the bathroom is good for reading
Candidates 1224.672 13 the there they other jr he figure tiger hr tyler higher le poker
Began 1225.196 346 555 -0.03240739 0.4295266
Moved 1225.227 365.4859 555 0.01269877 0.4295266
Moved 1225.257 393.986 547.3349 0.07867117 0.4098119
Moved 1225.288 411.5 544.5 0.119213 0.4025204
Moved 1225.319 423.1599 540.9467 0.1462034 0.3933814
Moved 1225.349 432.7886 539.0705 0.1684921 0.3885558
Moved 1225.38 439.5995 538.2003 0.1842581 0.3863174
Moved 1225.411 443.283 538 0.1927847 0.3858024
Moved 1225.442 446.2451 537 0.1996416 0.3832304
Moved 1225.472 448.0558 537 0.2038329 0.3832304
Moved 1225.503 449.5 535.5 0.2071759 0.3793723
Moved 1225.534 451 536 0.2106482 0.3806583
Ended 1225.564 452 535 0.2129629 0.3780863
Accept 1225.626 0 the
Began 1226.179 376 240 0.03703703 -0.3806585
Stationary 1226.21 376 240 0.03703703 -0.3806585
Stationary 1226.24 376 240 0.03703703 -0.3806585
Stationary 1226.271 376 240 0.03703703 -0.3806585
Stationary 1226.302 376 240 0.03703703 -0.3806585
Stationary 1226.332 376 240 0.03703703 -0.3806585
Stationary 1226.363 376 240 0.03703703 -0.3806585
Stationary 1226.394 376 240 0.03703703 -0.3806585
Stationary 1226.425 376 240 0.03703703 -0.3806585
Stationary 1226.455 376 240 0.03703703 -0.3806585
Stationary 1226.486 376 240 0.03703703 -0.3806585
Stationary 1226.517 376 240 0.03703703 -0.3806585
Stationary 1226.547 376 240 0.03703703 -0.3806585
Stationary 1226.578 376 240 0.03703703 -0.3806585
Stationary 1226.609 376 240 0.03703703 -0.3806585
Moved 1226.64 364.3846 267.6923 0.01014958 -0.3094334
Moved 1226.67 334.9687 305.9489 -0.05794287 -0.2110368
Moved 1226.701 303 341 -0.1319445 -0.1208849
Moved 1226.732 285.6639 353.1921 -0.1720743 -0.08952662
Moved 1226.762 266.6501 362.7562 -0.2160876 -0.0649274
Moved 1226.793 239.8661 373.3779 -0.2780877 -0.03760828
Moved 1226.824 219.5 381.5 -0.3252315 -0.01671818
Moved 1226.855 206.1691 384.1662 -0.3560902 -0.009860717
Moved 1226.885 190.784 389.072 -0.3917037 0.002757257
Moved 1226.916 175.3838 393.8081 -0.4273524 0.01493846
Moved 1226.947 168.1061 397 -0.4441989 0.02314815
Moved 1226.978 163.6897 399.3103 -0.454422 0.02909024
Moved 1227.008 161.5 400.5 -0.4594907 0.03215016
Moved 1227.039 161 401.025 -0.4606481 0.0335005
Moved 1227.07 159.9011 401 -0.4631919 0.03343609
Moved 1227.1 160 404.4362 -0.462963 0.04227399
Moved 1227.131 191.0188 424.7823 -0.3911601 0.0946046
Moved 1227.162 219.9739 443.4014 -0.3241345 0.1424933
Moved 1227.193 248.0676 459.7922 -0.2591027 0.1846508
Moved 1227.223 273.6062 474.1146 -0.1999857 0.221488
Moved 1227.254 293.9635 486.9756 -0.1528623 0.2545669
Moved 1227.285 308.1427 496.107 -0.1200401 0.2780529
Moved 1227.315 319.7179 502.812 -0.09324556 0.2952982
Moved 1227.346 327.5609 507.7805 -0.07509043 0.3080772
Moved 1227.377 331.5 510.5 -0.06597221 0.3150719
Moved 1227.408 335.1548 512 -0.05751213 0.31893
Moved 1227.438 337.5 514.5 -0.05208333 0.32536
Moved 1227.469 339.5 515 -0.04745369 0.326646
Moved 1227.5 340.3385 516 -0.04551272 0.329218
Moved 1227.531 341.1068 516 -0.04373431 0.329218
Moved 1227.561 341 517.5 -0.04398147 0.3330761
Moved 1227.592 342 517 -0.04166668 0.33179
Moved 1227.623 343.5907 511.0934 -0.03798455 0.3165981
Moved 1227.653 348.9236 478.9966 -0.02563978 0.2340446
Moved 1227.684 362.3324 442.6696 0.005399188 0.1406109
Moved 1227.715 370.8479 416.6083 0.02511094 0.07358107
Moved 1227.745 375.7748 399.9006 0.03651579 0.03060855
Moved 1227.776 378 390.0669 0.04166663 0.005316087
Moved 1227.807 380.5 379 0.04745374 -0.02314815
Moved 1227.838 385.099 367.7525 0.05809953 -0.05207697
Moved 1227.868 385.921 361.079 0.06000221 -0.06924123
Moved 1227.899 387 357.2045 0.06250004 -0.07920653
Moved 1227.93 387 354.5 0.06250004 -0.08616254
Moved 1227.96 388 351.829 0.06481478 -0.09303246
Moved 1227.991 388 349.9566 0.06481478 -0.09784831
Moved 1228.022 389 349.0855 0.06712963 -0.1000888
Moved 1228.053 389 348.5 0.06712963 -0.1015947
Moved 1228.083 390.171 349 0.06984035 -0.1003086
Moved 1228.114 397.2154 379.5077 0.08614679 -0.02184244
Moved 1228.145 398 430.6124 0.08796295 0.1095996
Moved 1228.176 377.2438 474.9178 0.03991624 0.223554
Moved 1228.206 359.2103 495.7897 -0.001828074 0.2772368
Moved 1228.237 341.9664 502.6779 -0.04174451 0.2949532
Moved 1228.268 329.4293 505.9285 -0.07076547 0.3033139
Moved 1228.298 310.1014 510.7797 -0.115506 0.3157914
Moved 1228.329 298.0279 512.6573 -0.1434539 0.3206207
Moved 1228.36 287.9455 514.5272 -0.1667928 0.32543
Moved 1228.391 280.8058 516.0648 -0.18332 0.3293846
Moved 1228.421 274.1243 516.9378 -0.1987863 0.3316301
Moved 1228.452 270.1901 517 -0.2078933 0.33179
Moved 1228.483 268.7563 518.2437 -0.2112122 0.3349889
Moved 1228.513 266.9116 519.0884 -0.2154824 0.3371613
Moved 1228.544 267 520.0569 -0.2152778 0.3396525
Moved 1228.575 306.8172 522.9343 -0.1231083 0.3470531
Moved 1228.606 358.4633 523 -0.003557056 0.3472221
Moved 1228.636 402.1947 523 0.09767294 0.3472221
Moved 1228.667 431.0486 523 0.1644644 0.3472221
Moved 1228.698 465.2622 506.6116 0.2436624 0.305071
Moved 1228.729 490.3147 500.3836 0.3016543 0.2890524
Moved 1228.759 503.4681 497 0.3321021 0.2803498
Moved 1228.79 509.7313 496 0.3466003 0.2777777
Moved 1228.821 516.8264 493.0579 0.363024 0.2702104
Moved 1228.851 521.8014 491 0.3745403 0.2649176
Moved 1228.882 525.673 489.327 0.3835025 0.2606146
Moved 1228.913 527.5387 488.4613 0.3878211 0.258388
Moved 1228.943 529.5 488 0.3923611 0.2572016
Moved 1228.974 529 486.0474 0.3912036 0.2521794
Moved 1229.005 501.3965 465.222 0.3273068 0.1986161
Moved 1229.036 477 442 0.2708333 0.1388888
Moved 1229.066 438.8344 399.2438 0.182487 0.02891909
Moved 1229.097 416.516 368.2134 0.1308239 -0.05089151
Moved 1229.128 405.1956 345.4565 0.1046196 -0.1094228
Moved 1229.159 400.2746 330.8239 0.09322832 -0.1470579
Moved 1229.189 395.2979 311.2446 0.08170804 -0.1974161
Moved 1229.22 393.771 300.3129 0.07817358 -0.2255327
Moved 1229.251 394 291.6841 0.07870366 -0.2477262
Moved 1229.281 394 283.1225 0.07870366 -0.2697467
Moved 1229.312 394 276 0.07870366 -0.288066
Moved 1229.343 394 270.2537 0.07870366 -0.3028454
Moved 1229.374 394 267.0454 0.07870366 -0.3110973
Moved 1229.404 394 264.1891 0.07870366 -0.3184436
Moved 1229.435 394 261.5 0.07870366 -0.3253601
Ended 1229.466 394 261.5 0.07870366 -0.3253601
Candidates 1229.558 13 bathroom begun nation criterion bargain basic variation main version bedroom caution magnetic gain
Began 1230.264 359 472 -0.002314796 0.2160493
Moved 1230.295 381.3582 472 0.04944027 0.2160493
Moved 1230.326 412.5174 472 0.1215679 0.2160493
Moved 1230.357 440.0255 472 0.1852441 0.2160493
Moved 1230.387 462.2783 472 0.2367553 0.2160493
Moved 1230.418 478.3862 472 0.2740421 0.2160493
Moved 1230.449 486.077 472 0.2918448 0.2160493
Moved 1230.479 488.8528 472 0.2982704 0.2160493
Moved 1230.51 490.3025 472 0.3016261 0.2160493
Ended 1230.541 493.3386 472 0.3086542 0.2160493
Accept 1230.602 0 bathroom
Began 1230.971 432 543 0.1666667 0.3986624
Stationary 1231.002 432 543 0.1666667 0.3986624
Stationary 1231.032 432 543 0.1666667 0.3986624
Stationary 1231.063 432 543 0.1666667 0.3986624
Stationary 1231.094 432 543 0.1666667 0.3986624
Stationary 1231.125 432 543 0.1666667 0.3986624
Stationary 1231.155 432 543 0.1666667 0.3986624
Stationary 1231.186 432 543 0.1666667 0.3986624
Stationary 1231.217 432 543 0.1666667 0.3986624
Stationary 1231.247 432 543 0.1666667 0.3986624
Stationary 1231.278 432 543 0.1666667 0.3986624
Stationary 1231.309 432 543 0.1666667 0.3986624
Stationary 1231.34 432 543 0.1666667 0.3986624
Moved 1231.37 432 530.5961 0.1666667 0.3667594
Moved 1231.401 419.2143 492.8571 0.13707 0.269694
Moved 1231.432 404.9811 449.3357 0.1041228 0.1577564
Moved 1231.462 390.2593 410.1483 0.07004469 0.05696579
Moved 1231.493 377.2541 382.5081 0.03993998 -0.01412529
Moved 1231.524 361.6441 362.6949 0.003805757 -0.06508509
Moved 1231.555 343.6295 348.3934 -0.03789479 -0.1018687
Moved 1231.585 317.3772 340.3962 -0.09866391 -0.1224378
Moved 1231.616 275.5 340 -0.1956018 -0.1234569
Moved 1231.647 232.3184 362.8939 -0.2955593 -0.06457341
Moved 1231.677 211.4305 367.0814 -0.343911 -0.05380309
Moved 1231.708 200.1881 369.953 -0.3699349 -0.04641725
Moved 1231.739 192.9581 370 -0.3866711 -0.04629637
Moved 1231.77 186.3161 371 -0.402046 -0.04372435
Moved 1231.8 180.5758 372 -0.4153337 -0.04115226
Moved 1231.831 175.9162 373.0837 -0.4261198 -0.03836494
Moved 1231.862 173.5 373 -0.4317129 -0.03858032
Moved 1231.892 172.9562 373 -0.4329718 -0.03858032
Moved 1231.923 172 374.5 -0.4351852 -0.03472222
Moved 1231.954 170.6261 374 -0.4383656 -0.03600823
Moved 1231.985 170 375.8046 -0.4398148 -0.0313667
Moved 1232.015 170 377.237 -0.4398148 -0.02768261
Moved 1232.046 170 378.1135 -0.4398148 -0.02542833
Moved 1232.077 169 379 -0.4421296 -0.02314815
Stationary 1232.108 169 379 -0.4421296 -0.02314815
Moved 1232.138 169 380 -0.4421296 -0.02057613
Stationary 1232.169 169 380 -0.4421296 -0.02057613
Moved 1232.2 169 381 -0.4421296 -0.01800419
Stationary 1232.23 169 381 -0.4421296 -0.01800419
Ended 1232.261 169 381 -0.4421296 -0.01800419
Candidates 1232.415 13 is us usa oz pizza has la las prices id odds fixed offices
Began 1232.845 233 461 -0.2939815 0.1877571
Moved 1232.876 256.9262 461 -0.2385967 0.1877571
Moved 1232.906 307.1878 461 -0.1222505 0.1877571
Moved 1232.937 327.7133 461 -0.07473767 0.1877571
Moved 1232.968 338.0289 461 -0.050859 0.1877571
Moved 1232.998 345.2659 461 -0.03410677 0.1877571
Moved 1233.029 350.9723 461 -0.02089749 0.1877571
Moved 1233.06 354.5 461 -0.0127315 0.1877571
Moved 1233.091 356.451 461 -0.008215358 0.1877571
Moved 1233.121 358.1598 461 -0.004259696 0.1877571
Moved 1233.152 361.3606 461 0.00314941 0.1877571
Ended 1233.183 361.3606 461 0.00314941 0.1877571
Accept 1233.275 0 is
Began 1233.798 357 418 -0.006944438 0.07716041
Stationary 1233.828 357 418 -0.006944438 0.07716041
Stationary 1233.858 357 418 -0.006944438 0.07716041
Stationary 1233.889 357 418 -0.006944438 0.07716041
Stationary 1233.92 357 418 -0.006944438 0.07716041
Stationary 1233.951 357 418 -0.006944438 0.07716041
Stationary 1233.981 357 418 -0.006944438 0.07716041
Stationary 1234.012 357 418 -0.006944438 0.07716041
Stationary 1234.043 357 418 -0.006944438 0.07716041
Stationary 1234.073 357 418 -0.006944438 0.07716041
Stationary 1234.104 357 418 -0.006944438 0.07716041
Stationary 1234.135 357 418 -0.006944438 0.07716041
Moved 1234.166 363.9767 418 0.009205341 0.07716041
Moved 1234.196 406.9272 445.5326 0.1086279 0.1479747
Moved 1234.227 438.6627 467.7546 0.1820895 0.2051301
Moved 1234.258 463.713 488.8738 0.2400763 0.2594491
Moved 1234.288 481.2935 506.2935 0.280772 0.3042528
Moved 1234.319 491.5 516.5 0.3043981 0.3305041
Moved 1234.35 494 520.1269 0.3101851 0.3398324
Moved 1234.381 495 521.5 0.3125 0.3433641
Moved 1234.411 496 522 0.3148148 0.3446501
Moved 1234.442 496 523.1531 0.3148148 0.3476158
Moved 1234.473 496 524 0.3148148 0.3497942
Moved 1234.504 469.2905 511.7464 0.2529874 0.3182777
Moved 1234.534 436.1164 490.0679 0.1761954 0.2625203
Moved 1234.565 400.4955 460.5796 0.09373963 0.1866759
Moved 1234.596 355.3757 421.3757 -0.0107044 0.08584265
Moved 1234.626 338.4019 405.4019 -0.04999568 0.04475774
Moved 1234.657 324.7553 394.0043 -0.08158486 0.01544305
Moved 1234.688 312.5582 384.7791 -0.109819 -0.008284211
Moved 1234.719 308.3637 381.3637 -0.1195284 -0.01706873
Moved 1234.749 299.7449 376.1633 -0.1394794 -0.03044442
Moved 1234.78 293.0085 373.0028 -0.1550729 -0.03857302
Moved 1234.811 286.1381 369.1381 -0.1709765 -0.04851322
Moved 1234.841 280.5414 367 -0.1839321 -0.05401234
Moved 1234.872 277.5 365.5 -0.1909722 -0.05787045
Moved 1234.903 275.8636 365 -0.1947602 -0.05915646
Moved 1234.934 273.9958 365 -0.1990838 -0.05915646
Moved 1234.964 272.5 364 -0.2025463 -0.06172839
Moved 1234.995 273 364 -0.2013889 -0.06172839
Ended 1235.026 273 364 -0.2013889 -0.06172839
Candidates 1235.149 13 good goods god foods gods his food hood this dogs kids kid fix
Began 1235.425 367 434 0.01620372 0.1183127
Stationary 1235.456 367 434 0.01620372 0.1183127
Stationary 1235.487 367 434 0.01620372 0.1183127
Moved 1235.517 385.3605 434 0.05870491 0.1183127
Moved 1235.548 425.1723 434 0.1508618 0.1183127
Moved 1235.579 453.3321 434 0.2160465 0.1183127
Moved 1235.609 467.2123 434 0.2481767 0.1183127
Moved 1235.64 473.8641 434 0.2635742 0.1183127
Moved 1235.671 478.4438 434 0.2741754 0.1183127
Moved 1235.702 481.3098 434 0.2808098 0.1183127
Moved 1235.732 484.1877 434 0.2874714 0.1183127
Moved 1235.763 485.3729 434 0.290215 0.1183127
Moved 1235.794 486.0823 434 0.2918571 0.1183127
Moved 1235.824 487 434 0.2939814 0.1183127
Ended 1235.855 487 434 0.2939814 0.1183127
Accept 1235.917 0 good
Began 1236.439 317 426 -0.09953702 0.09773654
Stationary 1236.47 317 426 -0.09953702 0.09773654
Stationary 1236.5 317 426 -0.09953702 0.09773654
Stationary 1236.531 317 426 -0.09953702 0.09773654
Stationary 1236.562 317 426 -0.09953702 0.09773654
Stationary 1236.593 317 426 -0.09953702 0.09773654
Stationary 1236.623 317 426 -0.09953702 0.09773654
Stationary 1236.654 317 426 -0.09953702 0.09773654
Stationary 1236.685 317 426 -0.09953702 0.09773654
Stationary 1236.715 317 426 -0.09953702 0.09773654
Moved 1236.746 328.495 426 -0.07292817 0.09773654
Moved 1236.777 341.2236 435.0894 -0.04346395 0.1211147
Moved 1236.807 366.1641 444.582 0.01426866 0.1455298
Moved 1236.838 403.347 459.9796 0.1003402 0.1851327
Moved 1236.869 444.5 476 0.1956019 0.2263374
Moved 1236.9 470.5367 489.8537 0.2558719 0.2619693
Moved 1236.93 485.2227 496.0891 0.2898672 0.2780068
Moved 1236.961 500.4142 505.5815 0.3250329 0.3024216
Moved 1236.992 518.9749 515.4811 0.3679974 0.3278835
Moved 1237.023 526.7246 520.3623 0.3859366 0.3404379
Moved 1237.053 531.2254 523.2254 0.3963551 0.3478019
Moved 1237.084 533.1056 524 0.4007074 0.3497942
Moved 1237.115 534.5 525 0.4039352 0.3523662
Moved 1237.145 534 526.173 0.4027778 0.3553832
Stationary 1237.176 534 526 0.4027778 0.3549381
Moved 1237.207 534 526.9191 0.4027778 0.3573022
Moved 1237.238 510.6975 528 0.3488369 0.3600822
Moved 1237.268 439.3192 516.8762 0.1836093 0.3314717
Moved 1237.299 409.5632 514.2969 0.1147297 0.3248377
Moved 1237.33 394.4989 514 0.0798586 0.324074
Moved 1237.36 367.8565 513 0.01818627 0.321502
Moved 1237.391 351.0635 513 -0.02068624 0.321502
Moved 1237.422 341.5 513 -0.04282405 0.321502
Moved 1237.453 331.278 513 -0.0664862 0.321502
Moved 1237.483 321.8438 513 -0.0883245 0.321502
Moved 1237.514 315.0747 512 -0.1039937 0.31893
Moved 1237.545 310.5073 512 -0.1145664 0.31893
Moved 1237.576 306.6343 512 -0.1235317 0.31893
Moved 1237.606 304.7619 512 -0.127866 0.31893
Moved 1237.637 304 512 -0.1296296 0.31893
Moved 1237.668 302.843 512 -0.1323078 0.31893
Moved 1237.698 301.5 512 -0.1354167 0.31893
Stationary 1237.729 301.5 512 -0.1354167 0.31893
Ended 1237.76 302 512 -0.1342593 0.31893
Candidates 1237.883 13 for got fort door foot sport hope support sort fit hour tour super
Began 1238.313 371 521 0.025463 0.3420781
Stationary 1238.343 371 521 0.025463 0.3420781
Moved 1238.374 391.7227 521 0.07343222 0.3420781
Moved 1238.405 413.1626 521 0.1230615 0.3420781
Moved 1238.436 427.2681 521 0.1557132 0.3420781
Moved 1238.466 435.758 521 0.1753657 0.3420781
Moved 1238.497 441.2496 521 0.1880777 0.3420781
Moved 1238.528 444.737 521 0.1961505 0.3420781
Moved 1238.558 447.5118 521 0.2025736 0.3420781
Moved 1238.589 449.1913 521 0.2064614 0.3420781
Moved 1238.62 450.374 521 0.209199 0.3420781
Moved 1238.651 451.3455 521 0.2114478 0.3420781
Moved 1238.681 452 514 0.2129629 0.324074
Ended 1238.712 452 514 0.2129629 0.324074
Accept 1238.774 0 for
Began 1239.204 360 525 0 0.3523662
Stationary 1239.234 360 525 0 0.3523662
Stationary 1239.265 360 525 0 0.3523662
Stationary 1239.296 360 525 0 0.3523662
Stationary 1239.326 360 525 0 0.3523662
Stationary 1239.357 360 525 0 0.3523662
Stationary 1239.388 360 525 0 0.3523662
Stationary 1239.419 360 525 0 0.3523662
Stationary 1239.449 360 525 0 0.3523662
Stationary 1239.48 360 525 0 0.3523662
Stationary 1239.511 360 525 0 0.3523662
Stationary 1239.542 360 525 0 0.3523662
Stationary 1239.572 360 525 0 0.3523662
Stationary 1239.603 360 525 0 0.3523662
Moved 1239.634 334.6891 525 -0.05859013 0.3523662
Moved 1239.664 311.9291 508.7717 -0.1112752 0.3106267
Moved 1239.695 292.6107 504.3221 -0.1559937 0.2991824
Moved 1239.726 275.1444 500.4492 -0.1964251 0.2892212
Moved 1239.756 257.915 496.583 -0.2363078 0.2792772
Moved 1239.787 250.102 495.034 -0.2543935 0.2752931
Moved 1239.818 245.1537 495 -0.265848 0.2752057
Moved 1239.849 243 495 -0.2708333 0.2752057
Moved 1239.879 241.8479 495 -0.2735003 0.2752057
Moved 1239.91 240.7111 495 -0.2761317 0.2752057
Moved 1239.941 239.8129 495 -0.2782109 0.2752057
Stationary 1239.972 239.8129 495 -0.2782109 0.2752057
Moved 1240.002 238.8608 495 -0.2804148 0.2752057
Moved 1240.033 237.7597 494 -0.2829636 0.2726337
Moved 1240.064 234.7756 485.5511 -0.2898713 0.2509031
Moved 1240.094 228.5166 466.2915 -0.3043597 0.2013669
Moved 1240.125 221.923 447.7691 -0.3196226 0.153727
Moved 1240.156 213.7982 431.9969 -0.3384301 0.1131608
Moved 1240.187 207.4507 420.1761 -0.3531233 0.08275738
Moved 1240.217 202.4158 412.6238 -0.3647781 0.06333268
Moved 1240.248 199.3348 408.6696 -0.3719101 0.05316251
Moved 1240.279 198 406.4603 -0.375 0.04748007
Moved 1240.309 196.7943 404.7943 -0.3777911 0.04319501
Moved 1240.34 197 403.6752 -0.3773148 0.04031672
Moved 1240.371 195.7919 402.7919 -0.3801114 0.03804489
Stationary 1240.402 195.7919 402.7919 -0.3801114 0.03804489
Stationary 1240.432 196 403 -0.3796296 0.03858017
Moved 1240.463 216.9311 410.9311 -0.331178 0.0589791
Moved 1240.494 245.9744 421.9897 -0.2639482 0.0874221
Moved 1240.525 267.1967 427.7322 -0.2148225 0.1021919
Moved 1240.555 281.233 432.7443 -0.1823311 0.1150831
Moved 1240.586 290.7337 436.2446 -0.1603387 0.1240858
Moved 1240.617 298.231 438.1155 -0.1429838 0.1288978
Moved 1240.647 303.4818 439.7409 -0.1308291 0.1330784
Moved 1240.678 309 442.5 -0.1180555 0.1401748
Moved 1240.709 316.2065 446.8044 -0.1013737 0.1512458
Moved 1240.74 327.3752 453.8251 -0.07552043 0.1693033
Moved 1240.77 338.008 460.4048 -0.05090743 0.1862262
Moved 1240.801 354.3279 469.9967 -0.01312991 0.2108968
Moved 1240.832 372.6693 481.621 0.02932717 0.2407946
Moved 1240.862 389.3863 494.9886 0.0680239 0.2751764
Moved 1240.893 398.9073 501.9072 0.0900631 0.2929712
Moved 1240.924 405.6824 506.8412 0.1057462 0.3056614
Moved 1240.954 411.1376 510.7125 0.1183741 0.3156185
Moved 1240.985 417.5552 513.1851 0.1332296 0.3219779
Moved 1241.016 423.2403 517.1201 0.1463896 0.3320991
Moved 1241.047 428.9837 519 0.1596844 0.3369341
Moved 1241.077 432.866 521 0.1686713 0.3420781
Moved 1241.108 434 522.3711 0.1712963 0.3456046
Moved 1241.139 436.5 522 0.1770833 0.3446501
Moved 1241.17 439.1117 523 0.183129 0.3472221
Moved 1241.2 442.7424 524 0.1915334 0.3497942
Moved 1241.231 444.0926 524 0.1946587 0.3497942
Moved 1241.262 445 524 0.1967593 0.3497942
Moved 1241.292 419.2135 478.5416 0.1370682 0.2328743
Moved 1241.323 400.0013 440.6029 0.09259553 0.1352955
Moved 1241.354 385.988 398.2814 0.06015747 0.02644394
Moved 1241.385 379.8955 367.0297 0.04605432 -0.05393613
Moved 1241.415 375.1571 346.0499 0.03508598 -0.1078964
Moved 1241.446 375 327.1093 0.03472219 -0.156612
Moved 1241.477 375 307.7095 0.03472219 -0.2065085
Moved 1241.507 375 298.8142 0.03472219 -0.2293874
Moved 1241.538 375 292.601 0.03472219 -0.245368
Moved 1241.569 375 286.72 0.03472219 -0.2604939
Moved 1241.6 375 282.9897 0.03472219 -0.2700882
Moved 1241.63 375 280.1164 0.03472219 -0.2774785
Moved 1241.661 375 277.6104 0.03472219 -0.283924
Moved 1241.692 375 277 0.03472219 -0.2854939
Moved 1241.723 356.8674 302.4137 -0.007251303 -0.2201294
Moved 1241.753 345.4177 320.1318 -0.0337554 -0.1745583
Moved 1241.784 323.1204 349.4338 -0.08536945 -0.09919288
Moved 1241.815 306.4836 368.9357 -0.1238805 -0.04903369
Moved 1241.845 284.2072 398.9881 -0.1754464 0.02826153
Moved 1241.876 275.3692 411.2615 -0.1959046 0.05982893
Moved 1241.907 270.315 419.37 -0.2076042 0.0806841
Moved 1241.938 267.4443 422.5557 -0.2142492 0.08887766
Moved 1241.968 265.5778 424.4222 -0.21857 0.09367852
Moved 1241.999 266 425 -0.2175926 0.09516452
Ended 1242.03 266 426 -0.2175926 0.09773654
Candidates 1242.183 13 reduce taught testing designed reasons retains restrict trains trading reading treating received retained
Began 1243.381 409 439 0.113426 0.1311728
Stationary 1243.412 409 439 0.113426 0.1311728
Stationary 1243.443 409 439 0.113426 0.1311728
Ended 1243.473 409 439 0.113426 0.1311728
NextCandidatePanel 1243.535
Began 1244.948 416 438 0.1296297 0.1286007
Stationary 1244.979 416 438 0.1296297 0.1286007
Ended 1245.009 416 438 0.1296297 0.1286007
NextCandidatePanel 1245.071
Began 1245.962 401 441 0.09490739 0.1363167
Stationary 1245.992 401 441 0.09490739 0.1363167
Moved 1246.023 411.131 456.2183 0.1183587 0.1754586
Moved 1246.054 420.652 468.565 0.1403981 0.2072144
Moved 1246.084 428.028 482.056 0.1574723 0.2419136
Moved 1246.115 435.6461 495.2923 0.1751068 0.2759574
Moved 1246.146 440.1943 502.3885 0.1856349 0.2942091
Moved 1246.177 443.1098 507.1098 0.1923837 0.3063523
Moved 1246.207 444 508.5861 0.1944444 0.3101492
Moved 1246.238 445 510.4572 0.1967593 0.3149617
Moved 1246.269 446.3326 512 0.199844 0.31893
Moved 1246.3 446 513.5 0.199074 0.3227879
Moved 1246.33 447.226 514.226 0.201912 0.3246552
Stationary 1246.361 447 514 0.2013889 0.324074
Ended 1246.392 447 514 0.2013889 0.324074
Accept 1246.484 9 reading
Began 1246.914 350 449 -0.02314816 0.156893
Moved 1246.945 381.2129 449 0.0491038 0.156893
Moved 1246.975 461.9935 437.929 0.2360961 0.1284181
Moved 1247.006 536.7576 430.2039 0.409161 0.1085489
Moved 1247.037 577.2178 425.1304 0.5028189 0.09549988
Moved 1247.068 613.4281 418.262 0.5866392 0.07783414
Moved 1247.098 620.8928 415.6429 0.6039184 0.07109791
