the facts get in the way
Moved 517.6127 301.4608 270.5499 -0.1355074 -0.3020836
Moved 517.6434 328.7583 340.4819 -0.07231876 -0.1222175
Moved 517.6742 343.1706 382.0544 -0.03895695 -0.01529215
Moved 517.705 356.1922 416.9805 -0.008814335 0.07453832
Moved 517.7357 366.4353 447.306 0.01489659 0.152536
Moved 517.7664 374.5441 472.6028 0.03366689 0.2175998
Moved 517.7971 382.8426 492.9659 0.05287627 0.269974
Moved 517.8278 386.0359 505.1077 0.06026834 0.3012029
Moved 517.8585 387 513.4393 0.06250004 0.322632
Moved 517.8892 387 520.5093 0.06250004 0.3408161
Moved 517.92 387 526.0162 0.06250004 0.3549797
Moved 517.9507 387 530.7687 0.06250004 0.3672034
Moved 517.9814 387 533 0.06250004 0.3729423
Moved 518.0121 379.5027 535 0.04514525 0.3780863
Moved 518.0428 371.2055 536 0.02593865 0.3806583
Moved 518.0735 345.3668 518.3668 -0.03387312 0.3353055
Moved 518.1043 316.0492 488.2241 -0.1017379 0.2577779
Moved 518.135 283.4067 449.4287 -0.1772993 0.1579956
Moved 518.1657 255.7315 411.0972 -0.2413623 0.05940641
Moved 518.1964 242.5367 388.9392 -0.2719058 0.002415622
Moved 518.2272 231.2872 370.5743 -0.2979464 -0.04481916
Moved 518.2579 225.3356 358.6713 -0.3117231 -0.07543399
Moved 518.2886 221.9137 354.9136 -0.3196443 -0.08509875
Moved 518.3193 219.4527 350.4527 -0.3253409 -0.09657235
Ended 518.35 217.5 348.5 -0.3298611 -0.1015947
Accept 518.4728 0 the
Candidates 518.4728 13 facts faced acts reached acted saves sacred nazis extra faces reacted exceed exceeds
Began 519.978 306 351 -0.125 -0.09516476
Stationary 520.0088 306 351 -0.125 -0.09516476
Stationary 520.0395 306 351 -0.125 -0.09516476
Stationary 520.0702 306 351 -0.125 -0.09516476
Moved 520.1009 280.4863 362.7299 -0.1840595 -0.06499521
Moved 520.1317 255.2591 379.7186 -0.2424557 -0.0212999
Moved 520.1622 230.1792 398.9717 -0.300511 0.02821926
Moved 520.1931 208.8744 414.938 -0.3498277 0.06928483
Moved 520.2238 200.2377 425.9371 -0.3698201 0.09757481
Moved 520.2545 194.5513 436.8974 -0.3829831 0.1257648
Moved 520.2852 194 448.9471 -0.3842593 0.1567568
Moved 520.316 203.7573 461.5034 -0.3616729 0.1890518
Moved 520.3467 233.7561 477.1812 -0.2922312 0.2293755
Moved 520.3774 314.7629 508.5361 -0.1047155 0.3100207
Moved 520.4081 342.2569 514.3904 -0.04107192 0.3250782
Moved 520.4388 366.7065 519.9413 0.01552423 0.3393551
Moved 520.4695 378.5313 522 0.04289647 0.3446501
Moved 520.5002 385.2513 523 0.05845209 0.3472221
Moved 520.5309 389.7415 523 0.06884605 0.3472221
Moved 520.5616 397.3824 523.8765 0.08653332 0.3494764
Ended 520.5923 400.5 524.5 0.09374996 0.3510802
Accept 520.6845 0 facts
Candidates 520.6845 13 day gary set at gay art fatty say fat carry fast harry sat
Began 522.7426 414 333 0.125 -0.141461
Moved 522.7733 414 348.2588 0.125 -0.1022151
Moved 522.804 414 382.6022 0.125 -0.01388322
Moved 522.8348 414 414.6631 0.125 0.06857801
Moved 522.8655 414 438.8975 0.125 0.1309091
Moved 522.8962 414 458.8435 0.125 0.1822106
Moved 522.9269 414 468.5254 0.125 0.2071125
Moved 522.9576 414 474.3735 0.125 0.2221539
Moved 522.9883 414 478.3502 0.125 0.232382
Moved 523.019 414 481.105 0.125 0.2394676
Moved 523.0497 414 482.3581 0.125 0.2426905
Moved 523.0805 414 483.1199 0.125 0.2446499
Moved 523.1112 414 484.2934 0.125 0.2476682
Moved 523.1419 405.7414 484 0.1058829 0.2469135
Stationary 523.1726 405.8963 484 0.1062415 0.2469135
Moved 523.2034 403.9997 484 0.1018512 0.2469135
Moved 523.2341 402.6394 484 0.09870231 0.2469135
Moved 523.2648 400.4635 484 0.09366562 0.2469135
Moved 523.2955 395.0991 488.9009 0.08124778 0.2595188
Moved 523.3262 389.4513 502.6462 0.06817421 0.294872
Moved 523.3569 385.1931 530.2618 0.05831748 0.3658995
Moved 523.3876 385 541.4898 0.05787035 0.3947782
Moved 523.4184 385 555.2229 0.05787035 0.4301
Moved 523.4491 385 567 0.05787035 0.4603909
Moved 523.4799 383.8428 578.6289 0.05519162 0.4903006
Moved 523.5106 384 585.8521 0.0555556 0.5088788
Moved 523.5412 384 591.4966 0.0555556 0.5233967
Moved 523.572 383 598 0.05324075 0.5401233
Moved 523.6027 383 603.7052 0.05324075 0.5547973
Moved 523.6334 382 608.2379 0.05092591 0.5664555
Moved 523.6641 381 613.1481 0.04861106 0.5790845
Moved 523.6948 380 616.8406 0.04629632 0.5885818
Moved 523.7255 380 619.6064 0.04629632 0.5956953
Moved 523.7563 378.6274 622.3726 0.04311899 0.6028101
Moved 523.787 379 623.3055 0.04398147 0.6052096
Moved 523.8176 377.7174 625.2825 0.04101257 0.6102944
Moved 523.8484 378 626.3601 0.04166663 0.613066
Moved 523.8787 377.1488 626.8512 0.0396963 0.6143291
Moved 523.9098 377 627 0.03935188 0.6147118
Moved 523.9406 376 627 0.03703703 0.6147118
Expand 523.9406
Moved 523.9713 374.9436 628 0.03459175 0.6172838
Stationary 524.002 375 628 0.03472219 0.6172838
Moved 524.0327 373.6404 628 0.03157506 0.6172838
Moved 524.0634 372.9773 628 0.03003995 0.6172838
Stationary 524.0942 372.9773 628 0.03003995 0.6172838
Moved 524.1249 371.8346 628 0.02739489 0.6172838
Moved 524.1556 370.9916 628 0.02544363 0.6172838
Moved 524.1863 370.189 628 0.02358556 0.6172838
Moved 524.217 369.5 628 0.02199074 0.6172838
Moved 524.2477 367.9717 620.8022 0.0184531 0.598771
Moved 524.2785 366.208 619.208 0.01437028 0.5946707
Moved 524.3091 362.8787 615.8787 0.0066637 0.5861077
Moved 524.3399 358.016 611.0106 -0.004592687 0.5735869
Moved 524.3706 349.4785 601.4785 -0.02435545 0.54907
Moved 524.4013 341.0632 592.0632 -0.0438351 0.5248538
Moved 524.4321 334.1784 581.7676 -0.05977223 0.4983733
Moved 524.4628 326.37 569.6166 -0.07784723 0.4671209
Moved 524.4935 320.7382 559.4764 -0.09088378 0.4410401
Moved 524.5242 316.6041 549.8124 -0.1004534 0.416184
Moved 524.5549 313.8523 541.5569 -0.1068234 0.3949507
Moved 524.5856 311.4228 533.8456 -0.1124472 0.3751173
Moved 524.6163 308.6804 527.0413 -0.1187953 0.3576163
Moved 524.6471 308 520.8617 -0.1203704 0.3417224
Moved 524.6778 307 516 -0.1226852 0.329218
Moved 524.7085 306 511.7918 -0.125 0.3183944
Moved 524.7392 306 508.0488 -0.125 0.3087674
Moved 524.7699 306 504.2869 -0.125 0.2990918
Moved 524.8007 306 501.8775 -0.125 0.2928948
Moved 524.8314 306 500.078 -0.125 0.2882664
Moved 524.8621 306 497.3097 -0.125 0.2811462
Moved 524.8928 306 495.7892 -0.125 0.2772357
Moved 524.9235 306 494.5 -0.125 0.2739197
Moved 524.9543 306 492.6871 -0.125 0.2692568
Moved 524.985 306 491.9965 -0.125 0.2674805
Moved 525.0157 313.537 491 -0.1075532 0.2649176
Moved 525.0464 314.6263 489.3737 -0.1050317 0.2607347
Moved 525.0771 318.7749 487.6125 -0.09542838 0.256205
Moved 525.1078 322.15 486.85 -0.08761575 0.2542439
Moved 525.1385 325.6889 486.3111 -0.07942383 0.2528577
Moved 525.1693 329.362 486 -0.07092123 0.2520575
Moved 525.2 333.1107 486 -0.06224364 0.2520575
Moved 525.2307 336.855 485 -0.05357643 0.2494856
Moved 525.2614 339.1842 485 -0.04818479 0.2494856
Moved 525.2921 342.0038 485 -0.04165789 0.2494856
Moved 525.3228 343.3728 485 -0.03848891 0.2494856
Moved 525.3536 346.5 485 -0.03125007 0.2494856
Moved 525.3843 348.9414 485 -0.02559866 0.2494856
Moved 525.415 352.6861 485 -0.01693035 0.2494856
Moved 525.4457 355.435 485 -0.01056721 0.2494856
Moved 525.4764 358.1935 485 -0.004181663 0.2494856
Moved 525.5072 359.1671 485 -0.001928111 0.2494856
Moved 525.5379 362.3746 485 0.005496741 0.2494856
Moved 525.5686 364.1399 485 0.009583135 0.2494856
Moved 525.5993 365.7043 485 0.01320451 0.2494856
Moved 525.6301 367.001 485 0.01620611 0.2494856
Moved 525.6608 369.0729 485 0.02100219 0.2494856
Moved 525.6915 370.5 485 0.02430558 0.2494856
Moved 525.7222 371.0962 485 0.02568563 0.2494856
Moved 525.7529 373.0606 485 0.03023287 0.2494856
Moved 525.7836 374.5 485 0.03356477 0.2494856
Moved 525.8143 375.2127 485 0.03521462 0.2494856
Moved 525.8451 375 483.9851 0.03472219 0.2468752
Moved 525.8758 375 481.1965 0.03472219 0.2397028
Moved 525.9066 375 476.8831 0.03472219 0.2286086
Moved 525.9373 375 468.0701 0.03472219 0.2059416
Moved 525.968 375 457.9467 0.03472219 0.179904
Moved 525.9987 375 449.4244 0.03472219 0.1579844
Moved 526.0294 375 441.1135 0.03472219 0.1366086
Moved 526.0601 369.5334 433.8763 0.02206812 0.1179944
Moved 526.0908 368 420.6993 0.01851857 0.084103
Moved 526.1215 367 410.3409 0.01620372 0.05746127
Moved 526.1523 365.0109 399.0436 0.01159936 0.02840442
Moved 526.183 362.6402 388.5607 0.006111562 0.001442089
Moved 526.2137 359.7781 376.1124 -0.000513643 -0.03057503
Moved 526.2444 355.0156 362.0625 -0.01153792 -0.06671175
Moved 526.2751 347.8023 350.3372 -0.02823532 -0.09686936
Moved 526.3058 338.1629 339.1629 -0.05054877 -0.1256098
Moved 526.3366 322.4809 327.2748 -0.08684973 -0.1561862
Moved 526.3673 297.2028 320.3203 -0.145364 -0.1740735
Moved 526.398 272.0273 319 -0.2036406 -0.1774692
Moved 526.4288 253.0653 319 -0.247534 -0.1774692
Moved 526.4594 236.9571 319 -0.2848215 -0.1774692
Moved 526.4902 220.4611 319 -0.3230067 -0.1774692
Moved 526.5209 207.6972 319 -0.3525529 -0.1774692
Moved 526.5516 194.165 319 -0.3838772 -0.1774692
Moved 526.5823 181.3982 319 -0.4134301 -0.1774692
Moved 526.613 170.6807 319 -0.438239 -0.1774692
Moved 526.6437 155.6624 319 -0.4730038 -0.1774692
Moved 526.6744 148.898 319 -0.4886619 -0.1774692
Moved 526.7052 137.1528 319 -0.5158499 -0.1774692
Moved 526.7359 128.8424 319 -0.535087 -0.1774692
Moved 526.7666 120.222 319 -0.5550417 -0.1774692
Moved 526.7974 112 319 -0.5740741 -0.1774692
Moved 526.8281 104.5 319 -0.5914351 -0.1774692
Moved 526.8588 95.32312 319 -0.6126779 -0.1774692
Moved 526.8895 87.76655 319 -0.63017 -0.1774692
Moved 526.9202 80.85086 319 -0.6461786 -0.1774692
Moved 526.9509 74.40238 319 -0.6611056 -0.1774692
Moved 526.9817 68.64719 319 -0.6744277 -0.1774692
Moved 527.0124 60.53596 319 -0.6932038 -0.1774692
Moved 527.0431 53.52504 319 -0.7094327 -0.1774692
Moved 527.0738 43.97493 319 -0.7315395 -0.1774692
Ended 527.1046 38.39985 319 -0.7444448 -0.1774692
Cancel 527.166
Began 527.9339 270 398 -0.2083333 0.02572008
Stationary 527.9646 270 398 -0.2083333 0.02572008
Moved 527.9949 241.5106 398 -0.2742809 0.02572008
Moved 528.0261 213.7954 398 -0.3384365 0.02572008
Moved 528.0568 194.9018 398 -0.3821718 0.02572008
Ended 528.0876 175 398 -0.4282407 0.02572008
Accept 528.1797 0 day
Candidates 528.1797 13 da sa as a s fda dad gas ass faa fas was d
Began 529.0705 150 355 -0.4861112 -0.08487654
Stationary 529.1013 150 355 -0.4861112 -0.08487654
Stationary 529.1319 150 355 -0.4861112 -0.08487654
Moved 529.1625 123.8789 355 -0.5465766 -0.08487654
Moved 529.1934 93.69492 355 -0.6164469 -0.08487654
Moved 529.2241 62.18844 345.7766 -0.6893786 -0.1085993
Moved 529.2548 36.45852 346.9097 -0.7489387 -0.1056849
Moved 529.2855 26.4372 345 -0.7721361 -0.1105968
Ended 529.3162 26 345 -0.7731482 -0.1105968
Accept 529.3777 0 da
Delete 529.3777 LeftSwipe
Began 529.9306 131 390 -0.5300926 0.005143954
Moved 529.9614 120.5426 390 -0.5542995 0.005143954
Moved 529.9921 91.21645 382.9731 -0.6221842 -0.01292923
Moved 530.0228 51.36124 374.7148 -0.7144416 -0.03416964
Ended 530.0535 40 374 -0.7407408 -0.03600823
Delete 530.1149 LeftSwipe
Began 530.6678 415 388 0.1273148 -3.924585E-08
Stationary 530.6986 415 388 0.1273148 -3.924585E-08
Stationary 530.7292 415 388 0.1273148 -3.924585E-08
Moved 530.76 396.622 406.1524 0.0847731 0.04668828
Moved 530.7906 377.9005 427.7136 0.04143625 0.1021439
Moved 530.8214 355.9436 449.8974 -0.009389817 0.159201
Moved 530.8521 339.9561 463.7032 -0.04639779 0.1947098
Moved 530.8829 324.6682 477.3318 -0.08178657 0.2297627
Moved 530.9136 315.9149 486.4468 -0.1020488 0.2532066
Moved 530.9443 302.972 498.0281 -0.1320094 0.2829939
Moved 530.975 292.0118 506.9882 -0.15738 0.3060394
Moved 531.0057 283.7897 514.2103 -0.1764127 0.3246148
Moved 531.0364 277.3886 519.6114 -0.1912301 0.3385066
Moved 531.0671 270.085 524.9434 -0.2081367 0.3522205
Moved 531.0979 265 530 -0.2199074 0.3652262
Moved 531.1287 261.5562 533.8876 -0.2278792 0.3752253
Moved 531.1593 258.0826 538.8348 -0.23592 0.3879496
Moved 531.1901 255 544.1154 -0.2430556 0.4015313
Moved 531.2208 253.5694 544 -0.2463672 0.4012345
Moved 531.2514 254 546.8764 -0.2453704 0.4086326
Moved 531.2822 254 548.2151 -0.2453704 0.4120758
Moved 531.3129 254 551.3642 -0.2453704 0.4201753
Moved 531.3436 274.5913 552 -0.1977052 0.4218106
Moved 531.3743 284.1941 552 -0.1754766 0.4218106
Moved 531.4051 300.095 552 -0.1386689 0.4218106
Moved 531.4358 336.7548 542.9245 -0.05380844 0.3984683
Moved 531.4666 349.6909 541 -0.02386361 0.3935184
Moved 531.4973 355.5462 540 -0.01030977 0.3909464
Moved 531.528 358.0363 538.9637 -0.004545549 0.3882811
Moved 531.5587 362.6006 539 0.00601997 0.3883744
Moved 531.5894 372.5 539 0.02893518 0.3883744
Ended 531.6201 372.5 539 0.02893518 0.3883744
Candidates 531.7122 13 here hey her jerry key get jet grey he free they yet jersey
Began 533.5247 379 414 0.04398147 0.06687239
Stationary 533.5554 379 414 0.04398147 0.06687239
Moved 533.5861 385.2959 445.9941 0.05855521 0.1491618
Moved 533.6168 389.6511 474.5114 0.06863683 0.2225085
Moved 533.6475 393.1954 496.8793 0.07684122 0.2800394
Moved 533.6782 395.861 512.3049 0.08301149 0.3197141
Moved 533.7089 398.6176 525.0878 0.08939246 0.3525919
Moved 533.7397 400 533.1136 0.09259263 0.3732346
Moved 533.7704 401.7787 538.5573 0.09670983 0.3872358
Moved 533.8011 402 542.0809 0.09722222 0.3962985
Moved 533.8318 402 544.3002 0.09722222 0.4020065
Moved 533.8625 402 546 0.09722222 0.4063785
Moved 533.8932 402 547.1235 0.09722222 0.4092682
Moved 533.924 402 549.2648 0.09722222 0.4147755
Moved 533.9547 402 550.5 0.09722222 0.4179526
Moved 533.9854 402 551.2026 0.09722222 0.4197597
Moved 534.0161 402 556.2102 0.09722222 0.4326393
Moved 534.0469 402 560.9678 0.09722222 0.4448759
Moved 534.0776 402 566.4659 0.09722222 0.4590173
Moved 534.1083 402 570.2067 0.09722222 0.4686385
Moved 534.139 402 574.9738 0.09722222 0.4808997
Moved 534.1697 402 578.7352 0.09722222 0.4905741
Moved 534.2004 402 582.9983 0.09722222 0.5015387
Moved 534.2311 402 584.9323 0.09722222 0.5065129
Moved 534.2618 402 587.6933 0.09722222 0.5136144
Moved 534.2925 402 590.4545 0.09722222 0.5207161
Moved 534.3233 402 592.8976 0.09722222 0.5269998
Moved 534.354 402 595.5 0.09722222 0.5336933
Moved 534.3848 402 597.3849 0.09722222 0.5385414
Moved 534.4155 402 600.1467 0.09722222 0.5456446
Moved 534.4462 402 601.5 0.09722222 0.5491254
Moved 534.4769 402 603.5 0.09722222 0.5542694
Moved 534.5076 402 605.0582 0.09722222 0.5582772
Stationary 534.5383 402 605.0582 0.09722222 0.5582772
Moved 534.5691 402 606.1658 0.09722222 0.5611261
Moved 534.5997 402 607.2398 0.09722222 0.5638883
Stationary 534.6305 402 607.2398 0.09722222 0.5638883
Expand 534.6305
Moved 534.6612 402 608.0409 0.09722222 0.5659487
Stationary 534.692 402 608.0409 0.09722222 0.5659487
Stationary 534.7227 402 608 0.09722222 0.5658435
Stationary 534.7534 402 608 0.09722222 0.5658435
Moved 534.7841 402 609 0.09722222 0.5684156
Stationary 534.8148 402 609 0.09722222 0.5684156
Stationary 534.8455 402 609 0.09722222 0.5684156
Stationary 534.8762 402 609 0.09722222 0.5684156
Stationary 534.907 402 609 0.09722222 0.5684156
Stationary 534.9376 402 609 0.09722222 0.5684156
Stationary 534.9684 402 609 0.09722222 0.5684156
Stationary 534.9991 402 609 0.09722222 0.5684156
Stationary 535.0297 402 609 0.09722222 0.5684156
Stationary 535.0605 402 609 0.09722222 0.5684156
Moved 535.0912 395.1129 609 0.08127978 0.5684156
Moved 535.1219 387.5 609 0.06365737 0.5684156
Moved 535.1526 372.0173 594.1811 0.02781779 0.5303011
Moved 535.1834 347.5238 576.4074 -0.02888009 0.4845868
Moved 535.2141 330.5236 561.5236 -0.06823242 0.4463055
Moved 535.2448 318.4807 550.4807 -0.09610946 0.417903
Moved 535.2756 309.2113 540.2113 -0.1175664 0.3914899
Moved 535.3063 302.6583 532.6583 -0.1327355 0.3720633
Moved 535.337 298.5888 527.1776 -0.1421555 0.357967
Moved 535.3677 295.1504 524.1504 -0.1501149 0.350181
Moved 535.3984 292.3957 519.7913 -0.1564915 0.3389694
Moved 535.4292 290.6228 516.6228 -0.1605953 0.3308199
Moved 535.4599 288.8734 513.8734 -0.164645 0.3237483
Moved 535.4906 288.4693 513 -0.1655803 0.321502
Moved 535.5213 288 512 -0.1666667 0.31893
Moved 535.5521 286.936 511 -0.1691296 0.3163579
Moved 535.5828 287 509.5546 -0.1689815 0.3126405
Moved 535.6135 287 508.8599 -0.1689815 0.3108535
Stationary 535.6441 287 509 -0.1689815 0.3112139
Ended 535.6749 287 509 -0.1689815 0.3112139
Accept 535.7363 5 get
Began 536.32 526 494 0.3842592 0.2726337
Stationary 536.3507 526 494 0.3842592 0.2726337
Moved 536.3815 478.7979 425.3239 0.2749951 0.09599764
Moved 536.4122 444.5 363.5 0.1956019 -0.06301456
Moved 536.4428 430.7322 321.0627 0.1637319 -0.1721639
Moved 536.4736 420.5679 280.8397 0.1402035 -0.275618
Moved 536.5043 416 248.3324 0.1296297 -0.3592274
Moved 536.535 416 212.399 0.1296297 -0.4516486
Moved 536.5657 416 203.4244 0.1296297 -0.4747314
Moved 536.5964 416 183.9995 0.1296297 -0.5246926
Moved 536.6272 416 165.1007 0.1296297 -0.5733007
Moved 536.6579 416 154.5227 0.1296297 -0.6005074
Ended 536.6886 416 150.6335 0.1296297 -0.6105104
Candidates 536.7807 13 on in ibm inn omb kb pb un lb pm ion um km
Began 538.2859 348 450 -0.0277778 0.1594649
Stationary 538.3167 348 450 -0.0277778 0.1594649
Moved 538.3474 348 462.6226 -0.0277778 0.1919304
Moved 538.3781 348 488.265 -0.0277778 0.2578831
Moved 538.4089 348 519.8872 -0.0277778 0.339216
Moved 538.4395 348 543.6132 -0.0277778 0.4002395
Moved 538.4702 348 562.2909 -0.0277778 0.4482789
Moved 538.501 348 586.3884 -0.0277778 0.5102582
Moved 538.5317 348 597.5255 -0.0277778 0.538903
Moved 538.5624 340.8733 610.5634 -0.04427478 0.5724365
Moved 538.5931 331.0171 623.6439 -0.06709 0.6060798
Moved 538.6238 326.8722 628.1278 -0.07668465 0.6176126
Moved 538.6545 320.0794 635.3809 -0.09240871 0.6362675
Moved 538.6853 318 638.5 -0.09722222 0.64429
Moved 538.7159 311.2758 645.7242 -0.1127876 0.662871
Moved 538.7467 308.3724 648.6276 -0.1195084 0.6703384
Moved 538.7775 305.8953 651 -0.1252424 0.6764401
Moved 538.8081 304.5 653.5 -0.1284722 0.6828701
Moved 538.8388 303.8736 654.1263 -0.1299222 0.6844813
Moved 538.8696 303 655 -0.1319445 0.6867283
Moved 538.9003 302 656.5 -0.1342593 0.6905864
Moved 538.931 300.8891 656 -0.1368309 0.6893002
Moved 538.9617 299.8525 656 -0.1392304 0.6893002
Expand 538.9617
Stationary 538.9924 299.8525 656 -0.1392304 0.6893002
Moved 539.0232 300 657.2871 -0.1388889 0.6926108
Stationary 539.0539 300 657 -0.1388889 0.6918722
Moved 539.0846 298.6399 657 -0.1420372 0.6918722
Stationary 539.1154 298.6399 657 -0.1420372 0.6918722
Stationary 539.146 298.6399 657 -0.1420372 0.6918722
Stationary 539.1768 298.6399 657 -0.1420372 0.6918722
Stationary 539.2075 299 657 -0.1412037 0.6918722
Stationary 539.2382 299 657 -0.1412037 0.6918722
Moved 539.2689 299 649.956 -0.1412037 0.6737549
Moved 539.2996 299 646.9109 -0.1412037 0.6659229
Moved 539.3303 299 645.5 -0.1412037 0.6622942
Moved 539.361 299 643.9646 -0.1412037 0.6583451
Moved 539.3918 299 642.6404 -0.1412037 0.6549391
Moved 539.4225 299 641 -0.1412037 0.65072
Stationary 539.4532 299 641 -0.1412037 0.65072
Moved 539.4839 299 638.2579 -0.1412037 0.6436673
Moved 539.5146 299 636.4608 -0.1412037 0.6390451
Moved 539.5453 299 634.8465 -0.1412037 0.6348931
Moved 539.5761 299 633.5 -0.1412037 0.6314299
Moved 539.6068 299 632.8376 -0.1412037 0.6297262
Moved 539.6375 307.8388 632 -0.1207435 0.6275719
Moved 539.6683 306 631 -0.125 0.6249998
Ended 539.6989 320.5 629.5 -0.09143516 0.6211419
Accept 539.7911 1 in
Began 540.1598 326 545 -0.07870371 0.4038065
Stationary 540.1905 326 545 -0.07870371 0.4038065
Stationary 540.2212 326 545 -0.07870371 0.4038065
Moved 540.2519 332.863 526.4247 -0.06281713 0.3560305
Moved 540.2826 347.2184 501.0068 -0.02958695 0.2906552
Moved 540.3134 365.1524 470.0793 0.01192689 0.2111091
Moved 540.3441 381.7635 440.532 0.05037854 0.1351131
Moved 540.3748 387.6596 425.351 0.06402691 0.09606738
Moved 540.4055 391 414.6522 0.07175922 0.06854976
Moved 540.4362 392.9463 410.0537 0.07626455 0.05672247
Moved 540.4669 393.7173 407.2828 0.07804921 0.04959558
Moved 540.4976 394 404.8475 0.07870366 0.04333194
Moved 540.5284 383.1716 411.3166 0.05363792 0.05997065
Moved 540.5591 362.9593 430.7142 0.006850163 0.1098616
Moved 540.5898 347.8611 447.5667 -0.02809942 0.1532065
Moved 540.6202 326.7016 464.6387 -0.07707958 0.1971159
Moved 540.6512 304.3983 483.0265 -0.1287077 0.2444096
Moved 540.6819 288.3867 498.6133 -0.1657716 0.2844993
Moved 540.7126 280.5636 507.2486 -0.1838806 0.3067093
Moved 540.7433 275.0197 513.9803 -0.1967138 0.3240234
Moved 540.774 268.4714 520.5286 -0.2118718 0.3408658
Moved 540.8048 263.9422 525.0289 -0.222356 0.3524404
Moved 540.8355 259.3207 529.6793 -0.233054 0.3644015
Moved 540.8663 256.7956 532.2044 -0.238899 0.370896
Moved 540.897 256 534.954 -0.2407407 0.3779681
Ended 540.9277 256 536.3292 -0.2407407 0.3815051
Candidates 541.0812 13 the there threw other trigger they where turkey urge regret either her ride
Began 542.2178 196 517 -0.3796296 0.33179
Stationary 542.2485 196 517 -0.3796296 0.33179
Stationary 542.2792 196 517 -0.3796296 0.33179
Stationary 542.3099 196 517 -0.3796296 0.33179
Moved 542.3406 179.8903 486.7806 -0.4169206 0.2540652
Moved 542.3713 169.1734 460.5203 -0.4417282 0.1865232
Moved 542.4021 155.8844 431.711 -0.4724898 0.1124253
Moved 542.4328 149 406 -0.4884259 0.04629618
Moved 542.4636 140 372.5 -0.5092592 -0.03986633
Moved 542.4942 137.6781 359.0344 -0.514634 -0.07450017
Moved 542.525 137 353.1974 -0.5162037 -0.08951281
Moved 542.5557 136 347.8886 -0.5185185 -0.1031672
Moved 542.5864 136 343.1871 -0.5185185 -0.1152597
Moved 542.6171 136 341.3325 -0.5185185 -0.1200296
Moved 542.6478 136 339.9556 -0.5185185 -0.1235712
Moved 542.6785 149.3657 339 -0.4875793 -0.1260288
Moved 542.7093 176.5993 351.9996 -0.4245386 -0.09259368
Moved 542.74 230.6557 394.6049 -0.299408 0.0169878
Moved 542.7707 269.1929 434.3918 -0.2102015 0.1193204
Moved 542.8015 292.892 464.004 -0.1553426 0.1954835
Moved 542.8322 317.7159 497.0738 -0.09787997 0.2805395
