what goes up must come down
Moved 1435.517 385.9364 530 0.06003787 0.3652262
Ended 1435.548 388.6382 531.3191 0.06629218 0.368619
Candidates 1435.671 13 what ebay that chat wednesday embassy every webster thai last smart chart jay
Began 1436.132 252 398 -0.25 0.02572008
Stationary 1436.162 252 398 -0.25 0.02572008
Moved 1436.193 263.2561 398 -0.2239441 0.02572008
Moved 1436.224 293.3058 404.0878 -0.1543847 0.04137792
Moved 1436.255 322.5544 410.5924 -0.0866795 0.058108
Moved 1436.285 341.3513 414.0585 -0.04316827 0.0670229
Moved 1436.316 352.465 415 -0.01744216 0.06944436
Moved 1436.347 360.5 415 0.001157423 0.06944436
Moved 1436.377 367.8157 415 0.018092 0.06944436
Moved 1436.408 368.782 415 0.02032866 0.06944436
Ended 1436.439 370.1573 415 0.02351224 0.06944436
Accept 1436.5 0 what
Began 1436.9 261 347 -0.2291666 -0.1054527
Stationary 1436.931 261 347 -0.2291666 -0.1054527
Stationary 1436.961 261 347 -0.2291666 -0.1054527
Moved 1436.992 334.1471 398.0883 -0.0598447 0.02594712
Moved 1437.023 362.0286 415.0178 0.004695754 0.0694902
Moved 1437.053 383.2697 428.0113 0.05386512 0.1029096
Moved 1437.084 408.05 446.03 0.1112269 0.1492541
Moved 1437.115 430.8349 461.3106 0.1639696 0.188556
Moved 1437.146 446.5373 472.8299 0.2003179 0.2181838
Moved 1437.176 463.679 485.2325 0.2399978 0.2500836
Moved 1437.207 479.0187 496.815 0.2755063 0.2798739
Moved 1437.238 492.6167 506.17 0.306983 0.303935
Moved 1437.268 503.528 513.764 0.3322408 0.3234671
Moved 1437.299 511.2597 520.2597 0.3501382 0.340174
Moved 1437.33 516.8839 523.8839 0.3631571 0.3494954
Moved 1437.361 519.2654 525.2654 0.36867 0.3530489
Moved 1437.391 520.5 526 0.3715278 0.3549381
Moved 1437.422 521.2368 527.2368 0.3732334 0.3581193
Stationary 1437.453 521 527 0.3726852 0.3575102
Stationary 1437.484 521 527 0.3726852 0.3575102
Moved 1437.514 497.2924 520.8339 0.3178065 0.341651
Moved 1437.545 458 506 0.2268519 0.3034978
Moved 1437.576 411.1781 490.635 0.1184677 0.2639788
Moved 1437.606 374.7072 476.348 0.03404438 0.2272325
Moved 1437.637 341.0819 461.9508 -0.04379183 0.1902026
Moved 1437.668 316.6891 450.3445 -0.1002566 0.1603511
Moved 1437.699 297.1328 441.9141 -0.145526 0.1386678
Moved 1437.729 277.5021 432.5726 -0.1909674 0.1146415
Moved 1437.76 263.584 424.688 -0.2231851 0.09436215
Moved 1437.791 252.5806 418.4354 -0.2486561 0.07828041
Moved 1437.822 243.004 413.4024 -0.270824 0.06533532
Moved 1437.852 234.8972 408.9315 -0.2895898 0.05383601
Moved 1437.883 229.2127 406 -0.3027483 0.04629618
Moved 1437.914 225.4614 403.4614 -0.3114318 0.03976692
Moved 1437.944 222.9974 401.9974 -0.3171357 0.03600144
Moved 1437.975 221.2402 402 -0.3212031 0.03600815
Moved 1438.006 219.5 401 -0.3252315 0.03343609
Moved 1438.036 218.9111 401 -0.3265947 0.03343609
Moved 1438.067 218.2995 400 -0.3280105 0.03086416
Moved 1438.098 217.5 400 -0.3298611 0.03086416
Moved 1438.129 217 397.8945 -0.3310185 0.02544878
Moved 1438.16 216 392.8726 -0.3333333 0.01253242
Moved 1438.19 216 378.9022 -0.3333333 -0.02339979
Moved 1438.221 215 361.4679 -0.3356481 -0.06824108
Moved 1438.252 215 349.6256 -0.3356481 -0.09869955
Moved 1438.282 215 342.3746 -0.3356481 -0.1173492
Moved 1438.313 215 335.9669 -0.3356481 -0.1338301
Moved 1438.344 215 331.2413 -0.3356481 -0.1459842
Ended 1438.375 215 329 -0.3356481 -0.151749
Candidates 1438.467 13 does did foods this dos god his goods via doors good fits food
Began 1439.757 405 396 0.1041667 0.02057605
Stationary 1439.788 405 396 0.1041667 0.02057605
Stationary 1439.819 405 396 0.1041667 0.02057605
Stationary 1439.849 405 396 0.1041667 0.02057605
Stationary 1439.88 405 396 0.1041667 0.02057605
Moved 1439.911 383.1847 396 0.05366822 0.02057605
Moved 1439.942 364.6483 396 0.01076003 0.02057605
Moved 1439.972 346.8108 396 -0.03053064 0.02057605
Moved 1440.003 332.4968 396 -0.06366492 0.02057605
Moved 1440.034 319.4586 396 -0.09384578 0.02057605
Moved 1440.064 308.8639 396 -0.1183706 0.02057605
Moved 1440.095 302.7534 396 -0.1325152 0.02057605
Ended 1440.126 301 396 -0.1365741 0.02057605
Cancel 1440.187
Began 1440.525 414 353 0.125 -0.09002065
Stationary 1440.556 414 353 0.125 -0.09002065
Stationary 1440.587 414 353 0.125 -0.09002065
Moved 1440.618 422.1548 359.9002 0.1438769 -0.07227321
Moved 1440.648 445.7827 385.9391 0.198571 -0.005300624
Moved 1440.679 463.936 405.7587 0.2405926 0.04567554
Moved 1440.71 480.9713 425.5386 0.2800261 0.09654991
Moved 1440.74 498.6282 445.9539 0.3208987 0.1490582
Moved 1440.771 513.6905 462.6905 0.355765 0.1921052
Moved 1440.802 527.4169 477.4169 0.3875392 0.2299817
Moved 1440.833 536.9496 490.1871 0.4096057 0.2628267
Moved 1440.863 544.2941 501.0588 0.4266066 0.2907889
Moved 1440.894 549.8917 509.3376 0.4395642 0.3120822
Moved 1440.925 554.1953 514.3906 0.4495262 0.3250787
Moved 1440.956 555.9487 517 0.453585 0.33179
Moved 1440.986 556 519.2858 0.4537037 0.3376692
Moved 1441.017 556 520.5 0.4537037 0.3407921
Moved 1441.048 556 521.8832 0.4537037 0.3443497
Moved 1441.078 532.7213 522 0.3998178 0.3446501
Moved 1441.109 501.6687 522 0.3279369 0.3446501
Moved 1441.14 464.2472 514.2165 0.241313 0.3246309
Moved 1441.171 423.1105 506.9401 0.1460892 0.3059157
Moved 1441.201 386.3805 500.1647 0.06106585 0.2884894
Moved 1441.232 334.9772 492.9148 -0.05792305 0.2698425
Moved 1441.263 321.4858 490.5405 -0.08915314 0.2637357
Moved 1441.293 299.5553 489 -0.1399182 0.2597736
Moved 1441.324 283.3865 487.2773 -0.1773461 0.2553428
Moved 1441.355 267.9642 484.5928 -0.2130458 0.2484382
Moved 1441.386 258.5299 485 -0.2348845 0.2494856
Moved 1441.416 251.2968 484 -0.2516277 0.2469135
Moved 1441.447 246.4198 484 -0.2629172 0.2469135
Moved 1441.478 242.8742 484 -0.2711246 0.2469135
Moved 1441.509 240.5 484 -0.2766204 0.2469135
Moved 1441.539 239.371 484 -0.2792337 0.2469135
Moved 1441.57 237.9725 484 -0.282471 0.2469135
Stationary 1441.601 237.9725 484 -0.282471 0.2469135
Moved 1441.631 233.2873 473.0037 -0.2933164 0.2186309
Moved 1441.662 227.3592 452.7571 -0.3070389 0.1665564
Moved 1441.693 220.5721 425.5745 -0.3227497 0.09664225
Moved 1441.724 216.0553 404.6936 -0.3332053 0.04293618
Moved 1441.754 211.5454 385.4089 -0.3436449 -0.006664339
Moved 1441.785 209.2541 374.2703 -0.348949 -0.03531319
Moved 1441.816 208 364.7469 -0.3518518 -0.05980746
Moved 1441.847 207 357.4947 -0.3541667 -0.07846023
Moved 1441.877 206 354.0809 -0.3564815 -0.08724047
Ended 1441.908 206 351.7525 -0.3564815 -0.09322923
Candidates 1441.969 13 goes hopes korea notes does lots hours lies types hoped flowers gotta noted
Began 1442.553 191 386 -0.3912037 -0.005144111
Stationary 1442.584 191 386 -0.3912037 -0.005144111
Moved 1442.615 216.6716 386 -0.3317788 -0.005144111
Moved 1442.645 241.6914 386 -0.2738626 -0.005144111
Moved 1442.676 267.8883 386 -0.2132215 -0.005144111
Moved 1442.707 290.355 386 -0.1612152 -0.005144111
Moved 1442.738 307.733 394.3904 -0.1209885 0.01643624
Moved 1442.768 315.5765 395 -0.1028321 0.01800408
Moved 1442.799 322.1283 396 -0.08766592 0.02057605
Moved 1442.83 326.3151 397 -0.0779743 0.02314815
Ended 1442.86 328 397 -0.07407407 0.02314815
Accept 1442.922 0 goes
Began 1443.321 348 500 -0.0277778 0.2880658
Stationary 1443.352 348 500 -0.0277778 0.2880658
Moved 1443.383 370.9149 495.0851 0.02526591 0.2754247
Moved 1443.413 392.3856 486.9143 0.07496655 0.2544091
Moved 1443.444 418.6787 481.1888 0.1358303 0.2396829
Moved 1443.475 442.1335 478 0.1901238 0.2314814
Moved 1443.506 464.1674 478 0.2411281 0.2314814
Moved 1443.536 483.1247 478 0.2850108 0.2314814
Moved 1443.567 498.445 478 0.3204745 0.2314814
Moved 1443.598 508.9627 478 0.344821 0.2314814
Moved 1443.629 521.9628 488.9814 0.374914 0.2597258
Moved 1443.659 530.3832 492.9222 0.3944056 0.2698615
Moved 1443.69 536.4208 496.2104 0.4083814 0.2783189
Moved 1443.721 541.9346 498 0.421145 0.2829217
Moved 1443.751 545.5 500.5 0.4293981 0.2893518
Moved 1443.782 549.1789 502.1789 0.4379141 0.2936699
Moved 1443.813 551.9306 503 0.4442838 0.2957818
Ended 1443.844 552 503 0.4444444 0.2957818
Candidates 1443.905 13 to top up too tip you go tool tp till full toll trip
Began 1444.981 358 369 -0.004629641 -0.04886839
Stationary 1445.011 358 369 -0.004629641 -0.04886839
Stationary 1445.042 358 369 -0.004629641 -0.04886839
Stationary 1445.073 358 369 -0.004629641 -0.04886839
Moved 1445.104 358 384.8354 -0.004629641 -0.008139512
Moved 1445.134 345.2125 400.9792 -0.03423035 0.03338261
Moved 1445.165 335.9285 415.7858 -0.05572101 0.07146537
Moved 1445.196 325.6014 429.5978 -0.07962629 0.1069903
Moved 1445.226 315.3174 440.1461 -0.103432 0.1341206
Moved 1445.257 305.1527 449.8473 -0.1269614 0.1590722
Moved 1445.288 297.9319 457.1022 -0.1436762 0.177732
Moved 1445.319 293 460.5 -0.1550926 0.1864711
Moved 1445.349 288.797 465.2031 -0.1648218 0.1985675
Moved 1445.38 285.0493 468 -0.173497 0.2057612
Ended 1445.411 284 470 -0.1759259 0.2109053
Accept 1445.472 2 up
Began 1445.779 451 222 0.2106482 -0.4269547
Stationary 1445.81 451 222 0.2106482 -0.4269547
Stationary 1445.841 451 222 0.2106482 -0.4269547
Moved 1445.872 451 242.5 0.2106482 -0.3742284
Moved 1445.902 459.1841 267.5223 0.2295927 -0.3098705
Moved 1445.933 459 298.0967 0.2291666 -0.2312327
Moved 1445.964 459 328.9408 0.2291666 -0.1519012
Moved 1445.995 449.8644 348.4747 0.2080194 -0.1016597
Moved 1446.025 444.4684 369.3605 0.1955288 -0.04794125
Moved 1446.056 441.5 385.5 0.1886574 -0.006430119
Moved 1446.087 436.4474 402.3814 0.1769616 0.03698918
Moved 1446.117 433.2804 414.5978 0.1696306 0.06840985
Moved 1446.148 428.0756 429.7732 0.1575825 0.1074412
Moved 1446.179 422.7824 445.0881 0.1453295 0.1468314
Moved 1446.21 417.0452 456.887 0.132049 0.1771785
Moved 1446.24 411.2184 467.9541 0.118561 0.2056432
Moved 1446.271 404.8019 479.2971 0.1037082 0.2348175
Moved 1446.302 400.1985 492.0074 0.09305208 0.2675086
Moved 1446.333 396.5 503 0.08449078 0.2957818
Moved 1446.363 394.9801 509.0596 0.08097251 0.3113673
Moved 1446.394 393.2209 514.5582 0.07690022 0.3255096
Moved 1446.425 393 518.5381 0.07638891 0.335746
Moved 1446.455 392 520.9817 0.07407407 0.342031
Moved 1446.486 392 522.3391 0.07407407 0.3455222
Moved 1446.517 389.5155 524 0.06832282 0.3497942
Moved 1446.548 385.5466 524 0.05913565 0.3497942
Moved 1446.578 373.0604 519.0604 0.03023237 0.3370896
Moved 1446.609 350.2106 504.7264 -0.02266064 0.3002221
Moved 1446.64 328.8651 489.1172 -0.07207166 0.2600751
Moved 1446.671 302.2805 469.0244 -0.13361 0.2083961
Moved 1446.701 282.2453 449.2453 -0.1799877 0.1575238
Moved 1446.732 261.4675 427.4675 -0.2280844 0.1015111
Moved 1446.763 245.9938 408.1926 -0.2639032 0.05193553
Moved 1446.793 235.5 393.5 -0.2881945 0.01414597
Moved 1446.824 225.14 383.14 -0.3121759 -0.01249996
Moved 1446.855 217.5671 372.8507 -0.3297057 -0.03896423
Moved 1446.886 212.0695 366.0695 -0.3424317 -0.05640556
Moved 1446.916 210.0569 362.0569 -0.3470905 -0.06672619
Moved 1446.947 208.5 359.5 -0.3506944 -0.07330247
Moved 1446.978 207.9756 358.9756 -0.3519083 -0.07465119
Stationary 1447.008 207.9756 358.9756 -0.3519083 -0.07465119
Stationary 1447.039 207.9756 358.9756 -0.3519083 -0.07465119
Moved 1447.07 245.3085 401.0266 -0.2654897 0.03350442
Moved 1447.101 281.46 437.5643 -0.1818055 0.12748
Moved 1447.131 307.7491 464.6102 -0.1209511 0.1970426
Moved 1447.162 331.3127 490.3127 -0.06640569 0.26315
Moved 1447.193 349.1277 509.1095 -0.02516727 0.3114955
Moved 1447.224 360.3379 521.1172 0.0007822116 0.3423797
Moved 1447.254 368.5 528.5 0.01967589 0.3613682
Moved 1447.285 371.9838 532.9675 0.0277402 0.3728588
Ended 1447.316 374 535 0.03240744 0.3780863
Candidates 1447.408 13 must murray busy murder mystery just burst bureau buddy midst nurse boat most
Began 1448.084 254 418 -0.2453704 0.07716041
Stationary 1448.115 254 418 -0.2453704 0.07716041
Moved 1448.145 270.8546 418 -0.2063552 0.07716041
Moved 1448.176 309.1198 418 -0.1177783 0.07716041
Moved 1448.207 347.7832 432.6958 -0.02827967 0.1149583
Moved 1448.238 375.7038 435.3786 0.03635148 0.1218585
Moved 1448.268 393.6762 437.946 0.07795423 0.128462
Moved 1448.299 402.6371 439 0.09869694 0.1311728
Moved 1448.33 409.5583 440 0.1147184 0.1337448
Moved 1448.36 410.9413 440 0.1179195 0.1337448
Ended 1448.391 411 440 0.1180555 0.1337448
Accept 1448.453 0 must
Began 1448.76 353 260 -0.01620372 -0.3292181
Stationary 1448.791 353 260 -0.01620372 -0.3292181
Moved 1448.821 387.0043 299.3384 0.06251007 -0.2280392
Moved 1448.852 420.1563 340.4033 0.1392508 -0.1224197
Moved 1448.883 440.9144 367.6042 0.1873019 -0.0524582
Moved 1448.913 461.6115 399.0192 0.2352118 0.02834143
Moved 1448.944 478.0593 422.7457 0.2732855 0.08936654
Moved 1448.975 489.8325 440.4434 0.3005382 0.1348851
Moved 1449.006 500.4744 458.9487 0.3251722 0.1824813
Moved 1449.036 509.753 475.5059 0.3466504 0.2250665
Moved 1449.067 519.0241 493.0402 0.3681113 0.2701652
Moved 1449.098 524.6824 504.3648 0.3812091 0.2992921
Moved 1449.128 531.2027 515.608 0.3963026 0.3282098
Moved 1449.159 534.957 520.9139 0.404993 0.3418567
Moved 1449.19 537 524.4224 0.4097222 0.3508806
Moved 1449.22 538 526.1271 0.4120371 0.3552651
Moved 1449.251 539 527.8852 0.4143518 0.359787
Moved 1449.282 540 529 0.4166667 0.3626543
Stationary 1449.313 540 529 0.4166667 0.3626543
Moved 1449.344 533.1165 517.8142 0.4007325 0.3338842
Moved 1449.374 512.0981 480.809 0.3520791 0.2387062
Moved 1449.405 486.6736 432.9776 0.2932259 0.115683
Moved 1449.436 469.0737 390.6075 0.2524854 0.006706567
Moved 1449.466 452.2303 345.7986 0.213496 -0.1085427
Moved 1449.497 442.0377 313.7924 0.1899021 -0.1908632
Moved 1449.528 437.9151 287.2357 0.180359 -0.2591674
Moved 1449.559 434.5132 267.5922 0.1724842 -0.3096908
Moved 1449.589 431.7486 250.4917 0.1660846 -0.3536736
Moved 1449.62 429.9855 237.9419 0.1620034 -0.385952
Moved 1449.651 429.2222 229.6666 0.1602366 -0.407236
Moved 1449.682 429 223.5443 0.1597223 -0.4229828
Moved 1449.712 428 217.0179 0.1574074 -0.4397687
Moved 1449.743 427.2374 215 0.1556421 -0.4449589
Moved 1449.774 424.5 214 0.1493056 -0.4475308
Moved 1449.804 412.373 231.4406 0.1212338 -0.4026735
Moved 1449.835 393.9124 261.5378 0.07850081 -0.3252628
Moved 1449.866 370.2163 310.5673 0.02364894 -0.1991582
Moved 1449.897 364.339 323.2542 0.01004398 -0.1665273
Moved 1449.927 344.0022 362.3281 -0.03703187 -0.06602864
Moved 1449.958 327.86 397.7081 -0.07439826 0.02496943
Moved 1449.989 313.1479 425.5337 -0.1084538 0.09653715
Moved 1450.02 302.5508 446.2861 -0.1329842 0.1499127
Moved 1450.05 290.5661 466.5093 -0.1607266 0.2019271
Moved 1450.081 281.5476 483.7917 -0.1816027 0.2463777
Moved 1450.112 275.2667 496.4667 -0.196142 0.278978
Moved 1450.142 270.4629 505.0742 -0.2072617 0.3011166
Moved 1450.173 265.9601 513.0599 -0.2176851 0.3216561
Moved 1450.204 262.2141 517.7858 -0.2263561 0.3338112
Moved 1450.235 259.5 522 -0.2326389 0.3446501
Moved 1450.265 259 523.9951 -0.2337963 0.3497814
Ended 1450.296 258 525 -0.2361111 0.3523662
Candidates 1450.388 13 none come bone home number clone blonde convert money gone mine done move
Began 1451.31 255 396 -0.2430556 0.02057605
Stationary 1451.341 255 396 -0.2430556 0.02057605
Stationary 1451.372 255 396 -0.2430556 0.02057605
Moved 1451.402 269.5438 411.866 -0.2093894 0.06138358
Moved 1451.433 285.5782 430.3751 -0.1722726 0.1089895
Moved 1451.464 303.951 451.4428 -0.1297431 0.1631758
Moved 1451.494 313.9952 465.244 -0.1064926 0.1986726
Moved 1451.525 322.0091 478.0152 -0.08794183 0.2315205
Moved 1451.556 327.7143 486.0715 -0.07473543 0.2522413
Moved 1451.587 332.4176 493.4176 -0.0638482 0.2711357
Moved 1451.617 334 497.9523 -0.06018519 0.2827992
Moved 1451.648 335.7002 501.7002 -0.05624954 0.2924387
Moved 1451.679 336 503.5 -0.05555556 0.2970678
Moved 1451.709 336 504.2484 -0.05555556 0.2989926
Moved 1451.74 337 505.2447 -0.05324075 0.3015551
Ended 1451.771 337 506 -0.05324075 0.3034978
Accept 1451.832 1 come
Began 1452.355 256 371 -0.2407407 -0.04372435
Stationary 1452.385 256 371 -0.2407407 -0.04372435
Moved 1452.416 276.846 380.4768 -0.1924861 -0.01934985
Moved 1452.447 314.0543 400.7453 -0.1063559 0.03278112
Moved 1452.478 343.5323 415.9624 -0.03811955 0.07191967
Moved 1452.508 358.7686 424.4612 -0.002850443 0.09377864
Moved 1452.539 372.5167 433.6134 0.02897392 0.1173183
Moved 1452.57 387.4101 444.175 0.06344924 0.144483
Moved 1452.6 405.4026 456.2416 0.1050987 0.1755184
Moved 1452.631 418.3526 465.5145 0.1350754 0.1993684
Moved 1452.662 431.4005 472.2003 0.165279 0.2165643
Moved 1452.693 443.3626 480.2901 0.192969 0.2373716
Moved 1452.723 455.2601 487.4451 0.2205096 0.2557743
Moved 1452.754 465.6602 494.1068 0.2445837 0.2729082
Moved 1452.785 475.1973 499.5986 0.2666604 0.2870334
Moved 1452.816 482.9729 504.4865 0.2846595 0.299605
Moved 1452.846 491.5 509 0.3043981 0.3112139
Moved 1452.877 497.5172 512.2585 0.3183268 0.3195949
Moved 1452.908 501.495 514 0.3275346 0.324074
Moved 1452.938 503.4167 515 0.331983 0.326646
Moved 1452.969 503 516.5 0.3310186 0.3305041
Stationary 1453 503 516.5 0.3310186 0.3305041
Moved 1453.031 503 517 0.3310186 0.33179
Moved 1453.061 470.5463 517 0.2558942 0.33179
Moved 1453.092 423.4291 518 0.1468267 0.3343621
Moved 1453.123 342.1528 511.1337 -0.04131287 0.3167019
Moved 1453.154 292.5311 499.9219 -0.1561779 0.2878648
Moved 1453.184 271.0262 497.2053 -0.2059578 0.2808777
Moved 1453.215 255.7991 497 -0.2412057 0.2803498
Moved 1453.246 245.7842 497 -0.2643885 0.2803498
Moved 1453.276 240.4625 497 -0.2767072 0.2803498
Moved 1453.307 233.4394 497 -0.2929643 0.2803498
Moved 1453.338 227.4454 497 -0.3068394 0.2803498
Moved 1453.369 221.4389 497 -0.3207434 0.2803498
Moved 1453.399 215.064 497 -0.3355 0.2803498
Moved 1453.43 210.5594 497 -0.3459273 0.2803498
Moved 1453.461 206.0469 497 -0.3563729 0.2803498
Moved 1453.492 203.7253 497 -0.3617469 0.2803498
Moved 1453.522 201.9377 497 -0.3658849 0.2803498
Moved 1453.553 201 497 -0.3680556 0.2803498
Moved 1453.584 200 497 -0.3703704 0.2803498
Stationary 1453.614 200 497 -0.3703704 0.2803498
Moved 1453.645 210.9774 493.6224 -0.3449598 0.2716624
Moved 1453.676 248.458 463.7242 -0.2581991 0.194764
Moved 1453.707 295.277 417.0255 -0.1498217 0.07465409
Moved 1453.737 326.4554 380.2386 -0.07764955 -0.01996256
Moved 1453.768 350.7984 348.6684 -0.02129992 -0.1011615
Moved 1453.799 371.9565 323.764 0.02767702 -0.165216
Moved 1453.83 388.08 304.288 0.06500016 -0.2153088
Moved 1453.86 402 289.5 0.09722222 -0.2533437
Moved 1453.891 415.1096 274.8904 0.1275685 -0.2909199
Moved 1453.922 422.1088 262.855 0.1437704 -0.321875
Moved 1453.952 428.0529 257.2981 0.1575297 -0.3361675
Moved 1453.983 432.4368 251.5631 0.1676778 -0.350918
Moved 1454.014 434.9577 250 0.1735131 -0.3549383
Moved 1454.045 436.7115 248 0.1775727 -0.3600824
Ended 1454.075 437 247 0.1782407 -0.3626543
Candidates 1454.167 13 down shown form town gotten grown firm written southern doesn sperm asian crown
Began 1454.659 263 396 -0.2245371 0.02057605
Stationary 1454.69 263 396 -0.2245371 0.02057605
Moved 1454.721 276.8009 396 -0.1925905 0.02057605
Moved 1454.751 291.6147 396 -0.1582994 0.02057605
Moved 1454.782 303.9367 396 -0.1297761 0.02057605
Moved 1454.813 318.6376 396 -0.09574636 0.02057605
Moved 1454.844 330.3914 396 -0.06853843 0.02057605
Moved 1454.874 341 396 -0.04398147 0.02057605
Moved 1454.905 352.1158 396 -0.01825059 0.02057605
Moved 1454.936 366.5093 396 0.01506786 0.02057605
Moved 1454.966 370.0799 396 0.02333313 0.02057605
Moved 1454.997 374.9892 396 0.03469725 0.02057605
Ended 1455.028 377.7221 396 0.04102329 0.02057605
Accept 1455.089 0 down
Began 1455.274 259 414 -0.2337963 0.06687239
Stationary 1455.304 259 414 -0.2337963 0.06687239
Moved 1455.335 311.9576 403.4064 -0.1112091 0.03962536
Moved 1455.366 367.7607 396.1078 0.01796464 0.02085332
Moved 1455.397 412.9378 393.6146 0.1225412 0.01444075
Moved 1455.427 465.3943 393 0.2439682 0.01285996
Moved 1455.458 496.8464 393 0.316774 0.01285996
Moved 1455.489 523.5 393 0.3784722 0.01285996
Moved 1455.519 541.3348 393 0.4197564 0.01285996
Moved 1455.55 558.6397 392.1943 0.4598142 0.01078778
Moved 1455.581 579.7822 391 0.5087551 0.007715971
Moved 1455.612 583.0214 391 0.5162531 0.007715971
Moved 1455.642 589.5115 391 0.5312766 0.007715971
Moved 1455.673 592.5 391 0.5381944 0.007715971
Moved 1455.704 596.254 391 0.5468841 0.007715971
Moved 1455.734 598.6581 391 0.5524494 0.007715971
Moved 1455.765 600.202 391 0.5560232 0.007715971
Moved 1455.796 602 391 0.5601852 0.007715971
Moved 1455.827 603.3571 391 0.5633267 0.007715971
Moved 1455.857 604.3121 391 0.5655372 0.007715971
Moved 1455.888 605 391 0.5671296 0.007715971
Ended 1455.919 605 391 0.5671296 0.007715971
PhraseEnd 1455.98
