the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 1953.923 416 286 0.1296297 -0.2623458
Stationary 1953.954 416 286 0.1296297 -0.2623458
Stationary 1953.985 416 286 0.1296297 -0.2623458
Stationary 1954.016 416 286 0.1296297 -0.2623458
Moved 1954.046 416 310.1748 0.1296297 -0.2001677
Moved 1954.077 416 326.4675 0.1296297 -0.1582628
Moved 1954.108 423.7848 342.9238 0.1476499 -0.1159367
Moved 1954.139 426.2545 355.2726 0.1533669 -0.08417545
Moved 1954.169 428.2029 374.4205 0.1578771 -0.03492685
Moved 1954.2 428 388.3675 0.1574074 0.000945158
Moved 1954.231 428 401.7647 0.1574074 0.03540302
Moved 1954.261 428 410.3648 0.1574074 0.05752261
Moved 1954.292 428 415.6541 0.1574074 0.07112664
Moved 1954.323 428 420.1937 0.1574074 0.08280256
Moved 1954.354 428 421.8187 0.1574074 0.08698224
Moved 1954.384 420.3661 424 0.1397362 0.09259254
Moved 1954.415 418.4981 425 0.1354123 0.09516452
Moved 1954.446 416.6261 426 0.1310789 0.09773654
Moved 1954.476 414.0911 427 0.125211 0.1003086
Moved 1954.507 411.2165 427.7835 0.1185567 0.1023238
Moved 1954.538 408.3472 428 0.1119149 0.1028806
Moved 1954.569 406.7379 428 0.1081896 0.1028806
Moved 1954.599 404.9732 428 0.1041047 0.1028806
Stationary 1954.63 404.9732 428 0.1041047 0.1028806
Moved 1954.661 405 407.8621 0.1041667 0.05108566
Moved 1954.692 422.3705 373.3454 0.1443762 -0.03769188
Moved 1954.722 436.8336 330.6658 0.1778557 -0.1474645
Moved 1954.753 447.1755 303.6051 0.2017952 -0.2170651
Moved 1954.784 455.7692 282.5385 0.221688 -0.2712487
Moved 1954.814 460.8583 269.7125 0.2334683 -0.3042373
Moved 1954.845 463 262.3921 0.2384259 -0.3230657
Moved 1954.876 465.1809 258.8191 0.2434743 -0.3322555
Moved 1954.907 465 257.5 0.2430555 -0.3356482
Moved 1954.937 465 258 0.2430555 -0.3343622
Moved 1954.968 448.1252 280.8434 0.2039936 -0.2756085
Moved 1954.999 427.1237 307.2358 0.155379 -0.2077268
Moved 1955.03 406.2317 335.5444 0.1070177 -0.1349169
Moved 1955.06 381.254 368.119 0.04919897 -0.05113429
Moved 1955.091 371.8497 379.7803 0.02742996 -0.02114119
Moved 1955.122 358.5101 395.4899 -0.003448824 0.01926414
Moved 1955.152 347.9452 408.0548 -0.02790466 0.05158126
Moved 1955.183 336.487 419.513 -0.05442823 0.08105192
Moved 1955.214 328.7592 428.2408 -0.07231677 0.1035001
Moved 1955.245 321.5491 435.6764 -0.08900677 0.1226243
Moved 1955.275 312.5167 442.3222 -0.109915 0.1397175
Moved 1955.306 304.9241 448.038 -0.1274905 0.1544185
Moved 1955.337 298.183 453.817 -0.143095 0.1692824
Moved 1955.367 292.1452 457.4274 -0.1570712 0.1785683
Moved 1955.398 286.4001 460.3 -0.1703702 0.1859567
Moved 1955.429 281.8347 461 -0.1809383 0.1877571
Ended 1955.46 280.5 462 -0.1840278 0.1903292
Candidates 1955.613 13 the there further threw he higher huge re where figure other r that
Began 1956.074 285 361 -0.1736111 -0.06944452
Stationary 1956.105 285 361 -0.1736111 -0.06944452
Stationary 1956.135 285 361 -0.1736111 -0.06944452
Moved 1956.166 308.5831 361 -0.1190206 -0.06944452
Moved 1956.197 331.9571 361 -0.06491407 -0.06944452
Moved 1956.228 352.3446 361 -0.01772076 -0.06944452
Moved 1956.258 367.6695 361 0.01775344 -0.06944452
Moved 1956.289 380.5 361 0.04745374 -0.06944452
Moved 1956.32 389.9254 361 0.06927172 -0.06944452
Moved 1956.35 397.3655 361 0.08649419 -0.06944452
Moved 1956.381 402.0533 361 0.09734561 -0.06944452
Ended 1956.412 404 361 0.1018518 -0.06944452
Accept 1956.627 0 the
Began 1956.811 333 306 -0.06249999 -0.2109054
Stationary 1956.842 333 306 -0.06249999 -0.2109054
Stationary 1956.873 333 306 -0.06249999 -0.2109054
Stationary 1956.903 333 306 -0.06249999 -0.2109054
Moved 1956.934 378.0305 339.2767 0.04173726 -0.1253174
Moved 1956.965 390.7141 349.3332 0.07109751 -0.09945174
Moved 1956.996 410.2867 367.2389 0.1164043 -0.05339799
Moved 1957.026 423.836 380.8359 0.1477685 -0.01842608
Moved 1957.057 436.486 391.9888 0.177051 0.0102593
Moved 1957.088 445.7387 401.108 0.1984692 0.03371396
Moved 1957.119 452.4785 408.4785 0.2140707 0.05267096
Moved 1957.149 456.5505 412.5505 0.2234966 0.06314415
Moved 1957.18 460.6456 416.6456 0.2329759 0.07367691
Moved 1957.211 462.5131 418.5131 0.2372988 0.07848006
Moved 1957.241 464.3879 420.3879 0.2416387 0.08330227
Moved 1957.272 464.8864 421 0.2427927 0.08487643
Moved 1957.303 465.7627 422 0.244821 0.08744851
Moved 1957.333 466 422.6309 0.2453704 0.08907106
Moved 1957.364 467.0762 423 0.2478615 0.09002049
Moved 1957.395 467 424.0482 0.2476852 0.09271657
Stationary 1957.426 467 424 0.2476852 0.09259254
Stationary 1957.456 467 424 0.2476852 0.09259254
Stationary 1957.487 467 424 0.2476852 0.09259254
Stationary 1957.518 467 424 0.2476852 0.09259254
Moved 1957.549 459.9594 424 0.2313876 0.09259254
Moved 1957.579 449.5003 424 0.2071766 0.09259254
Moved 1957.61 438.0851 414.0425 0.1807525 0.06698181
Moved 1957.641 426.5934 410.6484 0.1541513 0.05825195
Moved 1957.672 418.1435 406.7859 0.1345914 0.04831757
Moved 1957.702 412.4872 403.2436 0.1214982 0.03920669
Moved 1957.733 405.7415 400.3708 0.1058832 0.03181783
Moved 1957.764 400.5018 398 0.09375424 0.02572008
Moved 1957.794 397.6321 397 0.0871114 0.02314815
Moved 1957.825 395.1226 395 0.08130232 0.01800408
Moved 1957.856 392.2524 393.2524 0.07465839 0.01350936
Moved 1957.886 389.3815 392 0.06801267 0.01028803
Moved 1957.917 385.8729 389.8729 0.05989105 0.004817154
Moved 1957.948 375.8185 383.8639 0.03661692 -0.01063814
Moved 1957.979 366.287 379.1913 0.01455337 -0.02265608
Moved 1958.009 357.6764 373.4509 -0.005378773 -0.03742045
Moved 1958.04 350.1019 369.4012 -0.02291228 -0.0478363
Moved 1958.071 342.5002 364.6668 -0.04050876 -0.06001335
Moved 1958.102 336.9193 359.9193 -0.05342752 -0.07222407
Moved 1958.132 332.6002 356.6002 -0.06342555 -0.08076099
Moved 1958.163 328.0338 353.5169 -0.07399574 -0.08869115
Moved 1958.194 324.645 348.2899 -0.08184036 -0.1021351
Moved 1958.224 320.7779 344.5558 -0.09079183 -0.1117391
Moved 1958.255 319 341.4764 -0.09490739 -0.1196594
Moved 1958.286 318 328.2835 -0.09722222 -0.1535919
Moved 1958.317 321.5496 303.9292 -0.08900557 -0.2162315
Moved 1958.347 332.13 281.3634 -0.06451393 -0.2742711
Moved 1958.378 340.6433 259.8322 -0.0448071 -0.3296497
Moved 1958.409 346.7631 244.1844 -0.03064091 -0.369896
Moved 1958.439 352.2701 233.4598 -0.01789341 -0.3974798
Moved 1958.47 357.2557 223.4886 -0.006352613 -0.423126
Moved 1958.501 361.0461 214.9077 0.002421638 -0.4451962
Moved 1958.532 362.9166 207.1667 0.006751418 -0.4651061
Moved 1958.562 364 201.4302 0.009259283 -0.4798607
Moved 1958.593 365.3063 197.6937 0.01228323 -0.4894709
Moved 1958.624 365 193.8237 0.01157403 -0.4994245
Moved 1958.655 365 190.9501 0.01157403 -0.5068156
Moved 1958.685 365 189.5173 0.01157403 -0.5105007
Moved 1958.716 347.5554 194.4324 -0.02880703 -0.4978592
Moved 1958.747 315.6271 229.1018 -0.1027151 -0.4086888
Moved 1958.777 294.8633 261.5008 -0.1507794 -0.3253581
Moved 1958.808 281.1193 292.3138 -0.1825943 -0.2461066
Moved 1958.839 272.0746 325.3433 -0.2035309 -0.1611542
Moved 1958.87 264.4513 353.6462 -0.2211776 -0.08835851
Moved 1958.9 257.2312 381.844 -0.2378907 -0.01583343
Moved 1958.931 252.2165 397.3504 -0.2494987 0.02404931
Moved 1958.962 248.494 411.765 -0.2581157 0.06112377
Moved 1958.993 245.3818 422.4728 -0.2653199 0.08866463
Moved 1959.023 243.8793 429.2415 -0.2687979 0.1060736
Moved 1959.054 243 435.0588 -0.2708333 0.121036
Moved 1959.085 242 438.8976 -0.2731481 0.1309094
Moved 1959.115 242 440.5 -0.2731481 0.1350308
Ended 1959.146 242 440.5 -0.2731481 0.1350308
Candidates 1959.238 13 five one ice over founder inner former higher fiber other give tube occur
Began 1959.853 269 368 -0.2106481 -0.05144041
Stationary 1959.883 269 368 -0.2106481 -0.05144041
Moved 1959.914 281.9281 368 -0.180722 -0.05144041
Moved 1959.945 300.1652 368 -0.1385064 -0.05144041
Moved 1959.976 320.2192 368 -0.09208526 -0.05144041
Moved 1960.006 339.091 368 -0.04840036 -0.05144041
Moved 1960.037 354.4071 368 -0.01294653 -0.05144041
Moved 1960.068 364.0331 368 0.009335975 -0.05144041
Moved 1960.099 370.7733 368 0.02493819 -0.05144041
Moved 1960.129 374.7599 368 0.03416657 -0.05144041
Ended 1960.16 377 368 0.03935188 -0.05144041
Accept 1960.221 0 five
Began 1960.744 396 374 0.08333336 -0.03600823
Stationary 1960.774 396 374 0.08333336 -0.03600823
Stationary 1960.805 396 374 0.08333336 -0.03600823
Stationary 1960.836 396 374 0.08333336 -0.03600823
Stationary 1960.867 396 374 0.08333336 -0.03600823
Moved 1960.897 396 359.0217 0.08333336 -0.07453274
Moved 1960.928 396 341.0976 0.08333336 -0.1206338
Moved 1960.959 387.5 311 0.06365737 -0.1980453
Moved 1960.99 388 286.1588 0.06481478 -0.2619372
Moved 1961.02 394.7874 258.2126 0.08052628 -0.3338152
Moved 1961.051 397.8527 240.7367 0.0876219 -0.3787637
Moved 1961.082 400.3021 231.7916 0.09329189 -0.4017706
Moved 1961.112 400 226.4191 0.09259263 -0.4155889
Moved 1961.143 401 223.8383 0.09490739 -0.4222267
Moved 1961.174 401 223 0.09490739 -0.4243828
Moved 1961.204 410.6273 242.6761 0.1171928 -0.3737753
Moved 1961.235 433.6075 287.2149 0.1703876 -0.259221
Moved 1961.266 453.3438 343.3619 0.2160737 -0.11481
Moved 1961.297 461.5261 370.8152 0.2350141 -0.04419954
Moved 1961.327 473.8108 398.6216 0.263451 0.02731884
Moved 1961.358 483.7109 419.9921 0.2863677 0.08228403
Moved 1961.389 492.3485 433.798 0.3063623 0.1177932
Moved 1961.42 496.9954 443.9931 0.3171189 0.1440151
Moved 1961.45 499.8726 449.7452 0.3237792 0.1588095
Moved 1961.481 501 452.7504 0.3263889 0.1665391
Moved 1961.512 501 455.5 0.3263889 0.173611
Moved 1961.542 501 456.317 0.3263889 0.1757122
Stationary 1961.573 501 456 0.3263889 0.174897
Moved 1961.604 488.5364 447.0728 0.297538 0.1519362
Moved 1961.635 471.2263 431.573 0.2574682 0.1120704
Moved 1961.665 439.2899 397.9526 0.1835414 0.02559815
Moved 1961.696 410.6217 368.4235 0.11718 -0.05035102
Moved 1961.727 386.4047 342.2559 0.06112198 -0.1176547
Moved 1961.757 366.0754 317.8442 0.01406342 -0.1804418
Moved 1961.788 349.0549 296.0549 -0.0253359 -0.2364843
Moved 1961.819 336.1701 280.8042 -0.05516171 -0.2757094
Moved 1961.85 327.2934 268.3912 -0.07570967 -0.3076358
Moved 1961.88 318.52 255.78 -0.09601847 -0.340072
Moved 1961.911 311.7769 246.7769 -0.1116276 -0.3632283
