what goes up must come down
Moved 2979.002 476.6691 475.6691 0.2700674 0.2254862
Moved 2979.032 480.4444 478.4444 0.2788065 0.2326244
Moved 2979.063 494.2059 484.6597 0.3106617 0.2486101
Moved 2979.094 518.8748 488.6094 0.3677658 0.2587689
Moved 2979.125 538.5751 490 0.4133683 0.2623456
Moved 2979.155 555.8672 490 0.4533964 0.2623456
Moved 2979.186 579.8884 490 0.509001 0.2623456
Moved 2979.217 603.3298 490 0.5632634 0.2623456
Moved 2979.247 619.4885 490 0.6006677 0.2623456
Moved 2979.278 629.4999 490 0.6238423 0.2623456
Moved 2979.309 635.7477 490 0.6383048 0.2623456
Moved 2979.34 642.9064 490 0.6548761 0.2623456
Moved 2979.37 654.6691 490 0.6821043 0.2623456
Moved 2979.401 665 491.5 0.7060185 0.2662036
Ended 2979.432 668.8914 495.4186 0.7150264 0.2762823
Began 2980.169 454 376 0.2175926 -0.03086435
Stationary 2980.2 454 376 0.2175926 -0.03086435
Moved 2980.23 454 391.3927 0.2175926 0.008726041
Moved 2980.261 458.3687 420.241 0.2277052 0.08292422
Moved 2980.292 466.5389 440.6168 0.2466179 0.1353313
Moved 2980.323 472.0411 456.1234 0.2593545 0.1752145
Moved 2980.353 477.5846 468.1691 0.2721865 0.2061963
Moved 2980.384 483.2982 477.5964 0.2854125 0.2304435
Moved 2980.415 490.8844 487.8459 0.3029732 0.2568052
Moved 2980.446 499.2037 496.2037 0.3222308 0.2783016
Moved 2980.476 504.9879 501.9879 0.3356202 0.2931787
Moved 2980.507 510.842 505.8947 0.3491714 0.303227
Moved 2980.538 519.124 510.708 0.3683426 0.315607
Moved 2980.568 527.4122 513.4707 0.3875281 0.3227126
Moved 2980.599 534.4812 515.2406 0.4038917 0.3272648
Moved 2980.63 542.6439 515 0.4227869 0.326646
Moved 2980.661 556.0964 515 0.4539268 0.326646
Moved 2980.691 568.7229 515 0.4831548 0.326646
Moved 2980.722 577.1921 506.2693 0.5027596 0.3041905
Moved 2980.752 582.8433 503.5784 0.5158408 0.2972694
Moved 2980.783 591.7255 503 0.5364016 0.2957818
Moved 2980.814 608.5968 503 0.5754555 0.2957818
Moved 2980.845 618.4784 503 0.5983296 0.2957818
Moved 2980.875 626.4608 503 0.6168074 0.2957818
Moved 2980.906 632.7623 503 0.6313941 0.2957818
Moved 2980.937 641.5643 503 0.6517691 0.2957818
Moved 2980.968 644.0981 503 0.6576346 0.2957818
Ended 2980.999 648 511 0.6666666 0.3163579
Candidates 2981.183 13 up to you top ip too tip group yup yo go tp http
Began 2981.674 484 375 0.287037 -0.03343629
Stationary 2981.705 484 375 0.287037 -0.03343629
Stationary 2981.736 484 375 0.287037 -0.03343629
Moved 2981.767 484 386.4111 0.287037 -0.004086671
Moved 2981.797 484 396.6827 0.287037 0.02233191
Moved 2981.828 484 411.1342 0.287037 0.05950158
Moved 2981.859 484 426.6915 0.287037 0.09951513
Moved 2981.889 484 442.2821 0.287037 0.1396144
Moved 2981.92 497.554 454.831 0.3184121 0.1718904
Moved 2981.951 505.2265 465.2265 0.3361725 0.1986278
Moved 2981.982 510.5208 472.5209 0.3484279 0.217389
Moved 2982.012 515.7725 480.6967 0.3605846 0.2384174
Moved 2982.043 524.6047 491.6047 0.3810293 0.2664729
Moved 2982.074 533.4904 501.4904 0.4015982 0.2918991
Moved 2982.104 543.7156 511.7156 0.4252675 0.3181984
Moved 2982.135 554 520.5 0.4490741 0.3407921
Moved 2982.166 560.2851 526.2851 0.4636229 0.3556714
Moved 2982.197 565.9097 529.9097 0.4766427 0.3649939
Moved 2982.227 569.6695 531.6695 0.485346 0.3695202
Moved 2982.258 571 532 0.4884259 0.3703703
Moved 2982.289 573.5 533 0.494213 0.3729423
Moved 2982.32 575.6195 533 0.4991193 0.3729423
Moved 2982.35 579.7646 519.1767 0.5087144 0.3373886
Moved 2982.381 583.8332 478.6705 0.5181323 0.233206
Moved 2982.412 579.8356 412.7219 0.5088786 0.06358515
Moved 2982.442 566.965 328.9944 0.4790855 -0.1517633
Moved 2982.473 562.8873 295.6476 0.4696465 -0.237532
Moved 2982.504 562.4638 273.1744 0.4686663 -0.2953333
Moved 2982.535 560.6896 254.1379 0.4645593 -0.3442955
Moved 2982.565 559 243.7727 0.4606481 -0.370955
Moved 2982.596 557 237.0441 0.4560185 -0.3882612
Moved 2982.627 556 232.3613 0.4537037 -0.4003052
Moved 2982.657 553.9211 228.9211 0.4488914 -0.4091535
Moved 2982.688 552 226.1534 0.4444444 -0.416272
Moved 2982.719 548.7987 225 0.4370341 -0.4192387
Moved 2982.75 524.6921 254.9619 0.3812317 -0.3421762
Moved 2982.78 503.9733 296.3958 0.3332714 -0.2356076
Moved 2982.811 494.207 322.0547 0.3106644 -0.1696123
Moved 2982.842 484.1205 365.3972 0.287316 -0.0581348
Moved 2982.873 479.2641 398.6228 0.2760744 0.02732202
Moved 2982.903 478 426.0122 0.2731481 0.09776794
Moved 2982.934 478 454.7972 0.2731481 0.1718035
Moved 2982.965 478 472.9835 0.2731481 0.2185789
Moved 2982.995 478 492.3806 0.2731481 0.2684685
Moved 2983.026 486.2437 506.2185 0.2922308 0.3040599
Moved 2983.057 488.7554 515.2662 0.298045 0.3273307
Moved 2983.088 490 520.4307 0.300926 0.3406138
Moved 2983.118 490 522.5 0.300926 0.3459361
Moved 2983.149 490 523 0.300926 0.3472221
Stationary 2983.18 490 523 0.300926 0.3472221
Moved 2983.21 466.5955 501.3948 0.2467488 0.2916533
Moved 2983.241 436.347 461.4417 0.1767292 0.188893
Moved 2983.272 403.6344 413.9516 0.1010056 0.0667479
Moved 2983.302 380.2528 378.3793 0.04688154 -0.02474467
Moved 2983.333 363.2893 354.4629 0.007614096 -0.08625799
Moved 2983.364 351.2016 339.2016 -0.02036661 -0.1255104
Moved 2983.395 340.1398 327.1398 -0.04597276 -0.1565335
Moved 2983.426 334.3758 322.2505 -0.05931521 -0.1691087
Moved 2983.456 330.3698 319.3698 -0.0685883 -0.1765181
Moved 2983.487 326.6043 317.6043 -0.07730483 -0.1810589
Moved 2983.518 325 317 -0.08101851 -0.1826131
Moved 2983.548 323.7816 317 -0.08383884 -0.1826131
Moved 2983.579 324 349.8408 -0.08333336 -0.09814611
Moved 2983.61 346.8421 386.965 -0.03045802 -0.002662242
Moved 2983.64 377.9708 440.4562 0.04159908 0.1349181
Moved 2983.671 405.6284 479.9426 0.1056212 0.2364777
Moved 2983.702 424.5262 501.6014 0.1493663 0.2921847
Moved 2983.733 438.3829 518.2286 0.1814419 0.3349501
Moved 2983.763 446.9971 526.9971 0.2013821 0.3575028
Moved 2983.794 451.1701 532.1701 0.211042 0.3708078
Moved 2983.825 454.7278 534.8639 0.2192772 0.3777363
Ended 2983.856 456 535.5 0.2222222 0.3793723
Accept 2983.948 0 up
Candidates 2983.948 13 finest interest increase interface industry library invest honest intact interfere integrate interact indicate
Began 2985.483 328 349 -0.07407407 -0.1003086
Moved 2985.514 318.9535 349 -0.09501502 -0.1003086
Moved 2985.545 275.2007 349 -0.1962946 -0.1003086
Moved 2985.576 222.7556 339.5007 -0.3176954 -0.124741
Moved 2985.607 182.76 336.584 -0.4102777 -0.1322429
Moved 2985.637 148.2793 333.6559 -0.4900943 -0.139774
Moved 2985.668 121.6139 332 -0.5518197 -0.144033
Moved 2985.699 105.2265 332 -0.5897535 -0.144033
Moved 2985.729 93.56445 332 -0.616749 -0.144033
Moved 2985.76 86.27619 332 -0.6336199 -0.144033
Moved 2985.791 81.38518 332 -0.6449417 -0.144033
Moved 2985.822 78.94746 332 -0.6505846 -0.144033
Ended 2985.853 77 332 -0.6550926 -0.144033
Accept 2985.914 0 finest
Delete 2985.914 LeftSwipe
Began 2986.621 438 430 0.1805556 0.1080246
Moved 2986.651 442.5078 424.9288 0.1909901 0.09498136
Moved 2986.682 457.9811 403.3585 0.2268081 0.03950237
Moved 2986.713 478.9235 375.7994 0.2752859 -0.03138028
Moved 2986.743 504.147 349.853 0.3336737 -0.0981148
Moved 2986.774 522.5791 334.6841 0.3763406 -0.1371295
Moved 2986.805 533.1041 326.9307 0.4007038 -0.1570714
Moved 2986.835 539.2298 322.7702 0.4148838 -0.1677722
Moved 2986.866 542.2472 320.7528 0.4218684 -0.172961
Moved 2986.897 545.0251 318.9749 0.4282988 -0.1775337
Moved 2986.928 546.3562 317.6438 0.43138 -0.1809573
Moved 2986.958 541.9819 332.7402 0.4212543 -0.1421293
Moved 2986.989 527.0391 362.9219 0.3866645 -0.06450143
Moved 2987.02 520.7465 376.7982 0.3720983 -0.02881132
Moved 2987.051 509.0809 403.7978 0.3450946 0.04063218
Moved 2987.081 499.4577 429.627 0.3228188 0.1070652
Moved 2987.112 495.3718 448.3977 0.3133606 0.1553438
Moved 2987.143 492.5928 463.0358 0.3069278 0.1929931
Moved 2987.174 492 473.4908 0.3055556 0.2198837
Moved 2987.204 492 481.4766 0.3055556 0.2404232
Moved 2987.235 492 487.7613 0.3055556 0.2565876
Moved 2987.266 492 494.296 0.3055556 0.2733949
Moved 2987.296 492 499.3621 0.3055556 0.2864251
Moved 2987.327 492 501.5 0.3055556 0.2919238
Moved 2987.358 492 503.5 0.3055556 0.2970678
Moved 2987.388 490.1307 503 0.3012285 0.2957818
Moved 2987.419 484.4765 503 0.28814 0.2957818
Moved 2987.45 472.4609 492.6765 0.2603261 0.2692296
Moved 2987.481 454.0031 477.8777 0.2175997 0.2311668
Moved 2987.511 426.0129 452.0129 0.1528077 0.1646422
Moved 2987.542 395.949 421.949 0.08321533 0.08731744
Moved 2987.573 369.3362 394.1877 0.02161145 0.01591478
Moved 2987.604 349.3432 372.7337 -0.02466852 -0.03926525
Moved 2987.634 330.5159 354.5159 -0.06825015 -0.08612165
Moved 2987.665 316.488 345.2401 -0.1007221 -0.1099794
Moved 2987.696 302.5 336.5 -0.1331019 -0.1324588
Moved 2987.726 293.1913 331.4609 -0.1546497 -0.1454196
Moved 2987.757 285.4153 328.2077 -0.1726497 -0.1537868
Moved 2987.788 280.0316 326.5158 -0.185112 -0.1581384
Moved 2987.819 277.7448 327 -0.1904054 -0.1568931
Moved 2987.849 274.9945 327 -0.1967721 -0.1568931
Moved 2987.88 272.68 327 -0.2021296 -0.1568931
Moved 2987.911 282.5576 373.9205 -0.1792648 -0.03621285
Moved 2987.941 295.7198 415.2527 -0.1487968 0.07009447
Moved 2987.972 325.867 473.0187 -0.07901162 0.2186695
Moved 2988.003 345.286 505.2047 -0.03406008 0.3014522
Moved 2988.034 359.7734 527.6375 -0.0005244712 0.3591497
Moved 2988.064 370.1161 543.5268 0.02341688 0.4000174
Moved 2988.095 378.4008 553.4008 0.04259447 0.4254135
Moved 2988.126 384.8222 561.7333 0.05745878 0.4468448
Moved 2988.156 391.3553 568.3552 0.07258157 0.4638765
Moved 2988.187 395.4367 572.4366 0.0820293 0.474374
Moved 2988.218 398 574.8901 0.08796295 0.4806844
Ended 2988.249 399.2579 576.2579 0.09087472 0.4842022
Candidates 2988.372 13 bizarre made last late mar nice mice mary laser next matt just mystery
Began 2989.262 361 361 0.002314846 -0.06944452
Stationary 2989.293 361 361 0.002314846 -0.06944452
Moved 2989.324 384.2024 409.2544 0.056024 0.05466657
Moved 2989.355 428.4422 473.0756 0.1584309 0.2188159
Moved 2989.385 457.6804 508.2165 0.2261121 0.3091986
Moved 2989.416 488.1364 535.0102 0.2966122 0.3781126
Moved 2989.447 510.1724 555.2906 0.3476213 0.4302742
Moved 2989.478 524.5583 566.9187 0.3809219 0.4601818
Moved 2989.508 533.184 572.1227 0.4008889 0.4735665
Moved 2989.539 539.6451 575.8225 0.4158451 0.4830825
Moved 2989.57 543.974 577.974 0.4258658 0.4886162
Moved 2989.6 545.3552 578 0.429063 0.488683
Moved 2989.631 547.5 578 0.4340278 0.488683
Moved 2989.662 547 578 0.4328704 0.488683
Moved 2989.693 547 570.3561 0.4328704 0.4690229
Moved 2989.723 540.2283 563.4606 0.4171953 0.4512875
Moved 2989.754 532.2966 555.8644 0.3988346 0.4317499
Moved 2989.785 525.3336 549.3336 0.3827167 0.4149526
Moved 2989.815 519.8213 544.8213 0.3699567 0.4033468
Moved 2989.846 516.6275 541.255 0.3625636 0.3941743
Moved 2989.877 510.5003 537.5003 0.3483804 0.3845171
Moved 2989.908 504.9414 533.9707 0.3355126 0.375439
Moved 2989.938 501.4273 532.2136 0.327378 0.3709197
Moved 2989.969 499.7625 531 0.3235242 0.3677982
Moved 2990 497.0013 530 0.3171326 0.3652262
Moved 2990.031 495.5 530 0.3136574 0.3652262
Moved 2990.061 494.8224 530 0.312089 0.3652262
Stationary 2990.092 494.8224 530 0.312089 0.3652262
Moved 2990.123 494 530 0.3101851 0.3652262
Moved 2990.154 492.8402 530 0.3075005 0.3652262
Moved 2990.184 491.6399 530 0.3047221 0.3652262
Moved 2990.214 490.7808 530 0.3027334 0.3652262
Moved 2990.246 488.5069 530 0.2974697 0.3652262
Moved 2990.276 486.7379 530 0.2933746 0.3652262
Moved 2990.307 486 545.7947 0.2916667 0.4058506
Moved 2990.338 486 559.2867 0.2916667 0.4405521
Moved 2990.368 486 574.142 0.2916667 0.4787602
Moved 2990.399 493.9955 586.9819 0.3101748 0.5117847
Moved 2990.43 497.4079 596.6315 0.3180737 0.5366037
Moved 2990.461 502.331 607.662 0.3294699 0.5649741
Moved 2990.491 505.9325 614.7974 0.3378066 0.5833265
Moved 2990.522 508.5 621.5 0.34375 0.6005658
Moved 2990.553 511.1541 625.1541 0.3498937 0.609964
Moved 2990.583 511.9165 628.9164 0.3516584 0.6196409
Moved 2990.614 512.6846 630.6846 0.3534366 0.6241888
Moved 2990.645 513 633.0806 0.3541666 0.6303513
Stationary 2990.676 513 633.0806 0.3541666 0.6303513
Moved 2990.707 513 634.2403 0.3541666 0.633334
Moved 2990.737 513 635.2401 0.3541666 0.6359054
Stationary 2990.768 513 635 0.3541666 0.6352879
Stationary 2990.799 513 635 0.3541666 0.6352879
Expand 2990.799
Moved 2990.829 513 636 0.3541666 0.6378599
Stationary 2990.86 513 636 0.3541666 0.6378599
Stationary 2990.891 513 636 0.3541666 0.6378599
Stationary 2990.921 513 636 0.3541666 0.6378599
Moved 2990.952 506 636 0.337963 0.6378599
Moved 2990.983 505 636 0.3356481 0.6378599
Moved 2991.014 504 636 0.3333333 0.6378599
Moved 2991.044 501.5 636 0.3275463 0.6378599
Moved 2991.075 500.7622 636 0.3258383 0.6378599
Moved 2991.106 498.8669 628.0681 0.3214511 0.6174591
Moved 2991.136 495.916 625.916 0.3146203 0.6119236
Moved 2991.167 492.3046 623.1523 0.3062606 0.6048154
Moved 2991.198 486.787 617.1805 0.2934883 0.5894558
Moved 2991.229 478.885 609.9138 0.2751969 0.5707657
Moved 2991.26 470.6126 601.6126 0.2560478 0.5494151
Moved 2991.29 458.1939 587.6326 0.2273006 0.5134583
Moved 2991.321 444.4195 572.4194 0.1954154 0.4743297
Moved 2991.352 435.8362 561.8362 0.1755467 0.4471094
Moved 2991.382 426.3366 550.7822 0.1535571 0.4186785
Moved 2991.413 418.0003 542.0003 0.13426 0.3960912
Moved 2991.444 412.3666 535.3666 0.121219 0.3790292
Moved 2991.474 404.5 526 0.1030092 0.3549381
Moved 2991.505 398.4438 517.1656 0.08899022 0.3322161
Moved 2991.536 392.9523 509.9523 0.07627855 0.3136633
Moved 2991.567 389.3418 504.0127 0.06792078 0.2983865
Moved 2991.597 386.7968 500.5936 0.06202966 0.2895926
Moved 2991.628 386.0286 498.0286 0.06025145 0.2829954
Moved 2991.659 386 496.2635 0.06018519 0.2784556
Moved 2991.689 386 494.5 0.06018519 0.2739197
Moved 2991.72 386 493.7599 0.06018519 0.2720163
Moved 2991.751 386 492.8331 0.06018519 0.2696323
Moved 2991.781 386 490.5148 0.06018519 0.2636698
Moved 2991.813 399.6459 489.0885 0.09177298 0.2600012
Moved 2991.843 411.7111 487 0.1197016 0.2546296
Moved 2991.874 422.7203 486 0.145186 0.2520575
Moved 2991.905 431.7215 485 0.1660221 0.2494856
Moved 2991.935 442.0474 485 0.1899245 0.2494856
Moved 2991.966 451.3562 485 0.2114727 0.2494856
Moved 2991.997 458.6451 485 0.2283452 0.2494856
Moved 2992.027 462.6678 485 0.237657 0.2494856
Moved 2992.058 466.4301 485 0.2463659 0.2494856
Moved 2992.089 470.1843 485 0.2550561 0.2494856
Moved 2992.12 472.5 484 0.2604167 0.2469135
Moved 2992.15 473.3034 484 0.2622764 0.2469135
Moved 2992.181 474 482.9648 0.2638889 0.2442509
Moved 2992.212 475.4537 483 0.2672539 0.2443414
Moved 2992.242 475 479.5 0.2662037 0.2353394
Moved 2992.273 475 476.9527 0.2662037 0.2287877
Moved 2992.304 475 472.3615 0.2662037 0.216979
Moved 2992.335 460.6741 466.837 0.2330419 0.2027701
Moved 2992.365 452.0076 461.0051 0.2129806 0.1877701
Moved 2992.396 440.9316 454.4658 0.1873417 0.1709511
Moved 2992.427 431.5 449 0.1655093 0.156893
Moved 2992.458 421.8368 443.4184 0.1431407 0.1425369
Moved 2992.488 412.9309 439.4655 0.1225253 0.1323699
Moved 2992.519 403.4203 434.4734 0.1005099 0.1195304
Moved 2992.55 395.1354 430.7118 0.08133204 0.1098553
Moved 2992.581 388.92 426.96 0.06694455 0.1002058
Moved 2992.611 385.5213 424.5214 0.05907714 0.0939335
Moved 2992.642 380.7495 423 0.04803131 0.09002049
Moved 2992.673 376.9874 421 0.03932267 0.08487643
Moved 2992.703 373.5 420 0.03125002 0.08230445
Moved 2992.734 368.6311 417.8156 0.01997938 0.07668605
Moved 2992.765 363.1272 416.0636 0.007238785 0.07218
Moved 2992.795 355.9561 413.6374 -0.00936091 0.06593971
Moved 2992.826 346.6683 410.9171 -0.03086035 0.05894295
Moved 2992.857 334.6858 405.2744 -0.05859762 0.04442984
Moved 2992.888 317.8982 400.1695 -0.09745782 0.03130006
Moved 2992.918 297.1951 393.2988 -0.1453816 0.01362844
Moved 2992.949 278.2479 386.6744 -0.189241 -0.003409523
Moved 2992.98 255.6752 380.3782 -0.2414926 -0.01960346
Moved 2993.01 230.2052 373.3789 -0.300451 -0.03760577
Moved 2993.041 205.3071 368.923 -0.3580854 -0.04906635
Moved 2993.072 186.7559 364.4593 -0.4010281 -0.06054709
Moved 2993.103 171.1702 361.695 -0.437106 -0.06765687
Moved 2993.133 156.7239 359.9448 -0.4705464 -0.0721586
Moved 2993.164 148.5 360 -0.4895833 -0.07201654
Moved 2993.195 140.2355 359 -0.5087141 -0.07458848
Moved 2993.226 132.9612 358 -0.5255528 -0.07716057
Moved 2993.256 125.7104 356.2368 -0.5423371 -0.08169559
Moved 2993.287 120.7656 353.8828 -0.5537835 -0.08774996
