good jobs for those with education
Moved 1551.3 502.5507 406.2008 0.3299785 0.04681269
Moved 1551.331 522.0616 431.5719 0.3751426 0.1120675
Moved 1551.361 534.1398 448.1748 0.4031014 0.1547706
Moved 1551.392 539.8986 457.7972 0.416432 0.1795196
Moved 1551.423 542 463.5317 0.4212962 0.1942686
Moved 1551.454 542 465.1991 0.4212962 0.1985572
Moved 1551.484 542 466 0.4212962 0.2006171
Moved 1551.515 499.8174 440.0903 0.3236513 0.1339769
Moved 1551.546 458.3507 397.3799 0.2276636 0.02412513
Moved 1551.577 434.4977 359.4958 0.1724484 -0.07331338
Moved 1551.607 418.5426 324.9922 0.1355153 -0.1620572
Moved 1551.638 408.2852 292.6175 0.1117714 -0.2453254
Moved 1551.669 402.7753 262.8763 0.09901682 -0.3218203
Moved 1551.699 400.3753 243.6271 0.09346136 -0.3713295
Moved 1551.73 399 230.535 0.09027779 -0.4050025
Moved 1551.761 397.6425 219.5699 0.08713543 -0.433205
Moved 1551.792 398 210.2987 0.08796295 -0.4570508
Moved 1551.822 397 203.6954 0.0856481 -0.4740344
Moved 1551.853 396.3632 198.7263 0.08417398 -0.4868151
Moved 1551.884 395.4954 195.4955 0.0821653 -0.4951248
Moved 1551.915 389.893 195 0.06919672 -0.4963993
Moved 1551.945 363.2724 224.5155 0.007574956 -0.4204849
Moved 1551.976 321.9824 278.6229 -0.08800377 -0.2813196
Moved 1552.007 302.8854 304.6432 -0.1322097 -0.2143952
Moved 1552.037 285.209 326.4228 -0.1731273 -0.1583776
Moved 1552.068 279.7862 334.3564 -0.1856802 -0.1379723
Moved 1552.099 269.1536 346.8464 -0.2102927 -0.1058477
Moved 1552.13 262.5793 355.8943 -0.225511 -0.08257626
Moved 1552.16 254.9618 364.0382 -0.2431441 -0.0616302
Ended 1552.191 251 372 -0.2523148 -0.04115226
Candidates 1552.314 13 jobs kinds kind one found pond love point globe pbs pounds pound kinda
Began 1552.959 286 337 -0.1712963 -0.1311728
Moved 1552.99 299.1183 337 -0.1409298 -0.1311728
Moved 1553.021 315.6647 332.9183 -0.1026279 -0.1416711
Moved 1553.051 335.62 329 -0.05643512 -0.151749
Moved 1553.082 358.7236 328 -0.002954602 -0.1543211
Moved 1553.113 375.1482 328 0.03506531 -0.1543211
Ended 1553.143 387 328 0.06250004 -0.1543211
Accept 1553.205 0 jobs
Began 1553.42 463 292 0.2384259 -0.2469136
Stationary 1553.451 463 292 0.2384259 -0.2469136
Stationary 1553.481 463 292 0.2384259 -0.2469136
Moved 1553.512 448.5903 292 0.2050701 -0.2469136
Moved 1553.543 436.9128 292 0.1780388 -0.2469136
Moved 1553.573 424.0601 302.3948 0.1482872 -0.2201779
Moved 1553.604 409.2219 304.7112 0.1139395 -0.2142201
Moved 1553.635 400.1732 306 0.09299367 -0.2109054
Moved 1553.666 391.4136 308.7932 0.07271658 -0.2037212
Moved 1553.696 387.3362 310 0.06327808 -0.2006174
Moved 1553.727 386 311 0.06018519 -0.1980453
Moved 1553.758 386 313.0566 0.06018519 -0.1927558
Moved 1553.789 418.9523 331.3452 0.1364637 -0.1457171
Moved 1553.819 459.6063 354.6037 0.2305701 -0.08589591
Moved 1553.85 489.5 370.5 0.2997685 -0.04501037
Moved 1553.881 523.6606 392.1625 0.378844 0.01070588
Moved 1553.911 548.4961 409.2977 0.4363335 0.05477791
Moved 1553.942 569.3499 421.5356 0.4846061 0.08625419
Moved 1553.973 584.7467 431.048 0.520247 0.1107202
Moved 1554.004 596.3121 438.6561 0.5470189 0.1302882
Moved 1554.034 602.3976 444.3976 0.5611055 0.1450556
Moved 1554.065 606.0685 447.0685 0.5696031 0.1519253
Moved 1554.096 608 449.5876 0.5740741 0.1584043
Moved 1554.127 608 451.0204 0.5740741 0.1620894
Moved 1554.157 590.8061 456.6452 0.5342734 0.1765565
Moved 1554.188 547.5164 458 0.4340657 0.180041
Moved 1554.219 489.2614 458 0.2992162 0.180041
Moved 1554.249 448.003 446.7278 0.2037106 0.1510489
Moved 1554.28 411 443.5 0.1180555 0.1427468
Moved 1554.311 392.6938 439.9562 0.07568012 0.1336323
Moved 1554.342 376.442 438 0.03806025 0.1286007
Moved 1554.372 363.106 435.2212 0.007189712 0.1214536
Moved 1554.403 353 434 -0.01620372 0.1183127
Moved 1554.434 344.5619 431.8539 -0.03573646 0.112793
Moved 1554.464 340.9624 431 -0.04406849 0.1105966
Ended 1554.495 341 431 -0.04398147 0.1105966
Candidates 1554.587 13 for fire support die door diet show super sort type dow or sport
Began 1555.11 321 379 -0.09027779 -0.02314815
Stationary 1555.14 321 379 -0.09027779 -0.02314815
Moved 1555.171 346.765 379 -0.03063659 -0.02314815
Moved 1555.202 378.234 379 0.04220833 -0.02314815
Moved 1555.233 402.5353 379 0.0984614 -0.02314815
Moved 1555.263 416.0425 379 0.1297279 -0.02314815
Moved 1555.294 423.2862 379 0.1464957 -0.02314815
Ended 1555.325 427 379 0.1550926 -0.02314815
Accept 1555.386 0 for
Began 1555.601 410 275 0.1157407 -0.2906379
Stationary 1555.632 410 275 0.1157407 -0.2906379
Stationary 1555.663 410 275 0.1157407 -0.2906379
Moved 1555.693 410 311.1718 0.1157407 -0.1976034
Moved 1555.724 410 345.9992 0.1157407 -0.1080267
Moved 1555.755 410 379.0127 0.1157407 -0.02311557
Moved 1555.786 410 395.3 0.1157407 0.01877581
Moved 1555.816 410 405.556 0.1157407 0.04515436
Moved 1555.847 410 410.451 0.1157407 0.05774443
Moved 1555.878 414.1208 414.5887 0.1252795 0.06838653
Moved 1555.908 420.9203 418.9203 0.1410192 0.07952745
Moved 1555.939 434.8433 421.9552 0.1732484 0.08733321
Moved 1555.97 462.0666 424.8389 0.2362652 0.09475009
Moved 1556.001 497.4467 426.7039 0.3181638 0.09954704
Moved 1556.031 534 428 0.4027778 0.1028806
Moved 1556.062 566.0689 431.2138 0.4770114 0.1111465
Moved 1556.093 584.9295 435.9824 0.5206701 0.1234113
Moved 1556.124 593.7064 438.8532 0.540987 0.1307953
Moved 1556.154 596.275 439 0.5469329 0.1311728
Moved 1556.185 599.1182 440 0.5535144 0.1337448
Moved 1556.216 600.5 440 0.5567129 0.1337448
Moved 1556.246 600 440 0.5555555 0.1337448
Moved 1556.277 580.6029 423.6029 0.5106548 0.09157117
Moved 1556.308 560.4951 406.9125 0.4641089 0.04864331
Moved 1556.339 539.9025 391.5018 0.4164411 0.009006531
Moved 1556.369 524.6562 382.3937 0.3811486 -0.01441948
Moved 1556.4 504.1281 368.5201 0.3336298 -0.05010267
Moved 1556.431 486.7356 353.1695 0.2933694 -0.08958471
Moved 1556.462 475.6431 341.1909 0.2676924 -0.120394
Moved 1556.492 468.1319 333.1979 0.2503053 -0.140952
Moved 1556.523 460.3947 321.7895 0.2323952 -0.1702946
Moved 1556.554 456.3253 314.6505 0.2229751 -0.1886562
Moved 1556.584 452.5 308 0.2141203 -0.2057614
Moved 1556.615 451 304.9082 0.2106482 -0.2137135
Moved 1556.646 450 301.0341 0.2083333 -0.2236777
Moved 1556.677 450 298.5 0.2083333 -0.2301955
Moved 1556.707 450 296.7393 0.2083333 -0.234724
Moved 1556.738 450 295.9246 0.2083333 -0.2368195
Moved 1556.769 450 294.9498 0.2083333 -0.2393268
Moved 1556.799 450 293.6266 0.2083333 -0.24273
Moved 1556.83 450 292.8375 0.2083333 -0.2447595
Moved 1556.861 450 291.8626 0.2083333 -0.247267
Moved 1556.892 450 289.5 0.2083333 -0.2533437
Moved 1556.922 450 287.1384 0.2083333 -0.2594179
Moved 1556.953 445.6294 284.3147 0.1982162 -0.2666804
Moved 1556.984 438.8881 281.444 0.1826113 -0.2740638
Moved 1557.015 433.1406 281 0.1693069 -0.2752058
Moved 1557.045 431.0695 281 0.1645127 -0.2752058
Moved 1557.076 430.2026 281 0.162506 -0.2752058
Stationary 1557.107 430 281 0.162037 -0.2752058
Moved 1557.137 458 306 0.2268519 -0.2109054
Moved 1557.168 500.3453 341.093 0.3248733 -0.1206456
Moved 1557.199 539.225 370.3911 0.4148726 -0.04529058
Moved 1557.23 563.0739 390.0739 0.4700785 0.005334101
Moved 1557.26 571.7554 398.7554 0.4901746 0.02766303
Moved 1557.291 572 404.2062 0.4907407 0.04168247
Moved 1557.322 551.1816 412.2232 0.4425501 0.06230244
Moved 1557.353 502.1732 402.5866 0.3291047 0.03751688
Moved 1557.383 422.5255 379.5079 0.1447351 -0.02184173
Moved 1557.414 381.6496 362.3248 0.05011469 -0.06603719
Moved 1557.445 344.5045 346.0018 -0.03586908 -0.1080201
Moved 1557.475 322.3177 335.6589 -0.08722757 -0.1346223
Moved 1557.506 301.4034 325.6866 -0.1356404 -0.160271
Moved 1557.537 288.4131 319.9421 -0.1657104 -0.1750461
Moved 1557.568 280.8055 316.6018 -0.1833206 -0.1836374
Moved 1557.598 277.0968 315 -0.1919056 -0.1877573
Moved 1557.629 274.2269 314 -0.1985489 -0.1903292
Moved 1557.66 272.3587 313 -0.2028734 -0.1929013
Moved 1557.691 270.9245 313 -0.2061933 -0.1929013
Moved 1557.721 269.7337 313 -0.2089497 -0.1929013
Moved 1557.752 277.4369 326.0145 -0.1911184 -0.1594277
Moved 1557.783 297.5816 360.5684 -0.1444871 -0.07055447
Moved 1557.813 318.853 396.2427 -0.09524778 0.02120022
Moved 1557.844 338.9358 427.4973 -0.04875968 0.1015877
Moved 1557.875 347.0943 441.1886 -0.02987429 0.1368019
Moved 1557.906 349 446.9235 -0.02546296 0.1515522
Ended 1557.936 350 449 -0.02314816 0.156893
Candidates 1558.121 13 those your the our upset disorder propose prepare got tourist oppose follow other
Began 1558.612 344 385 -0.03703703 -0.007716127
Moved 1558.643 359.3123 385 -0.001591941 -0.007716127
Moved 1558.674 382.4244 385 0.0519083 -0.007716127
Moved 1558.704 410.3385 385 0.1165243 -0.007716127
Moved 1558.735 425.36 385 0.1512964 -0.007716127
Moved 1558.766 434.6284 385 0.1727509 -0.007716127
Moved 1558.797 440.8258 385 0.1870967 -0.007716127
Moved 1558.827 442.9401 385 0.1919909 -0.007716127
Ended 1558.858 443 385 0.1921296 -0.007716127
Accept 1558.919 0 those
Began 1559.196 424 292 0.1481481 -0.2469136
Stationary 1559.227 424 292 0.1481481 -0.2469136
Stationary 1559.257 424 292 0.1481481 -0.2469136
Moved 1559.288 393.7507 311.3994 0.07812659 -0.197018
Moved 1559.319 361.0286 340.5067 0.002381007 -0.1221537
Moved 1559.35 338.2954 359.3665 -0.05024205 -0.07364579
Moved 1559.38 322.9659 375.2409 -0.08572708 -0.03281668
Moved 1559.411 313.6122 386.1838 -0.1073792 -0.004671434
Moved 1559.442 306.8152 394.7772 -0.1231128 0.01743085
Moved 1559.472 303.5339 400.9322 -0.1307086 0.03326181
Moved 1559.503 303 405.3256 -0.1319445 0.04456151
Moved 1559.534 303 411.6895 -0.1319445 0.06092958
Moved 1559.565 342.3003 424.0751 -0.04097154 0.09278568
Moved 1559.595 407.8736 435.2767 0.1108185 0.1215963
Moved 1559.626 465.3822 438.4938 0.2439402 0.1298707
Moved 1559.657 502.4458 438 0.3297357 0.1286007
Moved 1559.688 525.3654 438 0.3827904 0.1286007
Moved 1559.718 536.5616 438 0.4087074 0.1286007
Moved 1559.749 542.4176 438 0.422263 0.1286007
Moved 1559.78 544.0801 438 0.4261114 0.1286007
Stationary 1559.81 544 438 0.4259259 0.1286007
Moved 1559.841 528.0529 438 0.3890114 0.1286007
Moved 1559.872 500.6744 440.4438 0.3256352 0.1348862
Moved 1559.903 463.2569 443.312 0.2390205 0.1422632
Moved 1559.933 435.3679 443 0.1744626 0.1414608
Moved 1559.964 423.8928 443 0.1478999 0.1414608
Moved 1559.995 417.4287 443 0.1329367 0.1414608
Moved 1560.026 414.5481 443 0.1262688 0.1414608
Moved 1560.056 414 432.3796 0.125 0.1141451
Moved 1560.087 426.2967 409.055 0.1534646 0.05415371
Moved 1560.118 444.5098 384.9869 0.1956246 -0.007749644
Moved 1560.148 461.1464 362.9658 0.2341351 -0.0643884
Moved 1560.179 473.9676 345.0486 0.2638139 -0.1104717
Moved 1560.21 480.0768 333.8464 0.2779555 -0.1392839
Moved 1560.241 487.7116 321.4806 0.2956288 -0.1710891
Ended 1560.271 488 321 0.2962963 -0.1723252
Candidates 1560.425 13 with worth work depth worry worthy truth story ruth south rough drug deputy
Began 1560.855 357 330 -0.006944438 -0.149177
Stationary 1560.886 357 330 -0.006944438 -0.149177
Moved 1560.917 377.5084 330 0.04052867 -0.149177
Moved 1560.947 412.2849 330 0.1210297 -0.149177
Moved 1560.978 437.9037 330 0.1803326 -0.149177
Moved 1561.009 455.0799 330 0.2200924 -0.149177
Moved 1561.039 464.1561 330 0.241102 -0.149177
Moved 1561.07 468.2647 330 0.2506128 -0.149177
Ended 1561.101 469.2751 330 0.2529515 -0.149177
Accept 1561.162 0 with
Began 1561.685 457 266 0.2245371 -0.3137861
Stationary 1561.715 457 266 0.2245371 -0.3137861
Stationary 1561.746 457 266 0.2245371 -0.3137861
Moved 1561.777 429.9458 285.5474 0.1619115 -0.2635099
Moved 1561.807 406.8397 308.1603 0.1084251 -0.205349
Moved 1561.838 387.671 330.2172 0.06405334 -0.1486184
Moved 1561.869 374.9722 348.5417 0.03465791 -0.1014875
Moved 1561.9 366.5 363.5 0.0150463 -0.06301456
Moved 1561.93 361.6125 376.9689 0.003732542 -0.02837224
Moved 1561.961 358.935 386.13 -0.002465298 -0.004809776
Moved 1561.992 357.0641 391.9359 -0.006796022 0.010123
Moved 1562.023 355.6468 394.3532 -0.01007686 0.01634052
Moved 1562.053 356 395.5 -0.009259283 0.01929004
Moved 1562.084 353.7744 395 -0.01441121 0.01800408
Moved 1562.115 350.9143 378.5716 -0.0210317 -0.02425009
Moved 1562.146 345.8332 360.9161 -0.03279363 -0.06966037
Moved 1562.176 342.536 343.6799 -0.04042596 -0.1139921
Moved 1562.207 342 328.0315 -0.04166668 -0.1542401
Moved 1562.238 342 314.5747 -0.04166668 -0.1888511
Moved 1562.268 355.7207 301.0234 -0.009905697 -0.2237054
Moved 1562.299 379.1417 295 0.0443094 -0.2391976
Moved 1562.33 409.7658 295 0.1151986 -0.2391976
Moved 1562.36 444.8724 316.9433 0.196464 -0.1827591
Moved 1562.391 476.9116 338.1837 0.2706286 -0.1281285
Moved 1562.422 495.721 351.2326 0.314169 -0.09456635
Moved 1562.453 505 356.5 0.3356481 -0.0810186
Moved 1562.483 509.174 359 0.3453102 -0.07458848
Moved 1562.514 510 360 0.3472221 -0.07201654
Moved 1562.545 490.8886 331.2836 0.3029829 -0.1458757
Moved 1562.576 469.3454 294.0226 0.2531143 -0.2417114
Moved 1562.606 452.7794 250.9486 0.2147672 -0.3524985
Moved 1562.637 443.4745 218.723 0.1932281 -0.4353831
Moved 1562.668 438.9526 196.6682 0.1827607 -0.4921086
Moved 1562.698 435.4518 183.8073 0.174657 -0.5251871
Moved 1562.729 432.5835 173.3339 0.1680173 -0.5521249
Moved 1562.76 426.4403 166.1605 0.153797 -0.5705748
Moved 1562.791 414.7985 165 0.1268483 -0.5735598
Moved 1562.821 388.8724 172.4893 0.06683429 -0.5542973
Moved 1562.852 358.2938 197.0297 -0.003949603 -0.491179
Moved 1562.883 332.192 220.808 -0.06437028 -0.4300207
Moved 1562.914 315.3577 239.6423 -0.1033387 -0.3815784
Moved 1562.944 300.9683 256.838 -0.1366474 -0.3373509
Moved 1562.975 294.3221 275.3895 -0.1520321 -0.2896361
Moved 1563.006 294 291.5 -0.1527778 -0.2481996
Moved 1563.036 306.2688 314.2688 -0.1243778 -0.1896379
Moved 1563.067 335.8163 346.833 -0.05598083 -0.1058823
Moved 1563.098 389.6061 377.5244 0.06853262 -0.02694346
Moved 1563.129 451.8969 398.7242 0.2127243 0.02758293
Moved 1563.159 501.96 411.99 0.3286111 0.06170253
Moved 1563.19 542.5804 416.1317 0.4226399 0.07235515
Moved 1563.221 567.9576 417.994 0.4813834 0.07714491
Moved 1563.251 582.9771 418 0.5161507 0.07716041
Moved 1563.282 590.7321 418 0.534102 0.07716041
Moved 1563.313 596.2364 418 0.5468435 0.07716041
Moved 1563.344 601.6672 407.4991 0.5594149 0.05015208
Moved 1563.374 595.4121 377.8715 0.5449355 -0.02605069
Moved 1563.405 544.5 292 0.4270834 -0.2469136
Moved 1563.436 505.7334 225.2426 0.3373459 -0.4186149
Moved 1563.467 486.6616 163.4808 0.293198 -0.577467
Moved 1563.497 480.5 114 0.2789353 -0.7047326
Ended 1563.528 480.5 114 0.2789353 -0.7047326
Candidates 1563.62 13 education resignation remain reduction situation sensation sharon succession donation winston substitution federation suggestion
Began 1564.173 373 218 0.0300926 -0.4372429
Stationary 1564.204 373 218 0.0300926 -0.4372429
Moved 1564.235 399.1559 218 0.09063879 -0.4372429
Moved 1564.265 420.7914 218 0.1407209 -0.4372429
Moved 1564.296 442.0372 218 0.1899009 -0.4372429
Moved 1564.327 454.4695 218 0.2186795 -0.4372429
Moved 1564.358 463.1988 218 0.238886 -0.4372429
Ended 1564.388 466 218 0.2453704 -0.4372429
Accept 1564.45 0 education
Began 1564.696 315 275 -0.1041667 -0.2906379
Moved 1564.726 324.3918 275 -0.08242641 -0.2906379
Moved 1564.757 357.9382 275 -0.004772594 -0.2906379
Moved 1564.788 409.2632 265.1368 0.1140351 -0.3160061
Moved 1564.818 443.3629 262.6364 0.1929695 -0.3224373
Moved 1564.849 474.0676 261.7703 0.2640454 -0.324665
Moved 1564.88 504.7176 260.9103 0.3349945 -0.3268769
Moved 1564.911 521.3607 261 0.3735201 -0.3266461
Moved 1564.941 536.0363 261 0.4074914 -0.3266461
Moved 1564.972 546.1434 261 0.4308874 -0.3266461
Moved 1565.003 551.2509 261 0.4427105 -0.3266461
Moved 1565.034 554.7664 261 0.450848 -0.3266461
Moved 1565.064 557.6428 261 0.4575066 -0.3266461
Moved 1565.095 559.5122 261 0.4618338 -0.3266461
Moved 1565.126 561.1896 261 0.4657166 -0.3266461
Moved 1565.156 562 261 0.4675925 -0.3266461
Stationary 1565.187 562 261 0.4675925 -0.3266461
Moved 1565.218 563 261 0.4699074 -0.3266461
Moved 1565.249 564 260 0.4722223 -0.3292181
Ended 1565.279 564 260 0.4722223 -0.3292181
PhraseEnd 1565.341
