did you have a good time
did you have a good time
Basic
List

0.6 0.6
432 388.8
Began 992.7331 271 374 -0.2060186 -0.03600823
Stationary 992.7638 271 374 -0.2060186 -0.03600823
Stationary 992.7946 271 374 -0.2060186 -0.03600823
Moved 992.8253 278.4301 382.1056 -0.1888192 -0.01516059
Moved 992.856 311.4053 416.4053 -0.1124878 0.07305875
Moved 992.8867 351.7692 457.71 -0.01905287 0.1792951
Moved 992.9174 381.5111 484.511 0.04979412 0.2482279
Moved 992.9482 407.2378 506.6294 0.1093467 0.3051167
Moved 992.9789 430.4347 522.2898 0.1630432 0.3453955
Moved 993.0096 448.2745 536.0196 0.2043392 0.3807087
Moved 993.0404 463.7399 549.6166 0.2401386 0.4156804
Moved 993.0711 477.6983 559.9586 0.2724498 0.4422803
Moved 993.1019 489.5722 568.5722 0.2999356 0.4644346
Moved 993.1326 495.7859 574.7859 0.3143191 0.4804163
Moved 993.1633 498.2645 576 0.3200567 0.483539
Moved 993.194 498 577 0.3194444 0.4861111
Stationary 993.2247 498 577 0.3194444 0.4861111
Moved 993.2555 463.7365 548.7658 0.2401309 0.4134922
Moved 993.2862 408.6759 500.8323 0.1126757 0.2902065
Moved 993.317 370.7659 464.7659 0.0249211 0.1974431
Moved 993.3477 344.526 441.3353 -0.03581946 0.1371791
Moved 993.3784 328.5946 427.2757 -0.0726977 0.1010176
Moved 993.4091 318.3945 418.3945 -0.09630904 0.07817499
Moved 993.4399 309.8586 409.8586 -0.116068 0.05622071
Moved 993.4706 303.1696 404.113 -0.1315519 0.04144296
Moved 993.5013 297.3596 399.3596 -0.145001 0.02921689
Moved 993.532 292.2227 395.6113 -0.1568918 0.01957642
Moved 993.5628 284.4704 390.7352 -0.174837 0.007035055
Moved 993.5935 277.7241 386.8621 -0.1904535 -0.002926799
Moved 993.6242 273.4928 384.2464 -0.2002481 -0.009654402
Moved 993.655 269.4544 382.4544 -0.2095963 -0.01426336
Moved 993.6857 265.1495 380.5747 -0.2195614 -0.01909797
Moved 993.7164 263.7019 379.7018 -0.2229123 -0.02134307
Moved 993.7471 262.5 380 -0.2256944 -0.02057613
Ended 993.7779 263 380 -0.2245371 -0.02057613
Candidates 993.9008 13 did food this dod sports good dos asia doug ships stupid aids groups
Began 994.4539 371 510 0.025463 0.3137859
Stationary 994.4847 371 510 0.025463 0.3137859
Stationary 994.5153 371 510 0.025463 0.3137859
Moved 994.5461 399.643 510 0.09176631 0.3137859
Moved 994.5768 434.1625 510 0.1716724 0.3137859
Moved 994.6075 471.9459 517 0.259134 0.33179
Moved 994.6383 506.2096 520.0175 0.3384481 0.339551
Moved 994.669 529.6389 521 0.3926826 0.3420781
Moved 994.6997 548.9317 521 0.4373419 0.3420781
Moved 994.7305 560.1622 521 0.4633385 0.3420781
Moved 994.7612 567.3309 521 0.4799327 0.3420781
Moved 994.7919 570.7335 521 0.4878091 0.3420781
Moved 994.8226 572.3051 521 0.4914471 0.3420781
Stationary 994.8534 572 521 0.4907407 0.3420781
Moved 994.8841 554.47 521 0.4501621 0.3420781
Moved 994.9149 521.2628 521 0.3732935 0.3420781
Moved 994.9456 492.283 521 0.3062106 0.3420781
Moved 994.9763 464.4972 521 0.2418915 0.3420781
Moved 995.007 448.321 521 0.2044469 0.3420781
Moved 995.0378 432.8971 513 0.1687432 0.321502
Moved 995.0685 424.2083 512 0.1486302 0.31893
Moved 995.0992 419.2267 512 0.1370988 0.31893
Moved 995.1299 415.3628 512 0.1281547 0.31893
Stationary 995.1607 415 512 0.1273148 0.31893
Ended 995.1914 415 512 0.1273148 0.31893
Accept 995.3143 0 did
Candidates 995.3143 13 you i toy your o output tour root roy to u utility reply
Began 996.3591 417 385 0.1319444 -0.007716127
Stationary 996.3898 417 385 0.1319444 -0.007716127
Moved 996.4206 402.3326 385 0.09799222 -0.007716127
Moved 996.4513 374.1251 377 0.03269702 -0.02829226
Moved 996.482 345.3167 377 -0.03398915 -0.02829226
Moved 996.5128 304.0414 377 -0.1295337 -0.02829226
Moved 996.5435 261.7768 384.5857 -0.2273685 -0.008781731
Moved 996.5742 227.601 388.8221 -0.3064791 0.00211441
Moved 996.6049 203.3703 391.8066 -0.3625688 0.009790467
Moved 996.6356 190.9598 393 -0.3912968 0.01285996
Moved 996.6664 186.8659 396.134 -0.4007733 0.02092079
Moved 996.6971 184.5 397.5 -0.40625 0.02443408
Moved 996.7278 190.5425 398 -0.3922627 0.02572008
Moved 996.7585 224.8628 386.6498 -0.3128175 -0.003472669
Moved 996.7892 271.8393 360.9754 -0.2040757 -0.06950779
Moved 996.82 320.1288 323.897 -0.09229442 -0.164874
Moved 996.8508 365.9861 282.7051 0.01385669 -0.2708201
Moved 996.8815 390.8328 256.6006 0.07137229 -0.3379615
Moved 996.9122 398.879 245.6815 0.08999775 -0.3660455
Moved 996.943 402 242.0121 0.09722222 -0.3754833
Moved 996.9737 403 239 0.09953707 -0.3832304
Stationary 997.0045 403 239 0.09953707 -0.3832304
Moved 997.0352 370.3137 262.3281 0.02387424 -0.3232303
Moved 997.0659 328.8993 310.3453 -0.07199233 -0.1997293
Moved 997.0966 307.1021 337.8724 -0.1224488 -0.1289291
Moved 997.1273 290.9617 362.3514 -0.1598109 -0.06596875
Moved 997.1581 276.363 385.395 -0.1936042 -0.00670017
Moved 997.1888 262.4624 409.7676 -0.2257814 0.05598649
Moved 997.2195 255.6271 430.3051 -0.2416039 0.1088092
Moved 997.2503 252.2095 446.9526 -0.2495151 0.151627
Moved 997.2809 248.411 462.9449 -0.2583078 0.1927593
Moved 997.3117 247 473.8976 -0.2615741 0.2209299
Moved 997.3425 246 482.0159 -0.2638889 0.2418104
Moved 997.3732 245 489.4014 -0.2662037 0.2608061
Moved 997.4039 245 495.4506 -0.2662037 0.2763647
Moved 997.4346 245 498.6011 -0.2662037 0.2844679
Ended 997.4653 245 499.5 -0.2662037 0.2867798
Accept 997.5883 0 you
Candidates 997.5883 13 have gave kansas jane handed hands hand lance james janet france games gamma
Began 998.3566 218 396 -0.3287037 0.02057605
Stationary 998.3873 218 396 -0.3287037 0.02057605
Ended 998.418 218 396 -0.3287037 0.02057605
Accept 998.5101 0 have
Candidates 998.5101 6 a s d f e w
Began 999.4628 358 392 -0.004629641 0.01028803
Stationary 999.4935 358 392 -0.004629641 0.01028803
Stationary 999.5242 358 392 -0.004629641 0.01028803
Moved 999.555 379 392 0.04398147 0.01028803
Moved 999.5858 419.3814 419.6907 0.1374568 0.08150885
Moved 999.6164 469.5731 453.7154 0.2536414 0.169021
Moved 999.6471 511.8055 484.2757 0.3514014 0.2476226
Moved 999.6779 538.2239 505.9459 0.4125552 0.3033588
Moved 999.7086 561.21 525.21 0.4657639 0.3529064
Moved 999.7394 571.3512 534.3512 0.4892389 0.3764176
Moved 999.7701 573.9827 537.9827 0.4953303 0.3857578
Moved 999.8008 576 540.553 0.5000001 0.3923689
