why do you ask silly questions
Ended 1919.502 490 510 0.300926 0.3137859
Candidates 1919.594 13 do so ago shop zip ship zoo di gdp sp cup ap all
Began 1920.086 389 398 0.06712963 0.02572008
Stationary 1920.117 389 398 0.06712963 0.02572008
Stationary 1920.147 389 398 0.06712963 0.02572008
Moved 1920.178 426.8218 398 0.1546801 0.02572008
Moved 1920.209 447.0835 398 0.2015821 0.02572008
Moved 1920.24 463.2113 398 0.2389151 0.02572008
Moved 1920.27 471.9776 398 0.2592073 0.02572008
Moved 1920.301 479.6108 398 0.2768768 0.02572008
Moved 1920.332 485 398 0.2893518 0.02572008
Moved 1920.362 489.1034 398 0.2988505 0.02572008
Ended 1920.393 490.3837 398 0.3018142 0.02572008
Accept 1920.455 0 do
Began 1920.854 351 539 -0.02083332 0.3883744
Stationary 1920.885 351 539 -0.02083332 0.3883744
Moved 1920.915 359.0279 539 -0.002250175 0.3883744
Moved 1920.946 401.1284 529.2617 0.09520462 0.3633273
Moved 1920.977 451.7289 522.8615 0.2123355 0.3468658
Moved 1921.007 493.0644 519.9946 0.3080195 0.3394923
Moved 1921.038 515.5 519 0.3599537 0.3369341
Moved 1921.069 532.3955 517.9435 0.3990636 0.3342167
Moved 1921.1 541.9827 518 0.4212561 0.3343621
Moved 1921.13 547.7495 518 0.4346054 0.3343621
Moved 1921.161 551.7068 518 0.4437658 0.3343621
Stationary 1921.192 552 518 0.4444444 0.3343621
Moved 1921.223 553.2727 518 0.4473905 0.3343621
Stationary 1921.253 553 518 0.4467593 0.3343621
Moved 1921.284 541.1972 518 0.419438 0.3343621
Moved 1921.315 521.3218 526.7063 0.37343 0.3567549
Moved 1921.345 500.1832 530.0908 0.3244982 0.3654597
Moved 1921.376 475.0305 535.3265 0.2662743 0.3789262
Moved 1921.407 451.0148 539.397 0.2106823 0.3893957
Moved 1921.438 429.6748 543.7607 0.1612843 0.4006191
Moved 1921.468 419.8026 546.0494 0.1384319 0.4065055
Moved 1921.499 401.5 548 0.0960648 0.4115225
Moved 1921.53 391.6838 550 0.07334212 0.4166666
Moved 1921.56 385.7556 551 0.05961945 0.4192385
Ended 1921.591 385 551 0.05787035 0.4192385
Candidates 1921.683 13 you toy i your root tour roy error output u utility report got
Began 1922.175 294 380 -0.1527778 -0.02057613
Stationary 1922.206 294 380 -0.1527778 -0.02057613
Moved 1922.236 307.5 380 -0.1215278 -0.02057613
Moved 1922.267 325.6075 380 -0.07961219 -0.02057613
Moved 1922.298 348.5 388.5 -0.02662038 0.00128589
Moved 1922.328 367.2916 392.8583 0.01687864 0.01249568
Moved 1922.359 380.9793 394.3959 0.04856318 0.01645021
Moved 1922.39 391.76 395 0.07351845 0.01800408
Moved 1922.421 398.4306 396 0.08895983 0.02057605
Moved 1922.451 400.686 397 0.09418059 0.02314815
Moved 1922.482 403.2307 397 0.1000709 0.02314815
Moved 1922.513 405.5 397 0.1053241 0.02314815
Ended 1922.543 405.5 397 0.1053241 0.02314815
Accept 1922.605 0 you
Began 1923.25 129 372 -0.5347222 -0.04115226
Stationary 1923.281 129 372 -0.5347222 -0.04115226
Stationary 1923.311 129 372 -0.5347222 -0.04115226
Stationary 1923.342 129 372 -0.5347222 -0.04115226
Stationary 1923.373 129 372 -0.5347222 -0.04115226
Stationary 1923.404 129 372 -0.5347222 -0.04115226
Stationary 1923.434 129 372 -0.5347222 -0.04115226
Moved 1923.465 139.5 372 -0.5104167 -0.04115226
Moved 1923.496 141.1638 372 -0.5065653 -0.04115226
Moved 1923.526 143.5 372 -0.5011575 -0.04115226
Moved 1923.557 146.6301 372 -0.4939118 -0.04115226
Moved 1923.588 156.2187 372 -0.471716 -0.04115226
Moved 1923.619 179.0718 381.9646 -0.4188153 -0.01552315
Moved 1923.649 222.0282 396.7779 -0.3193791 0.02257677
Moved 1923.68 244.7066 404.4876 -0.2668829 0.04240637
Moved 1923.711 263.5917 407.7988 -0.2231674 0.05092291
Moved 1923.741 287.4588 411.0765 -0.1679195 0.059353
Moved 1923.772 324.2184 414.6016 -0.08282775 0.06841958
Moved 1923.803 351.4564 416.1456 -0.01977682 0.07239094
Moved 1923.834 375.9674 416 0.03696163 0.07201634
Moved 1923.864 397.4068 416.9341 0.08658985 0.07441889
Moved 1923.895 415.181 417 0.1277337 0.0745884
Moved 1923.926 435.0096 417 0.1736333 0.0745884
Moved 1923.957 452.5 417 0.2141203 0.0745884
Moved 1923.987 464.2229 417 0.2412567 0.0745884
Moved 1924.018 474.3242 417 0.2646393 0.0745884
Ended 1924.049 476 417 0.2685185 0.0745884
Candidates 1924.11 13 ask all al ash ah wall walk ago fall call dark ag wal
Began 1924.725 350 409 -0.02314816 0.05401234
Stationary 1924.755 350 409 -0.02314816 0.05401234
Moved 1924.786 374.2295 409 0.03293852 0.05401234
Moved 1924.817 405.0136 409 0.1041981 0.05401234
Moved 1924.847 424.3132 409 0.1488731 0.05401234
Moved 1924.878 442.7871 409 0.1916368 0.05401234
Moved 1924.909 456.5 409 0.2233796 0.05401234
Moved 1924.94 464.2038 409 0.2412125 0.05401234
Ended 1924.97 469 409 0.2523148 0.05401234
Accept 1925.032 0 ask
Began 1925.769 210 382 -0.3472222 -0.01543218
Stationary 1925.8 210 382 -0.3472222 -0.01543218
Stationary 1925.83 210 382 -0.3472222 -0.01543218
Moved 1925.861 236.6005 399.8549 -0.285647 0.03049105
Moved 1925.892 256.8166 415.6351 -0.2388505 0.07107797
Moved 1925.923 285.9154 439.5962 -0.1714921 0.1327061
Moved 1925.953 321.4159 464.1349 -0.08931498 0.1958202
Moved 1925.984 351.5264 486.0211 -0.0196148 0.2521118
Moved 1926.015 369.3429 499.2515 0.02162705 0.2861406
Moved 1926.046 418 528.5 0.1342593 0.3613682
Moved 1926.076 441.4651 539.2658 0.1885768 0.3890581
Moved 1926.107 452.8405 545.2271 0.2149087 0.4043905
Moved 1926.138 456.9008 547 0.2243075 0.4089505
Moved 1926.168 459 548 0.2291666 0.4115225
Moved 1926.199 461.9808 548 0.2360667 0.4115225
Moved 1926.23 464.5 548 0.2418981 0.4115225
Moved 1926.26 476.1272 527.5711 0.2688129 0.3589791
Moved 1926.291 489.5502 494.9694 0.2998847 0.275127
Moved 1926.322 502.4467 444.7667 0.3297377 0.1460049
Moved 1926.353 508.8801 404.7192 0.3446299 0.04300212
Moved 1926.383 512.537 383.3147 0.353095 -0.01205068
Moved 1926.414 516.262 362.1658 0.3617176 -0.06644598
Moved 1926.445 519 347.775 0.3680556 -0.1034595
Moved 1926.476 519 340.9219 0.3680556 -0.1210856
Moved 1926.506 519 339.3063 0.3680556 -0.1252411
Moved 1926.537 498.772 339 0.3212315 -0.1260288
Moved 1926.568 463.4875 362.3075 0.2395543 -0.06608162
Moved 1926.599 418.0515 391.7872 0.1343784 0.009740782
Moved 1926.629 391 411.5 0.07175922 0.06044234
Moved 1926.66 367.8942 429.0926 0.01827359 0.1056907
Moved 1926.691 350.0631 447.937 -0.02300213 0.1541587
Moved 1926.721 337.5131 461.6086 -0.05205303 0.1893226
Moved 1926.752 328 472.5 -0.07407407 0.2173353
Moved 1926.783 319.2445 480.674 -0.09434133 0.2383588
Moved 1926.813 314.0667 484.4666 -0.106327 0.2481137
Moved 1926.844 313 488.0062 -0.1087963 0.2572175
Ended 1926.875 313 488.0062 -0.1087963 0.2572175
Candidates 1926.998 13 some adult style would sold stroke strike file front sole supply should stole
Began 1927.489 314 429 -0.1064815 0.1054526
Stationary 1927.52 314 429 -0.1064815 0.1054526
Stationary 1927.551 314 429 -0.1064815 0.1054526
Stationary 1927.582 314 429 -0.1064815 0.1054526
Stationary 1927.612 314 429 -0.1064815 0.1054526
Moved 1927.643 324.2071 429 -0.08285394 0.1054526
Moved 1927.674 326.5 429 -0.07754628 0.1054526
Moved 1927.704 327.1565 429 -0.07602657 0.1054526
Moved 1927.735 328.2017 429 -0.07360727 0.1054526
Moved 1927.766 329.1345 429 -0.07144788 0.1054526
Stationary 1927.797 329.1345 429 -0.07144788 0.1054526
Moved 1927.827 330.0576 429 -0.06931106 0.1054526
Stationary 1927.858 330.0576 429 -0.06931106 0.1054526
Moved 1927.889 332.1293 429 -0.06451542 0.1054526
Moved 1927.919 333.8015 429 -0.0606446 0.1054526
Moved 1927.95 334 429 -0.06018519 0.1054526
Moved 1927.981 335 429 -0.05787035 0.1054526
Moved 1928.012 336.1435 436 -0.05522345 0.1234567
Moved 1928.042 336 437.5 -0.05555556 0.1273147
Stationary 1928.073 336 437.5 -0.05555556 0.1273147
Stationary 1928.104 336 437.5 -0.05555556 0.1273147
Moved 1928.134 337.1048 438.1048 -0.05299821 0.1288703
Stationary 1928.165 337.1048 438.1048 -0.05299821 0.1288703
Stationary 1928.196 337.1048 438.1048 -0.05299821 0.1288703
Stationary 1928.227 337.1048 438.1048 -0.05299821 0.1288703
Stationary 1928.257 337.1048 438.1048 -0.05299821 0.1288703
Stationary 1928.288 337.1048 438.1048 -0.05299821 0.1288703
Stationary 1928.319 337.1048 438.1048 -0.05299821 0.1288703
Ended 1928.349 337 438 -0.05324075 0.1286007
NextCandidatePanel 1928.411
Began 1929.24 352 399 -0.01851852 0.02829214
Stationary 1929.271 352 399 -0.01851852 0.02829214
Ended 1929.302 352 399 -0.01851852 0.02829214
NextCandidatePanel 1929.363
Began 1929.916 420 324 0.1388889 -0.164609
Stationary 1929.947 420 324 0.1388889 -0.164609
Stationary 1929.978 420 324 0.1388889 -0.164609
Moved 1930.008 400.3589 324 0.09342342 -0.164609
Moved 1930.039 386.2734 324 0.06081809 -0.164609
Moved 1930.07 357.8785 324 -0.004910926 -0.164609
Moved 1930.1 342.9048 324 -0.03957227 -0.164609
Moved 1930.131 335.1213 331 -0.05758956 -0.146605
Moved 1930.162 330.666 332 -0.06790276 -0.144033
Moved 1930.193 329 333 -0.07175927 -0.141461
Ended 1930.223 327.9818 334.0182 -0.07411619 -0.1388422
Cancel 1930.285
Began 1930.653 251 369 -0.2523148 -0.04886839
Stationary 1930.684 251 369 -0.2523148 -0.04886839
Stationary 1930.715 251 369 -0.2523148 -0.04886839
Stationary 1930.746 251 369 -0.2523148 -0.04886839
Stationary 1930.776 251 369 -0.2523148 -0.04886839
Stationary 1930.807 251 369 -0.2523148 -0.04886839
Stationary 1930.838 251 369 -0.2523148 -0.04886839
Moved 1930.869 261.3156 376.2209 -0.2284363 -0.03029607
Moved 1930.899 277.9716 392.1185 -0.1898806 0.01059269
Moved 1930.93 296.5646 408.1982 -0.1468413 0.05194997
Moved 1930.961 315.3896 422.4768 -0.1032647 0.08867483
Moved 1930.991 342.9604 441.6076 -0.03944343 0.1378795
Moved 1931.022 356.8174 452.0539 -0.007367233 0.1647476
Moved 1931.053 371.2459 461.7476 0.02603223 0.1896798
Moved 1931.083 384.9751 469.3851 0.05781273 0.2093236
Moved 1931.114 396.3837 474.3459 0.08422156 0.2220831
Moved 1931.145 404.6986 479.3493 0.1034691 0.2349518
Moved 1931.176 415.5103 484.2041 0.1284961 0.2474385
Moved 1931.206 422.9735 488.3157 0.1457721 0.2580134
Moved 1931.237 428.4219 491.2109 0.1583839 0.2654601
Moved 1931.268 433 493.5 0.1689814 0.2713476
Moved 1931.299 438.0709 495.0355 0.1807197 0.2752969
Moved 1931.329 441.1972 496 0.1879566 0.2777777
Moved 1931.36 446.4555 496 0.2001285 0.2777777
Moved 1931.391 456.5 496 0.2233796 0.2777777
Moved 1931.421 479.4857 489.4 0.2765873 0.2608023
Moved 1931.452 499.9477 480.0175 0.323953 0.2366704
Moved 1931.483 521.2601 460.777 0.3732872 0.1871837
Moved 1931.514 537.5 437.5 0.4108796 0.1273147
Moved 1931.544 546.5067 415.9867 0.4317284 0.0719822
Moved 1931.575 553.8633 390.1152 0.4487576 0.005440182
Moved 1931.606 557.0003 377.9987 0.4560192 -0.02572346
Moved 1931.636 559.5 369.5 0.4618056 -0.04758238
Moved 1931.667 560 366.2023 0.462963 -0.05606412
Moved 1931.698 560 363.6326 0.462963 -0.06267336
Moved 1931.729 561.331 362.669 0.4660439 -0.06515181
Stationary 1931.759 561.331 362.669 0.4660439 -0.06515181
Stationary 1931.79 561 363 0.4652777 -0.06430049
Stationary 1931.821 561 363 0.4652777 -0.06430049
Moved 1931.851 554.7072 374.1464 0.4507111 -0.03563186
Moved 1931.882 540.9029 387.0971 0.4187567 -0.002322334
Moved 1931.913 525.1926 401.6056 0.3823902 0.0349938
Moved 1931.944 507.9763 415.7312 0.3425379 0.07132506
Moved 1931.974 489.4644 430.4597 0.2996862 0.109207
Moved 1932.005 470.3046 446.4532 0.2553347 0.1503427
Moved 1932.036 454.0547 459.4658 0.2177191 0.1838112
Moved 1932.067 434.7304 473.1685 0.172987 0.2190548
Moved 1932.097 413.5669 490.4331 0.1239974 0.2634596
Moved 1932.128 399.3908 503.6092 0.09118249 0.2973487
Moved 1932.159 387.9612 513.631 0.06472498 0.3231251
Moved 1932.189 379.1484 522.8516 0.04432499 0.3468404
Moved 1932.22 371.519 530.4811 0.02666424 0.3664636
Moved 1932.251 365.9363 534.0319 0.01374155 0.3755963
Moved 1932.282 363.7217 536 0.008615057 0.3806583
Ended 1932.312 364 537.5 0.009259283 0.3845164
Candidates 1932.435 13 fully supply apply silly adult split file sole apple guilty reply for guilt
Began 1934.002 376 464 0.03703703 0.1954732
Stationary 1934.033 376 464 0.03703703 0.1954732
Stationary 1934.063 376 464 0.03703703 0.1954732
Moved 1934.094 376 452.6437 0.03703703 0.1662645
Moved 1934.125 385.2792 442.4416 0.05851666 0.1400246
Moved 1934.156 389.7279 433.1803 0.06881456 0.1162044
Moved 1934.186 395.714 420.4767 0.08267124 0.08353052
Moved 1934.217 401.9136 403.8026 0.09702216 0.04064442
Moved 1934.248 407.016 394.9681 0.1088332 0.01792193
Moved 1934.278 410.269 388.1929 0.1163635 0.0004961853
Moved 1934.309 414.6224 382.5664 0.1264407 -0.01397537
Moved 1934.34 417.3644 377.2712 0.1327879 -0.02759462
Moved 1934.37 418.9123 374.1754 0.1363712 -0.03555729
Moved 1934.401 420 371.8366 0.1388889 -0.04157259
Moved 1934.432 422 370.2927 0.1435185 -0.0455434
Moved 1934.463 423 367.7336 0.1458333 -0.05212564
Moved 1934.493 425 364.1846 0.150463 -0.06125352
Moved 1934.524 426 362.8934 0.1527777 -0.06457466
Moved 1934.555 427.5 360.5 0.15625 -0.07073053
Moved 1934.586 428 360 0.1574074 -0.07201654
Ended 1934.616 428 360 0.1574074 -0.07201654
Accept 1934.678 3 silly
Began 1935.722 200 502 -0.3703704 0.2932098
Stationary 1935.753 200 502 -0.3703704 0.2932098
Stationary 1935.784 200 502 -0.3703704 0.2932098
Stationary 1935.814 200 502 -0.3703704 0.2932098
Stationary 1935.845 200 502 -0.3703704 0.2932098
Stationary 1935.876 200 502 -0.3703704 0.2932098
Stationary 1935.906 200 502 -0.3703704 0.2932098
Stationary 1935.937 200 502 -0.3703704 0.2932098
Stationary 1935.968 200 502 -0.3703704 0.2932098
Stationary 1935.999 200 502 -0.3703704 0.2932098
Stationary 1936.029 200 502 -0.3703704 0.2932098
Stationary 1936.06 200 502 -0.3703704 0.2932098
Stationary 1936.091 200 502 -0.3703704 0.2932098
Stationary 1936.122 200 502 -0.3703704 0.2932098
Stationary 1936.152 200 502 -0.3703704 0.2932098
Stationary 1936.183 200 502 -0.3703704 0.2932098
Moved 1936.214 210.5798 502 -0.3458801 0.2932098
Moved 1936.244 213.9007 502 -0.3381929 0.2932098
Moved 1936.275 218.9849 502 -0.3264239 0.2932098
Moved 1936.306 233.2594 509.2593 -0.2933811 0.3118809
Moved 1936.337 253.4454 513.4891 -0.2466542 0.3227599
Moved 1936.367 288.7918 514.8528 -0.1648337 0.3262674
Moved 1936.398 325.8897 516.3926 -0.07895902 0.3302279
Moved 1936.429 356.1587 516 -0.00889197 0.329218
Moved 1936.459 382.626 516 0.052375 0.329218
Moved 1936.49 401.9803 516 0.09717672 0.329218
Moved 1936.521 411.7849 516 0.1198726 0.329218
Moved 1936.551 419.4494 516 0.1376143 0.329218
Moved 1936.582 423.0256 516 0.1458925 0.329218
Moved 1936.613 426.5903 516 0.1541442 0.329218
Moved 1936.644 428.0739 516 0.1575784 0.329218
Moved 1936.674 430.5 516 0.1631944 0.329218
Moved 1936.705 431.3331 516 0.1651229 0.329218
Moved 1936.736 432.1089 516 0.1669188 0.329218
Moved 1936.767 433.2214 516 0.1694939 0.329218
Stationary 1936.797 433.2214 516 0.1694939 0.329218
Moved 1936.828 434.1663 516 0.1716813 0.329218
Moved 1936.859 435.0454 516 0.1737161 0.329218
Moved 1936.89 436.2218 516 0.1764393 0.329218
Stationary 1936.92 436.2218 516 0.1764393 0.329218
Stationary 1936.951 436 516 0.1759259 0.329218
Moved 1936.982 425.1273 506.2818 0.1507575 0.3042227
Moved 1937.012 403.9309 501.1862 0.1016919 0.2911166
Moved 1937.043 373.5847 496.0975 0.03144622 0.2780284
Moved 1937.074 346.844 494.237 -0.0304537 0.2732432
Moved 1937.105 317.6506 493 -0.09803105 0.2700616
Moved 1937.135 296.4936 493 -0.1470055 0.2700616
Moved 1937.166 283.3441 493 -0.1774443 0.2700616
Moved 1937.197 276.5 493 -0.193287 0.2700616
Moved 1937.227 268.7102 493 -0.211319 0.2700616
Moved 1937.258 264.72 493 -0.2205556 0.2700616
Moved 1937.289 257.0894 493 -0.238219 0.2700616
Moved 1937.32 256.5 493 -0.2395834 0.2700616
Moved 1937.35 251.0317 493 -0.2522414 0.2700616
Moved 1937.381 244.5 493 -0.2673611 0.2700616
Moved 1937.412 240.9209 493 -0.2756459 0.2700616
Moved 1937.443 237.5 493 -0.2835648 0.2700616
Moved 1937.473 235.1555 500 -0.2889919 0.2880658
Moved 1937.504 233.8077 500 -0.2921119 0.2880658
Moved 1937.535 233 500.932 -0.2939815 0.2904629
Moved 1937.565 231.7623 501 -0.2968466 0.2906378
Stationary 1937.596 231.7623 501 -0.2968466 0.2906378
Moved 1937.627 231 502 -0.2986111 0.2932098
Stationary 1937.658 231 502 -0.2986111 0.2932098
Moved 1937.688 229.6053 502 -0.3018396 0.2932098
Moved 1937.719 230 503.2798 -0.3009259 0.2965015
Stationary 1937.75 230 503.2798 -0.3009259 0.2965015
Moved 1937.781 230 504.5 -0.3009259 0.2996398
Moved 1937.811 230 504 -0.3009259 0.2983539
Moved 1937.842 230 506.4993 -0.3009259 0.3047821
Moved 1937.873 248.2783 511.0464 -0.258615 0.3164772
Moved 1937.903 272.9103 514 -0.2015966 0.324074
Moved 1937.934 302.7225 514 -0.1325867 0.324074
Moved 1937.965 330.9411 514 -0.06726588 0.324074
Moved 1937.995 367.1476 506 0.01654545 0.3034978
Moved 1938.026 405.1306 503.5246 0.1044691 0.297131
Moved 1938.057 434.3885 503 0.1721957 0.2957818
Moved 1938.088 464.7487 503 0.2424738 0.2957818
Moved 1938.118 485.7743 503 0.2911442 0.2957818
Moved 1938.149 497.5158 503 0.3183237 0.2957818
Moved 1938.18 503.8728 503 0.3330388 0.2957818
Moved 1938.211 508.428 499.3579 0.3435834 0.2864143
Moved 1938.241 509 475.1777 0.3449074 0.2242223
Moved 1938.272 485.1516 432.9866 0.2897026 0.1157061
Moved 1938.303 449.1516 369.6634 0.2063694 -0.04716214
Moved 1938.333 440.2153 357.9911 0.1856836 -0.07718341
Moved 1938.364 430.0235 342.3647 0.1620914 -0.1173748
Moved 1938.395 423.5761 332.3641 0.1471668 -0.1430964
Moved 1938.426 419.244 325.7322 0.137139 -0.1601539
Moved 1938.456 415.0718 320.1077 0.127481 -0.17462
Moved 1938.487 409 309 0.113426 -0.2031893
Moved 1938.518 403.9349 298.8047 0.1017012 -0.2294117
Moved 1938.548 398.7647 290.5295 0.08973321 -0.2506959
Moved 1938.579 395.1323 284.2645 0.08132468 -0.2668094
Moved 1938.61 390.1943 276.7915 0.06989429 -0.2860301
Moved 1938.641 387.0591 272.0591 0.06263673 -0.2982019
Moved 1938.671 384.5122 266.0244 0.05674124 -0.3137233
Moved 1938.702 383 263.2487 0.05324075 -0.3208624
Moved 1938.733 382 261.6955 0.05092591 -0.3248573
Moved 1938.763 380.6665 260.6665 0.04783909 -0.3275039
Stationary 1938.794 380.6665 260.6665 0.04783909 -0.3275039
Moved 1938.825 379.5 260 0.0451389 -0.3292181
Stationary 1938.856 379.5 260 0.0451389 -0.3292181
Moved 1938.886 380 258.8672 0.04629632 -0.3321318
Stationary 1938.917 380 258.8672 0.04629632 -0.3321318
Stationary 1938.948 380 258.8672 0.04629632 -0.3321318
Stationary 1938.978 380 258.8672 0.04629632 -0.3321318
Moved 1939.009 378.9548 257.9548 0.04387676 -0.3344784
Stationary 1939.04 379 258 0.04398147 -0.3343622
Stationary 1939.071 379 258 0.04398147 -0.3343622
Moved 1939.101 377.9832 258 0.04162768 -0.3343622
Moved 1939.132 374.2586 258 0.03300597 -0.3343622
Moved 1939.163 358.0196 271.6127 -0.004584193 -0.29935
Moved 1939.194 334.6695 290.725 -0.05863542 -0.250193
Moved 1939.224 289.0018 323.2928 -0.1643477 -0.1664279
Moved 1939.255 255.1478 350.3892 -0.2427135 -0.09673569
Moved 1939.286 234.7757 367.187 -0.2898712 -0.0535315
Moved 1939.317 222.9506 378.0494 -0.3172439 -0.02559316
Moved 1939.347 214.5417 388.4583 -0.3367091 0.001178788
Moved 1939.378 209.2616 394.7385 -0.3489316 0.0173314
Moved 1939.409 207 399.8326 -0.3541667 0.03043371
Moved 1939.439 206 402.153 -0.3564815 0.03640175
Ended 1939.47 206 403.4646 -0.3564815 0.03977512
Candidates 1939.593 13 questions equations suggestions quotations stations writings returns world questioned details would routine operations
Began 1940.453 341 374 -0.04398147 -0.03600823
Stationary 1940.484 341 374 -0.04398147 -0.03600823
Stationary 1940.515 341 374 -0.04398147 -0.03600823
Stationary 1940.545 341 374 -0.04398147 -0.03600823
Moved 1940.576 364.5565 374 0.01054754 -0.03600823
Moved 1940.607 380.2483 382.1783 0.04687101 -0.01497347
Moved 1940.637 392.6606 383 0.07560332 -0.01286016
Moved 1940.668 403.1201 385.28 0.09981492 -0.006995848
Moved 1940.699 409.5 386.5 0.1145834 -0.003858064
Moved 1940.73 415.1098 387.0549 0.1275689 -0.002430967
Moved 1940.76 418.5985 387 0.1356447 -0.002572055
Moved 1940.791 421.1436 388 0.1415361 -3.924585E-08
Moved 1940.822 423.5 388 0.1469907 -3.924585E-08
Moved 1940.853 425.5 388 0.1516204 -3.924585E-08
Moved 1940.883 426.1092 388 0.1530306 -3.924585E-08
Moved 1940.914 427.5 389 0.15625 0.002572016
Moved 1940.945 428.1943 389 0.1578572 0.002572016
Ended 1940.975 428 389 0.1574074 0.002572016
Accept 1941.068 0 questions
Began 1941.375 525 357 0.3819444 -0.07973259
Stationary 1941.406 525 357 0.3819444 -0.07973259
Stationary 1941.436 525 357 0.3819444 -0.07973259
Stationary 1941.467 525 357 0.3819444 -0.07973259
Moved 1941.498 540.1241 357 0.416954 -0.07973259
Moved 1941.528 555.5807 357 0.4527332 -0.07973259
Moved 1941.559 575.402 365.8292 0.4986158 -0.05702376
Moved 1941.59 593.2468 369.4638 0.5399232 -0.04767539
Moved 1941.62 603.8302 372.7076 0.5644217 -0.03933235
Moved 1941.651 614.0129 375.2532 0.5879928 -0.03278497
Moved 1941.682 619.5894 376.7947 0.6009012 -0.02882035
Moved 1941.713 623.6837 378.3419 0.6103788 -0.0248409
Moved 1941.743 625.5 378 0.6145833 -0.02572024
Moved 1941.774 628.1043 379 0.6206118 -0.02314815
Moved 1941.805 629.6501 379 0.6241901 -0.02314815
Moved 1941.836 631.1951 380 0.6277664 -0.02057613
Ended 1941.866 631 380 0.6273149 -0.02057613
PhraseEnd 1941.928
