the postal service is very slow
the postal service is very slow
Basic
Radial

0.6 0.6
432 388.8
Began 573.1539 319 594 -0.09490739 0.5298353
Stationary 573.1845 319 594 -0.09490739 0.5298353
Stationary 573.2153 319 594 -0.09490739 0.5298353
Stationary 573.246 319 594 -0.09490739 0.5298353
Moved 573.2767 319 579.5099 -0.09490739 0.4925667
Moved 573.3074 319 564.2165 -0.09490739 0.4532316
Moved 573.3381 319 549.5109 -0.09490739 0.4154085
Moved 573.3688 319 533.8305 -0.09490739 0.3750783
Moved 573.3995 326.9204 517.3978 -0.07657304 0.3328133
Moved 573.4303 331.5902 503.8195 -0.06576335 0.2978896
Moved 573.461 337.9772 491.7047 -0.05097876 0.2667302
Moved 573.4918 345.6606 480.1743 -0.03319308 0.2370738
Moved 573.5225 358.2491 462.701 -0.004052967 0.1921322
Moved 573.5532 376.4478 445.4733 0.03807356 0.1478223
Moved 573.5839 394.5 429 0.07986108 0.1054526
Moved 573.6146 413.7294 408.9247 0.1243735 0.05381878
Moved 573.6453 431.553 387.2252 0.1656319 -0.001992983
Moved 573.676 448.4452 367.4658 0.2047342 -0.05281456
Moved 573.7068 459.6384 356.3616 0.2306444 -0.08137456
Moved 573.7375 472.4017 339.6376 0.2601892 -0.1243888
Moved 573.7682 476.7101 332.2899 0.2701623 -0.1432875
Moved 573.7989 477 328.5 0.2708333 -0.1530351
Moved 573.8297 467.3372 329 0.2484657 -0.151749
Moved 573.8604 429.716 353.856 0.1613796 -0.08781896
Moved 573.8911 381.772 400.228 0.05039811 0.03145069
Moved 573.9218 345.1144 438.0219 -0.03445739 0.1286569
Moved 573.9525 312.3204 467.7508 -0.1103694 0.2051202
Moved 573.9833 287.0598 490.0916 -0.1688431 0.2625813
Moved 574.014 272.1249 503.8751 -0.2034146 0.2980324
Moved 574.0447 259.9156 515.0844 -0.2316768 0.3268631
Moved 574.0754 249.7323 524.2677 -0.2552494 0.3504827
Moved 574.1061 241.1021 531.8979 -0.2752267 0.3701078
Ended 574.1368 234 540 -0.2916667 0.3909464
Candidates 574.2597 13 the time there winter where enter else summer wine other she tune home
Began 574.9355 429 462 0.1597223 0.1903292
