a good response to the question
Moved 2834.3 398.5 569 0.08912037 0.4655349
Moved 2834.331 394.8854 569 0.08075327 0.4655349
Moved 2834.362 393 569 0.07638891 0.4655349
Stationary 2834.392 393 569 0.07638891 0.4655349
Moved 2834.423 403.0668 580.1854 0.09969166 0.4943038
Moved 2834.454 442.4476 611.9037 0.1908509 0.5758839
Moved 2834.485 477.6177 640.2133 0.2722633 0.6486967
Moved 2834.515 498.0404 655.0289 0.319538 0.6868024
Moved 2834.546 517.5 666.5 0.3645833 0.7163066
Moved 2834.577 541.0198 678.5099 0.4190272 0.7471962
Moved 2834.607 565.9249 687.7218 0.4766779 0.7708892
Moved 2834.638 585.8741 693.6783 0.5228567 0.7862097
Moved 2834.669 602.6489 698.6622 0.5616873 0.7990283
Moved 2834.699 611.5923 701 0.5823898 0.8050409
Moved 2834.73 621.2365 703.4122 0.6047141 0.8112452
Moved 2834.761 627.7571 704.9191 0.6198083 0.8151209
Moved 2834.792 633.5829 705 0.6332939 0.8153291
Moved 2834.823 637.6119 706 0.6426201 0.8179011
Moved 2834.853 639.2736 706 0.6464667 0.8179011
Moved 2834.884 641.1102 707 0.650718 0.820473
Moved 2834.915 642 707 0.6527777 0.820473
Moved 2834.945 643.4085 707 0.6560382 0.820473
Stationary 2834.976 643.4085 707 0.6560382 0.820473
Stationary 2835.007 643 707 0.6550926 0.820473
Moved 2835.038 567.3572 674.5159 0.4799936 0.7369235
Moved 2835.068 525.0546 655.0273 0.3820709 0.6867986
Moved 2835.099 487.5 638 0.2951388 0.643004
Moved 2835.13 458.5739 622.0966 0.2281802 0.6021001
Moved 2835.16 428.1983 603.4718 0.1578665 0.5541969
Moved 2835.191 411.8977 593.4489 0.1201336 0.5284178
Moved 2835.222 396.3059 583.653 0.08404146 0.5032225
Moved 2835.252 383.8075 575.3556 0.05510985 0.4818816
Moved 2835.283 374.7229 566.723 0.03408084 0.4596783
Moved 2835.314 367.1775 562.1183 0.0166146 0.4478351
Moved 2835.345 359.5748 556.3832 -0.000984172 0.4330844
Moved 2835.375 353.6425 551.6425 -0.01471639 0.4208912
Moved 2835.406 348 548.5 -0.0277778 0.4128085
Moved 2835.437 345.8754 548 -0.03269583 0.4115225
Moved 2835.468 344.5 547 -0.03587961 0.4089505
Moved 2835.498 343.7891 547 -0.0375253 0.4089505
Moved 2835.529 343 545.8273 -0.03935183 0.4059344
Moved 2835.56 341.5 546 -0.04282405 0.4063785
Ended 2835.591 342 546 -0.04166668 0.4063785
Candidates 2835.713 13 good foods tips food dos god odd tops odds shops dod drops gods
Began 2836.113 288 614 -0.1666667 0.5812756
Stationary 2836.143 288 614 -0.1666667 0.5812756
Moved 2836.174 320.5299 625.8881 -0.09136587 0.6118521
Moved 2836.205 358.8274 634.1651 -0.002714445 0.6331406
Moved 2836.235 396.2885 641.3975 0.08400123 0.6517424
Moved 2836.266 417.5012 644.5626 0.1331047 0.6598831
Moved 2836.297 440.9883 648.8863 0.1874728 0.6710036
Moved 2836.328 455.9091 650.9818 0.2220119 0.6763934
Moved 2836.358 467.5543 653 0.2489682 0.6815844
Moved 2836.389 473.4521 653 0.2626205 0.6815844
Ended 2836.42 477.3636 653 0.271675 0.6815844
Accept 2836.481 0 good
Began 2836.942 418 483 0.1342593 0.2443414
Stationary 2836.973 418 483 0.1342593 0.2443414
Stationary 2837.003 418 483 0.1342593 0.2443414
Stationary 2837.034 418 483 0.1342593 0.2443414
Moved 2837.065 418 498.5203 0.1342593 0.28426
Moved 2837.095 406.0065 512.9849 0.1064964 0.3214632
Moved 2837.126 396.4983 537.7542 0.0844868 0.3851702
Moved 2837.157 389.3828 556.4689 0.06801565 0.4333046
Moved 2837.188 381.4361 570.4098 0.04962057 0.4691609
Moved 2837.219 379 573.5 0.04398147 0.4771089
Moved 2837.249 369.1881 600.4358 0.02126873 0.5463883
Moved 2837.28 365.5888 607.8224 0.01293699 0.5653869
Moved 2837.311 362.7524 613.2476 0.006371339 0.5793404
Moved 2837.341 359.8674 618.1326 -0.0003070136 0.5919048
Moved 2837.372 359 620 -0.002314796 0.5967077
Moved 2837.403 356.4424 623 -0.008235176 0.6044238
Moved 2837.433 354.5 624.5 -0.0127315 0.6082818
Moved 2837.464 351.708 625 -0.01919449 0.6095678
Moved 2837.495 348.1801 626 -0.02736087 0.6121398
Moved 2837.526 336.611 626 -0.05414123 0.6121398
Moved 2837.556 330.1746 626 -0.06904022 0.6121398
Moved 2837.587 313.3966 614.5288 -0.1078783 0.5826357
Moved 2837.618 299.9733 615 -0.1389508 0.5838476
Moved 2837.648 291.3727 613 -0.1588594 0.5787036
Moved 2837.679 288.2544 613 -0.1660779 0.5787036
Moved 2837.71 286.7972 613 -0.1694509 0.5787036
Stationary 2837.741 286.7972 613 -0.1694509 0.5787036
Stationary 2837.771 286.7972 613 -0.1694509 0.5787036
Stationary 2837.802 287 613 -0.1689815 0.5787036
Moved 2837.833 287 611.4746 -0.1689815 0.5747803
Moved 2837.864 287 607.1877 -0.1689815 0.5637543
Moved 2837.894 299.7785 595.7025 -0.1394016 0.5342142
Moved 2837.925 313.3197 575.8164 -0.1080563 0.4830669
Moved 2837.956 322.0713 559.5479 -0.08779794 0.4412238
Moved 2837.986 330.1085 545.2288 -0.06919329 0.4043949
Moved 2838.017 338.2736 527.6038 -0.05029261 0.3590631
Moved 2838.048 344.9008 512.2977 -0.03495197 0.3196958
Moved 2838.079 348.8197 503.3606 -0.02588034 0.2967093
Moved 2838.109 351.6943 497.6113 -0.01922608 0.281922
Moved 2838.14 352 495.8701 -0.01851852 0.2774435
Moved 2838.171 353 492.8647 -0.01620372 0.2697138
Moved 2838.201 354 492 -0.01388888 0.2674896
Moved 2838.232 363.903 492 0.009034772 0.2674896
Moved 2838.263 386.0473 514.1331 0.06029467 0.3244163
Moved 2838.293 428.5725 544.2277 0.1587326 0.4018201
Moved 2838.324 454.04 565.8914 0.2176851 0.4575396
Moved 2838.355 477.114 582.0713 0.2710973 0.4991545
Moved 2838.386 499.6807 596.6004 0.323335 0.5365236
Moved 2838.417 532.6534 614.3267 0.3996606 0.5821159
Moved 2838.447 552.9074 624.8174 0.4465449 0.6090982
Moved 2838.478 568.0747 630.6916 0.4816544 0.6242067
Moved 2838.509 585.9913 637.3304 0.5231282 0.6412819
Moved 2838.539 599.7123 642.085 0.5548896 0.6535106
Moved 2838.57 611.6515 646.8257 0.5825266 0.6657039
Moved 2838.601 619.7305 649.8652 0.6012279 0.6735216
Moved 2838.631 629.4109 653.8036 0.6236364 0.6836512
Moved 2838.662 635.3495 656.6748 0.6373832 0.6910359
Moved 2838.693 638.5 658.5 0.6446759 0.6957303
Moved 2838.724 641.1148 659 0.6507288 0.6970164
Stationary 2838.754 641.1148 659 0.6507288 0.6970164
Moved 2838.785 642 659 0.6527777 0.6970164
Moved 2838.816 643.3745 659 0.6559595 0.6970164
Stationary 2838.846 643 659 0.6550926 0.6970164
Moved 2838.877 598.3486 638.3649 0.5517328 0.6439425
Moved 2838.908 570.9741 629.9943 0.4883659 0.6224132
Moved 2838.938 555.5 625 0.4525463 0.6095678
Moved 2838.969 545.8784 621.6262 0.4302741 0.6008903
Moved 2839 537.2564 619.7521 0.4103158 0.5960702
Moved 2839.031 527.6109 617.1527 0.3879882 0.5893844
Moved 2839.062 517.9883 614.3294 0.3657136 0.5821229
Moved 2839.092 510.9174 612 0.3493458 0.5761316
Moved 2839.123 506.1631 611 0.3383405 0.5735595
Moved 2839.154 503.0654 609.0654 0.3311698 0.5685837
Moved 2839.184 499.1923 607.1923 0.3222044 0.5637661
Moved 2839.215 495.3184 605.3184 0.313237 0.5589464
Moved 2839.246 491 602.5 0.3032407 0.5516974
Moved 2839.277 486.7575 596.7575 0.2934203 0.5369276
Moved 2839.307 484.0083 582.0584 0.2870564 0.4991213
Moved 2839.338 483 557.2204 0.2847222 0.4352375
Moved 2839.369 483 533.0367 0.2847222 0.3730368
Moved 2839.399 483 506.119 0.2847222 0.3038039
Moved 2839.43 483 482.5878 0.2847222 0.2432813
Moved 2839.461 483 463.8895 0.2847222 0.1951891
Moved 2839.491 483 451.9143 0.2847222 0.1643885
Moved 2839.522 483 441.4094 0.2847222 0.1373698
Moved 2839.553 483 434.2271 0.2847222 0.1188967
Moved 2839.584 483 427.447 0.2847222 0.1014582
Moved 2839.615 483 418.313 0.2847222 0.07796546
Moved 2839.645 483 409.9124 0.2847222 0.05635881
Moved 2839.676 483 405.5682 0.2847222 0.04518552
Moved 2839.707 483 401.0571 0.2847222 0.03358311
Moved 2839.737 483 398.1885 0.2847222 0.02620505
Moved 2839.768 483 395.3185 0.2847222 0.01882333
Moved 2839.799 483 392.5 0.2847222 0.01157403
Moved 2839.829 483 389.8844 0.2847222 0.004846667
Moved 2839.86 483 387.5 0.2847222 -0.001286047
Moved 2839.891 483 385.1462 0.2847222 -0.007339917
Moved 2839.922 476.8907 382.7227 0.2705803 -0.01357341
Moved 2839.952 462.7506 382 0.2378486 -0.01543218
Moved 2839.983 441.9169 382 0.1896225 -0.01543218
Moved 2840.014 406.0255 402.9894 0.1065406 0.03855289
Moved 2840.044 380.4736 417.0151 0.04739264 0.07462717
Moved 2840.075 362.1266 426.124 0.004922748 0.09805557
Moved 2840.106 344.7542 434.4984 -0.03529126 0.1195945
Moved 2840.137 327.7702 444.5378 -0.07460593 0.1454162
Moved 2840.167 315.3325 451.3337 -0.1033969 0.1628953
Moved 2840.198 305.3833 456.0778 -0.1264275 0.175097
Moved 2840.229 296.7641 459.412 -0.1463794 0.1836728
Moved 2840.26 290.2081 463.8613 -0.1615554 0.1951163
Moved 2840.29 285.4027 466.7986 -0.1726788 0.2026713
Moved 2840.321 282.5 469.5 -0.1793981 0.2096193
Moved 2840.352 283 471.5 -0.1782407 0.2147633
Moved 2840.382 283 473.0571 -0.1782407 0.2187683
Moved 2840.413 283 479.9708 -0.1782407 0.2365503
Moved 2840.444 298.4449 492.3061 -0.1424888 0.2682769
Moved 2840.475 317.6972 512.6973 -0.09792308 0.3207233
Moved 2840.505 342.901 538.1726 -0.03958101 0.3862463
Moved 2840.536 360.7123 554.7123 0.001648863 0.4287868
Moved 2840.567 373.1202 569.1442 0.03037085 0.4659058
Moved 2840.597 384.6292 586.6808 0.05701204 0.5110102
Ended 2840.628 387 590 0.06250004 0.5195472
Candidates 2840.751 13 response sound responded ground resolve respond wonder resource define round resolved reduce wine
Began 2841.242 282 600 -0.1805555 0.5452674
Moved 2841.273 296.2657 604.5391 -0.147533 0.556942
Moved 2841.304 356.4836 620.6008 -0.008139809 0.598253
Moved 2841.334 420.2134 629.8011 0.139383 0.6219164
Moved 2841.365 441.6445 630.9492 0.1889919 0.6248693
Moved 2841.396 458.8884 631 0.2289083 0.6249998
Moved 2841.427 474.1603 632.6934 0.26426 0.6293553
Ended 2841.458 483.9189 633 0.2868492 0.6301439
Accept 2841.519 0 response
Began 2841.888 379 548 0.04398147 0.4115225
Stationary 2841.918 379 548 0.04398147 0.4115225
Moved 2841.949 379 564.7706 0.04398147 0.4546569
Moved 2841.98 379 577.8331 0.04398147 0.4882539
Moved 2842.01 379 599.8809 0.04398147 0.544961
Moved 2842.041 386 620.5 0.06018519 0.5979937
Moved 2842.072 387 638.7664 0.06250004 0.6449751
Moved 2842.103 387 659.008 0.06250004 0.697037
Moved 2842.133 387 668.699 0.06250004 0.7219625
Moved 2842.164 389 677 0.06712963 0.7433126
Moved 2842.195 390 681 0.06944448 0.7536006
Moved 2842.226 391 685.1121 0.07175922 0.7641771
Moved 2842.256 397.9355 689.9678 0.08781364 0.776666
Moved 2842.287 405.5 696 0.1053241 0.7921809
Moved 2842.318 430.7525 699 0.1637791 0.7998971
Moved 2842.348 467.709 699 0.2493263 0.7998971
Moved 2842.379 488.8337 699 0.2982263 0.7998971
Moved 2842.41 503.5089 699 0.3321964 0.7998971
Moved 2842.44 519.6016 690.3427 0.369448 0.7776301
Moved 2842.471 532.121 688.4697 0.3984282 0.7728129
Moved 2842.502 541.6412 686.5897 0.4204657 0.7679777
Ended 2842.533 541.6412 686.5897 0.4204657 0.7679777
Candidates 2842.625 13 to top too up you tip yo trip http tp group yup i
Began 2843.116 353 610 -0.01620372 0.5709876
Stationary 2843.147 353 610 -0.01620372 0.5709876
Moved 2843.178 388.272 610 0.0654444 0.5709876
Moved 2843.208 421 610 0.1412037 0.5709876
Moved 2843.239 445.3527 618 0.1975756 0.5915637
Moved 2843.27 466.8962 619 0.2474449 0.5941358
Moved 2843.301 480.018 620 0.2778195 0.5967077
Moved 2843.331 487.0669 620 0.2941364 0.5967077
Ended 2843.362 489 620 0.2986111 0.5967077
Accept 2843.423 0 to
Began 2843.731 418 514 0.1342593 0.324074
Stationary 2843.761 418 514 0.1342593 0.324074
Stationary 2843.792 418 514 0.1342593 0.324074
Moved 2843.823 418 530 0.1342593 0.3652262
Moved 2843.854 407.3996 548.8011 0.1097213 0.4135831
Moved 2843.884 401.6699 564.8254 0.096458 0.4547976
Moved 2843.915 395.9195 581.2014 0.08314689 0.496917
Moved 2843.946 392.4442 590.6674 0.07510225 0.5212638
Moved 2843.976 389.574 599.278 0.06845832 0.5434102
Moved 2844.007 386.7034 608.1864 0.06181339 0.566323
Moved 2844.038 384.8328 614.3344 0.05748332 0.5821357
Moved 2844.069 385 618.0443 0.05787035 0.5916777
Moved 2844.099 383.8551 621.2899 0.05522003 0.6000252
Moved 2844.13 384 626.0975 0.0555556 0.6123905
Moved 2844.161 384 628.6463 0.0555556 0.6189461
Moved 2844.191 384 630.5 0.0555556 0.6237139
Moved 2844.222 384 631 0.0555556 0.6249998
Moved 2844.253 403.7931 617.2069 0.1013728 0.5895239
Moved 2844.284 422.1567 602.1003 0.1438812 0.5506695
Moved 2844.314 439.9823 581.0236 0.1851442 0.4964597
Moved 2844.345 452.5145 564.6069 0.2141539 0.4542357
Moved 2844.376 459 552.5 0.2291666 0.4230966
Moved 2844.406 465.5714 540.8572 0.2443781 0.3931512
Moved 2844.437 471.3007 526.2483 0.2576404 0.3555768
Moved 2844.468 474.022 517.934 0.2639399 0.3341922
Moved 2844.499 475.5463 512.9073 0.2674684 0.3212636
Moved 2844.529 477.4098 508.5902 0.2717819 0.3101599
Moved 2844.56 477 505.721 0.2708333 0.3027803
Moved 2844.591 477 503.9244 0.2708333 0.2981593
Stationary 2844.622 477 503.9244 0.2708333 0.2981593
Moved 2844.652 470.4895 504 0.2557627 0.2983539
Moved 2844.683 450.1264 520.3947 0.2086259 0.3405212
Moved 2844.714 430.0137 534.988 0.1620688 0.3780556
Moved 2844.744 404.9045 557.2247 0.1039456 0.4352485
Moved 2844.775 390.2928 568.2243 0.07012228 0.4635398
Moved 2844.806 377.5406 578.4594 0.04060328 0.4898645
Moved 2844.836 368.5 586 0.01967589 0.5092591
Moved 2844.867 358.4042 596.5958 -0.003694047 0.5365118
Moved 2844.898 348.7851 604.4766 -0.0259605 0.5567814
Moved 2844.929 342 612.5 -0.04166668 0.5774176
Moved 2844.959 337 615 -0.05324075 0.5838476
Moved 2844.99 333.9884 617.0116 -0.06021211 0.5890215
Moved 2845.021 331.1141 619.8859 -0.06686543 0.5964141
Moved 2845.052 328.6993 621 -0.07245535 0.5992797
Moved 2845.082 325.7234 624.2766 -0.07934386 0.6077071
Moved 2845.113 324 625.1456 -0.08333336 0.6099422
Moved 2845.144 321.5 626.5 -0.08912037 0.6134259
Moved 2845.174 321 627.5 -0.09027779 0.6159979
Moved 2845.205 319.994 627 -0.09260644 0.6147118
Moved 2845.236 318.5 628 -0.0960648 0.6172838
Moved 2845.267 318 628.8917 -0.09722222 0.6195773
Moved 2845.297 318 629.5 -0.09722222 0.6211419
Moved 2845.328 317 630.5 -0.09953702 0.6237139
Stationary 2845.359 317 630.5 -0.09953702 0.6237139
Ended 2845.389 314 634 -0.1064815 0.632716
Stationary 2845.42 700 40 0.787037 -0.8950617
Ended 2845.451 700 40 0.787037 -0.8950617
Candidates 2845.512 13 the threw there this else further trigger rugged where that fighter higher turned
Accept 2845.512 3 this
Began 2846.096 296 639 -0.1481481 0.6455761
Stationary 2846.127 296 639 -0.1481481 0.6455761
Stationary 2846.157 296 639 -0.1481481 0.6455761
Stationary 2846.188 296 639 -0.1481481 0.6455761
Stationary 2846.219 296 639 -0.1481481 0.6455761
Stationary 2846.25 296 639 -0.1481481 0.6455761
Stationary 2846.28 296 639 -0.1481481 0.6455761
Stationary 2846.311 296 639 -0.1481481 0.6455761
Stationary 2846.342 296 639 -0.1481481 0.6455761
Stationary 2846.372 296 639 -0.1481481 0.6455761
Stationary 2846.403 296 639 -0.1481481 0.6455761
Stationary 2846.434 296 639 -0.1481481 0.6455761
Stationary 2846.465 296 639 -0.1481481 0.6455761
Stationary 2846.495 296 639 -0.1481481 0.6455761
Stationary 2846.526 296 639 -0.1481481 0.6455761
Stationary 2846.557 296 639 -0.1481481 0.6455761
Stationary 2846.587 296 639 -0.1481481 0.6455761
Stationary 2846.618 296 639 -0.1481481 0.6455761
Stationary 2846.649 296 639 -0.1481481 0.6455761
Stationary 2846.68 296 639 -0.1481481 0.6455761
Stationary 2846.71 296 639 -0.1481481 0.6455761
Stationary 2846.741 296 639 -0.1481481 0.6455761
Stationary 2846.772 296 639 -0.1481481 0.6455761
Stationary 2846.802 296 639 -0.1481481 0.6455761
Stationary 2846.833 296 639 -0.1481481 0.6455761
Stationary 2846.864 296 639 -0.1481481 0.6455761
Stationary 2846.895 296 639 -0.1481481 0.6455761
Stationary 2846.925 296 639 -0.1481481 0.6455761
Stationary 2846.956 296 639 -0.1481481 0.6455761
Stationary 2846.987 296 639 -0.1481481 0.6455761
Stationary 2847.018 296 639 -0.1481481 0.6455761
Stationary 2847.048 296 639 -0.1481481 0.6455761
Stationary 2847.079 296 639 -0.1481481 0.6455761
Stationary 2847.11 296 639 -0.1481481 0.6455761
Stationary 2847.14 296 639 -0.1481481 0.6455761
Stationary 2847.171 296 639 -0.1481481 0.6455761
Stationary 2847.202 296 639 -0.1481481 0.6455761
Stationary 2847.233 296 639 -0.1481481 0.6455761
Stationary 2847.263 296 639 -0.1481481 0.6455761
Stationary 2847.294 296 639 -0.1481481 0.6455761
Moved 2847.325 281.9074 639 -0.1807699 0.6455761
Moved 2847.355 267.5015 631.1003 -0.2141168 0.6252578
Moved 2847.386 253.1533 628.2307 -0.2473304 0.6178771
Moved 2847.417 240.5259 626.7052 -0.2765604 0.6139536
Moved 2847.448 228.362 627 -0.3047175 0.6147118
Moved 2847.478 215.8611 627 -0.3336549 0.6147118
Moved 2847.509 204.6659 627 -0.3595698 0.6147118
Moved 2847.54 192.6713 627 -0.3873349 0.6147118
Moved 2847.571 178.7022 638.6765 -0.4196708 0.6447439
Moved 2847.601 165.7048 642.6476 -0.4497573 0.6549576
Moved 2847.632 154.5126 649.7437 -0.4756652 0.6732091
Moved 2847.663 142.0277 656.4861 -0.5045655 0.6905506
Moved 2847.693 128.5356 664.8483 -0.5357973 0.7120584
Moved 2847.724 117.0544 670.9728 -0.562374 0.7278104
Moved 2847.755 103.0961 675.968 -0.5946851 0.7406581
Moved 2847.786 89.74981 679.85 -0.6255792 0.7506429
Moved 2847.816 80.84467 682.7184 -0.6461929 0.7580205
Moved 2847.847 75.58419 684 -0.65837 0.7613168
Moved 2847.878 69.72554 686 -0.6719316 0.7664607
Moved 2847.908 67.03252 687.9675 -0.6781655 0.7715211
Moved 2847.939 61.32689 689.8365 -0.6913729 0.7763286
Moved 2847.97 55.93882 691.3537 -0.7038453 0.7802305
Moved 2848 49.31297 692 -0.7191829 0.7818928
Moved 2848.031 40.70223 694 -0.7391151 0.7870369
Moved 2848.062 36.25761 696 -0.7494037 0.7921809
Moved 2848.093 33.46336 696 -0.7558719 0.7921809
Moved 2848.124 30.59427 696 -0.7625133 0.7921809
Moved 2848.154 28.7201 697 -0.7668517 0.7947529
Stationary 2848.185 28.7201 697 -0.7668517 0.7947529
Moved 2848.216 28 697 -0.7685185 0.7947529
Stationary 2848.246 28 697 -0.7685185 0.7947529
Moved 2848.277 28 687.5804 -0.7685185 0.7705256
Moved 2848.308 28 686.073 -0.7685185 0.7666485
Moved 2848.338 28 684.626 -0.7685185 0.7629269
Moved 2848.369 28 684 -0.7685185 0.7613168
Moved 2848.4 28 682.8962 -0.7685185 0.7584779
Moved 2848.431 36.04189 680.9581 -0.749903 0.7534929
Moved 2848.461 37 680.0443 -0.7476851 0.7511426
Moved 2848.492 38.39205 680 -0.7444628 0.7510287
Moved 2848.523 39.5 678.5 -0.7418982 0.7471706
Ended 2848.553 40 679 -0.7407408 0.7484568
Delete 2848.615 LeftSwipe
Began 2849.168 360 547 0 0.4089505
Stationary 2849.198 360 547 0 0.4089505
Stationary 2849.229 360 547 0 0.4089505
Moved 2849.26 360 559.6409 0 0.4414631
Moved 2849.291 360 567.3463 0 0.4612814
Moved 2849.322 360 580.9426 0 0.4962514
Moved 2849.352 360 596.3028 0 0.5357581
Moved 2849.383 360 612.5 0 0.5774176
Moved 2849.414 360 641.6968 0 0.6525122
Moved 2849.444 360 660.7166 0 0.7014313
Moved 2849.475 360 672.0303 0 0.7305303
Moved 2849.506 360 681.0773 0 0.7537996
Moved 2849.536 360 691.5589 0 0.7807584
Moved 2849.567 360 695.5239 0 0.7909562
Moved 2849.598 360 699.1249 0 0.8002183
Moved 2849.629 360 700.1768 0 0.8029237
Moved 2849.659 360 702.5 0 0.808899
Moved 2849.69 360 703.1359 0 0.8105345
Stationary 2849.721 360 703.1359 0 0.8105345
Stationary 2849.751 360 703.1359 0 0.8105345
Moved 2849.782 360 697.5667 0 0.7962105
Moved 2849.813 360 674.4888 0 0.7368537
Moved 2849.844 371.473 647.4626 0.02655794 0.667342
Moved 2849.874 380.0044 623.9883 0.04630645 0.6069656
Moved 2849.905 392.8713 598.2574 0.07609099 0.5407853
Moved 2849.936 400.4992 580.1685 0.09374827 0.4942603
Moved 2849.967 407.4298 564.1404 0.1097912 0.453036
Moved 2849.997 413.1707 553.2439 0.1230803 0.4250099
Moved 2850.028 416.0439 547.9121 0.1297314 0.4112965
Moved 2850.059 420.0463 541.4305 0.1389961 0.3946258
Moved 2850.089 423.3811 536.6188 0.1467156 0.38225
Moved 2850.12 425.2776 532.7225 0.1511054 0.3722285
Moved 2850.151 426 530.8633 0.1527777 0.3674466
Moved 2850.182 427 529.316 0.1550926 0.3634671
Moved 2850.212 428 528.4446 0.1574074 0.3612258
Stationary 2850.243 428 528 0.1574074 0.3600822
Moved 2850.274 428 527 0.1574074 0.3575102
Stationary 2850.304 428 527 0.1574074 0.3575102
Moved 2850.335 423.1098 527 0.1460874 0.3575102
Moved 2850.366 411.1962 527 0.1185096 0.3575102
Moved 2850.396 399.3454 536.0474 0.09107728 0.3807804
Moved 2850.427 387.9661 542.0254 0.0647364 0.3961557
Moved 2850.458 375.4849 548.7576 0.03584464 0.413471
Moved 2850.489 365.5 556.5 0.01273145 0.4333847
Moved 2850.52 357.1417 561.5722 -0.006616513 0.4464304
Moved 2850.55 342.2321 571.4608 -0.04112949 0.471864
Moved 2850.581 326.8611 582.1042 -0.07671054 0.4992391
Moved 2850.612 317.391 588.0727 -0.09863203 0.5145902
Moved 2850.642 305.9585 597.6332 -0.1250961 0.53918
Moved 2850.673 290.3131 610.4058 -0.1613123 0.5720312
Moved 2850.704 279.3901 619.4575 -0.1865971 0.5953123
Moved 2850.734 271.9016 625.3989 -0.2039314 0.6105939
Moved 2850.765 263.2798 632.7202 -0.2238893 0.6294243
Moved 2850.796 252.231 641.3267 -0.2494652 0.6515604
Moved 2850.827 247.0727 646.9273 -0.2614058 0.6659653
Moved 2850.857 241.3662 651.6338 -0.2746153 0.6780702
Moved 2850.888 237.3064 655.6937 -0.2840131 0.6885124
Moved 2850.919 234.4277 659.5723 -0.2906765 0.6984883
Moved 2850.949 231.8567 662.1433 -0.296628 0.705101
Moved 2850.98 229.9911 664 -0.3009465 0.7098765
Moved 2851.011 229.1232 665.8768 -0.3029556 0.7147037
Moved 2851.042 229 667.3737 -0.3032407 0.7185538
Stationary 2851.073 229 667.3737 -0.3032407 0.7185538
Moved 2851.103 229 668 -0.3032407 0.7201646
Ended 2851.134 229 669.5 -0.3032407 0.7240224
Candidates 2851.257 13 the threw there else this further tune tubes time use that trigger higher
Began 2851.84 332 697 -0.06481484 0.7947529
Moved 2851.871 355.4849 697 -0.01045158 0.7947529
Moved 2851.902 394.9241 697 0.08084277 0.7947529
Moved 2851.933 426.208 697 0.1532592 0.7947529
Moved 2851.963 457.8972 697 0.2266139 0.7947529
Moved 2851.994 482.8068 697 0.284275 0.7947529
Moved 2852.025 498.3772 697 0.3203176 0.7947529
Moved 2852.055 505.1664 697 0.3360334 0.7947529
Moved 2852.086 509.2632 697 0.3455167 0.7947529
Ended 2852.117 511 697 0.349537 0.7947529
