hands on experience with a job
Stationary 3112.904 371 308 0.025463 -0.2057614
Stationary 3112.935 371 308 0.025463 -0.2057614
Stationary 3112.965 371 308 0.025463 -0.2057614
Stationary 3112.996 371 308 0.025463 -0.2057614
Stationary 3113.027 371 308 0.025463 -0.2057614
Stationary 3113.057 371 308 0.025463 -0.2057614
Moved 3113.088 371 326.4385 0.025463 -0.1583373
Moved 3113.119 361.7626 345.0936 0.004080037 -0.1103561
Moved 3113.15 356.5237 360.3818 -0.008047123 -0.07103445
Moved 3113.18 350.3072 384.1176 -0.02243708 -0.009985598
Moved 3113.211 348.1129 395.4355 -0.02751638 0.01912411
Moved 3113.242 348 406.0233 -0.0277778 0.04635603
Moved 3113.273 348 413.8512 -0.0277778 0.06648966
Moved 3113.303 348 421.2585 -0.0277778 0.08554144
Moved 3113.334 348 428.9793 -0.0277778 0.1053993
Moved 3113.365 348 434.7184 -0.0277778 0.1201605
Moved 3113.396 348 437.7272 -0.0277778 0.1278992
Moved 3113.426 348 439.27 -0.0277778 0.1318671
Moved 3113.457 348 440.5 -0.0277778 0.1350308
Moved 3113.488 346.9931 441 -0.03010864 0.1363167
Moved 3113.519 346 442.6485 -0.03240739 0.1405568
Moved 3113.549 344.6056 443 -0.03563518 0.1414608
Moved 3113.58 345 444 -0.03472224 0.1440329
Moved 3113.611 344 445.1298 -0.03703703 0.1469388
Stationary 3113.641 344 445 -0.03703703 0.1466049
Moved 3113.672 353.8373 448.5674 -0.01426548 0.1557803
Moved 3113.703 380.4026 455.8805 0.04722824 0.1745897
Moved 3113.734 413.9807 463.9186 0.1249554 0.1952639
Moved 3113.764 445.1149 470.6859 0.1970253 0.2126693
Moved 3113.795 475.1948 475.439 0.2666547 0.2248944
Moved 3113.826 503.2354 480.1634 0.3315633 0.2370456
Moved 3113.856 527.5674 483.0568 0.3878875 0.2444874
Moved 3113.887 550.6863 484.9552 0.4414034 0.2493703
Moved 3113.918 567.9442 486.824 0.4813522 0.2541769
Moved 3113.949 582.425 487 0.5148727 0.2546296
Moved 3113.979 590.7336 487 0.5341055 0.2546296
Moved 3114.01 597.1965 488 0.5490661 0.2572016
Moved 3114.041 600.9744 488 0.5578111 0.2572016
Moved 3114.072 603.5 488 0.5636574 0.2572016
Moved 3114.102 605.1803 488 0.567547 0.2572016
Moved 3114.133 606 488 0.5694444 0.2572016
Moved 3114.164 607.1022 489 0.5719957 0.2597736
Stationary 3114.195 607 489 0.5717592 0.2597736
Stationary 3114.225 607 489 0.5717592 0.2597736
Stationary 3114.256 607 489 0.5717592 0.2597736
Stationary 3114.287 607 489 0.5717592 0.2597736
Moved 3114.318 583.791 471.4329 0.5180348 0.2145906
Moved 3114.348 540.5809 436.6508 0.4180115 0.1251305
Moved 3114.379 484.3541 394.1557 0.2878568 0.01583248
Moved 3114.41 438.1171 360.4114 0.1808266 -0.07095847
Moved 3114.44 387.9142 329.4875 0.0646162 -0.1504951
Moved 3114.471 341.0389 311.9496 -0.04389142 -0.1956027
Moved 3114.502 294.0955 307 -0.1525566 -0.2083334
Moved 3114.533 241.9709 306 -0.2732154 -0.2109054
Moved 3114.563 187.2402 306 -0.399907 -0.2109054
Moved 3114.594 135.4233 323.8677 -0.5198535 -0.1649493
Moved 3114.625 101 332 -0.5995371 -0.144033
Moved 3114.656 46.90207 357.049 -0.7247638 -0.07960668
Moved 3114.686 35.38859 361.6042 -0.7514153 -0.06789038
Moved 3114.717 21.74948 376.3758 -0.7829874 -0.02989765
Moved 3114.748 20 381 -0.787037 -0.01800419
Stationary 3114.779 20 381 -0.787037 -0.01800419
Moved 3114.809 27.5153 381 -0.7696405 -0.01800419
Moved 3114.84 27 381 -0.7708333 -0.01800419
Ended 3114.871 27 381 -0.7708333 -0.01800419
Accept 3114.932 0 and
Delete 3114.932 LeftSwipe
Began 3115.363 377 335 0.03935188 -0.1363169
Stationary 3115.393 377 335 0.03935188 -0.1363169
Stationary 3115.424 377 335 0.03935188 -0.1363169
Stationary 3115.455 377 335 0.03935188 -0.1363169
Moved 3115.485 383.5727 335 0.05456636 -0.1363169
Moved 3115.516 390.2047 335 0.06991813 -0.1363169
Moved 3115.547 398.4135 335 0.08892019 -0.1363169
Moved 3115.578 408.3388 335 0.1118953 -0.1363169
Moved 3115.608 420.3953 335 0.1398039 -0.1363169
Moved 3115.639 434.0291 335 0.1713636 -0.1363169
Moved 3115.67 442.8706 342 0.1918301 -0.1183128
Moved 3115.7 447.1048 343 0.2016315 -0.1157408
Moved 3115.731 448.5 343 0.2048611 -0.1157408
Moved 3115.762 448 343 0.2037037 -0.1157408
Moved 3115.793 438.2646 343 0.181168 -0.1157408
Moved 3115.823 404.9541 333.7924 0.1040605 -0.1394229
Moved 3115.854 366.5277 330.8098 0.01511037 -0.1470942
Moved 3115.885 324.1959 330 -0.08287996 -0.149177
Moved 3115.916 289.9587 330 -0.1621327 -0.149177
Moved 3115.946 253.4391 340.9268 -0.2466688 -0.121073
Moved 3115.977 220.6618 351.3353 -0.3225421 -0.09430237
Moved 3116.008 190.1023 359.5693 -0.3932817 -0.07312429
Moved 3116.039 173.536 366.3856 -0.4316296 -0.05559262
Moved 3116.069 163.2953 371.1365 -0.4553348 -0.04337334
Moved 3116.1 158.1386 375.8614 -0.4672718 -0.03122078
Moved 3116.131 157.7035 376 -0.4682789 -0.03086435
Moved 3116.161 158 379.8414 -0.4675925 -0.02098421
Moved 3116.192 189.4232 388.4279 -0.3948536 0.001100571
Moved 3116.223 249.4423 385.3022 -0.2559206 -0.006938863
Moved 3116.254 304.4518 372.6371 -0.1285839 -0.03951367
Moved 3116.284 363.5977 348.2012 0.008328061 -0.1023632
Moved 3116.315 403.6612 327.4033 0.1010676 -0.1558559
Moved 3116.346 434.8432 301.8698 0.1732482 -0.2215283
Moved 3116.376 456.7363 280.2637 0.2239265 -0.2770994
Moved 3116.407 475.9124 252.8269 0.2683159 -0.3476674
Moved 3116.438 490.0265 227.9576 0.3009873 -0.4116316
Moved 3116.469 499.9802 207.3795 0.3240283 -0.4645588
Moved 3116.5 507.2474 189.9209 0.3408506 -0.5094628
Moved 3116.53 509.2756 176.8977 0.3455453 -0.5429586
Moved 3116.561 510 167.6075 0.3472221 -0.566853
Moved 3116.592 510 162.3636 0.3472221 -0.5803404
Moved 3116.623 497.9035 161 0.3192211 -0.5838477
Moved 3116.653 474.3296 161 0.2646517 -0.5838477
Moved 3116.684 437.9134 191.0577 0.1803551 -0.5065388
Moved 3116.715 394.157 227.2639 0.07906706 -0.4134159
Moved 3116.745 361.7793 257.8733 0.00411878 -0.3346881
Moved 3116.776 338.3137 283.6863 -0.05019988 -0.2682965
Moved 3116.807 323.8387 300.1935 -0.08370662 -0.2258398
Moved 3116.838 310.358 317.463 -0.114912 -0.1814224
Moved 3116.868 302.4383 332.9042 -0.1332446 -0.1417072
Moved 3116.899 296.6918 345.6163 -0.1465467 -0.1090115
Moved 3116.93 291.5652 355.8695 -0.1584138 -0.08264015
Moved 3116.96 285.8376 367.3248 -0.1716723 -0.05317696
Moved 3116.991 277.1399 380.8134 -0.1918057 -0.01848409
Moved 3117.022 270.5 392 -0.2071759 0.01028803
Moved 3117.053 265.257 403.1146 -0.2193126 0.03887478
Moved 3117.083 262.7595 414.4429 -0.2250937 0.06801161
Ended 3117.114 262.7595 414.4429 -0.2250937 0.06801161
Candidates 3117.237 13 send and seems hand arms farms james end hands game adams terms asthma
Began 3118.005 409 293 0.113426 -0.2443416
Stationary 3118.036 409 293 0.113426 -0.2443416
Moved 3118.067 385.176 285.784 0.05827765 -0.2629013
Moved 3118.097 317.6988 283 -0.09791956 -0.2700618
Moved 3118.128 223.6473 297.7029 -0.3156313 -0.2322457
Moved 3118.159 137.6543 310.8364 -0.5146891 -0.1984661
Moved 3118.19 93.16974 313.9691 -0.6176627 -0.1904086
Moved 3118.22 63.57617 318.6424 -0.6861663 -0.178389
Moved 3118.251 36.65914 321 -0.7484742 -0.1723252
Ended 3118.282 30 322 -0.7638889 -0.1697531
Accept 3118.344 0 send
Delete 3118.344 LeftSwipe
Began 3118.559 376 335 0.03703703 -0.1363169
Stationary 3118.589 376 335 0.03703703 -0.1363169
Moved 3118.62 387.5847 326.5748 0.06385346 -0.1579867
Moved 3118.651 401.0802 320.9599 0.09509305 -0.1724283
Moved 3118.681 414.6726 316.931 0.126557 -0.1827908
Moved 3118.712 429.0239 312.1904 0.1597775 -0.1949835
Moved 3118.743 441.104 307.448 0.1877407 -0.2071811
Moved 3118.774 446.1454 305.8546 0.1994107 -0.2112793
Moved 3118.804 447 304.2845 0.2013889 -0.2153177
Moved 3118.835 429.9619 302.4135 0.1619489 -0.2201299
Moved 3118.866 385.265 302 0.05848369 -0.2211935
Moved 3118.897 336.9495 314.0084 -0.05335773 -0.1903076
Moved 3118.927 290.9229 325.5193 -0.1599006 -0.1607014
Moved 3118.958 258.4187 334.1938 -0.2351418 -0.1383905
Moved 3118.989 234.5942 341.2013 -0.2902913 -0.1203671
Moved 3119.02 214.136 346.216 -0.3376482 -0.1074691
Moved 3119.05 197.1872 351.9376 -0.3768814 -0.0927531
Moved 3119.081 181.7964 355.8407 -0.4125083 -0.08271433
Moved 3119.112 170 358.5 -0.4398148 -0.07587456
Moved 3119.143 162.4973 359 -0.4571821 -0.07458848
Moved 3119.173 159.8909 360 -0.4632154 -0.07201654
Moved 3119.204 158.0218 361 -0.4675421 -0.06944452
Stationary 3119.235 158 361 -0.4675925 -0.06944452
Stationary 3119.265 158 361 -0.4675925 -0.06944452
Moved 3119.296 166.6406 362 -0.4475912 -0.06687243
Moved 3119.327 192.1525 348.7427 -0.3885359 -0.1009703
Moved 3119.358 254.4551 318.2239 -0.2443169 -0.1794652
Moved 3119.388 280.0114 304.6992 -0.1851589 -0.214251
Moved 3119.419 328.1359 277.7275 -0.07375945 -0.2836227
Moved 3119.45 362.3305 255.526 0.005394717 -0.3407254
Moved 3119.48 395.1714 229.4629 0.08141527 -0.40776
Moved 3119.511 417.9916 206.0084 0.1342398 -0.4680854
Moved 3119.542 438.8518 183.6985 0.1825273 -0.5254668
Moved 3119.573 455.2448 162.6083 0.2204742 -0.5797112
Moved 3119.604 469.6255 143.468 0.2537628 -0.6289402
Moved 3119.634 478.5564 130.6654 0.2744362 -0.6618689
Moved 3119.665 484 123 0.287037 -0.6815844
Moved 3119.696 485 119.7955 0.2893518 -0.6898262
Moved 3119.726 470.0028 132.8547 0.2546362 -0.6562379
Moved 3119.757 442.955 162.8981 0.1920255 -0.578966
Moved 3119.788 422.287 186.3912 0.1441829 -0.5185412
Moved 3119.819 388.5173 225.4325 0.06601235 -0.4181263
Moved 3119.849 368.6983 248.4875 0.02013505 -0.3588283
Moved 3119.88 352.7159 274.5114 -0.01686141 -0.2918945
Moved 3119.911 342.0995 293.1675 -0.0414363 -0.2439108
Moved 3119.941 335.0111 307.4722 -0.05784467 -0.207119
Moved 3119.972 326.9011 326.9305 -0.0766179 -0.1570719
Moved 3120.003 322.1487 339.6283 -0.08761878 -0.1244128
Moved 3120.034 317.4385 351.9039 -0.09852206 -0.09283991
Moved 3120.064 313.3601 362.9197 -0.1079627 -0.064507
Moved 3120.095 310.5 371.5 -0.1145833 -0.04243827
Moved 3120.126 309 376.0127 -0.1180555 -0.03083162
Moved 3120.156 307.1183 379.8817 -0.1224113 -0.02088044
Moved 3120.187 305.5 382.5 -0.1261574 -0.01414617
Moved 3120.218 302.2746 383.7254 -0.1336236 -0.01099441
Moved 3120.249 299.6706 384 -0.1396514 -0.01028807
Moved 3120.28 292.9395 384 -0.1552327 -0.01028807
Moved 3120.31 283.403 384 -0.1773078 -0.01028807
Moved 3120.341 273.7666 374.8416 -0.1996143 -0.03384382
Moved 3120.372 260.8437 371.7109 -0.2295286 -0.04189581
Moved 3120.403 248.36 365.68 -0.2584259 -0.05740742
Moved 3120.433 235.8848 359.9424 -0.2873036 -0.07216457
Moved 3120.464 223.6197 353.8099 -0.3156951 -0.08793764
Moved 3120.495 209.6762 348.0705 -0.3479719 -0.1026994
Moved 3120.525 199.9872 343.6624 -0.3704 -0.1140371
Moved 3120.556 193.2079 341 -0.3860928 -0.1208849
Moved 3120.587 188.2738 339 -0.3975143 -0.1260288
Moved 3120.618 185.4013 338.4013 -0.4041637 -0.1275687
Moved 3120.648 183.9697 338 -0.4074775 -0.1286009
Ended 3120.679 183 338 -0.4097222 -0.1286009
Candidates 3120.802 13 and james hands anna fans hand dana gamma hamas adams sand canada games
Began 3121.816 404 342 0.1018518 -0.1183128
Moved 3121.847 404 347.3329 0.1018518 -0.1045966
Moved 3121.878 404 381.4605 0.1018518 -0.01681975
Moved 3121.908 416.8018 418.2073 0.1314857 0.07769357
Moved 3121.939 428.8635 449.7271 0.1594063 0.1587629
Moved 3121.97 444.3885 477.0993 0.1953438 0.2291648
Moved 3122 455.9903 498.971 0.2221999 0.2854192
Moved 3122.031 458.8418 503.2627 0.2288005 0.2964575
Moved 3122.062 468.1156 516.1155 0.2502675 0.3295152
Moved 3122.093 470.228 520.228 0.2551574 0.3400926
Moved 3122.124 471.6748 522.6748 0.2585065 0.3463857
Moved 3122.154 474.1813 525.1813 0.2643085 0.3528324
Moved 3122.185 476.0516 528.0516 0.2686379 0.3602149
Moved 3122.216 477.9776 530 0.2730963 0.3652262
Moved 3122.246 479.5 532.5 0.2766204 0.3716563
Moved 3122.277 480 534.3802 0.2777778 0.3764921
Moved 3122.308 481 535.5 0.2800926 0.3793723
Moved 3122.339 482.3408 536.3408 0.2831963 0.3815348
Moved 3122.369 483.5 537 0.2858797 0.3832304
Moved 3122.4 483.4938 538 0.2858654 0.3858024
Moved 3122.431 484 539 0.287037 0.3883744
Moved 3122.462 485.3729 540.3729 0.290215 0.3919056
Moved 3122.492 485 541.3308 0.2893518 0.3943692
Moved 3122.523 486 542.6476 0.2916667 0.397756
Moved 3122.554 487.5153 544.5153 0.2951743 0.4025598
Moved 3122.584 489.1932 547.3864 0.2990583 0.4099443
Moved 3122.615 490.9044 549 0.3030196 0.4140946
Moved 3122.646 492.7763 551.7764 0.3073526 0.4212354
Moved 3122.677 494.6478 554 0.3116847 0.4269547
Moved 3122.707 495 555.0955 0.3125 0.4297723
Expand 3122.707
Ended 3122.738 495 555.0955 0.3125 0.4297723
Accept 3122.8 2 hands
Began 3122.953 365 379 0.01157403 -0.02314815
Stationary 3122.984 365 379 0.01157403 -0.02314815
Moved 3123.015 378.2122 391.6768 0.04215787 0.009456799
Moved 3123.045 403.0159 412.2127 0.09957382 0.06227544
Moved 3123.076 415.8423 420.3542 0.1292647 0.08321558
Moved 3123.107 457.2459 452.8306 0.2251064 0.1667454
Moved 3123.138 478.7534 466.7162 0.2748923 0.2024594
Moved 3123.168 498.5 480.5 0.3206019 0.2379114
Moved 3123.199 513.1896 490.1516 0.3546055 0.2627355
Moved 3123.23 526.6274 498.7206 0.3857115 0.2847751
Moved 3123.26 536.3279 503.7759 0.4081663 0.2977776
Moved 3123.291 541.4888 505 0.4201129 0.3009258
Moved 3123.322 545.1926 506 0.4286865 0.3034978
Moved 3123.353 548.0596 506 0.4353232 0.3034978
Moved 3123.384 549.5 506 0.4386574 0.3034978
Moved 3123.414 522.6024 449.6043 0.3763944 0.1584472
Moved 3123.445 485.8349 388.9514 0.2912845 0.002447018
Moved 3123.476 460.6825 344.7415 0.2330613 -0.1112618
Moved 3123.506 447.5463 312.821 0.2026535 -0.1933618
Moved 3123.537 442.371 289.5967 0.1906736 -0.2530948
Moved 3123.568 439.0654 259.4576 0.1830217 -0.3306132
Moved 3123.599 439 246.5906 0.1828703 -0.3637074
Moved 3123.629 439 240.4844 0.1828703 -0.3794127
Moved 3123.66 439 229.6841 0.1828703 -0.4071912
Moved 3123.691 439 221.0747 0.1828703 -0.4293347
Moved 3123.721 439 212 0.1828703 -0.4526749
Ended 3123.752 439 210 0.1828703 -0.457819
Candidates 3123.844 13 on in upon pm him pb join ion job pin jon inn omb
Began 3124.49 428 272 0.1574074 -0.2983539
Stationary 3124.521 428 272 0.1574074 -0.2983539
Stationary 3124.551 428 272 0.1574074 -0.2983539
Moved 3124.582 438.5 285.5 0.181713 -0.2636318
Moved 3124.613 437.243 290.486 0.1788032 -0.2508078
Moved 3124.644 437 295.2375 0.1782407 -0.2385868
Moved 3124.674 437 297.9971 0.1782407 -0.2314892
Moved 3124.705 437 300.5162 0.1782407 -0.2250097
Moved 3124.736 437 303.3826 0.1782407 -0.2176373
Moved 3124.766 416.7531 310.7481 0.1313729 -0.1986932
Moved 3124.797 392.0438 321.5312 0.0741755 -0.170959
Moved 3124.828 367.5909 341.4091 0.01757145 -0.1198326
Moved 3124.859 346.7077 364.3654 -0.03076916 -0.06078877
Moved 3124.889 327.0858 392.1631 -0.07619023 0.01070749
Moved 3124.92 310.3372 420.3676 -0.1149601 0.08324996
Moved 3124.951 283.4955 463.3828 -0.1770936 0.1938857
Moved 3124.981 269.9693 485.3845 -0.2084044 0.2504745
Moved 3125.012 266.4607 490.5394 -0.2165262 0.2637328
Moved 3125.043 264.5 492.5 -0.2210648 0.2687756
Moved 3125.074 263 493 -0.2245371 0.2700616
Moved 3125.104 261.2111 493 -0.2286781 0.2700616
Moved 3125.135 261 472.5 -0.2291666 0.2173353
Moved 3125.166 289.0872 432.6604 -0.1641499 0.1148672
Moved 3125.197 318.7435 381.6616 -0.0955011 -0.01630249
Moved 3125.228 342.5735 333.9064 -0.04033923 -0.1391295
Moved 3125.258 358.0807 302.8386 -0.004442831 -0.2190365
Moved 3125.289 378.2801 261.4398 0.04231502 -0.3255149
Moved 3125.32 391.7994 235.6011 0.07360965 -0.3919726
Moved 3125.35 405.3036 210.3928 0.1048693 -0.4568085
Moved 3125.381 412.9024 195.1952 0.1224592 -0.4958971
Moved 3125.412 421.5 179 0.1423611 -0.5375513
Moved 3125.443 425.3646 166.5416 0.1513069 -0.5695946
Moved 3125.473 428.9243 155.2272 0.1595469 -0.5986956
Moved 3125.504 430 145.6024 0.162037 -0.6234506
Moved 3125.535 430 144.3613 0.162037 -0.6266426
Moved 3125.565 430 142.9298 0.162037 -0.6303246
Stationary 3125.596 430 143 0.162037 -0.6301441
Moved 3125.627 419.3679 152.6512 0.1374256 -0.6053209
Moved 3125.658 415.2447 176.287 0.1278813 -0.5445293
Moved 3125.688 415 205 0.1273148 -0.470679
Moved 3125.719 429.7476 244.9438 0.1614528 -0.3679428
Moved 3125.75 452.2608 286.4471 0.2135667 -0.2611957
Moved 3125.781 476.8079 319.4827 0.2703886 -0.1762276
Moved 3125.811 498.7858 342.7858 0.3212635 -0.1162916
Moved 3125.842 525.8309 363.6985 0.3838679 -0.06250381
Moved 3125.873 546.9152 376.4576 0.4326741 -0.02968721
Moved 3125.904 565.1009 388.0807 0.4747706 0.0002074536
Moved 3125.934 583.5129 397.342 0.5173911 0.02402773
Moved 3125.965 599.3362 404.9344 0.5540189 0.04355564
Moved 3125.996 612.3496 410.6748 0.5841426 0.05831993
Moved 3126.026 622.7211 415.8141 0.6081507 0.07153825
Moved 3126.057 633.2496 420.7499 0.6325223 0.08423318
Moved 3126.088 640.8499 424.6166 0.6501155 0.09417848
Moved 3126.119 646.8793 428.4396 0.6640726 0.1040113
Moved 3126.149 649.9463 429.9463 0.6711719 0.1078865
Moved 3126.18 652.8154 431 0.6778135 0.1105966
Stationary 3126.211 653 431 0.6782408 0.1105966
Moved 3126.241 654 431 0.6805556 0.1105966
Moved 3126.272 632.5674 431 0.6309429 0.1105966
Moved 3126.303 564.0128 403.0041 0.4722518 0.03859068
Moved 3126.334 493.6201 386.524 0.3093057 -0.003796448
Moved 3126.365 435.7049 381.4277 0.1752427 -0.01690405
Moved 3126.395 385.111 382 0.05812724 -0.01543218
Moved 3126.426 349.4213 382 -0.02448768 -0.01543218
Moved 3126.457 314.0326 393.99 -0.1064061 0.01540627
Moved 3126.488 279.7619 408.8355 -0.1857363 0.05358927
Moved 3126.518 257.9833 419.2928 -0.2361497 0.0804856
Moved 3126.549 248.0974 424.3008 -0.2590338 0.09336628
Moved 3126.58 246 426 -0.2638889 0.09773654
Moved 3126.61 245 427.701 -0.2662037 0.1021115
Moved 3126.641 245 430.1572 -0.2662037 0.1084291
Moved 3126.672 262.1232 437.3385 -0.2265667 0.1268993
Moved 3126.703 287.4091 442.9015 -0.1680345 0.1412075
Moved 3126.733 319.378 444 -0.09403244 0.1440329
Moved 3126.764 354.2806 445 -0.01323938 0.1466049
Moved 3126.795 381.5 445 0.04976849 0.1466049
Moved 3126.825 406.0227 436.0909 0.106534 0.1236906
Moved 3126.856 432.8661 430.0402 0.1686716 0.1081279
Moved 3126.887 456.8889 422.3174 0.22428 0.08826491
Moved 3126.918 471.5699 415.215 0.2582638 0.06999746
Moved 3126.948 480.6778 406.3222 0.2793467 0.04712497
Moved 3126.979 486.2045 398.6933 0.2921399 0.0275033
Moved 3127.01 490.9723 393.0554 0.3031766 0.01300239
Moved 3127.041 496.0701 386.3948 0.314977 -0.004128586
Moved 3127.071 505.188 376.416 0.3360834 -0.02979443
Moved 3127.102 527.3655 361.1601 0.3874202 -0.06903275
Moved 3127.133 545.1115 350.5923 0.4284987 -0.09621317
Moved 3127.164 559.012 342.6586 0.460676 -0.1166188
Moved 3127.194 563 339.4564 0.4699074 -0.124855
Moved 3127.225 563 338 0.4699074 -0.1286009
Moved 3127.256 536.7952 333.2834 0.4092481 -0.1407319
Moved 3127.286 471.0818 330 0.2571338 -0.149177
Moved 3127.317 403.9814 330 0.1018088 -0.149177
Moved 3127.348 349.5 340.5 -0.02430553 -0.1221709
Moved 3127.379 307.9364 350.3324 -0.1205177 -0.09688177
Moved 3127.409 282.4331 358.8144 -0.1795529 -0.07506594
Moved 3127.44 264.7739 366.613 -0.2204307 -0.05500769
Moved 3127.471 255.3076 373.6924 -0.2423435 -0.03679942
Moved 3127.501 251.8077 377.1923 -0.2504451 -0.02779776
Moved 3127.532 251 381.0547 -0.2523148 -0.01786354
Moved 3127.563 263.0487 384 -0.2244243 -0.01028807
Moved 3127.594 329.5 366 -0.07060184 -0.05658444
Moved 3127.625 391.5016 331.499 0.07292042 -0.1453215
Moved 3127.655 444.118 278.882 0.1947176 -0.2806532
Moved 3127.686 471.4089 244.2983 0.2578909 -0.3696032
Moved 3127.717 491.1832 210.2703 0.3036648 -0.4571238
Moved 3127.747 502.0129 184.9484 0.3287336 -0.5222522
Moved 3127.778 509.7471 158.6379 0.3466369 -0.589923
Moved 3127.809 511.8696 140.9131 0.3515499 -0.6355116
Moved 3127.84 514.7357 122.3218 0.3581844 -0.6833288
Moved 3127.87 516 110.1895 0.3611111 -0.7145333
Moved 3127.901 516 101.757 0.3611111 -0.7362217
Moved 3127.932 502.1756 95.08777 0.3291102 -0.7533751
Moved 3127.963 468.8604 94 0.2519917 -0.7561727
Moved 3127.993 425.1507 109.4435 0.1508118 -0.716452
Moved 3128.024 391.3708 122.1268 0.07261753 -0.6838302
Moved 3128.055 346.2411 142.8794 -0.03184924 -0.6304541
Moved 3128.085 315.0249 154.9886 -0.104109 -0.5993091
Moved 3128.116 288.1998 166.6001 -0.1662042 -0.5694442
Moved 3128.147 261.2618 176.723 -0.2285607 -0.5434079
Moved 3128.177 245.5383 190.1693 -0.2649576 -0.5088239
Moved 3128.208 236.6617 212.5222 -0.2855053 -0.4513318
Moved 3128.239 235 240.589 -0.2893518 -0.3791436
Moved 3128.27 242.5832 280.9979 -0.2717983 -0.2752111
Moved 3128.301 249.3189 316.7152 -0.2562062 -0.1833457
Moved 3128.331 255.6251 347.1255 -0.2416085 -0.1051298
Moved 3128.362 258.8068 372.068 -0.2342435 -0.04097746
Moved 3128.393 262.3812 393.834 -0.2259695 0.01500518
Moved 3128.424 266.5507 415.855 -0.2163178 0.0716435
Moved 3128.454 272.8665 442.8995 -0.2016978 0.1412023
