he is just like everyone else
he is just like everyone else
Basic
List

0.6 0.6
432 388.8
Began 2227.686 347 320 -0.0300926 -0.1748972
Stationary 2227.717 347 320 -0.0300926 -0.1748972
Stationary 2227.748 347 320 -0.0300926 -0.1748972
Moved 2227.778 347 336.4337 -0.0300926 -0.1326294
Moved 2227.809 330.4942 357.7587 -0.06830052 -0.07778113
Moved 2227.84 311.3087 384.2004 -0.1127112 -0.00977261
Moved 2227.87 290.6473 406.758 -0.1605387 0.04824587
Moved 2227.901 268.1535 427.1349 -0.2126076 0.1006555
Moved 2227.932 242.1199 447.5868 -0.2728707 0.1532581
Moved 2227.963 220.5 461 -0.3229167 0.1877571
Moved 2227.993 205.8551 470.5724 -0.3568169 0.2123776
Moved 2228.024 194.7564 477.6218 -0.3825083 0.2305088
Moved 2228.055 185.5 484.5 -0.4039352 0.2481995
Moved 2228.086 181.7262 488.5475 -0.4126707 0.2586097
Moved 2228.116 181 494.0668 -0.4143519 0.2728056
Moved 2228.147 181 497.7032 -0.4143519 0.2821583
Moved 2228.178 181 503.4689 -0.4143519 0.2969877
Moved 2228.208 181 506.9956 -0.4143519 0.3060586
Moved 2228.239 181 509.5 -0.4143519 0.3124999
Moved 2228.27 181 511.163 -0.4143519 0.3167771
Moved 2228.301 181 512.3591 -0.4143519 0.3198535
Moved 2228.332 181 513 -0.4143519 0.321502
Stationary 2228.362 181 513 -0.4143519 0.321502
Ended 2228.393 181 513 -0.4143519 0.321502
Candidates 2228.516 13 new vw be de bear see fee few free beer ve fe he
Began 2229.623 400 297 0.09259263 -0.2340535
Stationary 2229.653 400 297 0.09259263 -0.2340535
Stationary 2229.684 400 297 0.09259263 -0.2340535
Moved 2229.715 417.9675 322.948 0.1341841 -0.1673149
Moved 2229.746 431.5305 342.7958 0.1655799 -0.116266
Moved 2229.776 442.7704 361.3481 0.1915981 -0.06854901
Moved 2229.807 453.836 377.713 0.2172129 -0.02645838
Moved 2229.838 461.5 392 0.2349537 0.01028803
Moved 2229.868 469.5716 405.9526 0.2536379 0.04617424
Moved 2229.899 474.9122 414.8682 0.2660004 0.06910548
Moved 2229.93 479.7222 423.1667 0.2771348 0.09044933
Moved 2229.961 483.1193 429.2386 0.2849983 0.1060662
Moved 2229.991 485 432.9257 0.2893518 0.1155494
Moved 2230.022 487 435.6874 0.2939814 0.1226528
