electric cars need big fuel cells
electric cars need big fuel cells
Basic
Radial

0.6 0.6
432 388.8
Moved 1496.416 333.8323 497.8332 -0.06057332 0.2824926
Moved 1496.447 321.3587 497 -0.08944745 0.2803498
Moved 1496.478 311.5 497 -0.1122685 0.2803498
Moved 1496.508 305.8458 496 -0.125357 0.2777777
Moved 1496.539 301.1818 496 -0.1361534 0.2777777
Moved 1496.57 299.8105 496 -0.1393276 0.2777777
Moved 1496.601 298.5 496 -0.1423611 0.2777777
Moved 1496.631 299 496 -0.1412037 0.2777777
Stationary 1496.662 299 496 -0.1412037 0.2777777
Stationary 1496.693 299 496 -0.1412037 0.2777777
Moved 1496.724 311.8214 494.7262 -0.1115245 0.2745014
Moved 1496.754 332.1676 486.8122 -0.06442691 0.2541465
Moved 1496.785 361.6031 473.2713 0.003710886 0.2193191
Moved 1496.816 393.8956 454.7028 0.07846197 0.1715607
Moved 1496.846 418.4037 439.834 0.1351938 0.1333178
Moved 1496.877 442.5942 425.6039 0.1911903 0.09671768
Moved 1496.908 462.9391 414.5305 0.2382851 0.06823669
Moved 1496.938 479 406.5 0.275463 0.04758226
Moved 1496.969 495.2628 397.8423 0.3131083 0.0253146
Moved 1497 507.4371 392.1876 0.3412896 0.01077055
Moved 1497.031 516.6805 387.8797 0.3626863 -0.0003094535
Moved 1497.062 524.0014 384.9995 0.3796329 -0.007717384
Moved 1497.092 529.5226 382.2387 0.3924133 -0.01481821
Moved 1497.123 534.0465 380.4767 0.4028854 -0.01934993
Moved 1497.154 537.2846 378.7154 0.410381 -0.02388016
Moved 1497.184 539.6863 378 0.4159405 -0.02572024
Ended 1497.215 541.226 378 0.4195046 -0.02572024
Candidates 1497.307 13 girl fuel full fork shell creek cruel feel wheel steel hotel spell cell
Began 1498.198 308 375 -0.1203704 -0.03343629
Stationary 1498.229 308 375 -0.1203704 -0.03343629
Stationary 1498.26 308 375 -0.1203704 -0.03343629
Stationary 1498.291 308 375 -0.1203704 -0.03343629
Moved 1498.321 321.8171 399.6951 -0.08838638 0.03008002
Moved 1498.352 329.7344 417.7852 -0.07005925 0.07660802
Moved 1498.383 336.8351 435.0878 -0.05362238 0.1211106
Moved 1498.414 343.368 449.7359 -0.03850013 0.1587857
Moved 1498.444 348.1938 458.3876 -0.02732918 0.1810379
Moved 1498.475 351.3503 465.7006 -0.02002249 0.1998471
Moved 1498.506 353.0936 472.1871 -0.01598711 0.2165306
Moved 1498.536 354.6474 476.6474 -0.01239037 0.2280025
Moved 1498.567 355 480.2866 -0.01157408 0.2373625
Moved 1498.598 356 483.0274 -0.009259283 0.244412
Moved 1498.629 356 485.7696 -0.009259283 0.2514649
Moved 1498.659 357 487.1428 -0.006944438 0.2549969
Moved 1498.69 357 489.5 -0.006944438 0.2610596
Moved 1498.721 358 490.6745 -0.004629641 0.2640804
Moved 1498.751 358 492.4203 -0.004629641 0.2685708
Ended 1498.782 358 492 -0.004629641 0.2674896
Accept 1498.844 1 fuel
Began 1499.305 359 251 -0.002314796 -0.3523664
Stationary 1499.335 359 251 -0.002314796 -0.3523664
Stationary 1499.366 359 251 -0.002314796 -0.3523664
Stationary 1499.397 359 251 -0.002314796 -0.3523664
Moved 1499.427 359 264.0037 -0.002314796 -0.3189206
Moved 1499.458 347.1588 277.6031 -0.02972504 -0.2839428
Moved 1499.489 337.9524 292.4127 -0.05103608 -0.2458523
Moved 1499.52 329.5742 303.4258 -0.07043019 -0.2175262
Moved 1499.55 322.4241 312.5759 -0.08698116 -0.1939922
Moved 1499.581 316.175 321.825 -0.1014469 -0.1702031
Moved 1499.612 307.6635 334.0094 -0.1211492 -0.1388648
Moved 1499.643 304.195 337.6099 -0.1291782 -0.1296041
Moved 1499.673 300.4467 344.1065 -0.1378548 -0.1128948
Moved 1499.704 297.6943 348.3057 -0.1442262 -0.1020943
Moved 1499.735 294.1912 353.6176 -0.1523352 -0.08843213
Moved 1499.766 289.0036 361.4946 -0.1643435 -0.06817248
Moved 1499.796 283.4618 372.3455 -0.1771718 -0.04026373
Moved 1499.827 275.9678 388.0643 -0.1945189 0.0001654213
Moved 1499.858 271.3773 399.2454 -0.2051452 0.02892329
Moved 1499.888 266.6487 408.5269 -0.2160909 0.05279552
Moved 1499.919 264.0696 415.7911 -0.2220611 0.07147914
Moved 1499.95 260.6428 423.7144 -0.2299935 0.09185787
Moved 1499.981 256.0183 439.4541 -0.2406983 0.1323407
Moved 1500.011 254 450.9803 -0.2453704 0.1619863
Moved 1500.042 252 461.007 -0.25 0.187775
Moved 1500.073 252 468.9251 -0.25 0.2081406
Moved 1500.104 252 480.6445 -0.25 0.2382832
Moved 1500.134 252 487.1572 -0.25 0.2550339
Moved 1500.165 252 499.1558 -0.25 0.2858944
Moved 1500.196 252 507.4384 -0.25 0.3071976
Moved 1500.226 260.517 515.0339 -0.2302848 0.3267333
Moved 1500.257 264.2674 521.5349 -0.2216032 0.3434537
Moved 1500.288 272.0442 527.0221 -0.2036013 0.357567
Moved 1500.319 290.0432 530.3381 -0.1619371 0.3660959
Moved 1500.349 340.8728 519.2573 -0.04427597 0.3375958
Moved 1500.38 390.2426 492.4456 0.07000595 0.2686356
Moved 1500.411 428.2898 459.4248 0.1580783 0.1837057
Moved 1500.442 459.9513 428.0487 0.2313688 0.1030058
Moved 1500.472 475.2473 413.6022 0.2667761 0.06584929
Moved 1500.503 491.3486 400.2726 0.3040477 0.03156525
Moved 1500.534 504.5219 389.8586 0.3345413 0.004780224
Moved 1500.564 515.4427 381.5573 0.359821 -0.01657078
Moved 1500.595 523.7061 375.8626 0.3789493 -0.03121757
Moved 1500.626 529.6786 368.9821 0.3927746 -0.04891431
Moved 1500.657 532.8111 367.1889 0.4000256 -0.05352648
Moved 1500.687 535.494 364.506 0.406236 -0.06042692
Moved 1500.718 536 363.7448 0.4074074 -0.06238474
Moved 1500.748 537.3591 364 0.4105535 -0.06172839
Stationary 1500.78 537 364 0.4097222 -0.06172839
Moved 1500.81 509.2239 364 0.3454257 -0.06172839
Moved 1500.841 451.2304 353.048 0.2111815 -0.08989726
Moved 1500.872 409.9114 343.7823 0.1155357 -0.1137288
Moved 1500.902 373.178 337.5297 0.03050466 -0.1298105
Moved 1500.933 347.735 335.0817 -0.02839108 -0.1361068
Moved 1500.964 328.3546 334 -0.07325312 -0.1388889
Moved 1500.995 310.1351 334 -0.1154279 -0.1388889
Moved 1501.025 296.9475 334 -0.1459548 -0.1388889
Moved 1501.056 283.1871 334 -0.1778077 -0.1388889
Moved 1501.087 270.4695 343.1427 -0.2072465 -0.1153738
Moved 1501.118 261.765 343.8088 -0.2273959 -0.1136606
Moved 1501.148 251.0095 345.4976 -0.2522929 -0.1093168
Moved 1501.179 244.5151 349.2424 -0.2673262 -0.09968518
Moved 1501.21 238.0063 351.9968 -0.2823927 -0.09260075
Moved 1501.24 233.3869 355.6132 -0.293086 -0.08329948
Moved 1501.271 225.662 360.338 -0.3109676 -0.07114708
Moved 1501.302 222.0777 363.9223 -0.3192645 -0.06192823
Moved 1501.333 219.3267 367.3466 -0.3256326 -0.05312091
Moved 1501.363 218 370.1378 -0.3287037 -0.04594206
Moved 1501.394 217 373.8833 -0.3310185 -0.03630846
Moved 1501.425 216 377.6296 -0.3333333 -0.0266729
Moved 1501.456 216 380.3721 -0.3333333 -0.01961908
Ended 1501.486 216 380 -0.3333333 -0.02057613
Candidates 1501.609 13 cells bells beyond nations feels held behind beings begins versions brings carolina meetings
Began 1502.039 141 372 -0.5069445 -0.04115226
Stationary 1502.07 141 372 -0.5069445 -0.04115226
Moved 1502.101 176.2307 372 -0.4253919 -0.04115226
Moved 1502.131 205.5694 372 -0.3574783 -0.04115226
Moved 1502.162 236.4167 372 -0.2860724 -0.04115226
Moved 1502.193 258.5522 372 -0.234833 -0.04115226
Moved 1502.224 282.5 372 -0.1793981 -0.04115226
Moved 1502.254 286.2855 372 -0.1706354 -0.04115226
Moved 1502.285 294.9982 372 -0.1504672 -0.04115226
Moved 1502.316 301.1898 372 -0.1361346 -0.04115226
Moved 1502.347 305.9218 379 -0.1251811 -0.02314815
Ended 1502.377 306.5 379 -0.1238426 -0.02314815
Accept 1502.439 0 cells
Began 1502.654 215 404 -0.3356481 0.04115226
Stationary 1502.685 215 404 -0.3356481 0.04115226
Moved 1502.715 237.2854 404 -0.2840616 0.04115226
Moved 1502.746 273.0953 404 -0.2011682 0.04115226
Moved 1502.777 336.8555 404 -0.05357528 0.04115226
Moved 1502.807 361.7281 411.2592 0.004000167 0.05982304
Moved 1502.838 419.8359 418.5254 0.138509 0.07851172
Moved 1502.869 461.9588 421 0.2360157 0.08487643
Moved 1502.9 493.4113 421 0.3088224 0.08487643
Moved 1502.93 522.0252 421 0.3750584 0.08487643
Moved 1502.961 542.8297 421 0.4232169 0.08487643
Moved 1502.992 557.5035 421 0.4571841 0.08487643
Moved 1503.023 565.0912 421 0.4747481 0.08487643
Moved 1503.053 570.8915 421 0.4881749 0.08487643
Moved 1503.084 577.3967 421 0.5032331 0.08487643
Moved 1503.115 582.4592 421 0.5149518 0.08487643
Moved 1503.146 590.2278 421 0.5329348 0.08487643
Moved 1503.176 596.3403 421 0.5470839 0.08487643
Moved 1503.207 603.8077 421 0.5643697 0.08487643
Moved 1503.238 609.519 421 0.5775903 0.08487643
Moved 1503.268 616.1996 421 0.5930545 0.08487643
Moved 1503.299 621.7066 421 0.6058024 0.08487643
Moved 1503.33 627.199 421 0.6185163 0.08487643
Moved 1503.361 633.1992 414 0.6324055 0.06687239
Moved 1503.391 637.8255 413 0.6431146 0.06430033
Moved 1503.422 640.5887 412.4113 0.649511 0.06278615
Moved 1503.453 642.5 412 0.6539352 0.06172835
Moved 1503.484 644.7876 411 0.6592306 0.05915629
Moved 1503.514 646.1688 411 0.6624277 0.05915629
Ended 1503.545 647 410 0.6643519 0.05658428
PhraseEnd 1503.637
