I can still feel your presence
Moved 335.8429 349.1847 550.3694 -0.02503534 0.4176168
Moved 335.8736 347.6017 543.805 -0.02869988 0.400733
Moved 335.9044 348 525.1682 -0.0277778 0.3527986
Moved 335.935 348 506.0138 -0.0277778 0.3035333
Moved 335.9658 348 490.4722 -0.0277778 0.2635601
Moved 335.9965 348 472.2875 -0.0277778 0.2167887
Moved 336.0272 346.5886 457.9429 -0.03104493 0.1798943
Moved 336.0579 343.7124 446.8497 -0.03770277 0.1513622
Moved 336.0887 341.2146 440.6437 -0.04348481 0.1354004
Moved 336.1194 339 435.3442 -0.04861111 0.1217701
Moved 336.1501 337 432.4681 -0.05324075 0.1143727
Moved 336.1808 334.6004 430.6003 -0.05879541 0.1095687
Moved 336.2115 333.0516 431 -0.06238053 0.1105966
Moved 336.2423 328.3449 431 -0.07327561 0.1105966
Moved 336.273 320.187 441.5162 -0.09215976 0.1376446
Moved 336.3037 312.5127 452.8122 -0.1099243 0.1666979
Moved 336.3344 299.7089 477.7762 -0.1395627 0.2309057
Moved 336.3651 288.1355 507.6613 -0.166353 0.3077706
Moved 336.3959 277.483 538.5511 -0.1910116 0.3872198
Moved 336.4266 269.809 563.97 -0.2087755 0.4525977
Moved 336.4573 261.1932 575.8068 -0.2287194 0.483042
Moved 336.4881 256.7186 578 -0.2390773 0.488683
Moved 336.5188 254.2428 579 -0.2448084 0.4912551
Moved 336.5495 251.4574 579 -0.2512561 0.4912551
Moved 336.5802 249.7892 579 -0.2551177 0.4912551
Moved 336.6109 248.9048 579 -0.2571648 0.4912551
Moved 336.6416 249 572 -0.2569445 0.4732509
Moved 336.6724 249 569.3354 -0.2569445 0.4663976
Moved 336.7031 249 565.9213 -0.2569445 0.4576163
Moved 336.7338 265.0691 557.7585 -0.2197474 0.4366217
Moved 336.7645 288.6823 543.1985 -0.1650872 0.3991731
Moved 336.7953 321.9693 526.1846 -0.08803412 0.3554129
Moved 336.826 356.1272 509.7875 -0.008964886 0.3132393
Moved 336.8567 382.7369 499.3684 0.05263169 0.2864413
Moved 336.8874 408.7433 488.7213 0.1128317 0.2590566
Moved 336.9181 430.7515 481.0932 0.1637767 0.2394372
Moved 336.9489 449.8871 475.318 0.2080721 0.2245832
Moved 336.9796 463.0752 471.585 0.2385999 0.2149818
Moved 337.0103 476.3954 468.7209 0.2694339 0.2076154
Moved 337.041 486.4723 465.8426 0.2927598 0.2002124
Moved 337.0717 494.3142 465 0.3109125 0.1980452
Moved 337.1024 504.6996 462.4335 0.3349528 0.191444
Moved 337.1332 513.3279 459.5574 0.3549258 0.1840467
Moved 337.1639 520.6292 456.6854 0.3718269 0.1766598
Moved 337.1946 526.6311 455.1844 0.3857201 0.1727994
Moved 337.2253 530.6865 452.3135 0.3951076 0.1654154
Moved 337.256 533.5527 451 0.4017422 0.162037
Moved 337.2867 535.5 449.5 0.40625 0.158179
Moved 337.3175 536.2325 448.7675 0.4079457 0.1562949
Ended 337.3482 538.4148 449 0.4129972 0.156893
Candidates 337.4403 13 can am cam van csn call ban san bank adam fan saddam back
Began 338.1161 302 517 -0.1342593 0.33179
Moved 338.1469 318.2424 517 -0.09666105 0.33179
Moved 338.1776 355.7435 501.213 -0.009852947 0.2911856
Moved 338.2083 393.5258 495.079 0.07760594 0.275409
Moved 338.2391 429.8022 491.0165 0.1615793 0.2649599
Moved 338.2698 458.7149 489 0.2285066 0.2597736
Moved 338.3005 485.3395 489 0.2901378 0.2597736
Ended 338.3312 515.9344 501.8033 0.3609593 0.2927038
Accept 338.3927 0 can
Began 338.9149 430 515 0.162037 0.326646
Stationary 338.9456 430 515 0.162037 0.326646
Moved 338.9763 420.1275 515 0.139184 0.326646
Moved 339.0071 408.6559 515 0.1126294 0.326646
Moved 339.0378 390.8779 515 0.07147669 0.326646
Moved 339.0685 350.7388 515 -0.0214379 0.326646
Moved 339.0992 323.8538 505.6504 -0.08367176 0.3025987
Moved 339.13 304.7232 506 -0.1279555 0.3034978
Moved 339.1607 288.3628 506 -0.1658269 0.3034978
Moved 339.1914 270.8827 518.0587 -0.2062901 0.3345129
Moved 339.2221 267.0679 521.9321 -0.2151205 0.3444754
Moved 339.2528 261.9791 528.0314 -0.2269002 0.3601629
Moved 339.2836 257.1134 533.7733 -0.2381635 0.3749312
Moved 339.3143 255.2416 545.7922 -0.2424964 0.4058442
Moved 339.3449 255 554.5 -0.2430556 0.4282407
Moved 339.3757 255 564.5867 -0.2430556 0.4541838
Moved 339.4064 265.0418 578.1046 -0.2198105 0.4889519
Moved 339.4372 273.6872 590.4786 -0.1997982 0.5207782
Moved 339.4679 282.4198 602.7748 -0.1795837 0.5524042
Moved 339.4986 304.6867 620.6792 -0.1280401 0.5984547
Moved 339.5293 324.6871 634.0544 -0.08174275 0.632856
Moved 339.5601 347.6255 648.3909 -0.02864475 0.6697297
Moved 339.5908 369.971 661.4855 0.0230811 0.7034091
Moved 339.6215 392.4354 671.4724 0.07508199 0.7290953
Moved 339.6522 413.1496 681.0748 0.1230315 0.7537932
Moved 339.6829 427.4991 685.7996 0.1562478 0.7659455
Moved 339.7137 441.92 690.73 0.1896295 0.7786264
Moved 339.7444 454.4242 694.6061 0.2185746 0.7885959
Moved 339.7751 464.4526 697 0.2417883 0.7947529
Moved 339.8058 474.0817 699 0.2640779 0.7998971
Moved 339.8365 484.7012 699 0.2886601 0.7998971
Moved 339.8672 495.0872 699 0.312702 0.7998971
Moved 339.898 508.5 699 0.34375 0.7998971
Moved 339.9286 527.1582 689.6691 0.3869402 0.7758976
Moved 339.9594 552.274 683.9217 0.4450788 0.7611153
Moved 339.9901 568.6287 678.1857 0.4829369 0.7463621
Moved 340.0208 575.7368 674.2632 0.4993908 0.7362734
Moved 340.0516 580.3436 668.3128 0.5100547 0.7209691
Moved 340.0823 581 653.4168 0.511574 0.6826563
Moved 340.113 573.3536 627.0767 0.4938741 0.6149089
Moved 340.1437 568.7324 608.5634 0.4831768 0.5672925
Moved 340.1744 564.4954 587.9628 0.4733688 0.5143076
Moved 340.2052 563 570.1195 0.4699074 0.4684143
Moved 340.2359 563 558.3311 0.4699074 0.4380943
Moved 340.2666 563 549.7502 0.4699074 0.416024
Moved 340.2973 563 541.7443 0.4699074 0.3954328
Moved 340.3281 572.4992 536.5008 0.4918963 0.3819463
Moved 340.3588 576.045 533.955 0.5001041 0.3753986
Moved 340.3894 579.9193 530.0807 0.5090724 0.3654339
Moved 340.4202 582.7936 528 0.5157259 0.3600822
Moved 340.4509 584 525.5 0.5185185 0.3536522
Moved 340.4816 586 523.8145 0.5231482 0.349317
Moved 340.5123 588.0565 521.9435 0.5279085 0.344505
Moved 340.5431 589 521.0699 0.5300926 0.342258
Moved 340.5738 590.3627 521 0.5332469 0.3420781
Moved 340.6045 592.1868 520 0.5374693 0.3395061
Moved 340.6352 593.5 520 0.5405092 0.3395061
Moved 340.666 595 520 0.5439815 0.3395061
Moved 340.6967 596.6517 520 0.547805 0.3395061
Ended 340.7274 601.3729 520 0.5587335 0.3395061
Candidates 340.7888 13 still stop fail stroll sell deep will aol wool drop sweep dark soil
Began 341.3418 408 573 0.1111111 0.4758229
Stationary 341.3725 408 573 0.1111111 0.4758229
Moved 341.4033 445.0617 557.5494 0.1969022 0.4360837
Moved 341.434 502.6632 540.53 0.330239 0.3923096
Moved 341.4646 536.9399 533.6747 0.409583 0.3746776
Moved 341.4954 562.7559 531.4634 0.4693423 0.3689902
Moved 341.5261 576.6177 531 0.5014299 0.3677982
Ended 341.5568 587 531 0.5254629 0.3677982
Accept 341.6183 0 still
Began 342.1405 405 531 0.1041667 0.3677982
Stationary 342.1713 405 531 0.1041667 0.3677982
Moved 342.2019 390.3423 531 0.07023691 0.3677982
Moved 342.2327 375.9806 531 0.03699203 0.3677982
Moved 342.2634 354.119 531 -0.0136133 0.3677982
Moved 342.2941 335.1237 531 -0.057584 0.3677982
Moved 342.3248 319.2499 531 -0.09432893 0.3677982
Moved 342.3556 312.1578 531 -0.1107458 0.3677982
Moved 342.3863 305.416 531 -0.1263518 0.3677982
Moved 342.417 301.3307 531 -0.1358085 0.3677982
Moved 342.4477 299.8948 531 -0.1391324 0.3677982
Moved 342.4784 297.9196 539.0804 -0.1437046 0.3885811
Moved 342.5092 298 543.9099 -0.1435185 0.4010026
Moved 342.5399 298 550.4726 -0.1435185 0.4178821
Moved 342.5706 298 556.7147 -0.1435185 0.4339369
Moved 342.6013 298 564.6024 -0.1435185 0.4542241
Moved 342.6321 305 576.3869 -0.1273148 0.4845341
Moved 342.6628 305 592.7301 -0.1273148 0.5265691
Moved 342.6935 301.0756 613.9055 -0.1363991 0.5810326
Moved 342.7242 289.8865 640.7117 -0.1622998 0.6499785
Moved 342.7549 279.2922 660.4156 -0.1868237 0.7006574
Moved 342.7857 277.1939 664.6122 -0.1916808 0.7114512
Moved 342.8164 272.7658 673.4684 -0.201931 0.7342295
Moved 342.8471 267.5122 684.9514 -0.2140922 0.7637636
Moved 342.8778 264.6431 693.0708 -0.2207336 0.7846471
Moved 342.9085 262.0736 698.7056 -0.2266815 0.7991398
Moved 342.9392 258.1988 707.6025 -0.235651 0.8220226
Moved 342.97 254.315 714.3701 -0.2446412 0.839429
Moved 343.0007 250 720 -0.2546296 0.8539094
Moved 343.0314 250 721.1036 -0.2546296 0.856748
Moved 343.0622 261.1283 721 -0.2288697 0.8564813
Moved 343.0929 289.0719 694.0452 -0.1641855 0.7871531
Moved 343.1236 298.52 689.74 -0.1423148 0.7760801
Moved 343.1543 340.0691 665.3632 -0.04613638 0.7133825
Moved 343.1851 375.992 643.3623 0.03701856 0.6567959
Moved 343.2157 409.4527 625.2985 0.1144738 0.6103356
Moved 343.2465 435.3943 612.0577 0.1745238 0.5762799
Moved 343.2772 457.1604 600.5597 0.2249084 0.5467069
Moved 343.3079 478.9255 591.278 0.2752904 0.5228342
Moved 343.3386 495.5926 581.7037 0.3138717 0.4982089
Moved 343.3694 512.7846 573.1077 0.353668 0.4761
Moved 343.4001 528.0332 565.989 0.3889657 0.4577904
Moved 343.4308 541.5052 560.2474 0.4201511 0.443023
Moved 343.4615 552.6888 556.0623 0.4460388 0.4322588
Moved 343.4922 562.4258 551.3828 0.4685783 0.420223
Moved 343.5229 571.0489 547.6341 0.4885392 0.4105814
Moved 343.5537 578.5 544.5 0.505787 0.4025204
Moved 343.5844 583.1907 541.9047 0.5166451 0.3958453
Moved 343.6151 587.9633 539.0367 0.5276929 0.3884687
Moved 343.6459 591.8358 537 0.5366568 0.3832304
Moved 343.6766 594.246 534.754 0.5422361 0.3774535
Moved 343.7073 597.2108 532.7892 0.549099 0.3724002
Moved 343.738 600.0853 531.9147 0.5557531 0.3701508
Moved 343.7688 604.8728 532 0.5668352 0.3703703
Ended 343.7994 610.3323 532 0.5794728 0.3703703
Candidates 343.8916 13 feel well sell del will week steel fell seek el dark gel deep
Began 344.4447 385 585 0.05787035 0.5066872
Stationary 344.4753 385 585 0.05787035 0.5066872
Moved 344.5061 403.4661 575.3835 0.1006159 0.4819533
Moved 344.5367 437.5 566 0.1793981 0.4578188
Moved 344.5674 478.9489 561.4102 0.2753447 0.4460138
Moved 344.5982 507.6154 561 0.3417024 0.4449587
Moved 344.6289 529.6033 561 0.3926002 0.4449587
Ended 344.6597 547 561 0.4328704 0.4449587
Accept 344.7211 0 feel
Began 345.1205 419 523 0.1365741 0.3472221
Stationary 345.1512 419 523 0.1365741 0.3472221
Stationary 345.1819 419 523 0.1365741 0.3472221
Moved 345.2126 400.3979 541.7527 0.09351353 0.3954544
Moved 345.2433 388.9633 559.0734 0.06704469 0.4400034
Moved 345.2741 380.8783 579.9258 0.04832943 0.4936363
Moved 345.3048 377.5671 597.1643 0.04066467 0.5379739
Moved 345.3355 378 613.6378 0.04166663 0.5803441
Moved 345.3662 388.6207 634.2413 0.06625156 0.6333367
Moved 345.397 396.3653 653.0959 0.08417893 0.6818308
Moved 345.4277 403.0855 669.1711 0.09973506 0.7231764
Moved 345.4584 409.1777 680.3554 0.1138373 0.7519428
Moved 345.4891 416.8733 692.8311 0.1316512 0.7840303
Moved 345.5198 424.5251 703.525 0.1493636 0.8115353
Moved 345.5505 432.5 712.5 0.167824 0.8346192
Moved 345.5812 439.4373 717.4373 0.1838825 0.8473181
Moved 345.612 447.2746 723.0916 0.2020246 0.861861
Moved 345.6427 453.8742 726.9581 0.2173015 0.8718057
Moved 345.6733 459.5717 728.5239 0.23049 0.8758329
Moved 345.7041 467.1885 730.3962 0.2481215 0.8806486
Moved 345.7349 477.0702 730 0.2709959 0.8796296
Moved 345.7656 489.6981 730 0.3002271 0.8796296
Moved 345.7963 503.4305 730 0.3320149 0.8796296
Moved 345.827 518.7298 726.1783 0.36743 0.8698003
Moved 345.8578 535.1179 719.1528 0.4053655 0.8517305
Moved 345.8885 546.7863 717.0535 0.4323756 0.8463307
Moved 345.9192 558.1979 713.2005 0.4587916 0.836421
Moved 345.9499 566.3401 710.33 0.4776391 0.8290379
Moved 345.9807 574.0846 708 0.4955662 0.8230453
Moved 346.0114 580.5 705.5 0.5104166 0.8166152
Moved 346.042 582.9604 705 0.516112 0.8153291
Moved 346.0728 586.8249 704 0.5250576 0.8127571
Moved 346.1035 589.5 702.5 0.5312501 0.808899
Moved 346.1342 593.4216 701.7892 0.5403277 0.8070707
Moved 346.1649 596.0858 702 0.5464949 0.807613
Moved 346.1957 598.9579 701 0.5531434 0.8050409
Moved 346.2264 601 700.4718 0.5578703 0.8036825
Moved 346.2571 602 700 0.5601852 0.8024691
Moved 346.2878 602 699 0.5601852 0.7998971
Moved 346.3185 602 696.8652 0.5601852 0.7944061
Moved 346.3492 586.6245 696 0.5245936 0.7921809
Moved 346.38 571.1486 695 0.4887698 0.7896089
Moved 346.4107 553.9165 695 0.4488808 0.7896089
Moved 346.4414 533.4913 695 0.4016002 0.7896089
Moved 346.4721 509.6043 703.5989 0.3463064 0.8117256
Moved 346.5029 490.6541 708.6692 0.3024401 0.8247664
Moved 346.5336 475.7543 713.0819 0.2679497 0.8361158
Moved 346.5643 460.4589 717.1546 0.2325436 0.846591
Moved 346.595 447.225 718.955 0.2019097 0.8512216
Moved 346.6256 434.8787 720.8243 0.1733304 0.8560294
Moved 346.6565 425 721 0.150463 0.8564813
Moved 346.6872 415.3372 722 0.1280954 0.8590533
Moved 346.7179 406.8285 722 0.1083994 0.8590533
Moved 346.7487 400.0852 722 0.09278982 0.8590533
Moved 346.7793 395.9399 722 0.08319418 0.8590533
Moved 346.8101 392.5964 722 0.07545472 0.8590533
Moved 346.8408 389.7188 722 0.06879359 0.8590533
Moved 346.8715 386.853 722 0.06215979 0.8590533
Moved 346.9022 384.3121 722 0.05627811 0.8590533
Moved 346.933 381.7733 722 0.05040118 0.8590533
Moved 346.9637 378.5739 715 0.04299502 0.8410493
Moved 346.9944 376.0476 713.0476 0.03714721 0.8360277
Moved 347.0251 374.1933 710.1932 0.03285477 0.8286863
Moved 347.0558 371.3185 708.3185 0.02620031 0.8238645
Moved 347.0866 370 706.4465 0.02314816 0.8190496
Moved 347.1173 369 706 0.02083332 0.8179011
Moved 347.148 367.5 704.5 0.01736114 0.814043
Moved 347.1787 368 705 0.01851857 0.8153291
Ended 347.2095 368 705 0.01851857 0.8153291
Candidates 347.3016 13 your type report you tour root error route for toy it rope grow
Began 347.8546 343 632 -0.03935183 0.6275719
Stationary 347.8853 343 632 -0.03935183 0.6275719
Moved 347.916 375.7621 632 0.03648619 0.6275719
Moved 347.9467 423.708 622.2865 0.1474721 0.6025887
Moved 347.9774 462.3937 620.5737 0.2370224 0.5981834
Moved 348.0082 491.6582 620 0.3047644 0.5967077
Moved 348.0389 509.9932 620 0.3472065 0.5967077
Moved 348.0696 518.3373 619 0.3665214 0.5941358
Ended 348.1003 520.5 619 0.3715278 0.5941358
Accept 348.1618 0 your
Began 348.5304 342 548 -0.04166668 0.4115225
Stationary 348.5612 342 548 -0.04166668 0.4115225
Moved 348.5919 355.5459 566.7643 -0.01031036 0.4597846
Moved 348.6226 391.8589 603.8589 0.07374753 0.5551927
Moved 348.6533 427.0477 634.3266 0.155203 0.6335559
Moved 348.6841 465.9189 667.1891 0.2451825 0.7180791
Moved 348.7148 491.8835 686.1772 0.3052858 0.7669166
Moved 348.7455 509.5287 699.423 0.3461313 0.800985
Moved 348.7762 523.2833 708.3133 0.3779706 0.8238509
Moved 348.8069 536.6266 716.0507 0.4088579 0.8437515
Moved 348.8376 546.197 720.399 0.4310115 0.8549356
Moved 348.8683 552.8239 723.9413 0.4463515 0.8640463
Moved 348.8991 558.5937 726 0.4597076 0.8693414
Moved 348.9298 563.3292 727.6646 0.4706695 0.873623
Moved 348.9605 567.5411 729.5411 0.4804193 0.8784493
Moved 348.9912 569 731.1129 0.4837963 0.8824919
Moved 349.022 570 731 0.4861112 0.8822014
Moved 349.0527 571 732 0.4884259 0.8847734
Moved 349.0834 571 733.3598 0.4884259 0.888271
Stationary 349.1142 571 733 0.4884259 0.8873456
Moved 349.1449 571 734.3456 0.4884259 0.8908063
Moved 349.1756 560.9557 734 0.4651753 0.8899177
Moved 349.2063 550.4328 734 0.4408167 0.8899177
Moved 349.2371 530.2786 734 0.3941635 0.8899177
Moved 349.2678 505.7849 734 0.3374651 0.8899177
Moved 349.2985 485.0288 724.8901 0.2894185 0.8664867
Moved 349.3292 463.2908 724.3273 0.2390992 0.8650391
Moved 349.3599 445.2987 724 0.1974506 0.8641974
Moved 349.3906 428.8574 724 0.1593921 0.8641974
Moved 349.4214 412.3188 724 0.1211083 0.8641974
Moved 349.4521 395.9557 724 0.08323073 0.8641974
Moved 349.4828 379.5644 723.3129 0.04528801 0.86243
Moved 349.5135 364.6476 721.4413 0.01075834 0.8576163
Moved 349.5442 349.2565 720 -0.02486929 0.8539094
Moved 349.575 335.0317 718 -0.05779688 0.8487654
Moved 349.6057 324.3728 716.1243 -0.08247037 0.8439409
Moved 349.6364 315.5 714.5 -0.1030092 0.8397632
Moved 349.6671 307.1408 713 -0.1223592 0.8359053
Moved 349.6979 298.5323 709.8441 -0.1422864 0.8277883
Moved 349.7285 291.9364 706.9682 -0.1575546 0.8203915
Moved 349.7593 285.9358 704.4679 -0.1714449 0.8139606
Moved 349.79 280.1806 701.5903 -0.1847672 0.8065593
Moved 349.8207 275.4394 698.7197 -0.1957421 0.7991761
Moved 349.8514 271.8477 695.8478 -0.2040561 0.7917894
Moved 349.8822 266.6003 694.3002 -0.2162029 0.7878089
Moved 349.9129 261.8567 692.4283 -0.2271836 0.7829946
Moved 349.9436 256.1047 691 -0.2404983 0.7793208
Moved 349.9743 253.0246 690 -0.2476283 0.7767489
Moved 350.005 249.1695 688.1694 -0.2565522 0.7720405
Moved 350.0358 246.2941 687 -0.263208 0.7690327
Moved 350.0665 244.4225 685.4225 -0.2675405 0.7649755
Moved 350.0972 243 685 -0.2708333 0.7638888
Moved 350.1279 241.5 682.5 -0.2743055 0.7574587
Moved 350.1586 241 680.1122 -0.275463 0.7513173
Moved 350.1894 241 676 -0.275463 0.7407405
Moved 350.2201 240 670.4184 -0.2777777 0.7263846
Moved 350.2508 239 662.462 -0.2800926 0.7059207
Moved 350.2815 239 653.8597 -0.2800926 0.6837955
Moved 350.3123 239 646.3716 -0.2800926 0.6645359
Moved 350.343 239 635.3078 -0.2800926 0.6360796
Moved 350.3737 239 622.868 -0.2800926 0.6040844
Moved 350.4044 239 611.2386 -0.2800926 0.5741733
Moved 350.4351 239 596.8093 -0.2800926 0.5370609
Moved 350.4659 239 577.0458 -0.2800926 0.4862288
Moved 350.4966 246 561.8289 -0.2638889 0.4470905
Moved 350.5273 247.9601 552.1196 -0.2593516 0.4221183
Moved 350.558 249.8126 541.3748 -0.2550634 0.3944823
Moved 350.5887 250.6773 531.9682 -0.2530619 0.3702885
Moved 350.6195 251 525.8998 -0.2523148 0.3546806
Moved 350.6501 251 522.8829 -0.2523148 0.346921
Stationary 350.6809 251 523 -0.2523148 0.3472221
Stationary 350.7116 251 523 -0.2523148 0.3472221
Moved 350.7423 251 537.5 -0.2523148 0.3845164
Moved 350.773 242.1258 566.213 -0.272857 0.4583665
Moved 350.8038 244 599.5188 -0.2685185 0.5440298
Moved 350.8345 244 634.1157 -0.2685185 0.6330134
Moved 350.8652 251.5148 655.6034 -0.2511232 0.6882802
Moved 350.8959 255.7893 675.7625 -0.2412286 0.7401297
Moved 350.9267 257.2495 684.499 -0.2378484 0.7626002
Moved 350.9574 258.1239 687 -0.2358242 0.7690327
Moved 350.9881 258 688.1719 -0.2361111 0.7720469
Moved 351.0189 258.5488 688 -0.2348408 0.7716049
Moved 351.0495 264.2024 670.5952 -0.2217537 0.7268395
Moved 351.0803 272.7362 648.5803 -0.2019996 0.6702167
Moved 351.111 285.1985 620.0038 -0.1731516 0.5967175
Moved 351.1417 298.3551 590.2897 -0.1426964 0.5202925
Moved 351.1725 311.2731 561.9994 -0.1127938 0.4475292
Moved 351.2032 325.6795 532.641 -0.07944559 0.3720189
Moved 351.2339 340.9038 507.1443 -0.04420415 0.306441
Moved 351.2646 357.1204 484.3193 -0.006665687 0.2477349
Moved 351.2953 371.5 463.5 0.02662033 0.1941872
Moved 351.3261 386.5653 445.1738 0.06149371 0.1470519
Moved 351.3568 400.6713 429.3287 0.09414662 0.106298
Moved 351.3875 413.0125 413.9843 0.1227142 0.06683197
Moved 351.4182 420.0995 404.5341 0.1391191 0.04252587
Moved 351.4489 427.7747 394.838 0.1568859 0.01758729
Moved 351.4796 435.7417 386.011 0.175328 -0.005115893
Moved 351.5103 444.3513 377.6487 0.1952576 -0.02662368
Moved 351.5411 450.3278 372.6722 0.2090922 -0.0394234
Moved 351.5718 454.5342 368.4658 0.2188292 -0.05024246
Moved 351.6025 457.397 367 0.225456 -0.05401234
Moved 351.6332 458.5 365.5 0.2280092 -0.05787045
Moved 351.664 460 364 0.2314815 -0.06172839
Stationary 351.6947 460 364 0.2314815 -0.06172839
Stationary 351.7254 460 364 0.2314815 -0.06172839
Moved 351.7562 451.748 364 0.2123796 -0.06172839
Moved 351.7869 436.1013 376.9324 0.1761604 -0.02846596
Moved 351.8175 417.0002 390.2856 0.1319448 0.00587848
Moved 351.8483 400 402 0.09259263 0.03600815
Moved 351.879 386.6806 412.0555 0.06176064 0.06187101
Moved 351.9097 374.6147 420.2569 0.03383021 0.08296515
Moved 351.9405 366.9866 426.0134 0.01617263 0.09777104
Moved 351.9712 361.2582 429.7418 0.002912482 0.1073606
Moved 352.0019 351.8465 432.3845 -0.01887386 0.1141577
Moved 352.0326 343.2257 434 -0.03882945 0.1183127
Moved 352.0634 335.6237 434 -0.05642663 0.1183127
Moved 352.094 329.6563 434 -0.0702401 0.1183127
Moved 352.1248 322.3557 434 -0.08713971 0.1183127
Moved 352.1555 314.7401 434 -0.1047683 0.1183127
Moved 352.1862 309.0946 434 -0.1178365 0.1183127
Moved 352.2169 302.3813 434 -0.1333765 0.1183127
Moved 352.2477 294.9469 434.6844 -0.150586 0.1200729
Moved 352.2784 287.3279 439.1147 -0.1682225 0.1314679
Moved 352.3091 280.7551 447.4899 -0.1834374 0.1530088
Moved 352.3398 272.0135 461.973 -0.2036724 0.1902596
Moved 352.3705 267.1241 479.1314 -0.2149905 0.2343913
Moved 352.4013 263 491 -0.2245371 0.2649176
Moved 352.432 261.7173 507.9792 -0.2275064 0.3085884
Moved 352.4627 258.8369 523.8152 -0.2341737 0.349319
Moved 352.4934 256.9735 538.0793 -0.2384872 0.3860064
Moved 352.5241 255.4714 551.7004 -0.2419644 0.4210401
Moved 352.5549 255 565.6071 -0.2430556 0.4568083
Moved 352.5856 254 581.3944 -0.2453704 0.4974135
Moved 352.6163 254 592.4557 -0.2453704 0.5258635
Moved 352.647 254 601.7994 -0.2453704 0.5498956
Moved 352.6778 253.4364 610.6908 -0.246675 0.5727643
Moved 352.7085 251.5655 619.3035 -0.2510058 0.5949163
Moved 352.7392 250.0326 623.9349 -0.2545542 0.6068282
Moved 352.7699 247.1711 630.6578 -0.261178 0.6241197
Moved 352.8006 244.3022 635.6978 -0.267819 0.6370828
Moved 352.8314 241.4284 640.5716 -0.2744712 0.6496182
Moved 352.8621 238.8496 644.1504 -0.2804407 0.658823
Moved 352.8928 237 650.0335 -0.2847222 0.6739543
Moved 352.9235 235 653.8743 -0.2893518 0.6838331
Moved 352.9542 232.5 657.5 -0.2951389 0.6931583
Moved 352.985 231 664.7147 -0.2986111 0.7117146
Moved 353.0157 229.8576 666.1424 -0.3012556 0.7153868
Moved 353.0464 230 669.023 -0.3009259 0.7227956
Moved 353.0771 230 670.5291 -0.3009259 0.7266693
Ended 353.1079 230 673.4158 -0.3009259 0.7340941
Candidates 353.2614 13 presence preference preferences presented present preserve partner opened items opens presents owned however
Began 353.7223 313 576 -0.1087963 0.483539
Moved 353.753 341.5866 576 -0.04262358 0.483539
Moved 353.7837 397.308 567 0.08636097 0.4603909
Moved 353.8145 451.9504 567 0.2128481 0.4603909
Moved 353.8452 510.6031 572.3016 0.3486183 0.4740265
Ended 353.8759 547 579 0.4328704 0.4912551
Accept 353.9373 0 presence
Began 354.5824 334 605 -0.06018519 0.5581275
Moved 354.6131 346.7617 605 -0.03064409 0.5581275
Moved 354.6439 425.1397 615.5951 0.1507863 0.5853782
Moved 354.6746 512.1607 627.1244 0.3522238 0.6150318
Moved 354.7053 584.9833 637.9457 0.5207946 0.6428645
Moved 354.736 681.311 657.8726 0.7437754 0.6941165
Ended 354.7668 681.311 657.8726 0.7437754 0.6941165
PhraseEnd 354.8282
