are you sure you want this
are you sure you want this
Basic
Radial

0.6 0.6
432 388.8
Began 590.2062 117 282 -0.5625001 -0.2726338
Stationary 590.2369 117 282 -0.5625001 -0.2726338
Stationary 590.2676 117 282 -0.5625001 -0.2726338
Stationary 590.2983 117 282 -0.5625001 -0.2726338
Stationary 590.329 117 282 -0.5625001 -0.2726338
Stationary 590.3597 117 282 -0.5625001 -0.2726338
Stationary 590.3904 117 282 -0.5625001 -0.2726338
Stationary 590.4211 117 282 -0.5625001 -0.2726338
Stationary 590.4518 117 282 -0.5625001 -0.2726338
Stationary 590.4825 117 282 -0.5625001 -0.2726338
Stationary 590.5132 117 282 -0.5625001 -0.2726338
Stationary 590.5439 117 282 -0.5625001 -0.2726338
Stationary 590.5746 117 282 -0.5625001 -0.2726338
Stationary 590.6053 117 282 -0.5625001 -0.2726338
Moved 590.636 135.3849 301.3849 -0.5199424 -0.2227756
Moved 590.6667 152.3239 318.3239 -0.4807317 -0.1792081
Moved 590.6975 166.7301 334.7302 -0.4473839 -0.137011
Moved 590.7281 184.4147 352.8171 -0.4064475 -0.09049089
Moved 590.7589 203.6494 367.7273 -0.3619227 -0.05214181
Moved 590.7896 222.1697 384.3358 -0.3190516 -0.009424578
Moved 590.8203 233.1273 395.1273 -0.2936869 0.01833135
Moved 590.851 241.5 402 -0.2743055 0.03600815
Moved 590.8817 246.1968 407.0984 -0.2634334 0.04912133
Moved 590.9124 249.9744 410.9744 -0.2546889 0.05909033
Moved 590.9431 255.5713 416.7142 -0.241733 0.07385348
Moved 590.9738 261.9767 425.3023 -0.2269057 0.09594207
Moved 591.0045 268.5997 435.1994 -0.2115748 0.1213975
Moved 591.0352 273.3557 440.3557 -0.2005655 0.1346597
Moved 591.0659 275.0519 445.1039 -0.196639 0.146872
Moved 591.0966 277.5912 448.5911 -0.1907612 0.1558413
Moved 591.1273 280.4656 453.9312 -0.1841074 0.1695761
Moved 591.158 282.3431 457.3431 -0.1797614 0.1783515
Moved 591.1887 282.8896 459.8896 -0.1784964 0.1849011
Moved 591.2195 284 463.4367 -0.1759259 0.1940243
Moved 591.2502 286 468.1977 -0.1712963 0.2062697
Moved 591.2808 287 472.9377 -0.1689815 0.2184612
Moved 591.3116 287 475.0236 -0.1689815 0.2238261
Moved 591.3423 287 477.5 -0.1689815 0.2301954
Moved 591.3729 287 480.7686 -0.1689815 0.2386022
Moved 591.4037 275 483.5 -0.1967592 0.2456274
Moved 591.4344 273.662 486.169 -0.1998563 0.2524922
Moved 591.4651 266.885 489.0383 -0.2155439 0.2598721
Moved 591.4958 260.1811 490 -0.2310623 0.2623456
Moved 591.5264 252.8593 491 -0.248011 0.2649176
Moved 591.5572 244.9432 491 -0.2663352 0.2649176
Moved 591.5879 236.3146 491 -0.2863088 0.2649176
Moved 591.6186 229.7939 491 -0.301403 0.2649176
Moved 591.6493 225.3593 491 -0.3116683 0.2649176
Moved 591.68 220.4874 491 -0.3229457 0.2649176
Moved 591.7108 216.6142 491 -0.3319116 0.2649176
Moved 591.7415 212.0792 491 -0.3424093 0.2649176
Moved 591.7721 207.2364 491 -0.3536195 0.2649176
Moved 591.8029 204.5 491 -0.3599537 0.2649176
Moved 591.8336 204 491 -0.3611111 0.2649176
Moved 591.8642 202.5 491 -0.3645833 0.2649176
Ended 591.8949 203 491 -0.3634259 0.2649176
Candidates 591.987 13 see date are career safe car add case cars care cases ar careers
Began 592.632 382 403 0.05092591 0.03858017
Stationary 592.6627 382 403 0.05092591 0.03858017
Moved 592.6934 357.3956 423.0928 -0.006028613 0.0902591
Moved 592.7241 339.82 444.2057 -0.04671285 0.1445619
Moved 592.7548 316.5607 473.1589 -0.1005539 0.2190301
Moved 592.7855 304.4347 488.348 -0.1286234 0.2580966
Moved 592.8162 299.344 495.3121 -0.1404075 0.2760084
Moved 592.8469 295.7755 499.2245 -0.1486678 0.2860711
Moved 592.8776 292.9039 502.0961 -0.1553151 0.2934571
Moved 592.9083 291 504.9741 -0.1597222 0.3008594
Moved 592.9388 289 506 -0.1643519 0.3034978
Moved 592.9697 287.6141 507 -0.16756 0.3060699
Moved 593.0004 286.8726 508 -0.1692765 0.3086419
Moved 593.0311 285.9334 509 -0.1714504 0.3112139
Stationary 593.0618 286 509 -0.1712963 0.3112139
Moved 593.0925 286 510 -0.1712963 0.3137859
Stationary 593.1232 286 510 -0.1712963 0.3137859
Ended 593.1539 286 510 -0.1712963 0.3137859
Accept 593.2153 2 are
Began 593.8601 420 560 0.1388889 0.4423867
Stationary 593.8908 420 560 0.1388889 0.4423867
Stationary 593.9216 420 560 0.1388889 0.4423867
Stationary 593.9522 420 560 0.1388889 0.4423867
Stationary 593.983 420 560 0.1388889 0.4423867
Stationary 594.0137 420 560 0.1388889 0.4423867
Stationary 594.0444 420 560 0.1388889 0.4423867
Stationary 594.0751 420 560 0.1388889 0.4423867
Stationary 594.1058 420 560 0.1388889 0.4423867
Stationary 594.1365 420 560 0.1388889 0.4423867
Stationary 594.1672 420 560 0.1388889 0.4423867
Stationary 594.1979 420 560 0.1388889 0.4423867
Stationary 594.2286 420 560 0.1388889 0.4423867
Stationary 594.2592 420 560 0.1388889 0.4423867
Stationary 594.29 420 560 0.1388889 0.4423867
Moved 594.3207 434.6853 560 0.1728827 0.4423867
Moved 594.3514 459.0087 560 0.2291867 0.4423867
Moved 594.3821 481.5629 560 0.2813957 0.4423867
Moved 594.4128 495.7864 560 0.3143203 0.4423867
Moved 594.4435 506.8656 560 0.3399667 0.4423867
Moved 594.4742 515.0375 549.3083 0.3588831 0.4148875
Moved 594.5049 518.2119 547.7881 0.3662311 0.4109777
Moved 594.5356 520.7552 547 0.3721185 0.4089505
Moved 594.5663 522 546 0.375 0.4063785
Moved 594.597 523.2397 544.7603 0.3778698 0.4031899
Moved 594.6277 523 543.8776 0.3773148 0.4009197
Moved 594.6584 523 543.1234 0.3773148 0.3989798
Moved 594.6891 523 542.5 0.3773148 0.3973764
Moved 594.7198 512.1473 541 0.3521929 0.3935184
Moved 594.7505 501.2567 541 0.3269832 0.3935184
Moved 594.7813 475.3436 541 0.2669991 0.3935184
Moved 594.812 451.523 541 0.2118587 0.3935184
Moved 594.8427 432.3267 541 0.1674229 0.3935184
Moved 594.8734 427.9458 541 0.157282 0.3935184
Moved 594.9041 418.3305 541 0.1350243 0.3935184
Moved 594.9348 410.7033 548.6922 0.1173688 0.4133029
Moved 594.9655 403.8853 549 0.1015863 0.4140946
Moved 594.9962 398.0569 550 0.08809458 0.4166666
Moved 595.0269 388.9641 552.3453 0.06704658 0.4226986
Moved 595.0576 383.5611 553 0.05453954 0.4243826
Moved 595.0883 381.2358 553 0.04915694 0.4243826
Moved 595.119 379.8025 554.1976 0.04583905 0.4274628
Moved 595.1497 379 554 0.04398147 0.4269547
