come and see our new car
come and see our new car
FixStart
List

0.6 0.6
432 388.8
Began 1236.247 459 359 0.2291666 -0.07458848
Stationary 1236.278 459 359 0.2291666 -0.07458848
Stationary 1236.308 459 359 0.2291666 -0.07458848
Moved 1236.339 450.4638 349.3967 0.2094069 -0.09928825
Moved 1236.37 428 328.5 0.1574074 -0.1530351
Moved 1236.401 403.5688 305.5688 0.1008536 -0.2120145
Moved 1236.431 387.5377 289.8895 0.06374468 -0.252342
Moved 1236.462 374.9703 275.2129 0.03465354 -0.2900904
Moved 1236.493 369.293 268.4395 0.02151151 -0.3075117
Moved 1236.524 367 265.739 0.01620372 -0.3144575
Stationary 1236.554 367 266 0.01620372 -0.3137861
Moved 1236.585 408.3709 297.9677 0.1119696 -0.2315645
Moved 1236.616 451.9018 334.5626 0.2127357 -0.137442
Moved 1236.646 495.6848 377.9254 0.3140851 -0.02591208
Moved 1236.677 521.291 405.291 0.3733587 0.0444725
Moved 1236.708 545.3206 432.7526 0.4289828 0.1151044
Moved 1236.739 560.8933 453.5422 0.4650308 0.1685757
Moved 1236.769 571.782 467.7275 0.4902361 0.2050603
Moved 1236.8 576.3531 474.7063 0.5008175 0.22301
Moved 1236.831 579.7679 477.7679 0.5087221 0.2308845
Moved 1236.861 582.17 478 0.5142824 0.2314814
Moved 1236.892 585.6525 478 0.5223438 0.2314814
Moved 1236.923 589.737 436.7341 0.5317986 0.1253449
Moved 1236.953 590 380.9293 0.5324074 -0.01818606
Moved 1236.984 581.8987 330.7402 0.5136544 -0.147273
Moved 1237.015 578.3244 293.1633 0.5053805 -0.2439217
Moved 1237.046 576.9162 255.8271 0.5021209 -0.3399508
Moved 1237.076 573.0214 221.1715 0.4931051 -0.4290857
Moved 1237.107 570.0975 206.6824 0.4863367 -0.4663521
Moved 1237.138 567.9984 194.9934 0.4814776 -0.4964162
Moved 1237.168 566.5995 190.5995 0.4782395 -0.5077174
Moved 1237.199 558.9462 189 0.4605236 -0.5118313
Moved 1237.23 531.9626 197.5187 0.3980617 -0.4899212
Moved 1237.261 490 220 0.300926 -0.4320988
Moved 1237.291 446.5915 260.9252 0.2004432 -0.3268385
Moved 1237.322 413.1507 300.3537 0.1230339 -0.2254277
Moved 1237.353 385.8432 342.5947 0.0598222 -0.1167832
Moved 1237.384 362.1195 388.7311 0.004906257 0.001880465
Moved 1237.414 350.4482 414.2875 -0.02211064 0.0676119
Moved 1237.445 340.0222 438.9445 -0.04624486 0.1310299
Moved 1237.476 334.1814 454.5464 -0.05976523 0.1711583
Moved 1237.506 329.3804 463.9294 -0.07087877 0.1952917
Moved 1237.537 327.6307 468.7386 -0.07492901 0.207661
Ended 1237.568 328 471 -0.07407407 0.2134772
Candidates 1237.721 13 come china convert some find since concert number cover comes home combat congress
Began 1238.735 396 398 0.08333336 0.02572008
Stationary 1238.766 396 398 0.08333336 0.02572008
Moved 1238.796 381.5866 398 0.04996896 0.02572008
Moved 1238.827 363.8524 398 0.00891745 0.02572008
Moved 1238.858 344.0941 398 -0.03681908 0.02572008
Moved 1238.888 311.8333 402.7444 -0.1114969 0.03792288
Moved 1238.919 279.7777 409.1746 -0.1856998 0.05446143
Moved 1238.95 255.5328 411.4963 -0.2418223 0.06043292
Moved 1238.981 239 412.5 -0.2800926 0.06301432
Moved 1239.011 227.8977 413.2585 -0.3057923 0.06496532
Moved 1239.042 224.7286 413 -0.3131283 0.06430033
Moved 1239.073 214.4189 413 -0.3369933 0.06430033
Moved 1239.104 214 413 -0.3379629 0.06430033
Moved 1239.134 237.209 396.6172 -0.2842385 0.02216355
Moved 1239.165 295.4464 364.5109 -0.1494297 -0.06041452
Moved 1239.196 348.3878 337.3953 -0.0268802 -0.1301564
Moved 1239.226 396.6711 317.9151 0.08488695 -0.1802596
Moved 1239.257 433.0568 305.8537 0.169113 -0.2112817
Moved 1239.288 458.8639 295.616 0.2288516 -0.2376131
Moved 1239.318 475 290 0.2662037 -0.2520577
Moved 1239.349 481.1155 287 0.2803599 -0.2597736
Moved 1239.38 482.054 287 0.2825323 -0.2597736
Stationary 1239.411 482 287 0.2824074 -0.2597736
Moved 1239.441 454.9241 316.8354 0.2197318 -0.1830365
Moved 1239.472 415.6259 356.0825 0.1287637 -0.08209252
Moved 1239.503 381 393.5 0.04861106 0.01414597
Moved 1239.534 350.8706 427.1618 -0.02113293 0.1007247
Moved 1239.564 342.4246 435.5754 -0.04068375 0.1223646
Moved 1239.595 330.4662 449.1673 -0.06836529 0.1573232
Moved 1239.626 323 457 -0.08564815 0.1774691
Moved 1239.656 319.9602 460.0398 -0.09268478 0.1852874
Moved 1239.687 317.519 461.962 -0.09833564 0.1902313
Moved 1239.718 317 464.9567 -0.09953702 0.1979337
Ended 1239.749 317 466.1602 -0.09953702 0.2010292
Accept 1239.902 0 come
Candidates 1239.902 13 and same game fame anne any danger sand hand fans hammer anger hands
Began 1240.731 436 400 0.1759259 0.03086416
Stationary 1240.762 436 400 0.1759259 0.03086416
Moved 1240.793 423.4163 400 0.1467969 0.03086416
Moved 1240.823 408.5 400 0.1122685 0.03086416
Moved 1240.854 385.4666 400 0.05895059 0.03086416
Moved 1240.885 357.6306 400 -0.00548477 0.03086416
Moved 1240.916 328.7587 400 -0.07231792 0.03086416
Moved 1240.946 306.7594 400 -0.123242 0.03086416
Moved 1240.977 292.3422 400 -0.1566152 0.03086416
Moved 1241.008 282.0462 400 -0.1804486 0.03086416
Moved 1241.038 277.8589 400 -0.1901413 0.03086416
Moved 1241.069 275.7902 408.4689 -0.1949302 0.05264616
Moved 1241.1 281.4301 422.4664 -0.1818747 0.08864818
Moved 1241.131 298.5524 447.7891 -0.1422398 0.1537785
Moved 1241.161 320.4398 477.9197 -0.09157454 0.2312749
Moved 1241.192 332.8334 494.0129 -0.06288563 0.2726668
Moved 1241.223 348.245 512.1191 -0.02721071 0.3192364
Moved 1241.254 361.788 529.0859 0.004138847 0.3628753
Moved 1241.284 366.7021 538.4041 0.015514 0.3868417
Moved 1241.315 369 543.1132 0.02083332 0.3989535
Moved 1241.346 371.248 545.248 0.0260371 0.4044445
Moved 1241.376 376.6808 547.6702 0.03861308 0.4106743
Ended 1241.407 378 548 0.04166663 0.4115225
Accept 1241.53 0 and
Candidates 1241.53 13 are at far art see set ar sat asset fat date fast dare
Began 1243.526 414 374 0.125 -0.03600823
Stationary 1243.557 414 374 0.125 -0.03600823
Moved 1243.588 404.3656 374 0.1026981 -0.03600823
Moved 1243.619 398.8618 381.3225 0.08995781 -0.01717469
Moved 1243.649 391.6219 396.2156 0.07319877 0.02113056
Moved 1243.68 385.8691 427.4817 0.0598822 0.1015475
Moved 1243.711 385 466.4148 0.05787035 0.2016841
Moved 1243.741 399.8495 502.8085 0.09224415 0.2952894
Moved 1243.772 416.0382 529.6022 0.129718 0.3642032
Moved 1243.803 438.3531 553.4178 0.1813729 0.4254571
Moved 1243.833 462.0145 571.0096 0.2361447 0.4707037
Moved 1243.864 483.2283 579.2407 0.2852508 0.4918742
Moved 1243.895 501.0182 584.2909 0.3264311 0.5048633
Moved 1243.926 521.1395 587.2139 0.3730081 0.5123814
Moved 1243.956 543.52 587 0.4248148 0.5118312
Moved 1243.987 560.6216 587 0.4644018 0.5118312
Moved 1244.018 580.9592 587 0.5114796 0.5118312
Moved 1244.048 597.8519 587 0.5505832 0.5118312
Moved 1244.079 612.0116 579.9838 0.5833602 0.4937854
Moved 1244.11 624.0798 577.584 0.6112959 0.4876132
Moved 1244.141 633.4601 576 0.6330096 0.483539
Moved 1244.171 640.6862 574.7712 0.6497366 0.4803786
Moved 1244.202 644.7217 575 0.6590781 0.480967
Moved 1244.233 647.7698 574 0.6661338 0.478395
Moved 1244.264 649.5 574 0.670139 0.478395
Moved 1244.294 651.5904 574 0.6749778 0.478395
Expand 1244.294
Moved 1244.325 653.2725 572.7275 0.6788715 0.475122
Moved 1244.356 654.0516 573 0.6806751 0.4758229
Moved 1244.386 660.8625 571.5344 0.6964411 0.4720533
Ended 1244.417 660.8625 571.5344 0.6964411 0.4720533
Accept 1244.479 4 see
Began 1245.676 385 333 0.05787035 -0.141461
Stationary 1245.707 385 333 0.05787035 -0.141461
Moved 1245.738 392.9654 340.9653 0.07630875 -0.1209739
Moved 1245.769 414.0671 360.8604 0.1251552 -0.06980362
Moved 1245.799 443.9967 385.4257 0.1944368 -0.006621168
Moved 1245.83 498.5943 425.6813 0.3208202 0.09691677
Moved 1245.861 522.4459 447.4459 0.3760322 0.1528958
Moved 1245.891 541.5078 463.721 0.420157 0.1947556
Moved 1245.922 553.5238 477.3333 0.4479717 0.2297666
Moved 1245.953 557.3291 482.4388 0.4567803 0.2428982
Moved 1245.984 560.5 492 0.4641204 0.2674896
Moved 1246.014 561 498.7723 0.4652777 0.284908
Moved 1246.045 561 508.6754 0.4652777 0.3103791
Moved 1246.076 541.0496 518.1947 0.4190963 0.3348628
Moved 1246.106 516.5577 525.5327 0.3624022 0.3537362
Moved 1246.137 487.2823 529.2471 0.2946351 0.3632897
Moved 1246.168 462.4213 530 0.2370863 0.3652262
Moved 1246.198 449.0748 530 0.2061916 0.3652262
Moved 1246.229 440.4163 530 0.1861488 0.3652262
Moved 1246.26 433.2025 530 0.1694503 0.3652262
Moved 1246.291 419.9959 530 0.1388793 0.3652262
Moved 1246.321 411.7418 521.9139 0.1197727 0.3444288
Moved 1246.352 405 522 0.1041667 0.3446501
Moved 1246.383 400.1501 521 0.09294013 0.3420781
Moved 1246.413 397.6641 520 0.0871853 0.3395061
Stationary 1246.444 398 520 0.08796295 0.3395061
Ended 1246.475 398 520 0.08796295 0.3395061
Candidates 1246.567 13 our got put it or out your hot poor for pot pt pit
Began 1248.103 401 409 0.09490739 0.05401234
