traveling requires a lot of fuel
Moved 979.7491 522.5 523.5 0.3761573 0.3485081
Moved 979.7799 522 520.6539 0.375 0.3411879
Moved 979.8105 513.8838 513.5216 0.3562124 0.3228436
Moved 979.8413 506.3112 506.3112 0.3386832 0.3042982
Moved 979.872 502.1461 502.1461 0.3290418 0.2935855
Moved 979.9028 495.6714 496.6714 0.3140541 0.2795045
Moved 979.9335 489.075 490.075 0.2987848 0.2625385
Moved 979.9642 483.7621 485.7621 0.2864864 0.2514458
Moved 979.9949 479.9991 481.9991 0.2777757 0.2417671
Moved 980.0256 477.6545 480.6545 0.2723485 0.2383089
Moved 980.0563 476 478.7823 0.2685185 0.2334936
Moved 980.087 473.5 477.5 0.2627315 0.2301954
Moved 980.1177 472.2586 477 0.2598578 0.2289094
Moved 980.1484 472 476 0.2592593 0.2263374
Moved 980.1791 470.5 476 0.2557871 0.2263374
Moved 980.2099 470 475 0.2546296 0.2237653
Moved 980.2406 468.9532 473.9532 0.2522066 0.2210731
Moved 980.2713 468 473.1032 0.25 0.2188868
Moved 980.302 466.7205 473 0.2470382 0.2186213
Moved 980.3328 466 471.5773 0.2453704 0.214962
Moved 980.3635 464.6414 472 0.2422254 0.2160493
Moved 980.3942 464 470.5 0.2407408 0.2121912
Moved 980.4249 462.6404 471 0.2375936 0.2134772
Moved 980.4555 461.7606 471 0.235557 0.2134772
Moved 980.4863 460.5993 470 0.2328688 0.2109053
Moved 980.517 459.9004 470 0.2312509 0.2109053
Moved 980.5478 459 468.9437 0.2291666 0.2081884
Moved 980.5784 455.3815 469 0.2207906 0.2083333
Moved 980.6092 449.194 469 0.2064677 0.2083333
Moved 980.6399 439.9834 469 0.1851467 0.2083333
Moved 980.6706 425.7116 469 0.1521102 0.2083333
Moved 980.7014 408 481 0.1111111 0.2391974
Moved 980.7321 390.4064 483.8258 0.07038523 0.2464654
Moved 980.7628 373.5276 491.0522 0.0313139 0.2650518
Moved 980.7935 350.9481 500.308 -0.02095352 0.288858
Moved 980.8242 335.467 505.8444 -0.05678932 0.3030975
Moved 980.8549 316.4628 508.6482 -0.1007806 0.3103091
Moved 980.8856 299.9916 509 -0.1389083 0.3112139
Moved 980.9163 286.1893 510 -0.1708582 0.3137859
Moved 980.9471 276.8222 510 -0.1925413 0.3137859
Moved 980.9778 270.3217 510 -0.2075887 0.3137859
Moved 981.0085 264.8352 510 -0.2202889 0.3137859
Moved 981.0392 259.3073 502.383 -0.2330848 0.2941949
Moved 981.0699 252.2022 489.1385 -0.249532 0.2601297
Moved 981.1006 242.9893 469.9786 -0.2708581 0.2108501
Moved 981.1313 235.4609 446.8437 -0.2882849 0.1513468
Moved 981.162 226.5 420 -0.3090278 0.08230445
Moved 981.1927 222.0672 402.2351 -0.319289 0.03661289
Moved 981.2235 219.2873 385.4365 -0.3257238 -0.0065935
Moved 981.2542 216.5375 368.7625 -0.3320892 -0.04947937
Moved 981.2849 217 358.279 -0.3310185 -0.076443
Moved 981.3157 217 352 -0.3310185 -0.09259266
Ended 981.3464 217 352 -0.3310185 -0.09259266
Accept 981.4692 0 traveling
Candidates 981.4692 13 required requires equipped series quotes serious results word heroes sword stores restored quoted
Began 982.8207 380 365 0.04629632 -0.05915646
Stationary 982.8514 380 365 0.04629632 -0.05915646
Stationary 982.8821 380 365 0.04629632 -0.05915646
Moved 982.9128 380 385.728 0.04629632 -0.005843629
Moved 982.9435 380 408.0533 0.04629632 0.05157749
Moved 982.9742 380 441.8779 0.04629632 0.1385747
Moved 983.0049 380 472.4214 0.04629632 0.2171333
Moved 983.0356 380 505.6998 0.04629632 0.3027256
Moved 983.0663 388.7431 529.4313 0.06653508 0.3637637
Moved 983.0971 391.5045 551.5314 0.07292707 0.4206055
Moved 983.1279 393 568.3807 0.07638891 0.4639419
Moved 983.1586 393 580.1955 0.07638891 0.4943299
Moved 983.1893 393 591.6474 0.07638891 0.5237844
Moved 983.22 393 597 0.07638891 0.5375513
Moved 983.2507 393 598.966 0.07638891 0.5426079
Moved 983.2814 393 601.7971 0.07638891 0.5498896
Stationary 983.3121 393 602 0.07638891 0.5504114
Moved 983.3428 385.4317 603.946 0.05886972 0.5554166
Moved 983.3735 380.6104 604 0.04770915 0.5555555
Moved 983.4043 376.9164 604 0.03915827 0.5555555
Moved 983.4349 371.2403 604 0.02601922 0.5555555
Moved 983.4657 368.353 604 0.01933565 0.5555555
Moved 983.4964 365.5994 604 0.01296153 0.5555555
Moved 983.5272 363.1967 604 0.007399619 0.5555555
Moved 983.5579 360.5 604 0.001157423 0.5555555
Moved 983.5886 358.6168 604 -0.003201813 0.5555555
Expand 983.5886
Moved 983.6193 355.855 604 -0.009594956 0.5555555
Moved 983.65 351.8358 604 -0.01889865 0.5555555
Moved 983.6807 345.3053 604 -0.03401558 0.5555555
Moved 983.7114 339.7669 596.1841 -0.04683594 0.5354528
Moved 983.7422 336.3519 596 -0.05474091 0.5349793
Moved 983.7729 335 594.7106 -0.05787035 0.5316629
Moved 983.8036 332.5 595 -0.06365741 0.5324073
Moved 983.8343 331.1884 594 -0.06669357 0.5298353
Stationary 983.8651 331 594 -0.06712963 0.5298353
Moved 983.8958 330 594 -0.06944443 0.5298353
Ended 983.9265 330 594 -0.06944443 0.5298353
Accept 983.9879 1 requires
Began 984.4487 183 433 -0.4097222 0.1157406
Stationary 984.4793 183 433 -0.4097222 0.1157406
Stationary 984.51 183 433 -0.4097222 0.1157406
Ended 984.5408 183 433 -0.4097222 0.1157406
Candidates 984.6022 6 a s q w d e
Began 985.8308 654 431 0.6805556 0.1105966
Stationary 985.8615 654 431 0.6805556 0.1105966
Moved 985.8922 629.7106 437.2894 0.6243302 0.1267729
Moved 985.9229 584.3643 457.7324 0.5193619 0.1793527
Moved 985.9537 543.7733 472.8907 0.4254013 0.2183402
Moved 985.9844 499.0385 491.3582 0.3218484 0.2658388
Moved 986.0151 460.5653 507.3292 0.2327901 0.3069165
Moved 986.0458 435.9335 517.4 0.1757719 0.3328188
Moved 986.0765 423.713 524.7153 0.1474838 0.3516338
Moved 986.1072 417.3765 530.6235 0.132816 0.3668298
Moved 986.1379 416 536.1708 0.1296297 0.3810977
Moved 986.1686 416 540.2524 0.1296297 0.3915955
Moved 986.1993 416 545.5142 0.1296297 0.405129
Moved 986.2301 440.1694 554.0635 0.1855773 0.4271181
Moved 986.2608 484.8371 561 0.2889747 0.4449587
Moved 986.2916 518.2977 562 0.3664299 0.4475308
Moved 986.3222 542.5759 562 0.4226294 0.4475308
Moved 986.353 556.3882 554.0942 0.4546023 0.427197
Ended 986.3837 559 555 0.4606481 0.4295266
Accept 986.5373 0 a
Candidates 986.5373 13 lot lip loop pop photo pip pi po kip i o p lo
Began 987.4587 535 556 0.4050927 0.4320986
Moved 987.4894 519.2405 548.0616 0.3686124 0.4116811
Moved 987.5201 445.502 504.5887 0.1979214 0.299868
Moved 987.5509 371 462.5 0.025463 0.1916151
Moved 987.5815 312.6871 430.9044 -0.1095206 0.1103508
Moved 987.6123 261.6632 402.8316 -0.2276315 0.03814705
Moved 987.6431 243.1033 396.0344 -0.2705943 0.02066463
Moved 987.6738 238.8847 394.9712 -0.2803594 0.01792998
Ended 987.7044 230 395 -0.3009259 0.01800408
Accept 987.858 0 lot
Candidates 987.858 13 is of pa id ps pass his odds us odd its kids oa
Began 988.7181 431 370 0.1643519 -0.04629637
Stationary 988.7488 431 370 0.1643519 -0.04629637
Moved 988.7795 431 404.1132 0.1643519 0.04144343
Moved 988.8102 431 448.0698 0.1643519 0.1545005
Moved 988.8409 441.1608 484.804 0.1878722 0.2489813
Moved 988.8716 447.8623 527.623 0.2033849 0.3591127
Moved 988.9023 448 537.7532 0.2037037 0.3851675
Moved 988.9331 449 551.0294 0.2060185 0.4193141
Moved 988.9637 449 557.9025 0.2060185 0.436992
Moved 988.9944 449 565.4348 0.2060185 0.456365
Moved 989.0251 442.076 570.9783 0.1899909 0.470623
Moved 989.0559 438 575 0.1805556 0.480967
Moved 989.0867 431.5151 578.3233 0.1655442 0.4895145
Moved 989.1174 419.3186 580.9203 0.1373116 0.4961942
Moved 989.1481 406.5541 583 0.1077641 0.5015431
Moved 989.1788 394.2362 584 0.07925053 0.5041152
Moved 989.2095 381.283 584 0.04926622 0.5041152
Moved 989.2402 371.2484 584 0.02603799 0.5041152
Moved 989.2709 362.2102 584 0.005116164 0.5041152
Moved 989.3017 356.3492 584 -0.008450846 0.5041152
Moved 989.3324 349.0308 584 -0.02539168 0.5041152
Moved 989.3631 341.1988 584 -0.04352123 0.5041152
Moved 989.3938 330.3071 575.8268 -0.06873365 0.4830935
Moved 989.4246 324.8694 574.4347 -0.08132085 0.479513
Moved 989.4553 320.6922 572.6922 -0.09099027 0.4750313
Moved 989.4859 317.5 573 -0.09837966 0.4758229
Moved 989.5167 315.3738 573 -0.1033015 0.4758229
Moved 989.5474 313.8649 573 -0.1067941 0.4758229
Moved 989.5781 312.9914 573 -0.1088163 0.4758229
Stationary 989.6088 313 573 -0.1087963 0.4758229
Stationary 989.6395 313 573 -0.1087963 0.4758229
Ended 989.6702 313 573 -0.1087963 0.4758229
Accept 989.7931 0 is
Candidates 989.7931 13 for hire hour hit hot kit how not fort jury it foot now
Began 991.6053 193 382 -0.3865741 -0.01543218
Moved 991.6361 165.3817 382 -0.4505054 -0.01543218
Moved 991.6668 127.4928 372.0352 -0.538211 -0.04106176
Ended 991.6975 97 367 -0.6087962 -0.05401234
Accept 991.7896 0 for
Delete 991.7896 LeftSwipe
Began 992.0354 112 375 -0.5740741 -0.03343629
Stationary 992.0661 112 375 -0.5740741 -0.03343629
Moved 992.0968 93.75178 375 -0.6163153 -0.03343629
Moved 992.1275 66.72271 375 -0.6788827 -0.03343629
Moved 992.1582 40.70317 375 -0.739113 -0.03343629
Ended 992.189 38 375 -0.7453703 -0.03343629
Delete 992.2504 LeftSwipe
Began 992.7418 523.3652 519 0.3781601 0.3369341
Moved 992.7725 487.42 502.0522 0.2949538 0.2933441
Moved 992.8032 376.4405 448.3082 0.03805677 0.1551135
Moved 992.8339 307.6793 408.6432 -0.1211128 0.05309478
Moved 992.8647 260.5735 382.6165 -0.2301538 -0.01384649
Moved 992.8954 241.2833 373.5905 -0.2748072 -0.03706159
Moved 992.926 226.7335 368.2934 -0.3084873 -0.05068578
Moved 992.9568 216.1143 365.7786 -0.3330687 -0.0571539
Moved 992.9875 204.8222 364 -0.3592079 -0.06172839
Moved 993.0182 197.4022 364 -0.3763838 -0.06172839
Moved 993.049 191.883 364 -0.3891596 -0.06172839
Moved 993.0797 189.024 364 -0.3957776 -0.06172839
Ended 993.1104 187.649 364 -0.3989605 -0.06172839
Candidates 993.2025 13 is of odds pass pa psa ps us id odd oa usa pigs
Began 994.0012 360 375 0 -0.03343629
Moved 994.0318 360 389.5202 0 0.003909908
Moved 994.0626 360 435.3192 0 0.1217057
Moved 994.0933 368.8179 485.2684 0.02041181 0.250176
Moved 994.124 371.2964 523.7416 0.02614895 0.3491297
Moved 994.1547 371 552.4576 0.025463 0.4229875
Moved 994.1854 371 570.7172 0.025463 0.4699517
Moved 994.2161 371 582 0.025463 0.4989711
Moved 994.2468 356.029 593.9517 -0.009192129 0.5297109
Moved 994.2776 344.7549 605.9934 -0.03528947 0.5606825
Moved 994.3083 333.0126 614.4905 -0.06247084 0.5825373
Moved 994.339 325.3424 617.8288 -0.08022591 0.5911233
Moved 994.3695 315.053 622.298 -0.104044 0.6026183
Moved 994.4004 305.7538 625.4154 -0.12557 0.6106362
Moved 994.4312 296.4821 627.1726 -0.1470322 0.6151558
Moved 994.4619 291.7795 628 -0.1579177 0.6172838
Moved 994.4926 288.6274 629.3726 -0.1652144 0.6208143
Moved 994.5233 286.9339 630.0661 -0.1691346 0.6225979
Moved 994.554 285.5 630 -0.1724537 0.6224279
Moved 994.5847 284.9298 631.0702 -0.1737736 0.6251804
Stationary 994.6155 284.9298 631.0702 -0.1737736 0.6251804
Moved 994.6461 285 632.1437 -0.1736111 0.6279416
Expand 994.6461
Moved 994.6769 283.9009 632 -0.1761554 0.6275719
Moved 994.7076 284 633.0123 -0.1759259 0.6301755
Ended 994.7383 284 633 -0.1759259 0.6301439
Accept 994.7997 1 of
Began 995.8134 357 432 -0.006944438 0.1131687
Stationary 995.8441 357 432 -0.006944438 0.1131687
Stationary 995.8748 357 432 -0.006944438 0.1131687
Stationary 995.9055 357 432 -0.006944438 0.1131687
Moved 995.9362 369.3048 461.2032 0.02153893 0.1882797
Moved 995.967 371.1279 474.6395 0.02575904 0.2228382
Moved 995.9977 373.8954 488.4772 0.03216535 0.2584288
Moved 996.0284 374 497.5 0.03240744 0.2816358
Moved 996.0591 374 506.1642 0.03240744 0.3039203
Moved 996.0898 374 517.2325 0.03240744 0.3323881
Moved 996.1205 363.4461 528.2157 0.007976989 0.360637
Moved 996.1512 360.0081 536.9676 1.877546E-05 0.383147
Moved 996.1819 357 546.9737 -0.006944438 0.4088829
Moved 996.2127 354.5024 555.4928 -0.01272589 0.4307941
Moved 996.2433 354 560.2476 -0.01388888 0.4430236
Moved 996.2741 353.3266 564.6733 -0.01544764 0.4544066
Moved 996.3048 353 568.4279 -0.01620372 0.4640633
Moved 996.3355 353 570.5 -0.01620372 0.4693929
Moved 996.3661 353 572.5 -0.01620372 0.474537
Moved 996.3969 353 573 -0.01620372 0.4758229
Moved 996.4277 353 574.1823 -0.01620372 0.4788637
Moved 996.4584 360.5809 574.9476 0.001344581 0.4808323
Moved 996.4891 367.5 575 0.01736114 0.480967
Moved 996.5198 378.6745 575 0.04322797 0.480967
Moved 996.5505 395.1986 575 0.08147816 0.480967
Moved 996.5812 412.166 563.3668 0.1207546 0.4510462
Moved 996.612 422.0729 558.9636 0.1436873 0.439721
Moved 996.6427 430.3913 556.2029 0.1629427 0.4326205
Moved 996.6734 436.1049 553.4476 0.1761688 0.4255338
Moved 996.7041 441.6126 549.3874 0.1889181 0.4150909
Moved 996.7349 444.763 548.237 0.1962107 0.4121321
Moved 996.7655 447.5302 546.4698 0.2026162 0.4075869
Moved 996.7963 449 544.7105 0.2060185 0.4030619
Moved 996.827 450 542.9698 0.2083333 0.3985849
Moved 996.8577 450 540.507 0.2083333 0.3922505
Moved 996.8884 450 536.5234 0.2083333 0.3820044
Moved 996.9191 424.1502 529.045 0.1484957 0.3627701
Moved 996.9498 394 522.5 0.07870366 0.3459361
Moved 996.9805 352.0075 518.8005 -0.01850108 0.3364209
Moved 997.0113 315.8033 516.0535 -0.1023072 0.3293558
Moved 997.042 288.6254 513.2917 -0.1652191 0.3222522
Moved 997.0728 270.2584 513 -0.2077353 0.321502
Moved 997.1035 251.7627 513 -0.2505492 0.321502
Moved 997.1341 240.0642 511.3547 -0.2776291 0.3172704
Moved 997.1649 232.1998 511 -0.2958337 0.3163579
Moved 997.1956 229.2008 511 -0.302776 0.3163579
Moved 997.2262 227.7254 511 -0.3061913 0.3163579
Stationary 997.257 228 511 -0.3055556 0.3163579
Moved 997.2877 241.6776 507.8436 -0.2738945 0.3082397
Moved 997.3185 291.5797 494.6226 -0.1583803 0.274235
Moved 997.3492 332.1648 484.0262 -0.06443326 0.2469808
Moved 997.3799 377.8817 463.063 0.04139294 0.1930633
Moved 997.4106 408 445.5 0.1111111 0.1478908
Moved 997.4413 436.6821 427.8225 0.1775048 0.102424
Moved 997.472 461.3332 407.5834 0.2345675 0.05036883
Moved 997.5027 480.097 390.5859 0.2780022 0.006650799
Moved 997.5334 492.6071 378.2714 0.3069609 -0.02502214
Moved 997.5641 504.616 367.692 0.3347593 -0.0522327
Moved 997.5949 505.6828 365.3172 0.3372287 -0.05834061
Moved 997.6255 508.4451 361.5549 0.343623 -0.06801738
Moved 997.6564 513.5 359.5 0.3553241 -0.07330247
Ended 997.687 513.5 359.5 0.3553241 -0.07330247
Candidates 997.7792 13 fuel york hotel girl work diesel growth total truth steel pork burrell greek
Began 998.7621 691 517 0.7662036 0.33179
Stationary 998.7928 691 517 0.7662036 0.33179
Stationary 998.8235 691 517 0.7662036 0.33179
Ended 998.8542 691 517 0.7662036 0.33179
Accept 998.9156 0 fuel
PhraseEnd 998.9156
