the price of gas is high
Moved 677.7565 452.9045 524 0.2150566 0.3497942
Moved 677.7872 455 521.4767 0.2199073 0.3433042
Moved 677.8179 456 514.7896 0.2222222 0.3261049
Moved 677.8487 434.0175 481.6618 0.1713367 0.2408996
Moved 677.8795 375.9218 412.3354 0.03685593 0.06259106
Moved 677.9102 352.2088 382.1554 -0.01803527 -0.01503258
Moved 677.9409 335.2261 357.1165 -0.05734707 -0.0794329
Moved 677.9716 320.8143 336.9399 -0.0907077 -0.1313274
Moved 678.0023 312.1749 323.2623 -0.1107062 -0.1665064
Moved 678.0331 302.562 306.7494 -0.1329582 -0.208978
Moved 678.0637 294.94 293.5667 -0.1506019 -0.2428842
Moved 678.0945 289.4406 282.322 -0.1633318 -0.2718057
Moved 678.1252 285.7909 274.6863 -0.1717803 -0.2914446
Moved 678.1559 283.0229 267.0687 -0.1781877 -0.3110373
Moved 678.1867 280.147 261.147 -0.1848448 -0.3262679
Moved 678.2174 279 258.5 -0.1875 -0.3330762
Moved 678.2482 276.7506 257 -0.1927069 -0.3369342
Moved 678.2789 272.7664 257 -0.2019295 -0.3369342
Moved 678.3096 255.1153 290.7859 -0.2427888 -0.2500362
Moved 678.3403 241.2064 329.4982 -0.2749851 -0.1504677
Moved 678.3711 231.6965 369.2138 -0.2969987 -0.04831848
Moved 678.4018 229 399.9902 -0.3032407 0.03083884
Moved 678.4326 229 430.5981 -0.3032407 0.109563
Moved 678.4633 229 452.0279 -0.3032407 0.1646807
Moved 678.494 236.5932 470.5593 -0.2856638 0.2123438
Moved 678.5247 240.4674 485.3369 -0.2766958 0.2503521
Moved 678.5555 243.9311 496.8278 -0.268678 0.2799067
Moved 678.5862 245.8324 505.4971 -0.264277 0.3022043
Moved 678.6169 247.702 511.404 -0.2599491 0.3173971
Ended 678.6476 250 515 -0.2546296 0.326646
Accept 678.8013 0 the
Candidates 678.8013 13 price prize process prices private prove office proved proves justice twice prince proceeds
Began 679.4773 439 526 0.1828703 0.3549381
Stationary 679.5081 439 526 0.1828703 0.3549381
Stationary 679.5388 439 526 0.1828703 0.3549381
Moved 679.5695 417.519 506.7993 0.1331457 0.3055535
Moved 679.6002 398.7542 492.0656 0.08970867 0.2676584
Moved 679.6309 377.8049 473.8328 0.04121502 0.2207632
Moved 679.6617 358.6031 457.5026 -0.003233502 0.1787618
Moved 679.6924 340.5 443.5 -0.0451389 0.1427468
Moved 679.7231 325.2548 429.2548 -0.08042882 0.1061078
Moved 679.7538 311.1173 417.1174 -0.1131543 0.07489032
Moved 679.7845 299.6382 407.7287 -0.1397263 0.05074245
Moved 679.8153 290.4884 399.1163 -0.1609066 0.0285912
Moved 679.846 280 390.5 -0.1851852 0.006429962
Moved 679.8767 271.8879 384.2586 -0.2039632 -0.009623005
Moved 679.9075 265.5166 378.7583 -0.2187115 -0.0237698
Moved 679.9382 261.2537 374.2537 -0.2285793 -0.03535565
Moved 679.9689 259 372.3678 -0.2337963 -0.04020636
Ended 679.9996 259 371.5 -0.2337963 -0.04243827
Accept 680.1226 0 price
Candidates 680.1226 13 is us id usa its if odds of odd his pass pa others
Began 682.3657 424 436 0.1481481 0.1234567
Moved 682.3964 403.7475 436 0.1012674 0.1234567
Moved 682.4271 362.6549 436 0.006145537 0.1234567
Moved 682.4579 316.5 436 -0.1006944 0.1234567
Moved 682.4886 268.398 428.4098 -0.2120418 0.1039346
Moved 682.5191 230.5072 426.0363 -0.2997518 0.09782979
Moved 682.55 193.3037 423.1646 -0.3858711 0.09044372
Moved 682.5807 165.5 421.5 -0.4502315 0.08616251
Moved 682.6115 145.4145 419.7735 -0.4967257 0.08172184
Moved 682.6422 134.6924 420 -0.5215455 0.08230445
Moved 682.673 124.0835 420 -0.5461029 0.08230445
Moved 682.7037 111.9248 417.585 -0.5742482 0.07609292
Ended 682.7344 111.9248 417.585 -0.5742482 0.07609292
Accept 682.7958 0 is
Delete 682.7958 LeftSwipe
Began 683.5026 515 504 0.3587963 0.2983539
Stationary 683.5333 515 504 0.3587963 0.2983539
Stationary 683.564 515 504 0.3587963 0.2983539
Stationary 683.5947 515 504 0.3587963 0.2983539
Moved 683.6254 495.3689 492.1844 0.3133538 0.267964
Moved 683.6563 474.2865 480.7351 0.264552 0.2385161
Moved 683.687 452.1393 467.2225 0.2132855 0.2037614
Moved 683.7177 429 453.5 0.1597223 0.168467
Moved 683.7484 405.3373 439.7054 0.1049475 0.1329872
Moved 683.7792 387.2761 429.1656 0.063139 0.1058786
Moved 683.8099 371.9271 421.5563 0.02760907 0.08630721
Moved 683.8406 357.3416 414.1708 -0.006153733 0.06731155
Moved 683.8713 344.0439 408.761 -0.03693531 0.05339751
Moved 683.902 332.5486 403.8871 -0.06354496 0.04086188
Moved 683.9328 324.0615 399.041 -0.0831909 0.02839763
Moved 683.9635 316.4949 395.4983 -0.1007062 0.01928565
Moved 683.9942 308.8731 392.6244 -0.1183492 0.01189397
Moved 684.0249 301.2577 389.7526 -0.1359775 0.004507622
Moved 684.0557 294.4373 386.1458 -0.1517656 -0.004769274
Moved 684.0864 286.6108 383.3054 -0.1698825 -0.01207454
Moved 684.1171 280.8654 380 -0.1831821 -0.02057613
Moved 684.1478 277.563 379 -0.1908263 -0.02314815
Moved 684.1786 276.0064 378 -0.1944295 -0.02572024
Ended 684.2094 276 378 -0.1944444 -0.02572024
Candidates 684.3015 13 of off odd if is odds pd id ps pigs kids pa oops
Began 685.9915 397 417 0.0856481 0.0745884
Stationary 686.0222 397 417 0.0856481 0.0745884
Stationary 686.053 397 417 0.0856481 0.0745884
Stationary 686.0836 397 417 0.0856481 0.0745884
Moved 686.1144 374.2017 417 0.03287425 0.0745884
Moved 686.1451 350.1951 417 -0.0226966 0.0745884
Moved 686.1758 327.0142 410 -0.07635604 0.05658428
Moved 686.2066 310.1669 408.0334 -0.1153545 0.05152612
Moved 686.2373 294.3773 407.4825 -0.1519044 0.05010919
Moved 686.268 279.1027 406 -0.1872622 0.04629618
Moved 686.2988 263.3961 401.4654 -0.2236201 0.0346331
Moved 686.3294 251.6442 399.1611 -0.2508236 0.02870642
Moved 686.3602 238.7549 396.351 -0.2806599 0.02147871
Moved 686.3909 227.9337 394.4835 -0.305709 0.01667552
Moved 686.4216 216.8331 391.611 -0.331405 0.009287571
Moved 686.4524 205.2019 388.0807 -0.3583289 0.0002076106
Moved 686.483 194.6711 385.1678 -0.3827057 -0.00728458
Moved 686.5138 184.1705 383 -0.4070126 -0.01286016
Moved 686.5446 174.5 379 -0.4293981 -0.02314815
Moved 686.5753 165.7661 378 -0.4496154 -0.02572024
Moved 686.606 160.012 377 -0.4629353 -0.02829226
Moved 686.6368 156.1379 376 -0.4719031 -0.03086435
Moved 686.6675 154.8452 376 -0.4748954 -0.03086435
Moved 686.6982 152.7604 376 -0.4797212 -0.03086435
Stationary 686.7289 153 376 -0.4791667 -0.03086435
Stationary 686.7596 153 376 -0.4791667 -0.03086435
Moved 686.7904 172.2315 392.0771 -0.4346493 0.01048645
Moved 686.8211 188.0291 398.8116 -0.3980808 0.02780769
Moved 686.8518 201.4174 402.567 -0.3670893 0.03746637
Moved 686.8826 210.5544 403.8514 -0.3459388 0.04077008
Moved 686.9133 217.3513 404 -0.3302054 0.04115226
Moved 686.944 224.0991 404 -0.3145854 0.04115226
Moved 686.9747 227.4247 404 -0.3068872 0.04115226
Moved 687.0055 230.9946 404 -0.2986236 0.04115226
Moved 687.0362 233.8685 404 -0.291971 0.04115226
Ended 687.067 238 405 -0.2824074 0.04372424
Accept 687.2206 0 of
Candidates 687.2206 13 gas had has fas hear ga fda use da a faa head ha
Began 687.8962 448 530 0.2037037 0.3652262
Stationary 687.9273 448 530 0.2037037 0.3652262
Stationary 687.958 448 530 0.2037037 0.3652262
Moved 687.9886 430.3015 519.6508 0.162735 0.3386078
Moved 688.0195 410.0994 506.8121 0.1159709 0.3055867
Moved 688.0501 381.2538 491.0298 0.04919847 0.2649944
Moved 688.0809 359.6069 479.7379 -0.0009099643 0.2359514
Moved 688.1117 340.3954 467.2636 -0.04538104 0.2038672
Moved 688.1423 326.8172 458.6903 -0.07681206 0.1818165
Moved 688.1731 312.7657 449.3829 -0.1093386 0.1578776
Moved 688.2038 301.4615 441.641 -0.1355057 0.1379655
Moved 688.2346 290.6066 434.6066 -0.1606329 0.1198727
Moved 688.2653 281.1709 428.7806 -0.1824748 0.1048883
Moved 688.296 272.5384 423.0256 -0.2024575 0.09008631
Moved 688.3268 262.5724 417.2863 -0.2255267 0.07532468
Moved 688.3575 255.362 411.3619 -0.2422177 0.06008717
Moved 688.3882 247.4849 405.4849 -0.2604516 0.04497143
Moved 688.4189 240.7559 401.378 -0.2760279 0.03440833
Moved 688.4496 235 397.5 -0.2893518 0.02443408
Moved 688.4804 229.8548 393.9274 -0.3012621 0.01524529
Moved 688.5112 225.1152 390.1152 -0.3122334 0.005440182
Moved 688.5419 221.359 388.1795 -0.3209281 0.000461649
Moved 688.5724 219.7323 387 -0.3246938 -0.002572055
Ended 688.6033 220 387 -0.3240741 -0.002572055
Accept 688.6955 0 gas
Candidates 688.6955 13 us is usa its id pass irs ya oa others if pa odds
Began 689.771 355 428 -0.01157408 0.1028806
Stationary 689.8017 355 428 -0.01157408 0.1028806
Moved 689.8324 355 450.0053 -0.01157408 0.1594786
Moved 689.8632 369.3395 481.0186 0.0216192 0.2392452
Moved 689.8939 378.2676 506.8029 0.04228622 0.305563
Moved 689.9246 389.8662 536.6654 0.06913463 0.3823698
Moved 689.9553 395.6724 556.8535 0.08257508 0.4342939
Moved 689.986 399.7191 570.8762 0.09194226 0.4703604
Moved 690.0168 403.2652 583.3262 0.100151 0.502382
Moved 690.0475 404 594.4307 0.1018518 0.5309432
Moved 690.0782 404 603.027 0.1018518 0.5530528
Moved 690.109 404 608.9611 0.1018518 0.5683154
Moved 690.1397 404 613.4039 0.1018518 0.5797423
Moved 690.1704 392.439 617.2805 0.07509033 0.5897131
Moved 690.2011 379.1989 620.1602 0.04444192 0.5971198
Moved 690.2318 365.6164 621 0.01300087 0.5992797
Moved 690.2626 350.9805 622 -0.02087846 0.6018518
Moved 690.2933 340.5442 622 -0.04503652 0.6018518
Moved 690.3241 329.923 622 -0.06962275 0.6018518
Moved 690.3548 321.319 622 -0.0895393 0.6018518
Moved 690.3856 314.4797 616.6791 -0.105371 0.5881662
Moved 690.4163 308.3671 614 -0.1195205 0.5812756
Moved 690.447 304.8971 612.8971 -0.127553 0.578439
Expand 690.447
Moved 690.4777 300.9853 612 -0.1366082 0.5761316
Moved 690.5084 298.1139 612 -0.1432549 0.5761316
Moved 690.5392 296 612 -0.1481481 0.5761316
Moved 690.5699 293.6255 611 -0.1536447 0.5735595
Moved 690.6006 292.907 611 -0.1553079 0.5735595
Stationary 690.6313 293 611 -0.1550926 0.5735595
Ended 690.6621 293 611 -0.1550926 0.5735595
Accept 690.7542 1 is
Began 691.4917 379 398 0.04398147 0.02572008
Stationary 691.5225 379 398 0.04398147 0.02572008
Stationary 691.5532 379 398 0.04398147 0.02572008
Stationary 691.5839 379 398 0.04398147 0.02572008
Moved 691.6146 379 409.7902 0.04398147 0.05604457
Moved 691.6453 405.8772 438.0966 0.1061973 0.1288491
Moved 691.6761 431.845 470.7868 0.1663078 0.212929
Moved 691.7068 455.1487 500.4358 0.2202515 0.2891867
Moved 691.7375 470.9556 522.7378 0.2568416 0.3465478
Moved 691.7682 482.0742 538.6113 0.2825791 0.3873746
Moved 691.799 487.1401 547.4203 0.2943059 0.4100316
Moved 691.8297 489 550.6484 0.2986111 0.4183343
Moved 691.8604 489 552 0.2986111 0.4218106
Stationary 691.8912 489 552 0.2986111 0.4218106
Moved 691.9219 470.6985 542.9862 0.2562465 0.398627
Moved 691.9526 446.3549 527.6303 0.1998955 0.3591314
Moved 691.9833 408.3642 498.4467 0.1119541 0.2840707
Moved 692.014 377.294 472.8646 0.04003247 0.2182731
Moved 692.0448 358.5091 455.5704 -0.003451159 0.1737922
Moved 692.0755 340.1731 437.1731 -0.04589563 0.1264739
Moved 692.1063 327.6492 424.6492 -0.07488619 0.09426218
Moved 692.137 318.861 414.148 -0.0952292 0.06725307
Moved 692.1677 314.7116 409.7116 -0.1048342 0.05584254
Moved 692.1984 313 405.8394 -0.1087963 0.04588304
Moved 692.2291 310.9655 404 -0.1135058 0.04115226
Moved 692.2599 311 403 -0.113426 0.03858017
Moved 692.2906 311 401.9888 -0.113426 0.03597923
Moved 692.3214 329.2423 402 -0.07119834 0.03600815
Moved 692.3521 351.324 402 -0.02008334 0.03600815
Moved 692.3828 364.1913 406.8899 0.009702147 0.04858499
Moved 692.4135 376.2987 410.5746 0.03772845 0.05806232
Moved 692.4442 385.3456 413.4485 0.05867045 0.06545404
Moved 692.475 392.9708 414 0.07632127 0.06687239
Moved 692.5057 398.7648 415.8824 0.0897334 0.07171387
Ended 692.5364 404.2771 417.3193 0.1024933 0.07540958
Candidates 692.6592 13 gift high forth hugh tough dish hug thought of fork forget if off
Began 693.4583 411 415 0.1180555 0.06944436
Stationary 693.489 411 415 0.1180555 0.06944436
Moved 693.5197 394.4949 426.4266 0.07984936 0.09883381
Moved 693.5504 380.1387 456.579 0.04661739 0.1763864
Moved 693.5811 365.6902 486.6195 0.01317183 0.2536509
Moved 693.6119 355.4271 506.0972 -0.01058549 0.3037479
Moved 693.6426 348.1759 519.6483 -0.02737065 0.3386014
Moved 693.6733 338.1485 529.5677 -0.05058219 0.3641143
Moved 693.704 330.2891 537.7109 -0.06877526 0.385059
Moved 693.7349 320.8116 545.459 -0.090714 0.404987
Moved 693.7656 314.7921 551.2079 -0.104648 0.4197735
Moved 693.7963 310.798 555.202 -0.1138935 0.4300461
Moved 693.827 306.9911 561.0179 -0.1227059 0.4450047
Moved 693.8577 305.1196 566.7608 -0.127038 0.4597756
Moved 693.8885 304 572.5094 -0.1296296 0.4745611
Moved 693.9192 304 578.5185 -0.1296296 0.4900166
Moved 693.9499 304 586.2866 -0.1296296 0.5099962
Moved 693.9806 304 594.0351 -0.1296296 0.5299256
Moved 694.0114 304 600.3312 -0.1296296 0.5461193
Moved 694.0421 304 605.4327 -0.1296296 0.5592403
Moved 694.0729 304 610.3066 -0.1296296 0.5717761
Moved 694.1035 304 613.172 -0.1296296 0.579146
Moved 694.1343 304 615.6916 -0.1296296 0.5856264
Moved 694.165 304 618.5655 -0.1296296 0.5930181
Moved 694.1957 304 620.2202 -0.1296296 0.5972741
Moved 694.2265 304 621.5 -0.1296296 0.6005658
Moved 694.2572 304 622.1938 -0.1296296 0.6023503
Moved 694.288 304 623.374 -0.1296296 0.6053855
Moved 694.3187 304 624.0486 -0.1296296 0.6071209
Ended 694.3494 304 625.0765 -0.1296296 0.6097645
Accept 694.4109 1 high
Began 694.8718 295 434 -0.150463 0.1183127
Moved 694.9025 310.0161 434 -0.1157035 0.1183127
Moved 694.9333 352.4621 434 -0.01744891 0.1183127
Moved 694.964 420.1544 434 0.1392462 0.1183127
Moved 694.9946 466.8661 434 0.2473754 0.1183127
Moved 695.0254 496.5173 424.9482 0.3160122 0.0950314
Moved 695.0561 517.0987 424.843 0.3636544 0.09476076
Moved 695.0867 531.8947 425 0.3979043 0.09516452
Moved 695.1176 543.3024 425 0.4243111 0.09516452
Moved 695.1483 559.5402 425 0.4618986 0.09516452
Moved 695.179 563.989 425 0.4721966 0.09516452
Moved 695.2097 573.5408 425 0.4943075 0.09516452
Moved 695.2404 581.4476 425 0.5126101 0.09516452
Moved 695.2712 587.7751 432.5917 0.5272571 0.1146904
Moved 695.3019 593.9517 434.4758 0.5415549 0.1195365
Moved 695.3326 601.4045 436.9363 0.5588066 0.125865
Moved 695.3633 611.3685 441.3421 0.5818715 0.1371966
Moved 695.3941 623.8624 447.4312 0.6107925 0.1528578
Moved 695.4249 629.2351 451.9881 0.6232294 0.1645784
Moved 695.4556 639.5697 458.5697 0.647152 0.1815064
Moved 695.4863 650.084 465.056 0.6714907 0.1981891
Moved 695.517 658.7108 470.8072 0.6914601 0.2129814
Moved 695.5477 666.8401 475.8401 0.7102779 0.225926
Moved 695.5785 668.2851 476 0.7136229 0.2263374
Moved 695.6092 672.1527 478 0.7225757 0.2314814
Ended 695.64 673 479 0.7245371 0.2340534
PhraseEnd 695.7014
