sharp cheese keeps the mind sharp
Moved 2578.135 446.3042 596.174 0.1997783 0.5354267
Moved 2578.166 461.7073 592.4586 0.2354336 0.5258707
Moved 2578.196 477.7539 592 0.2725785 0.5246913
Expand 2578.196
Moved 2578.227 494.0323 592 0.3102599 0.5246913
Moved 2578.258 507.981 592 0.3425486 0.5246913
Moved 2578.289 518.4673 592 0.3668224 0.5246913
Moved 2578.319 526.4515 592 0.3853045 0.5246913
Moved 2578.35 534.6248 601.2083 0.4042241 0.5483751
Moved 2578.381 541.4968 602.8323 0.4201316 0.552552
Moved 2578.411 548.1205 605.5603 0.4354642 0.5595686
Moved 2578.442 552.942 607.971 0.4466251 0.565769
Moved 2578.473 556.6987 609 0.455321 0.5684156
Moved 2578.504 559.42 610.42 0.4616203 0.5720678
Moved 2578.534 561.5 611.5 0.4664352 0.5748456
Moved 2578.565 563 611.5351 0.4699074 0.5749359
Moved 2578.596 565.2615 613.2615 0.4751424 0.5793763
Moved 2578.626 566.3547 613 0.477673 0.5787036
Moved 2578.657 568.5 614 0.4826389 0.5812756
Moved 2578.688 569.1453 615.1453 0.4841326 0.5842212
Stationary 2578.719 569.1453 615.1453 0.4841326 0.5842212
Moved 2578.75 570 616.299 0.4861112 0.5871887
Moved 2578.78 571.3542 616 0.489246 0.5864196
Ended 2578.811 571.3542 616 0.489246 0.5864196
Accept 2578.903 4 sharp
Began 2580.225 251 314 -0.2523148 -0.1903292
Stationary 2580.255 251 314 -0.2523148 -0.1903292
Stationary 2580.286 251 314 -0.2523148 -0.1903292
Stationary 2580.317 251 314 -0.2523148 -0.1903292
Moved 2580.348 263.8888 320.4814 -0.2224796 -0.1736591
Moved 2580.378 281.2454 337.8712 -0.1823023 -0.1289321
Moved 2580.409 297.3846 351.3845 -0.1449431 -0.09417576
Moved 2580.44 310.9128 362.094 -0.1136278 -0.06663067
Moved 2580.47 322.1736 371.9388 -0.08756116 -0.04130964
Moved 2580.501 335.8207 384.8207 -0.0559706 -0.008177345
Moved 2580.532 345.3563 399.3907 -0.03389741 0.02929711
Moved 2580.563 349.3957 409.1872 -0.02454693 0.05449381
Moved 2580.594 350 416.0746 -0.02314816 0.07220837
Moved 2580.624 350 423.2396 -0.02314816 0.09063685
Moved 2580.655 350 430.3831 -0.02314816 0.10901
Moved 2580.686 338.0056 439.6592 -0.05091299 0.1328683
Moved 2580.716 325.8213 449.884 -0.07911737 0.1591667
Moved 2580.747 309.8767 460.0704 -0.1160261 0.1853662
Moved 2580.778 297.307 465.4772 -0.1451228 0.1992726
Moved 2580.809 287.5589 470.2206 -0.1676878 0.2114726
Moved 2580.839 276.5554 474.7223 -0.1931587 0.2230511
Moved 2580.87 267.8455 477.5773 -0.2133207 0.2303942
Moved 2580.901 261.3961 480.3019 -0.2282497 0.237402
Moved 2580.931 257.3217 481 -0.2376813 0.2391974
Moved 2580.962 252.2267 481 -0.2494752 0.2391974
Moved 2580.993 246.7773 466.3319 -0.2620896 0.2014709
Moved 2581.024 240.3295 448.1534 -0.2770149 0.1547154
Moved 2581.054 235.5016 425.7574 -0.2881907 0.09711254
Moved 2581.085 234.0263 408.1316 -0.2916057 0.05177874
Moved 2581.116 232.3012 396.9036 -0.2955991 0.02290003
Moved 2581.147 232 389.7335 -0.2962963 0.004458565
Moved 2581.177 231.1895 386.1895 -0.2981723 -0.004656717
Moved 2581.208 231 382.4644 -0.2986111 -0.01423769
Moved 2581.239 231 379.7466 -0.2986111 -0.021228
Moved 2581.27 230 378 -0.3009259 -0.02572024
Moved 2581.3 230 375.5885 -0.3009259 -0.03192266
Moved 2581.331 230 374.6462 -0.3009259 -0.03434617
Moved 2581.362 230 374 -0.3009259 -0.03600823
Ended 2581.393 230 374 -0.3009259 -0.03600823
Candidates 2581.485 13 edges ages ahead agrees cheese agreed news address aged need needs shed brass
Began 2581.577 245 368 -0.2662037 -0.05144041
Stationary 2581.608 245 368 -0.2662037 -0.05144041
Stationary 2581.638 245 368 -0.2662037 -0.05144041
Moved 2581.669 245 401.8594 -0.2662037 0.03564662
Moved 2581.7 245 443.3801 -0.2662037 0.1424383
Moved 2581.73 235.635 469.5549 -0.2878819 0.2097606
Moved 2581.761 233.9093 484.3629 -0.2918766 0.2478468
Moved 2581.792 234 490 -0.2916667 0.2623456
Moved 2581.823 233 494.2205 -0.2939815 0.2732007
Ended 2581.854 233 496 -0.2939815 0.2777777
Accept 2581.946 0 edges
Candidates 2581.946 13 see are se de far at added date sr address saw dare ar
Began 2582.806 368 416 0.01851857 0.07201634
Moved 2582.837 344.7272 416 -0.03535375 0.07201634
Moved 2582.868 312.0762 416 -0.1109346 0.07201634
Moved 2582.898 279.2675 416 -0.1868809 0.07201634
Moved 2582.929 250.5835 416 -0.253279 0.07201634
Moved 2582.96 230.6008 416 -0.2995352 0.07201634
Moved 2582.99 213.5411 416 -0.3390253 0.07201634
Moved 2583.021 198.2021 416 -0.3745322 0.07201634
Moved 2583.052 187.6094 416 -0.3990524 0.07201634
Moved 2583.083 178 416 -0.4212963 0.07201634
Moved 2583.114 171.5119 416 -0.4363149 0.07201634
Moved 2583.144 165.5337 416 -0.4501535 0.07201634
Moved 2583.175 160.2612 416 -0.4623584 0.07201634
Moved 2583.206 156.9082 416 -0.47012 0.07201634
Moved 2583.236 154.1846 416 -0.4764245 0.07201634
Moved 2583.267 151.8593 416 -0.4818071 0.07201634
Moved 2583.298 150.0876 416 -0.4859084 0.07201634
Moved 2583.329 148.368 416 -0.4898889 0.07201634
Moved 2583.359 146.8243 416 -0.4934623 0.07201634
Moved 2583.39 144.2325 416 -0.4994617 0.07201634
Moved 2583.421 141.5076 416 -0.5057696 0.07201634
Moved 2583.451 136.5654 416 -0.5172097 0.07201634
Moved 2583.482 132.0615 409 -0.5276355 0.05401234
Moved 2583.513 127.3465 408 -0.5385497 0.05144025
Moved 2583.544 122.8961 408 -0.5488515 0.05144025
Moved 2583.574 120.2265 408 -0.5550313 0.05144025
Moved 2583.605 118.8639 408 -0.5581853 0.05144025
Moved 2583.636 116.0668 408 -0.5646602 0.05144025
Moved 2583.667 114.6969 408 -0.5678312 0.05144025
Moved 2583.697 112.9777 408 -0.5718108 0.05144025
Moved 2583.728 110.5 406.5 -0.5775463 0.04758226
Moved 2583.759 108.5 407 -0.5821759 0.04886827
Moved 2583.79 107.5 406 -0.5844907 0.04629618
Moved 2583.82 106.048 405.048 -0.5878519 0.04384767
Moved 2583.851 104.863 405 -0.590595 0.04372424
Moved 2583.882 104 405 -0.5925925 0.04372424
Moved 2583.913 103 404 -0.5949074 0.04115226
Stationary 2583.943 103 404 -0.5949074 0.04115226
Ended 2583.974 101.7638 404 -0.5977688 0.04115226
Accept 2584.035 0 see
Delete 2584.035 LeftSwipe
Began 2584.374 339 438 -0.04861111 0.1286007
Stationary 2584.404 339 438 -0.04861111 0.1286007
Stationary 2584.435 339 438 -0.04861111 0.1286007
Moved 2584.466 316.8589 438 -0.0998636 0.1286007
Moved 2584.496 300.5887 442.7758 -0.1375262 0.1408842
Moved 2584.527 281.5848 448.6038 -0.1815166 0.1558739
Moved 2584.558 261.8789 449 -0.2271322 0.156893
Moved 2584.589 247.3036 450 -0.2608713 0.1594649
Moved 2584.619 235.3345 450 -0.2885776 0.1594649
Moved 2584.65 224.3062 450 -0.3141061 0.1594649
Moved 2584.681 216.1445 450 -0.3329988 0.1594649
Moved 2584.711 208.9738 450 -0.3495977 0.1594649
Moved 2584.742 202.7603 450 -0.3639809 0.1594649
Moved 2584.773 197.0764 450 -0.3771379 0.1594649
Moved 2584.803 189.4266 450 -0.3948459 0.1594649
Moved 2584.834 180.3542 450 -0.4158467 0.1594649
Moved 2584.865 172.8533 450 -0.43321 0.1594649
Moved 2584.896 165.9605 450 -0.4491656 0.1594649
Moved 2584.927 158.5315 450 -0.4663623 0.1594649
Moved 2584.957 150.6298 450 -0.4846533 0.1594649
Moved 2584.988 140.5235 450 -0.5080475 0.1594649
Moved 2585.019 132.2153 450 -0.5272793 0.1594649
Moved 2585.05 123.0311 443 -0.5485392 0.1414608
Moved 2585.08 117.4372 442 -0.5614879 0.1388888
Moved 2585.111 112.1442 442 -0.5737402 0.1388888
Moved 2585.142 107.7008 442 -0.584026 0.1388888
Moved 2585.173 103.1286 442 -0.5946097 0.1388888
Moved 2585.203 100.7611 442 -0.6000901 0.1388888
Moved 2585.234 97.97152 442 -0.6065474 0.1388888
Moved 2585.264 95.24978 441.2498 -0.6128477 0.1369592
Moved 2585.295 93.7647 441 -0.6162854 0.1363167
Moved 2585.326 91.1277 441 -0.6223896 0.1363167
Moved 2585.357 89.76991 441 -0.6255326 0.1363167
Moved 2585.388 87.5 441 -0.630787 0.1363167
Moved 2585.418 85.98215 440 -0.6343005 0.1337448
Moved 2585.449 84.82603 440 -0.6369768 0.1337448
Moved 2585.48 83.95473 440 -0.6389937 0.1337448
Ended 2585.51 84 439 -0.6388888 0.1311728
Delete 2585.572 LeftSwipe
Began 2586.34 263 297 -0.2245371 -0.2340535
Stationary 2586.371 263 297 -0.2245371 -0.2340535
Stationary 2586.402 263 297 -0.2245371 -0.2340535
Stationary 2586.433 263 297 -0.2245371 -0.2340535
Moved 2586.463 272.4087 304.3179 -0.2027576 -0.2152319
Moved 2586.494 298.3547 329.3547 -0.1426974 -0.1508366
Moved 2586.525 316.3926 348.3058 -0.100943 -0.1020941
Moved 2586.555 332.8122 364.8121 -0.0629348 -0.05963965
Moved 2586.586 348.1559 382.1819 -0.02741694 -0.01496437
Moved 2586.617 360.7269 395.9815 0.001682639 0.02052856
Moved 2586.648 374.0956 410.4448 0.03262858 0.05772841
Moved 2586.678 389.4138 424.4138 0.06808758 0.09365693
Moved 2586.709 400.5 439.5 0.09374996 0.1324588
Moved 2586.74 404.2463 446.7388 0.1024219 0.1510771
Moved 2586.771 407 454.9115 0.1087963 0.1720974
Moved 2586.801 408 462.5 0.1111111 0.1916151
Moved 2586.832 408 472.2745 0.1111111 0.2167555
Moved 2586.863 396.5502 480.4498 0.08460701 0.2377822
Moved 2586.894 384.794 487.603 0.05739351 0.2561806
Moved 2586.924 368.475 492.8643 0.01961807 0.2697125
Moved 2586.955 350.1857 495 -0.02271821 0.2752057
Moved 2586.986 334.2205 495 -0.05967478 0.2752057
Moved 2587.016 319.6709 495 -0.09335449 0.2752057
Moved 2587.047 310.4547 495 -0.1146881 0.2752057
Moved 2587.078 302.3538 485.7846 -0.1334404 0.2515035
Moved 2587.109 294.1825 479.1825 -0.1523553 0.2345228
Moved 2587.139 289.3416 466.708 -0.1635612 0.2024382
Moved 2587.17 284.9105 453.7762 -0.1738184 0.1691773
Moved 2587.201 282.2319 430.0875 -0.1800187 0.1082497
Moved 2587.231 282 408.5348 -0.1805555 0.0528157
Moved 2587.262 280.7866 391.7194 -0.1833645 0.009566413
Moved 2587.293 281 373.4384 -0.1828704 -0.03745287
Moved 2587.324 281 357.7748 -0.1828704 -0.0777396
Moved 2587.354 281 348.6192 -0.1828704 -0.1012881
Moved 2587.385 281 343 -0.1828704 -0.1157408
Moved 2587.416 281 337.5555 -0.1828704 -0.1297441
Moved 2587.447 281 335.0535 -0.1828704 -0.1361793
Moved 2587.477 281 334 -0.1828704 -0.1388889
Moved 2587.508 279.9672 334 -0.1852611 -0.1388889
Moved 2587.539 285.3263 366.1307 -0.1728559 -0.0562481
Moved 2587.57 299.3895 404.2126 -0.1403021 0.04169915
Moved 2587.6 316.2533 442.5065 -0.1012656 0.1401916
Moved 2587.631 337.9025 479.7806 -0.05115157 0.2360613
Moved 2587.662 342.0091 488.0181 -0.04164566 0.2572481
Moved 2587.693 348.1305 501.3262 -0.0274758 0.2914767
Ended 2587.723 353.6561 506.6561 -0.01468504 0.3051853
Candidates 2587.846 13 first direct correct buddy busy current curve next bush dust accuracy church study
Began 2589.383 460 417 0.2314815 0.0745884
Stationary 2589.414 460 417 0.2314815 0.0745884
Stationary 2589.444 460 417 0.2314815 0.0745884
Stationary 2589.475 460 417 0.2314815 0.0745884
Moved 2589.506 465.5399 428.0798 0.2443053 0.1030858
Moved 2589.536 471.888 444.22 0.2589999 0.1445988
Moved 2589.567 475.1689 460.1819 0.2665946 0.1856531
Moved 2589.598 479.7668 472.4169 0.2772379 0.2171216
Moved 2589.629 482.2493 482.2464 0.2829845 0.2424032
Moved 2589.659 484 492.1779 0.287037 0.2679473
Moved 2589.69 485.7715 499.543 0.2911378 0.2868904
Moved 2589.721 486 505.9724 0.2916667 0.3034268
Moved 2589.751 488 512.6823 0.2962963 0.3206848
Moved 2589.782 489 518.2269 0.2986111 0.3349455
Moved 2589.813 490 522.3397 0.300926 0.3455239
Moved 2589.844 491 526.0479 0.3032407 0.3550614
Moved 2589.875 492.4226 528.4225 0.3065338 0.361169
Moved 2589.905 492 532.2873 0.3055556 0.3711092
Moved 2589.936 493 538.5071 0.3078704 0.3871066
Moved 2589.967 493 545.4727 0.3078704 0.4050221
Moved 2589.997 493 552.7186 0.3078704 0.4236588
Moved 2590.028 493 559.2569 0.3078704 0.4404755
Moved 2590.059 493 564.7083 0.3078704 0.4544964
Moved 2590.09 484.1984 570.6033 0.2874962 0.4696585
Moved 2590.12 481.5343 574.9314 0.2813294 0.4807906
Moved 2590.151 480 579.1855 0.2777778 0.4917323
Moved 2590.182 478 581.9014 0.2731481 0.4987176
Moved 2590.213 475.7404 585.2596 0.2679176 0.5073548
Moved 2590.243 474.5 587.5 0.2650462 0.5131172
Moved 2590.274 474 589.7828 0.2638889 0.5189885
Moved 2590.305 472.7495 591.2505 0.2609941 0.5227636
Moved 2590.335 472 592.9032 0.2592593 0.5270143
Moved 2590.366 470.3745 595 0.2554966 0.5324073
Moved 2590.397 470 596 0.2546296 0.5349793
Moved 2590.428 466.932 598.068 0.2475278 0.5402983
Moved 2590.458 465.5523 600.4478 0.2443339 0.5464191
Moved 2590.489 463.8287 603.1713 0.2403442 0.553424
Moved 2590.52 462.6453 604.3547 0.2376049 0.5564678
Moved 2590.551 462 605.5 0.2361111 0.5594135
Moved 2590.581 461 606.5 0.2337964 0.5619856
Moved 2590.612 459.7636 607.2364 0.2309343 0.5638795
Expand 2590.612
Stationary 2590.643 460 607 0.2314815 0.5632715
Moved 2590.674 459 608.5 0.2291666 0.5671295
Stationary 2590.704 459 608.5 0.2291666 0.5671295
Moved 2590.735 458 609.3129 0.2268519 0.5692202
Stationary 2590.766 458 609.3129 0.2268519 0.5692202
Stationary 2590.796 458 609.3129 0.2268519 0.5692202
Moved 2590.827 457 610.187 0.2245371 0.5714685
Stationary 2590.858 457 610.187 0.2245371 0.5714685
Stationary 2590.889 457 610.187 0.2245371 0.5714685
Stationary 2590.919 457 610.187 0.2245371 0.5714685
Stationary 2590.95 457 610.187 0.2245371 0.5714685
Moved 2590.981 455.991 610 0.2222013 0.5709876
Moved 2591.011 456 611.0533 0.2222222 0.5736968
Stationary 2591.042 456 611.0533 0.2222222 0.5736968
Stationary 2591.073 456 611 0.2222222 0.5735595
Stationary 2591.104 456 611 0.2222222 0.5735595
Stationary 2591.135 456 611 0.2222222 0.5735595
Moved 2591.165 455 611 0.2199073 0.5735595
Stationary 2591.196 455 611 0.2199073 0.5735595
Stationary 2591.227 455 611 0.2199073 0.5735595
Stationary 2591.257 455 611 0.2199073 0.5735595
Stationary 2591.288 455 611 0.2199073 0.5735595
Moved 2591.319 453.8671 611 0.2172849 0.5735595
Moved 2591.35 452.968 602.7438 0.2152037 0.5523246
Moved 2591.38 451.4063 598.8126 0.2115887 0.5422135
Moved 2591.411 449.6844 593.3687 0.2076027 0.5282116
Moved 2591.442 447.6106 582.8318 0.2028023 0.5011105
Moved 2591.472 448 579.7197 0.2037037 0.493106
Moved 2591.503 447 572.481 0.2013889 0.474488
Moved 2591.534 446.1059 562.4236 0.1993192 0.4486202
Moved 2591.565 444.3875 552.5499 0.1953414 0.4232251
Moved 2591.595 443 540.327 0.1921296 0.3917874
Moved 2591.626 438.5776 523.0217 0.1818927 0.347278
Moved 2591.657 433.1345 502.4034 0.1692927 0.2942473
Moved 2591.688 426.709 485.1269 0.1544189 0.2498118
Moved 2591.718 414.9963 466.329 0.1273062 0.2014633
Moved 2591.749 396.2633 442.9738 0.08394281 0.1413935
Moved 2591.78 383.4411 427.5293 0.05426179 0.10167
Moved 2591.811 367.5702 410.5703 0.01752367 0.05805102
Moved 2591.841 353.9375 398.9583 -0.01403357 0.02818492
Moved 2591.872 342.3089 388.0471 -0.04095162 0.0001211127
Moved 2591.903 328.7006 378.1605 -0.07245228 -0.02530738
Moved 2591.934 314.1195 370.6478 -0.1062049 -0.04463031
Moved 2591.964 302.9608 364.1765 -0.1320352 -0.06127463
Moved 2591.995 291.0006 359.6669 -0.1597209 -0.07287335
Moved 2592.026 279.7928 354.9482 -0.1856648 -0.0850099
Moved 2592.056 269.8947 352.2237 -0.2085771 -0.09201724
Moved 2592.087 261.2838 351 -0.2285096 -0.09516476
Moved 2592.118 252.3053 351 -0.2492932 -0.09516476
Moved 2592.149 241.1406 351 -0.2751376 -0.09516476
Moved 2592.179 231.9796 351 -0.2963436 -0.09516476
Moved 2592.21 225.8555 351 -0.3105197 -0.09516476
Moved 2592.241 220.118 351 -0.323801 -0.09516476
Moved 2592.271 213.6584 351 -0.3387538 -0.09516476
Ended 2592.302 213.6584 351 -0.3387538 -0.09516476
Cancel 2592.395
Began 2592.671 361 344 0.002314846 -0.1131688
Stationary 2592.702 361 344 0.002314846 -0.1131688
Stationary 2592.733 361 344 0.002314846 -0.1131688
Moved 2592.763 335.7076 344 -0.05623236 -0.1131688
Moved 2592.794 312.2521 351.1653 -0.1105276 -0.09473957
Moved 2592.825 288.7409 359.7531 -0.1649517 -0.07265169
Moved 2592.855 268.5323 366.9254 -0.2117309 -0.05420418
Moved 2592.886 252.7498 370.0358 -0.2482644 -0.0462043
Moved 2592.917 236.4593 372.363 -0.2859739 -0.04021868
Moved 2592.948 217.6641 374.1909 -0.3294813 -0.03551742
Moved 2592.978 202.5403 374 -0.36449 -0.03600823
Moved 2593.009 188.8258 375 -0.3962367 -0.03343629
Moved 2593.04 174.793 375 -0.4287199 -0.03343629
Moved 2593.071 161.9835 375 -0.4583715 -0.03343629
Moved 2593.101 150.0729 375 -0.4859425 -0.03343629
Moved 2593.132 143.3868 375 -0.5014194 -0.03343629
Moved 2593.163 134.6755 375 -0.5215845 -0.03343629
Moved 2593.194 126.0899 375 -0.5414585 -0.03343629
Moved 2593.224 118.9416 375 -0.5580056 -0.03343629
Moved 2593.255 112 375 -0.5740741 -0.03343629
Moved 2593.286 103.5328 375 -0.593674 -0.03343629
Moved 2593.316 98.23142 375 -0.6059458 -0.03343629
Moved 2593.347 93.78643 375 -0.6162352 -0.03343629
Moved 2593.378 90.0055 375 -0.6249872 -0.03343629
Moved 2593.409 88 375 -0.6296296 -0.03343629
Moved 2593.439 85.57597 375 -0.6352408 -0.03343629
Moved 2593.47 83.92403 375 -0.6390647 -0.03343629
Moved 2593.501 82.73866 375 -0.6418086 -0.03343629
Moved 2593.531 81.89532 375 -0.6437609 -0.03343629
Moved 2593.562 80.98707 375 -0.6458632 -0.03343629
Moved 2593.593 81 376.3906 -0.6458333 -0.02985966
Moved 2593.624 80 376 -0.6481482 -0.03086435
Stationary 2593.655 80 376 -0.6481482 -0.03086435
Moved 2593.685 78.88229 376 -0.6507355 -0.03086435
Stationary 2593.716 78.88229 376 -0.6507355 -0.03086435
Stationary 2593.747 78.88229 376 -0.6507355 -0.03086435
Ended 2593.777 78 376 -0.6527777 -0.03086435
Accept 2593.808 0 first
Delete 2593.808 LeftSwipe
Began 2594.73 230 270 -0.3009259 -0.303498
Stationary 2594.761 230 270 -0.3009259 -0.303498
Stationary 2594.792 230 270 -0.3009259 -0.303498
Stationary 2594.822 230 270 -0.3009259 -0.303498
Stationary 2594.853 230 270 -0.3009259 -0.303498
Moved 2594.884 247.6359 287.2269 -0.2601021 -0.25919
Moved 2594.915 255.3916 296.3916 -0.2421491 -0.2356184
Moved 2594.945 262.5 305 -0.2256944 -0.2134774
Moved 2594.976 272.7258 314.7258 -0.2020236 -0.1884624
Moved 2595.007 278.9204 322.8806 -0.1876843 -0.1674881
Moved 2595.037 285.0484 330.7312 -0.1734991 -0.1472964
Moved 2595.068 291.2858 340.3811 -0.1590607 -0.1224767
Moved 2595.099 305.0494 358.891 -0.1272004 -0.07486885
Moved 2595.13 317.2536 376.817 -0.09895007 -0.02876305
Moved 2595.16 325.8804 390.174 -0.07898048 0.005591357
Moved 2595.191 334.7829 403.4786 -0.05837287 0.03981123
Moved 2595.222 343.2504 415.084 -0.03877222 0.06966053
Moved 2595.252 351.4082 425.5443 -0.01988833 0.09656455
Moved 2595.283 356.86 434.5801 -0.007268489 0.1198046
Moved 2595.314 360.2364 440.7091 0.0005471706 0.1355686
Moved 2595.345 362 446.9252 0.004629592 0.1515566
Moved 2595.375 362 455.0505 0.004629592 0.172455
Moved 2595.406 350.7935 464.6033 -0.02131144 0.1970248
Moved 2595.437 340.8918 471.465 -0.04423206 0.2146732
Moved 2595.468 321.7048 479.6107 -0.08864631 0.2356242
Moved 2595.498 298.9207 487.7797 -0.1413874 0.256635
Moved 2595.529 281.8395 493.4744 -0.180927 0.2712819
Moved 2595.56 268.5169 497.3708 -0.2117664 0.2813034
Moved 2595.591 258.7392 499 -0.2343999 0.2854938
Moved 2595.621 250.5824 500 -0.2532814 0.2880658
Moved 2595.652 242.2406 500 -0.2725912 0.2880658
Moved 2595.683 235.0961 500 -0.2891293 0.2880658
Moved 2595.714 227.9198 494.4529 -0.3057411 0.2737986
Moved 2595.744 219.7501 483.3335 -0.3246526 0.2451993
Moved 2595.775 212.5135 467.1982 -0.3414038 0.2036991
Moved 2595.806 208.4548 448.7291 -0.3507989 0.1561961
Moved 2595.836 205.7346 432.6732 -0.3570957 0.1149002
Moved 2595.867 206 420.0521 -0.3564815 0.08243851
Moved 2595.898 206 408.205 -0.3564815 0.05196763
Moved 2595.929 206 399.8206 -0.3564815 0.03040282
Moved 2595.959 206 392.3785 -0.3564815 0.0112614
Moved 2595.99 206 385 -0.3564815 -0.007716127
Moved 2596.021 206 380.1176 -0.3564815 -0.02027386
Moved 2596.052 206 375.3359 -0.3564815 -0.03257233
Moved 2596.082 206 372.6118 -0.3564815 -0.0395789
Moved 2596.113 206 370.5 -0.3564815 -0.04501037
Moved 2596.144 214.5 370 -0.3368055 -0.04629637
Moved 2596.175 219.6713 370 -0.3248349 -0.04629637
Moved 2596.205 234.7723 392.5901 -0.289879 0.01180574
Moved 2596.236 251.0851 417.5745 -0.2521178 0.07606612
Moved 2596.267 273.5243 458.2584 -0.2001752 0.1807056
Moved 2596.297 285.4879 483.805 -0.1724818 0.246412
Moved 2596.328 292.6372 499.7287 -0.1559323 0.287368
Moved 2596.359 296.8762 509.7524 -0.1461198 0.3131492
Moved 2596.39 300.6505 517.9515 -0.1373831 0.3342374
Moved 2596.42 302.377 522.377 -0.1333866 0.3456198
Ended 2596.451 302 524 -0.1342593 0.3497942
Candidates 2596.574 13 create best cheese breast beat bear chest beast near great craft start star
Began 2597.65 429 463 0.1597223 0.1929011
Stationary 2597.68 429 463 0.1597223 0.1929011
Stationary 2597.711 429 463 0.1597223 0.1929011
Moved 2597.742 443.7501 482.6002 0.193866 0.2433132
Moved 2597.772 459.4584 505.1876 0.2302277 0.3014083
Moved 2597.803 465.9085 516.2712 0.2451586 0.3299156
Moved 2597.834 469.4477 519.4477 0.2533512 0.3380856
Moved 2597.865 476.0623 530.5934 0.2686627 0.3667524
Moved 2597.896 479.916 537.7481 0.2775834 0.3851545
Moved 2597.926 483 544.2842 0.2847222 0.4019656
Moved 2597.957 485.368 551.1041 0.2902038 0.4195064
Moved 2597.988 486 554.0822 0.2916667 0.427166
Moved 2598.018 487 558 0.2939814 0.4372427
Moved 2598.049 488 560.2468 0.2962963 0.4430214
Moved 2598.08 489.9701 564.9402 0.3008567 0.455093
Moved 2598.111 491.5 569 0.3043981 0.4655349
