in sharp contrast to your words
Stationary 3747.673 443 311 0.1921296 -0.1980453
Stationary 3747.704 443 311 0.1921296 -0.1980453
Moved 3747.734 423.4268 311 0.1468213 -0.1980453
Moved 3747.765 404.646 311 0.1033471 -0.1980453
Moved 3747.796 386.4511 311 0.06122937 -0.1980453
Moved 3747.826 369.9725 311 0.02308458 -0.1980453
Moved 3747.857 355.7363 311 -0.009869634 -0.1980453
Moved 3747.888 341.3531 311 -0.04316409 -0.1980453
Moved 3747.918 324.5388 311 -0.08208622 -0.1980453
Moved 3747.949 312.5095 311 -0.1099318 -0.1980453
Moved 3747.98 303.9029 311 -0.1298544 -0.1980453
Moved 3748.01 295.2198 311 -0.1499541 -0.1980453
Moved 3748.041 288.9344 311 -0.1645037 -0.1980453
Moved 3748.072 285.5 311 -0.1724537 -0.1980453
Moved 3748.103 281.8315 311 -0.1809457 -0.1980453
Moved 3748.134 279.0833 311 -0.1873071 -0.1980453
Moved 3748.164 278.5 311 -0.1886574 -0.1980453
Moved 3748.195 278 311 -0.1898148 -0.1980453
Moved 3748.226 285.5796 311 -0.1722694 -0.1980453
Moved 3748.256 303.2092 311 -0.1314603 -0.1980453
Moved 3748.287 332.3081 320.5131 -0.06410161 -0.1735775
Moved 3748.318 356.2208 321.5368 -0.008748074 -0.1709446
Moved 3748.348 388.8426 325.5311 0.06676535 -0.160671
Moved 3748.379 416.887 329.2887 0.1316827 -0.1510064
Moved 3748.41 442.4789 333.0479 0.1909233 -0.1413378
Moved 3748.441 465.6921 334.5214 0.2446577 -0.1375479
Moved 3748.471 488.5418 336 0.2975505 -0.1337449
Moved 3748.502 504.2311 336 0.3338683 -0.1337449
Moved 3748.533 516.4321 336 0.3621114 -0.1337449
Moved 3748.563 524.4695 336 0.3807165 -0.1337449
Moved 3748.594 528.9872 336 0.391174 -0.1337449
Moved 3748.625 531.5 336 0.3969907 -0.1337449
Moved 3748.656 533.0998 336 0.400694 -0.1337449
Stationary 3748.686 533 336 0.4004629 -0.1337449
Stationary 3748.717 533 336 0.4004629 -0.1337449
Moved 3748.748 503.3099 336 0.331736 -0.1337449
Moved 3748.779 478.6908 329.9863 0.2747472 -0.1492123
Moved 3748.809 451.5359 326.756 0.2118887 -0.1575206
Moved 3748.84 420.6003 323.6334 0.1402785 -0.1655522
Moved 3748.871 394.6356 322.876 0.080175 -0.1675001
Moved 3748.901 369.6095 321 0.02224415 -0.1723252
Moved 3748.932 345.6475 321 -0.03322348 -0.1723252
Moved 3748.963 324.6053 320 -0.08193214 -0.1748972
Moved 3748.993 306.6075 319 -0.1235938 -0.1774692
Moved 3749.024 286.1285 318 -0.1709988 -0.1800412
Moved 3749.055 266.8688 315.9813 -0.2155814 -0.1852335
Moved 3749.085 252.1698 315 -0.2496069 -0.1877573
Moved 3749.116 240.2659 315 -0.2771623 -0.1877573
Moved 3749.147 231.0947 315 -0.2983919 -0.1877573
Moved 3749.178 225.5849 315 -0.3111461 -0.1877573
Moved 3749.208 222.5356 315 -0.3182047 -0.1877573
Moved 3749.239 221 315 -0.3217593 -0.1877573
Moved 3749.27 219.7679 315 -0.3246114 -0.1877573
Stationary 3749.301 219.7679 315 -0.3246114 -0.1877573
Moved 3749.331 220 322.0978 -0.3240741 -0.1695014
Moved 3749.362 225.37 327.611 -0.3116436 -0.1553215
Moved 3749.393 243.9818 338.1324 -0.2685607 -0.1282602
Moved 3749.423 264.2119 346.0795 -0.2217318 -0.1078203
Moved 3749.454 282.5 352 -0.1793981 -0.09259266
Moved 3749.485 306.4983 360.5619 -0.1238465 -0.07057135
Moved 3749.515 329.422 365.8716 -0.0707824 -0.05691473
Moved 3749.546 349.8012 370.3718 -0.02360831 -0.04534019
Moved 3749.577 366.9138 375.2285 0.01600415 -0.0328487
Moved 3749.608 393.0647 384.7194 0.07653862 -0.008437781
Moved 3749.638 417.7162 397.0212 0.1336022 0.02320258
Moved 3749.669 439.0309 407.299 0.1829417 0.04963721
Moved 3749.7 458.1531 415.637 0.2272061 0.07108276
Moved 3749.73 474.1329 422.2532 0.2641966 0.08809973
Moved 3749.761 485.5307 426.7653 0.2905803 0.099705
Moved 3749.792 493.4241 431.2827 0.3088521 0.1113238
Moved 3749.823 497.5546 432.5546 0.3184134 0.114595
Moved 3749.853 500.3152 434 0.3248037 0.1183127
Moved 3749.884 503.0378 436.0378 0.3311059 0.1235539
Moved 3749.915 505 436.6353 0.3356481 0.1250908
Moved 3749.945 506.5 437 0.3391203 0.1260288
Moved 3749.976 507 438.0464 0.3402778 0.12872
Moved 3750.007 508.4247 438 0.3435757 0.1286007
Moved 3750.038 509.098 438 0.3451341 0.1286007
Moved 3750.068 509 439 0.3449074 0.1311728
Moved 3750.099 510.5 439 0.3483796 0.1311728
Moved 3750.13 511.171 439 0.3499328 0.1311728
Moved 3750.16 512.9855 439.9855 0.354133 0.1337074
Moved 3750.191 520.239 440 0.3709237 0.1337448
Moved 3750.222 532.5 440 0.3993056 0.1337448
Moved 3750.252 547.6044 440 0.4342694 0.1337448
Moved 3750.283 563.5425 440 0.4711633 0.1337448
Moved 3750.314 578.2977 440 0.5053186 0.1337448
Moved 3750.345 593.0748 440 0.5395249 0.1337448
Moved 3750.375 602.1453 440 0.5605216 0.1337448
Moved 3750.406 612.4601 440 0.5843985 0.1337448
Moved 3750.437 619.2375 440 0.6000869 0.1337448
Moved 3750.468 623.872 440 0.6108148 0.1337448
Moved 3750.498 627.2379 440 0.6186063 0.1337448
Moved 3750.529 630.0637 440 0.6251475 0.1337448
Moved 3750.56 631.8144 440 0.6291999 0.1337448
Moved 3750.59 633.1889 440 0.6323817 0.1337448
Moved 3750.621 635.5 440 0.6377314 0.1337448
Ended 3750.652 635.5 440 0.6377314 0.1337448
Accept 3750.682 0 in
Candidates 3750.682 13 sharp snap thai sheep crap soap cheap asleep diego studio sleep audio wrap
Began 3752.187 462 378 0.2361111 -0.02572024
Stationary 3752.218 462 378 0.2361111 -0.02572024
Stationary 3752.249 462 378 0.2361111 -0.02572024
Stationary 3752.279 462 378 0.2361111 -0.02572024
Moved 3752.31 449.3559 359.8727 0.2068423 -0.07234385
Moved 3752.341 438.3825 336.765 0.1814409 -0.1317775
Moved 3752.371 427.3169 309.2923 0.1558262 -0.2024375
Moved 3752.402 417.6837 286.051 0.133527 -0.2622145
Moved 3752.433 409.3755 265.0012 0.1142951 -0.316355
Moved 3752.464 401.7093 247.4186 0.0965493 -0.3615777
Moved 3752.494 397.5928 234.964 0.08702039 -0.3936112
Moved 3752.525 394.1425 227.5698 0.07903348 -0.4126291
Moved 3752.556 391 219.2927 0.07175922 -0.433918
Moved 3752.586 388.6728 213.3455 0.06637216 -0.4492144
Moved 3752.617 388 210.9075 0.06481478 -0.4554849
Moved 3752.648 387 209 0.06250004 -0.4603909
Stationary 3752.678 387 209 0.06250004 -0.4603909
Moved 3752.709 387 207.7733 0.06250004 -0.4635459
Moved 3752.74 394.1986 221.3988 0.07916342 -0.428501
Moved 3752.771 411.5196 246.605 0.1192584 -0.3636703
Moved 3752.801 434.9154 284.8732 0.1734153 -0.265244
Moved 3752.832 457.1542 319.0995 0.2248941 -0.1772132
Moved 3752.863 477.437 350.4009 0.2718449 -0.09670547
Moved 3752.894 496.7386 380.5295 0.3165245 -0.0192143
Moved 3752.924 512.2651 401.6868 0.3524654 0.03520259
Moved 3752.955 525.287 421.2019 0.3826088 0.08539572
Moved 3752.986 536.5889 438.4244 0.4087705 0.1296925
Moved 3753.016 548.6337 451.6337 0.4366521 0.1636669
Moved 3753.047 559.6312 462.6312 0.4621093 0.1919526
Moved 3753.078 569.4501 471.4501 0.4848381 0.2146349
Moved 3753.108 579.211 477.6583 0.5074328 0.2306024
Moved 3753.139 588.301 482.6505 0.5284745 0.2434424
Moved 3753.17 595.2172 487.1448 0.5444843 0.2550021
Moved 3753.201 600.6702 489.8351 0.557107 0.2619215
Moved 3753.231 604.282 491.282 0.5654676 0.2656428
Moved 3753.262 609.0887 492 0.5765943 0.2674896
Moved 3753.293 611.8049 493 0.5828817 0.2700616
Moved 3753.323 613.1871 493 0.5860811 0.2700616
Moved 3753.354 615.5 493 0.5914352 0.2700616
Moved 3753.385 616.1812 493 0.593012 0.2700616
Moved 3753.416 617.0402 493 0.5950004 0.2700616
Stationary 3753.446 617.0402 493 0.5950004 0.2700616
Stationary 3753.477 617 493 0.5949074 0.2700616
Stationary 3753.508 617 493 0.5949074 0.2700616
Moved 3753.538 608.4396 476.1083 0.5750917 0.226616
Moved 3753.569 597.0024 455.0035 0.5486166 0.1723341
Moved 3753.6 580.0865 427.4216 0.5094594 0.1013928
Moved 3753.631 568.299 403.5979 0.4821734 0.04011805
Moved 3753.661 557.2894 380.5789 0.4566885 -0.01908738
Moved 3753.692 549.9612 358.5374 0.439725 -0.07577841
Moved 3753.723 540.0558 328.6954 0.4167959 -0.1525324
Moved 3753.753 537.1498 314.0488 0.410069 -0.1902039
Moved 3753.784 533.5 295 0.4016204 -0.2391976
Moved 3753.815 528.9467 274.6799 0.3910802 -0.2914613
Moved 3753.845 526.1803 252.2621 0.3846767 -0.3491202
Moved 3753.876 524.433 237.2992 0.3806321 -0.387605
Moved 3753.907 523.0149 228.0596 0.3773493 -0.4113694
Moved 3753.938 522 218.7684 0.375 -0.4352664
Moved 3753.968 521 211 0.3726852 -0.455247
Moved 3753.999 520 205.4783 0.3703704 -0.4694488
Moved 3754.03 518.2602 203.2603 0.3663431 -0.4751537
Moved 3754.061 515.5 203 0.3599537 -0.4758231
Moved 3754.091 506.2494 203 0.3385403 -0.4758231
Moved 3754.122 489.0146 216.9878 0.2986449 -0.4398462
Moved 3754.153 468.9977 235.5576 0.2523093 -0.3920843
Moved 3754.183 452.7287 252.2714 0.2146497 -0.3490964
Moved 3754.214 430.3917 274.6083 0.1629437 -0.2916452
Moved 3754.245 412 290.5 0.1203704 -0.2507717
Moved 3754.275 395.3673 304.5062 0.08186877 -0.2147476
Moved 3754.306 380.6634 315.4692 0.04783203 -0.1865503
Moved 3754.337 364.9747 324.8152 0.01151562 -0.1625125
Moved 3754.368 351.8515 334.1188 -0.01886229 -0.1385835
Moved 3754.398 338.0171 343.3898 -0.05088642 -0.1147382
Moved 3754.429 325.826 351.6306 -0.07910658 -0.09354288
Moved 3754.46 315.0615 357.6257 -0.1040243 -0.07812335
Moved 3754.49 306.0486 362.4756 -0.1248874 -0.06564905
Moved 3754.521 295.0375 367.9813 -0.1503762 -0.0514886
Moved 3754.552 289.5325 371.4675 -0.1631193 -0.04252186
Moved 3754.583 286.0231 373.9769 -0.1712429 -0.03606765
Moved 3754.613 284 377.86 -0.1759259 -0.02608028
Moved 3754.644 282 380.181 -0.1805555 -0.02011052
Moved 3754.675 282 384.8484 -0.1805555 -0.008105996
Moved 3754.705 282 391.5 -0.1805555 0.009002057
Moved 3754.736 293.37 400.37 -0.1542361 0.03181571
Moved 3754.767 306.2737 411.419 -0.1243663 0.06023399
Moved 3754.797 322.195 422.9965 -0.08751153 0.09001134
Moved 3754.828 335.9905 432.9937 -0.05557751 0.1157244
Moved 3754.858 352.4421 446.7017 -0.01749521 0.1509818
Moved 3754.89 367.5 457.5 0.01736114 0.1787551
Moved 3754.92 380.3165 467.7899 0.04702896 0.2052209
Moved 3754.951 392.5319 476.1191 0.0753052 0.2266438
Moved 3754.982 404.8315 485.3736 0.1037766 0.2504464
Moved 3755.012 416.8599 497.8599 0.1316201 0.2825613
Moved 3755.043 429.8942 507.9207 0.1617922 0.3084378
Moved 3755.074 437.2181 513.8121 0.1787456 0.3235906
Moved 3755.104 444.4636 519.309 0.1955175 0.3377289
Moved 3755.135 450.7461 522.9153 0.2100604 0.3470044
Moved 3755.166 456 526.5 0.2222222 0.3562242
Moved 3755.197 459.2769 528 0.2298078 0.3600822
Moved 3755.227 461.9023 530 0.2358851 0.3652262
Moved 3755.258 463.2863 531.2863 0.2390887 0.3685347
Moved 3755.289 464 532.0462 0.2407408 0.3704891
Moved 3755.32 465 532 0.2430555 0.3703703
Moved 3755.35 465 533 0.2430555 0.3729423
Stationary 3755.381 465 533 0.2430555 0.3729423
Stationary 3755.412 465 533 0.2430555 0.3729423
Moved 3755.442 452.9036 533 0.2150545 0.3729423
Moved 3755.473 446.0811 533 0.1992619 0.3729423
Moved 3755.504 436.8595 533 0.1779156 0.3729423
Moved 3755.534 425.563 522.5881 0.1517662 0.3461628
Moved 3755.565 416.1312 522.7828 0.1299334 0.3466634
Moved 3755.596 407.0861 519.0287 0.1089956 0.3370079
Moved 3755.627 398.5 515 0.08912037 0.326646
Moved 3755.657 392.6925 512.8463 0.07567713 0.3211066
Moved 3755.688 388.1085 510.1085 0.06506592 0.3140649
Moved 3755.719 383.7326 506.3663 0.05493661 0.3044401
Moved 3755.75 380.9352 503.9352 0.04846106 0.2981871
Moved 3755.78 377.1683 500.1683 0.0397414 0.2884986
Moved 3755.811 374.4119 496.4119 0.03336092 0.2788372
Moved 3755.842 372.657 492.314 0.02929856 0.2682971
Moved 3755.872 371 488.4705 0.025463 0.2584118
Moved 3755.903 368.5 483 0.01967589 0.2443414
Moved 3755.934 368 475.4622 0.01851857 0.2249542
Moved 3755.964 366 464.9272 0.01388888 0.1978581
Moved 3755.995 365 455.4163 0.01157403 0.1733957
Moved 3756.026 361.8487 442.3948 0.004279415 0.1399043
Moved 3756.057 359.1059 425.8469 -0.002069772 0.09734267
Moved 3756.087 353 407.5 -0.01620372 0.05015428
Moved 3756.118 348.8629 393.6573 -0.0257803 0.01455064
Moved 3756.149 345.1709 380.8546 -0.03432661 -0.01837828
Moved 3756.179 341.419 369.6759 -0.04301161 -0.04712988
Moved 3756.21 339.0142 361.0427 -0.04857818 -0.06933472
Moved 3756.241 337.2672 355.2672 -0.05262221 -0.08418927
Moved 3756.271 337 352.523 -0.05324075 -0.09124748
Moved 3756.302 337 350.5 -0.05324075 -0.09645069
Moved 3756.333 337 351 -0.05324075 -0.09516476
Stationary 3756.364 337 351 -0.05324075 -0.09516476
Moved 3756.394 345.4372 351 -0.0337102 -0.09516476
Moved 3756.425 353.9077 363.9077 -0.01410256 -0.06196583
Moved 3756.456 358.0344 369.3792 -0.004549921 -0.04789313
Moved 3756.487 367.3727 383.4658 0.0170664 -0.01166206
Moved 3756.517 378.3018 400.1621 0.0423652 0.03128114
Moved 3756.548 386.5 412.5 0.06134262 0.06301432
Moved 3756.579 401.0924 431.1294 0.09512126 0.1109294
Moved 3756.609 414.8945 447.8945 0.1270707 0.1540496
Moved 3756.64 427 461 0.1550926 0.1877571
Moved 3756.671 437.8916 471.8916 0.1803047 0.2157704
Moved 3756.701 450.9083 484.9083 0.210436 0.2492498
Moved 3756.732 460.4556 495.9408 0.2325361 0.2776254
Moved 3756.763 468.7266 503.7266 0.2516819 0.2976507
Moved 3756.793 476.0042 509.3361 0.2685282 0.3120784
Moved 3756.824 481.8492 514.8492 0.2820584 0.3262583
Moved 3756.855 484.1787 516 0.2874508 0.329218
Moved 3756.886 486.5 518.5 0.2928241 0.335648
Ended 3756.917 487 519 0.2939814 0.3369341
Accept 3757.039 0 sharp
Candidates 3757.039 13 contrast consider consist contact connect consent concept conduct context contest contract comment consult
Began 3758.022 472 372 0.2592593 -0.04115226
Stationary 3758.053 472 372 0.2592593 -0.04115226
Stationary 3758.083 472 372 0.2592593 -0.04115226
Moved 3758.114 456.4518 409.0076 0.223268 0.05403177
Moved 3758.145 444.0831 452.5846 0.1946368 0.1661126
Moved 3758.176 439.5249 463.6002 0.1840855 0.1944448
Moved 3758.206 434 486 0.1712963 0.2520575
Moved 3758.237 428.32 502.7001 0.1581481 0.2950104
Moved 3758.267 425.5349 513.6627 0.1517013 0.3232063
Moved 3758.298 422.5 525 0.144676 0.3523662
Moved 3758.329 419.7445 531.511 0.1382975 0.3691126
Moved 3758.36 418 536.5126 0.1342593 0.3819768
Moved 3758.39 417 539.4373 0.1319444 0.3894992
Moved 3758.421 414.8129 543.1871 0.1268818 0.3991436
Moved 3758.452 414 544.9542 0.125 0.4036888
Moved 3758.483 414 547.2856 0.125 0.4096853
Moved 3758.513 413 548.5 0.1226852 0.4128085
Stationary 3758.544 413 548.5 0.1226852 0.4128085
Moved 3758.575 413 548 0.1226852 0.4115225
Moved 3758.605 425.5838 548 0.1518144 0.4115225
Moved 3758.636 441.4927 538.2029 0.1886405 0.3863243
Moved 3758.667 457.3008 530.6797 0.2252333 0.3669745
Moved 3758.698 475.5412 522.7294 0.2674565 0.3465261
Moved 3758.728 490.1675 515.4163 0.3013137 0.3277166
Moved 3758.759 505.0955 509.3809 0.3358692 0.3121936
Moved 3758.79 520.3098 504.23 0.3710875 0.2989455
Moved 3758.82 535.9412 502.1512 0.4072714 0.2935989
Moved 3758.851 555.726 502 0.4530695 0.2932098
Moved 3758.882 562.5773 502 0.468929 0.2932098
Moved 3758.912 574.3959 502 0.4962867 0.2932098
Moved 3758.943 584.6728 509.5345 0.5200759 0.3125887
Moved 3758.974 597.1802 513.295 0.5490282 0.3222609
Moved 3759.005 607.1743 516.0581 0.5721627 0.3293675
Moved 3759.035 615.4648 518.8216 0.5913538 0.3364753
Moved 3759.066 621.4826 520.2413 0.6052838 0.3401268
Moved 3759.097 626.9811 521.9905 0.6180118 0.3446258
Moved 3759.127 629.7374 523 0.624392 0.3472221
Moved 3759.158 632.4963 524.4963 0.6307784 0.3510706
Moved 3759.189 633.9561 524 0.6341577 0.3497942
Ended 3759.219 636.6398 525.3199 0.6403699 0.3531889
Accept 3759.312 0 contrast
Candidates 3759.312 13 to too trip rio top trio rep grip rip ep rp tripp tip
Began 3759.957 478 335 0.2731481 -0.1363169
Stationary 3759.987 478 335 0.2731481 -0.1363169
Stationary 3760.018 478 335 0.2731481 -0.1363169
Moved 3760.049 469.4605 360.9793 0.2533808 -0.06949773
Moved 3760.079 462.0093 386.9722 0.2361325 -0.002643679
Moved 3760.11 456.1771 409.2915 0.2226322 0.05476202
Moved 3760.141 452.8284 428.2014 0.2148805 0.1033986
Moved 3760.172 453 442.7623 0.2152778 0.1408496
Moved 3760.202 453 453.4037 0.2152778 0.1682193
Moved 3760.233 462.891 464.396 0.2381735 0.1964916
Moved 3760.264 473.2874 474.4299 0.2622393 0.222299
Moved 3760.294 485.5 485.5 0.2905093 0.2507715
Moved 3760.325 493.2067 490.1378 0.3083487 0.2626999
Moved 3760.356 499.6725 495.6725 0.3233159 0.2769354
Moved 3760.386 504.196 499.598 0.3337871 0.2870318
Moved 3760.417 507.0162 502.0162 0.3403152 0.2932514
Moved 3760.448 508.4053 503.4053 0.3435309 0.2968244
Moved 3760.479 511.5546 505.5546 0.3508207 0.3023522
Moved 3760.509 513.319 507 0.354905 0.3060699
Moved 3760.54 514.314 508.314 0.3572083 0.3094494
Moved 3760.571 516.5538 508.5538 0.362393 0.3100662
Moved 3760.602 521.6353 509 0.3741557 0.3112139
Moved 3760.632 528.2545 509 0.3894781 0.3112139
Moved 3760.663 536.1255 509 0.4076979 0.3112139
Moved 3760.694 546.1682 509 0.4309449 0.3112139
Moved 3760.724 559.249 509 0.4612244 0.3112139
Moved 3760.755 574 509 0.4953703 0.3112139
Moved 3760.786 593.3129 509 0.5400762 0.3112139
Moved 3760.816 606.9065 509 0.5715428 0.3112139
Moved 3760.847 616.2269 509 0.5931178 0.3112139
Moved 3760.878 622.2997 509 0.6071753 0.3112139
Moved 3760.908 628.9166 502.2918 0.6224922 0.2939603
Moved 3760.939 632.7241 501 0.6313056 0.2906378
Moved 3760.97 635.2129 499.8936 0.6370668 0.287792
Moved 3761.001 637 499 0.6412038 0.2854938
Moved 3761.031 638.2855 497.7145 0.6441795 0.2821873
Moved 3761.062 638 496.9826 0.6435185 0.280305
Moved 3761.093 638 494.8078 0.6435185 0.2747114
Moved 3761.124 638 492.3318 0.6435185 0.2683432
Moved 3761.154 628.1691 489.5845 0.6207617 0.261277
Moved 3761.185 620.4924 486.8308 0.6029916 0.2541944
Moved 3761.216 610.8796 484.2932 0.5807397 0.2476676
Moved 3761.246 597.1185 482 0.5488854 0.2417695
Moved 3761.277 583.2644 480 0.5168158 0.2366254
Moved 3761.308 571.4172 479 0.4893918 0.2340534
Moved 3761.338 559.9023 479 0.4627368 0.2340534
Moved 3761.369 541.6042 479 0.4203801 0.2340534
Moved 3761.4 524.2678 479 0.3802494 0.2340534
Moved 3761.431 511.0671 479 0.3496924 0.2340534
Moved 3761.461 497.7921 486.2426 0.3189632 0.2526814
Moved 3761.492 479.9901 488.8019 0.277755 0.2592642
Moved 3761.523 464.1518 491.5696 0.2410921 0.2663827
Moved 3761.553 451.3586 495.6566 0.2114782 0.2768943
Moved 3761.584 439.2567 497 0.1834647 0.2803498
Moved 3761.615 425.5 498 0.1516204 0.2829217
Moved 3761.646 411.7461 499 0.1197827 0.2854938
Moved 3761.676 401.6319 500 0.09637018 0.2880658
Moved 3761.707 395.0444 500 0.08112133 0.2880658
Moved 3761.738 389.5656 501.2172 0.06843895 0.2911963
Moved 3761.769 385.0475 501 0.05798032 0.2906378
Moved 3761.799 382.6984 501 0.05254269 0.2906378
Moved 3761.83 380.8535 502 0.04827192 0.2932098
Ended 3761.861 380 502 0.04629632 0.2932098
Accept 3761.953 0 to
Candidates 3761.953 13 your type grow tour route our tie report rupert row rope it or
Began 3762.536 440 366 0.1851852 -0.05658444
Stationary 3762.567 440 366 0.1851852 -0.05658444
Stationary 3762.597 440 366 0.1851852 -0.05658444
Stationary 3762.628 440 366 0.1851852 -0.05658444
Moved 3762.659 419.5023 381.6412 0.1377369 -0.01635516
Moved 3762.69 399.3366 399.6634 0.09105702 0.02999835
Moved 3762.72 380.0273 413.6987 0.0463595 0.06609728
Moved 3762.751 365.1283 424.523 0.01187106 0.0939377
Moved 3762.782 353.5395 433.4605 -0.01495491 0.1169251
Moved 3762.813 341.5635 442.0774 -0.04267707 0.1390879
Moved 3762.843 331.6634 450.3367 -0.06559407 0.1603309
Moved 3762.874 323.5163 456.4837 -0.08445293 0.1761411
Moved 3762.905 316.1822 461.5452 -0.1014301 0.1891593
Moved 3762.936 308.9314 466.0457 -0.1182143 0.2007348
Moved 3762.966 303.4375 469.5625 -0.1309317 0.20978
Moved 3762.997 299.5 472.5 -0.1400463 0.2173353
Moved 3763.028 297.0064 473.9936 -0.1458185 0.2211769
Moved 3763.058 294.2582 475.7418 -0.15218 0.2256732
Moved 3763.089 293 477 -0.1550926 0.2289094
Stationary 3763.12 293 477 -0.1550926 0.2289094
Moved 3763.15 291.692 478.308 -0.1581205 0.2322736
Moved 3763.181 292 479 -0.1574074 0.2340534
Moved 3763.212 310.2188 481.1741 -0.1152344 0.2396453
Moved 3763.242 342.7217 481 -0.03999596 0.2391974
Moved 3763.273 387.9527 481 0.0647053 0.2391974
Moved 3763.304 425.2314 481 0.1509985 0.2391974
Moved 3763.335 459.1382 481 0.2294864 0.2391974
Moved 3763.365 488.4566 481 0.2973533 0.2391974
Moved 3763.396 516.3521 481 0.3619262 0.2391974
Moved 3763.427 541.8397 481 0.4209251 0.2391974
Moved 3763.458 561.5 481 0.4664352 0.2391974
Moved 3763.488 576.6818 481 0.5015782 0.2391974
Moved 3763.519 590.4818 482 0.5335226 0.2417695
Moved 3763.55 603.2475 482 0.5630729 0.2417695
Moved 3763.58 613.7272 483.9318 0.5873314 0.246738
Moved 3763.611 622.9938 485 0.6087821 0.2494856
Moved 3763.642 628.8237 486.4119 0.622277 0.2531168
Moved 3763.672 633.1707 487.1707 0.6323395 0.2550685
Moved 3763.703 635.6125 487 0.6379918 0.2546296
Moved 3763.734 637.1808 487 0.6416224 0.2546296
Stationary 3763.765 637.1808 487 0.6416224 0.2546296
Stationary 3763.795 637.1808 487 0.6416224 0.2546296
Moved 3763.826 608.0879 488 0.5742775 0.2572016
Moved 3763.857 581.5906 491.091 0.5129412 0.2651517
Moved 3763.887 552.8863 493.8114 0.446496 0.2721486
Moved 3763.918 525.5 496.5 0.3831019 0.2790637
Moved 3763.949 503.789 498 0.332845 0.2829217
Moved 3763.979 478.0619 498 0.2732915 0.2829217
Moved 3764.01 450.9353 498 0.2104983 0.2829217
Moved 3764.041 428.2578 498 0.1580042 0.2829217
Moved 3764.072 403.5639 498 0.1008424 0.2829217
Moved 3764.102 380.7593 498 0.04805406 0.2829217
Moved 3764.133 362.3852 489.7693 0.005521278 0.2617522
Moved 3764.164 342.7581 490 -0.03991172 0.2623456
Moved 3764.194 335.8096 490 -0.05599623 0.2623456
Moved 3764.225 329.6062 490 -0.07035603 0.2623456
Moved 3764.256 325.0551 490 -0.08089101 0.2623456
Moved 3764.287 322.6267 490 -0.08651227 0.2623456
Moved 3764.317 320.8845 490 -0.09054522 0.2623456
Moved 3764.348 320 490 -0.09259259 0.2623456
Moved 3764.379 318.6998 490 -0.09560232 0.2623456
Stationary 3764.409 318.6998 490 -0.09560232 0.2623456
Moved 3764.44 319 487.2255 -0.09490739 0.2552096
Moved 3764.471 319 479.8813 -0.09490739 0.2363201
Moved 3764.501 319 469.0725 -0.09490739 0.2085197
Moved 3764.532 328.4576 455.356 -0.0730148 0.1732405
Moved 3764.563 332.4596 441.7018 -0.06375085 0.138122
Moved 3764.594 338.4688 426.5936 -0.04984071 0.09926321
