are you sure you want this
are you sure you want this
Basic
List

0.6 0.6
432 388.8
Began 956.4949 190 326 -0.3935185 -0.1594652
Stationary 956.5256 190 326 -0.3935185 -0.1594652
Moved 956.5563 193.6415 343.1863 -0.3850891 -0.1152615
Moved 956.587 204.9709 363.5892 -0.3588636 -0.06278505
Moved 956.6177 214.5909 382.284 -0.3365952 -0.01470165
Moved 956.6484 225.0919 403.4109 -0.3122872 0.03963694
Moved 956.6791 236.1622 421.8919 -0.2866617 0.08717046
Moved 956.7099 250.2894 448.5787 -0.2539598 0.1558094
Moved 956.7406 252.6578 452.4867 -0.2484773 0.1658607
Moved 956.7713 257.3914 461.0871 -0.2375198 0.1879812
Moved 956.8021 263 474 -0.2245371 0.2211934
Moved 956.8328 266.0574 480.1721 -0.2174598 0.2370679
Moved 956.8635 268 485.9299 -0.212963 0.2518773
Moved 956.8942 268 488 -0.212963 0.2572016
Moved 956.9249 268 489.2348 -0.212963 0.2603775
Stationary 956.9556 268 489 -0.212963 0.2597736
Moved 956.9863 255.7027 489 -0.2414289 0.2597736
Moved 957.017 245.1288 477.0966 -0.2659056 0.2291577
Moved 957.0477 235.5507 471.0338 -0.2880771 0.2135643
Moved 957.0784 223.2589 462.9553 -0.3165303 0.1927862
Moved 957.1091 213 452 -0.3402778 0.164609
Moved 957.1398 202.6692 442.7795 -0.3641916 0.1408936
Moved 957.1705 198.3167 437.6335 -0.3742668 0.1276581
Moved 957.2012 195.4428 434 -0.3809193 0.1183127
Moved 957.2319 194 432 -0.3842593 0.1131687
Ended 957.2626 194 432 -0.3842593 0.1131687
Candidates 957.3854 13 see address added are data assess area se sara cars date cases dates
Began 958.3682 313 282 -0.1087963 -0.2726338
Stationary 958.399 313 282 -0.1087963 -0.2726338
Moved 958.4297 299.4799 299.6501 -0.1400927 -0.2272375
Moved 958.4604 288.9858 322.0319 -0.1643847 -0.1696711
Moved 958.491 278.9368 345.158 -0.1876463 -0.1101903
Moved 958.5218 268.8437 372.8543 -0.2110099 -0.03895496
Moved 958.5525 264.7341 391.8611 -0.2205228 0.009930888
Moved 958.5832 260.1467 409.6801 -0.231142 0.05576145
Moved 958.614 256.3188 430.7684 -0.2400028 0.110001
Moved 958.6447 254.8793 440.8447 -0.2433349 0.1359174
Moved 958.6754 252.709 456.455 -0.2483589 0.1760674
Moved 958.7061 251.192 466.04 -0.2518703 0.20072
Moved 958.7368 249.3238 477.0285 -0.2561948 0.2289827
Moved 958.7675 246.4603 488.6191 -0.2628234 0.258794
Moved 958.7982 245 494 -0.2662037 0.2726337
Moved 958.8289 242.0216 500.9567 -0.2730981 0.2905265
Moved 958.8596 238.1421 507.7158 -0.2820785 0.307911
Moved 958.8903 232.5488 513.4512 -0.295026 0.3226625
Moved 958.921 222.0027 523.3315 -0.3194382 0.3480749
Moved 958.9518 216.6355 527.2733 -0.3318622 0.3582132
Moved 958.9825 208.1114 534.8886 -0.351594 0.3777998
Moved 959.0132 199.4882 540.6746 -0.3715551 0.3926814
Moved 959.0439 192 545 -0.3888888 0.4038065
Moved 959.0746 182 552 -0.412037 0.4218106
Moved 959.1053 174 557 -0.4305556 0.4346707
Moved 959.136 166.5715 560.7142 -0.447751 0.4442238
Moved 959.1667 159.567 563.9553 -0.4639654 0.4525599
Moved 959.1974 154 566 -0.4768519 0.4578188
Moved 959.2281 147 568 -0.4930556 0.4629629
Moved 959.2589 142.4952 569 -0.5034834 0.4655349
Moved 959.2896 137.834 570 -0.5142732 0.4681069
Moved 959.3203 135 571 -0.5208333 0.4706789
Moved 959.351 133 572 -0.5254629 0.4732509
Moved 959.3817 131.1875 573.8126 -0.5296587 0.4779128
Moved 959.4124 131 576.649 -0.5300926 0.4852084
Moved 959.4431 130 579 -0.5324074 0.4912551
Moved 959.4738 130 582 -0.5324074 0.4989711
Moved 959.5045 130 585.7639 -0.5324074 0.508652
Moved 959.5353 130 588.707 -0.5324074 0.5162218
Moved 959.5659 130 590.5438 -0.5324074 0.5209459
Moved 959.5967 130 593.0631 -0.5324074 0.5274256
Moved 959.6274 130 594 -0.5324074 0.5298353
Moved 959.6581 130 595 -0.5324074 0.5324073
Stationary 959.6888 130 595 -0.5324074 0.5324073
Moved 959.7195 130 596 -0.5324074 0.5349793
Moved 959.7502 130 597.9592 -0.5324074 0.5400184
Moved 959.7809 130 599.8461 -0.5324074 0.5448716
Moved 959.8116 130 601 -0.5324074 0.5478393
Moved 959.8423 138.4576 603 -0.5128297 0.5529835
Moved 959.873 138.0527 604 -0.5137668 0.5555555
Moved 959.9037 138 605 -0.513889 0.5581275
Expand 959.9037
Moved 959.9344 138 606 -0.513889 0.5606995
Moved 959.9651 139 607.5 -0.511574 0.5645576
Ended 959.9959 140 608 -0.5092592 0.5658435
Stationary 960.0266 682 161 0.7453703 -0.5838477
Ended 960.0573 682 161 0.7453703 -0.5838477
Accept 960.0573 3 are
Began 961.1015 448 491 0.2037037 0.2649176
Stationary 961.1322 448 491 0.2037037 0.2649176
Stationary 961.1629 448 491 0.2037037 0.2649176
Stationary 961.1935 448 491 0.2037037 0.2649176
Stationary 961.2243 448 491 0.2037037 0.2649176
Moved 961.255 467.5237 491 0.2488974 0.2649176
Moved 961.2858 482.2362 491 0.2829542 0.2649176
Moved 961.3165 499.0739 491 0.3219304 0.2649176
Moved 961.3471 516.053 491 0.3612337 0.2649176
Moved 961.3779 531.3581 491 0.3966622 0.2649176
Moved 961.4085 540.4199 491 0.4176387 0.2649176
Moved 961.4393 548.9572 491 0.4374008 0.2649176
Moved 961.47 555.7046 491 0.4530198 0.2649176
Moved 961.5007 558.228 491 0.4588612 0.2649176
Stationary 961.5314 558.228 491 0.4588612 0.2649176
Moved 961.5621 552.0184 491 0.4444869 0.2649176
Moved 961.5928 516.441 491 0.3621319 0.2649176
Moved 961.6235 490.4261 491 0.3019122 0.2649176
Moved 961.6542 470.378 491 0.2555046 0.2649176
Moved 961.6849 458.7159 491 0.2285089 0.2649176
Moved 961.7156 450.9073 491 0.2104337 0.2649176
Moved 961.7464 446.5859 491 0.2004305 0.2649176
Moved 961.7771 440.8386 491 0.1871263 0.2649176
Moved 961.8078 437.0913 491 0.1784521 0.2649176
Moved 961.8385 434.3722 491 0.1721578 0.2649176
Moved 961.8692 431.6185 491 0.1657837 0.2649176
Moved 961.8999 429.5 491 0.1608796 0.2649176
Moved 961.9306 426.8765 491 0.1548068 0.2649176
Stationary 961.9614 426.8765 491 0.1548068 0.2649176
Ended 961.9921 427 491 0.1550926 0.2649176
Candidates 962.0842 13 you po pi i pilot joy o lou ok log plot holy hot
Began 964.0188 270 360 -0.2083333 -0.07201654
Stationary 964.0496 270 360 -0.2083333 -0.07201654
Stationary 964.0803 270 360 -0.2083333 -0.07201654
Moved 964.1108 284.6465 375.6465 -0.1744294 -0.03177337
