I can still feel your presence
Moved 2469.269 470 539.9727 0.2546296 0.3908762
Moved 2469.3 470 542.7169 0.2546296 0.3979342
Moved 2469.331 470 544.7276 0.2546296 0.4031059
Moved 2469.361 470 546 0.2546296 0.4063785
Moved 2469.392 470 547 0.2546296 0.4089505
Moved 2469.423 470 548 0.2546296 0.4115225
Stationary 2469.454 470 548 0.2546296 0.4115225
Ended 2469.484 470 549 0.2546296 0.4140946
Accept 2469.546 2 I
Began 2470.222 428 341 0.1574074 -0.1208849
Stationary 2470.252 428 341 0.1574074 -0.1208849
Moved 2470.283 420.2451 331.3065 0.1394564 -0.1458168
Moved 2470.314 416.9351 323.3377 0.1317942 -0.1663126
Moved 2470.345 408.7878 306.5756 0.1129347 -0.2094249
Moved 2470.375 397.9378 287.1412 0.08781909 -0.2594106
Moved 2470.406 386.5724 271.1447 0.0615101 -0.3005538
Moved 2470.437 374.2793 254.9189 0.03305395 -0.3422867
Moved 2470.468 363.7866 240.2333 0.00876536 -0.3800585
Moved 2470.499 356.1478 227.2955 -0.008917153 -0.4133346
Moved 2470.529 350.1078 217.2156 -0.02289871 -0.4392604
Moved 2470.56 345.2045 206.6135 -0.03424883 -0.466529
Moved 2470.591 341.6674 199.6674 -0.04243662 -0.4843947
Moved 2470.621 337.9245 194.4623 -0.05110075 -0.4977822
Moved 2470.652 332.8154 194 -0.0629274 -0.4989713
Moved 2470.683 313.3486 212.6165 -0.1079893 -0.4510893
Moved 2470.714 284.8081 251.5344 -0.1740554 -0.3509918
Moved 2470.744 255 295.5 -0.2430556 -0.2379116
Moved 2470.775 227.9178 334.0076 -0.3057457 -0.1388695
Moved 2470.806 209.4779 358.8354 -0.3484308 -0.07501202
Moved 2470.836 201.0611 375.8777 -0.3679141 -0.03117863
Moved 2470.867 198 388.7271 -0.375 0.001869869
Moved 2470.898 197 397.8318 -0.3773148 0.02528752
Moved 2470.929 197 404.5413 -0.3773148 0.04254451
Moved 2470.959 206.2167 412.4562 -0.3559799 0.0629018
Moved 2470.99 234.7427 425.4537 -0.2899475 0.09633154
Moved 2471.021 282.6754 434.5619 -0.1789923 0.1197579
Moved 2471.052 343.7697 436 -0.03757025 0.1234567
Moved 2471.082 393.1837 426.1289 0.076814 0.09806817
Moved 2471.113 449.8673 413.7832 0.2080261 0.0663147
Moved 2471.144 486.4944 397.5935 0.292811 0.02467458
Moved 2471.175 514.4446 381.6665 0.3575107 -0.01628993
Moved 2471.205 532.6298 364.2652 0.399606 -0.06104638
Moved 2471.236 545.9037 345.1444 0.4303327 -0.1102254
Moved 2471.267 556.5583 325.8833 0.4549962 -0.1597652
Moved 2471.298 565.5 310 0.4756944 -0.2006174
Moved 2471.328 573.728 291.0587 0.4947408 -0.2493348
Moved 2471.359 580.2237 273.3289 0.5097771 -0.2949361
Moved 2471.39 585.9728 257.0817 0.5230851 -0.3367241
Moved 2471.42 590.1072 244.6782 0.5326557 -0.368626
Moved 2471.451 594.4293 231.283 0.5426603 -0.4030789
Moved 2471.482 599.2944 217.2333 0.5539223 -0.4392149
Moved 2471.513 603.1721 205.4836 0.5628984 -0.4694352
Moved 2471.543 604 197.5587 0.5648147 -0.4898182
Moved 2471.574 605.5847 191.4153 0.5684832 -0.5056191
Moved 2471.605 606 187.5448 0.5694444 -0.5155742
Moved 2471.635 607 184.0309 0.5717592 -0.524612
Moved 2471.666 607 181.168 0.5717592 -0.5319753
Moved 2471.697 607 177.5929 0.5717592 -0.5411705
Moved 2471.728 595.8447 173.4224 0.5459368 -0.5518972
Moved 2471.759 590.7496 169.8749 0.5341426 -0.5610214
Moved 2471.789 582.0013 167 0.5138919 -0.5684157
Moved 2471.82 573.2693 166 0.493679 -0.5709877
Moved 2471.851 564.5 166 0.4733796 -0.5709877
Moved 2471.881 549.4424 166 0.4385242 -0.5709877
Moved 2471.912 532.3606 184.5116 0.3989828 -0.5233756
Moved 2471.943 519.9795 193.0123 0.3703229 -0.5015116
Moved 2471.974 508.6898 200.1552 0.3441893 -0.4831401
Moved 2472.004 498.6613 205.8925 0.3209754 -0.4683836
Moved 2472.035 492.384 211.616 0.3064443 -0.4536626
Moved 2472.066 485.6322 215.1838 0.2908153 -0.4444861
Moved 2472.096 480.557 219.7214 0.2790672 -0.4328152
Moved 2472.127 476.4048 223.5951 0.2694557 -0.4228522
Moved 2472.158 472.5261 226.4739 0.2604772 -0.4154478
Moved 2472.189 470.0221 229.9779 0.2546807 -0.4064354
Moved 2472.219 468 232.847 0.25 -0.3990559
Moved 2472.25 465.2778 234.7222 0.2436987 -0.3942332
Ended 2472.281 463.8328 236.1671 0.2403537 -0.3905167
Candidates 2472.373 13 carrying calm caring cartoon casting varying farm arm seem am creating sun aim
Began 2473.479 277 364 -0.1921296 -0.06172839
Stationary 2473.51 277 364 -0.1921296 -0.06172839
Moved 2473.541 313.7294 364 -0.1071078 -0.06172839
Moved 2473.572 358.1668 364 -0.004243503 -0.06172839
Moved 2473.602 388.8808 364 0.06685366 -0.06172839
Moved 2473.633 417.4341 364 0.1329495 -0.06172839
Moved 2473.664 434.2444 364 0.1718619 -0.06172839
Moved 2473.695 446 364 0.199074 -0.06172839
Moved 2473.725 450.1771 364 0.2087432 -0.06172839
Moved 2473.756 452.9623 364 0.2151906 -0.06172839
Moved 2473.787 455.8375 364 0.221846 -0.06172839
Moved 2473.817 456.5 364 0.2233796 -0.06172839
Moved 2473.848 457.1722 364 0.2249357 -0.06172839
Stationary 2473.879 457 364 0.2245371 -0.06172839
Moved 2473.91 448.1806 357.1404 0.2041218 -0.07937137
Moved 2473.94 422.6978 350.5396 0.1451337 -0.09634896
Moved 2473.971 374.154 342.9191 0.03276388 -0.1159489
Moved 2474.002 304.5665 338.7637 -0.1283182 -0.1266366
Moved 2474.033 249.0356 339 -0.2568621 -0.1260288
Moved 2474.063 187.4723 343.6155 -0.3993696 -0.1141578
Moved 2474.094 145.083 352.1112 -0.497493 -0.09230664
Moved 2474.125 106.3102 357 -0.5872449 -0.07973259
Moved 2474.156 86.82111 362.7654 -0.6323586 -0.06490386
Moved 2474.186 62.99766 370.5006 -0.6875054 -0.04500879
Moved 2474.217 47.23983 378.5056 -0.7239818 -0.02441995
Moved 2474.248 35.8742 386.7006 -0.7502912 -0.003342059
Moved 2474.279 30.05805 391 -0.7637545 0.007715971
Stationary 2474.309 30 391 -0.7638889 0.007715971
Stationary 2474.34 30 391 -0.7638889 0.007715971
Moved 2474.371 37.13369 391 -0.7473757 0.007715971
Moved 2474.401 38.27551 391 -0.7447327 0.007715971
Stationary 2474.432 38 391 -0.7453703 0.007715971
Ended 2474.463 38 391 -0.7453703 0.007715971
Accept 2474.555 0 carrying
Candidates 2474.555 1 still
Began 2475.078 456 361 0.2222222 -0.06944452
Moved 2475.108 403.5971 361 0.1009192 -0.06944452
Moved 2475.139 323.6513 377.1498 -0.08414041 -0.02790679
Moved 2475.17 253.4406 392.1913 -0.2466652 0.01077993
Moved 2475.2 171.1112 408.3868 -0.4372426 0.05243521
Moved 2475.231 128.3579 418.7632 -0.5362086 0.07912337
Moved 2475.262 92.93566 422.4128 -0.6182044 0.08851031
Moved 2475.293 65.47076 428.0882 -0.6817806 0.1031074
Moved 2475.323 44.80754 432.506 -0.7296121 0.11447
Moved 2475.354 30.36223 440.3189 -0.7630504 0.134565
Moved 2475.385 39.70951 440 -0.7414131 0.1337448
Moved 2475.416 43 432 -0.7337962 0.1131687
Moved 2475.446 48 427 -0.7222222 0.1003086
Ended 2475.477 48 427 -0.7222222 0.1003086
Accept 2475.539 0 still
Delete 2475.539 LeftSwipe
Began 2475.815 469 355 0.2523148 -0.08487654
Moved 2475.846 427.1871 355 0.1555256 -0.08487654
Moved 2475.877 352.905 343.2755 -0.01642366 -0.1150321
Moved 2475.907 272.428 342 -0.2027129 -0.1183128
Moved 2475.938 198.2142 351.8482 -0.3745041 -0.09298301
Moved 2475.969 144.1857 357.3275 -0.49957 -0.07889029
Moved 2476 107.286 361 -0.5849862 -0.06944452
Moved 2476.03 84.66018 363.1489 -0.6373607 -0.06391753
Moved 2476.061 57.33984 368.0734 -0.7006022 -0.05125171
Moved 2476.092 47.5 369.5 -0.7233797 -0.04758238
Moved 2476.122 29.65558 372 -0.7646862 -0.04115226
Moved 2476.153 24.29046 373.3548 -0.7771055 -0.0376677
Ended 2476.184 22 373 -0.7824075 -0.03858032
Delete 2476.245 LeftSwipe
Began 2476.891 461 204 0.2337964 -0.473251
Moved 2476.922 454.0614 194.7485 0.2177348 -0.497046
Moved 2476.952 441.81 177.5341 0.1893751 -0.5413219
Moved 2476.983 427.5 158.5 0.15625 -0.5902779
Moved 2477.014 412.6864 143.6079 0.1219592 -0.6285806
Moved 2477.044 404.141 135.141 0.1021781 -0.6503575
Moved 2477.075 397.3453 127.3453 0.0864475 -0.6704081
Moved 2477.106 392.7209 122.7208 0.0757428 -0.6823024
Moved 2477.137 386.5179 116.5179 0.06138414 -0.6982562
Moved 2477.167 382.778 112.889 0.05272696 -0.70759
Moved 2477.198 380.0209 108.0419 0.0463448 -0.720057
Moved 2477.229 377.5183 105.5183 0.04055172 -0.7265476
Moved 2477.26 374.6465 102.6465 0.03390392 -0.733934
Moved 2477.29 372.7647 99.76465 0.02954791 -0.7413461
Moved 2477.321 372 98.17944 0.02777775 -0.7454233
Moved 2477.352 371 98 0.025463 -0.7458848
Moved 2477.383 369.9261 98 0.02297709 -0.7458848
Moved 2477.413 360.5159 117.1945 0.001194179 -0.6965164
Moved 2477.444 349.5394 144.5975 -0.02421434 -0.626035
Moved 2477.475 337.1715 177.4226 -0.05284373 -0.5416086
Moved 2477.505 327.0759 204.131 -0.07621318 -0.4729142
Moved 2477.536 317.5 225.5 -0.09837966 -0.4179527
Moved 2477.567 308.7184 241.4694 -0.1187074 -0.3768794
Moved 2477.598 301.1456 255.7087 -0.1362369 -0.3402553
Moved 2477.628 296.3528 266.4708 -0.1473315 -0.312575
Moved 2477.659 291.4641 276.0719 -0.1586481 -0.287881
Moved 2477.69 285.5306 285.7042 -0.172383 -0.2631066
Moved 2477.72 281.7937 292.2063 -0.1810331 -0.246383
Moved 2477.751 281 295 -0.1828704 -0.2391976
Moved 2477.782 280 296 -0.1851852 -0.2366256
Moved 2477.813 280 297 -0.1851852 -0.2340535
Moved 2477.844 280 298.5 -0.1851852 -0.2301955
Moved 2477.874 307.4209 298 -0.1217109 -0.2314816
Moved 2477.905 334.4518 288.0645 -0.05913923 -0.2570359
Moved 2477.936 360.6739 279.9614 0.001559854 -0.2778772
Moved 2477.966 384.6814 274.6169 0.05713284 -0.2916231
Moved 2477.997 410.0253 266.3899 0.1157992 -0.3127833
Moved 2478.028 429.6451 258.6775 0.1612154 -0.3326197
Moved 2478.059 451.5075 246.4243 0.2118229 -0.364135
Moved 2478.089 469 235 0.2523148 -0.3935186
Moved 2478.12 484.4666 222.6112 0.2881171 -0.4253827
Moved 2478.151 496.7752 209.2809 0.3166094 -0.4596685
Moved 2478.182 510.2396 196.7605 0.3477768 -0.4918712
Moved 2478.212 517.7554 188.2446 0.3651746 -0.5137742
Moved 2478.243 526.6104 176.1862 0.3856722 -0.5447887
Moved 2478.274 534.1684 167.7473 0.4031676 -0.5664936
Moved 2478.304 539.8833 161.1167 0.4163966 -0.5835475
Moved 2478.335 543.4459 154.6624 0.4246432 -0.6001482
Moved 2478.366 547.3189 144.7245 0.4336086 -0.6257086
Moved 2478.397 551.1887 135.434 0.4425663 -0.649604
Moved 2478.427 553 125.5972 0.4467593 -0.6749045
Moved 2478.458 554.6117 117.1648 0.45049 -0.6965927
Moved 2478.489 556.4835 109.5497 0.4548228 -0.7161788
Moved 2478.52 556 104.3844 0.4537037 -0.7294641
Moved 2478.55 556 100.1558 0.4537037 -0.7403402
Moved 2478.581 556 95.57837 0.4537037 -0.7521131
Moved 2478.612 556 87.8291 0.4537037 -0.7720445
Moved 2478.643 556 82.07483 0.4537037 -0.7868446
Moved 2478.673 556 76.93152 0.4537037 -0.8000731
Moved 2478.704 556 74.5 0.4537037 -0.8063272
Moved 2478.735 550.5333 71.21899 0.4410492 -0.814766
Moved 2478.765 549 69.78589 0.4375 -0.818452
Moved 2478.796 547.8079 66.80786 0.4347404 -0.8261113
Moved 2478.827 548 64.25317 0.4351853 -0.8326822
Moved 2478.858 547 62 0.4328704 -0.8384774
Ended 2478.888 547 62 0.4328704 -0.8384774
Candidates 2479.011 13 seem farm arm harm am can seen dawn certain calm sen garden charm
Began 2480.21 469 262 0.2523148 -0.3240741
Moved 2480.241 450.2799 262 0.2089813 -0.3240741
Moved 2480.271 402.6313 262 0.09868363 -0.3240741
Moved 2480.302 350.3421 279.1385 -0.02235626 -0.2799937
Moved 2480.333 293.5482 294.5926 -0.1538237 -0.2402455
Moved 2480.364 234.0295 307.1517 -0.2915984 -0.2079432
Moved 2480.394 182.185 316.963 -0.4116087 -0.1827084
Moved 2480.425 143.2968 327.8447 -0.5016278 -0.1547204
Moved 2480.456 115.5789 335.0936 -0.5657896 -0.1360762
Moved 2480.487 93.56055 338.9199 -0.616758 -0.1262348
Moved 2480.517 82.5 341.5 -0.6423612 -0.1195988
Moved 2480.548 73.3037 346.3481 -0.6636488 -0.1071293
Moved 2480.579 62.43403 351.1887 -0.6888101 -0.09467945
Moved 2480.609 55.88375 354.0581 -0.7039728 -0.08729918
Moved 2480.64 55.40496 355 -0.7050811 -0.08487654
Ended 2480.671 55 356.0396 -0.7060185 -0.08220264
Accept 2480.732 0 seem
Delete 2480.732 LeftSwipe
Began 2481.347 411 351 0.1180555 -0.09516476
Moved 2481.378 402.4753 341.4098 0.09832253 -0.1198308
Moved 2481.408 390.2114 327.2643 0.06993383 -0.1562133
Moved 2481.439 375 309 0.03472219 -0.2031893
Moved 2481.47 362.7395 286.7942 0.006341537 -0.260303
Moved 2481.5 354.4237 266.6554 -0.01290803 -0.3121004
Moved 2481.531 348.8742 248.6226 -0.02575422 -0.3584811
Moved 2481.562 346.3957 235.9786 -0.03149137 -0.3910015
Moved 2481.593 345 226.5553 -0.03472224 -0.4152385
Moved 2481.624 344 217.9449 -0.03703703 -0.4373844
Moved 2481.654 343 212.5448 -0.03935183 -0.4512738
Moved 2481.685 342 209.2588 -0.04166668 -0.4597254
Moved 2481.716 340.3909 206 -0.04539142 -0.4681071
Moved 2481.747 339.518 204 -0.04741212 -0.473251
Moved 2481.777 336.9577 202.9578 -0.05333855 -0.4759317
Moved 2481.808 331.216 203 -0.06662954 -0.4758231
Moved 2481.839 324.5997 203 -0.08194516 -0.4758231
Moved 2481.869 313.6431 214.3569 -0.1073076 -0.4466129
Moved 2481.9 299.9765 227.2281 -0.1389432 -0.4135078
Moved 2481.931 287.628 242.3719 -0.1675277 -0.3745578
Moved 2481.962 277.1532 256.7446 -0.1917749 -0.3375911
Moved 2481.992 267 273 -0.2152778 -0.295782
Moved 2482.023 258.9971 290.0057 -0.2338029 -0.2520429
Moved 2482.054 250.4182 306.1637 -0.2536617 -0.2104843
Moved 2482.084 241.8167 326.4887 -0.2735724 -0.158208
Moved 2482.115 235.7809 342.0477 -0.2875441 -0.1181903
Moved 2482.146 230.0426 356.872 -0.3008272 -0.0800617
Moved 2482.177 226.6488 366.4048 -0.3086833 -0.05554317
Moved 2482.208 224.7781 373.4438 -0.3130136 -0.03743882
Moved 2482.238 225 378.4684 -0.3125 -0.02451547
Moved 2482.269 225 383.2153 -0.3125 -0.01230648
Moved 2482.3 225 386.482 -0.3125 -0.003904374
Moved 2482.33 234.0713 390.0356 -0.2915016 0.005235632
Moved 2482.361 244.5162 393.8387 -0.2673236 0.01501723
Moved 2482.392 264.5526 394 -0.2209431 0.01543206
Moved 2482.423 285.6711 394 -0.1720578 0.01543206
Moved 2482.453 304.6401 383.1549 -0.1281479 -0.01246174
Moved 2482.484 326.6058 375.7728 -0.07730137 -0.03144857
Moved 2482.515 349.563 363.2497 -0.0241597 -0.06365819
Moved 2482.546 363.5 350.5 0.008101861 -0.09645069
Moved 2482.576 381.9406 332.736 0.05078832 -0.1421399
Moved 2482.607 397.1715 316.6332 0.08604527 -0.1835566
Moved 2482.638 409.1999 302.7335 0.1138886 -0.2193068
Moved 2482.668 418.4301 291.9625 0.1352548 -0.2470102
Moved 2482.699 428.9031 279.0969 0.159498 -0.2801006
Moved 2482.73 435.7119 268.5762 0.175259 -0.3071601
Moved 2482.761 443.678 259.096 0.193699 -0.3315432
Moved 2482.792 452.9796 249.7654 0.2152305 -0.3555417
Moved 2482.822 462.8353 240.1647 0.2380448 -0.3802349
Moved 2482.853 470.434 232.5659 0.2556343 -0.3997791
Moved 2482.884 476.067 226.933 0.2686737 -0.414267
Moved 2482.914 482.9015 219.197 0.2844941 -0.4341641
Moved 2482.945 487.7765 212.4469 0.295779 -0.4515255
Moved 2482.976 490.6459 207.3541 0.3024211 -0.4646242
Moved 2483.007 493.1887 203.8113 0.3083071 -0.4737365
Moved 2483.037 494 198.8877 0.3101851 -0.4863999
Moved 2483.068 495 196.0737 0.3125 -0.4936376
Ended 2483.099 495 193.5 0.3125 -0.5002573
Candidates 2483.252 13 can am van cam csn ban san screen cream fan dawn been adam
Began 2483.928 422 330 0.1435185 -0.149177
Stationary 2483.959 422 330 0.1435185 -0.149177
Stationary 2483.99 422 330 0.1435185 -0.149177
Stationary 2484.021 422 330 0.1435185 -0.149177
Moved 2484.052 402.9865 342.0203 0.09950569 -0.1182605
Moved 2484.082 380.1214 352.9393 0.04657735 -0.09017685
Moved 2484.113 370.4229 358.3298 0.02412697 -0.07631215
Moved 2484.144 349.7743 363.7043 -0.02367064 -0.06248898
Moved 2484.174 331.1401 367.4766 -0.06680539 -0.05278654
Moved 2484.205 318.6174 369 -0.09579305 -0.04886839
Moved 2484.236 307.1782 370.2054 -0.1222727 -0.04576797
Moved 2484.267 299.1031 370 -0.1409651 -0.04629637
Moved 2484.297 290.7213 370 -0.1603672 -0.04629637
Moved 2484.328 283.4528 370 -0.1771926 -0.04629637
Moved 2484.358 275.8158 370 -0.1948709 -0.04629637
Moved 2484.389 271.1433 363.5015 -0.2056868 -0.06301063
Moved 2484.42 267.2025 361.2026 -0.2148089 -0.06892349
Moved 2484.451 264.5 361 -0.2210648 -0.06944452
Moved 2484.482 265 361 -0.2199074 -0.06944452
Stationary 2484.512 265 361 -0.2199074 -0.06944452
Stationary 2484.543 265 361 -0.2199074 -0.06944452
Moved 2484.574 280.169 361 -0.1847939 -0.06944452
Moved 2484.605 292.7397 370.4355 -0.1556952 -0.0451763
Moved 2484.635 311.2207 374.4069 -0.112915 -0.03496162
Moved 2484.666 327.3749 385.2999 -0.07552102 -0.00694475
Moved 2484.697 338.0943 395.7924 -0.05070771 0.02004196
Moved 2484.728 349.8852 409.3565 -0.02341385 0.0549292
Moved 2484.758 356.6485 420.2969 -0.007758191 0.08306817
Moved 2484.789 364.5907 434.1814 0.01062661 0.1187792
Moved 2484.82 369.5508 446.8771 0.02210846 0.1514327
Moved 2484.851 373.6317 458.895 0.0315548 0.1823429
Moved 2484.881 375.498 468.9921 0.03587514 0.208313
Moved 2484.912 378.3671 479.4682 0.04251639 0.2352576
Moved 2484.943 381.9015 486.803 0.05069793 0.254123
Moved 2484.973 384.774 492.774 0.05734722 0.2694803
Moved 2485.004 386.6451 495 0.06167839 0.2752057
Moved 2485.035 389.1114 496 0.06738742 0.2777777
Moved 2485.066 396.0712 497 0.08349817 0.2803498
Moved 2485.096 406.4792 497 0.1075907 0.2803498
Moved 2485.127 421.8433 497 0.1431557 0.2803498
Moved 2485.158 434.6584 486.3466 0.1728204 0.2529489
Moved 2485.188 445.7903 484.6049 0.1985886 0.2484692
Moved 2485.219 458.2074 480.8963 0.2273319 0.2389307
Moved 2485.25 468.0429 477.319 0.2500993 0.2297299
Moved 2485.281 476.3434 473.1044 0.2693135 0.2188898
Moved 2485.312 484.9459 469.6847 0.2892267 0.2100942
Moved 2485.342 497.5 463 0.318287 0.1929011
Moved 2485.373 501.2756 460.4829 0.3270269 0.1864271
Moved 2485.404 509.2675 456.3663 0.3455266 0.1758391
Moved 2485.434 517.5 452.5 0.3645833 0.165895
Moved 2485.465 524.765 448.6175 0.3814005 0.1559091
Moved 2485.496 530.8218 446.0891 0.3954209 0.1494059
Moved 2485.527 535.5726 444.2137 0.4064179 0.1445824
Moved 2485.557 538.6545 441.3455 0.4135522 0.1372053
Moved 2485.588 542.2324 438.8838 0.4218342 0.1308738
Moved 2485.619 545.0311 434.9689 0.4283128 0.1208046
Moved 2485.649 549.7941 424.5149 0.4393381 0.09391682
Moved 2485.68 554.7757 410.8973 0.4508697 0.05889229
Moved 2485.711 558.3231 400.7075 0.4590813 0.03268391
Moved 2485.742 563.201 388.1962 0.4703726 0.0005045447
Moved 2485.772 569.1154 373.6537 0.4840634 -0.03689903
Moved 2485.803 574.3848 363.2304 0.4962612 -0.06370787
Moved 2485.834 579.9047 353.1906 0.5090387 -0.08953055
Moved 2485.865 585.6462 343.0306 0.5223292 -0.115662
Moved 2485.896 590.3899 336.6101 0.53331 -0.1321756
Moved 2485.926 592.7671 332.4658 0.5388127 -0.1428348
Moved 2485.957 596.2875 328.0687 0.5469619 -0.1541445
Moved 2485.988 599.5147 324.4853 0.5544322 -0.1633609
Moved 2486.018 602.3839 320.6161 0.5610738 -0.1733124
Moved 2486.049 604.9303 317.0697 0.5669683 -0.1824339
Moved 2486.08 607.7852 313.4296 0.5735769 -0.1917965
Moved 2486.111 609.6547 310.3453 0.5779044 -0.1997293
Moved 2486.141 611.1151 307.8849 0.5812848 -0.2060573
Moved 2486.172 612 305.9653 0.5833334 -0.2109948
Ended 2486.203 612 304 0.5833334 -0.2160494
Accept 2486.295 0 can
Candidates 2486.295 13 still stroll fail will sell feel wool silk aol steel soil grill full
Began 2487.125 490 376 0.300926 -0.03086435
Stationary 2487.156 490 376 0.300926 -0.03086435
Stationary 2487.186 490 376 0.300926 -0.03086435
Moved 2487.217 470.2857 376 0.255291 -0.03086435
Moved 2487.248 458.6508 376 0.2283584 -0.03086435
Moved 2487.278 444.3596 376 0.1952768 -0.03086435
Moved 2487.309 434.4009 376 0.1722244 -0.03086435
Moved 2487.34 427.8452 376 0.157049 -0.03086435
Moved 2487.371 422.8208 376 0.1454184 -0.03086435
Moved 2487.401 418.5346 376 0.1354967 -0.03086435
Moved 2487.432 416.5 376 0.130787 -0.03086435
Moved 2487.463 414.1072 376 0.1252482 -0.03086435
Moved 2487.494 412.6244 376 0.1218158 -0.03086435
Moved 2487.524 411.7896 376 0.1198834 -0.03086435
Stationary 2487.555 411.7896 376 0.1198834 -0.03086435
Moved 2487.586 410.8574 376 0.1177255 -0.03086435
Stationary 2487.616 410.8574 376 0.1177255 -0.03086435
Moved 2487.647 409.9405 376 0.115603 -0.03086435
Stationary 2487.678 409.9405 376 0.115603 -0.03086435
Moved 2487.709 407.9158 376 0.1109162 -0.03086435
Moved 2487.739 399.8618 384.3685 0.09227265 -0.009340278
Moved 2487.77 389.5277 395.4723 0.06835113 0.01921877
Moved 2487.801 379.1057 408.3678 0.04422625 0.05238631
Moved 2487.832 368.9951 421.6749 0.02082189 0.08661234
Moved 2487.862 359.381 437.0317 -0.001432995 0.1261104
Moved 2487.893 353.5305 448.6738 -0.01497582 0.156054
Moved 2487.924 350 457.2094 -0.02314816 0.1780075
Moved 2487.955 349 461.4736 -0.02546296 0.1889752
Moved 2487.985 349 464.3208 -0.02546296 0.1962983
Moved 2488.016 349 465.3495 -0.02546296 0.1989442
Moved 2488.047 363.0883 469.7721 0.007148882 0.2103192
Moved 2488.077 376.8786 471.6464 0.03907094 0.2151399
Moved 2488.108 391.8364 472 0.07369528 0.2160493
Moved 2488.139 408.2748 473 0.1117472 0.2186213
Moved 2488.17 418.7799 473 0.1360646 0.2186213
Moved 2488.2 429.1916 473 0.1601657 0.2186213
Moved 2488.231 435.8937 473 0.1756799 0.2186213
Moved 2488.262 442.5231 473 0.1910257 0.2186213
Moved 2488.292 451.1621 473 0.2110234 0.2186213
Moved 2488.323 462.7605 473 0.2378716 0.2186213
Moved 2488.354 478.247 462.0723 0.2737199 0.190515
Moved 2488.385 500.6571 452.6714 0.3255952 0.1663359
Moved 2488.416 531.191 440.1236 0.3962754 0.1340627
Moved 2488.446 547.8071 431.0964 0.4347387 0.1108447
Moved 2488.477 564.9807 419.0193 0.4744922 0.07978223
Moved 2488.508 580.8588 406.6177 0.5112471 0.04788489
Moved 2488.538 594.3815 395.9639 0.5425497 0.02048312
Moved 2488.569 600.8347 389.1653 0.5574876 0.002997206
Moved 2488.6 608.3867 380.8177 0.5749692 -0.01847295
Moved 2488.631 613.6603 373.6793 0.5871767 -0.0368331
Moved 2488.661 617.2749 368.7251 0.5955438 -0.04957544
Moved 2488.692 620.0687 362.8625 0.602011 -0.06465402
Moved 2488.723 622.9369 359.0631 0.6086503 -0.07442623
Moved 2488.753 625.8033 355.1967 0.6152853 -0.08437066
Moved 2488.784 628.3029 351.3943 0.6210715 -0.09415057
Moved 2488.815 631.165 348.835 0.6276968 -0.100733
Moved 2488.846 635.0317 345.9683 0.6366474 -0.1081062
Moved 2488.876 641.3543 341.3229 0.6512831 -0.1200545
Moved 2488.907 646.8073 338.5963 0.6639059 -0.1270672
Moved 2488.938 653.552 335.724 0.6795185 -0.1344548
Moved 2488.969 661.2938 335 0.6974394 -0.1363169
Moved 2488.999 668.0096 334 0.7129852 -0.1388889
Moved 2489.03 672.5415 333 0.7234758 -0.141461
Moved 2489.061 676.4119 333 0.7324349 -0.141461
Ended 2489.092 677 333 0.7337962 -0.141461
Accept 2489.245 0 still
Candidates 2489.245 13 feel sell well del fell seek week el dark gel still hell steel
Began 2489.983 521 384 0.3726852 -0.01028807
