he is still on our team
Moved 838.3467 405.7167 323 0.1058258 -0.1671811
Moved 838.3774 431.9979 323 0.1666618 -0.1671811
Moved 838.4081 461.6131 323 0.2352156 -0.1671811
Moved 838.4388 488.5251 323 0.2975119 -0.1671811
Moved 838.4696 515.3131 323 0.3595211 -0.1671811
Moved 838.5003 521.1336 323 0.3729945 -0.1671811
Ended 838.5311 528 323 0.3888889 -0.1671811
Accept 838.5925 0 still
Began 838.7769 425 271 0.150463 -0.300926
Stationary 838.8076 425 271 0.150463 -0.300926
Moved 838.8383 436.9125 289.2653 0.1780382 -0.2539475
Moved 838.869 477.2416 335.3795 0.2713926 -0.1353408
Moved 838.8997 513.3872 369.8948 0.355063 -0.04656693
Moved 838.9305 542.4367 397.166 0.4223071 0.02357495
Moved 838.9612 561.0511 413.041 0.4653961 0.06440571
Moved 838.9918 570.5435 419.5435 0.4873693 0.0811304
Moved 839.0226 575.3462 422.1731 0.4984866 0.08789369
Moved 839.0533 577.5 423 0.5034722 0.09002049
Moved 839.0841 577 418.2385 0.5023147 0.07777391
Moved 839.1148 553.5417 384.7584 0.4480133 -0.008337468
Moved 839.1455 501.9395 307.1517 0.3285636 -0.2079432
Moved 839.1762 473.4418 255.8835 0.2625967 -0.3398058
Moved 839.2069 460.4011 222.2032 0.2324099 -0.426432
Moved 839.2377 452.3944 199.9203 0.213876 -0.4837442
Moved 839.2684 446.8395 182.0989 0.2010175 -0.5295811
Moved 839.2991 443.6758 167.0549 0.193694 -0.5682744
Moved 839.3298 439.906 154.5299 0.1849675 -0.600489
Moved 839.3606 438.4419 147.3256 0.1815784 -0.6190186
Moved 839.3912 435.6767 139.03 0.1751775 -0.6403549
Ended 839.422 436 138 0.1759259 -0.6430042
Candidates 839.5141 13 in on iv john inn job hiv pc gov pub upon ibm him
Began 840.2515 403 268 0.09953707 -0.308642
Stationary 840.2822 403 268 0.09953707 -0.308642
Moved 840.313 403 286.5851 0.09953707 -0.2608407
Moved 840.3437 414.2112 304.4786 0.125489 -0.2148183
Moved 840.3744 421.323 322.9536 0.1419514 -0.1673004
Moved 840.4051 428.2586 341.9368 0.1580061 -0.1184755
Moved 840.4359 433.3406 351.6813 0.16977 -0.09341243
Moved 840.4666 437.3733 360.0599 0.1791048 -0.07186238
Moved 840.4973 441.6671 365.6671 0.1890443 -0.05744062
Moved 840.528 443.098 368.098 0.1923565 -0.05118845
Ended 840.5587 444 369 0.1944444 -0.04886839
Accept 840.6201 1 on
Began 840.8353 409 287 0.113426 -0.2597736
Stationary 840.8659 409 287 0.113426 -0.2597736
Moved 840.8966 425.9871 310.7819 0.1527478 -0.1986064
Moved 840.9274 458.325 343.1462 0.2276042 -0.1153648
Moved 840.9581 496.9704 372.6245 0.3170612 -0.03954624
Moved 840.9889 527.1298 397.4343 0.3868745 0.02426504
Moved 841.0195 545.6031 412.4021 0.4296369 0.0627626
Moved 841.0503 560.3033 423.4426 0.463665 0.09115893
Moved 841.0811 567.6647 428.3323 0.4807053 0.1037353
Moved 841.1118 571.09 432.09 0.4886342 0.1134
Moved 841.1425 572.8505 434.8505 0.4927094 0.1205001
Moved 841.1732 573 439 0.4930556 0.1311728
Moved 841.2039 561.3514 445.1769 0.4660911 0.1470598
Moved 841.2346 534.2007 451.8166 0.4032423 0.1641373
Moved 841.2653 500.2341 453 0.324616 0.167181
Moved 841.2961 468.0979 453 0.2502266 0.167181
Moved 841.3268 432.9355 442.4893 0.168832 0.1401471
Moved 841.3575 401.5 438.5 0.0960648 0.1298867
Moved 841.3882 379.8861 433.7358 0.04603277 0.1176331
Moved 841.419 361.9966 431.2852 0.004621744 0.1113302
Moved 841.4497 347.5804 430 -0.02874921 0.1080246
Moved 841.4804 334.979 426.7448 -0.05791898 0.09965209
Moved 841.5111 325.9626 424.9875 -0.07879023 0.09513257
Moved 841.5419 318.7386 423.5795 -0.09551252 0.09151106
Moved 841.5726 311.4582 422 -0.1123652 0.08744851
Ended 841.6033 311.4582 422 -0.1123652 0.08744851
Candidates 841.726 13 our or how your got hour it potter pour pie pre for port
Began 842.2178 313 373 -0.1087963 -0.03858032
Stationary 842.2485 313 373 -0.1087963 -0.03858032
Moved 842.2792 332.3623 373 -0.0639761 -0.03858032
Moved 842.31 364.3836 373 0.01014719 -0.03858032
Moved 842.3406 390.19 373 0.06988436 -0.03858032
Moved 842.3714 414.1627 373 0.1253765 -0.03858032
Moved 842.4021 433.5602 380 0.1702781 -0.02057613
Moved 842.4329 447.0758 380 0.2015644 -0.02057613
Moved 842.4635 453.2394 380 0.215832 -0.02057613
Ended 842.4943 455.9952 380 0.2222111 -0.02057613
Accept 842.5557 0 our
Began 842.9551 460 277 0.2314815 -0.2854939
Stationary 842.9858 460 277 0.2314815 -0.2854939
Stationary 843.0165 460 277 0.2314815 -0.2854939
Moved 843.0472 460 311.4283 0.2314815 -0.1969437
Moved 843.078 460 343.56 0.2314815 -0.1143005
Moved 843.1087 460 380.1332 0.2314815 -0.02023367
Moved 843.1395 447.777 402.8903 0.2031875 0.03829787
Moved 843.1702 436.7472 419.566 0.1776554 0.08118829
Moved 843.2009 420.0818 433.6121 0.1390783 0.1173151
Moved 843.2316 396.1365 446.6652 0.08364935 0.1508879
Moved 843.2623 375.6368 453.5908 0.03619641 0.1687005
Moved 843.293 356.6071 458.0491 -0.007853906 0.1801674
Moved 843.3238 339.6985 459 -0.04699419 0.1826131
Moved 843.3545 321.4518 449.2307 -0.08923183 0.1574862
Moved 843.3853 297.0934 434.0623 -0.1456171 0.1184728
Moved 843.4159 276 413 -0.1944444 0.06430033
Moved 843.4467 259.9045 388.0281 -0.2317026 7.213388E-05
Moved 843.4774 248.1228 363.3274 -0.2589751 -0.06345835
Moved 843.5081 241.2871 337.871 -0.2747984 -0.1289327
Moved 843.5389 241 318.2418 -0.275463 -0.1794192
Moved 843.5696 263.2125 289.9844 -0.2240452 -0.2520979
Moved 843.6003 316.2201 255.8743 -0.1013424 -0.3398296
Moved 843.631 353.5 237.5 -0.0150463 -0.3870885
Moved 843.6617 383.7402 224.304 0.05495419 -0.421029
Moved 843.6925 414.3119 214.2753 0.125722 -0.4468229
Moved 843.7231 430.5521 206.224 0.1633149 -0.4675309
Moved 843.7539 453.6183 193.7252 0.2167089 -0.499678
Moved 843.7846 473.9917 182.0042 0.2638698 -0.5298247
Moved 843.8154 500.7003 167.5271 0.3256951 -0.5670601
Moved 843.8461 525.9615 149.033 0.3841702 -0.6146271
Ended 843.8768 526 149 0.3842592 -0.6147119
Candidates 843.9382 13 team ran tab dream grab dean web jean ryan stream iran than wasn
Began 844.522 361 282 0.002314846 -0.2726338
Stationary 844.5527 361 282 0.002314846 -0.2726338
Moved 844.5834 376.6776 282 0.03860553 -0.2726338
Moved 844.6141 410.5482 282 0.1170098 -0.2726338
Moved 844.6448 436.002 282 0.1759306 -0.2726338
Moved 844.6755 460.24 282 0.232037 -0.2726338
Moved 844.7063 473 282 0.2615741 -0.2726338
Ended 844.737 476 282 0.2685185 -0.2726338
Accept 844.8292 0 team
Began 845.0443 342 280 -0.04166668 -0.2777778
Moved 845.075 347.5575 280 -0.02880201 -0.2777778
Moved 845.1057 374.9426 280 0.03458927 -0.2777778
Moved 845.1364 427.5238 272.1946 0.1563051 -0.2978534
Moved 845.1671 487 268.5 0.2939814 -0.307356
Moved 845.1979 520.8227 268 0.3722747 -0.308642
Moved 845.2286 542.9909 268 0.42359 -0.308642
Moved 845.2593 559.0181 266.7117 0.46069 -0.3119555
Moved 845.29 574.7164 267 0.4970287 -0.311214
Moved 845.3207 582.649 267 0.5153913 -0.311214
Moved 845.3514 588.2599 267 0.5283794 -0.311214
Moved 845.3822 591.0698 267 0.5348837 -0.311214
Moved 845.413 595.8113 267 0.5458595 -0.311214
Moved 845.4436 598.5511 267 0.5522017 -0.311214
Moved 845.4744 601.3057 267 0.558578 -0.311214
Moved 845.5051 602.7201 267 0.561852 -0.311214
Moved 845.5358 605.4625 267 0.5682001 -0.311214
Moved 845.5665 606 267 0.5694444 -0.311214
Moved 845.5973 607.7594 267 0.5735171 -0.311214
Ended 845.628 608 267 0.5740741 -0.311214
PhraseEnd 845.6895
