experience is hard to come by
Moved 2904.799 409.9278 478 0.1155736 0.2314814
Moved 2904.83 432.3386 478 0.1674504 0.2314814
Moved 2904.86 450.6048 478 0.2097334 0.2314814
Moved 2904.891 459.7471 478 0.2308962 0.2314814
Moved 2904.922 465.6176 478 0.2444853 0.2314814
Moved 2904.953 469.1798 478 0.2527311 0.2314814
Moved 2904.983 471 478 0.2569444 0.2314814
Moved 2905.014 471 479.4752 0.2569444 0.2352756
Moved 2905.045 456.3441 483.9312 0.2230188 0.2467364
Moved 2905.075 417.9434 493.0113 0.1341283 0.2700906
Moved 2905.106 382.4911 495 0.05206277 0.2752057
Moved 2905.137 348.5131 496 -0.02659008 0.2777777
Moved 2905.168 326.9262 496 -0.07655963 0.2777777
Moved 2905.198 310.5893 496 -0.1143766 0.2777777
Moved 2905.229 303.0062 489.0145 -0.13193 0.2598109
Moved 2905.26 297.263 480.526 -0.1452245 0.2379783
Moved 2905.291 296 457.1783 -0.1481481 0.1779277
Moved 2905.321 316.2345 420.7408 -0.101309 0.08420995
Moved 2905.352 341.5421 382.8972 -0.04272674 -0.01312468
Moved 2905.383 366.0296 349.9594 0.01395732 -0.09784133
Moved 2905.414 392.0912 319.2496 0.07428516 -0.1768271
Moved 2905.444 410 299.5 0.1157407 -0.2276234
Moved 2905.475 425.3727 283.9019 0.1513257 -0.2677421
Moved 2905.506 433.2664 273.7336 0.1695981 -0.293895
Moved 2905.536 436.0071 269.9929 0.1759425 -0.3035164
Moved 2905.567 437 267.5553 0.1782407 -0.3097858
Moved 2905.598 425.4518 265.5565 0.1515086 -0.3149269
Moved 2905.629 395.2061 265 0.08149574 -0.3163581
Moved 2905.659 353.395 273.3025 -0.01528939 -0.295004
Moved 2905.69 316.4813 276.4198 -0.1007378 -0.2869862
Moved 2905.721 288.9192 281.166 -0.164539 -0.2747789
Moved 2905.751 273.1839 285.908 -0.2009631 -0.2625823
Moved 2905.782 262.1612 294.871 -0.2264786 -0.2395293
Moved 2905.813 253.5513 315.1624 -0.2464091 -0.1873396
Moved 2905.844 249.3071 347.6222 -0.2562337 -0.1038525
Moved 2905.874 249 381.7412 -0.2569445 -0.01609771
Moved 2905.905 258.8759 413.4598 -0.2340836 0.06548288
Moved 2905.936 266.9175 443.78 -0.2154688 0.1434669
Moved 2905.967 274.5049 468.6796 -0.1979054 0.2075091
Moved 2905.997 290 510 -0.162037 0.3137859
Ended 2906.028 290 510 -0.162037 0.3137859
Candidates 2906.12 13 experience experienced science expense exclusive existence evidence expand expanded calendar recommended resource residence
Began 2906.735 310 422 -0.1157407 0.08744851
Stationary 2906.765 310 422 -0.1157407 0.08744851
Stationary 2906.796 310 422 -0.1157407 0.08744851
Moved 2906.827 339.6352 422 -0.04714077 0.08744851
Moved 2906.858 362.1228 422 0.004914005 0.08744851
Moved 2906.888 387.1455 422 0.06283671 0.08744851
Moved 2906.919 403.1464 422 0.09987593 0.08744851
Moved 2906.949 412.6936 422 0.1219759 0.08744851
Moved 2906.98 417.8763 422 0.1339729 0.08744851
Moved 2907.011 421.3012 412.8916 0.141901 0.06402157
Ended 2907.042 423 414 0.1458333 0.06687239
Accept 2907.103 0 experience
Began 2907.226 516 531 0.3611111 0.3677982
Stationary 2907.257 516 531 0.3611111 0.3677982
Stationary 2907.288 516 531 0.3611111 0.3677982
Moved 2907.319 482.4467 521.9272 0.2834414 0.344463
Moved 2907.349 430.783 506.3937 0.1638494 0.3045106
Moved 2907.38 389.2545 492.6364 0.06771883 0.2691263
Moved 2907.411 349.99 478.2682 -0.02317126 0.2321713
Moved 2907.441 317.1145 460.5232 -0.09927203 0.1865308
Moved 2907.472 286.2889 445.1651 -0.1706275 0.1470295
Moved 2907.503 268.9874 435.4937 -0.2106773 0.1221545
Moved 2907.534 255.2071 427.6035 -0.2425762 0.1018609
Moved 2907.564 241.695 420.3475 -0.2738541 0.08319827
Moved 2907.595 229.5726 411.7436 -0.3019152 0.06106882
Moved 2907.626 221.1209 406.0403 -0.3214794 0.04639982
Moved 2907.656 216 401 -0.3333333 0.03343609
Moved 2907.687 211.2256 397.6128 -0.3443852 0.02472422
Ended 2907.718 206.4841 393.7421 -0.3553609 0.01476865
Candidates 2907.81 13 is us its puts press pass pa oa of usa ours id others
Began 2908.333 329 403 -0.07175927 0.03858017
Stationary 2908.363 329 403 -0.07175927 0.03858017
Moved 2908.394 347.3155 403 -0.02936234 0.03858017
Moved 2908.425 370.3431 403 0.02394229 0.03858017
Moved 2908.455 394.6253 403 0.08015116 0.03858017
Moved 2908.486 411.6157 403 0.1194808 0.03858017
Moved 2908.517 423.2275 403 0.14636 0.03858017
Ended 2908.548 427.7206 403 0.1567605 0.03858017
Accept 2908.67 0 is
Began 2908.916 406 374 0.1064815 -0.03600823
Stationary 2908.947 406 374 0.1064815 -0.03600823
Stationary 2908.978 406 374 0.1064815 -0.03600823
Moved 2909.009 394.6125 374 0.08012165 -0.03600823
Moved 2909.039 370.3277 374 0.02390683 -0.03600823
Moved 2909.07 343.9887 374 -0.03706316 -0.03600823
Moved 2909.101 317.2493 381 -0.09895995 -0.01800419
Moved 2909.131 288.5636 381 -0.165362 -0.01800419
Moved 2909.162 274.6811 381 -0.1974974 -0.01800419
Moved 2909.193 249.7762 381 -0.2551477 -0.01800419
Moved 2909.224 228.6686 381 -0.3040079 -0.01800419
Moved 2909.254 212.6027 381 -0.3411973 -0.01800419
Moved 2909.285 197.5694 374 -0.3759968 -0.03600823
Moved 2909.316 186.1244 373 -0.4024899 -0.03858032
Moved 2909.346 180.7548 373 -0.4149194 -0.03858032
Moved 2909.377 177.6331 373 -0.4221455 -0.03858032
Moved 2909.408 178 385.4739 -0.4212963 -0.006497347
Moved 2909.439 206.4349 417.5374 -0.3554748 0.07597067
Moved 2909.469 242.64 453.435 -0.2716668 0.1682998
Moved 2909.5 294.0287 503.0287 -0.1527114 0.2958556
Moved 2909.531 305.5919 511.9439 -0.1259448 0.3187856
Moved 2909.562 319.8337 523.6253 -0.09297753 0.3488304
Moved 2909.592 324.4949 527 -0.08218765 0.3575102
Moved 2909.623 327.5 529.5 -0.07523149 0.3639403
Moved 2909.654 329.482 530 -0.07064362 0.3652262
Moved 2909.685 330 530 -0.06944443 0.3652262
Stationary 2909.715 330 530 -0.06944443 0.3652262
Moved 2909.746 323.9934 506.9934 -0.08334859 0.3060529
Moved 2909.777 309.9135 479.4443 -0.115941 0.2351961
Moved 2909.807 295.8859 452.7718 -0.1484123 0.1665941
Moved 2909.838 280.7391 432.5825 -0.1834743 0.1146669
Moved 2909.869 269.2119 413.4238 -0.2101576 0.06539046
Moved 2909.9 262.7954 400.5908 -0.2250106 0.03238376
Moved 2909.93 252.7296 378.9455 -0.2483112 -0.02328841
Ended 2909.961 252 377 -0.25 -0.02829226
Candidates 2910.053 13 hard hats gates gays hates cards based hated cars hatred bars lawyers matters
Began 2910.545 286 382 -0.1712963 -0.01543218
Stationary 2910.575 286 382 -0.1712963 -0.01543218
Moved 2910.606 302.1071 382 -0.1340113 -0.01543218
Moved 2910.637 326.8976 382 -0.07662604 -0.01543218
Moved 2910.668 351.8235 382 -0.01892706 -0.01543218
Moved 2910.698 373.8742 382 0.03211617 -0.01543218
Moved 2910.729 385.5453 382 0.05913277 -0.01543218
Ended 2910.76 390 382 0.06944448 -0.01543218
Accept 2910.821 0 hard
Began 2911.006 343 507 -0.03935183 0.3060699
Stationary 2911.036 343 507 -0.03935183 0.3060699
Stationary 2911.067 343 507 -0.03935183 0.3060699
Moved 2911.098 355.4676 514.9339 -0.01049171 0.326476
Moved 2911.129 368.2048 520.1024 0.01899262 0.3397695
Moved 2911.159 380.6841 524.921 0.04787991 0.3521631
Moved 2911.19 394.9612 529.5845 0.0809288 0.3641575
Moved 2911.221 413.1639 532.3516 0.1230647 0.3712745
Moved 2911.251 429.1744 533 0.160126 0.3729423
Moved 2911.282 444.5102 534 0.1956255 0.3755144
Moved 2911.313 457.6195 534 0.225971 0.3755144
Moved 2911.344 473 534 0.2615741 0.3755144
Moved 2911.375 481.1334 534 0.2804014 0.3755144
Moved 2911.405 488.7285 534 0.2979826 0.3755144
Moved 2911.436 495.2406 534 0.3130569 0.3755144
Moved 2911.467 502.8388 534 0.3306453 0.3755144
Ended 2911.497 506.1117 534 0.3382216 0.3755144
Candidates 2911.59 13 to too top tip rio trip yo tp rip you rp group trio
Began 2912.112 342 419 -0.04166668 0.07973251
Stationary 2912.143 342 419 -0.04166668 0.07973251
Moved 2912.173 357.1609 419 -0.006571859 0.07973251
Moved 2912.204 377.8137 419 0.04123529 0.07973251
Moved 2912.235 393.6116 419 0.07780463 0.07973251
Moved 2912.265 407.2468 419 0.1093675 0.07973251
Moved 2912.296 415.3512 419 0.1281278 0.07973251
Moved 2912.327 421 419 0.1412037 0.07973251
Moved 2912.358 423.0649 411.5454 0.1459837 0.0605591
Ended 2912.388 425 412 0.150463 0.06172835
Accept 2912.45 0 to
Began 2912.634 239 210 -0.2800926 -0.457819
Stationary 2912.665 239 210 -0.2800926 -0.457819
Moved 2912.696 245.092 225.7012 -0.2659907 -0.4174353
Moved 2912.726 281.6225 279.9102 -0.1814294 -0.2780088
Moved 2912.757 346.9615 367.3221 -0.03018166 -0.05318402
Moved 2912.788 385.9077 428.1795 0.05997151 0.1033423
Moved 2912.819 411.4166 464.9642 0.1190199 0.1979531
Moved 2912.849 427.374 486.603 0.1559584 0.2536085
Moved 2912.88 437.5442 497.5441 0.1795004 0.2817492
Moved 2912.911 443.0989 502.0494 0.1923586 0.2933369
Moved 2912.941 448.8419 503 0.2056524 0.2957818
Moved 2912.972 453.8711 503 0.2172942 0.2957818
Moved 2913.003 463.8907 480.6249 0.2404877 0.2382326
Moved 2913.034 473.4763 448.0947 0.2626768 0.1545644
Moved 2913.064 480.5635 409.8373 0.2790822 0.05616596
Moved 2913.095 483.5796 363.784 0.2860637 -0.06228403
Moved 2913.126 484 330.8204 0.287037 -0.1470669
Moved 2913.156 484 305.1768 0.287037 -0.2130227
Moved 2913.187 474.4947 284.4841 0.265034 -0.2662447
Moved 2913.218 469.2611 278.5764 0.2529192 -0.2814394
Moved 2913.249 457.7483 265.7484 0.2262693 -0.3144333
Moved 2913.28 442.5064 253.3376 0.1909871 -0.3463539
Moved 2913.31 427.1131 246.0485 0.1553544 -0.3651017
Moved 2913.341 402.2394 244 0.09777646 -0.3703704
Moved 2913.372 361.7077 276.2922 0.003953079 -0.2873143
Moved 2913.402 328.3182 311.8733 -0.07333741 -0.1957992
Moved 2913.433 296.7399 366.2682 -0.1464354 -0.05589465
Moved 2913.464 272.039 416.922 -0.2036134 0.07438777
Moved 2913.495 253.6484 460.3142 -0.2461843 0.1859933
Moved 2913.525 242.1734 496.8453 -0.2727469 0.2799518
Moved 2913.556 233.5322 526.5732 -0.2927496 0.3564124
Ended 2913.587 233.5322 526.5732 -0.2927496 0.3564124
Candidates 2913.648 13 come convert cover combat zone solve vibe some sooner concert dome alone give
Began 2914.232 294 356 -0.1527778 -0.0823046
Stationary 2914.263 294 356 -0.1527778 -0.0823046
Moved 2914.293 311.0639 356 -0.1132779 -0.0823046
Moved 2914.324 334.632 359.9424 -0.0587221 -0.07216457
Moved 2914.355 355.7238 365.0804 -0.009898691 -0.05894947
Moved 2914.385 371.8962 366 0.02753745 -0.05658444
Moved 2914.416 384.5397 366 0.05680482 -0.05658444
Moved 2914.447 393.4343 366 0.07739415 -0.05658444
Ended 2914.478 401.9264 366 0.09705185 -0.05658444
Accept 2914.539 0 come
Began 2914.754 361 181 0.002314846 -0.5324075
Stationary 2914.785 361 181 0.002314846 -0.5324075
Stationary 2914.816 361 181 0.002314846 -0.5324075
Stationary 2914.846 361 181 0.002314846 -0.5324075
Stationary 2914.877 361 181 0.002314846 -0.5324075
Moved 2914.908 373.1391 211.5565 0.03041466 -0.4538156
Moved 2914.939 381.7575 270.3627 0.05036463 -0.302565
Moved 2914.969 384.2038 290.5283 0.05602727 -0.2506987
Moved 2915 389.9378 346.5021 0.06930043 -0.1067332
Moved 2915.031 395.8507 391.5074 0.08298784 0.00902117
Moved 2915.062 399.5 423 0.09143522 0.09002049
Moved 2915.092 400 445.8791 0.09259263 0.1488659
Moved 2915.123 400 465.5663 0.09259263 0.1995018
Moved 2915.154 388.205 485.5901 0.06528924 0.2510033
Moved 2915.185 379.5011 500.9987 0.04514148 0.2906343
Moved 2915.215 369.9075 514.4567 0.02293408 0.3252486
Moved 2915.246 362.5347 523.6979 0.005867382 0.3490172
Moved 2915.277 356.7912 528.2089 -0.007427832 0.3606194
Ended 2915.307 354.731 532.5379 -0.01219665 0.3717538
Candidates 2915.4 13 by ny buy but nt my nyt butt vi cut mt city bit
Began 2915.922 320 408 -0.09259259 0.05144025
Moved 2915.953 336.1136 408 -0.0552927 0.05144025
Moved 2915.983 347.5898 408 -0.02872735 0.05144025
Moved 2916.014 376 408 0.03703703 0.05144025
Moved 2916.045 394.6628 416.0947 0.08023789 0.07225986
Moved 2916.076 403.9302 416 0.1016903 0.07201634
Moved 2916.106 409.849 416 0.1153911 0.07201634
Moved 2916.137 414.8398 416 0.126944 0.07201634
Ended 2916.168 414.8398 416 0.126944 0.07201634
Accept 2916.229 0 by
Began 2916.721 378 361 0.04166663 -0.06944452
Stationary 2916.752 378 361 0.04166663 -0.06944452
Moved 2916.782 402.0212 361 0.0972714 -0.06944452
Moved 2916.813 437.1528 361 0.1785945 -0.06944452
Moved 2916.844 464.1995 361 0.2412025 -0.06944452
Moved 2916.875 491.2249 361 0.3037613 -0.06944452
Moved 2916.905 515.9792 361 0.3610629 -0.06944452
Moved 2916.936 538.8546 361 0.4140151 -0.06944452
Moved 2916.967 554.278 353.246 0.4497175 -0.08938777
Moved 2916.997 568.4843 350.3789 0.4826024 -0.09676207
Moved 2917.028 580.4814 348.5062 0.5103737 -0.1015786
Moved 2917.059 587.0197 346.9934 0.5255086 -0.1054697
Moved 2917.09 592.8854 346 0.5390866 -0.1080248
Moved 2917.12 598.5048 345 0.5520945 -0.1105968
Moved 2917.151 601.6255 344 0.5593183 -0.1131688
Moved 2917.182 604.1931 344 0.5652617 -0.1131688
Moved 2917.212 606.0687 343 0.5696035 -0.1157408
Moved 2917.243 607.9348 343 0.573923 -0.1157408
Moved 2917.274 609.5 343 0.5775462 -0.1157408
Moved 2917.305 611.338 342 0.5818008 -0.1183128
Moved 2917.335 612.5 341 0.5844907 -0.1208849
Moved 2917.366 614.0876 339.9124 0.5881658 -0.1236823
Ended 2917.397 615.5 340 0.5914352 -0.1234569
PhraseEnd 2917.735
