he is still on our team
he is still on our team
FixStart
List

0.6 0.6
432 388.8
Began 1712.38 443 456 0.1921296 0.174897
Stationary 1712.411 443 456 0.1921296 0.174897
Stationary 1712.442 443 456 0.1921296 0.174897
Stationary 1712.473 443 456 0.1921296 0.174897
Stationary 1712.503 443 456 0.1921296 0.174897
Stationary 1712.534 443 456 0.1921296 0.174897
Stationary 1712.564 443 456 0.1921296 0.174897
Stationary 1712.596 443 456 0.1921296 0.174897
Moved 1712.626 453.2378 456 0.2158281 0.174897
Moved 1712.657 455.5 456 0.2210648 0.174897
Moved 1712.688 456.7349 463.7349 0.2239234 0.1947914
Moved 1712.718 457.5189 465 0.2257382 0.1980452
Moved 1712.749 458 466.5 0.2268519 0.2019032
Moved 1712.78 458 469.2529 0.2268519 0.2089836
Moved 1712.811 458 470.7588 0.2268519 0.2128569
Moved 1712.841 458 473.2635 0.2268519 0.2192992
Moved 1712.872 444.5 479.5 0.1956019 0.2353394
Moved 1712.903 440.8727 483.7516 0.1872052 0.2462746
Moved 1712.933 433.211 490.7889 0.16947 0.2643748
Moved 1712.964 423.8152 499.3885 0.1477205 0.2864931
Moved 1712.995 414.9989 507.0011 0.1273122 0.3060727
Moved 1713.026 406.4661 514.4005 0.1075604 0.3251039
Moved 1713.056 396.8411 522.1589 0.08528034 0.3450588
Moved 1713.087 389.1466 526.9267 0.06746888 0.3573216
Moved 1713.118 381.6073 531.5951 0.05001694 0.3693288
Moved 1713.149 376.2666 534.3667 0.03765424 0.3764574
Moved 1713.179 371.7621 538.2379 0.027227 0.3864143
Moved 1713.21 366.7798 541.1101 0.0156939 0.3938016
Moved 1713.241 362.5385 544.4615 0.005876223 0.4024214
Moved 1713.271 358.4822 547.5178 -0.003513346 0.4102823
Moved 1713.302 354.2307 550.3846 -0.01335492 0.4176559
Moved 1713.333 352.5 552.5 -0.0173611 0.4230966
Moved 1713.364 349.2466 553.7534 -0.02489219 0.4263204
Moved 1713.394 347.5 556.5 -0.02893518 0.4333847
Moved 1713.425 347 558 -0.0300926 0.4372427
Ended 1713.456 347 561 -0.0300926 0.4449587
Candidates 1713.609 13 he e r re her free here t the w hee we hr
Began 1714.07 292 451 -0.1574074 0.162037
Moved 1714.101 297.8038 457.9645 -0.1439727 0.1799499
Moved 1714.132 331.1062 488.6365 -0.06688381 0.2588386
Moved 1714.162 360.717 516.7642 0.001659691 0.3311834
Moved 1714.193 394.7329 545.8913 0.08040021 0.4060989
Moved 1714.224 415.6705 564.9617 0.1288669 0.4551482
Moved 1714.255 431.3097 578.7323 0.1650688 0.4905665
Moved 1714.285 441.5936 588.5936 0.188874 0.5159298
Moved 1714.316 449.0438 597.0438 0.2061199 0.5376641
Moved 1714.347 454.7833 603.7833 0.2194057 0.554998
Moved 1714.378 456.5 606.5 0.2233796 0.5619856
Moved 1714.408 457 609.1497 0.2245371 0.5688006
Moved 1714.439 457 611.175 0.2245371 0.5740098
Stationary 1714.47 457 611.175 0.2245371 0.5740098
Moved 1714.5 447.8387 611 0.2033303 0.5735595
Moved 1714.531 432.533 601.1218 0.1679004 0.5481527
Moved 1714.562 403.1384 588.5692 0.09985745 0.5158672
Moved 1714.593 369.7875 563.2617 0.02265632 0.4507757
Moved 1714.623 338.2693 536.9721 -0.05030245 0.3831587
Moved 1714.654 312.9811 512.5553 -0.10884 0.3203582
Moved 1714.685 290.8533 492.3028 -0.1600619 0.2682684
Moved 1714.716 275.1568 477.1568 -0.1963962 0.2293127
Moved 1714.746 258.8042 458.8042 -0.2342495 0.1821095
Moved 1714.777 247.4338 446.4338 -0.2605699 0.1502927
Moved 1714.808 234.6633 433.6633 -0.2901313 0.1174468
Moved 1714.839 225.3798 425.5349 -0.3116208 0.09654021
Moved 1714.869 217.931 417.954 -0.3288635 0.07704208
Moved 1714.9 211.1991 411.1991 -0.3444465 0.05966845
Moved 1714.931 207 407.5 -0.3541667 0.05015428
Moved 1714.961 203.6872 403.6872 -0.3618352 0.04034772
Moved 1714.992 200.8201 400.8201 -0.368472 0.03297346
Moved 1715.023 197.9474 400 -0.3751218 0.03086416
Moved 1715.053 196.4452 399 -0.378599 0.02829214
Moved 1715.084 194.5 397.5 -0.3831018 0.02443408
Moved 1715.115 194 395.8456 -0.3842593 0.02017904
Ended 1715.146 194 396 -0.3842593 0.02057605
Accept 1715.269 0 he
Candidates 1715.269 13 is if god off goods id of odd odds good gods food hood
Began 1716.252 374 427 0.03240744 0.1003086
Moved 1716.283 347.5455 427 -0.02882987 0.1003086
Moved 1716.313 321.7158 427 -0.08862078 0.1003086
Moved 1716.344 295.3104 427 -0.1497444 0.1003086
Moved 1716.375 269.4142 427 -0.2096892 0.1003086
Moved 1716.406 250.3927 427 -0.2537206 0.1003086
Moved 1716.436 239.0844 427 -0.2798972 0.1003086
Moved 1716.467 235.513 427 -0.2881644 0.1003086
Moved 1716.498 236 435.2186 -0.287037 0.121447
Moved 1716.528 268.8129 471.0474 -0.2110812 0.2135991
Moved 1716.559 301.9949 503.9949 -0.134271 0.2983408
Moved 1716.59 331.3247 529.6591 -0.06637801 0.3643495
Moved 1716.621 350.18 546.18 -0.02273142 0.4068414
Moved 1716.651 361.2234 556.2234 0.002832015 0.4326732
Moved 1716.682 367.8718 561.9359 0.01822183 0.4473659
Moved 1716.713 372.8177 565.6354 0.0296706 0.4568812
Moved 1716.743 380.0514 568.6838 0.04641523 0.4647215
Moved 1716.774 392.5 572.5 0.07523149 0.474537
Moved 1716.805 421.5766 581.173 0.1425383 0.496844
Moved 1716.836 446.3223 585.8494 0.1998201 0.5088717
Moved 1716.866 466.5659 588 0.2466803 0.5144032
Moved 1716.897 479.2945 588 0.2761447 0.5144032
Moved 1716.928 488.6233 588 0.2977391 0.5144032
Moved 1716.958 494.1671 588 0.310572 0.5144032
Moved 1716.989 496.959 588 0.3170346 0.5144032
Moved 1717.02 500.9566 588 0.3262886 0.5144032
Moved 1717.051 508.0646 571.5805 0.3427421 0.472172
Moved 1717.081 517.8478 557.9402 0.3653885 0.4370889
Moved 1717.112 526.5187 544.8022 0.3854599 0.4032977
Moved 1717.143 537.6686 528.6642 0.4112699 0.3617905
Moved 1717.174 547.0887 514.3669 0.4330758 0.3250178
Moved 1717.204 551.4167 505.7499 0.4430942 0.3028546
Moved 1717.235 554.9085 499.1372 0.4511771 0.2858466
Moved 1717.266 559.4553 491.5447 0.461702 0.2663186
Moved 1717.297 570.5 477 0.4872685 0.2289094
Ended 1717.327 570.5 477 0.4872685 0.2289094
Accept 1717.45 0 is
Candidates 1717.45 13 still strip stroll stop fail so to atp deep atop drop silk gap
Began 1718.188 353 441.3155 -0.01620372 0.1371283
Moved 1718.218 395.9217 495.8956 0.08315205 0.2775091
Moved 1718.249 437.6882 544.6259 0.1798338 0.4028442
