the union will go on strike
Stationary 1418.098 458 426 0.2268519 0.09773654
Moved 1418.128 447.8152 417.7067 0.2032761 0.07640599
Moved 1418.159 445.0524 414.1047 0.1968805 0.06714173
Moved 1418.19 440.2946 406.5892 0.1858671 0.04781158
Moved 1418.221 436.9007 399.7021 0.1780109 0.03009788
Moved 1418.251 434.1007 390.3021 0.1715294 0.005920826
Moved 1418.282 430.6615 375.9845 0.1635683 -0.03090415
Moved 1418.313 429 355.6018 0.1597223 -0.08332876
Moved 1418.344 428 332.1437 0.1574074 -0.1436633
Moved 1418.374 428 297.9428 0.1574074 -0.2316286
Moved 1418.405 428 260.4298 0.1574074 -0.3281127
Moved 1418.436 428 233.7458 0.1574074 -0.3967443
Moved 1418.467 435.6319 205.6809 0.1750739 -0.4689277
Moved 1418.497 439.3938 179.062 0.183782 -0.537392
Moved 1418.528 443.1604 155.8773 0.192501 -0.5970234
Moved 1418.559 445.6866 137.5668 0.1983488 -0.6441184
Moved 1418.589 449.3342 123.329 0.2067921 -0.6807383
Moved 1418.62 451.0778 114.6888 0.2108282 -0.7029608
Moved 1418.651 451 111.1666 0.2106482 -0.71202
Moved 1418.682 452 108.7919 0.2129629 -0.7181278
Moved 1418.713 452 108 0.2129629 -0.7201647
Moved 1418.743 446.6347 131.6647 0.2005434 -0.6592987
Moved 1418.774 437.3961 163.8811 0.1791576 -0.5764375
Moved 1418.805 431.0759 202.317 0.1645275 -0.4775797
Moved 1418.835 429 237.9142 0.1597223 -0.3860232
Moved 1418.866 429 273.9229 0.1597223 -0.2934082
Moved 1418.897 440.2608 301.512 0.185789 -0.2224485
Moved 1418.928 447.1892 330.5677 0.201827 -0.1477168
Moved 1418.958 452.9579 353.3527 0.2151803 -0.08911336
Moved 1418.989 459.7315 375.1945 0.23086 -0.03293606
Moved 1419.02 464.5258 390.8145 0.2419578 0.007238937
Moved 1419.051 469.4341 404.7365 0.2533197 0.04304634
Moved 1419.081 473.387 415.5806 0.2624699 0.07093755
Moved 1419.112 474.9597 423.879 0.2661103 0.09228125
Moved 1419.143 476.2646 428.5291 0.269131 0.1042415
Moved 1419.174 477 432.1352 0.2708333 0.1135164
Moved 1419.204 478.8966 434.8966 0.2752236 0.1206188
Moved 1419.235 481.6609 436.6609 0.2816225 0.1251565
Moved 1419.266 486.2247 439.1124 0.2921869 0.1314618
Moved 1419.297 493.6454 440 0.3093642 0.1337448
Moved 1419.327 500.2874 440 0.3247394 0.1337448
Moved 1419.358 508.2025 440 0.3430615 0.1337448
Moved 1419.389 513.6548 440 0.3556824 0.1337448
Moved 1419.419 520.1862 440 0.3708014 0.1337448
Moved 1419.45 525.678 431.6609 0.383514 0.1122966
Moved 1419.481 527.8688 428.1312 0.3885851 0.1032181
Moved 1419.512 529 420.6237 0.3912036 0.08390862
Moved 1419.542 529 407.2112 0.3912036 0.04941155
Moved 1419.573 529 395.5201 0.3912036 0.01934185
Moved 1419.604 515.7774 377.5547 0.3605959 -0.02686544
Moved 1419.635 503.7034 351.0826 0.3326467 -0.09495213
Moved 1419.665 489.5675 326.2215 0.2999247 -0.1588954
Moved 1419.696 475.6258 300.2516 0.2676524 -0.2256902
Moved 1419.727 462.755 274.261 0.2378588 -0.2925385
Moved 1419.758 450.9581 249.8883 0.2105512 -0.3552255
Moved 1419.788 439.8623 227.7246 0.1848664 -0.412231
Moved 1419.819 428 204 0.1574074 -0.473251
Moved 1419.85 418.0082 182.0144 0.1342783 -0.5297983
Moved 1419.88 409.7132 161.902 0.1150769 -0.5815279
Moved 1419.911 401.5 146 0.0960648 -0.6224281
Moved 1419.942 399.0381 138.1144 0.09036601 -0.6427099
Moved 1419.973 395.291 129.8729 0.08169214 -0.6639071
Moved 1420.003 392.5145 124.0291 0.07526506 -0.6789377
Moved 1420.034 390.7665 119.7665 0.07121871 -0.6899011
Moved 1420.065 390 116.3008 0.06944448 -0.6988149
Moved 1420.096 389 113.5664 0.06712963 -0.7058478
Moved 1420.126 388 111.7887 0.06481478 -0.7104199
Moved 1420.157 388 111 0.06481478 -0.7124486
Ended 1420.188 388 111 0.06481478 -0.7124486
Accept 1420.28 0 the
Candidates 1420.28 13 union opinion icon rubin public function kingdom dublin junction thin reunion foundation london
Began 1420.803 436 209 0.1759259 -0.4603909
Stationary 1420.833 436 209 0.1759259 -0.4603909
Stationary 1420.864 436 209 0.1759259 -0.4603909
Stationary 1420.895 436 209 0.1759259 -0.4603909
Stationary 1420.926 436 209 0.1759259 -0.4603909
Stationary 1420.956 436 209 0.1759259 -0.4603909
Moved 1420.987 424.3398 227.9805 0.1489348 -0.4115729
Moved 1421.018 420.1539 236.2692 0.1392451 -0.3902543
Moved 1421.049 417.1302 243.6094 0.1322458 -0.3713751
Moved 1421.079 413.3631 250.2738 0.1235256 -0.354234
Moved 1421.11 409.2122 256.7878 0.1139172 -0.33748
Moved 1421.141 407.1351 260.7297 0.1091091 -0.3273413
Moved 1421.172 399.6469 266.7649 0.09177515 -0.3118187
Moved 1421.202 389.6014 275.0489 0.06852189 -0.2905121
Moved 1421.233 377.5872 282.3096 0.04071097 -0.2718374
Moved 1421.264 364.5103 290.3264 0.01044065 -0.2512181
Moved 1421.294 347.9482 299.0259 -0.0278977 -0.2288427
Moved 1421.325 334.4225 309.385 -0.05920723 -0.2021991
Moved 1421.356 323.5839 318.5621 -0.08429657 -0.1785956
Moved 1421.387 315.8867 325.835 -0.1021141 -0.1598896
Moved 1421.417 309.9603 334.0596 -0.1158326 -0.1387357
Moved 1421.448 303.4536 341.5464 -0.1308944 -0.1194795
Moved 1421.479 300.5 345.5 -0.1377315 -0.1093108
Moved 1421.51 297.151 348.9245 -0.1454838 -0.1005029
Moved 1421.54 292.9249 352 -0.1552664 -0.09259266
Moved 1421.571 291.5497 353.4503 -0.1584499 -0.08886243
Moved 1421.602 288.1511 354.9244 -0.1663169 -0.08507096
Moved 1421.633 285.3295 355.6705 -0.1728484 -0.08315192
Moved 1421.663 284 356 -0.1759259 -0.0823046
Moved 1421.694 283 357.5 -0.1782407 -0.07844657
Moved 1421.725 283 357.6214 -0.1782407 -0.07813434
Moved 1421.755 283 358.5 -0.1782407 -0.07587456
Moved 1421.786 294.4583 359 -0.1517168 -0.07458848
Moved 1421.817 315.1906 359 -0.1037256 -0.07458848
Moved 1421.848 336.7937 359 -0.05371829 -0.07458848
Moved 1421.878 361.2612 351.019 0.002919535 -0.09511571
Moved 1421.909 387.0842 349.1017 0.06269494 -0.1000469
Moved 1421.94 411.5 346 0.119213 -0.1080248
Moved 1421.971 432.7939 345 0.1685044 -0.1105968
Moved 1422.001 451.9861 343.1448 0.2129306 -0.1153683
Moved 1422.032 472.7273 340.3788 0.2609429 -0.1224825
Moved 1422.063 487.1245 338.9751 0.2942697 -0.1260929
Moved 1422.094 500.168 337 0.3244628 -0.1311728
Moved 1422.124 509.1107 334.4446 0.3451637 -0.1377453
Moved 1422.155 514.6091 332.6954 0.3578915 -0.1422443
Moved 1422.186 519.4802 331.2599 0.369167 -0.1459364
Moved 1422.217 524.988 327.506 0.3819167 -0.1555916
Moved 1422.247 530.4809 324.7595 0.3946317 -0.1626556
Moved 1422.278 537.9576 320.0212 0.411939 -0.1748427
Moved 1422.309 546.2062 312.7938 0.4310328 -0.1934316
Moved 1422.339 553.3308 301.3384 0.447525 -0.222895
Moved 1422.37 560.8346 289.3307 0.4648949 -0.2537789
Moved 1422.401 567 274 0.4791667 -0.2932099
Moved 1422.432 573.2629 261.3428 0.4936641 -0.3257645
Moved 1422.462 577.7667 250.4666 0.5040896 -0.3537383
Moved 1422.493 581.2533 242.12 0.5121604 -0.3752058
Moved 1422.524 585.0503 236.8994 0.5209497 -0.3886333
Moved 1422.555 588.6487 230.5269 0.5292795 -0.4050236
Moved 1422.585 591.5936 222.8127 0.5360963 -0.4248644
Moved 1422.616 594.3681 214.8958 0.5425188 -0.445227
Moved 1422.647 596 209.6658 0.5462963 -0.4586786
Moved 1422.678 598 204.9198 0.550926 -0.4708852
Moved 1422.708 599.3001 200.6998 0.5539354 -0.4817391
Moved 1422.739 600 196.9448 0.5555555 -0.4913971
Moved 1422.77 601 193.5007 0.5578703 -0.5002553
Moved 1422.801 602 189.4813 0.5601852 -0.5105934
Moved 1422.831 602 187.9916 0.5601852 -0.514425
Ended 1422.862 602 187.9916 0.5601852 -0.514425
Accept 1422.954 0 union
Candidates 1422.954 13 will well wool with week feel still el grill tell roll gel fell
Began 1423.6 423 250 0.1458333 -0.3549383
Stationary 1423.63 423 250 0.1458333 -0.3549383
Stationary 1423.661 423 250 0.1458333 -0.3549383
Stationary 1423.692 423 250 0.1458333 -0.3549383
Stationary 1423.723 423 250 0.1458333 -0.3549383
Stationary 1423.753 423 250 0.1458333 -0.3549383
Moved 1423.784 440.6154 264.7115 0.1866097 -0.3171001
Moved 1423.815 451 274 0.2106482 -0.2932099
Moved 1423.846 463.4626 285.4626 0.2394968 -0.2637278
Moved 1423.876 478.3039 298.4432 0.2738517 -0.2303417
Moved 1423.907 488.8305 307.8306 0.2982188 -0.2061972
Moved 1423.938 498.0627 315.047 0.3195896 -0.1876364
Moved 1423.969 510.9103 327.1282 0.3493294 -0.1565633
Moved 1423.999 521.1597 336.6198 0.3730547 -0.1321508
Moved 1424.03 529.9127 344.9127 0.3933163 -0.1108214
Moved 1424.061 537.2658 351.2658 0.4103375 -0.09448102
Moved 1424.091 542.5043 355.5043 0.4224637 -0.08357938
Moved 1424.122 546.262 358.262 0.4311621 -0.07648664
Moved 1424.153 550.9947 360.9974 0.4421174 -0.06945119
Moved 1424.184 553.4053 363.4053 0.4476975 -0.06325788
Moved 1424.214 555 365.1487 0.4513889 -0.05877388
Moved 1424.245 556.8899 366 0.4557636 -0.05658444
Moved 1424.276 558.3183 367.3183 0.4590701 -0.05319375
Moved 1424.307 559 368.1049 0.4606481 -0.05117047
Stationary 1424.337 559 368.1049 0.4606481 -0.05117047
Ended 1424.368 561 369 0.4652777 -0.04886839
Accept 1424.552 0 will
Candidates 1424.552 13 go i ii o p hi iii ip gi ho gop hip pp
Began 1425.382 399 245 0.09027779 -0.3677984
Stationary 1425.413 399 245 0.09027779 -0.3677984
Stationary 1425.444 399 245 0.09027779 -0.3677984
Stationary 1425.475 399 245 0.09027779 -0.3677984
Moved 1425.505 421.7258 267.8851 0.1428838 -0.3089376
Moved 1425.536 444.866 286.2578 0.1964491 -0.2616828
Moved 1425.567 466.9259 305.5602 0.2475138 -0.2120366
Moved 1425.598 486.1459 320.2883 0.2920045 -0.1741557
Moved 1425.628 501.3076 333.3076 0.3271008 -0.1406698
Moved 1425.659 512.3643 344.3643 0.3526952 -0.1122318
Moved 1425.69 520.2122 351.3183 0.3708615 -0.09434602
Moved 1425.72 526.137 355.7579 0.3845763 -0.0829272
Moved 1425.751 530.4917 359.4917 0.3946567 -0.0733239
Moved 1425.782 533.978 361.989 0.4027269 -0.06690069
Moved 1425.813 536.7388 364.7388 0.4091176 -0.05982811
Moved 1425.844 540.3768 367.1884 0.4175388 -0.05352797
Moved 1425.874 541.9273 368 0.421128 -0.05144041
Moved 1425.905 543.5 369 0.4247685 -0.04886839
Moved 1425.936 544.0319 370.0319 0.4259999 -0.04621419
Moved 1425.966 545.2095 370 0.4287257 -0.04629637
Moved 1425.997 546.3581 371.3581 0.4313844 -0.04280326
Moved 1426.028 547 372.1809 0.4328704 -0.04068704
Stationary 1426.059 547 372 0.4328704 -0.04115226
Stationary 1426.089 547 372 0.4328704 -0.04115226
Moved 1426.12 547 363.0406 0.4328704 -0.06419609
Moved 1426.151 536.9214 345.7903 0.4095402 -0.108564
Moved 1426.182 526.5555 321.0276 0.3855451 -0.1722541
Moved 1426.212 510.0873 285.4901 0.3474243 -0.2636573
Moved 1426.243 496.0302 249.0831 0.3148848 -0.3572964
Moved 1426.274 486.7695 213.3344 0.2934479 -0.4492429
Moved 1426.305 480.5182 189.394 0.2789772 -0.5108179
Moved 1426.335 476.1439 168.6477 0.2688517 -0.5641777
Moved 1426.366 473.3095 149.1665 0.2622905 -0.6142837
Moved 1426.397 470.5502 138.6505 0.2559032 -0.641331
Moved 1426.427 468.0753 129.2258 0.2501742 -0.6655713
Moved 1426.458 464.6575 121.6576 0.2422628 -0.685037
Moved 1426.489 460.1512 114.7267 0.2318314 -0.7028635
Moved 1426.52 454.2233 110.2234 0.2181096 -0.7144461
Moved 1426.55 446.8501 103.8501 0.201042 -0.7308381
Moved 1426.581 441.326 99.66309 0.1882547 -0.7416072
Moved 1426.612 436.7957 95.89783 0.177768 -0.7512916
Moved 1426.643 434.4835 93.48352 0.1724156 -0.7575012
Moved 1426.673 431.7193 92 0.1660168 -0.7613169
Moved 1426.704 429.9579 89.95789 0.1619397 -0.7665693
Ended 1426.735 430 90 0.162037 -0.766461
Accept 1426.827 0 go
Candidates 1426.827 13 on in job inn him ion john jon join pin omb ibm pb
Began 1427.688 445 226 0.1967593 -0.4166668
Stationary 1427.719 445 226 0.1967593 -0.4166668
Stationary 1427.749 445 226 0.1967593 -0.4166668
Stationary 1427.78 445 226 0.1967593 -0.4166668
Stationary 1427.811 445 226 0.1967593 -0.4166668
Stationary 1427.841 445 226 0.1967593 -0.4166668
Stationary 1427.872 445 226 0.1967593 -0.4166668
Stationary 1427.903 445 226 0.1967593 -0.4166668
Moved 1427.934 434.235 226 0.1718404 -0.4166668
Moved 1427.964 424.3798 226 0.1490272 -0.4166668
Moved 1427.995 405.4442 226 0.1051949 -0.4166668
Moved 1428.026 386.9115 233 0.0622951 -0.3986626
Moved 1428.057 368.5 233 0.01967589 -0.3986626
Moved 1428.087 350.9517 233 -0.02094517 -0.3986626
Moved 1428.118 333.0989 233 -0.06227096 -0.3986626
Moved 1428.149 319.8418 233 -0.09295881 -0.3986626
Moved 1428.18 310.0368 225.0092 -0.1156556 -0.4192152
Moved 1428.21 300.5013 222.2507 -0.1377283 -0.4263098
Moved 1428.241 293 221 -0.1550926 -0.4295268
Moved 1428.272 287.7257 218.7257 -0.1673017 -0.4353763
Moved 1428.302 284.3046 219 -0.1752209 -0.4346708
Moved 1428.333 282.9283 219 -0.1784067 -0.4346708
Moved 1428.364 281.7602 219 -0.1811108 -0.4346708
Stationary 1428.395 282 219 -0.1805555 -0.4346708
Stationary 1428.425 282 219 -0.1805555 -0.4346708
Moved 1428.456 282 231.6331 -0.1805555 -0.4021783
Moved 1428.487 292.9365 238.9047 -0.1552397 -0.3834757
Moved 1428.518 300.5 248 -0.1377315 -0.3600824
Moved 1428.548 310.493 260.6573 -0.1145994 -0.3275275
Moved 1428.579 318.811 269.811 -0.09534487 -0.3039841
Moved 1428.61 328.0975 278.0975 -0.07384831 -0.282671
Moved 1428.641 336.2168 286.2168 -0.05505373 -0.2617881
Moved 1428.671 346.5736 295.7157 -0.0310797 -0.2373567
Moved 1428.702 359.3601 308.1144 -0.001481225 -0.2054672
Moved 1428.733 382 326 0.05092591 -0.1594652
Moved 1428.764 389.9306 333.9306 0.06928384 -0.1390674
Moved 1428.794 406.4696 347.8914 0.1075685 -0.1031602
Moved 1428.825 421.7176 359.374 0.1428647 -0.07362664
Moved 1428.856 436.51 369.306 0.1771065 -0.04808151
Moved 1428.886 443.5639 375.0426 0.1934348 -0.03332664
Moved 1428.917 448.2872 378.2872 0.2043684 -0.02498163
Moved 1428.948 451.0208 381.0208 0.2106964 -0.01795058
Moved 1428.979 451 382.5 0.2106482 -0.01414617
Moved 1429.009 451 382 0.2106482 -0.01543218
Stationary 1429.04 451 382 0.2106482 -0.01543218
Stationary 1429.071 451 382 0.2106482 -0.01543218
Moved 1429.102 437.4624 382 0.1793112 -0.01543218
Moved 1429.132 426.0064 382 0.1527926 -0.01543218
Moved 1429.163 410.1546 369.4619 0.1160985 -0.04768049
Moved 1429.194 396.3647 362.9459 0.08417745 -0.06443973
Moved 1429.225 383.376 356.188 0.05411118 -0.08182117
Moved 1429.255 372.2001 347.9 0.02824088 -0.1031379
Moved 1429.286 363.6256 341.0837 0.008392732 -0.1206694
Moved 1429.317 357.5474 336.5474 -0.005677392 -0.1323371
Moved 1429.348 355.3261 334.3262 -0.01081914 -0.13805
Moved 1429.378 354 333 -0.01388888 -0.141461
Moved 1429.409 354 331.5 -0.01388888 -0.145319
Moved 1429.44 354 330.8074 -0.01388888 -0.1471004
Moved 1429.47 354 330 -0.01388888 -0.149177
Moved 1429.501 363.0974 329 0.007169843 -0.151749
Moved 1429.532 372.6193 328 0.02921124 -0.1543211
Moved 1429.563 381.181 328 0.04903018 -0.1543211
Moved 1429.594 388.4205 327 0.06578822 -0.1568931
Moved 1429.624 398.6282 327 0.08941719 -0.1568931
Moved 1429.655 411.0035 327 0.1180637 -0.1568931
Moved 1429.686 425.725 327 0.1521413 -0.1568931
Moved 1429.716 437.487 327 0.1793682 -0.1568931
Moved 1429.747 450.1381 334.6276 0.2086529 -0.1372747
Moved 1429.778 463.9544 338.3909 0.2406352 -0.1275956
Moved 1429.808 478.8185 341.6061 0.2750428 -0.1193258
Moved 1429.839 488.6949 344.565 0.2979049 -0.1117155
Moved 1429.87 496.9919 346.3306 0.3171108 -0.1071743
Moved 1429.901 501.6614 348.8307 0.32792 -0.1007442
Moved 1429.932 506.5349 350 0.3392011 -0.09773669
Moved 1429.962 510.3006 352.3006 0.3479181 -0.09181952
Moved 1429.993 514.0603 353 0.3566211 -0.09002065
Moved 1430.024 517.3626 354 0.3642654 -0.08744855
Moved 1430.055 522.4948 357.2474 0.3761455 -0.07909625
Moved 1430.085 526.006 359.006 0.3842732 -0.07457301
Moved 1430.116 530.55 360.775 0.3947917 -0.07002332
Moved 1430.147 534.4652 362.2326 0.4038547 -0.06627424
Moved 1430.177 537.982 363 0.4119954 -0.06430049
Moved 1430.208 540.7292 364 0.4183546 -0.06172839
Moved 1430.239 543.4603 364 0.4246766 -0.06172839
Moved 1430.27 546 364 0.4305556 -0.06172839
Moved 1430.3 547.5 364 0.4340278 -0.06172839
Moved 1430.331 548.0229 364 0.4352383 -0.06172839
Moved 1430.362 549.5 364 0.4386574 -0.06172839
Moved 1430.393 550 353.7825 0.4398148 -0.08800789
Moved 1430.423 550 343.5571 0.4398148 -0.114308
Moved 1430.454 550 327.2044 0.4398148 -0.1563673
Moved 1430.485 550 311.5025 0.4398148 -0.1967529
Moved 1430.516 550 289.8719 0.4398148 -0.252387
Moved 1430.546 542.4932 262.2759 0.4224379 -0.3233644
Moved 1430.577 542 246.8755 0.4212962 -0.3629746
Moved 1430.608 542 233.7699 0.4212962 -0.3966823
Moved 1430.639 542 219.9337 0.4212962 -0.4322693
Moved 1430.669 542 209.9453 0.4212962 -0.4579597
Moved 1430.7 542 199 0.4212962 -0.4861111
Moved 1430.731 542 192.0408 0.4212962 -0.5040104
Moved 1430.761 542 185.8761 0.4212962 -0.519866
Moved 1430.792 535.0096 186 0.4051148 -0.5195474
Moved 1430.823 519.2742 194.5887 0.3686902 -0.497457
Moved 1430.854 501.1627 204.7642 0.3267654 -0.4712856
Moved 1430.884 475.51 223.592 0.2673842 -0.4228601
Moved 1430.915 450.0938 241.2709 0.2085504 -0.3773898
Moved 1430.946 431.491 252.0605 0.1654883 -0.3496386
Moved 1430.977 408.6039 263.5094 0.1125089 -0.3201919
Moved 1431.007 392.1071 272.4465 0.07432193 -0.2972057
Moved 1431.038 375.5217 279.7392 0.03592978 -0.2784486
Moved 1431.069 359.4602 289.4513 -0.001249512 -0.2534689
Moved 1431.1 344.4034 297.2983 -0.03610338 -0.2332861
Moved 1431.13 329.7068 305.6466 -0.07012312 -0.2118143
Moved 1431.161 316.5 312 -0.1006944 -0.1954732
Moved 1431.192 305.7647 321.2353 -0.1255447 -0.17172
Moved 1431.223 294.6713 328.4965 -0.1512238 -0.153044
Moved 1431.253 286.2655 335.1564 -0.1706818 -0.1359148
Moved 1431.284 280.9428 339.0572 -0.1830027 -0.1258818
Moved 1431.315 276.2139 343.5723 -0.1939494 -0.1142689
Moved 1431.345 273.4662 345.5338 -0.2003096 -0.109224
Moved 1431.376 272 347 -0.2037037 -0.1054527
Ended 1431.407 271 348 -0.2060186 -0.1028807
Accept 1431.561 0 on
Candidates 1431.561 13 strike the arise sterile arrive daytime define assume settle arose struggle daughter stroke
Began 1432.022 261 252 -0.2291666 -0.3497943
Stationary 1432.052 261 252 -0.2291666 -0.3497943
Moved 1432.083 297.3645 252 -0.1449897 -0.3497943
Moved 1432.114 334 252 -0.06018519 -0.3497943
Moved 1432.145 385.1191 252 0.05814612 -0.3497943
Moved 1432.175 423.6061 252 0.1472363 -0.3497943
Moved 1432.206 469.2161 252 0.2528151 -0.3497943
Moved 1432.237 478.6111 252 0.2745627 -0.3497943
Moved 1432.268 510.4919 252 0.3483609 -0.3497943
Moved 1432.298 534.2758 252 0.4034163 -0.3497943
Moved 1432.329 549.9182 252 0.4396255 -0.3497943
Ended 1432.36 555.5 252 0.4525463 -0.3497943
Accept 1432.421 0 strike
PhraseEnd 1432.421
