the five boxing wizards jump quickly
the five boxing wizards jump quickly
Basic
Radial

0.6 0.6
432 388.8
Began 2443.136 370 579 0.02314816 0.4912551
Stationary 2443.167 370 579 0.02314816 0.4912551
Stationary 2443.198 370 579 0.02314816 0.4912551
Stationary 2443.228 370 579 0.02314816 0.4912551
Stationary 2443.259 370 579 0.02314816 0.4912551
Stationary 2443.29 370 579 0.02314816 0.4912551
Stationary 2443.32 370 579 0.02314816 0.4912551
Moved 2443.351 370 566.5128 0.02314816 0.4591379
Moved 2443.382 370 561.8912 0.02314816 0.4472511
Moved 2443.413 370 557.0325 0.02314816 0.4347544
Moved 2443.443 370 551.0878 0.02314816 0.4194643
Moved 2443.474 379.7056 543.8405 0.04561474 0.4008241
Moved 2443.505 382.2594 538.7406 0.05152643 0.3877072
Moved 2443.535 387.1278 531.7444 0.06279577 0.369713
Moved 2443.566 391.2602 527.7399 0.07236153 0.3594131
Moved 2443.597 394.5 521 0.07986108 0.3420781
Moved 2443.628 398.3593 513.2814 0.08879473 0.3222257
Moved 2443.658 402.4698 502.0604 0.09830972 0.2933651
Moved 2443.689 404.7841 492.6475 0.103667 0.2691551
Moved 2443.72 407.6541 480.3836 0.1103104 0.2376121
Moved 2443.75 410.5219 468.9122 0.116949 0.2081074
Moved 2443.781 413.0215 459.9355 0.1227349 0.1850193
Moved 2443.812 417.7934 449.3099 0.133781 0.15769
Moved 2443.843 422.5423 438.6865 0.1447739 0.1303663
Moved 2443.874 426.6385 430.0845 0.1542558 0.1082418
Moved 2443.904 430.4201 423.5799 0.1630095 0.09151203
Moved 2443.935 433.0816 413.7552 0.1691704 0.06624288
Moved 2443.966 434 406.151 0.1712963 0.04668463
Moved 2443.996 434 400 0.1712963 0.03086416
Moved 2444.027 434 391.9605 0.1712963 0.0101865
Moved 2444.058 434 387.78 0.1712963 -0.0005658075
Moved 2444.089 424.8157 383.9078 0.1500363 -0.01052519
Moved 2444.119 420.8144 381.4072 0.140774 -0.01695696
Moved 2444.15 415.074 379.537 0.1274861 -0.02176716
Moved 2444.181 408.0122 380 0.1111393 -0.02057613
Moved 2444.211 395.9374 389.7001 0.08318841 0.004372695
Moved 2444.242 385.0049 397.2463 0.05788168 0.02378161
Moved 2444.273 373.5243 406.8568 0.03130624 0.04849999
Moved 2444.304 363.0376 417.9624 0.00703156 0.07706379
Moved 2444.334 352.956 429.044 -0.0163055 0.1055658
Moved 2444.365 339.4553 445.4309 -0.0475572 0.1477132
Moved 2444.396 328.7505 457.2495 -0.07233689 0.1781108
Moved 2444.427 318.5307 468.4693 -0.09599373 0.2069683
Moved 2444.457 309.2159 477.7841 -0.1175558 0.2309259
Moved 2444.488 300.8101 488.2532 -0.1370136 0.2578528
Moved 2444.519 293.2114 497.7886 -0.1546033 0.282378
Moved 2444.55 287 506.5 -0.1689815 0.3047839
Moved 2444.58 281.3321 514.0019 -0.1821017 0.3240788
Moved 2444.611 275.5816 521.4184 -0.1954129 0.3431542
Moved 2444.642 271.9236 527.1527 -0.2038805 0.357903
Moved 2444.672 268.8367 531.1633 -0.2110262 0.3682184
Moved 2444.703 266.5436 539.8256 -0.2163342 0.3904977
Ended 2444.734 267 547.3671 -0.2152778 0.4098946
Candidates 2444.949 13 the there other tiger they where higher roger time turkey right tyler title
Began 2445.318 286 419 -0.1712963 0.07973251
Stationary 2445.349 286 419 -0.1712963 0.07973251
Stationary 2445.379 286 419 -0.1712963 0.07973251
Moved 2445.41 314.1258 407.6994 -0.1061903 0.0506671
Moved 2445.441 349.9437 405.1668 -0.02327839 0.04415327
Moved 2445.471 383.9341 402.1878 0.05540292 0.03649123
Moved 2445.502 412.7903 401 0.1221998 0.03343609
Moved 2445.533 431 401 0.1643519 0.03343609
Ended 2445.564 439 408 0.1828703 0.05144025
Accept 2445.656 0 the
Began 2446.824 320 410 -0.09259259 0.05658428
Stationary 2446.854 320 410 -0.09259259 0.05658428
Stationary 2446.885 320 410 -0.09259259 0.05658428
Stationary 2446.916 320 410 -0.09259259 0.05658428
Stationary 2446.947 320 410 -0.09259259 0.05658428
Stationary 2446.977 320 410 -0.09259259 0.05658428
Stationary 2447.008 320 410 -0.09259259 0.05658428
Stationary 2447.039 320 410 -0.09259259 0.05658428
Stationary 2447.07 320 410 -0.09259259 0.05658428
Stationary 2447.1 320 410 -0.09259259 0.05658428
Stationary 2447.131 320 410 -0.09259259 0.05658428
Moved 2447.162 329.5247 410 -0.07054467 0.05658428
Moved 2447.192 333.3959 410 -0.06158357 0.05658428
