I want to hold your hand
I want to hold your hand
FixStart
Radial

0.6 0.6
432 388.8
Moved 564.1414 343.7021 320.1118 -0.03772671 -0.1746097
Moved 564.1721 371.5932 308.7034 0.0268361 -0.2039523
Moved 564.2028 391.9024 297.1986 0.07384807 -0.2335427
Moved 564.2335 420.5924 281.9384 0.1402602 -0.2727922
Moved 564.2642 438.424 273.288 0.1815369 -0.2950411
Moved 564.295 446.9669 269.0166 0.2013122 -0.3060273
Moved 564.3257 461.3363 262.2655 0.2345748 -0.3233912
Moved 564.3564 469.5 256 0.2534722 -0.3395062
Moved 564.3871 473.5497 253.7251 0.2628466 -0.3453573
Moved 564.4178 474 252 0.2638889 -0.3497943
Stationary 564.4485 474 252 0.2638889 -0.3497943
Moved 564.4793 447.0687 252 0.2015479 -0.3497943
Moved 564.51 405.6133 266.9958 0.1055864 -0.3112247
Moved 564.5407 371.7722 287.8829 0.02725035 -0.2575028
Moved 564.5715 347.093 305.7558 -0.02987722 -0.2115334
Moved 564.6022 318.1697 327.8303 -0.09682929 -0.1547576
Moved 564.6329 302.124 342.876 -0.1339723 -0.1160596
Moved 564.6636 293.403 350.597 -0.1541598 -0.09620108
Moved 564.6943 281.1686 360.8314 -0.1824801 -0.06987811
Moved 564.725 270.5475 370.4525 -0.2070658 -0.04513265
Moved 564.7557 262.6196 379.0706 -0.2254175 -0.02296675
Moved 564.7864 257.8856 385.1144 -0.236376 -0.007421784
Moved 564.8171 254.8738 388.1262 -0.2433476 0.000324367
Moved 564.8479 252.0037 391.9926 -0.2499914 0.01026891
Moved 564.8786 248.7025 396.2975 -0.257633 0.02134123
Moved 564.9094 248.4439 397 -0.2582318 0.02314815
Moved 564.94 246.7229 399.2771 -0.2622155 0.02900488
Moved 564.9708 246 401.2911 -0.2638889 0.03418491
Ended 565.0015 246 403.0331 -0.2638889 0.03866545
Candidates 565.2165 13 hands hand sand and hamas adams gamma fans name james game kansas dreams
Began 565.8001 357 315 -0.006944438 -0.1877573
Stationary 565.8308 357 315 -0.006944438 -0.1877573
Stationary 565.8616 357 315 -0.006944438 -0.1877573
Moved 565.8923 357 329.1892 -0.006944438 -0.1512623
Moved 565.923 357 345.0967 -0.006944438 -0.110348
Moved 565.9537 357 367.846 -0.006944438 -0.05183648
Moved 565.9844 365.14 395.3999 0.01189808 0.01903259
Moved 566.0151 370.1217 422.4868 0.02342989 0.08870054
Moved 566.0458 371.5206 432.6443 0.02666801 0.1148257
Moved 566.0765 374.4067 446.627 0.0333489 0.1507894
Moved 566.1073 377 454.8126 0.03935188 0.1718429
Moved 566.138 379.877 459.877 0.04601151 0.1848686
Moved 566.1687 381.708 463.708 0.05024999 0.1947222
Moved 566.1994 382 466.5807 0.05092591 0.2021109
Moved 566.2302 383 468.4589 0.05324075 0.2069414
Moved 566.2609 383 469.3189 0.05324075 0.2091536
Moved 566.2916 384 470 0.0555556 0.2109053
Moved 566.3223 384 471.2944 0.0555556 0.2142346
Moved 566.353 384 472.0573 0.0555556 0.2161966
Moved 566.3837 385.538 473.538 0.05911569 0.220005
Moved 566.4145 386.5 474.5 0.06134262 0.2224794
Moved 566.4452 388 475.848 0.06481478 0.2259464
Moved 566.4759 389.2855 476 0.06779055 0.2263374
Moved 566.5067 390.3213 477.3212 0.07018815 0.2297356
Moved 566.5374 391 478.5 0.07175922 0.2327674
Moved 566.5681 392.0025 478 0.07407983 0.2314814
Moved 566.5988 392 479.2222 0.07407407 0.234625
Stationary 566.6295 392 479.2222 0.07407407 0.234625
Moved 566.6602 393.187 479 0.07682174 0.2340534
Ended 566.6909 409.7975 495.5177 0.1152719 0.2765372
Accept 567.0595 1 hand
Began 568.0118 226 363 -0.3101852 -0.06430049
Stationary 568.0425 226 363 -0.3101852 -0.06430049
Moved 568.0732 283.2683 363 -0.1776197 -0.06430049
Moved 568.1039 379.4156 377.032 0.04494359 -0.02821
Moved 568.1347 464.7787 379.8831 0.2425433 -0.02087683
Moved 568.1654 522.8069 383.4839 0.3768679 -0.0116156
Moved 568.1961 587.2448 386 0.5260296 -0.005144111
Moved 568.2269 628.414 386 0.6213287 -0.005144111
Moved 568.2576 676.3787 376.2249 0.732358 -0.03028579
Ended 568.2883 680 375 0.7407407 -0.03343629
PhraseEnd 568.3497
