the facts get in the way
Moved 334.3517 456 360 0.2222222 -0.07201654
Moved 334.3824 456 358.914 0.2222222 -0.07480974
Stationary 334.4131 456 358.914 0.2222222 -0.07480974
Stationary 334.4438 456 358.914 0.2222222 -0.07480974
Stationary 334.4745 456 358.914 0.2222222 -0.07480974
Moved 334.5053 457.3288 358 0.2252981 -0.07716057
Stationary 334.536 457.3288 358 0.2252981 -0.07716057
Stationary 334.5667 457.3288 358 0.2252981 -0.07716057
Moved 334.5974 458.537 366.611 0.2280949 -0.05501303
Moved 334.6281 463.7611 380.5222 0.2401877 -0.01923322
Moved 334.6589 469.8735 393.996 0.2543368 0.0154217
Moved 334.6896 480.6607 418.6534 0.2793072 0.07884111
Moved 334.7203 493.3315 448.7292 0.3086377 0.1561965
Moved 334.7511 504 471.5 0.3333333 0.2147633
Moved 334.7818 510.2173 493.6517 0.3477252 0.271738
Moved 334.8125 514.8245 507.2979 0.3583899 0.306836
Moved 334.8433 517 517.1817 0.3634259 0.3322574
Moved 334.874 518 525.7984 0.3657407 0.3544197
Moved 334.9047 519 533.3168 0.3680556 0.3737572
Moved 334.9354 519 541.1407 0.3680556 0.3938804
Moved 334.9662 520 547.2068 0.3703704 0.4094824
Moved 334.9969 520 553.6138 0.3703704 0.4259613
Moved 335.0276 520 559.5206 0.3703704 0.4411538
Moved 335.0583 520 563.9898 0.3703704 0.4526486
Moved 335.0891 520 568.709 0.3703704 0.4647865
Moved 335.1198 520 571.1138 0.3703704 0.4709717
Moved 335.1505 520 573.5 0.3703704 0.4771089
Moved 335.1812 510.8894 574.5553 0.3492811 0.4798232
Moved 335.212 506.7244 575 0.3396398 0.480967
Moved 335.2427 493.0694 564.7245 0.308031 0.4545382
Moved 335.2734 472.2973 546.2973 0.2599474 0.4071432
Moved 335.3041 455.3605 528.2539 0.2207418 0.3607353
Moved 335.3349 440.8226 506.5517 0.1870895 0.3049169
Moved 335.3656 429.0209 491.5313 0.1597705 0.2662841
Moved 335.3963 417.1636 477.1636 0.1323232 0.2293302
Moved 335.4271 409.9354 465.9354 0.1155913 0.2004511
Moved 335.4578 405.9434 458.8302 0.1063505 0.1821763
Moved 335.4885 401.2025 453.4049 0.09537607 0.1682224
Moved 335.5192 398.5 449.5 0.08912037 0.158179
Moved 335.55 394.5205 444.5205 0.07990867 0.1453716
Moved 335.5807 392.329 442.329 0.07483572 0.139735
Moved 335.6114 389.6078 438.2157 0.06853669 0.1291556
Moved 335.6421 386.8865 435.8865 0.06223728 0.1231647
Moved 335.6728 385.1665 433.1665 0.0582558 0.1161689
Moved 335.7036 384 431.8591 0.0555556 0.1128063
Ended 335.7343 382.5 430.5 0.05208333 0.1093106
Accept 335.9494 0 the
Candidates 335.9494 13 facts says acted agrees acts ahead saves data days actress ages faced sacred
Began 337.2706 463 386 0.2384259 -0.005144111
Stationary 337.3013 463 386 0.2384259 -0.005144111
Stationary 337.332 463 386 0.2384259 -0.005144111
Moved 337.3628 453.315 398.9133 0.2160069 0.02806922
Moved 337.3935 436.7578 415.2906 0.1776802 0.07019185
Moved 337.4242 422.1648 427.0682 0.1438999 0.1004839
Moved 337.4549 408.0361 441.9639 0.1111947 0.138796
Moved 337.4857 395.4462 453.6431 0.08205135 0.168835
Moved 337.5164 385.099 463.901 0.05809943 0.1952185
Moved 337.5471 376.9363 470.7092 0.03920436 0.2127292
Moved 337.5779 373.1942 474.6116 0.03054211 0.2227663
Moved 337.6086 369.5434 477.4566 0.02209127 0.2300837
Moved 337.6393 366.819 480.181 0.0157847 0.2370911
Moved 337.67 366 480.9005 0.01388888 0.2389415
Moved 337.7007 364.8521 481 0.0112317 0.2391974
Moved 337.7315 365 482 0.01157403 0.2417695
Stationary 337.7622 365 482 0.01157403 0.2417695
Moved 337.7929 382.5 482 0.05208333 0.2417695
Moved 337.8236 396.5349 482 0.08457144 0.2417695
Moved 337.8544 412.1861 474.3628 0.1208012 0.2221264
Moved 337.8851 426.7861 473 0.1545974 0.2186213
Moved 337.9159 441.4201 473 0.1884724 0.2186213
Moved 337.9466 452.3075 473 0.2136747 0.2186213
Moved 337.9773 460.5477 473 0.2327493 0.2186213
Moved 338.0079 465.8008 473 0.2449093 0.2186213
Moved 338.0388 471 473 0.2569444 0.2186213
Moved 338.0695 474.0358 473 0.2639718 0.2186213
Moved 338.1002 477.5 473 0.2719907 0.2186213
Moved 338.1309 479.482 473 0.2765788 0.2186213
Moved 338.1616 480.5 473 0.2789353 0.2186213
Ended 338.1924 480.5 473 0.2789353 0.2186213
Accept 338.3152 0 facts
Candidates 338.3152 13 get et r eu feet egg ferry dry t why try grey eh
Began 339.1449 399 347 0.09027779 -0.1054527
Stationary 339.1756 399 347 0.09027779 -0.1054527
Stationary 339.2063 399 347 0.09027779 -0.1054527
Moved 339.237 411.6892 365.1028 0.1196511 -0.05889209
Moved 339.2677 439.3238 397.6547 0.1836199 0.02483207
Moved 339.2984 464.2988 433.1608 0.2414324 0.1161543
Moved 339.3292 477.0426 449.0426 0.270932 0.1570025
Moved 339.3599 487.9776 461.6367 0.2962444 0.1893948
Moved 339.3907 495.09 469.09 0.3127083 0.2085646
Moved 339.4214 500.5204 474.5204 0.3252788 0.222532
Moved 339.4521 504.4782 478.4781 0.3344403 0.2327112
Moved 339.4828 507.2009 481.2009 0.3407429 0.2397143
Moved 339.5136 508.5 482.5 0.34375 0.2430555
Moved 339.5443 510.1453 483 0.3475585 0.2443414
Moved 339.575 511.5 484 0.3506944 0.2469135
Moved 339.6057 512.7465 484 0.3535797 0.2469135
Moved 339.6364 515.1636 472.3641 0.3591749 0.2169858
Moved 339.6672 517 450.7945 0.3634259 0.1615084
Moved 339.6979 517 426.8916 0.3634259 0.1000298
Moved 339.7286 501.3371 394.3438 0.3271691 0.01631627
Moved 339.7594 487.4199 366.5557 0.2949534 -0.0551551
Moved 339.7901 476.6786 342.4762 0.2700892 -0.117088
Moved 339.8208 470.682 324.0461 0.2562084 -0.1644904
Moved 339.8516 467.1427 312.4281 0.2480155 -0.1943722
Moved 339.8823 465 306.8379 0.2430555 -0.2087503
Moved 339.913 464.0599 305.0599 0.2408795 -0.2133234
Moved 339.9437 463 300.6698 0.2384259 -0.2246148
Moved 339.9745 462 297.951 0.2361111 -0.2316074
Moved 340.0052 460.2079 294.2079 0.2319628 -0.2412349
Moved 340.0359 458.4862 291.4862 0.2279774 -0.2482351
Moved 340.0666 454.5466 286.3199 0.2188578 -0.261523
Moved 340.0974 446.1735 276.5646 0.1994756 -0.2866136
Moved 340.1281 438.0106 266.6808 0.18058 -0.312035
Moved 340.1588 435.949 263.949 0.1758078 -0.3190613
Ended 340.1895 434 263 0.1712963 -0.3215021
Accept 340.2817 0 get
Candidates 340.2817 13 in on inn him join upon ion john job un iv off going
Began 341.0499 441 335 0.1875 -0.1363169
Stationary 341.0806 441 335 0.1875 -0.1363169
Stationary 341.1113 441 335 0.1875 -0.1363169
Moved 341.142 429.9851 346.0148 0.1620026 -0.1079866
Moved 341.1728 417.7585 361.3019 0.1337002 -0.06866793
Moved 341.2035 408.6531 377.6937 0.112623 -0.02650806
Moved 341.2342 404.4973 392.5134 0.1030031 0.01160853
Moved 341.2649 403 405.668 0.09953707 0.04544223
Moved 341.2957 402 420.5749 0.09722222 0.08378303
Moved 341.3264 402 436.8831 0.09722222 0.1257281
Moved 341.3571 402 447.3108 0.09722222 0.1525483
Moved 341.3878 402 453.9018 0.09722222 0.1695004
Moved 341.4185 402 458.4783 0.09722222 0.1812712
Moved 341.4493 402 459 0.09722222 0.1826131
Stationary 341.48 402 459 0.09722222 0.1826131
Stationary 341.5108 402 459 0.09722222 0.1826131
Moved 341.5415 420.9531 438.7292 0.1410951 0.1304762
Moved 341.5721 435.9176 417.3153 0.1757353 0.07539933
Moved 341.6029 449.3806 399.9291 0.2068995 0.03068174
Moved 341.6336 465.0766 377.4043 0.2432329 -0.0272524
Moved 341.6644 476.9581 361.8024 0.2707363 -0.06738066
Moved 341.6951 482.9164 354.1255 0.2845286 -0.08712588
Moved 341.7258 487.2584 349.4832 0.2945797 -0.09906603
Moved 341.7566 489.9732 346.0268 0.3008639 -0.1079558
Moved 341.7872 492.6946 342.3054 0.3071634 -0.1175273
Moved 341.818 494 339.5804 0.3101851 -0.1245361
Moved 341.8487 495.8501 338.15 0.3144678 -0.1282152
Stationary 341.8794 496 338 0.3148148 -0.1286009
Stationary 341.9102 496 338 0.3148148 -0.1286009
Moved 341.9409 486.9325 338 0.2938252 -0.1286009
Moved 341.9716 473.0937 350.7366 0.2617911 -0.09584206
Moved 342.0023 453.8134 360.7416 0.2171608 -0.07010919
Moved 342.0331 426.2626 379.1583 0.1533856 -0.02274117
Moved 342.0638 407.5 392.5 0.1099537 0.01157403
Moved 342.0945 391.2297 405.8086 0.0722909 0.04580392
Moved 342.1253 375.9309 420.069 0.0368772 0.08248203
Moved 342.156 364.3859 433.0176 0.01015256 0.1157861
Moved 342.1867 351.4598 450.7202 -0.01976897 0.1613173
Moved 342.2174 347.1061 457.7878 -0.02984703 0.1794955
Moved 342.2482 342.7645 464.2355 -0.03989701 0.1960788
Moved 342.2789 339.6603 469.6794 -0.0470827 0.2100808
Moved 342.3096 338.736 471.528 -0.04922226 0.2148354
Moved 342.3403 336 476.0795 -0.05555556 0.2265418
Ended 342.371 336 477.4429 -0.05555556 0.2300486
Accept 342.4939 0 in
Candidates 342.4939 13 the there threw trigger else regret ride further either that where refer they
Began 343.0778 470 363 0.2546296 -0.06430049
Stationary 343.1085 470 363 0.2546296 -0.06430049
Moved 343.1392 441.1137 380.0479 0.1877632 -0.02045298
Moved 343.1698 419.6488 396.4233 0.1380759 0.02166473
Moved 343.2007 399.7011 417.2989 0.09190062 0.07535714
Moved 343.2314 382.4719 436.6036 0.05201817 0.1250092
Moved 343.2621 370.0199 446.3881 0.02319426 0.1501749
Moved 343.2928 359.4452 452.7774 -0.001284331 0.1666085
Moved 343.3235 349.7211 456.8197 -0.02379373 0.1770053
Moved 343.3543 342.9188 459.5406 -0.03953983 0.1840035
Moved 343.385 336.482 461 -0.05443976 0.1877571
Moved 343.4157 332.2715 462.7285 -0.06418625 0.1922028
Moved 343.4464 328.6447 463 -0.07258177 0.1929011
Moved 343.4772 326.929 464 -0.07655323 0.1954732
Moved 343.5079 325.5666 464 -0.07970695 0.1954732
Moved 343.5386 322.8475 464 -0.0860012 0.1954732
Moved 343.5693 321.0773 464 -0.09009878 0.1954732
Moved 343.6001 317.3512 449.756 -0.09872407 0.1588373
Moved 343.6308 313.2848 429.7814 -0.1081371 0.1074623
Moved 343.6615 310.2455 409.4553 -0.1151724 0.0551834
Moved 343.6923 307.5218 389.6525 -0.1214774 0.004250287
Moved 343.723 304.802 376.2081 -0.1277731 -0.03032912
Moved 343.7537 303 365.2429 -0.1319445 -0.05853166
Moved 343.7845 302 358.2923 -0.1342593 -0.0764087
Moved 343.8152 302 351.847 -0.1342593 -0.09298607
Moved 343.8459 302 349.2024 -0.1342593 -0.09978816
Moved 343.8766 302 347.8446 -0.1342593 -0.1032803
Moved 343.9073 322.1446 348 -0.08762832 -0.1028807
Moved 343.9381 354.9236 376.0114 -0.01175096 -0.03083492
Moved 343.9688 386.2991 400.5826 0.0608776 0.03236272
Moved 343.9995 406.205 413.6039 0.1069561 0.06585357
Moved 344.0302 432.4966 432.6224 0.1678162 0.1147696
Moved 344.061 453.1845 451.0153 0.2157049 0.1620764
Moved 344.0917 467.27 462.5133 0.2483102 0.1916494
Moved 344.1224 485.61 475.9575 0.2907639 0.2262279
Moved 344.1531 490.027 480.027 0.3009886 0.236695
Moved 344.1839 497.8873 488.5164 0.3191836 0.2585298
Moved 344.2146 503.6971 494.6971 0.3326322 0.2744268
Moved 344.2453 507.7372 498.4744 0.3419842 0.2841417
Moved 344.276 512.9219 502.461 0.3539859 0.2943956
Moved 344.3068 517.3671 508.3671 0.3642758 0.3095861
Moved 344.3375 519.902 512.8041 0.3701437 0.3209983
Ended 344.3682 520.5 514 0.3715278 0.324074
Accept 344.4604 0 the
Candidates 344.4604 13 way easy east wary day water essay west ready rest great gray draft
Began 345.2592 377 350 0.03935188 -0.09773669
Stationary 345.29 377 350 0.03935188 -0.09773669
Moved 345.3207 396.6694 350 0.08488287 -0.09773669
Moved 345.3514 439.8281 360.0303 0.1847872 -0.0719386
Moved 345.3822 484.1616 366.1291 0.2874111 -0.0562525
Moved 345.4129 521.6543 367.777 0.3741997 -0.05201394
Moved 345.4436 548.3105 369.431 0.4359038 -0.04775969
Moved 345.4743 566.0566 371.1509 0.476983 -0.04333614
Moved 345.5051 580.7083 373.3869 0.5108988 -0.03758521
Moved 345.5358 590.954 375 0.5346158 -0.03343629
Moved 345.5665 597.8926 376.9642 0.5506773 -0.02838433
Moved 345.5973 603.3696 377.6848 0.5633556 -0.0265309
Moved 345.628 609.1887 380.0943 0.5768256 -0.02033367
Moved 345.6587 614.6362 381.8181 0.5894357 -0.01589991
Moved 345.6894 618.5379 383.5379 0.5984674 -0.01147666
Moved 345.7202 622.2638 385.2638 0.6070921 -0.007037685
Moved 345.7509 623.6474 385.6474 0.6102949 -0.006051004
Moved 345.7816 626.3688 386 0.6165946 -0.005144111
Moved 345.8123 627.3542 387.3542 0.6188756 -0.001661002
Moved 345.843 628.226 387 0.6208934 -0.002572055
Moved 345.8737 629 387 0.6226851 -0.002572055
Moved 345.9045 630.5 387 0.6261574 -0.002572055
Moved 345.9352 631 388 0.6273149 -3.924585E-08
Moved 345.9659 632.0457 388 0.6297353 -3.924585E-08
Moved 345.9967 633.1483 388 0.6322877 -3.924585E-08
Moved 346.0274 634.4448 388 0.6352887 -3.924585E-08
Moved 346.0581 635.0818 388 0.6367633 -3.924585E-08
Moved 346.0889 635 389 0.636574 0.002572016
Ended 346.1196 635 389 0.636574 0.002572016
Accept 346.181 0 way
PhraseEnd 346.181
