travel at the speed of light
Moved 975.6478 323.3773 481.2264 -0.08477464 0.2397798
Moved 975.6785 334.8337 489.8753 -0.05825524 0.2620249
Moved 975.7093 341.8467 495.2311 -0.04202152 0.2758002
Moved 975.74 348.7176 500.7176 -0.02611667 0.2899114
Moved 975.7708 355.6683 506.4456 -0.01002709 0.3046438
Moved 975.8015 360.1806 509.0903 0.0004180273 0.3114461
Moved 975.8323 367.1839 515.1838 0.0166293 0.3271188
Moved 975.863 372.933 517.9665 0.02993743 0.3342759
Moved 975.8937 376.8067 520.4034 0.03890445 0.3405436
Moved 975.9244 381.2771 524.2771 0.04925251 0.3505069
Moved 975.9551 385.8167 526 0.05976081 0.3549381
Moved 975.9858 388.6903 528 0.06641269 0.3600822
Ended 976.0165 390 528 0.06944448 0.3600822
Accept 976.1088 0 travel
Candidates 976.1088 13 say at ay st art day sat assay att safety way after ai
Began 976.9385 336 377 -0.05555556 -0.02829226
Stationary 976.9692 336 377 -0.05555556 -0.02829226
Moved 976.9999 336 387.0083 -0.05555556 -0.002550745
Moved 977.0306 320.4771 408.8071 -0.09148811 0.05351624
Moved 977.0613 310.7015 433.2462 -0.1141168 0.1163738
Moved 977.0921 301.0947 464.0178 -0.136355 0.195519
Moved 977.1228 290.4744 487.4015 -0.1609389 0.2556622
Moved 977.1536 282.8741 504.2518 -0.1785322 0.2990015
Moved 977.1843 274.003 520.9955 -0.1990672 0.3420667
Moved 977.215 271.5613 525.3162 -0.2047192 0.3531793
Moved 977.2457 267.6891 531.6218 -0.2136826 0.3693976
Moved 977.2764 265.1759 535.8242 -0.2195003 0.380206
Moved 977.3072 263.2385 540.7615 -0.2239849 0.392905
Moved 977.3379 262 545.6336 -0.2268519 0.4054362
Moved 977.3686 260 549.5107 -0.2314815 0.415408
Moved 977.3994 259 553.0778 -0.2337963 0.4245826
Moved 977.4301 258 557.8342 -0.2361111 0.4368162
Moved 977.4608 257 563.571 -0.2384259 0.4515713
Moved 977.4915 257 569.5 -0.2384259 0.4668209
Moved 977.5223 257 578.6538 -0.2384259 0.4903646
Moved 977.553 265.0377 589.113 -0.2198202 0.5172658
Moved 977.5837 271.6905 604.0357 -0.2044202 0.5556473
Moved 977.6145 272.4522 606.9045 -0.2026569 0.5630258
Moved 977.6452 275.3313 612.6625 -0.1959925 0.5778356
Moved 977.6759 278.1995 616.1995 -0.189353 0.5869327
Moved 977.7067 280.0776 619.0776 -0.1850055 0.5943354
Moved 977.7374 281 620.593 -0.1828704 0.5982328
Moved 977.7681 281 622.2354 -0.1828704 0.602457
Moved 977.7988 282.3412 623 -0.1797658 0.6044238
Moved 977.8295 282 625.1488 -0.1805555 0.6099505
Stationary 977.8603 282 625.1488 -0.1805555 0.6099505
Moved 977.891 283.1638 626.1638 -0.1778615 0.6125612
Stationary 977.9218 283.1638 626.1638 -0.1778615 0.6125612
Moved 977.9525 284.1401 627.1401 -0.1756016 0.6150722
Stationary 977.9832 284.1401 627.1401 -0.1756016 0.6150722
Ended 978.0139 285 627 -0.1736111 0.6147118
Expand 978.0139
Accept 978.1061 1 at
Began 978.7821 362 500 0.004629592 0.2880658
Stationary 978.8129 362 500 0.004629592 0.2880658
Moved 978.8436 362 486.079 0.004629592 0.2522608
Moved 978.8743 371.0731 461.6586 0.02563218 0.1894512
Moved 978.905 378.2292 436.6042 0.04219711 0.1250107
Moved 978.9358 386.0336 412.3826 0.06026288 0.06271233
Moved 978.9665 391.807 394.9824 0.07362743 0.01795886
Moved 978.9973 397.825 377.0749 0.08755793 -0.02809956
Moved 979.028 400.8239 365.7044 0.09449968 -0.05734463
Moved 979.0587 403.7003 356.899 0.1011581 -0.07999232
Moved 979.0894 405 351.8568 0.1041667 -0.09296095
Moved 979.1202 406 348.9315 0.1064815 -0.100485
Moved 979.1508 406 346.5 0.1064815 -0.1067387
Moved 979.1816 406 347 0.1064815 -0.1054527
Moved 979.2123 380.5605 365.724 0.04759371 -0.05729432
Moved 979.2431 356.1047 392.1849 -0.009016941 0.01076349
Moved 979.2737 335.864 415.2982 -0.05587027 0.07021146
Moved 979.3045 321.8082 435.2685 -0.08840689 0.1215752
Moved 979.3352 312.6425 450.0723 -0.1096237 0.159651
Moved 979.366 304.6775 465.6451 -0.1280614 0.1997043
Moved 979.3967 298.0384 477.9232 -0.1434296 0.2312839
Moved 979.4274 292.6049 487.7902 -0.1560071 0.2566618
Moved 979.4582 287.8664 498.4009 -0.166976 0.2839528
Moved 979.4889 285.0017 503.9966 -0.1736072 0.298345
Moved 979.5196 283.5634 505.4366 -0.1769366 0.3020488
Moved 979.5504 283 509.6209 -0.1782407 0.3128108
Moved 979.5811 281.1376 511 -0.1825519 0.3163579
Moved 979.6118 281 512.7327 -0.1828704 0.3208144
Moved 979.6425 281 514.171 -0.1828704 0.3245139
Ended 979.6733 281 515.3777 -0.1828704 0.3276174
Candidates 979.7961 13 the there that threw tube rubber enter me higher tune june one offer
Began 980.8102 229 356 -0.3032407 -0.0823046
Stationary 980.8409 229 356 -0.3032407 -0.0823046
Stationary 980.8717 229 356 -0.3032407 -0.0823046
Stationary 980.9024 229 356 -0.3032407 -0.0823046
Moved 980.9331 258.1914 371.1945 -0.2356681 -0.04322421
Moved 980.9638 297.872 396.1155 -0.1438149 0.02087314
Moved 980.9946 337.5527 419.8224 -0.05196124 0.08184786
Moved 981.0253 371.1728 437.5864 0.02586295 0.1275371
Moved 981.0561 397.6538 448.8615 0.08716156 0.1565367
Moved 981.0868 420.6705 456.5015 0.1404411 0.1761868
Moved 981.1175 435.869 461.7172 0.1756226 0.1896018
Moved 981.1483 446.8175 466.327 0.2009665 0.2014583
Moved 981.179 460.4714 471.1885 0.2325727 0.2139622
Moved 981.2097 473.8994 474.9597 0.2636559 0.2236618
Moved 981.2404 487.2187 478.6874 0.2944877 0.2332495
Moved 981.2711 500.9224 483.769 0.3262092 0.2463194
Moved 981.3018 518.5852 492.7926 0.3670954 0.2695282
Moved 981.3326 533.6887 503.4132 0.4020571 0.2968445
Moved 981.3633 540.5673 509.5673 0.4179798 0.3126729
Moved 981.394 544.5313 512.5313 0.4271558 0.3202965
Moved 981.4248 547.4136 515.4136 0.4338278 0.3277099
Moved 981.4555 549 517.2844 0.4375 0.3325216
Moved 981.4863 550.3248 518.3248 0.4405667 0.3351975
Moved 981.517 550 519.2422 0.4398148 0.3375571
Moved 981.5477 540.5765 519 0.4180011 0.3369341
Moved 981.5785 521.1726 519 0.3730848 0.3369341
Moved 981.6092 488.8309 511.9014 0.2982197 0.3186763
Moved 981.6399 445.6881 510.1125 0.1983521 0.3140754
Moved 981.6707 405.88 510 0.1062038 0.3137859
Moved 981.7014 376.8894 518.3431 0.03909578 0.3352446
Moved 981.7321 341.7273 521.1414 -0.04229794 0.3424419
Moved 981.7628 314.8865 523.0126 -0.1044294 0.3472546
Moved 981.7936 292.7727 523.8896 -0.1556188 0.3495102
Moved 981.8243 275.3796 525.4367 -0.1958805 0.3534894
Moved 981.855 259.7153 525 -0.2321406 0.3523662
Moved 981.8857 245.1003 525 -0.2659715 0.3523662
Moved 981.9165 237.664 525 -0.2831853 0.3523662
Moved 981.9467 232.4273 525 -0.2953072 0.3523662
Moved 981.9779 230.5543 525 -0.2996427 0.3523662
Stationary 982.0086 231 525 -0.2986111 0.3523662
Moved 982.0394 231 525.8845 -0.2986111 0.3546411
Moved 982.0701 231 526 -0.2986111 0.3549381
Moved 982.1008 250.4858 526 -0.253505 0.3549381
Moved 982.1316 270.5 509.5 -0.2071759 0.3124999
Moved 982.1623 289.449 495.6632 -0.1633124 0.2769115
Moved 982.193 306.562 478.4379 -0.123699 0.2326077
Moved 982.2238 319.1886 462.0143 -0.09447082 0.1903659
Moved 982.2545 327.6752 448.6497 -0.07482598 0.1559919
Moved 982.2852 335.5509 432.8983 -0.05659521 0.115479
Moved 982.3159 342.1154 419.7114 -0.04139945 0.08156211
Moved 982.3467 347.864 408.2719 -0.02809251 0.05213961
Moved 982.3774 352.4801 400.5596 -0.01740709 0.03230334
Moved 982.4081 356.3582 393.2836 -0.008430034 0.01358939
Ended 982.4388 360.4768 389.7616 0.001103679 0.004530738
Accept 982.5618 0 the
Candidates 982.5618 13 showed speed died afford followed fourth south suited dowd adopted appeared ford spotted
Began 983.4836 374 324 0.03240744 -0.164609
Stationary 983.5143 374 324 0.03240744 -0.164609
Moved 983.5451 374 380.8138 0.03240744 -0.01848307
Moved 983.5759 374 439.2227 0.03240744 0.1317454
Moved 983.6066 363.11 473.4502 0.00719895 0.2197793
Moved 983.6373 359.1591 495.0457 -0.001946638 0.2753231
Moved 983.668 354.85 515.75 -0.01192128 0.328575
Moved 983.6987 354 522.0495 -0.01388888 0.3447774
Moved 983.7295 352.8794 525.2411 -0.01648282 0.3529865
Moved 983.7603 351.0084 530.9832 -0.02081389 0.3677551
Moved 983.791 350 534.8654 -0.02314816 0.3777402
Moved 983.8217 349 537.2721 -0.02546296 0.3839302
Moved 983.8524 348 540.2464 -0.0277778 0.3915801
Moved 983.8831 345.8828 541 -0.03267859 0.3935184
Moved 983.9139 345 542 -0.03472224 0.3960905
Moved 983.9446 340.9355 543 -0.04413074 0.3986624
Moved 983.9753 336.1757 543 -0.05514884 0.3986624
Moved 984.006 330.4317 543 -0.06844521 0.3986624
Moved 984.0367 326.29 543 -0.07803231 0.3986624
Moved 984.0674 322.3199 535.3199 -0.08722255 0.3789092
Moved 984.0982 320.886 535 -0.09054179 0.3780863
Moved 984.1289 318.7856 535 -0.09540375 0.3780863
Moved 984.1597 317.9977 552.0118 -0.09722765 0.4218411
Moved 984.1904 318 567.1824 -0.09722222 0.4608599
Moved 984.2211 318 581.7314 -0.09722222 0.4982802
Moved 984.2518 318 594.5 -0.09722222 0.5311213
Moved 984.2826 318 604.4466 -0.09722222 0.5567041
Moved 984.3134 318 616.9243 -0.09722222 0.5887969
Moved 984.3441 318 623.6694 -0.09722222 0.6061454
Moved 984.3748 318 625.8083 -0.09722222 0.6116468
Moved 984.4055 318 630.5596 -0.09722222 0.6238672
Moved 984.4363 318 633.1478 -0.09722222 0.630524
Moved 984.467 318 636.0266 -0.09722222 0.6379284
Moved 984.4977 318 638.5733 -0.09722222 0.6444786
Moved 984.5284 318 640 -0.09722222 0.6481481
Moved 984.5592 318 642.5 -0.09722222 0.6545781
Moved 984.5898 318 643.8828 -0.09722222 0.6581347
Stationary 984.6206 318 644 -0.09722222 0.6584361
Ended 984.6514 318 644 -0.09722222 0.6584361
Expand 984.6821
Accept 984.7743 1 speed
Began 985.3275 488 478 0.2962963 0.2314814
Stationary 985.3582 488 478 0.2962963 0.2314814
Moved 985.3889 474.9161 471.4657 0.2660094 0.214675
Moved 985.4196 458.5 459.5 0.2280092 0.1838991
Moved 985.4503 439.489 446.9926 0.1840022 0.1517299
Moved 985.481 407.5907 425.7272 0.1101637 0.09703479
Moved 985.5118 397.9113 419.9493 0.08775761 0.08217414
Moved 985.5425 383.1873 409.2766 0.05367428 0.05472375
Moved 985.5732 366.9572 399.7743 0.01610448 0.03028359
Moved 985.6039 354.8462 391.1346 -0.01193002 0.008062315
Moved 985.6347 343.3664 385.6832 -0.03850366 -0.005958894
Moved 985.6654 334.0016 380.6677 -0.06018142 -0.01885881
Moved 985.6961 325.3852 375.9235 -0.08012687 -0.03106113
Moved 985.7269 318.1726 371.1725 -0.09682273 -0.04328049
Moved 985.7576 311.0597 367.0598 -0.1132877 -0.05385873
Moved 985.7883 303.3254 362.3254 -0.1311913 -0.06603562
Moved 985.8191 297.2871 359.2872 -0.1451686 -0.07384986
Moved 985.8498 292.413 357 -0.1564515 -0.07973259
Moved 985.8805 290.5 355.5 -0.1608796 -0.08359061
Ended 985.9113 290 356 -0.162037 -0.0823046
Candidates 986.0649 13 of off if is id odd odds igf ic old pigs iv oz
Began 987.3248 544 444 0.4259259 0.1440329
Stationary 987.3555 544 444 0.4259259 0.1440329
Stationary 987.3862 544 444 0.4259259 0.1440329
Stationary 987.417 544 444 0.4259259 0.1440329
Moved 987.4477 526.0365 449.3343 0.3843438 0.1577528
Moved 987.4785 510.2192 465.2443 0.3477296 0.1986734
Moved 987.5092 494.2881 484.0543 0.310852 0.2470531
Moved 987.5399 483.5692 501.0892 0.2860399 0.2908674
Moved 987.5706 476.507 518.4792 0.269692 0.3355945
Moved 987.6011 471.3765 532.4939 0.257816 0.3716406
Moved 987.6321 468.5006 544.4983 0.2511587 0.4025161
Moved 987.6628 468 553.0121 0.25 0.4244137
Moved 987.6935 467 559.7485 0.2476852 0.4417398
Moved 987.7243 467 563.7444 0.2476852 0.4520175
Moved 987.755 467 565 0.2476852 0.4552468
Moved 987.7857 466 566.5 0.2453704 0.4591049
Moved 987.8165 464.7506 566 0.2424782 0.4578188
Moved 987.8472 455.358 544.8055 0.2207361 0.4033062
Moved 987.8779 436.1353 512.2255 0.1762391 0.31951
Moved 987.9086 384.2926 427.3116 0.05623291 0.10111
Moved 987.9393 363.1106 395.277 0.00720044 0.01871658
Moved 987.9701 346.1581 373.0178 -0.03204157 -0.03853456
Moved 988.0009 338.5179 362.8973 -0.04972721 -0.06456477
Moved 988.0316 329.509 352.509 -0.07058099 -0.09128335
Moved 988.0623 323.6303 345.2606 -0.08418917 -0.1099266
Moved 988.093 322 344 -0.08796295 -0.1131688
Stationary 988.1237 322 344 -0.08796295 -0.1131688
Moved 988.1545 342.2118 348.6059 -0.04117643 -0.1013224
Moved 988.1852 394.7323 363.7288 0.08039882 -0.06242587
Moved 988.2159 421.4485 370.0997 0.142242 -0.04604002
Moved 988.2466 431.8421 372 0.1663011 -0.04115226
Moved 988.2773 434.7111 373.3556 0.1729424 -0.03766566
Moved 988.3081 435 382 0.1736111 -0.01543218
Moved 988.3388 405.9498 412.2552 0.1063654 0.06238462
Moved 988.3696 382.3688 434.6312 0.05177975 0.119936
Moved 988.4003 367.2326 448.814 0.01674205 0.1564145
Moved 988.431 356.6576 459.3424 -0.007737031 0.1834938
Moved 988.4617 343.6159 470.0381 -0.03792623 0.2110032
Moved 988.4925 333.1184 477.4408 -0.06222596 0.2300432
Moved 988.5232 326.7428 482.1714 -0.07698421 0.2422104
Moved 988.554 322.3359 485.6641 -0.08718541 0.2511935
Moved 988.5847 321 487.5491 -0.09027779 0.2560419
Ended 988.6154 321 488.5 -0.09027779 0.2584876
Accept 988.769 0 of
Candidates 988.769 13 ought light life provide higher pitcher other tougher tight touched joint right policy
Began 989.23 298 444 -0.1435185 0.1440329
Stationary 989.2607 298 444 -0.1435185 0.1440329
Moved 989.2915 322.8867 444 -0.08591051 0.1440329
Moved 989.3221 367.8788 444 0.01823803 0.1440329
Moved 989.3529 392.6229 444 0.07551601 0.1440329
Moved 989.3836 410.5605 444 0.1170382 0.1440329
Moved 989.4144 419.9705 444 0.1388206 0.1440329
Moved 989.4451 426.7164 444 0.1544362 0.1440329
Moved 989.4758 430.3634 444 0.1628782 0.1440329
Moved 989.5066 434.233 444 0.1718356 0.1440329
Moved 989.5373 437.1054 444 0.1784848 0.1440329
Moved 989.568 438.7388 444 0.1822656 0.1440329
Moved 989.5987 440.0889 444 0.1853909 0.1440329
Moved 989.6295 443.4029 453.8199 0.1930622 0.1692899
Moved 989.6602 446.2725 456.545 0.1997049 0.1762989
Moved 989.6907 446 473.9887 0.199074 0.2211643
Moved 989.7217 435.3199 502.7002 0.1743516 0.2950107
Moved 989.7524 419.7993 530.4014 0.1384243 0.3662586
Moved 989.7831 401.4861 552.5139 0.09603272 0.4231324
Moved 989.8138 384.0503 565.9641 0.05567193 0.4577266
Moved 989.8446 368.6848 577.4521 0.02010385 0.487274
Moved 989.8753 348.8567 585.2043 -0.02579476 0.5072126
Moved 989.906 334.9507 590.4197 -0.05798444 0.5206268
Moved 989.9368 321.2545 594.1491 -0.0896886 0.5302188
Moved 989.9675 312.9569 597.0215 -0.108896 0.5376068
Moved 989.9982 306.2029 599.8986 -0.1245303 0.5450065
Moved 990.0289 303.5959 602.4042 -0.1305652 0.551451
Moved 990.0597 299.7195 604.2805 -0.1395381 0.5562768
Moved 990.0905 297.8442 606 -0.1438792 0.5606995
Moved 990.1212 297 608.5 -0.1458333 0.5671295
Moved 990.1518 295.9446 609.0554 -0.1482764 0.568558
Moved 990.1826 293.7774 610 -0.153293 0.5709876
Moved 990.2133 292.8403 612.1597 -0.1554623 0.5765424
Stationary 990.2441 292.8403 612.1597 -0.1554623 0.5765424
Moved 990.2748 291.7211 613 -0.158053 0.5787036
Moved 990.3055 291.416 614 -0.1587592 0.5812756
Moved 990.3362 290.5 614 -0.1608796 0.5812756
Expand 990.3362
Ended 990.367 291 614 -0.1597222 0.5812756
Accept 990.4592 1 light
Began 990.9201 247 474 -0.2615741 0.2211934
Moved 990.9509 263.0175 474 -0.2244966 0.2211934
Moved 990.9816 305.13 474 -0.1270138 0.2211934
Moved 991.0123 364.9115 465.0093 0.01136919 0.1980692
Moved 991.043 414.5164 456.4031 0.1261954 0.1759339
Moved 991.0737 453.6164 450.1976 0.2167047 0.1599733
Moved 991.1045 484.8341 444.4332 0.2889679 0.145147
Moved 991.1352 498.2316 444 0.3199806 0.1440329
Moved 991.166 513.3066 444 0.3548763 0.1440329
Moved 991.1966 528.6691 444 0.3904377 0.1440329
Moved 991.2274 541.6376 444 0.4204575 0.1440329
Moved 991.2581 550.8719 450.7012 0.4418332 0.1612685
Moved 991.2888 561.3345 454.6672 0.4660522 0.1714692
Moved 991.3195 569.4122 457.7061 0.4847504 0.1792851
Moved 991.3503 575.5 461 0.4988426 0.1877571
Moved 991.381 578.105 462.105 0.5048726 0.1905991
Moved 991.4117 582.96 464.98 0.516111 0.1979937
Moved 991.4425 586.8586 466.8586 0.5251356 0.2028255
Moved 991.4731 591.6591 468 0.536248 0.2057612
Moved 991.5038 597.5998 472.2999 0.5499995 0.2168206
Moved 991.5347 602.1782 474 0.5605975 0.2211934
Moved 991.5654 605.0373 476 0.567216 0.2263374
Moved 991.5961 608.5804 477.5804 0.5754176 0.2304021
Moved 991.6268 611.4557 478 0.5820733 0.2314814
Moved 991.6575 613.3298 479 0.5864115 0.2340534
Moved 991.6883 615.5 480 0.5914352 0.2366254
Moved 991.7191 616.1138 481.1138 0.5928559 0.2394901
Moved 991.7498 617.374 481 0.595773 0.2391974
Moved 991.7805 618 482.0091 0.5972223 0.2417928
Moved 991.8112 619.3734 482 0.6004015 0.2417695
Moved 991.842 620.8638 483 0.6038515 0.2443414
Moved 991.8727 626.5 483 0.6168981 0.2443414
Ended 991.9034 626.5 483 0.6168981 0.2443414
PhraseEnd 991.9648
