come and see our new car
Moved 2668.454 315.037 416.2434 -0.104081 0.07264243
Moved 2668.484 295.9845 433.8704 -0.148184 0.1179794
Moved 2668.515 275.75 452.4688 -0.1950232 0.1658146
Moved 2668.546 258.5466 466.4534 -0.2348458 0.2017832
Moved 2668.576 244.1861 478.814 -0.2680878 0.233575
Moved 2668.607 232.0371 488.642 -0.2962104 0.2588527
Moved 2668.638 220.6898 497.5861 -0.3224774 0.2818573
Moved 2668.668 209.8328 503.7224 -0.3476091 0.2976399
Moved 2668.699 199.6227 507.5943 -0.3712438 0.3075984
Moved 2668.73 189.5737 510.4754 -0.3945053 0.3150086
Moved 2668.761 182.0991 511 -0.4118077 0.3163579
Moved 2668.792 174.4843 511 -0.4294344 0.3163579
Moved 2668.822 168.5674 511 -0.4431309 0.3163579
Ended 2668.853 162.4038 511 -0.4573987 0.3163579
Candidates 2668.976 13 new be ne mere me mwe knew made bra btw ve he vw
Began 2669.621 292 420 -0.1574074 0.08230445
Stationary 2669.652 292 420 -0.1574074 0.08230445
Moved 2669.683 307.6352 420 -0.1212149 0.08230445
Moved 2669.713 330.7389 420 -0.06773397 0.08230445
Moved 2669.744 351.9351 427.705 -0.01866872 0.1021218
Moved 2669.775 367.3045 429 0.01690865 0.1054526
Moved 2669.806 377.78 430.445 0.0411575 0.1091692
Moved 2669.836 383.6179 430 0.05467107 0.1080246
Moved 2669.867 386.8862 430 0.06223658 0.1080246
Moved 2669.898 390.5169 430 0.07064104 0.1080246
Ended 2669.928 391 430 0.07175922 0.1080246
Accept 2669.99 0 new
Began 2670.205 267 231 -0.2152778 -0.4038066
Stationary 2670.236 267 231 -0.2152778 -0.4038066
Stationary 2670.267 267 231 -0.2152778 -0.4038066
Moved 2670.297 267 244.8402 -0.2152778 -0.3682094
Moved 2670.328 255.963 272.9423 -0.2408263 -0.2959303
Moved 2670.359 241.4283 307.2386 -0.2744715 -0.2077195
Moved 2670.389 222.2037 340.6799 -0.3189729 -0.1217082
Moved 2670.42 207 359.5 -0.3541667 -0.07330247
Moved 2670.451 185.9937 381.6719 -0.4027922 -0.01627612
Moved 2670.482 166.7379 400.0517 -0.4473659 0.03099708
Moved 2670.512 155.7738 410.3016 -0.4727459 0.05736009
Moved 2670.543 148.7501 416.8749 -0.4890044 0.07426658
Moved 2670.574 142.5006 423.9988 -0.5034709 0.09258949
Moved 2670.604 138.6347 429.7307 -0.5124197 0.107332
Moved 2670.635 135.7694 434.2305 -0.5190523 0.1189056
Moved 2670.666 135 442.9562 -0.5208333 0.1413481
Moved 2670.697 151.113 465.113 -0.4835348 0.1983358
Moved 2670.728 180.2694 491.795 -0.416043 0.2669625
Moved 2670.758 210.3118 510.2079 -0.3465005 0.3143207
Moved 2670.789 242.0826 522.7248 -0.2729568 0.3465143
Moved 2670.82 262.735 530.5783 -0.2251505 0.3667137
Moved 2670.85 278.6463 536.3231 -0.1883188 0.3814894
Moved 2670.881 289.9784 541.3914 -0.1620871 0.3945251
Ended 2670.912 292 544 -0.1574074 0.4012345
Candidates 2671.127 13 car career case carry care carr cat vary carter saw far cast carey
Began 2671.526 261 387 -0.2291666 -0.002572055
Moved 2671.557 273.7526 387 -0.1996467 -0.002572055
Moved 2671.588 301.9429 397.4484 -0.1343915 0.02430127
Moved 2671.619 337.2108 408.0527 -0.05275289 0.05157573
Moved 2671.649 359.12 411.52 -0.002037038 0.06049376
Moved 2671.68 372.5941 413 0.02915293 0.06430033
Moved 2671.711 376.2712 414 0.03766487 0.06687239
Ended 2671.741 378 414 0.04166663 0.06687239
Accept 2671.803 0 car
Began 2672.08 347 378 -0.0300926 -0.02572024
Stationary 2672.11 347 378 -0.0300926 -0.02572024
Moved 2672.141 372.78 378 0.02958338 -0.02572024
Moved 2672.172 417.0615 386.6708 0.1320868 -0.003418863
Moved 2672.202 459.5198 392.3705 0.23037 0.01124095
Moved 2672.233 498.7229 397.0602 0.3211178 0.02330301
Moved 2672.264 529.3171 399 0.3919378 0.02829214
Moved 2672.295 550.3085 401.6155 0.440529 0.03501916
Moved 2672.325 565.85 403 0.4765046 0.03858017
Moved 2672.356 575.9673 404 0.4999244 0.04115226
Moved 2672.387 582.2297 404 0.5144206 0.04115226
Moved 2672.417 585.6509 405 0.52234 0.04372424
Moved 2672.448 588.5208 405 0.5289832 0.04372424
Moved 2672.479 591.3975 405 0.5356423 0.04372424
Moved 2672.51 593 405 0.5393519 0.04372424
Moved 2672.541 595.5 405 0.545139 0.04372424
Moved 2672.571 596.2117 405 0.5467863 0.04372424
Moved 2672.602 597.1695 405 0.5490034 0.04372424
Moved 2672.633 598.3734 405 0.5517903 0.04372424
Moved 2672.663 599.2244 405 0.5537602 0.04372424
Moved 2672.694 600.1812 405 0.555975 0.04372424
Moved 2672.725 602.3342 405 0.5609587 0.04372424
Moved 2672.756 603.0571 405 0.5626321 0.04372424
Moved 2672.786 605.0307 405 0.5672007 0.04372424
Moved 2672.817 606.4958 405 0.5705923 0.04372424
Moved 2672.848 607.1216 405 0.5720407 0.04372424
Moved 2672.878 608.3248 405 0.574826 0.04372424
Ended 2672.909 610.1282 405 0.5790004 0.04372424
PhraseEnd 2672.971
