good jobs for those with education
Moved 3316.85 342.0185 346.0524 -0.04162391 -0.1078901
Moved 3316.881 332.506 299.0483 -0.06364341 -0.2287851
Moved 3316.912 331 260.6306 -0.06712963 -0.3275962
Moved 3316.942 331 242.5632 -0.06712963 -0.3740657
Moved 3316.973 339.6429 224.7853 -0.04712283 -0.419791
Moved 3317.004 344.8173 209.9569 -0.03514523 -0.4579299
Moved 3317.035 348.3403 201.4895 -0.02698998 -0.4797081
Moved 3317.065 353.9158 194.0842 -0.01408388 -0.4987545
Moved 3317.096 362.2016 186.7985 0.005096296 -0.5174936
Moved 3317.127 369.4537 183.8488 0.02188355 -0.5250804
Moved 3317.157 374.826 184 0.03431936 -0.5246913
Moved 3317.188 381.0818 184 0.04880061 -0.5246913
Moved 3317.219 386.1128 205.6768 0.06044627 -0.4689384
Moved 3317.25 389.8771 227.8939 0.06915996 -0.4117956
Moved 3317.281 390 248.5 0.06944448 -0.3587964
Moved 3317.311 390 272.2011 0.06944448 -0.2978367
Moved 3317.342 380.2149 289.9252 0.04679382 -0.25225
Moved 3317.373 372.336 308.8826 0.02855559 -0.2034914
Moved 3317.403 365.0121 325.9678 0.01160204 -0.1595479
Moved 3317.434 352.2023 344.3168 -0.01805032 -0.1123539
Moved 3317.465 336.3561 362.7015 -0.05473132 -0.06506822
Moved 3317.496 322.6335 378.6398 -0.08649657 -0.02407458
Moved 3317.526 308.2359 393.0835 -0.1198242 0.0130748
Moved 3317.557 291.0011 404.7137 -0.1597197 0.04298775
Moved 3317.588 277.9969 412.6018 -0.1898219 0.06327621
Moved 3317.618 269.1217 417.9189 -0.2103665 0.07695182
Moved 3317.649 259.2758 421.8621 -0.2331578 0.08709373
Moved 3317.68 251.4349 425.1884 -0.251308 0.09564902
Moved 3317.711 243.1743 426 -0.2704299 0.09773654
Moved 3317.741 235.5 427 -0.2881945 0.1003086
Moved 3317.772 228.7081 427 -0.3039163 0.1003086
Moved 3317.803 224.0945 427 -0.3145961 0.1003086
Moved 3317.834 220.3273 427 -0.3233163 0.1003086
Moved 3317.865 219 428.0571 -0.3263889 0.1030275
Ended 3317.895 219 428 -0.3263889 0.1028806
Candidates 3318.11 13 move love jobs live kinds give kind found police lounge globe olive nice
Began 3319.002 430 440 0.162037 0.1337448
Stationary 3319.032 430 440 0.162037 0.1337448
Stationary 3319.063 430 440 0.162037 0.1337448
Moved 3319.094 430 451.078 0.162037 0.1622376
Moved 3319.125 430 463.9607 0.162037 0.1953721
Moved 3319.156 441.7352 484.9604 0.1892017 0.2493838
Moved 3319.186 451.0235 502.047 0.2107025 0.2933307
Moved 3319.217 462.5 519.5 0.2372685 0.3382201
Moved 3319.248 476.1245 536.312 0.2688068 0.3814609
Moved 3319.278 491.7334 553.7334 0.3049384 0.4262689
Moved 3319.309 504.5052 569.2062 0.3345027 0.4660651
Moved 3319.34 513.5726 578.4294 0.355492 0.4897875
Moved 3319.371 522.7897 591.7371 0.3768279 0.5240152
Moved 3319.401 527.4204 601.1306 0.3875472 0.5481753
Moved 3319.432 529.4744 608.4231 0.3923018 0.5669317
Moved 3319.463 530 611.9158 0.3935185 0.575915
Moved 3319.493 530 616.6823 0.3935185 0.5881744
Moved 3319.524 530 619.4456 0.3935185 0.5952817
Moved 3319.555 518.5923 623.2039 0.3671117 0.6049481
Moved 3319.586 510.1838 625 0.3476477 0.6095678
Moved 3319.616 500.5495 626 0.325346 0.6121398
Moved 3319.647 490.4928 628.1268 0.3020667 0.6176099
Moved 3319.678 483.9643 628.6786 0.2869544 0.6190292
Moved 3319.709 475.9752 629 0.268461 0.6198559
Moved 3319.739 469.7912 630.1044 0.2541462 0.6226965
Moved 3319.77 465.2573 630 0.2436511 0.6224279
Moved 3319.801 461.7775 630 0.235596 0.6224279
Moved 3319.832 458.9408 630 0.2290297 0.6224279
Expand 3319.832
Moved 3319.862 457 630 0.2245371 0.6224279
Moved 3319.893 454.5 630 0.21875 0.6224279
Moved 3319.924 453.6864 630 0.2168667 0.6224279
Moved 3319.955 453 630 0.2152778 0.6224279
Moved 3319.985 451.8983 630 0.2127277 0.6224279
Moved 3320.016 451 630 0.2106482 0.6224279
Stationary 3320.047 451 630 0.2106482 0.6224279
Moved 3320.077 449.7835 630 0.2078322 0.6224279
Moved 3320.108 449 630 0.2060185 0.6224279
Stationary 3320.139 449 630 0.2060185 0.6224279
Moved 3320.17 447.7853 630 0.2032067 0.6224279
Moved 3320.2 446.7455 630 0.2007999 0.6224279
Stationary 3320.231 446.7455 630 0.2007999 0.6224279
Moved 3320.262 445.9012 630 0.1988454 0.6224279
Stationary 3320.293 445.9012 630 0.1988454 0.6224279
Moved 3320.323 444.8866 630 0.1964967 0.6224279
Moved 3320.354 442.246 624.7222 0.1903843 0.6088532
Moved 3320.385 438.8204 616.4611 0.1824546 0.5876056
Moved 3320.416 435.0547 606.2189 0.1737378 0.5612624
Moved 3320.446 434 597.1516 0.1712963 0.5379413
Moved 3320.477 433 587.0874 0.1689814 0.512056
Moved 3320.508 433 578.2374 0.1689814 0.4892937
Moved 3320.539 433 568.9163 0.1689814 0.4653197
Moved 3320.569 433 561.6293 0.1689814 0.4465774
Moved 3320.6 433 554.2313 0.1689814 0.4275495
Moved 3320.631 437.6497 548.6715 0.1797447 0.4132496
Moved 3320.661 440 544.5845 0.1851852 0.4027379
Moved 3320.692 440 541.8193 0.1851852 0.3956256
Moved 3320.723 440 538.4058 0.1851852 0.3868462
Moved 3320.754 430.4906 531.9246 0.1631727 0.3701762
Moved 3320.784 419.3951 525.758 0.1374885 0.3543157
Moved 3320.815 398.9201 521.115 0.09009271 0.3423739
Moved 3320.846 376.7543 516.3508 0.03878305 0.3301204
Moved 3320.876 355.3459 513.9182 -0.01077349 0.3238637
Moved 3320.907 337.8687 513 -0.05122989 0.321502
Moved 3320.938 321.5 512 -0.08912037 0.31893
Moved 3320.969 310.1413 509.0283 -0.1154137 0.3112865
Moved 3321 299.1305 508 -0.1409017 0.3086419
Moved 3321.03 289.6583 507 -0.162828 0.3060699
Moved 3321.061 280.2191 505.0548 -0.1846779 0.3010668
Moved 3321.092 270.9301 503.3101 -0.2061803 0.2965793
Moved 3321.123 261.6398 500.5466 -0.2276857 0.2894715
Moved 3321.153 252.3471 497.7824 -0.2491964 0.2823621
Moved 3321.184 244.3619 493.681 -0.2676808 0.2718131
Moved 3321.215 233.3957 489.5989 -0.2930656 0.261314
Moved 3321.245 225.5158 484.8386 -0.311306 0.2490703
Moved 3321.276 218.1487 481.0743 -0.3283594 0.2393886
Moved 3321.307 213.3423 478.6711 -0.3394855 0.2332076
Moved 3321.338 210.9034 475.9034 -0.345131 0.2260889
Moved 3321.368 209 474.1387 -0.349537 0.2215501
Moved 3321.399 209 472.6877 -0.349537 0.2178182
Moved 3321.43 208 470.9625 -0.3518518 0.2133807
Moved 3321.461 208 468.1849 -0.3518518 0.2062368
Moved 3321.491 208 465.4384 -0.3518518 0.1991726
Moved 3321.522 219.9402 462.0399 -0.3242124 0.1904317
Moved 3321.553 232.5799 458.284 -0.2949538 0.1807715
Moved 3321.583 251.33 455.5243 -0.2515509 0.1736735
Moved 3321.614 271.8047 452.7744 -0.2041559 0.1666008
Moved 3321.645 286.7493 452 -0.1695618 0.164609
Moved 3321.676 305.0985 452 -0.1270867 0.164609
Moved 3321.707 323.4719 451 -0.08455589 0.162037
Moved 3321.737 338.8013 451 -0.04907111 0.162037
Moved 3321.768 359.5666 451 -0.001003245 0.162037
Moved 3321.799 383.0623 460.1517 0.0533849 0.1855754
Moved 3321.83 406.2901 462.9113 0.107153 0.1926729
Moved 3321.86 425.5 465.5 0.1516204 0.1993312
Moved 3321.891 445.603 468.0861 0.1981551 0.2059828
Moved 3321.922 464.0836 470.8472 0.2409342 0.2130844
Moved 3321.952 482.64 473 0.2838888 0.2186213
Moved 3321.983 496.2297 475.0383 0.3153465 0.2238638
Moved 3322.014 509.1678 477.7919 0.3452958 0.2309463
Moved 3322.045 516.1019 482.1019 0.3613471 0.2420317
Moved 3322.075 520.3215 491.2859 0.3711145 0.2656529
Moved 3322.106 522 508.6711 0.375 0.3103681
Moved 3322.137 522 531.4564 0.375 0.3689721
Moved 3322.167 522 550.0845 0.375 0.4168838
Moved 3322.198 511.9666 567.0778 0.3517746 0.460591
Moved 3322.229 504.5474 583.3893 0.3346005 0.5025445
Moved 3322.26 494.0199 598.2252 0.3102312 0.5407025
Moved 3322.291 484.983 609.0226 0.2893126 0.5684738
Moved 3322.321 478.5 615 0.2743055 0.5838476
Moved 3322.352 471.3907 620.2031 0.2578487 0.5972302
Moved 3322.383 464.1058 623.9647 0.2409858 0.606905
Moved 3322.413 455.8154 626 0.2217949 0.6121398
Moved 3322.444 453.5 626 0.2164352 0.6121398
Moved 3322.475 443.6285 628.7905 0.1935845 0.6193169
Moved 3322.506 436.8825 629.5587 0.1779688 0.6212929
Moved 3322.536 431.5 630 0.1655093 0.6224279
Moved 3322.567 428.1414 630 0.1577348 0.6224279
Moved 3322.598 425.5 631.5 0.1516204 0.6262859
Moved 3322.629 426 632.4179 0.1527777 0.6286468
Moved 3322.659 426 640.5 0.1527777 0.6494341
Ended 3322.69 426 640.5 0.1527777 0.6494341
Accept 3322.782 2 jobs
Began 3323.551 379 334 0.04398147 -0.1388889
Stationary 3323.582 379 334 0.04398147 -0.1388889
Stationary 3323.612 379 334 0.04398147 -0.1388889
Moved 3323.643 379 343.0092 0.04398147 -0.1157171
Moved 3323.674 379 350.3837 0.04398147 -0.09674975
Moved 3323.704 390.1096 364.1827 0.06969829 -0.06125838
Moved 3323.735 396.812 377.624 0.08521289 -0.02668734
Moved 3323.766 403.679 391.1317 0.1011088 0.008054662
Moved 3323.797 409.9604 402.9208 0.1156491 0.0383766
Moved 3323.827 417.4731 413.2096 0.1330394 0.06483945
Moved 3323.858 425.4036 423.4036 0.1513972 0.09105843
Moved 3323.889 435.6008 436.501 0.1750019 0.1247454
Moved 3323.919 446.6597 448.6597 0.2006011 0.1560178
Moved 3323.95 462.4568 463.0474 0.2371687 0.193023
Moved 3323.981 482.3427 479.6189 0.2832005 0.2356452
Moved 3324.012 503.0026 497.752 0.3310244 0.2822838
Moved 3324.042 516.5428 509.1571 0.3623677 0.311618
Moved 3324.073 530.5694 518.4271 0.3948366 0.3354605
Moved 3324.104 543.8814 525.7289 0.4256513 0.3542409
Moved 3324.135 555.037 533.037 0.4514745 0.3730375
Moved 3324.165 563.2068 537.2068 0.470386 0.3837622
Moved 3324.196 566.6632 539.6632 0.4783871 0.3900802
Moved 3324.227 567 541 0.4791667 0.3935184
Moved 3324.258 567 542 0.4791667 0.3960905
Moved 3324.288 548.8304 543 0.4371075 0.3986624
Moved 3324.319 531.4628 543 0.3969045 0.3986624
Moved 3324.35 503.4202 543 0.3319912 0.3986624
Moved 3324.381 482.4594 534.1824 0.2834709 0.3759835
Moved 3324.411 460.3275 529.8318 0.2322396 0.3647937
Moved 3324.442 433.7618 524.627 0.170745 0.3514067
Moved 3324.473 425.1716 522.2343 0.1508602 0.3452528
Moved 3324.504 410.5 518.5 0.1168981 0.335648
Moved 3324.534 396.7092 514.4837 0.08497496 0.3253181
Moved 3324.565 382.5258 510.6103 0.05214304 0.3153555
Moved 3324.596 367.7406 505.0963 0.01791815 0.3011734
Moved 3324.626 350.7054 499.5685 -0.02151524 0.2869559
Moved 3324.657 338.37 496.274 -0.05006938 0.2784824
Moved 3324.688 326.4341 492.6085 -0.07769898 0.2690548
Moved 3324.719 312.257 487.8514 -0.1105163 0.2568193
Moved 3324.75 303.1848 485 -0.1315167 0.2494856
Moved 3324.78 296.4194 482.7097 -0.1471773 0.2435949
Moved 3324.811 290.7347 481.8674 -0.1603364 0.2414284
Moved 3324.842 286.097 482 -0.1710718 0.2417695
Moved 3324.872 283.3355 482 -0.177464 0.2417695
Moved 3324.903 281.9551 482 -0.1806595 0.2417695
Stationary 3324.934 282 482 -0.1805555 0.2417695
Ended 3324.965 282 482 -0.1805555 0.2417695
Candidates 3325.088 13 for hope hot hour got hit fort note now gore copper good cooper
Began 3326.041 415 313 0.1273148 -0.1929013
Stationary 3326.071 415 313 0.1273148 -0.1929013
Stationary 3326.102 415 313 0.1273148 -0.1929013
Stationary 3326.133 415 313 0.1273148 -0.1929013
Stationary 3326.163 415 313 0.1273148 -0.1929013
Moved 3326.194 415 326.7886 0.1273148 -0.1574369
Moved 3326.225 415 338.077 0.1273148 -0.1284029
Moved 3326.256 428.35 349.1334 0.1582177 -0.09996562
Moved 3326.286 436.845 362.4788 0.177882 -0.06564089
Moved 3326.317 445.9417 381.8834 0.198939 -0.01573217
Moved 3326.348 451.492 394.9839 0.211787 0.01796279
Moved 3326.378 458 407.5 0.2268519 0.05015428
Moved 3326.409 465.775 419.6249 0.2448494 0.08133978
Moved 3326.44 474.0681 435.4468 0.2640465 0.122034
Moved 3326.471 483.8159 450.7239 0.286611 0.161327
Moved 3326.501 490.7733 461.6223 0.3027161 0.1893575
Moved 3326.532 500.004 480.6759 0.3240833 0.2383638
Moved 3326.563 504.4337 493.7349 0.3343374 0.2719519
Moved 3326.594 508.1946 502.3893 0.3430431 0.2942111
Moved 3326.624 508 507.2664 0.3425926 0.3067549
Moved 3326.655 508 512.7986 0.3425926 0.3209841
Moved 3326.686 493.3917 517.3041 0.3087771 0.3325724
Moved 3326.717 473.8069 522.8207 0.263442 0.3467609
Moved 3326.747 452.0327 525.3297 0.2130387 0.3532142
Moved 3326.778 424.0004 527 0.148149 0.3575102
Moved 3326.809 401.3262 527.8527 0.09566247 0.3597032
Moved 3326.84 382.5 530.5 0.05208333 0.3665122
Moved 3326.87 367.7038 532.0593 0.01783291 0.3705227
Moved 3326.901 349.8639 533.8272 -0.02346312 0.3750699
Moved 3326.932 336.0615 535.5877 -0.05541319 0.3795979
Moved 3326.962 326.9811 538.0063 -0.07643268 0.3858185
Moved 3326.993 319.4643 539 -0.09383266 0.3883744
Moved 3327.024 314.4782 541 -0.1053746 0.3935184
Moved 3327.055 311.726 542.274 -0.1117455 0.3967953
Moved 3327.085 311 542 -0.113426 0.3960905
Moved 3327.116 311 543 -0.113426 0.3986624
Moved 3327.147 309.6409 543 -0.116572 0.3986624
Stationary 3327.178 310 543 -0.1157407 0.3986624
Stationary 3327.208 310 543 -0.1157407 0.3986624
Moved 3327.239 320.664 518.4507 -0.09105562 0.3355213
Moved 3327.27 332.8748 495.2505 -0.06278992 0.2758499
Moved 3327.301 344 474 -0.03703703 0.2211934
Moved 3327.331 357.6479 446.7043 -0.005444785 0.1509883
Moved 3327.362 369.6817 421.8489 0.02241125 0.08705975
Moved 3327.393 378.9636 403.7274 0.04389713 0.04045114
Moved 3327.424 385.1512 392.6975 0.05822043 0.01208207
Moved 3327.454 391.6855 384.3145 0.073346 -0.009479247
Moved 3327.485 398.2077 379.3961 0.08844385 -0.02212933
Moved 3327.516 409.6946 378 0.1150339 -0.02572024
Moved 3327.546 433.753 387.985 0.1707246 -3.865717E-05
Moved 3327.577 465.5 408.5 0.244213 0.05272626
Moved 3327.608 497.1034 431.5391 0.3173689 0.1119833
Moved 3327.639 518.3314 450.2841 0.366508 0.1601955
Moved 3327.669 537 465 0.4097222 0.1980452
Moved 3327.7 554.2855 481.2855 0.449735 0.2399318
Moved 3327.731 567.0636 496.0636 0.4793139 0.2779413
Moved 3327.762 574.5 506 0.4965277 0.3034978
Moved 3327.792 579.4229 513.6343 0.5079232 0.3231333
Moved 3327.823 581.9734 519.9468 0.5138273 0.3393692
Moved 3327.854 582 523.729 0.513889 0.3490972
Moved 3327.885 582 527.2035 0.513889 0.3580336
Moved 3327.915 556.838 530.8953 0.4556434 0.3675289
Moved 3327.946 529.0705 532 0.3913669 0.3703703
Moved 3327.977 494.9923 532 0.3124821 0.3703703
Moved 3328.008 460.8547 520.3709 0.2334599 0.3404601
Moved 3328.038 421.7522 505.8278 0.1429449 0.3030548
Moved 3328.069 387.7343 491.061 0.06419977 0.2650746
Moved 3328.1 358.5016 476.1676 -0.003468394 0.2267684
Moved 3328.13 314.739 450.4311 -0.1047709 0.1605738
Moved 3328.161 300.7359 442.0415 -0.1371855 0.1389956
Moved 3328.192 274.1765 425.5425 -0.1986654 0.09655991
Moved 3328.223 253.4653 412.4088 -0.246608 0.06277964
Moved 3328.253 236.2047 400.8032 -0.2865631 0.03292982
Moved 3328.284 219.6832 389.7465 -0.3248075 0.004492002
Moved 3328.315 207.6912 382.5184 -0.3525667 -0.01409884
Moved 3328.346 199.3708 377.5806 -0.3718268 -0.02679903
Moved 3328.376 191.9612 372.9806 -0.3889787 -0.03863024
Moved 3328.407 187.4632 371 -0.3993908 -0.04372435
Moved 3328.438 184.5 370 -0.40625 -0.04629637
Moved 3328.469 183.6952 370 -0.408113 -0.04629637
Moved 3328.499 183 370 -0.4097222 -0.04629637
Stationary 3328.53 183 370 -0.4097222 -0.04629637
Moved 3328.561 183 383.7973 -0.4097222 -0.01080949
Moved 3328.592 193.9602 395.6136 -0.3843514 0.01958223
Moved 3328.622 201.2315 410.463 -0.3675197 0.05777523
Moved 3328.653 210.5524 428.289 -0.3459435 0.1036239
Moved 3328.684 215.3885 441.4714 -0.3347488 0.1375292
Moved 3328.715 221.4415 463.3243 -0.3207374 0.1937354
Moved 3328.745 223.1061 470.5303 -0.3168841 0.2122692
Moved 3328.776 224.8681 482.4724 -0.3128053 0.2429845
Moved 3328.807 225 491.0798 -0.3125 0.2651228
Moved 3328.837 227.0964 498.2893 -0.3076472 0.2836658
Moved 3328.868 228.8595 503.719 -0.3035659 0.2976311
Moved 3328.899 230.6259 508.2518 -0.2994771 0.3092896
Moved 3328.93 232.0662 511.0662 -0.296143 0.3165283
Moved 3328.96 233 513.8227 -0.2939815 0.323618
Moved 3328.991 234 516.5933 -0.2916667 0.3307439
Moved 3329.022 234 518.1753 -0.2916667 0.3348129
Moved 3329.052 234 520 -0.2916667 0.3395061
Moved 3329.083 234 521.5346 -0.2916667 0.3434531
Ended 3329.114 234 522.5 -0.2916667 0.3459361
Accept 3329.36 0 for
Candidates 3329.36 13 corporate prepare courthouse propose purpose glimpse little premise disorder highlight composer correlate subpart
Began 3330.098 399 427 0.09027779 0.1003086
Stationary 3330.128 399 427 0.09027779 0.1003086
Stationary 3330.159 399 427 0.09027779 0.1003086
Stationary 3330.19 399 427 0.09027779 0.1003086
Moved 3330.22 407.5323 441.2662 0.1100286 0.1370014
Moved 3330.251 420.1008 456.921 0.1391221 0.1772658
Moved 3330.282 436.9457 472.7025 0.1781151 0.2178562
Moved 3330.313 453.9908 487.9908 0.2175713 0.2571779
Moved 3330.344 472.6119 503.8433 0.2606758 0.2979507
Moved 3330.374 488.5 516 0.2974537 0.329218
Moved 3330.405 506.9883 528.9902 0.3402505 0.3626291
Moved 3330.436 521.8104 542.0483 0.3745611 0.3962148
Moved 3330.466 529.5209 550.0418 0.3924094 0.4167741
Moved 3330.497 531 552.9733 0.3958333 0.424314
Moved 3330.528 531 554.3373 0.3958333 0.4278221
Moved 3330.559 531 557.4902 0.3958333 0.4359314
Moved 3330.589 531 559.2619 0.3958333 0.4404883
Moved 3330.62 526.3616 562.3253 0.3850962 0.4483673
Moved 3330.651 519.149 569.2765 0.3684004 0.4662461
Moved 3330.682 509.2415 576.5689 0.3454664 0.4850022
Moved 3330.712 494.9592 590.0408 0.3124056 0.5196521
Moved 3330.743 485.6687 600.1085 0.2908997 0.5455464
Moved 3330.774 482.6963 603.3037 0.2840192 0.5537646
Moved 3330.805 477.1922 607.9039 0.2712781 0.5655965
Moved 3330.835 473 611.5 0.2615741 0.5748456
Moved 3330.866 468.8361 615.082 0.2519354 0.5840585
Moved 3330.897 465.1476 617.8524 0.2433972 0.5911841
Moved 3330.927 460.7971 619 0.2333268 0.5941358
Moved 3330.958 457.9438 620 0.2267219 0.5967077
Moved 3330.989 454.1612 621 0.2179657 0.5992797
Moved 3331.02 450.4009 621 0.2092614 0.5992797
Moved 3331.051 447.6331 621 0.2028544 0.5992797
Moved 3331.081 445.1948 622 0.1972102 0.6018518
Moved 3331.112 443.4277 622 0.1931196 0.6018518
Moved 3331.143 441.8371 622 0.1894377 0.6018518
Moved 3331.173 441 622 0.1875 0.6018518
Expand 3331.173
Moved 3331.204 439.9148 622 0.184988 0.6018518
Moved 3331.235 438.6424 622 0.1820425 0.6018518
Moved 3331.266 436.9915 622 0.1782212 0.6018518
Moved 3331.296 435.6409 622 0.1750947 0.6018518
Moved 3331.327 432.7813 622 0.1684752 0.6018518
Moved 3331.358 431.0201 622 0.1643984 0.6018518
Moved 3331.388 428.2547 622 0.1579969 0.6018518
Moved 3331.419 426.8743 622 0.1548016 0.6018518
Moved 3331.45 424.0692 622 0.1483083 0.6018518
Moved 3331.481 422.3051 622 0.1442248 0.6018518
Moved 3331.511 420.925 622 0.1410301 0.6018518
Moved 3331.542 418.0672 622 0.1344149 0.6018518
Moved 3331.573 416.3151 622 0.130359 0.6018518
Moved 3331.604 413.5497 615 0.1239576 0.5838476
Moved 3331.635 407.3566 611.7855 0.1096217 0.5755799
Moved 3331.665 394.3807 605.3604 0.07958491 0.5590545
Moved 3331.696 367.4183 589.0844 0.0171721 0.5171922
Moved 3331.727 324.1242 559.2026 -0.08304591 0.4403358
Moved 3331.757 288.9888 531.0683 -0.1643778 0.3679739
Moved 3331.788 243.9598 491.2958 -0.2686116 0.2656784
Moved 3331.819 206.6124 456.6124 -0.355064 0.1764721
Moved 3331.85 181.4718 427.619 -0.4132597 0.1019005
Moved 3331.88 164.4396 408.2167 -0.452686 0.05199777
Moved 3331.911 147.8286 388.8286 -0.4911375 0.002131128
Moved 3331.942 137.6317 375.0528 -0.5147415 -0.0333005
Moved 3331.972 129.917 364.3755 -0.5325996 -0.06076263
Moved 3332.003 126.0523 357.1047 -0.5415455 -0.07946328
Moved 3332.034 122.288 350.576 -0.5502593 -0.09625524
Moved 3332.065 119.538 345.0759 -0.5566251 -0.1104015
Moved 3332.095 119 341.794 -0.5578703 -0.1188426
