that is a very odd question
Began 1168.012 291 411 -0.1597222 0.05915629
Moved 1168.043 318.6086 411 -0.09581353 0.05915629
Moved 1168.074 393.0438 417.8412 0.07649024 0.07675194
Moved 1168.104 458 427 0.2268519 0.1003086
Moved 1168.135 483.3075 428 0.285434 0.1028806
Moved 1168.166 501.026 430.0052 0.326449 0.1080379
Ended 1168.197 501.026 430.0052 0.326449 0.1080379
Accept 1168.258 0 very
Began 1168.412 493 505 0.3078704 0.3009258
Stationary 1168.442 493 505 0.3078704 0.3009258
Moved 1168.473 479.5912 490.9614 0.2768316 0.2648184
Moved 1168.504 451 466 0.2106482 0.2006171
Moved 1168.535 423.497 447.6905 0.1469839 0.1535249
Moved 1168.565 391.9202 430.4183 0.07388929 0.1091004
Moved 1168.596 371.5188 420.6509 0.02666394 0.08397868
Moved 1168.627 356.898 414.5592 -0.007180621 0.06831066
Moved 1168.658 344.3275 407.6638 -0.03627881 0.05057546
Moved 1168.688 334.8794 403.9196 -0.05814954 0.04094543
Moved 1168.719 325.2722 399.1815 -0.08038834 0.02875897
Moved 1168.75 315.116 395.529 -0.1038981 0.01936461
Moved 1168.781 307.0039 392.668 -0.1226761 0.01200601
Moved 1168.811 300.5928 390.7964 -0.1375167 0.007192313
Moved 1168.842 295.406 390 -0.1495232 0.005143954
Moved 1168.873 288.1999 390 -0.166204 0.005143954
Moved 1168.903 279.5717 389 -0.1861766 0.002572016
Moved 1168.934 271.985 389 -0.2037384 0.002572016
Moved 1168.965 269.1623 388 -0.2102724 -3.924585E-08
Moved 1168.996 267 388 -0.2152778 -3.924585E-08
Ended 1169.026 267 388 -0.2152778 -3.924585E-08
Candidates 1169.119 13 odd if is odds of id off pd ps pigs good kids old
Began 1169.58 302 403 -0.1342593 0.03858017
Moved 1169.61 325.9057 403 -0.07892191 0.03858017
Moved 1169.641 401.4207 394 0.09588131 0.01543206
Moved 1169.672 459.0684 404.2003 0.229325 0.0416674
Moved 1169.703 490.4733 408.2163 0.3020216 0.05199664
Ended 1169.733 504.4257 412.1277 0.3343187 0.06205672
Accept 1169.795 0 odd
Began 1169.948 183 483 -0.4097222 0.2443414
Stationary 1169.979 183 483 -0.4097222 0.2443414
Moved 1170.01 207.2834 483 -0.3535107 0.2443414
Moved 1170.041 284.0319 497.74 -0.175852 0.2822529
Moved 1170.071 360.3474 511.0024 0.000804166 0.3163642
Moved 1170.102 411.3669 517.5367 0.1189047 0.3331705
Moved 1170.133 434.4589 518 0.1723586 0.3343621
Moved 1170.164 440.5558 518 0.1864716 0.3343621
Moved 1170.194 440 518 0.1851852 0.3343621
Moved 1170.225 363.2299 499.8514 0.007476707 0.2876835
Moved 1170.256 303.2013 497 -0.1314785 0.2803498
Moved 1170.286 276.3183 493.8296 -0.1937076 0.2721953
Moved 1170.317 260.0867 489.0347 -0.2312807 0.2598627
Moved 1170.348 243.8559 471.4265 -0.2688521 0.2145743
Moved 1170.379 224.644 426.658 -0.3133241 0.09942902
Moved 1170.409 217.5305 394.1829 -0.3297906 0.01590238
Moved 1170.44 216 372.2741 -0.3333333 -0.04044733
Moved 1170.471 216 368.0272 -0.3333333 -0.05137055
Moved 1170.502 254.3156 385.2104 -0.2446397 -0.007174809
Moved 1170.532 351.1097 460.612 -0.0205794 0.1867592
Moved 1170.563 389.1309 494.6091 0.06743272 0.2742004
Moved 1170.594 410.8953 509.5116 0.1178132 0.3125298
Moved 1170.625 428.5327 514.6475 0.1586404 0.3257394
Moved 1170.655 446.5795 511.3887 0.2004155 0.3173578
Moved 1170.686 460.9454 483.9418 0.23367 0.2467639
Moved 1170.717 450.9696 404.371 0.2105778 0.04210633
Moved 1170.748 424.5613 308.2043 0.1494475 -0.2052357
Moved 1170.778 411.9035 265.4093 0.120147 -0.3153053
Moved 1170.809 404.8673 244.6019 0.1038595 -0.3688222
Moved 1170.84 400.922 233.6879 0.09472677 -0.3968934
Moved 1170.87 399 228.019 0.09027779 -0.4114737
Ended 1170.901 399 228 0.09027779 -0.4115227
Candidates 1170.993 13 question austin equation quotation strain retain duration within rotation wisdom situation stain reputation
Began 1171.393 293 403 -0.1550926 0.03858017
Stationary 1171.424 293 403 -0.1550926 0.03858017
Moved 1171.454 342.2242 403 -0.04114771 0.03858017
Moved 1171.485 420.9477 403 0.1410827 0.03858017
Moved 1171.516 465.3566 411.7235 0.243881 0.06101718
Ended 1171.547 488 413 0.2962963 0.06430033
Accept 1171.608 0 question
Began 1171.762 363 410 0.006944438 0.05658428
Moved 1171.792 386.5164 410 0.06138066 0.05658428
Moved 1171.823 429.1221 424.6326 0.1600048 0.09421949
Moved 1171.854 479.8026 440.6951 0.2773209 0.1355325
Moved 1171.885 522.1062 455.8084 0.3752458 0.1744043
Moved 1171.915 558.005 468.802 0.4583449 0.207824
Moved 1171.946 581.9891 475.1397 0.5138636 0.2241246
Moved 1171.977 600.4534 481.1943 0.5566052 0.2396973
Moved 1172.008 615.8161 486.908 0.5921668 0.254393
Moved 1172.038 626.4807 491.6537 0.6168534 0.2665991
Moved 1172.069 632.3969 494.6984 0.6305483 0.27443
Moved 1172.1 635.265 495 0.6371876 0.2752057
Moved 1172.131 640.2794 498.1397 0.6487949 0.2832811
Ended 1172.161 650.5 499.5 0.6724538 0.2867798
PhraseEnd 1172.223
