the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 2182.552 354 237 -0.01388888 -0.3883744
Moved 2182.583 354 250.3613 -0.01388888 -0.3540089
Moved 2182.614 354 299.6624 -0.01388888 -0.2272058
Moved 2182.645 354 337.1782 -0.01388888 -0.1307144
Moved 2182.676 346.2195 378.0483 -0.03189921 -0.02559607
Moved 2182.706 341.4534 424.8384 -0.04293188 0.09474883
Moved 2182.737 337.3759 457.7444 -0.05237057 0.1793838
Moved 2182.768 331.7576 473.4848 -0.06537592 0.2198682
Moved 2182.798 327.4944 481.0113 -0.07524455 0.2392264
Moved 2182.829 325.7422 484.2578 -0.07930036 0.2475764
Moved 2182.86 322.9723 486 -0.08571227 0.2520575
Moved 2182.891 321.5681 487 -0.08896282 0.2546296
Moved 2182.921 318.8036 487 -0.09536211 0.2546296
Moved 2182.952 316.0379 487 -0.1017641 0.2546296
Moved 2182.983 314.6409 487 -0.1049979 0.2546296
Moved 2183.013 313 466.8599 -0.1087963 0.2028288
Moved 2183.044 313 435.0972 -0.1087963 0.1211348
Moved 2183.075 328.7952 407.4097 -0.07223343 0.04992194
Moved 2183.106 344.6777 386.2376 -0.03546834 -0.004532936
Moved 2183.136 384.3432 365.6373 0.05634993 -0.05751731
Moved 2183.167 417.0254 354.7437 0.1320032 -0.08553587
Moved 2183.198 439.0983 345.8381 0.1830978 -0.1084411
Moved 2183.229 455.0655 337.534 0.2200589 -0.1297995
Moved 2183.259 467.8438 326.5416 0.2496384 -0.1580719
Moved 2183.29 476.1054 315.5261 0.2687625 -0.1864041
Moved 2183.321 479.1351 306.5948 0.2757756 -0.2093756
Moved 2183.351 479 302.429 0.275463 -0.22009
Moved 2183.382 479 297.3346 0.275463 -0.233193
Moved 2183.413 441.5657 298 0.1888095 -0.2314816
Moved 2183.444 403 322.5 0.09953707 -0.1684671
Moved 2183.474 372.039 339.6151 0.02786815 -0.1244469
Moved 2183.505 355.8458 346.252 -0.009616266 -0.1073767
Moved 2183.536 315.173 365.9135 -0.1037663 -0.05680688
Moved 2183.566 294.6327 376.6837 -0.1513132 -0.0291059
Moved 2183.597 280.1472 383.9632 -0.1848444 -0.01038273
Moved 2183.628 272.5727 388.7137 -0.2023781 0.001835529
Ended 2183.658 270.9123 391.1754 -0.2062215 0.008167141
Candidates 2183.751 13 the true title your report tour write error terror tie europe route type
Began 2184.427 382 306 0.05092591 -0.2109054
Moved 2184.457 419.9061 306 0.1386715 -0.2109054
Moved 2184.488 513.5413 320.9007 0.3554197 -0.1725806
Moved 2184.519 580.3266 322 0.5100153 -0.1697531
Moved 2184.55 612.8713 316.46 0.5853503 -0.184002
Ended 2184.58 623.5 311.5 0.6099538 -0.1967593
Accept 2184.642 0 the
Began 2185.778 446 309 0.199074 -0.2031893
Stationary 2185.809 446 309 0.199074 -0.2031893
Stationary 2185.84 446 309 0.199074 -0.2031893
Stationary 2185.871 446 309 0.199074 -0.2031893
Stationary 2185.901 446 309 0.199074 -0.2031893
Moved 2185.932 429.5414 300.5138 0.1609754 -0.225016
Moved 2185.963 421.2708 295.5139 0.1418307 -0.2378758
Moved 2185.993 405.9836 290.9953 0.1064437 -0.2494978
Moved 2186.024 385.9691 288.5521 0.06011367 -0.2557817
Moved 2186.055 366.5155 287 0.01508216 -0.2597736
Moved 2186.086 355.1378 286 -0.01125515 -0.2623458
Moved 2186.116 346 285 -0.03240739 -0.2649178
Moved 2186.147 340.7139 285 -0.04464383 -0.2649178
Moved 2186.178 336.1048 285 -0.05531296 -0.2649178
Moved 2186.208 332.3485 285 -0.06400813 -0.2649178
Moved 2186.239 329.9356 285 -0.06959344 -0.2649178
Moved 2186.27 328.5325 285 -0.07284149 -0.2649178
Moved 2186.301 326.6938 285 -0.07709766 -0.2649178
Stationary 2186.331 327 285 -0.07638887 -0.2649178
Moved 2186.362 327 290.5092 -0.07638887 -0.2507481
Moved 2186.393 334.2486 302.9031 -0.05960971 -0.2188708
Moved 2186.424 357.8849 321.2438 -0.004896025 -0.1716981
Moved 2186.454 380.8003 336.4802 0.04814893 -0.1325099
Moved 2186.485 407.3688 350.1844 0.1096501 -0.09726245
Moved 2186.516 426.9078 359.9539 0.1548791 -0.07213529
Moved 2186.546 443.3398 368.1699 0.1929161 -0.05100344
Moved 2186.577 483.5 397.5 0.2858797 0.02443408
Moved 2186.608 510.9151 417.1201 0.3493405 0.07489718
Moved 2186.639 527.1352 432.1352 0.386887 0.1135164
Moved 2186.669 536.3829 441.3829 0.4082937 0.1373015
Moved 2186.7 539.1489 445.1489 0.4146964 0.1469877
Moved 2186.731 540 448.5 0.4166667 0.1556069
Moved 2186.761 540 450.5 0.4166667 0.1607509
Moved 2186.792 530.6848 450 0.3951036 0.1594649
Moved 2186.823 503.7494 435.7026 0.3327533 0.1226918
Moved 2186.853 447.9572 380.5225 0.2036046 -0.0192322
Moved 2186.884 416.6471 337.214 0.1311275 -0.1306225
Moved 2186.915 399.5225 297.5526 0.09148736 -0.2326323
Moved 2186.946 387.0065 237.7168 0.06251514 -0.3865309
Moved 2186.977 385 196.9786 0.05787035 -0.4913101
Moved 2187.007 385 164.0869 0.05787035 -0.5759081
Moved 2187.038 397.1369 143.7261 0.08596509 -0.6282765
Moved 2187.069 405.1538 133.8462 0.1045227 -0.6536877
Moved 2187.099 410.2589 129.8706 0.1163399 -0.663913
Moved 2187.13 414.7999 130 0.1268517 -0.6635803
Moved 2187.161 419.4874 143.6807 0.1377023 -0.6283935
Moved 2187.192 423 188.4481 0.1458333 -0.5132508
Moved 2187.222 405.2471 263.4793 0.1047387 -0.3202693
Moved 2187.253 384.1836 307.4286 0.05598058 -0.2072308
Moved 2187.284 364.0929 337.8658 0.009474257 -0.1289459
Moved 2187.314 338.2217 363.0251 -0.05041261 -0.06423589
Moved 2187.345 317.0417 382.4635 -0.09944042 -0.01424004
Moved 2187.376 299.5327 397.2227 -0.1399706 0.0237209
Moved 2187.407 285.5035 407.0979 -0.1724456 0.04912007
Moved 2187.437 276.6389 412.9074 -0.1929656 0.06406219
Ended 2187.468 272 416 -0.2037037 0.07201634
Candidates 2187.714 13 success source size sources five surface drive arrive dive derive drove driver space
Began 2188.82 478 339 0.2731481 -0.1260288
Stationary 2188.851 478 339 0.2731481 -0.1260288
Moved 2188.881 460.2403 322.285 0.2320377 -0.1690202
Moved 2188.912 406.7316 230.6583 0.1081751 -0.4046854
Moved 2188.943 388.7838 182.8726 0.06662915 -0.5275913
Moved 2188.974 376.0305 130.1523 0.03710756 -0.6631884
Ended 2189.004 373.3589 112.833 0.03092339 -0.7077339
Accept 2189.066 4 five
Began 2190.264 361 354 0.002314846 -0.08744855
Stationary 2190.295 361 354 0.002314846 -0.08744855
Stationary 2190.325 361 354 0.002314846 -0.08744855
Moved 2190.356 368.424 324.936 0.01949996 -0.1622016
Moved 2190.387 378.2096 295.3711 0.04215191 -0.2382431
Moved 2190.417 387.3071 256.4643 0.06321093 -0.338312
Moved 2190.448 394.6981 235.8052 0.08031965 -0.3914476
Moved 2190.479 401.9674 216.7535 0.09714683 -0.4404488
Moved 2190.51 407.2137 202.4657 0.109291 -0.4771973
Moved 2190.54 410.848 194.4559 0.1177038 -0.4977985
Moved 2190.571 413.6117 189.3883 0.1241012 -0.5108326
Moved 2190.602 415 187.6443 0.1273148 -0.5153183
Moved 2190.633 417.7667 187 0.1337192 -0.5169753
Moved 2190.663 421.0349 187 0.1412846 -0.5169753
Moved 2190.694 425.5682 187 0.1517782 -0.5169753
Moved 2190.725 427.7851 196.7852 0.15691 -0.4918077
Moved 2190.755 429 200.9292 0.1597223 -0.4811492
Moved 2190.786 432.2114 205.4227 0.167156 -0.4695918
Moved 2190.817 434.9212 212.8423 0.1734287 -0.4505085
Moved 2190.848 438.5648 226.9769 0.181863 -0.4141541
Moved 2190.878 444.2647 250.1913 0.1950573 -0.3544464
Moved 2190.909 453.6007 285.4027 0.2166682 -0.263882
Moved 2190.94 470.8627 336.3005 0.2566266 -0.1329719
Moved 2190.97 486.7748 376.8817 0.2934603 -0.02859649
Moved 2191.001 499.164 404.4673 0.3221389 0.04235409
Moved 2191.032 512.4861 432.9722 0.352977 0.1156692
Moved 2191.063 522.1162 453.6045 0.3752691 0.1687358
Moved 2191.093 526.803 464.0153 0.3861181 0.1955126
Moved 2191.124 528.5701 471.1402 0.3902087 0.2138379
Moved 2191.155 529 475.3369 0.3912036 0.2246319
Moved 2191.186 529 477.8132 0.3912036 0.231001
Moved 2191.216 529 480.514 0.3912036 0.2379475
Moved 2191.247 529 482.1359 0.3912036 0.2421191
Moved 2191.278 529 483.5 0.3912036 0.2456274
Moved 2191.308 519.5513 484 0.3693317 0.2469135
Moved 2191.339 511.2597 484 0.3501382 0.2469135
Moved 2191.37 483.8374 463.8624 0.2866607 0.1951193
Moved 2191.401 447.7027 425.3784 0.2030155 0.09613763
Moved 2191.431 413.6033 375.8051 0.1240818 -0.03136544
Moved 2191.462 391.3036 334.5692 0.07246196 -0.1374249
Moved 2191.493 370.492 289.8148 0.0242871 -0.2525341
Moved 2191.523 352.18 244.9501 -0.01810178 -0.3679268
Moved 2191.554 337.2796 204.7271 -0.05259345 -0.471381
Moved 2191.585 328.9238 180.0795 -0.07193561 -0.5347751
Moved 2191.615 322.1271 158.9447 -0.08766879 -0.589134
Moved 2191.646 320.0992 148.397 -0.09236286 -0.6162629
Moved 2191.677 318 142.3849 -0.09722222 -0.6317261
Moved 2191.708 317 138.641 -0.09953702 -0.6413555
Moved 2191.739 315.9509 136.9508 -0.1019656 -0.6457027
Stationary 2191.769 315.9509 136.9508 -0.1019656 -0.6457027
Moved 2191.8 316 136 -0.1018519 -0.6481481
Stationary 2191.831 316 136 -0.1018519 -0.6481481
Stationary 2191.861 316 136 -0.1018519 -0.6481481
Moved 2191.892 331 172 -0.06712963 -0.5555555
Moved 2191.923 345.1589 216.9346 -0.03435438 -0.4399831
Moved 2191.954 356.4671 247.3511 -0.008178006 -0.3617514
Moved 2191.984 384.7564 308.0804 0.05730649 -0.2055545
Moved 2192.015 405.9813 348.1082 0.1064382 -0.1026024
Moved 2192.046 425.3382 385.4369 0.1512458 -0.006592361
Moved 2192.076 451.4885 431.2289 0.2117789 0.1111855
Moved 2192.107 456.5132 441.0263 0.22341 0.1363844
Moved 2192.138 464.1966 454.3932 0.2411958 0.1707644
Moved 2192.169 468.3345 461.669 0.2507743 0.1894778
Moved 2192.199 471.1005 467.201 0.2571772 0.2037063
Moved 2192.23 473.536 471.536 0.2628148 0.214856
Moved 2192.261 475.2956 474.2957 0.266888 0.2219538
Moved 2192.292 476 477.0508 0.2685185 0.2290402
Moved 2192.322 476 478.8085 0.2685185 0.2335608
Moved 2192.353 477.5 479 0.2719907 0.2340534
Moved 2192.384 477 480.2955 0.2708333 0.2373855
Moved 2192.414 477 481.1161 0.2708333 0.2394961
Stationary 2192.445 477 481 0.2708333 0.2391974
Moved 2192.476 465.4135 461.6891 0.2440128 0.1895296
Moved 2192.507 434.2588 371.2205 0.1718953 -0.04315718
Moved 2192.537 422.4654 317.9477 0.1445959 -0.1801758
Moved 2192.568 420.1752 304.0514 0.1392946 -0.2159172
Moved 2192.599 416.3664 266.2972 0.1304777 -0.3130217
Moved 2192.629 416 244.2192 0.1296297 -0.3698065
Moved 2192.66 416 232.3727 0.1296297 -0.4002761
Moved 2192.691 416 226.7675 0.1296297 -0.4146927
Moved 2192.722 416 222.6243 0.1296297 -0.4253491
Moved 2192.752 416 219.866 0.1296297 -0.4324436
