do you prefer a window seat
Moved 619.618 406.3432 423.6568 0.1072759 0.09170983
Moved 619.6487 395.4255 434.5745 0.08200358 0.1197902
Moved 619.6795 387.5 445 0.06365737 0.1466049
Moved 619.7103 384.9497 451.1006 0.05775392 0.1622959
Moved 619.741 385 455.5389 0.05787035 0.1737112
Moved 619.7717 385 460.9879 0.05787035 0.1877259
Moved 619.8024 391.4707 464.8488 0.07284889 0.1976562
Moved 619.8331 399.8648 468.6216 0.09227961 0.20736
Moved 619.8639 409.0204 471.3401 0.1134731 0.2143521
Moved 619.8946 423.3689 475.0615 0.1466872 0.2239234
Moved 619.9254 436.6117 478.3223 0.177342 0.2323104
Moved 619.9561 458.2858 481.1607 0.2275134 0.2396108
Moved 619.9868 477.1972 484.8853 0.2712897 0.2491906
Moved 620.0175 491.618 488.206 0.3046712 0.2577314
Moved 620.0483 507.1251 493.0469 0.3405673 0.2701822
Moved 620.079 523.0131 503.8646 0.3773451 0.2980057
Moved 620.1097 537.832 513.0992 0.4116481 0.321757
Moved 620.1404 550.3589 521.2692 0.4406456 0.3427704
Moved 620.1711 558.3898 528.3898 0.4592356 0.3610847
Moved 620.2019 564.3847 533.3847 0.4731128 0.3739318
Moved 620.2326 570.8328 539.8328 0.4880387 0.3905163
Moved 620.2633 576 546 0.5000001 0.4063785
Moved 620.2941 579.077 550.077 0.5071226 0.4168646
Moved 620.3248 580.8002 555.8002 0.5111116 0.4315849
Moved 620.3555 582 559.5247 0.513889 0.4411643
Moved 620.3862 582 562.9546 0.513889 0.449986
Moved 620.417 572.3633 569.9775 0.4915819 0.468049
Moved 620.4477 558.6644 576.1678 0.4598712 0.4839706
Moved 620.4785 531.6999 582.2167 0.3974534 0.4995284
Moved 620.5092 501.4144 584.477 0.3273482 0.505342
Moved 620.5399 466.1611 585 0.2457434 0.5066872
Moved 620.5706 433.9077 585 0.1710826 0.5066872
Moved 620.6013 409.054 575.7635 0.1135509 0.4829306
Moved 620.6321 392.3217 571.0919 0.07481883 0.4709153
Moved 620.6628 363.7681 560.9006 0.008722444 0.4447033
Moved 620.6935 349.9832 556.2458 -0.02318715 0.4327309
Moved 620.7242 340.5678 553.892 -0.04498198 0.4266768
Moved 620.7549 334.9648 551.4912 -0.0579519 0.420502
Moved 620.7856 327.3021 550 -0.0756896 0.4166666
Moved 620.8164 323.0407 549 -0.08555397 0.4140946
Moved 620.8471 318 548 -0.09722222 0.4115225
Moved 620.8779 313.8885 547 -0.1067396 0.4089505
Moved 620.9086 308.3648 545.1824 -0.119526 0.4042755
Moved 620.9393 305.4602 544 -0.1262495 0.4012345
Moved 620.97 302.045 542.045 -0.1341552 0.3962061
Moved 621.0007 296.672 535.008 -0.1465926 0.3781069
Moved 621.0315 291.2356 526.4712 -0.1591769 0.35615
Moved 621.0623 291 516.5691 -0.1597222 0.3306818
Moved 621.093 291 504.6224 -0.1597222 0.2999546
Moved 621.1237 304.2399 483.371 -0.1290743 0.2452956
Moved 621.1544 318.5104 458.6994 -0.09604072 0.18184
Moved 621.1851 338.5497 434.1503 -0.04965335 0.1186993
Moved 621.2159 354.407 417.593 -0.01294668 0.07611353
Moved 621.2466 366.3728 404.8362 0.01475185 0.04330297
Moved 621.2773 375.5346 396.9769 0.03595978 0.02308877
Moved 621.308 381.4654 391.5346 0.04968832 0.009091028
Moved 621.3387 386.6227 386.7546 0.06162663 -0.003203365
Moved 621.3695 389.344 383.656 0.06792595 -0.01117282
Moved 621.4002 390 384 0.06944448 -0.01028807
Moved 621.431 380.5493 403.9013 0.04756788 0.04089834
Moved 621.4617 368.0991 435.2523 0.01874785 0.1215335
Moved 621.4924 357.2466 460.3835 -0.006373574 0.1861715
Moved 621.5231 349.0142 480.6335 -0.02543012 0.2382549
Moved 621.5538 342.9037 494.2407 -0.03957465 0.2732526
Moved 621.5846 339.2073 505.3781 -0.04813125 0.3018984
Moved 621.6153 337 513.0145 -0.05324075 0.3215393
Moved 621.6461 336 518.4597 -0.05555556 0.3355443
Moved 621.6768 336 521.5996 -0.05555556 0.3436203
Moved 621.7075 336 524.6749 -0.05555556 0.3515301
Moved 621.7382 347.2155 526 -0.02959366 0.3549381
Moved 621.769 363.0194 527 0.006989439 0.3575102
Moved 621.7997 375.7309 527 0.03641417 0.3575102
Moved 621.8304 400.3017 517.0997 0.09329101 0.3320465
Moved 621.8611 416.1075 512.3785 0.1298785 0.3199034
Moved 621.8918 428.3764 509.6559 0.1582787 0.3129008
Moved 621.9226 433.192 510 0.1694258 0.3137859
Ended 621.9533 434 510 0.1712963 0.3137859
Accept 622.1069 0 you
Candidates 622.1069 13 prefer forest first forget order guest powder forrest forever horse footage pressure operate
Began 623.1517 445 396 0.1967593 0.02057605
Stationary 623.1824 445 396 0.1967593 0.02057605
Stationary 623.2131 445 396 0.1967593 0.02057605
Moved 623.2438 414.7322 396 0.1266949 0.02057605
Moved 623.2746 392.6837 405.6938 0.07565667 0.04550882
Moved 623.3053 370 408.5 0.02314816 0.05272626
Moved 623.336 354.5175 411.2965 -0.01269102 0.05991892
Moved 623.3668 339.9151 414.017 -0.04649292 0.06691594
Moved 623.3975 329.323 415 -0.07101158 0.06944436
Moved 623.4282 318.4191 417.1452 -0.09625202 0.07496186
Moved 623.4589 311.2604 418 -0.1128232 0.07716041
Moved 623.4897 305 419.5 -0.1273148 0.08101848
Moved 623.5204 299.0827 419 -0.1410123 0.07973251
Moved 623.5511 294.6225 420 -0.1513367 0.08230445
Moved 623.5818 291.591 420 -0.1583541 0.08230445
Moved 623.6126 289.1337 420 -0.1640424 0.08230445
Ended 623.6433 287.8242 420 -0.1670736 0.08230445
Accept 623.7969 0 prefer
Candidates 623.7969 13 a as s has sa gas ass da had ga add aa fda
Began 625.2104 440 374 0.1851852 -0.03600823
Stationary 625.2411 440 374 0.1851852 -0.03600823
Stationary 625.2719 440 374 0.1851852 -0.03600823
Moved 625.3026 410.5192 407.6924 0.1169425 0.05064905
Moved 625.3333 394.794 427.309 0.08054167 0.1011034
Moved 625.364 376.6935 447.3065 0.03864248 0.1525371
Moved 625.3948 362.6883 460.2597 0.006222924 0.1858531
Moved 625.4255 351.9162 468.5419 -0.01871258 0.2071551
Moved 625.4562 343.5035 473.331 -0.03818641 0.2194726
Moved 625.4869 337.141 477.8589 -0.05291432 0.2311186
Moved 625.5176 334 479.6492 -0.06018519 0.2357233
Moved 625.5484 333 480 -0.06249999 0.2366254
Moved 625.5792 339.2833 480 -0.04795541 0.2366254
Moved 625.6097 377 480 0.03935188 0.2366254
Moved 625.6406 428.5017 484.4669 0.1585687 0.2481145
Moved 625.6713 466.3477 490.8913 0.2461753 0.2646381
Moved 625.702 488.9057 494.3229 0.2983928 0.2734641
Moved 625.7327 506.2241 497.0448 0.3384817 0.2804649
Moved 625.7635 516.0636 497.7659 0.3612583 0.2823196
Moved 625.7942 523.45 498 0.3783565 0.2829217
Moved 625.825 527.806 498 0.3884399 0.2829217
Moved 625.8557 530 498 0.3935185 0.2829217
Stationary 625.8864 530 498 0.3935185 0.2829217
Moved 625.9171 524.3623 478.5569 0.3804682 0.2329139
Moved 625.9478 508.1849 452.7773 0.3430206 0.1666083
Moved 625.9786 489.6582 428.0832 0.3001348 0.1030946
Moved 626.0093 471.5295 401.8826 0.2581702 0.03570611
Moved 626.04 451.5556 374.4692 0.2119341 -0.0348015
Moved 626.0707 428.4833 340.1143 0.1585262 -0.1231628
Moved 626.1014 416.6191 320.0319 0.1310629 -0.174815
Moved 626.1322 410.4799 308.9198 0.1168517 -0.2033956
Moved 626.1629 407.0763 302.1526 0.108973 -0.2208009
Moved 626.1937 404.3552 294.7104 0.1026741 -0.2399425
Moved 626.2244 400.6411 289.2821 0.09407648 -0.253904
Moved 626.2551 397.9243 283.8485 0.08778761 -0.2678794
Moved 626.2858 395.543 280.543 0.08227537 -0.2763813
Moved 626.3166 394.8255 277.8255 0.08061457 -0.2833707
Moved 626.3473 392.1763 276.0881 0.07448216 -0.2878391
Moved 626.3781 389.5 275 0.06828706 -0.2906379
Moved 626.4088 381.8526 275 0.05058477 -0.2906379
Moved 626.4395 368.3694 290.4023 0.01937369 -0.2510228
Moved 626.4702 355.5349 305.9581 -0.01033584 -0.2110131
Moved 626.5009 343.5209 324.2187 -0.03814613 -0.1640466
Moved 626.5317 332.1775 343.645 -0.06440391 -0.114082
Moved 626.5624 325.333 358.6674 -0.08024762 -0.07544395
Moved 626.5931 323 367.0941 -0.08564815 -0.05377051
Moved 626.6238 323 375.1182 -0.08564815 -0.03313221
Moved 626.6546 323 380.4008 -0.08564815 -0.01954538
Moved 626.6853 340.4395 390.6497 -0.04527897 0.006814846
Moved 626.7161 367.497 401.6144 0.01735419 0.03501657
Moved 626.7468 399.8997 410.1687 0.09236058 0.05701815
Moved 626.7775 431.8276 421.3483 0.1662676 0.08577221
Moved 626.8082 459 433 0.2291666 0.1157406
Moved 626.8389 479.773 441.8865 0.2772524 0.1385969
Moved 626.8696 500.2132 452.4075 0.3245676 0.1656571
Moved 626.9004 517.9415 461.9708 0.3656052 0.1902539
Moved 626.9311 533.2531 469.1519 0.4010489 0.2087238
Moved 626.9618 544 474 0.4259259 0.2211934
Moved 626.9926 551.5637 478.1879 0.4434344 0.2319646
Moved 627.0233 555.9064 480.9064 0.4534871 0.2389569
Moved 627.054 558.629 483 0.4597892 0.2443414
Moved 627.0848 560 484 0.462963 0.2469135
Moved 627.1155 561 486.7462 0.4652777 0.2539766
Moved 627.1462 543.418 490.9303 0.4245788 0.2647384
Moved 627.1769 500.4671 492 0.3251553 0.2674896
Moved 627.2077 438.4586 487.5743 0.181617 0.2561068
Moved 627.2384 400.1108 482.6464 0.09284914 0.243432
Moved 627.2691 369.2108 482 0.02132118 0.2417695
Moved 627.2998 344.3864 481.1981 -0.03614272 0.2397068
Moved 627.3306 322.0055 479.8005 -0.08795018 0.2361124
Moved 627.3613 303.475 479 -0.1308449 0.2340534
Moved 627.392 288.7685 479 -0.1648878 0.2340534
Moved 627.4228 276.5255 478 -0.1932279 0.2314814
Moved 627.4534 267.7782 478 -0.2134763 0.2314814
Moved 627.4842 263.5269 476.5269 -0.2233174 0.2276926
Ended 627.515 262.5 477 -0.2256944 0.2289094
Accept 627.6378 0 a
Candidates 627.6378 13 window studies windows substitute structures widow website review ensure doctor issues episode dispute
Began 628.5904 458 398 0.2268519 0.02572008
Stationary 628.6212 458 398 0.2268519 0.02572008
Stationary 628.6519 458 398 0.2268519 0.02572008
Moved 628.6826 423.8037 398 0.1476938 0.02572008
Moved 628.7133 404.7285 398 0.1035381 0.02572008
Moved 628.744 383.7716 398 0.05502691 0.02572008
Moved 628.7747 369.364 398 0.02167592 0.02572008
Moved 628.8055 356.7607 406.0479 -0.007498363 0.04641933
Moved 628.8362 350.3372 407 -0.02236749 0.04886827
Moved 628.8669 343.6735 409 -0.03779292 0.05401234
Moved 628.8977 342.5 410.5 -0.04050925 0.05787029
Moved 628.9284 342 411 -0.04166668 0.05915629
Moved 628.9591 350.3474 417.1737 -0.02234389 0.07503513
Moved 628.9899 382.0445 447.0445 0.05102902 0.1518633
Moved 629.0206 389.4649 454.4649 0.06820579 0.1709487
Moved 629.0513 398.6146 465.8194 0.08938561 0.2001527
Moved 629.082 402.6145 471.6145 0.09864469 0.2150578
Moved 629.1127 404.3341 476.6682 0.1026253 0.228056
Moved 629.1435 404 478.0527 0.1018518 0.2316171
Moved 629.1742 392 480.5 0.07407407 0.2379114
Moved 629.205 379.8932 480 0.04604916 0.2366254
Moved 629.2357 362.7365 467.6138 0.006334583 0.2047678
Moved 629.2664 347.0021 456.6017 -0.03008778 0.1764446
Moved 629.2972 335.9512 445.9512 -0.0556686 0.1490512
Moved 629.3278 325.7861 435.0481 -0.07919893 0.1210084
Moved 629.3586 317.596 424.128 -0.09815748 0.09292174
Moved 629.3893 312.8164 417.6328 -0.1092213 0.07621584
Moved 629.42 309.4283 412.4283 -0.1170642 0.06282987
Moved 629.4507 308 408.4164 -0.1203704 0.05251119
Moved 629.4815 307 405.9834 -0.1226852 0.04625351
Moved 629.5122 307 404.6458 -0.1226852 0.04281311
Stationary 629.543 307 405 -0.1226852 0.04372424
Moved 629.5737 307 403.7349 -0.1226852 0.04047029
Moved 629.6044 335.3706 417.9137 -0.05701254 0.07693847
Moved 629.6351 370.4066 441.0508 0.02408942 0.1364474
Moved 629.6659 391.929 459.1879 0.07390977 0.1830963
Moved 629.6966 412.2304 476.7689 0.1209036 0.2283149
Moved 629.7273 429.2744 496.4564 0.1603574 0.2789516
Moved 629.7581 440.9943 507.6591 0.1874868 0.307765
Moved 629.7888 448.5172 517.7758 0.204901 0.3337854
Moved 629.8195 451.9638 521.9638 0.2128791 0.344557
Ended 629.8502 452 522 0.2129629 0.3446501
Accept 629.9424 0 window
Candidates 629.9424 13 stay state start seat at draft day star array way say gay easy
Began 630.9257 418 341 0.1342593 -0.1208849
Stationary 630.9564 418 341 0.1342593 -0.1208849
Stationary 630.9872 418 341 0.1342593 -0.1208849
Stationary 631.0179 418 341 0.1342593 -0.1208849
Moved 631.0641 430.5 377 0.1631944 -0.02829226
Moved 631.0947 436.2413 393.724 0.1764846 0.01472214
Moved 631.1255 440.8371 415.8598 0.1871229 0.07165575
Moved 631.1563 441 442.6202 0.1875 0.1404841
Moved 631.187 441 457.1731 0.1875 0.1779142
Moved 631.2177 441 471.9116 0.1875 0.2158218
Moved 631.2484 441 480.8699 0.1875 0.2388627
Moved 631.2791 428.9773 495.0568 0.1596696 0.2753519
Moved 631.3099 424.3051 504.0424 0.1488545 0.2984627
Moved 631.3406 417.4839 512.5161 0.1330645 0.3202574
Moved 631.3712 412.2136 519.6796 0.1208648 0.3386819
Moved 631.4019 407.079 524.3815 0.1089791 0.3507753
Moved 631.4327 400.9916 530.0084 0.0948879 0.3652479
Moved 631.4634 397.272 534.456 0.08627783 0.3766871
Moved 631.4942 393.106 537.447 0.07663429 0.38438
Moved 631.5231 390.823 539 0.07134944 0.3883744
Moved 631.5556 388.5 541.5 0.06597221 0.3948044
Moved 631.5863 385.7265 543.2735 0.05955199 0.3993659
Moved 631.6171 381.0158 545.9921 0.04864772 0.4063582
Moved 631.6478 376 548.5 0.03703703 0.4128085
Moved 631.6785 368.6321 551.1226 0.01998166 0.419554
Moved 631.7092 361.4761 552.8413 0.003416936 0.4239745
Moved 631.74 351.7383 555.5654 -0.0191244 0.4309809
Moved 631.7706 341.1365 557.9659 -0.04366557 0.4371549
Moved 631.8014 329.6859 560.5785 -0.07017141 0.4438746
Moved 631.8322 316.5319 562 -0.1006206 0.4475308
Moved 631.8629 299.9194 562 -0.1390754 0.4475308
Moved 631.8936 288.2361 562 -0.1661202 0.4475308
Expand 631.8936
Moved 631.9243 275.117 562 -0.1964883 0.4475308
Moved 631.955 265.3072 562 -0.2191964 0.4475308
Moved 631.9858 257.1553 562 -0.2380665 0.4475308
Moved 632.0165 249.9483 553.9828 -0.2547492 0.4269103
Moved 632.0472 240.7884 551.2628 -0.2759528 0.4199145
Moved 632.0779 233.6446 549.5482 -0.2924893 0.4155045
Moved 632.1086 228.6568 547.8284 -0.3040352 0.4110811
Moved 632.1394 225.4572 546.4572 -0.3114417 0.4075543
Moved 632.1702 222.7369 546 -0.3177386 0.4063785
Moved 632.2009 220.0182 544.0182 -0.324032 0.4012812
Moved 632.2316 217.5 544 -0.3298611 0.4012345
Moved 632.2623 215.8985 543 -0.3335683 0.3986624
Moved 632.2931 214.6458 543 -0.3364682 0.3986624
Moved 632.3237 213.9104 543 -0.3381703 0.3986624
Moved 632.3545 212.6462 541.6462 -0.3410967 0.3951806
Ended 632.3852 213 542 -0.3402778 0.3960905
Accept 632.5389 3 seat
Began 633.6451 369 339 0.02083332 -0.1260288
Stationary 633.6759 369 339 0.02083332 -0.1260288
Stationary 633.7066 369 339 0.02083332 -0.1260288
Moved 633.7373 389.7614 339 0.06889214 -0.1260288
Moved 633.7681 417.6541 339 0.1334586 -0.1260288
Moved 633.7987 450.9588 339 0.2105528 -0.1260288
Moved 633.8295 478.4243 339 0.2741304 -0.1260288
Moved 633.8602 503.892 339 0.3330832 -0.1260288
Moved 633.8909 524.8922 347 0.3816948 -0.1054527
Moved 633.9216 547.1006 352.0287 0.4331034 -0.09251872
Moved 633.9523 567.858 355.4645 0.4811527 -0.08368198
Moved 633.9831 588.6651 363.3744 0.5293173 -0.06333748
Moved 634.0139 601.1531 367.8306 0.5582248 -0.05187603
Moved 634.0446 611.6479 371.5493 0.5825183 -0.0423115
Moved 634.0753 620.8223 375.2741 0.6037552 -0.0327312
Moved 634.106 627.8088 377.9044 0.6199278 -0.025966
Moved 634.1367 632.6352 380.3176 0.6310999 -0.01975935
Moved 634.1674 636.0721 381 0.6390557 -0.01800419
Moved 634.1982 637.3915 382.3915 0.64211 -0.01442505
Moved 634.2289 640.4772 384.4772 0.6492528 -0.009060848
Moved 634.2597 641.3765 384 0.6513345 -0.01028807
Moved 634.2903 643.2955 385 0.6557766 -0.007716127
Moved 634.3211 644.3542 386.3542 0.6582274 -0.00423294
Moved 634.3517 645 386.8031 0.6597222 -0.003078523
Moved 634.3826 645 387.5 0.6597222 -0.001286047
Moved 634.4133 646 388.5 0.662037 0.00128589
Stationary 634.444 646 388.5 0.662037 0.00128589
Ended 634.4747 646 388 0.662037 -3.924585E-08
PhraseEnd 634.5362
