I just cannot figure this out
Moved 4214.01 445.9204 487.7725 0.1988899 0.2566165
Moved 4214.041 461.9256 543.3471 0.2359389 0.3995552
Moved 4214.072 487.4223 607.3186 0.2949589 0.564091
Moved 4214.103 496.0707 625.1414 0.3149784 0.6099315
Moved 4214.133 511.1581 654.3162 0.349903 0.6849695
Moved 4214.164 524.6294 673.5367 0.3810866 0.7344052
Moved 4214.195 533.5914 684.9893 0.4018321 0.7638613
Moved 4214.226 540.5404 692.8107 0.4179176 0.7839779
Moved 4214.256 544.145 696.145 0.4262615 0.7925537
Moved 4214.287 546 698.759 0.4305556 0.7992771
Moved 4214.318 546 700.5 0.4305556 0.8037551
Moved 4214.349 546 701.1376 0.4305556 0.805395
Stationary 4214.379 546 701 0.4305556 0.8050409
Stationary 4214.41 546 701 0.4305556 0.8050409
Moved 4214.44 507.8303 644.7285 0.3421997 0.6603098
Moved 4214.471 474.2707 591.3453 0.2645155 0.5230073
Moved 4214.502 446.6721 548.5922 0.2006298 0.4130455
Moved 4214.533 424.0248 510.0461 0.1482055 0.3139044
Moved 4214.563 406.6367 476.2735 0.1079554 0.2270408
Moved 4214.594 396.802 453.1387 0.08518994 0.1675378
Moved 4214.625 390.6133 435.4532 0.07086416 0.1220505
Moved 4214.656 383.7112 413.1337 0.05488713 0.06464432
Moved 4214.687 378.9856 399.9713 0.04394819 0.03079014
Moved 4214.717 377 390.3539 0.03935188 0.006054262
Moved 4214.748 374.6168 385.6168 0.03383508 -0.006129771
Moved 4214.779 372.7468 380.7468 0.02950658 -0.01865528
Moved 4214.81 372 375.7538 0.02777775 -0.03149731
Moved 4214.84 371 373.2567 0.025463 -0.03792005
Moved 4214.871 370 371.4597 0.02314816 -0.04254195
Moved 4214.902 369 370 0.02083332 -0.04629637
Moved 4214.932 369 367.5 0.02083332 -0.05272634
Moved 4214.963 368 366.5 0.01851857 -0.05529835
Moved 4214.994 368 366 0.01851857 -0.05658444
Moved 4215.024 368 365 0.01851857 -0.05915646
Moved 4215.055 366.6064 363.6064 0.01529266 -0.06274085
Moved 4215.086 367 364 0.01620372 -0.06172839
Moved 4215.117 367 363 0.01620372 -0.06430049
Stationary 4215.147 367 363 0.01620372 -0.06430049
Ended 4215.178 367 363 0.01620372 -0.06430049
Candidates 4215.271 13 canon cabin canyon carbon champion bacon damon fashion jacob skin aviv franklin arabic
Began 4216.653 426 491 0.1527777 0.2649176
Moved 4216.684 393.0767 491 0.07656644 0.2649176
Moved 4216.715 321.5839 498.4791 -0.08892611 0.284154
Moved 4216.746 268.8733 499 -0.2109414 0.2854938
Moved 4216.776 233.1283 499 -0.2936844 0.2854938
Moved 4216.807 217.7282 499 -0.3293328 0.2854938
Ended 4216.838 212.2054 499 -0.3421172 0.2854938
Cancel 4216.899
Began 4217.944 365 385 0.01157403 -0.007716127
Stationary 4217.975 365 385 0.01157403 -0.007716127
Moved 4218.006 354.5479 385 -0.01262064 -0.007716127
Moved 4218.037 345.0731 397.9269 -0.03455301 0.02553198
Moved 4218.067 332.6839 408.4529 -0.06323179 0.05260511
Moved 4218.098 319.3812 419.8951 -0.09402508 0.08203463
Moved 4218.128 304.5 433.5 -0.1284722 0.1170266
Moved 4218.159 291.4494 446.5506 -0.1586819 0.150593
Moved 4218.19 282.9803 455.0197 -0.1782862 0.1723756
Moved 4218.221 278.2508 459.7492 -0.1892343 0.1845401
Moved 4218.251 274.7129 463.5743 -0.1974239 0.1943782
Moved 4218.282 270.7615 467.2385 -0.2065706 0.2038025
Moved 4218.313 267.8917 470.1083 -0.2132138 0.2111839
Moved 4218.344 265.0238 472 -0.2198522 0.2160493
Moved 4218.375 262.4598 474.5402 -0.2257876 0.2225828
Moved 4218.405 259.5875 475.4125 -0.2324364 0.2248264
Moved 4218.436 256.7227 476 -0.2390677 0.2263374
Moved 4218.467 254.1444 476 -0.2450361 0.2263374
Moved 4218.498 249.6299 476 -0.2554865 0.2263374
Moved 4218.528 245.9171 476 -0.2640809 0.2263374
Moved 4218.559 241.18 476 -0.2750463 0.2263374
Moved 4218.59 237.1929 476 -0.2842757 0.2263374
Moved 4218.621 233.4489 467.2245 -0.2929423 0.2037666
Moved 4218.651 229.3608 465.3608 -0.3024055 0.1989732
Moved 4218.682 225 462.5 -0.3125 0.1916151
Moved 4218.712 223.9474 459.9473 -0.3149367 0.1850496
Moved 4218.743 222.0815 456.163 -0.3192559 0.1753161
Moved 4218.774 221 450.4185 -0.3217593 0.1605413
Moved 4218.805 221 443.354 -0.3217593 0.1423713
Moved 4218.835 221 431.3444 -0.3217593 0.1114824
Moved 4218.866 221 420.872 -0.3217593 0.08454727
Moved 4218.897 221 414.2129 -0.3217593 0.06741986
Moved 4218.928 221 408.0778 -0.3217593 0.05164028
Moved 4218.959 221 404.6796 -0.3217593 0.04290023
Moved 4218.989 221 400.8196 -0.3217593 0.03297213
Moved 4219.02 221 397.2189 -0.3217593 0.02371097
Moved 4219.051 221 393.4267 -0.3217593 0.01395751
Moved 4219.082 221 389.5563 -0.3217593 0.004002685
Moved 4219.112 221 385.3912 -0.3217593 -0.006709824
Moved 4219.143 221 380.4006 -0.3217593 -0.01954585
Moved 4219.174 221 373.0176 -0.3217593 -0.03853504
Moved 4219.204 230.5299 361.8802 -0.2996992 -0.06718051
Moved 4219.235 235.7921 350.4159 -0.2875183 -0.09666701
Moved 4219.266 241.8842 340.2315 -0.2734161 -0.1228613
Moved 4219.296 248.5907 329.614 -0.2578919 -0.1501698
Moved 4219.327 255.2669 317.4662 -0.2424378 -0.1814141
Moved 4219.358 260.2565 307.4871 -0.2308878 -0.2070807
Moved 4219.389 266.0964 297.8071 -0.2173693 -0.2319776
Moved 4219.419 273.835 288.2475 -0.199456 -0.2565652
Moved 4219.45 280.5732 280.4268 -0.1838582 -0.2766802
Moved 4219.481 283.3548 276.6452 -0.1774195 -0.2864064
Moved 4219.512 286.2195 273.7805 -0.1707883 -0.2937744
Moved 4219.542 288.092 272 -0.1664537 -0.2983539
Moved 4219.573 289.5 271 -0.1631944 -0.300926
Moved 4219.604 289 271 -0.1643519 -0.300926
Moved 4219.635 289 287.2225 -0.1643519 -0.2592014
Moved 4219.666 269.8811 309.0139 -0.2086085 -0.2031537
Moved 4219.696 256.6398 329.5403 -0.2392598 -0.1503593
Moved 4219.727 240.4175 354.3738 -0.2768114 -0.08648727
Moved 4219.757 224.2527 384.4946 -0.3142299 -0.00901595
Moved 4219.788 212.7377 403.2091 -0.340885 0.03911803
Moved 4219.819 199.6704 419.3296 -0.3711333 0.08058021
Moved 4219.85 188.8215 434.9047 -0.3962466 0.1206395
Moved 4219.88 179.2054 444.7946 -0.418506 0.1460764
Moved 4219.911 172.7398 450.1735 -0.4334727 0.1599111
Moved 4219.942 167.0336 453.9832 -0.4466815 0.1697099
Moved 4219.973 163.1518 456 -0.4556672 0.174897
Moved 4220.003 159.2895 458.7105 -0.4646077 0.1818686
Moved 4220.034 156.7248 460 -0.4705444 0.1851851
Moved 4220.065 156 462.1406 -0.4722222 0.1906908
Moved 4220.096 155 463.0068 -0.474537 0.1929187
Moved 4220.126 154 464 -0.4768519 0.1954732
Moved 4220.157 154 465.5 -0.4768519 0.1993312
Moved 4220.188 154 467 -0.4768519 0.2031892
Moved 4220.218 154 470.1472 -0.4768519 0.2112838
Moved 4220.249 162.9516 471.6505 -0.4561307 0.2151504
Moved 4220.28 173.6026 474.5205 -0.4314754 0.222532
Moved 4220.311 187.9444 476.3889 -0.3982769 0.2273375
Moved 4220.341 200.0597 477 -0.370232 0.2289094
Moved 4220.372 216.6326 477 -0.3318689 0.2289094
Moved 4220.403 237.6485 477 -0.283221 0.2289094
Moved 4220.434 256.1833 477 -0.2403164 0.2289094
Moved 4220.464 271.1922 467.968 -0.2055737 0.2056788
Moved 4220.495 290.257 459.3715 -0.1614422 0.1835687
Moved 4220.526 306.9109 449.6535 -0.1228915 0.1585738
Moved 4220.557 320.2744 440.0353 -0.0919573 0.1338356
Moved 4220.587 333.0559 430.1553 -0.06237065 0.1084239
Moved 4220.618 348.5446 415.4554 -0.02651716 0.07061569
Moved 4220.649 360.8701 403.1732 0.00201414 0.03902553
Moved 4220.68 370.5 392 0.02430558 0.01028803
Moved 4220.71 383.0762 378.5651 0.05341718 -0.02426689
Moved 4220.741 391.6747 367.1004 0.07332106 -0.05375411
Moved 4220.771 399.2004 357.6995 0.09074161 -0.07793348
Moved 4220.802 404.1943 350.2085 0.1023017 -0.09720036
Moved 4220.833 409.938 343.062 0.1155972 -0.1155812
Moved 4220.864 413.3377 335.9868 0.1234669 -0.133779
Moved 4220.895 416.203 332.594 0.1300995 -0.1425052
Moved 4220.925 417.2339 331.7661 0.132486 -0.1446347
Moved 4220.956 420.6191 327.3809 0.140322 -0.1559134
Moved 4220.987 423.4715 323.5285 0.1469249 -0.1658217
Moved 4221.018 425.9967 319.0066 0.1527702 -0.1774523
Moved 4221.048 429.8643 313.2715 0.1617228 -0.192203
Moved 4221.079 432.7344 307.5311 0.1683667 -0.2069673
Moved 4221.11 435.6045 303.3955 0.1750104 -0.2176042
Moved 4221.141 437.1831 300.8169 0.1786646 -0.2242365
Moved 4221.171 439 295.9597 0.1828703 -0.2367293
Moved 4221.202 442 288.2853 0.1898148 -0.2564678
Moved 4221.232 446 282.5 0.199074 -0.2713478
Moved 4221.263 447.3178 276.3643 0.2021246 -0.2871288
Moved 4221.294 450.1892 270.6215 0.2087714 -0.3018994
Moved 4221.325 451 265.9424 0.2106482 -0.3139343
Moved 4221.355 452.549 260.902 0.2142338 -0.3268981
Moved 4221.386 454.4221 255.1556 0.2185698 -0.3416778
Moved 4221.417 454 252.7113 0.2175926 -0.3479648
Moved 4221.448 455.1567 250.8434 0.2202701 -0.3527691
Moved 4221.479 455 249.3002 0.2199073 -0.3567384
Moved 4221.509 455 249 0.2199073 -0.3575103
Moved 4221.54 455 262.7483 0.2199073 -0.3221495
Moved 4221.571 455 271.8771 0.2199073 -0.29867
Moved 4221.602 455 293.4769 0.2199073 -0.2431151
Moved 4221.632 455 323.3527 0.2199073 -0.1662739
Moved 4221.663 455 348.9847 0.2199073 -0.1003479
Moved 4221.693 459.4048 376.024 0.2301036 -0.03080258
Moved 4221.725 464.0009 399.0065 0.2407428 0.02830874
Moved 4221.755 468.725 420.7625 0.2516782 0.08426544
Moved 4221.786 473 439 0.2615741 0.1311728
Moved 4221.816 479.7581 459.769 0.2772179 0.1845911
Moved 4221.847 486.3861 482.1583 0.2925604 0.2421765
Moved 4221.878 492.0181 500.0543 0.3055975 0.2882055
Moved 4221.909 499.0799 513.1599 0.3219443 0.3219132
Moved 4221.939 506.7387 530.8467 0.3396729 0.3674039
Moved 4221.97 514.7122 546.4244 0.3581301 0.40747
Moved 4222.001 518.104 554.2079 0.3659815 0.4274895
Moved 4222.032 519.6507 560.3014 0.3695618 0.443162
Moved 4222.063 521 564.5227 0.3726852 0.4540192
Moved 4222.093 521 568.394 0.3726852 0.4639762
Moved 4222.124 521 569.9317 0.3726852 0.4679313
Moved 4222.155 521 571.7737 0.3726852 0.472669
Moved 4222.186 506.1555 573.6407 0.3383229 0.477471
Moved 4222.216 484.4262 574 0.2880237 0.478395
Moved 4222.247 460.2367 574 0.2320295 0.478395
Moved 4222.277 436.5043 565.1121 0.1770933 0.4555351
Moved 4222.308 414.3208 562.1887 0.1257426 0.448016
Moved 4222.339 394.5 560 0.07986108 0.4423867
Moved 4222.37 376.7146 555.7858 0.03869126 0.4315477
Moved 4222.4 360.5829 555 0.00134935 0.4295266
Moved 4222.431 347.2137 554 -0.02959803 0.4269547
Moved 4222.462 336.6873 553 -0.0539647 0.4243826
Moved 4222.493 321.4488 549.6898 -0.08923893 0.4158686
Moved 4222.523 312.4511 547.817 -0.1100669 0.4110519
Moved 4222.554 304.8488 547 -0.1276647 0.4089505
Moved 4222.585 299.8195 546 -0.1393067 0.4063785
Moved 4222.616 295.5364 545 -0.1492212 0.4038065
Moved 4222.646 291.6691 545 -0.1581734 0.4038065
Moved 4222.677 289.1157 544 -0.1640841 0.4012345
Moved 4222.708 289 544 -0.1643519 0.4012345
Stationary 4222.739 289 544 -0.1643519 0.4012345
Ended 4222.769 289 544 -0.1643519 0.4012345
Candidates 4222.861 13 about avenue revenue harbor recently example army attempt senior assembly admit value adventure
Began 4223.691 422 499 0.1435185 0.2854938
Stationary 4223.722 422 499 0.1435185 0.2854938
Moved 4223.753 395.4983 499 0.08217186 0.2854938
Moved 4223.784 348.351 499 -0.02696539 0.2854938
Moved 4223.814 291.3146 489.6224 -0.158994 0.2613744
Moved 4223.845 252.7244 483.2874 -0.2483232 0.2450807
Moved 4223.875 237.0844 480.7711 -0.2845269 0.2386087
Moved 4223.906 229.773 481 -0.3014514 0.2391974
Ended 4223.937 229.773 481 -0.3014514 0.2391974
Cancel 4223.999
Began 4225.074 424 524 0.1481481 0.3497942
Stationary 4225.105 424 524 0.1481481 0.3497942
Stationary 4225.136 424 524 0.1481481 0.3497942
Stationary 4225.167 424 524 0.1481481 0.3497942
Moved 4225.197 405.9181 499.8771 0.1062918 0.2877496
Moved 4225.228 387.6276 463.2551 0.06395271 0.1935573
Moved 4225.259 373.945 430.0712 0.03228009 0.1082078
Moved 4225.29 364.5 401 0.01041671 0.03343609
Moved 4225.32 353.9515 356.709 -0.01400113 -0.08048093
Moved 4225.351 352.5244 349.6222 -0.01730452 -0.09870843
Moved 4225.382 352 345.3536 -0.01851852 -0.1096872
Moved 4225.413 351 339.5789 -0.02083332 -0.1245398
Moved 4225.443 350 335.7251 -0.02314816 -0.1344519
Moved 4225.474 350 332.8395 -0.02314816 -0.1418738
Moved 4225.504 349 330.9705 -0.02546296 -0.1466809
Moved 4225.535 348 331 -0.0277778 -0.146605
Moved 4225.566 345.5468 331 -0.03345639 -0.146605
Moved 4225.597 339.3295 343.341 -0.04784837 -0.1148638
Moved 4225.627 332.3172 358.2598 -0.06408051 -0.07649229
Moved 4225.658 321.0895 381.5486 -0.09007057 -0.01659323
Moved 4225.689 309.4391 406.5282 -0.117039 0.04765479
Moved 4225.72 295.2617 432.1075 -0.1498572 0.1134451
Moved 4225.75 283.1433 450.7994 -0.177909 0.1615209
Moved 4225.781 270.6779 469.9832 -0.2067641 0.2108621
Moved 4225.812 259.1913 487.2131 -0.2333536 0.2551777
Moved 4225.843 249 500 -0.2569445 0.2880658
Moved 4225.874 241.6947 510.3053 -0.2738549 0.3145711
Moved 4225.904 235.0648 518.9352 -0.2892019 0.3367673
Moved 4225.935 229.3234 524.6766 -0.3024922 0.3515345
Moved 4225.965 225.7403 529.2597 -0.3107864 0.3633222
Moved 4225.996 220.3479 533.6521 -0.3232688 0.3746196
Moved 4226.027 220 535.0881 -0.3240741 0.3783128
Moved 4226.058 218 538.0363 -0.3287037 0.3858958
Moved 4226.088 216.5173 538.4827 -0.3321357 0.3870438
Moved 4226.119 214.6171 540 -0.3365346 0.3909464
Moved 4226.15 212.748 543.252 -0.3408611 0.3993107
Moved 4226.181 211.1581 545.8419 -0.3445414 0.4059719
Moved 4226.211 209.3407 548.6593 -0.3487484 0.4132182
Moved 4226.242 209 550.2637 -0.349537 0.4173449
Moved 4226.273 209 551.1322 -0.349537 0.4195786
Stationary 4226.304 209 551 -0.349537 0.4192385
Stationary 4226.334 209 551 -0.349537 0.4192385
Moved 4226.365 232.1532 551 -0.2959416 0.4192385
Moved 4226.396 254.1762 537.809 -0.2449626 0.385311
Moved 4226.427 282.4492 523.8004 -0.1795158 0.3492807
Moved 4226.457 309.2952 506.4698 -0.1173722 0.3047063
Moved 4226.488 339.1038 488.2641 -0.0483708 0.2578808
Moved 4226.519 360.9852 472.456 0.002280474 0.2172221
Moved 4226.549 382.0455 454.1287 0.05103121 0.1700841
Moved 4226.58 398.1936 439.8065 0.08841107 0.1332469
Moved 4226.611 410.6353 428.3647 0.1172113 0.1038186
Moved 4226.642 420.9352 418.0648 0.1410537 0.07732709
Moved 4226.672 430.0535 408.9465 0.1621608 0.05387479
Moved 4226.703 436.433 400.3505 0.1769283 0.03176567
Moved 4226.734 443.4374 392.7501 0.1931422 0.0122172
Moved 4226.765 451.2371 384.1443 0.2111969 -0.009916839
Moved 4226.795 456.9863 378.0137 0.2245054 -0.025685
Moved 4226.826 461.3595 372.2811 0.2346284 -0.04042935
Moved 4226.857 464.8611 368.2778 0.242734 -0.05072581
Moved 4226.888 467.5 365.5 0.2488426 -0.05787045
Moved 4226.918 468.5993 364 0.2513874 -0.06172839
Moved 4226.949 471.4712 361.5289 0.258035 -0.06808425
Moved 4226.979 473.0157 358.9843 0.2616106 -0.07462898
Moved 4227.01 474 358.1136 0.2638889 -0.07686835
Moved 4227.041 475 358 0.2662037 -0.07716057
Moved 4227.072 477.1993 358 0.2712946 -0.07716057
Moved 4227.103 484.3882 397.9408 0.2879355 0.02556777
Moved 4227.133 491.01 440.0366 0.3032638 0.1338388
Moved 4227.164 498.5959 471.3835 0.3208238 0.2144636
Moved 4227.195 506.3455 499.485 0.3387627 0.2867411
Moved 4227.226 511.5845 519.0458 0.3508902 0.337052
Moved 4227.256 517.5043 537.1768 0.3645933 0.3836849
Moved 4227.287 523.5608 553.6824 0.3786129 0.4261377
Moved 4227.318 531.6993 571.3987 0.3974522 0.4717044
Moved 4227.349 540.3116 590.6233 0.4173881 0.5211504
Moved 4227.379 549.9262 606.5437 0.439644 0.5620979
Moved 4227.41 558.4273 619.0455 0.4593225 0.5942528
Moved 4227.441 566.3575 630.0363 0.4776794 0.6225211
Moved 4227.472 572.0932 638.0932 0.4909565 0.6432437
Moved 4227.502 577.8363 647.6726 0.5042507 0.667882
Moved 4227.533 581.9586 651.9172 0.5137931 0.6787995
Moved 4227.563 584.8304 656.8304 0.5204408 0.6914362
Moved 4227.594 585.7016 659 0.5224574 0.6970164
Moved 4227.625 586 661.1592 0.5231482 0.7025698
Moved 4227.656 586 663.0845 0.5231482 0.7075218
Moved 4227.687 586 664.5 0.5231482 0.7111624
Moved 4227.717 579.4304 665 0.5079406 0.7124484
Moved 4227.748 563.2749 665 0.4705438 0.7124484
Moved 4227.779 542.6923 665 0.4228989 0.7124484
Moved 4227.81 518.8401 665 0.3676853 0.7124484
Moved 4227.84 500.0463 665 0.3241811 0.7124484
Moved 4227.871 477.2498 658 0.2714116 0.6944444
Moved 4227.902 454.252 658 0.2181758 0.6944444
Moved 4227.933 434.179 658 0.1717107 0.6944444
Moved 4227.963 415.0277 658 0.127379 0.6944444
Moved 4227.994 395.1083 658 0.08126915 0.6944444
Moved 4228.024 379.4348 658 0.04498789 0.6944444
Moved 4228.055 364.1036 658 0.009499093 0.6944444
Moved 4228.086 349.3684 658 -0.02461011 0.6944444
Moved 4228.117 337.5977 658 -0.05185718 0.6944444
Moved 4228.147 328.6677 658 -0.07252847 0.6944444
Moved 4228.178 323.7289 658 -0.08396099 0.6944444
Moved 4228.209 320.5 658 -0.09143516 0.6944444
Ended 4228.24 320 658 -0.09259259 0.6944444
Candidates 4228.332 13 about cable vanity vampire value came cannot any admit favor cake habit cape
Began 4229.869 347 529 -0.0300926 0.3626543
