the five boxing wizards jump quickly
the five boxing wizards jump quickly
Basic
List

0.6 0.6
432 388.8
Began 864.2957 343 529 -0.03935183 0.3626543
Stationary 864.3264 343 529 -0.03935183 0.3626543
Stationary 864.3571 343 529 -0.03935183 0.3626543
Moved 864.3878 357.9828 511.6207 -0.004669478 0.3179543
Moved 864.4185 386.5494 467.9011 0.06145706 0.2055069
Moved 864.4493 400.0262 438.9476 0.09265323 0.1310381
Moved 864.4799 409.315 415.5984 0.114155 0.07098363
Moved 864.5107 414.5 400.5 0.1261574 0.03215016
Moved 864.5414 417.9704 394.0593 0.1341906 0.01558449
Moved 864.5721 418.7358 388.5284 0.1359625 0.001359123
Moved 864.6028 419 384.5042 0.1365741 -0.008991421
Moved 864.6335 402.6428 384 0.09871006 -0.01028807
Moved 864.6642 369.6873 398.9887 0.02242446 0.02826314
Moved 864.6949 328.089 419.9555 -0.07386809 0.08219004
Moved 864.7256 297.4668 441.1925 -0.1447529 0.136812
Moved 864.7563 278.9878 455.4098 -0.1875283 0.173379
Moved 864.787 266.915 465.085 -0.2154745 0.1982639
Moved 864.8177 259.7445 473.3833 -0.232073 0.2196072
Moved 864.8485 257.1045 479.791 -0.238184 0.2360878
Ended 864.8792 257 480 -0.2384259 0.2366254
Candidates 865.0021 13 the there this other tiger if thus else where huge rights that time
Began 866.4763 372 391 0.02777775 0.007715971
Stationary 866.507 372 391 0.02777775 0.007715971
Moved 866.5377 386.2915 408.1903 0.06085992 0.05192972
Moved 866.5684 423.9348 443.9348 0.1479971 0.143865
Moved 866.5991 451.2883 471.4315 0.2113156 0.214587
Moved 866.6298 477.1414 494.2368 0.2711606 0.2732428
Moved 866.6605 492.3589 507.6871 0.3063863 0.3078372
Moved 866.6913 503.7496 517.3123 0.3327537 0.3325931
Moved 866.722 509.7584 522.7584 0.346663 0.3466008
Moved 866.752 512.6454 526.6454 0.3533458 0.3565981
Moved 866.7834 513 528.2068 0.3541666 0.3606143
Stationary 866.8141 513 528.2068 0.3541666 0.3606143
Moved 866.8448 513 529 0.3541666 0.3626543
Moved 866.8755 500.6751 529 0.3256369 0.3626543
Moved 866.9063 479.5829 488.8743 0.2768121 0.2594502
Moved 866.937 450.9156 431.6506 0.2104529 0.1122699
Moved 866.9677 431.8187 389.2738 0.1662469 0.003276126
Moved 866.9984 420.3762 357.3782 0.1397598 -0.07875999
Moved 867.0291 410.3491 322.3962 0.1165487 -0.168734
Moved 867.0598 405.3867 295.3205 0.1050619 -0.2383732
Moved 867.0906 401.9394 274.5757 0.09708196 -0.2917292
Moved 867.1212 398.1631 252.3047 0.08834045 -0.3490106
Moved 867.152 395.5 236 0.08217593 -0.3909465
Moved 867.1826 394.9542 227.8627 0.08091252 -0.4118759
Moved 867.2134 393.1843 223.1843 0.07681539 -0.4239087
Moved 867.2441 378.4213 230.4404 0.04264186 -0.4052458
Moved 867.2748 357.0248 264.9531 -0.006887019 -0.3164786
Moved 867.3055 340.2152 310.8682 -0.04579807 -0.1983844
Moved 867.3362 330.9641 348.7689 -0.06721263 -0.1009032
Moved 867.3669 326.7186 383.3774 -0.07704035 -0.01188953
Moved 867.3976 324.3019 405.585 -0.08263453 0.04522892
Moved 867.4284 322.5386 424.2301 -0.08671626 0.09318437
Moved 867.4591 319.7718 438.1412 -0.09312093 0.128964
Moved 867.4897 318.0128 450.9359 -0.09719257 0.161872
Moved 867.5206 315.5599 460.7603 -0.1028705 0.1871406
Moved 867.5513 310 474.9272 -0.1157407 0.2235783
Ended 867.582 310 476 -0.1157407 0.2263374
Accept 867.7355 0 the
Candidates 867.7355 13 kind founded fine globe line five founder joint number jobs home time king
Began 869.1176 345 326 -0.03472224 -0.1594652
Stationary 869.1483 345 326 -0.03472224 -0.1594652
Moved 869.179 348.6733 342.1981 -0.02621914 -0.1178033
Moved 869.2097 365.0214 379.6203 0.0116235 -0.0215528
Moved 869.2405 393.8351 447.2316 0.078322 0.1523445
Moved 869.2712 413.3293 491.6585 0.1234474 0.2666113
Moved 869.3019 422.6987 517.8632 0.1451359 0.3340101
Moved 869.3326 430.9746 539.9407 0.1642931 0.3907938
Moved 869.3633 435.9191 550.8383 0.1757387 0.4188226
Moved 869.394 438.2183 557.4365 0.1810608 0.4357934
Moved 869.4247 439 560.9809 0.1828703 0.4449097
Moved 869.4553 439 562.3558 0.1828703 0.4484458
Moved 869.4861 439 564.1825 0.1828703 0.4531442
Stationary 869.5168 439 564.1825 0.1828703 0.4531442
Stationary 869.5475 439 564 0.1828703 0.4526748
