the bathroom is good for reading
Moved 2825.644 601.6688 427 0.5594184 0.1003086
Moved 2825.674 615.5665 427 0.591589 0.1003086
Ended 2825.705 623 427 0.6087962 0.1003086
Accept 2825.797 0 the
Began 2826.965 355 407 -0.01157408 0.04886827
Moved 2826.996 355 398.1631 -0.01157408 0.02613974
Moved 2827.026 355 380.98 -0.01157408 -0.01805553
Moved 2827.057 364.3372 357.4824 0.01003991 -0.07849187
Moved 2827.088 374.277 322.892 0.03304859 -0.1674588
Moved 2827.118 382.9223 294.2072 0.05306095 -0.2412368
Moved 2827.149 391.5094 268.6353 0.0729385 -0.3070081
Moved 2827.18 399.0906 248.0917 0.0904875 -0.3598467
Moved 2827.21 403.2426 235.0298 0.1000985 -0.3934419
Moved 2827.241 407.1061 223.5754 0.109042 -0.4229027
Moved 2827.272 409 217.4916 0.113426 -0.4385505
Moved 2827.303 410.5514 211.8972 0.1170171 -0.4529393
Moved 2827.333 411 208.5737 0.1180555 -0.4614874
Moved 2827.364 411 205.7087 0.1180555 -0.4688562
Moved 2827.395 411 205 0.1180555 -0.470679
Moved 2827.426 394.0321 211.3873 0.07877797 -0.4542507
Moved 2827.456 361.9954 240.5883 0.004618963 -0.3791454
Moved 2827.487 326.5119 280.8601 -0.07751867 -0.2755656
Moved 2827.518 295.4999 314.4585 -0.1493059 -0.18915
Moved 2827.549 274.3635 340.6365 -0.1982327 -0.1218197
Moved 2827.579 256.7709 361.2291 -0.2389563 -0.06885513
Moved 2827.61 240.6274 381.9608 -0.2763254 -0.01553296
Moved 2827.641 225.2751 399.8457 -0.3118632 0.03046726
Moved 2827.671 215.9869 412.0164 -0.3333637 0.06177043
Moved 2827.702 208.2659 424.4682 -0.3512364 0.09379673
Moved 2827.733 203.2255 433.5491 -0.362904 0.1171529
Moved 2827.764 197.4641 442.8038 -0.3762405 0.1409563
Moved 2827.794 192.7566 450.3651 -0.3871374 0.1604039
Moved 2827.825 189.2371 454.7629 -0.3952845 0.1717151
Moved 2827.856 185.8667 460.1333 -0.4030864 0.1855279
Moved 2827.886 182.5626 463.4374 -0.4107348 0.1940262
Moved 2827.917 179.6878 467.3122 -0.4173893 0.2039922
Moved 2827.948 178.1505 469.8495 -0.420948 0.2105183
Moved 2827.979 177 473.7235 -0.4236111 0.2204822
Moved 2828.009 177 476.1852 -0.4236111 0.2268137
Moved 2828.04 177 481.9515 -0.4236111 0.2416447
Moved 2828.071 187.6977 493.8351 -0.3988479 0.2722096
Moved 2828.102 211.3143 514.6208 -0.3441799 0.3256706
Moved 2828.132 241.5093 539.0627 -0.2742841 0.3885357
Moved 2828.163 263.6231 556.2173 -0.2230947 0.4326577
Moved 2828.194 289.278 575.994 -0.1637082 0.4835237
Moved 2828.224 320.1498 601.1199 -0.09224579 0.5481477
Moved 2828.255 338.4274 615.4274 -0.04993657 0.5849469
Moved 2828.286 352.3954 625.5969 -0.01760329 0.6111031
Moved 2828.317 358.5505 630.5505 -0.003355294 0.6238437
Moved 2828.347 363.1457 633.1458 0.0072818 0.6305188
Moved 2828.378 364.5 633 0.01041671 0.6301439
Moved 2828.409 366 634 0.01388888 0.632716
Moved 2828.439 366 635.0206 0.01388888 0.6353409
Moved 2828.47 367.3745 635 0.01707067 0.6352879
Stationary 2828.501 367 635 0.01620372 0.6352879
Stationary 2828.532 367 635 0.01620372 0.6352879
Stationary 2828.562 367 635 0.01620372 0.6352879
Moved 2828.593 367 601.0673 0.01620372 0.5480126
Moved 2828.624 357.9965 556.9512 -0.004637689 0.4345451
Moved 2828.655 354.1145 516.3738 -0.01362393 0.3301794
Moved 2828.685 353 489.2526 -0.01620372 0.2604234
Moved 2828.716 352 469.3851 -0.01851852 0.2093236
Moved 2828.747 352 451.1283 -0.01851852 0.162367
Moved 2828.777 352 437.8495 -0.01851852 0.1282137
Moved 2828.808 352 426.4498 -0.01851852 0.09889336
Moved 2828.839 352 416.2894 -0.01851852 0.07276064
Moved 2828.87 352 408.3926 -0.01851852 0.05244993
Moved 2828.9 352 401.6302 -0.01851852 0.03505695
Moved 2828.931 352 397.3842 -0.01851852 0.02413628
Moved 2828.962 352 394.3774 -0.01851852 0.01640284
Moved 2828.992 352 391.5084 -0.01851852 0.009023564
Moved 2829.023 352 389.6336 -0.01851852 0.004201583
Moved 2829.054 352 388.6799 -0.01851852 0.001748717
Moved 2829.085 352 387.7505 -0.01851852 -0.0006416304
Moved 2829.115 352 386.8969 -0.01851852 -0.002837397
Moved 2829.146 352 385.9752 -0.01851852 -0.005207846
Moved 2829.177 352 384.9954 -0.01851852 -0.007728059
Stationary 2829.208 352 385 -0.01851852 -0.007716127
Stationary 2829.238 352 385 -0.01851852 -0.007716127
Stationary 2829.269 352 385 -0.01851852 -0.007716127
Stationary 2829.3 352 385 -0.01851852 -0.007716127
Moved 2829.33 347.8968 400.258 -0.02801667 0.03152769
Moved 2829.361 343.1782 414.4655 -0.03893942 0.0680695
Moved 2829.392 335.7089 435.8734 -0.05622949 0.1231311
Moved 2829.423 328.4127 456.762 -0.07311886 0.1768569
Moved 2829.453 321.6507 482.3973 -0.08877154 0.2427912
Moved 2829.484 317.1974 502.6178 -0.09907995 0.2947988
Moved 2829.515 315 521.6747 -0.1041667 0.3438134
Moved 2829.545 315 534.9155 -0.1041667 0.3778689
Moved 2829.576 315 545.0569 -0.1041667 0.403953
Moved 2829.607 315 549.8846 -0.1041667 0.4163699
Moved 2829.638 315 554.7542 -0.1041667 0.4288945
Moved 2829.668 315 558.2422 -0.1041667 0.4378656
Moved 2829.699 324.9865 561.4932 -0.0810498 0.4462273
Moved 2829.73 337.0056 566.0018 -0.0532278 0.4578235
Moved 2829.76 368.0567 568 0.0186498 0.4629629
Moved 2829.791 409.1406 568 0.1137513 0.4629629
Moved 2829.822 448.4979 557.5627 0.2048562 0.436118
Moved 2829.853 489.9123 548.6813 0.3007229 0.4132748
Moved 2829.883 515.2433 542.9305 0.3593595 0.3984837
Moved 2829.914 534.4193 540.0968 0.4037482 0.3911954
Moved 2829.945 548.0829 537.5834 0.4353772 0.384731
Moved 2829.976 556.8387 535.7204 0.4556452 0.3799392
Moved 2830.006 563.3162 533.8419 0.4706394 0.3751078
Moved 2830.037 566.7819 534 0.4786619 0.3755144
Moved 2830.068 569.2915 532.8542 0.4844711 0.3725674
Moved 2830.098 571.0126 533 0.4884552 0.3729423
Moved 2830.129 572.3713 531.6287 0.4916003 0.3694152
Moved 2830.16 572 528.4675 0.4907407 0.3612846
Moved 2830.191 557.8273 502.5236 0.4579335 0.2945565
Moved 2830.221 505.138 412.6392 0.3359675 0.06337225
Moved 2830.252 475.7724 359.0145 0.2679916 -0.07455134
Moved 2830.283 457.277 312.6728 0.2251783 -0.1937428
Moved 2830.313 446.6837 278.7348 0.2006567 -0.2810319
Moved 2830.344 438.5938 247.6721 0.1819302 -0.3609257
Moved 2830.375 434.6273 223.7635 0.1727483 -0.4224189
Moved 2830.406 430.8744 199.1206 0.164061 -0.485801
Moved 2830.437 429.0136 188.0408 0.1597537 -0.5142985
Moved 2830.467 428.139 180.2781 0.1577293 -0.5342643
Ended 2830.498 428 176.2649 0.1574074 -0.5445862
Candidates 2830.621 13 bathroom nation begun bedroom variation version criterion creation cartoon acquisition whom maturation bargain
Began 2831.389 388 403 0.06481478 0.03858017
Stationary 2831.42 388 403 0.06481478 0.03858017
Moved 2831.45 417.1451 403 0.1322804 0.03858017
Moved 2831.481 486.4144 403 0.2926259 0.03858017
Moved 2831.512 517.545 403 0.3646874 0.03858017
Moved 2831.542 559.8082 403 0.462519 0.03858017
Moved 2831.573 587.0602 393.0977 0.5256023 0.01311137
Ended 2831.604 597 393 0.548611 0.01285996
Accept 2831.665 0 bathroom
Began 2832.679 340 345 -0.04629632 -0.1105968
Stationary 2832.71 340 345 -0.04629632 -0.1105968
Moved 2832.741 354.73 365.7127 -0.01219903 -0.05732336
Moved 2832.771 382.3404 409.4042 0.05171378 0.05505184
Moved 2832.802 413.5416 453.3889 0.1239389 0.1681812
Moved 2832.833 440.0911 488.26 0.1853961 0.2578703
Moved 2832.864 457.7255 512.634 0.2262165 0.3205608
Moved 2832.894 468.9766 527.6276 0.2522606 0.3591245
Moved 2832.925 475.7463 535.7463 0.2679312 0.3800058
Moved 2832.956 478 539.7444 0.2731481 0.3902891
Moved 2832.986 479 542.5 0.275463 0.3973764
Moved 2833.017 479 542 0.275463 0.3960905
Stationary 2833.048 479 542 0.275463 0.3960905
Moved 2833.078 465.8289 534.9473 0.2449742 0.3779507
Moved 2833.109 434.2998 511.2845 0.1719903 0.3170896
Moved 2833.14 384.5113 480.4417 0.05673915 0.2377614
Moved 2833.171 334.9602 449.1002 -0.05796244 0.1571505
Moved 2833.201 290.094 423.547 -0.1618194 0.09142734
Moved 2833.232 259.6593 407.1346 -0.2322702 0.04921438
Moved 2833.263 227.3431 389.2059 -0.3070762 0.003101443
Moved 2833.294 207.0105 379.0052 -0.3541423 -0.02313473
Moved 2833.324 189.9685 370.3811 -0.3935913 -0.04531617
Moved 2833.355 176.1563 363.8672 -0.4255642 -0.06207007
Moved 2833.386 167.2318 358.2318 -0.4462227 -0.07656427
Moved 2833.417 158.6527 353.1018 -0.4660816 -0.08975872
Moved 2833.447 153.3416 349.6708 -0.4783759 -0.09858331
Moved 2833.478 149.2384 348 -0.487874 -0.1028807
Ended 2833.509 148 348 -0.4907407 -0.1028807
Candidates 2833.632 13 its is us his gotta usa guys hours hits yours goes press toys
Began 2834.461 360 401 0 0.03343609
Moved 2834.492 360 413.6928 0 0.06608229
Moved 2834.522 383.3069 446.5262 0.05395124 0.1505302
Moved 2834.553 414.2042 495.7267 0.1254726 0.2770748
Moved 2834.584 443.5724 537.573 0.1934547 0.3847041
Moved 2834.615 458.7881 557.6823 0.2286763 0.4364255
Moved 2834.646 467.5076 567.5076 0.2488602 0.4616963
Moved 2834.676 471.804 571.804 0.2588055 0.4727467
Moved 2834.707 473.6158 574 0.2629997 0.478395
Ended 2834.738 474 574 0.2638889 0.478395
Accept 2834.83 1 is
Began 2836.335 355 374 -0.01157408 -0.03600823
Stationary 2836.366 355 374 -0.01157408 -0.03600823
Stationary 2836.397 355 374 -0.01157408 -0.03600823
Stationary 2836.427 355 374 -0.01157408 -0.03600823
Stationary 2836.458 355 374 -0.01157408 -0.03600823
Stationary 2836.489 355 374 -0.01157408 -0.03600823
Stationary 2836.52 355 374 -0.01157408 -0.03600823
Stationary 2836.55 355 374 -0.01157408 -0.03600823
Stationary 2836.581 355 374 -0.01157408 -0.03600823
Stationary 2836.612 355 374 -0.01157408 -0.03600823
Stationary 2836.642 355 374 -0.01157408 -0.03600823
Moved 2836.673 355 383.317 -0.01157408 -0.01204471
Moved 2836.704 362.9481 385.9481 0.006824235 -0.005277625
Moved 2836.735 365 389.8185 0.01157403 0.004677164
Moved 2836.765 368.5 395 0.01967589 0.01800408
Moved 2836.796 374.6516 402.6516 0.03391584 0.03768411
Moved 2836.827 387.3881 417.4657 0.06339838 0.07578622
Moved 2836.857 404.7878 441.6605 0.1036755 0.1380155
Moved 2836.888 424.6395 464.7015 0.1496284 0.1972775
Moved 2836.919 450.4868 496.2616 0.2094602 0.2784505
Moved 2836.95 467.5082 512.5082 0.2488616 0.3202371
Moved 2836.98 482.5179 527.6473 0.2836062 0.359175
Moved 2837.011 496.6631 540.663 0.3163497 0.3926517
Moved 2837.042 507.6055 550.6055 0.3416793 0.4182238
Moved 2837.073 513.8174 556.8174 0.3560587 0.434201
Moved 2837.103 516.9368 558.9368 0.3632796 0.4396521
Moved 2837.134 519.7859 561 0.3698748 0.4449587
Moved 2837.165 520 562.22 0.3703704 0.4480965
Moved 2837.195 521 563 0.3726852 0.4501028
Moved 2837.226 521 564 0.3726852 0.4526748
Moved 2837.257 522 564 0.375 0.4526748
Moved 2837.288 522 565.374 0.375 0.4562086
Stationary 2837.318 522 565 0.375 0.4552468
Stationary 2837.349 522 565 0.375 0.4552468
Moved 2837.38 514.4913 565 0.3576187 0.4552468
Moved 2837.41 504.1538 555.1025 0.3336895 0.4297903
Moved 2837.441 490.9348 547.9565 0.3030898 0.4114108
Moved 2837.472 475.6836 539.8418 0.2677861 0.3905395
Moved 2837.503 460.9694 532.4847 0.2337255 0.371617
Moved 2837.533 447.4959 524.748 0.2025369 0.351718
Moved 2837.564 437.3454 518.6727 0.1790402 0.3360922
Moved 2837.595 427.3957 511.9304 0.1560085 0.318751
Moved 2837.625 418.7755 506.1837 0.1360545 0.3039702
Moved 2837.656 411.2151 501.1434 0.1185535 0.2910067
Moved 2837.687 401.9149 494.6862 0.09702534 0.2743986
Moved 2837.718 385.0963 482.3975 0.05809327 0.2427919
Moved 2837.748 364.3191 467.8794 0.009997784 0.2054511
Moved 2837.779 338.2371 450.555 -0.05037705 0.1608924
Moved 2837.81 308.6046 429.4702 -0.1189709 0.106662
Moved 2837.841 284.3379 414.7645 -0.1751438 0.0688386
Moved 2837.871 265.5 402.5 -0.21875 0.03729416
Moved 2837.902 253.228 395.614 -0.2471574 0.01958329
Moved 2837.933 243.8275 390.885 -0.2689177 0.007420214
Moved 2837.963 238.1296 388.0648 -0.2821074 0.0001665987
Moved 2837.994 234.6158 385.6158 -0.2902412 -0.006132361
Moved 2838.025 230.6284 383.6284 -0.2994713 -0.01124386
Moved 2838.056 230 382.8769 -0.3009259 -0.0131768
Ended 2838.086 230 383 -0.3009259 -0.01286016
Candidates 2838.24 13 is good his its goods toys hours of hits god puts yours pa
Began 2839.07 385 411 0.05787035 0.05915629
Stationary 2839.1 385 411 0.05787035 0.05915629
Moved 2839.131 391.5742 422.2701 0.07308841 0.08814317
Moved 2839.162 406 449 0.1064815 0.156893
Moved 2839.192 431.181 490.7388 0.1647708 0.2642459
Moved 2839.223 451.2972 517.8531 0.2113361 0.3339844
Moved 2839.254 465.2244 535.2805 0.2435749 0.3788077
Moved 2839.285 475.0324 549.0971 0.2662787 0.4143443
Moved 2839.315 477.4709 550.9418 0.2719233 0.4190888
Moved 2839.346 480.3386 554.3386 0.2785615 0.4278254
Moved 2839.377 481 555 0.2800926 0.4295266
Ended 2839.407 481 555 0.2800926 0.4295266
Accept 2839.469 1 good
Began 2840.851 390 394 0.06944448 0.01543206
Stationary 2840.882 390 394 0.06944448 0.01543206
Stationary 2840.913 390 394 0.06944448 0.01543206
Moved 2840.944 375.0667 394 0.03487656 0.01543206
Moved 2840.974 364.7062 394 0.01089394 0.01543206
Moved 2841.005 349.3375 400.5275 -0.02468174 0.03222093
Moved 2841.036 336.9581 403.8083 -0.05333771 0.04065929
Moved 2841.066 326.9712 405 -0.07645562 0.04372424
Moved 2841.097 318.3534 406 -0.09640411 0.04629618
Moved 2841.128 312.8234 407 -0.1092052 0.04886827
Moved 2841.159 310 408 -0.1157407 0.05144025
Moved 2841.189 309 409 -0.1180555 0.05401234
Moved 2841.22 309 416.0079 -0.1180555 0.07203675
Moved 2841.251 339.6845 437.8585 -0.04702657 0.1282368
Moved 2841.281 395.1884 467.1849 0.08145451 0.2036649
Moved 2841.312 433.2033 484.1016 0.1694521 0.247175
Moved 2841.343 458.9153 494.4683 0.2289705 0.2738381
Moved 2841.374 476.2035 504.1017 0.2689895 0.2986155
Moved 2841.404 494.3533 510.6766 0.3110031 0.3155263
Moved 2841.435 508.8084 515.7617 0.344464 0.328605
Moved 2841.466 516.2605 519 0.3617142 0.3369341
Moved 2841.497 519.1218 520.0609 0.3683374 0.3396628
Moved 2841.527 521.5 521 0.3738426 0.3420781
Moved 2841.558 522.2497 522.2497 0.375578 0.3452923
Moved 2841.589 522 522.7924 0.375 0.3466883
Stationary 2841.619 522 523 0.375 0.3472221
Moved 2841.65 491.1812 524 0.3036602 0.3497942
Moved 2841.681 445.6837 524 0.1983419 0.3497942
Moved 2841.712 379.4548 524 0.04503429 0.3497942
Moved 2841.742 300.9076 505.2294 -0.1367881 0.3015158
Moved 2841.773 274.8267 500.048 -0.1971605 0.2881892
Ended 2841.804 267 496 -0.2152778 0.2777777
Candidates 2841.927 13 for diet die site sort due door sites super fire does dirt dow
Began 2842.848 368 442 0.01851857 0.1388888
Moved 2842.879 384.3978 442 0.05647649 0.1388888
Moved 2842.91 435.9153 454.4559 0.17573 0.1709255
Moved 2842.94 480.4646 453 0.2788533 0.167181
Moved 2842.971 511.1011 453 0.349771 0.167181
Moved 2843.002 532.6133 447.7277 0.3995679 0.1536205
Ended 2843.033 543 444 0.4236111 0.1440329
Accept 2843.094 0 for
Began 2844.261 386 394 0.06018519 0.01543206
Stationary 2844.292 386 394 0.06018519 0.01543206
Stationary 2844.323 386 394 0.06018519 0.01543206
Stationary 2844.354 386 394 0.06018519 0.01543206
Moved 2844.384 375.9642 420.4288 0.03695418 0.08340725
Moved 2844.415 365.7638 442.4724 0.0133422 0.1401037
Moved 2844.446 355.7412 462.5175 -0.009858261 0.1916602
Moved 2844.477 349.0229 480.9388 -0.02540986 0.2390401
Moved 2844.507 342.2513 500.3716 -0.04108483 0.2890216
Moved 2844.538 337.2695 514.9222 -0.05261694 0.3264458
Moved 2844.569 333.5 527 -0.06134262 0.3575102
Moved 2844.599 330.8571 538.4286 -0.06746029 0.3869047
Moved 2844.63 328.9867 547.0399 -0.07179006 0.4090532
Moved 2844.661 329 553.6636 -0.07175927 0.4260895
Moved 2844.692 329 558.5723 -0.07175927 0.4387146
Moved 2844.722 329 563.2576 -0.07175927 0.4507654
Moved 2844.753 329 566.1257 -0.07175927 0.4581422
Moved 2844.784 329 568.5 -0.07175927 0.4642488
Moved 2844.814 329 569.047 -0.07175927 0.4656558
Stationary 2844.845 329 569 -0.07175927 0.4655349
Moved 2844.876 327.7049 569 -0.07475723 0.4655349
Moved 2844.906 316.8422 555.8422 -0.09990241 0.4316927
Moved 2844.937 294.1872 533.5059 -0.1523444 0.3742436
Moved 2844.968 269.0385 507.0385 -0.2105591 0.3061688
Moved 2844.999 250.4425 486.0163 -0.2536053 0.2520995
Moved 2845.03 233.0465 467.0465 -0.2938738 0.2033089
Moved 2845.06 217.7287 449.8745 -0.3293317 0.1591421
Moved 2845.091 207.8184 438.0912 -0.3522722 0.1288353
Moved 2845.122 199.5 428.5 -0.3715278 0.1041665
Moved 2845.152 194.716 421.7159 -0.3826019 0.08671784
Moved 2845.183 189.9956 414.9912 -0.3935288 0.0694218
Moved 2845.214 187.1193 410.1193 -0.4001868 0.05689102
Moved 2845.245 186 407.7231 -0.4027778 0.05072802
Moved 2845.275 184 404.7491 -0.4074074 0.0430788
Moved 2845.306 183 402.8739 -0.4097222 0.03825592
Moved 2845.337 181.0086 401 -0.4143319 0.03343609
Moved 2845.367 180.4641 398.4641 -0.4155923 0.02691386
Moved 2845.398 180 395.5963 -0.4166667 0.0195378
Moved 2845.429 179 393.7322 -0.4189815 0.01474321
Moved 2845.459 179 392.5 -0.4189815 0.01157403
Moved 2845.49 179 390.6733 -0.4189815 0.006875834
Moved 2845.521 179 389.8293 -0.4189815 0.004705029
Stationary 2845.552 179 390 -0.4189815 0.005143954
Stationary 2845.583 179 390 -0.4189815 0.005143954
Stationary 2845.613 179 390 -0.4189815 0.005143954
Moved 2845.644 188.3721 390 -0.3972868 0.005143954
Moved 2845.675 196.5 390 -0.3784722 0.005143954
Moved 2845.705 207.265 400.0883 -0.3535533 0.03109127
Moved 2845.736 221.8139 405.9256 -0.3198752 0.04610485
Moved 2845.767 236.9652 411.655 -0.2848029 0.06084108
Moved 2845.798 250.4913 416.4971 -0.2534923 0.07329497
Moved 2845.828 269.4554 421.4158 -0.209594 0.08594599
Moved 2845.859 289.5199 426.0743 -0.1631484 0.09792763
Moved 2845.89 304.7617 429.9523 -0.1278664 0.107902
Moved 2845.92 314.9504 431 -0.1042814 0.1105966
Moved 2845.951 320.7276 433 -0.09090826 0.1157406
Moved 2845.982 327.4657 435 -0.07531087 0.1208847
Moved 2846.012 335.4507 439.6338 -0.05682717 0.1328029
Moved 2846.043 355.9004 456.6458 -0.009489903 0.1765579
Moved 2846.074 399.5 492 0.09143522 0.2674896
Moved 2846.105 436.8435 516.9806 0.1778784 0.3317401
Moved 2846.135 468.1508 537.412 0.250349 0.3842901
Moved 2846.166 496.4475 553.0297 0.3158507 0.4244589
Moved 2846.197 513.0641 561.3547 0.354315 0.445871
Moved 2846.228 525 567 0.3819444 0.4603909
Moved 2846.258 535.2604 571.0868 0.4056954 0.4709022
Moved 2846.289 540.9163 573.9581 0.4187876 0.4782872
Moved 2846.32 544.8345 575 0.4278577 0.480967
Moved 2846.351 546 576.2451 0.4305556 0.4841694
Moved 2846.381 548.5 576 0.4363426 0.483539
Moved 2846.412 550.0781 576 0.4399955 0.483539
Moved 2846.443 551.5 576 0.443287 0.483539
Moved 2846.473 553 560.9818 0.4467593 0.4449118
Moved 2846.504 553 534.2111 0.4467593 0.3760573
Moved 2846.535 524.024 478.8011 0.3796853 0.233542
Moved 2846.566 507.9393 443.4422 0.3424521 0.1425982
Moved 2846.596 493.8615 406.8398 0.3098646 0.04845631
Moved 2846.627 480.5 367 0.2789353 -0.05401234
Moved 2846.658 471.8883 337.9239 0.2590007 -0.1287966
Moved 2846.688 464.1863 307.7451 0.2411719 -0.2064169
Moved 2846.719 458.4013 279.8058 0.2277807 -0.2782774
Moved 2846.75 453.6686 261.6716 0.2168256 -0.3249189
Moved 2846.781 450.367 240.8352 0.209183 -0.3785103
Moved 2846.811 448.9285 233.6426 0.2058531 -0.3970099
Moved 2846.842 448 221.2379 0.2037037 -0.4289149
Moved 2846.873 446.1825 212.5476 0.1994965 -0.4512665
Moved 2846.904 446 205.2922 0.199074 -0.4699273
Moved 2846.934 445 201.8154 0.1967593 -0.4788698
Moved 2846.965 444 197.939 0.1944444 -0.4888402
Moved 2846.996 444 196.5051 0.1944444 -0.492528
Moved 2847.026 443 193.5222 0.1921296 -0.5002001
Moved 2847.057 443 191.5 0.1921296 -0.5054013
Moved 2847.088 442 189.5 0.1898148 -0.5105453
Moved 2847.119 442 188.6772 0.1898148 -0.5126615
Moved 2847.149 441 186.5 0.1875 -0.5182613
Moved 2847.18 441 185.979 0.1875 -0.5196013
Moved 2847.211 439.6522 182.6521 0.18438 -0.5281583
Moved 2847.241 440 181.0848 0.1851852 -0.5321892
Moved 2847.272 440 179.2134 0.1851852 -0.5370026
Moved 2847.303 439 177.3412 0.1828703 -0.5418179
Moved 2847.334 439 174.5 0.1828703 -0.5491255
Moved 2847.364 438 171.9337 0.1805556 -0.5557261
Moved 2847.395 437 170.0635 0.1782407 -0.5605364
Moved 2847.426 436.1935 168 0.1763738 -0.5658437
Moved 2847.457 436 166.7631 0.1759259 -0.569025
Moved 2847.487 433.9047 167 0.1710758 -0.5684157
Moved 2847.518 426.8027 181.9205 0.154636 -0.5300397
Moved 2847.549 410.4057 235.3773 0.1166798 -0.3925481
Moved 2847.579 400.5897 319.3938 0.09395758 -0.1764563
Moved 2847.61 401 377.4597 0.09490739 -0.02711001
Moved 2847.641 401 415.1097 0.09490739 0.06972666
Moved 2847.672 401 443.2549 0.09490739 0.1421165
Moved 2847.702 401 466.4073 0.09490739 0.2016647
Moved 2847.733 401 487.3003 0.09490739 0.2554019
Moved 2847.764 409.3483 500.7416 0.1142322 0.2899733
Moved 2847.794 409 507.8413 0.113426 0.3082337
Moved 2847.825 410 513.5806 0.1157407 0.3229954
Moved 2847.856 410 517 0.1157407 0.33179
Moved 2847.887 410 518 0.1157407 0.3343621
Ended 2847.917 410 518 0.1157407 0.3343621
Candidates 2848.501 13 destiny reading testing trading sony treating eating getting sing rating adding wedding restrict
Began 2849.853 412 473 0.1203704 0.2186213
Moved 2849.884 421.0155 488.0258 0.1412396 0.257268
Moved 2849.914 442.1481 512.1481 0.1901577 0.3193109
Moved 2849.945 461.4962 531.4962 0.2349448 0.3690744
Moved 2849.976 479.7205 548.0403 0.2771308 0.4116263
Moved 2850.006 484.3591 552.3591 0.2878682 0.4227342
Ended 2850.037 487 554 0.2939814 0.4269547
Accept 2850.129 1 reading
Began 2850.774 401 435 0.09490739 0.1208847
Moved 2850.805 451.2063 443.6508 0.2111258 0.1431347
Moved 2850.836 502.595 447.1997 0.3300811 0.1522625
Moved 2850.867 544.7863 447 0.427746 0.1517489
Moved 2850.897 584.4336 447 0.5195222 0.1517489
Moved 2850.928 613.3497 439.5167 0.5864577 0.1325018
Moved 2850.959 631.8293 436.6342 0.6292346 0.1250877
Moved 2850.99 642.5 433.5 0.6539352 0.1170266
Moved 2851.02 662.1544 425.6152 0.6994315 0.09674672
Moved 2851.051 679.8701 417.2779 0.74044 0.07530318
Moved 2851.082 690.3631 411.879 0.7647294 0.06141701
Ended 2851.112 693 409 0.7708333 0.05401234
PhraseEnd 2851.174
