reading week is just about here
reading week is just about here
FixStart
List

0.6 0.6
432 388.8
Began 433.3482 286 350 -0.1712963 -0.09773669
Stationary 433.3789 286 350 -0.1712963 -0.09773669
Moved 433.4097 271.4113 378.7661 -0.2050664 -0.02374979
Moved 433.4404 257.0083 411.9792 -0.2384067 0.06167498
Moved 433.4711 244.5977 438.524 -0.2671348 0.1299486
Moved 433.5019 236.0072 448.9946 -0.2870203 0.1568789
Moved 433.5326 223.661 454 -0.3155995 0.169753
Moved 433.5634 196.8066 454 -0.3777626 0.169753
Moved 433.5941 142.6309 416.3047 -0.5031692 0.07280008
Moved 433.6248 119 397 -0.5578703 0.02314815
Moved 433.6556 111.4432 389.4432 -0.5753628 0.003711991
Moved 433.6863 111 380.6813 -0.5763888 -0.01882396
Moved 433.717 133.8654 364.3461 -0.5234598 -0.06083822
Moved 433.7479 197.7296 363 -0.375626 -0.06430049
Moved 433.7786 280.4605 403.1693 -0.1841192 0.03901552
Moved 433.8093 346.5255 444.2957 -0.03119106 0.1447933
Moved 433.8401 376.0839 465.0671 0.03723125 0.1982177
Moved 433.8708 390.204 475.4693 0.06991664 0.2249723
Moved 433.9016 395.458 478 0.08207878 0.2314814
Moved 433.9323 396.3383 479.3383 0.08411635 0.2349234
Moved 433.963 397 465.051 0.0856481 0.1981765
Moved 433.9938 347.2404 358.6299 -0.02953599 -0.07554034
Moved 434.0245 314.6914 298.3829 -0.1048809 -0.2304968
Moved 434.0552 303.3891 270.9727 -0.1310439 -0.3009962
Moved 434.086 298.8695 258.478 -0.1415057 -0.3331327
Moved 434.1167 294.2915 248.4373 -0.152103 -0.3589577
Moved 434.1475 293 243.8186 -0.1550926 -0.370837
Moved 434.1782 290.038 243 -0.1619491 -0.3729424
Moved 434.209 279.5487 264.7344 -0.1862299 -0.3170412
Moved 434.2397 266.9559 313.1763 -0.2153798 -0.1924479
Moved 434.2705 263.3075 336.6163 -0.2238253 -0.1321597
Moved 434.3012 261 352.2851 -0.2291666 -0.0918594
Moved 434.3319 261 363.1805 -0.2291666 -0.06383628
Ended 434.3626 261 363.1805 -0.2291666 -0.06383628
Candidates 434.4549 13 reading rating trading wedding heading which reasons readings testing eating using ratings respond
Began 434.5471 299 332 -0.1412037 -0.144033
Stationary 434.5779 299 332 -0.1412037 -0.144033
Moved 434.6087 279.9217 344.174 -0.1853665 -0.1127214
Moved 434.6394 251.1056 360.1242 -0.2520704 -0.07169708
Moved 434.6701 217.5453 378.8728 -0.3297561 -0.02347538
Moved 434.7008 189.6366 396.9089 -0.3943597 0.02291393
Moved 434.7316 178.4153 404.3898 -0.4203348 0.04215468
Moved 434.7623 174.0847 407.9153 -0.4303596 0.05122251
Moved 434.7931 173 412.5759 -0.4328704 0.06320949
Moved 434.8238 173 416.0092 -0.4328704 0.07204009
Moved 434.8546 178.1182 418.7312 -0.4210226 0.07904107
Moved 434.8853 203.4054 423.9009 -0.3624876 0.09233757
Moved 434.916 236.3426 424 -0.2862441 0.09259254
Moved 434.9468 265.8478 424 -0.2179448 0.09259254
Moved 434.9775 290.7722 414.384 -0.1602496 0.06785993
Moved 435.0083 310.1852 408.6805 -0.1153121 0.05319062
Moved 435.039 327.5654 403.1449 -0.07508014 0.03895292
Moved 435.0697 341.8985 395.5508 -0.04190171 0.01942061
Moved 435.1005 353.4611 389.2695 -0.01513645 0.003265059
Moved 435.1313 360.7 384.5334 0.001620253 -0.008916226
Moved 435.162 370.072 378.952 0.02331475 -0.02327161
Moved 435.1927 376.4973 373.5027 0.0381882 -0.03728741
Moved 435.2235 381.9438 369.0562 0.05079577 -0.04872381
Moved 435.2542 386.6185 362.5087 0.0616169 -0.0655642
Moved 435.285 392.8043 353.1957 0.07593583 -0.08951729
Moved 435.3157 401.0016 344.9984 0.09491105 -0.1106009
Moved 435.3464 407.1722 340.8852 0.1091949 -0.1211801
Ended 435.3772 407.1722 340.8852 0.1091949 -0.1211801
Accept 435.4386 0 reading
Candidates 435.4386 13 well week feel sell fell seek el del who dark geek greek tell
Began 435.9613 295 283 -0.150463 -0.2700618
Stationary 435.9921 295 283 -0.150463 -0.2700618
Moved 436.0228 288.6931 308.7129 -0.1650624 -0.2039278
Moved 436.0535 276.5067 357.9734 -0.1932716 -0.07722886
Moved 436.0842 267.895 395.3939 -0.2132061 0.01901709
Moved 436.115 260.5081 433.7133 -0.2303052 0.1175753
Moved 436.1458 254.0608 458.2265 -0.2452297 0.1806237
Moved 436.1765 248.6087 472.9783 -0.2578503 0.2185656
Moved 436.2072 245.8346 482.9134 -0.2642716 0.2441187
Moved 436.238 242.6967 493.2133 -0.2715355 0.2706103
