the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
List

0.6 0.6
432 388.8
Began 593.6935 330 427 -0.06944443 0.1003086
Stationary 593.7243 330 427 -0.06944443 0.1003086
Stationary 593.755 330 427 -0.06944443 0.1003086
Moved 593.7858 317.7606 450.5984 -0.09777636 0.1610042
Moved 593.8165 313.2405 462.8987 -0.1082395 0.1926406
Moved 593.8472 309.7379 477.0482 -0.1163474 0.2290334
Moved 593.8779 307.9895 490.0525 -0.1203947 0.2624806
Moved 593.9087 306.2314 504.843 -0.1244643 0.3005219
Moved 593.9394 303.7926 516.0369 -0.1301097 0.329313
Moved 593.9702 302.0475 526.8575 -0.1341493 0.3571438
Moved 594.0009 301 537.1005 -0.1365741 0.3834889
Moved 594.0316 300 546.339 -0.1388889 0.4072504
Moved 594.0622 299 552.5674 -0.1412037 0.4232699
Moved 594.093 298 557.2081 -0.1435185 0.435206
Moved 594.1237 298 560.3509 -0.1435185 0.4432892
Moved 594.1545 298 562.8546 -0.1435185 0.4497288
Moved 594.1852 298 564.1849 -0.1435185 0.4531503
Moved 594.2159 298 566.1545 -0.1435185 0.4582162
Moved 594.2466 298 567.5 -0.1435185 0.4616768
Moved 594.2773 298 568.1447 -0.1435185 0.4633349
Stationary 594.3081 298 568 -0.1435185 0.4629629
Stationary 594.3389 298 568 -0.1435185 0.4629629
Stationary 594.3696 298 568 -0.1435185 0.4629629
Moved 594.4003 306.1275 568 -0.1247048 0.4629629
Moved 594.4311 309.7318 558.2682 -0.1163616 0.4379326
Moved 594.4618 315.256 551.7441 -0.1035742 0.4211524
Moved 594.4925 320.7552 543.8672 -0.09084453 0.4008931
Moved 594.5233 325.6154 537.577 -0.07959411 0.3847143
Moved 594.554 330.1102 529.3347 -0.06918927 0.363515
Moved 594.5847 336.5966 517.8068 -0.05417451 0.3338651
Moved 594.6154 343.571 507.858 -0.03803005 0.3082766
Moved 594.6462 348.9482 498.1036 -0.02558291 0.2831883
Moved 594.6769 353.4249 492.5751 -0.0152201 0.2689687
Moved 594.7076 356.9601 486.0797 -0.007036726 0.2522625
Moved 594.7384 359.3189 481.3621 -0.001576543 0.2401288
Moved 594.7691 363.3232 474.5153 0.007692575 0.2225186
Moved 594.7998 365.908 467.276 0.01367589 0.2038991
Moved 594.8306 368.6645 458.0066 0.02005666 0.180058
Moved 594.8613 370.1061 450.6816 0.02339373 0.1612182
Moved 594.892 370 439.7555 0.02314816 0.1331159
Moved 594.9227 371 426.6169 0.025463 0.09932333
Moved 594.9535 371 416.9836 0.025463 0.07454617
Moved 594.9842 371 412.2726 0.025463 0.06242956
Moved 595.015 371 408.5317 0.025463 0.05280785
Moved 595.0457 371 405.7907 0.025463 0.04575796
Moved 595.0764 371 404.5 0.025463 0.04243823
Moved 595.1071 371 404 0.025463 0.04115226
Moved 595.1379 352.2515 413.1976 -0.01793633 0.06480864
Moved 595.1686 332.8781 428.2317 -0.06278227 0.1034765
Moved 595.1993 318.6454 443.3546 -0.09572829 0.1423729
Moved 595.23 298.7029 463.3467 -0.1418915 0.1937928
Moved 595.2608 284.0065 478.9935 -0.1759109 0.2340368
Moved 595.2915 272.2273 493.7728 -0.2031776 0.2720492
Moved 595.3223 261.9081 506.092 -0.2270647 0.3037345
Moved 595.353 253.6778 516.3222 -0.2461163 0.3300468
Moved 595.3837 246.9495 524.5757 -0.2616909 0.351275
Moved 595.4144 242.4525 530.5474 -0.2721006 0.3666342
Moved 595.4451 239.606 534.394 -0.2786899 0.3765277
Moved 595.4759 238 538.4417 -0.2824074 0.3869384
Moved 595.5066 234.812 542.3761 -0.2897872 0.3970578
Moved 595.5374 233.3106 544.3789 -0.2932626 0.402209
Moved 595.568 232 547.324 -0.2962963 0.4097839
Moved 595.5988 229.9641 549.0359 -0.301009 0.4141868
Moved 595.6295 229.1822 551.8178 -0.302819 0.421342
Moved 595.6603 227.8037 553 -0.3060099 0.4243826
Ended 595.691 228 555 -0.3055556 0.4295266
Candidates 595.7524 13 the there they further where tiger that huge time rubber trigger threw roger
Began 596.367 276 480 -0.1944444 0.2366254
Stationary 596.3977 276 480 -0.1944444 0.2366254
Stationary 596.4284 276 480 -0.1944444 0.2366254
Moved 596.4592 260.3996 480 -0.2305564 0.2366254
Moved 596.49 251.3027 480 -0.2516141 0.2366254
Moved 596.5206 241.7852 480 -0.2736453 0.2366254
Moved 596.5514 236.3319 480 -0.2862687 0.2366254
Moved 596.5822 233.4026 480 -0.2930496 0.2366254
Moved 596.6129 230.9316 480 -0.2987694 0.2366254
Moved 596.6436 228.1677 480 -0.3051674 0.2366254
Moved 596.6743 226.4069 480 -0.3092433 0.2366254
Moved 596.7051 225.5 480 -0.3113426 0.2366254
Moved 596.7358 226 490.5 -0.3101852 0.2636316
Moved 596.7665 226 489.5 -0.3101852 0.2610596
Moved 596.7972 238.8278 496.8483 -0.2804913 0.2799596
Moved 596.8279 255.3844 508.0768 -0.2421657 0.3088394
Moved 596.8587 271.1535 518.2921 -0.2056633 0.3351132
Moved 596.8894 286.93 527.558 -0.1691435 0.3589453
Moved 596.9202 302.7469 536.8481 -0.1325302 0.3828398
Moved 596.9509 314.4922 546.1938 -0.1053421 0.4068769
Moved 596.9816 327.6044 558.6044 -0.07498974 0.4387973
Moved 597.0124 341.5638 568.7383 -0.04267628 0.4648618
Moved 597.0431 350.3271 575.6635 -0.02239108 0.4826736
Moved 597.0738 355.171 580.171 -0.01117826 0.4942668
Moved 597.1045 362.5471 585.5471 0.005896091 0.5080943
Moved 597.1353 372.4503 591.8378 0.02882024 0.524274
Moved 597.166 381.1272 599.1272 0.04890551 0.5430225
Moved 597.1967 387.5479 604.6986 0.06376833 0.5573522
Moved 597.2275 393.1982 611.1982 0.07684767 0.5740693
Moved 597.2582 396.3423 614.3423 0.0841257 0.5821559
Moved 597.2889 397.8234 616.8234 0.08755425 0.5885375
Moved 597.3196 399.2503 618.2503 0.09085724 0.5922075
Moved 597.3503 399 619 0.09027779 0.5941358
Stationary 597.381 399 619 0.09027779 0.5941358
Moved 597.4118 388.3455 619 0.06561458 0.5941358
Moved 597.4425 363.0924 586.9017 0.007158419 0.5115783
Moved 597.4733 336.3533 554.424 -0.05473778 0.428045
Moved 597.504 316.7195 531.2926 -0.1001865 0.3685508
Moved 597.5347 304.2478 512.7965 -0.129056 0.3209786
Moved 597.5655 294.3937 494.689 -0.1518663 0.2744058
Moved 597.5962 287.348 475.7401 -0.1681759 0.2256688
Moved 597.627 283.5906 462.3624 -0.1768737 0.1912611
Moved 597.6577 281.1813 454.5439 -0.1824507 0.1711521
Moved 597.6884 279.4166 448.8333 -0.1865356 0.156464
Moved 597.7191 279 443.3012 -0.1875 0.1422355
Moved 597.7499 279 439.3079 -0.1875 0.1319648
Moved 597.7806 279 434.9007 -0.1875 0.1206293
Moved 597.8113 279 429.4107 -0.1875 0.106509
Moved 597.842 276.9518 418.8072 -0.1922412 0.07923651
Moved 597.8728 277 409.916 -0.1921296 0.05636815
Moved 597.9035 274.7597 400.2792 -0.1973155 0.03158216
Moved 597.9342 274.0003 393.0009 -0.1990734 0.01286236
Moved 597.965 271.2492 385.4985 -0.2054416 -0.006434044
Moved 597.9957 267.8495 377.5485 -0.2133113 -0.02688145
Moved 598.0264 265.0979 368.2936 -0.2196808 -0.05068508
Moved 598.0571 261.3467 358.04 -0.2283642 -0.07705751
Moved 598.0879 258.5983 349.7948 -0.2347262 -0.09826448
Moved 598.1186 256.1627 346.3254 -0.2403641 -0.1071878
Moved 598.1494 254.4046 342.4046 -0.2444339 -0.1172722
Moved 598.1801 252.6538 339.6538 -0.2484866 -0.1243473
Moved 598.2108 252 338 -0.25 -0.1286009
Moved 598.2415 252 336.7487 -0.25 -0.1318194
Stationary 598.2723 252 337 -0.25 -0.1311728
Moved 598.303 251 337 -0.2523148 -0.1311728
Moved 598.3337 248.6308 349.3231 -0.2577991 -0.09947788
Moved 598.3644 238.3184 374.2721 -0.2816704 -0.03530848
Moved 598.3951 229.0428 398.8289 -0.3031417 0.02785211
Moved 598.4259 219.7958 420.4085 -0.3245468 0.08335517
Moved 598.4566 212.4889 438.3628 -0.3414608 0.1295339
Moved 598.4874 205.1317 454.6709 -0.3584916 0.1714786
Moved 598.5181 199.6292 466.7417 -0.3712288 0.2025249
Moved 598.5488 194.1167 477.7666 -0.3839891 0.2308811
Moved 598.5796 189.1584 489.2079 -0.3954667 0.2603083
Moved 598.6103 184.3995 500.4019 -0.4064826 0.2890993
Moved 598.6411 183 508.0894 -0.4097222 0.3088719
Moved 598.6718 181.1478 514.5565 -0.4140096 0.3255053
Moved 598.7025 181 524.2484 -0.4143519 0.3504329
Moved 598.7332 181 534.9659 -0.4143519 0.3779987
Moved 598.764 181 547.4009 -0.4143519 0.4099816
Moved 598.7947 181 555.4933 -0.4143519 0.4307956
Moved 598.8254 181 569.29 -0.4143519 0.4662808
Moved 598.8561 181 582.0708 -0.4143519 0.4991532
Moved 598.8869 181 592.0815 -0.4143519 0.5249009
Moved 598.9176 181 602.1866 -0.4143519 0.5508913
Moved 598.9484 181 608.9949 -0.4143519 0.5684025
Moved 598.9791 181 616.2708 -0.4143519 0.5871162
Moved 599.0098 181 623.5 -0.4143519 0.6057097
Moved 599.0405 180.0425 626.9575 -0.4165683 0.6146026
Moved 599.0712 179 631.7087 -0.4189815 0.6268228
Moved 599.102 177.5401 634.46 -0.422361 0.633899
Moved 599.1327 177.1045 636.8955 -0.4233692 0.6401632
Moved 599.1635 176.3949 638.6052 -0.4250119 0.6445605
Moved 599.1942 175.5 639.5 -0.4270833 0.6468621
Moved 599.2249 174.7599 639 -0.4287964 0.6455761
Ended 599.2556 174 639 -0.4305556 0.6455761
Accept 599.3785 0 the
Candidates 599.3785 13 five ice dive river driver founder over fiber drive give drove juice rice
Began 599.901 298 512 -0.1435185 0.31893
Moved 599.9317 298 489.3887 -0.1435185 0.2607732
Moved 599.9623 298 462.33 -0.1435185 0.191178
Moved 599.9932 298 443 -0.1435185 0.1414608
Moved 600.0239 308.2561 426.1037 -0.1197776 0.0980033
Moved 600.0546 311.8785 414.3644 -0.1113923 0.06780962
Moved 600.0854 314.6424 406.0728 -0.1049945 0.0464835
Moved 600.116 317.0899 399.8202 -0.0993289 0.0304016
Moved 600.1468 319.8788 392.2423 -0.09287303 0.01091129
Moved 600.1775 321.6384 387.7233 -0.08880009 -0.000711802
Moved 600.2083 323.3949 384.6051 -0.08473401 -0.008731771
Moved 600.239 323 381.1763 -0.08564815 -0.01755067
Moved 600.2697 324 379.4283 -0.08333336 -0.02204652
Moved 600.3005 324 378 -0.08333336 -0.02572024
Moved 600.3312 324 375.9636 -0.08333336 -0.03095799
Stationary 600.3619 324 375.9636 -0.08333336 -0.03095799
Stationary 600.3926 324 376 -0.08333336 -0.03086435
Stationary 600.4233 324 376 -0.08333336 -0.03086435
Moved 600.4541 331.5 411 -0.06597221 0.05915629
Moved 600.4849 342.5803 442.9343 -0.04032348 0.1412918
Moved 600.5156 352.762 473.2264 -0.01675472 0.2192036
Moved 600.5463 359.3988 497.5953 -0.00139157 0.2818809
Moved 600.577 362.0896 513.627 0.004836917 0.3231145
Moved 600.6078 364 527.3231 0.009259283 0.3583411
Moved 600.6384 365.6054 540.6327 0.01297553 0.3925737
Moved 600.6692 368.37 554.8502 0.01937509 0.4291413
Moved 600.7 371.8268 568.788 0.02737691 0.4649895
Moved 600.7307 373.5874 581.3495 0.03145228 0.497298
Moved 600.7614 377.6877 592.3753 0.04094363 0.5256566
Moved 600.7921 385.3478 605.5797 0.05867551 0.5596185
