a very traditional way to dress
Moved 916.157 430.7265 517 0.1637189 0.33179
Moved 916.1877 415.9029 511.0534 0.129405 0.3164952
Moved 916.2185 395 506 0.08101851 0.3034978
Moved 916.2492 376.7319 504 0.0387313 0.2983539
Moved 916.2799 357.3883 502 -0.0060456 0.2932098
Moved 916.3106 342.2402 502 -0.04111061 0.2932098
Moved 916.3414 332.1194 502 -0.06453852 0.2932098
Moved 916.3721 324.6182 502 -0.08190225 0.2932098
Moved 916.4028 321.8725 502 -0.08825809 0.2932098
Moved 916.4335 319.5 502 -0.09375001 0.2932098
Moved 916.4643 320 502 -0.09259259 0.2932098
Moved 916.495 329.6431 502 -0.07027055 0.2932098
Moved 916.5257 343.6042 502 -0.03795321 0.2932098
Moved 916.5565 369.9247 502 0.02297392 0.2932098
Moved 916.5872 391.6082 502 0.07316709 0.2932098
Moved 916.6179 414.2841 502 0.1256576 0.2932098
Moved 916.6486 434.6104 502 0.1727093 0.2932098
Moved 916.6794 452 502 0.2129629 0.2932098
Moved 916.71 471.2045 502 0.2574179 0.2932098
Moved 916.7408 489.6996 502 0.3002305 0.2932098
Moved 916.7715 506.7855 502 0.3397811 0.2932098
Moved 916.8023 520.9396 509.9899 0.3725454 0.31376
Moved 916.8326 531.2473 512.7491 0.3964057 0.3208567
Moved 916.8636 537 515.5 0.4097222 0.327932
Moved 916.8944 540 516.5 0.4166667 0.3305041
Moved 916.9252 540.328 517.328 0.4174259 0.3326336
Moved 916.9559 540 518 0.4166667 0.3343621
Stationary 916.9866 540 518 0.4166667 0.3343621
Moved 917.0173 516.1452 518 0.3614472 0.3343621
Moved 917.048 497.5714 507.9999 0.3184523 0.3086418
Moved 917.0788 474.0367 498.2147 0.2639739 0.2834738
Moved 917.1095 452.4453 485.2783 0.2139936 0.2502012
Moved 917.1403 429 467 0.1597223 0.2031892
Moved 917.171 403.9891 441.9891 0.1018266 0.1388607
Moved 917.2017 383.9502 414.4932 0.05544037 0.06814093
Moved 917.2324 367.259 387.1415 0.01680324 -0.002208129
Moved 917.2631 356.6979 365.3958 -0.007643749 -0.05813834
Moved 917.2939 352.1369 343.9582 -0.01820167 -0.1132763
Moved 917.3246 351 320.2715 -0.02083332 -0.1741989
Moved 917.3553 351 305.0718 -0.02083332 -0.2132927
Moved 917.386 358.8323 299.3354 -0.002702971 -0.2280468
Moved 917.4167 361 294.4028 0.002314846 -0.2407336
Moved 917.4474 362 291.6395 0.004629592 -0.2478408
Moved 917.4782 363 292 0.006944438 -0.2469136
Stationary 917.5089 363 292 0.006944438 -0.2469136
Stationary 917.5397 363 292 0.006944438 -0.2469136
Moved 917.5704 345.9747 309.0253 -0.03246605 -0.2031242
Moved 917.6011 326 328 -0.07870371 -0.1543211
Moved 917.6318 298.0252 351.3823 -0.1434601 -0.09418125
Moved 917.6625 272.4753 369.7359 -0.2026034 -0.04697556
Moved 917.6933 243.0203 386.1878 -0.2707863 -0.004660995
Moved 917.7239 222.2588 394.2471 -0.3188455 0.01606749
Moved 917.7547 197.0309 401.7422 -0.3772432 0.03534525
Moved 917.7855 178.227 405.6288 -0.4207707 0.04534168
Moved 917.8162 162.039 409.3922 -0.458243 0.05502104
Moved 917.8469 155.2771 410 -0.4738956 0.05658428
Moved 917.8776 152.3797 411.6203 -0.4806025 0.06075172
Moved 917.9083 150.8091 413.1909 -0.4842383 0.06479137
Moved 917.9391 151 415.1461 -0.4837963 0.06982002
Moved 917.9698 167.239 418.1642 -0.446206 0.07758285
Moved 918.0005 199.1286 422.6881 -0.3723875 0.08921827
Moved 918.0313 248.8989 423 -0.2571784 0.09002049
Moved 918.062 310.4169 423 -0.1147756 0.09002049
Moved 918.0927 373.5773 423 0.03142883 0.09002049
Moved 918.1234 407.3697 415.7844 0.1096521 0.0714618
Moved 918.1542 443.4774 415 0.1932346 0.06944436
Moved 918.1849 470.2305 415 0.2551633 0.06944436
Ended 918.2156 494.0025 415 0.3101909 0.06944436
Candidates 918.3078 13 traditional personal practical festival radical historical critical additional national seasonal original rational usual
Began 918.9837 564 364 0.4722223 -0.06172839
Moved 919.0144 591.8304 364 0.5366445 -0.06172839
Moved 919.0452 635.8031 353.8795 0.6384331 -0.08775852
Ended 919.0758 661.1247 352.5486 0.6970478 -0.09118154
Accept 919.1373 0 traditional
Began 919.6289 361 574 0.002314846 0.478395
Stationary 919.6597 361 574 0.002314846 0.478395
Moved 919.6904 337.9471 560.298 -0.05104839 0.4431533
Moved 919.7211 320.1869 547.3031 -0.0921599 0.40973
Moved 919.7518 300.6114 530.5095 -0.1374736 0.3665367
Moved 919.7825 282.1449 512.1449 -0.1802202 0.3193026
Moved 919.8133 266.5855 495.5854 -0.2162373 0.2767114
Moved 919.844 255.1655 480.3597 -0.2426725 0.2375506
Moved 919.8747 243.5346 465.0415 -0.2695959 0.198152
Moved 919.9055 235.0305 451.7881 -0.2892812 0.164064
Moved 919.9362 229.0122 443.0122 -0.3032125 0.1414922
Moved 919.9669 224.1981 434.7972 -0.3143562 0.120363
Moved 919.9976 218.6923 425.5385 -0.3271011 0.09654963
Moved 920.0284 215.0971 417.2913 -0.3354234 0.07533752
Moved 920.0591 212.5 412 -0.3414352 0.06172835
Moved 920.0898 212 405.709 -0.3425926 0.04554784
Moved 920.1205 211 401.1454 -0.3449074 0.03381027
Moved 920.1512 211 395.7582 -0.3449074 0.01995408
Moved 920.182 211 390.9308 -0.3449074 0.007538187
Moved 920.2127 225.2298 382.3851 -0.3119681 -0.01444177
Moved 920.2434 242.14 379 -0.272824 -0.02314815
Moved 920.2741 290.209 402.5947 -0.1615533 0.03753772
Moved 920.3049 329.6654 431.2906 -0.07021903 0.1113441
Moved 920.3356 369.0815 465.5368 0.02102206 0.1994259
Moved 920.3663 397.3661 497.9576 0.08649548 0.2828126
Moved 920.397 424.398 527.4377 0.1490694 0.3586361
Moved 920.4277 446.482 554.98 0.2001898 0.4294753
Ended 920.4585 470.3465 581.5811 0.2554316 0.4978937
Candidates 920.52 13 radio ready trap tap easy wrap ratio yahoo ray edu rap treasury way
Began 921.9641 474 370 0.2638889 -0.04629637
Stationary 921.9948 474 370 0.2638889 -0.04629637
Ended 922.0255 474 370 0.2638889 -0.04629637
NextCandidatePanel 922.1176
Began 922.64 485 344 0.2893518 -0.1131688
Stationary 922.6707 485 344 0.2893518 -0.1131688
Ended 922.7015 485 344 0.2893518 -0.1131688
NextCandidatePanel 922.7936
Began 923.2546 490 376 0.300926 -0.03086435
Ended 923.2852 490 376 0.300926 -0.03086435
Began 923.3467 487 396 0.2939814 0.02057605
NextCandidatePanel 923.3467
Stationary 923.3774 487 396 0.2939814 0.02057605
Stationary 923.4081 487 396 0.2939814 0.02057605
Stationary 923.4388 487 396 0.2939814 0.02057605
Stationary 923.4696 487 396 0.2939814 0.02057605
Moved 923.5004 476.2056 396 0.2689945 0.02057605
Moved 923.5311 473.4408 396 0.2625945 0.02057605
Moved 923.5618 470.6851 386.7957 0.2562155 -0.003097675
Moved 923.5925 464.7127 384.4752 0.2423905 -0.009065988
Moved 923.6232 455.421 375.421 0.2208819 -0.03235358
Moved 923.6539 444.8135 361.2203 0.1963277 -0.06887789
Moved 923.6847 435.7555 347.6943 0.1753598 -0.1036669
Moved 923.7154 423.5606 329.5849 0.1471311 -0.1502447
Moved 923.7462 410.9897 312.4845 0.1180316 -0.1942272
Moved 923.7769 399.9247 297.9059 0.09241839 -0.2317234
Moved 923.8076 391 288 0.07175922 -0.2572017
Moved 923.8383 378.3564 273.2277 0.04249176 -0.2951962
Moved 923.869 367.4603 259.5753 0.01726915 -0.3303105
Moved 923.8997 358.0912 249.455 -0.004418492 -0.3563401
Ended 923.9305 354.9647 244.947 -0.01165579 -0.3679347
Accept 923.9919 4 easy
Began 924.5757 329 405 -0.07175927 0.04372424
Stationary 924.6064 329 405 -0.07175927 0.04372424
Moved 924.6371 345.959 405 -0.03250222 0.04372424
Moved 924.6678 368.6342 414.6965 0.01998643 0.06866369
Moved 924.6986 392.856 416 0.07605563 0.07201634
Moved 924.7294 414.1142 417.302 0.1252644 0.07536519
Moved 924.7601 433.548 417 0.17025 0.0745884
Moved 924.7908 446.6039 417 0.200472 0.0745884
Moved 924.8215 459.1151 417 0.229433 0.0745884
Moved 924.8522 469.0806 418 0.2525015 0.07716041
Moved 924.883 477.295 419 0.2715162 0.07973251
Moved 924.9137 486.7824 420.1956 0.2934777 0.08280757
Moved 924.9444 502.6758 420 0.3302681 0.08230445
Moved 924.9752 517.4753 420 0.3645261 0.08230445
Moved 925.0059 537.993 420 0.4120209 0.08230445
Ended 925.0366 563 420 0.4699074 0.08230445
Candidates 925.098 13 full go fill folk fool gp dl shop skill help doll hill slip
Began 925.7433 483 384 0.2847222 -0.01028807
Stationary 925.774 483 384 0.2847222 -0.01028807
Moved 925.8047 453.273 384 0.2159097 -0.01028807
Moved 925.8354 402.1856 384 0.09765188 -0.01028807
Moved 925.8661 323.4506 384 -0.08460511 -0.01028807
Moved 925.8969 254.134 384 -0.2450601 -0.01028807
Ended 925.9276 224.7567 375.6498 -0.3130633 -0.03176489
Cancel 925.9891
Began 926.3271 480 422 0.2777778 0.08744851
Stationary 926.3578 480 422 0.2777778 0.08744851
Moved 926.3885 438.454 412.4119 0.1816065 0.06278768
Moved 926.4193 361.1344 401.2845 0.002625882 0.03416787
Ended 926.45 305 396 -0.1273148 0.02057605
Candidates 926.5729 13 if ld of off kg la h old g id his light kids
Began 927.2488 519 436 0.3680556 0.1234567
Moved 927.2795 508.7989 436 0.3444419 0.1234567
Moved 927.3103 487.7478 436 0.2957124 0.1234567
Moved 927.341 457.2072 436 0.2250167 0.1234567
Moved 927.3718 428.8306 436 0.15933 0.1234567
Moved 927.4025 392.6252 442.0908 0.07552136 0.1391223
Moved 927.4332 364.5 450.5 0.01041671 0.1607509
Moved 927.4639 344.0741 455.5503 -0.03686557 0.1737404
Moved 927.4947 325.2166 459.3667 -0.08051722 0.1835562
Moved 927.5253 307.0561 463.4205 -0.1225554 0.1939828
Moved 927.5561 292.0893 468.1821 -0.1572006 0.2062297
Moved 927.5868 280.21 470.9475 -0.1846991 0.2133422
Moved 927.6176 270.3172 474.4207 -0.2075991 0.2222754
Moved 927.6483 259.4445 477.1852 -0.2327674 0.2293857
Moved 927.679 250.1586 479.9471 -0.2542625 0.2364894
Moved 927.7097 238.5 481.5 -0.28125 0.2404835
Moved 927.7405 226.2751 484.29 -0.3095484 0.2476593
Moved 927.7712 214.3847 486 -0.3370725 0.2520575
Moved 927.8019 203.7292 487 -0.361738 0.2546296
Moved 927.8326 194.8613 488 -0.3822655 0.2572016
Moved 927.8633 183.5989 488 -0.408336 0.2572016
Moved 927.8941 171.7893 489 -0.4356728 0.2597736
Moved 927.9248 161.7734 490 -0.458858 0.2623456
Moved 927.9555 156.5209 491 -0.4710163 0.2649176
Moved 927.9863 151.0125 491 -0.4837673 0.2649176
Ended 928.017 151 491 -0.4837963 0.2649176
Cancel 928.0784
Began 928.6315 468 531 0.25 0.3677982
Moved 928.6622 452.0239 531 0.2130184 0.3677982
Moved 928.6929 427.8292 531 0.157012 0.3677982
Moved 928.7236 401.2838 531 0.09556442 0.3677982
Moved 928.7544 374.3221 531 0.0331531 0.3677982
Moved 928.7851 350.6036 524 -0.02175083 0.3497942
Moved 928.8159 329.3754 524 -0.07089023 0.3497942
Moved 928.8466 314.992 524 -0.1041852 0.3497942
Moved 928.8773 299.9874 524 -0.1389181 0.3497942
Moved 928.908 287.2415 524 -0.1684224 0.3497942
Moved 928.9387 278.5 524 -0.1886574 0.3497942
Moved 928.9695 271.1943 524 -0.2055687 0.3497942
Moved 929.0002 262.6317 523 -0.2253895 0.3472221
Moved 929.0309 254.6927 523 -0.2437669 0.3472221
Moved 929.0616 247.4429 522 -0.2605488 0.3446501
Moved 929.0923 236.0888 520.4178 -0.2868314 0.3405806
Moved 929.123 222.329 518.6658 -0.3186828 0.3360744
Moved 929.1538 209.586 516.9172 -0.3481806 0.3315771
Moved 929.1846 198.5 515.5 -0.3738426 0.327932
Moved 929.2153 183.0701 511.7243 -0.4095599 0.3182209
Moved 929.246 168.8187 507.9637 -0.4425494 0.3085486
Moved 929.2767 154.0394 504.2079 -0.4767606 0.2988885
Moved 929.3074 143.2127 499.6851 -0.5018224 0.2872558
Moved 929.3382 132.1051 497.035 -0.5275345 0.2804398
Moved 929.369 122.0836 494.2709 -0.5507324 0.2733304
Moved 929.3996 112.0169 491.5042 -0.5740349 0.2662144
Moved 929.4304 101.1599 489.04 -0.5991668 0.2598764
Moved 929.4611 90.1776 487.2944 -0.6245889 0.2553867
Moved 929.4918 82.62256 485.5408 -0.6420774 0.2508766
Moved 929.5225 77.5726 485 -0.6537671 0.2494856
Moved 929.5533 74.70393 484 -0.6604075 0.2469135
Moved 929.584 71.59409 483 -0.6676063 0.2443414
Ended 929.6147 70 483 -0.6712963 0.2443414
Delete 929.6761 LeftSwipe
Began 930.7516 396 515 0.08333336 0.326646
Stationary 930.7823 396 515 0.08333336 0.326646
Moved 930.813 388.6931 515 0.06641934 0.326646
Moved 930.8438 378.0921 505.0461 0.04187991 0.3010444
Moved 930.8745 367.3792 497.2275 0.0170814 0.2809348
Moved 930.9052 351.8806 488.9403 -0.01879478 0.2596201
Moved 930.9359 337.8146 481.6888 -0.05135516 0.240969
Moved 930.9667 323.6764 473.4509 -0.08408243 0.2197811
Moved 930.9974 309.0346 463.6276 -0.1179755 0.1945154
Moved 931.0281 294.3259 454.9955 -0.1520233 0.1723135
Moved 931.0588 283.7649 448.8433 -0.1764702 0.1564898
Moved 931.0896 275.7909 443.8954 -0.1949284 0.143764
Moved 931.1202 267.0985 439.399 -0.2150497 0.1321991
Moved 931.151 260.8736 434.8736 -0.2294593 0.1205595
Moved 931.1818 254.3804 430.3804 -0.2444899 0.1090029
Moved 931.2125 247.2805 425.2805 -0.2609248 0.09588587
Moved 931.2432 240.052 418.0521 -0.2776573 0.07729436
Moved 931.2739 229.7973 406.7973 -0.3013951 0.04834693
Moved 931.3046 221.5792 397.5792 -0.3204186 0.02463765
Moved 931.3353 217.2182 389.3273 -0.3305133 0.00341384
Moved 931.3661 211.7095 381.0643 -0.3432649 -0.01783866
Moved 931.3969 207.6065 374.213 -0.3527628 -0.03546059
Moved 931.4276 204.1264 368.2529 -0.3608184 -0.05079002
Moved 931.4583 202.5 365.5 -0.3645833 -0.05787045
Moved 931.489 202 363.6652 -0.3657407 -0.06258968
Moved 931.5197 199.9144 363 -0.3705685 -0.06430049
Moved 931.5505 198.6282 362 -0.3735458 -0.06687243
Moved 931.5812 195.7438 361 -0.3802227 -0.06944452
Moved 931.6119 192.9907 361 -0.3865955 -0.06944452
Moved 931.6426 187.4805 361 -0.3993506 -0.06944452
Moved 931.6733 182.5647 369.5236 -0.4107299 -0.04752178
Moved 931.7041 178.0329 373.9341 -0.4212201 -0.03617769
Moved 931.7348 172.5575 380.1638 -0.4338948 -0.02015487
Moved 931.7656 169.5258 386.9485 -0.4409125 -0.002704589
Moved 931.7963 167.0999 392.8001 -0.4465279 0.01234584
Moved 931.827 164.3446 398.3107 -0.452906 0.02651937
Moved 931.8577 162.5929 402.8143 -0.4569609 0.03810243
Moved 931.8884 162 406.7132 -0.4583334 0.04813057
Moved 931.9191 161.4305 414.7086 -0.4596517 0.06869496
Moved 931.9498 161 426.6171 -0.4606481 0.0993238
Moved 931.9806 161 439.2872 -0.4606481 0.1319115
Moved 932.0114 161 450.8908 -0.4606481 0.1617561
Moved 932.0421 171.2627 461.7882 -0.4368918 0.1897844
Moved 932.0728 174.0089 472.0354 -0.4305351 0.2161403
Moved 932.1035 176 478.2585 -0.4259259 0.2321464
Moved 932.1343 178.1635 483.327 -0.4209178 0.2451826
Moved 932.165 180 486.913 -0.4166667 0.2544059
Moved 932.1957 182.6598 489.6598 -0.4105097 0.2614706
Moved 932.2264 186.8336 493.8336 -0.400848 0.2722057
Moved 932.2572 204.9536 502.4768 -0.3589038 0.2944361
Moved 932.2879 233.4075 512.4692 -0.2930382 0.3201367
Moved 932.3186 267.7872 521.1047 -0.2134555 0.3423475
Moved 932.3494 299.271 526.7119 -0.1405765 0.3567691
Moved 932.3801 332.3092 531.5735 -0.06409898 0.3692735
Moved 932.4108 360.9847 535.6641 0.002279381 0.3797945
Moved 932.4415 382.8378 539.1862 0.05286524 0.3888532
Ended 932.4722 396.7231 541.9446 0.08500715 0.3959481
Candidates 932.5644 13 iraqi user harry yay year gary that tar gay tasty treaty heart ray
Began 933.3633 438 431 0.1805556 0.1105966
Stationary 933.394 438 431 0.1805556 0.1105966
Moved 933.4247 419.0371 431 0.1366599 0.1105966
Moved 933.4554 395.449 431 0.08205791 0.1105966
Moved 933.4861 365.5009 424 0.01273354 0.09259254
Moved 933.5169 330.3873 424 -0.06854792 0.09259254
Moved 933.5477 299.2769 424 -0.1405626 0.09259254
Moved 933.5784 275.6658 424 -0.195218 0.09259254
Ended 933.6091 266 424 -0.2175926 0.09259254
Cancel 933.6705
Began 934.2236 260 554 -0.2314815 0.4269547
Stationary 934.2543 260 554 -0.2314815 0.4269547
Stationary 934.285 260 554 -0.2314815 0.4269547
Stationary 934.3157 260 554 -0.2314815 0.4269547
Stationary 934.3465 260 554 -0.2314815 0.4269547
Moved 934.3772 250.3475 545.6951 -0.2538252 0.4055942
Moved 934.408 242.7742 537.7742 -0.2713559 0.3852217
Moved 934.4387 234.5439 526.3919 -0.2904075 0.3559462
Moved 934.4694 227.2704 516.6939 -0.3072444 0.3310028
Moved 934.5001 221.3393 507.0089 -0.3209738 0.3060928
Moved 934.5308 215.7907 496.686 -0.3338179 0.279542
Moved 934.5616 211 488 -0.3449074 0.2572016
Moved 934.5923 205.4987 478.9975 -0.3576418 0.234047
Moved 934.623 200.0053 471.0053 -0.3703581 0.213491
Moved 934.6537 194.2514 460.7541 -0.3836774 0.1871246
Moved 934.6845 189.7112 452.4223 -0.3941871 0.1656951
Moved 934.7152 184.0826 443.1238 -0.4072163 0.1417794
Moved 934.7459 180.2849 434.8549 -0.4160071 0.1205114
Moved 934.7767 177.5283 427.5849 -0.4223882 0.101813
Moved 934.8074 176 417.5551 -0.4259259 0.07601596
Moved 934.8381 176 408.4285 -0.4259259 0.05254243
Moved 934.8689 188.6968 397.357 -0.3965352 0.02406627
Moved 934.8996 204.1909 383.1494 -0.3606691 -0.01247602
Moved 934.9303 226.1418 374.7145 -0.3098569 -0.03417042
Moved 934.9611 245.8382 372 -0.2642635 -0.04115226
Moved 934.9917 263.9817 372 -0.2222646 -0.04115226
Moved 935.0225 285.611 390.9191 -0.1721968 0.007507811
Moved 935.0532 316.1706 416.4755 -0.1014569 0.07323944
Moved 935.0839 341.7499 448.9374 -0.04224559 0.1567319
Moved 935.1147 365.6197 481.1595 0.01300852 0.2396078
Moved 935.1453 381.1884 502.7825 0.04904707 0.2952224
Moved 935.1761 397.0384 524.0511 0.08573691 0.3499257
Moved 935.2068 407.3155 539.8592 0.1095267 0.3905843
Moved 935.2375 414.5903 552.1204 0.1263664 0.4221202
Moved 935.2683 418.9924 559.9773 0.1365565 0.4423283
Moved 935.299 422.7525 565.505 0.1452604 0.4565457
Ended 935.3297 423 566 0.1458333 0.4578188
Candidates 935.3912 13 way ready easy radio east west ray essay rest wait eat edu est
Began 936.1594 463 380 0.2384259 -0.02057613
Moved 936.1901 485.3459 380 0.2901526 -0.02057613
Moved 936.2208 527.2924 380 0.387251 -0.02057613
Moved 936.2516 584 380 0.5185185 -0.02057613
Moved 936.2822 637.5172 380 0.6424008 -0.02057613
Ended 936.313 637.5172 380 0.6424008 -0.02057613
Accept 936.3744 0 way
Began 936.8661 278 459 -0.1898148 0.1826131
Stationary 936.8968 278 459 -0.1898148 0.1826131
Moved 936.9276 289.8044 459 -0.1624899 0.1826131
Moved 936.9582 313.4856 465.64 -0.1076722 0.1996911
Moved 936.989 342.7812 468.3984 -0.03985837 0.2067861
Moved 937.0197 369.5611 470 0.0221322 0.2109053
Moved 937.0505 388.5091 470 0.06599337 0.2109053
Moved 937.0812 405.5 470 0.1053241 0.2109053
Moved 937.1119 417.5567 470 0.1332331 0.2109053
Moved 937.1426 429.4974 470 0.1608737 0.2109053
Moved 937.1733 438.9067 470 0.1826545 0.2109053
Moved 937.2041 447.0741 463 0.2015604 0.1929011
Moved 937.2348 460.1562 462 0.2318431 0.1903292
Moved 937.2656 476.863 462 0.2705163 0.1903292
Moved 937.2963 495.8322 462 0.3144265 0.1903292
Moved 937.327 518.0988 467.3077 0.3659694 0.2039805
Moved 937.3577 547.5 474 0.4340278 0.2211934
Ended 937.3884 571 480 0.4884259 0.2366254
Candidates 937.4499 13 to go do still fill full too help doll will soil sp so
Began 938.1566 430 368 0.162037 -0.05144041
Stationary 938.1873 430 368 0.162037 -0.05144041
Stationary 938.218 430 368 0.162037 -0.05144041
Moved 938.2487 450.8899 368 0.2103934 -0.05144041
Moved 938.2795 487.6778 368 0.2955505 -0.05144041
Moved 938.3102 526.3782 368 0.3851346 -0.05144041
Ended 938.3409 537 368 0.4097222 -0.05144041
Accept 938.4023 0 to
Began 939.4471 287 340 -0.1689815 -0.1234569
Stationary 939.4778 287 340 -0.1689815 -0.1234569
Stationary 939.5085 287 340 -0.1689815 -0.1234569
Moved 939.5392 287 354.1567 -0.1689815 -0.08704551
Moved 939.57 287 364.5475 -0.1689815 -0.06032017
Moved 939.6007 287 380.2685 -0.1689815 -0.01988564
Moved 939.6315 294 396.0162 -0.1527778 0.02061785
Moved 939.6622 295 406 -0.150463 0.04629618
Moved 939.6929 298.1734 419.8672 -0.1431171 0.08196301
Moved 939.7236 301.3052 443.8312 -0.1358676 0.1435986
Moved 939.7543 302 449.7891 -0.1342593 0.1589224
Moved 939.785 304.0726 460.3629 -0.1294616 0.1861186
Moved 939.8158 306.8638 472.4554 -0.1230004 0.2172205
Moved 939.8465 309.6197 488.0986 -0.116621 0.2574553
Moved 939.8772 312.3868 501.9339 -0.1102158 0.2930398
Moved 939.908 314 510.4794 -0.1064815 0.315019
Moved 939.9387 316 521.7725 -0.1018519 0.3440649
Moved 939.9694 316 531.0621 -0.1018519 0.3679581
Moved 940.0002 316 539.3441 -0.1018519 0.3892594
Moved 940.0309 316 543.0573 -0.1018519 0.3988097
