a good response to the question
Moved 557.0201 436.0313 422.0104 0.1759985 0.08747528
Moved 557.0508 458.6059 439.7608 0.2282545 0.1331296
Moved 557.0815 482.578 456.8046 0.2837453 0.1769665
Moved 557.1123 507.5504 471.9302 0.3415518 0.2158699
Moved 557.143 526.6118 484.0745 0.3856753 0.2471052
Moved 557.1737 545.4962 498.0687 0.4293894 0.2830985
Moved 557.2045 559.7336 506.8668 0.4623463 0.3057274
Moved 557.2352 572.1356 515.0814 0.4910547 0.3268553
Moved 557.2659 582.7446 520.8723 0.5156125 0.3417496
Moved 557.2966 590 526.5 0.5324074 0.3562242
Moved 557.3273 594.8807 529.9205 0.5437052 0.3650217
Moved 557.358 598.7399 533.3699 0.5526388 0.3738938
Moved 557.3888 600.7681 536.7681 0.5573335 0.3826338
Moved 557.4194 601.5 537.5 0.5590278 0.3845164
Moved 557.4501 601 541.28 0.5578703 0.3942386
Moved 557.4809 584.8464 545.6794 0.5204777 0.405554
Moved 557.5116 550.5985 546 0.4412002 0.4063785
Moved 557.5424 519.2437 536.53 0.3686197 0.3820214
Moved 557.5731 467.4648 517.5502 0.2487612 0.3332053
Moved 557.6038 428.2206 495.567 0.157918 0.276664
Moved 557.6345 393.343 470.6744 0.07718284 0.2126397
Moved 557.6652 366 448 0.01388888 0.1543209
Moved 557.6959 345.2506 428.2506 -0.03414208 0.1035252
Moved 557.7266 329.7735 409.0313 -0.06996875 0.0540928
Moved 557.7573 319.8746 398.8746 -0.09288291 0.02796958
Moved 557.788 314.6196 392.6196 -0.1050472 0.01188172
Moved 557.8185 311.6599 389.6599 -0.1118983 0.004269282
Moved 557.8495 310.2513 388 -0.1151589 -3.924585E-08
Moved 557.8802 310 386.5 -0.1157407 -0.003858064
Moved 557.9109 308.5 385.5 -0.119213 -0.006430119
Ended 557.9416 309 386 -0.1180555 -0.005144111
Accept 558.0645 0 a
Candidates 558.0645 13 good hours is puts odds foods gods goes god odd gotta ours oops
Began 558.9553 423 373 0.1458333 -0.03858032
Stationary 558.986 423 373 0.1458333 -0.03858032
Stationary 559.0167 423 373 0.1458333 -0.03858032
Stationary 559.0472 423 373 0.1458333 -0.03858032
Stationary 559.0781 423 373 0.1458333 -0.03858032
Stationary 559.1089 423 373 0.1458333 -0.03858032
Stationary 559.1396 423 373 0.1458333 -0.03858032
Moved 559.1703 410.4032 384.8951 0.1166741 -0.007985825
Moved 559.201 404.6929 396.6141 0.1034559 0.0221557
Moved 559.2318 400.3297 408.1758 0.09335577 0.05189236
Moved 559.2625 393.2803 422.6792 0.0770378 0.08919542
Moved 559.2932 386.71 434.9351 0.06182859 0.1207177
Moved 559.3239 383.241 440.518 0.05379855 0.135077
Moved 559.3546 379.8311 444.1689 0.04590531 0.1444672
Moved 559.3853 377.2787 448.7213 0.039997 0.1561761
Moved 559.416 367.0543 460.9321 0.01632939 0.1875826
Moved 559.4467 359.68 469.32 -0.0007408361 0.2091563
Moved 559.4775 351.5 480 -0.01967594 0.2366254
Moved 559.5082 345.1049 486.8951 -0.0344793 0.2543597
Moved 559.5389 341.3002 490.6998 -0.04328658 0.2641456
Moved 559.5696 338 493.5 -0.05092591 0.2713476
Moved 559.6003 337.1169 495.8831 -0.05297005 0.277477
Moved 559.631 334.7067 497.2933 -0.05854925 0.281104
Moved 559.6618 334 498.6974 -0.06018519 0.2847156
Moved 559.6925 332.5 499 -0.06365741 0.2854938
Moved 559.7232 331.7286 499 -0.06544297 0.2854938
Moved 559.754 328.163 499 -0.07369681 0.2854938
Moved 559.7847 318.9333 485.9 -0.09506176 0.2518002
Moved 559.8154 308.3015 471.4522 -0.1196726 0.2146404
Moved 559.8461 301.6908 460.3815 -0.1349751 0.1861664
Moved 559.8768 297.0707 450.1414 -0.1456697 0.1598287
Moved 559.9075 294.6293 444.2587 -0.151321 0.1446981
Moved 559.9382 293.2202 440.4405 -0.1545828 0.1348777
Moved 559.969 292 435.1691 -0.1574074 0.1213195
Moved 559.9997 291 425.8073 -0.1597222 0.09724095
Moved 560.0304 290 412.5123 -0.162037 0.06304603
Moved 560.0611 289 399.4259 -0.1643519 0.02938753
Moved 560.0919 289 389 -0.1643519 0.002572016
Moved 560.1226 289 377.6669 -0.1643519 -0.02657682
Moved 560.1533 289 365.6432 -0.1643519 -0.05750208
Moved 560.184 289 355.5635 -0.1643519 -0.08342711
Moved 560.2147 289 349.3265 -0.1643519 -0.09946901
Moved 560.2454 289 345.9794 -0.1643519 -0.1080777
Moved 560.2761 296 343.5701 -0.1481481 -0.1142744
Moved 560.3069 296.8282 341.1718 -0.146231 -0.120443
Moved 560.3376 297 340 -0.1458333 -0.1234569
Moved 560.3683 298.252 339 -0.1429353 -0.1260288
Moved 560.399 298 337.6883 -0.1435185 -0.1294026
Moved 560.4297 300.1407 338 -0.1385631 -0.1286009
Moved 560.4604 308 338 -0.1203704 -0.1286009
Moved 560.4911 321.2119 352.4673 -0.08978724 -0.09139064
Moved 560.5219 343.8469 370.6776 -0.03739138 -0.04455362
Moved 560.5526 371.8959 394.9133 0.02753685 0.01778092
Moved 560.5833 401.7515 413.2717 0.09664694 0.06499918
Moved 560.614 435.4949 433.9966 0.1747566 0.1183039
Moved 560.6447 460.9771 451.3181 0.2337432 0.162855
Moved 560.6755 484.5328 466.083 0.2882704 0.2008307
Moved 560.7062 500.2889 475.6445 0.3247429 0.2254229
Moved 560.7369 511.4979 480.8734 0.3506895 0.2388718
Moved 560.7676 518.5493 485.5493 0.3670121 0.2508982
Moved 560.7983 523.3651 488.1826 0.37816 0.2576711
Moved 560.829 525.7708 489.3854 0.3837287 0.260765
Moved 560.8597 527.9985 490 0.3888855 0.2623456
Moved 560.8905 529.0971 491 0.3914285 0.2649176
Moved 560.9212 530.2662 492.2662 0.3941346 0.2681742
Moved 560.9519 540.677 497.8062 0.4182338 0.2824233
Moved 560.9826 551.3648 504.0236 0.4429741 0.2984146
Moved 561.0134 562.5 509.5 0.46875 0.3124999
Moved 561.0441 573.4127 515.5595 0.4940107 0.3280851
Moved 561.0748 580.5196 519.2598 0.510462 0.3376023
Moved 561.1055 584.6625 522 0.520052 0.3446501
Moved 561.1362 588 523.5 0.5277778 0.3485081
Moved 561.1669 589.2041 524 0.530565 0.3497942
Moved 561.1976 590.4039 525.4039 0.5333424 0.3534051
Moved 561.2284 591 525 0.5347222 0.3523662
Moved 561.2591 592.1092 526.1092 0.5372897 0.355219
Stationary 561.2898 592.1092 526.1092 0.5372897 0.355219
Moved 561.3206 593.1454 526 0.5396883 0.3549381
Moved 561.3513 593 516.6223 0.5393519 0.3308186
Moved 561.382 581.5453 495.0906 0.5128363 0.2754386
Moved 561.4127 564.6125 467.9954 0.4736401 0.2057493
Moved 561.4434 541.259 433.0408 0.4195811 0.1158457
Moved 561.4741 521.9678 400.3734 0.3749254 0.03182442
Moved 561.5048 504.1741 366.3483 0.3337364 -0.05568869
Moved 561.5355 491.5 330 0.3043981 -0.149177
Moved 561.5663 484.0358 301.1431 0.2871198 -0.2233974
Moved 561.597 479.9373 265.059 0.2776326 -0.3162064
Moved 561.6277 479 230.6217 0.275463 -0.4047796
Moved 561.6584 479 206.2101 0.275463 -0.4675667
Moved 561.6891 479 187.3376 0.275463 -0.5161069
Moved 561.7199 488.5546 173.8104 0.2975799 -0.5508991
Moved 561.7505 487 167.6925 0.2939814 -0.5666345
Moved 561.7813 488 162.6504 0.2962963 -0.579603
Moved 561.812 488 160.7577 0.2962963 -0.584471
Moved 561.8428 488 158.5 0.2962963 -0.5902779
Stationary 561.8735 488 158.5 0.2962963 -0.5902779
Moved 561.9042 488 159 0.2962963 -0.5889918
Moved 561.9349 476.4029 169.597 0.2694512 -0.561736
Moved 561.9656 457.5767 191.5173 0.225872 -0.5053566
Moved 561.9963 429.068 222.8446 0.1598797 -0.4247824
Moved 562.027 411.2357 240.7643 0.1186012 -0.3786927
Moved 562.0577 394.0856 256.6409 0.07890194 -0.3378579
Moved 562.0884 371.3583 278.2197 0.0262924 -0.2823568
Moved 562.1192 345.8289 301.3373 -0.03280342 -0.2228978
Moved 562.1499 320.632 324.368 -0.09112965 -0.1636625
Moved 562.1806 297.8804 342.8397 -0.1437954 -0.116153
Moved 562.2114 276.8002 357.3666 -0.1925921 -0.07878975
Moved 562.2421 255.4879 373.176 -0.2419261 -0.0381275
Moved 562.2728 235.5 389.5 -0.2881945 0.003857946
Moved 562.3035 226.0441 396.9706 -0.310083 0.02307244
Moved 562.3342 219.8803 400.0599 -0.3243512 0.0310182
Moved 562.3649 216.511 403.489 -0.3321505 0.03983792
Moved 562.3956 215 406.7933 -0.3356481 0.04833661
Moved 562.4263 215 416.5036 -0.3356481 0.07331165
Moved 562.4571 233.5 437.5 -0.2928241 0.1273147
Moved 562.4878 252.3629 467.5444 -0.2491599 0.2045893
Moved 562.5186 263.3509 483.5068 -0.2237248 0.2456451
Moved 562.5493 291 529 -0.1597222 0.3626543
Moved 562.58 299.7456 544.5548 -0.1394777 0.4026615
Moved 562.6107 305.0978 555.1957 -0.1270883 0.43003
Moved 562.6414 307.4547 559.9094 -0.1216327 0.4421536
Moved 562.6721 308.8503 563.8503 -0.118402 0.4522898
Moved 562.7028 310.2892 567.5784 -0.1150712 0.4618786
Moved 562.7335 318 575 -0.09722222 0.480967
Ended 562.7642 318 575 -0.09722222 0.480967
Accept 562.8257 1 hours
Began 563.9316 370 429 0.02314816 0.1054526
Stationary 563.9623 370 429 0.02314816 0.1054526
Moved 563.993 349.5864 429 -0.02410551 0.1054526
Moved 564.0237 321.3405 429 -0.08948947 0.1054526
Moved 564.0544 294.4832 429 -0.1516593 0.1054526
Moved 564.0851 259.924 429 -0.2316575 0.1054526
Moved 564.1158 227.5 420.5 -0.306713 0.08359041
Moved 564.1465 197.4044 420 -0.3763787 0.08230445
Moved 564.1773 171.7321 419 -0.4358052 0.07973251
Moved 564.208 147.4375 416.5364 -0.4920429 0.07339615
Moved 564.2387 131.9216 416 -0.5279592 0.07201634
Moved 564.2694 120.2013 414.9201 -0.5550896 0.06923891
Moved 564.3001 109.9859 413.7762 -0.5787364 0.06629669
Moved 564.3309 99.15109 413 -0.6038169 0.06430033
Moved 564.3616 91.64173 413 -0.6211997 0.06430033
Moved 564.3923 88 413 -0.6296296 0.06430033
Moved 564.423 86.06546 413 -0.6341078 0.06430033
Moved 564.4537 83.96795 413 -0.6389631 0.06430033
Moved 564.4845 82.77621 413 -0.6417218 0.06430033
Moved 564.5152 81.68681 413 -0.6442435 0.06430033
Ended 564.546 81 413 -0.6458333 0.06430033
Delete 564.6073 LeftSwipe
Began 565.4675 354 422 -0.01388888 0.08744851
Stationary 565.498 354 422 -0.01388888 0.08744851
Stationary 565.5289 354 422 -0.01388888 0.08744851
Stationary 565.5596 354 422 -0.01388888 0.08744851
Stationary 565.5903 354 422 -0.01388888 0.08744851
Moved 565.621 340.0494 422 -0.04618188 0.08744851
Moved 565.6517 333.1198 422 -0.06222268 0.08744851
Moved 565.6824 329.3059 422 -0.07105108 0.08744851
Moved 565.7132 327.2487 422 -0.07581323 0.08744851
Moved 565.7439 325.5 422 -0.07986113 0.08744851
Moved 565.7746 325 422 -0.08101851 0.08744851
Moved 565.8053 324 422 -0.08333336 0.08744851
Moved 565.8361 322.9707 422 -0.08571605 0.08744851
Stationary 565.8668 323 422 -0.08564815 0.08744851
Moved 565.8975 321.5 422 -0.08912037 0.08744851
Stationary 565.9282 321.5 422 -0.08912037 0.08744851
Moved 565.9589 320.9187 422 -0.09046599 0.08744851
Stationary 565.9896 321 422 -0.09027779 0.08744851
Stationary 566.0203 321 422 -0.09027779 0.08744851
Moved 566.051 319.9219 422 -0.09277344 0.08744851
Stationary 566.0818 319.9219 422 -0.09277344 0.08744851
Stationary 566.1125 319.9219 422 -0.09277344 0.08744851
Stationary 566.1432 319.9219 422 -0.09277344 0.08744851
Stationary 566.1739 319.9219 422 -0.09277344 0.08744851
Stationary 566.2046 319.9219 422 -0.09277344 0.08744851
Stationary 566.2354 320 422 -0.09259259 0.08744851
Stationary 566.2661 320 422 -0.09259259 0.08744851
Stationary 566.2968 320 422 -0.09259259 0.08744851
Moved 566.3275 318.7737 422 -0.09543121 0.08744851
Stationary 566.3582 318.7737 422 -0.09543121 0.08744851
Stationary 566.3889 318.7737 422 -0.09543121 0.08744851
Stationary 566.4196 318.7737 422 -0.09543121 0.08744851
Stationary 566.4504 318.7737 422 -0.09543121 0.08744851
Stationary 566.4811 318.7737 422 -0.09543121 0.08744851
Stationary 566.5118 318.7737 422 -0.09543121 0.08744851
Stationary 566.5425 318.7737 422 -0.09543121 0.08744851
Stationary 566.5732 318.7737 422 -0.09543121 0.08744851
Stationary 566.604 319 422 -0.09490739 0.08744851
Stationary 566.6347 319 422 -0.09490739 0.08744851
Moved 566.6654 348.4007 442.2939 -0.02685015 0.1396447
Moved 566.6962 392.4739 470.3964 0.07517119 0.2119249
Moved 566.7268 425.0238 491.6318 0.150518 0.2665428
Moved 566.7576 455.3407 511.3128 0.220696 0.3171624
Moved 566.7883 471.5 520 0.2581018 0.3395061
Moved 566.819 488.6428 531.0306 0.2977842 0.3678769
Moved 566.8497 501.8709 539.6531 0.3284048 0.3900543
Moved 566.8804 510.8675 545.245 0.3492303 0.4044366
Moved 566.9111 517.0562 549.0562 0.3635561 0.4142391
Moved 566.9418 522.3013 553.3013 0.3756975 0.4251575
Moved 566.9726 528 557 0.3888889 0.4346707
Moved 567.0033 530.9614 558.9614 0.3957441 0.4397154
Moved 567.0336 533.3671 560.3671 0.4013126 0.4433308
Moved 567.0647 534.5 561.5 0.4039352 0.4462448
Moved 567.0954 535.5 562 0.40625 0.4475308
Moved 567.1262 535 562 0.4050927 0.4475308
Moved 567.1569 535 563 0.4050927 0.4501028
Moved 567.1876 513.3965 556.9776 0.3550846 0.4346131
Moved 567.2183 483.2907 542.8711 0.2853951 0.3983309
Moved 567.249 444.5099 522.306 0.1956247 0.3454371
Moved 567.2798 406.2926 498.6021 0.1071589 0.2844703
Moved 567.3105 365.2918 472.5279 0.01224955 0.217407
Moved 567.3412 338.5 453.5 -0.04976853 0.168467
Moved 567.3719 316.2344 438.1674 -0.1013093 0.1290313
Moved 567.4025 302.1571 428.5257 -0.1338955 0.1042327
Moved 567.4333 292.9254 422.4627 -0.1552652 0.08863853
Moved 567.4641 287.1407 417.1407 -0.1686558 0.07495029
Moved 567.4948 282.3357 413.3357 -0.1797785 0.06516374
Moved 567.5255 279.2603 412 -0.1868976 0.06172835
Moved 567.5562 276.8543 411 -0.1924669 0.05915629
Moved 567.587 275.654 409.6539 -0.1952454 0.05569422
Moved 567.6176 273.5 409 -0.2002315 0.05401234
Moved 567.6483 272.9738 407.9738 -0.2014494 0.0513729
Stationary 567.6791 272.9738 407.9738 -0.2014494 0.0513729
Moved 567.7098 271.8435 408 -0.2040659 0.05144025
Moved 567.7405 272 406.5198 -0.2037037 0.04763328
Ended 567.7712 272 407 -0.2037037 0.04886827
Candidates 567.9248 13 good foods food god odd of odds gods oops tips pigs high hood
Began 569.0614 424 392 0.1481481 0.01028803
Stationary 569.0921 424 392 0.1481481 0.01028803
Stationary 569.1228 424 392 0.1481481 0.01028803
Moved 569.1536 412.9716 405.0379 0.1226194 0.04382173
Moved 569.1842 405.6069 415.4913 0.1055716 0.07070808
Moved 569.215 391.5 438 0.07291664 0.1286007
Moved 569.2457 378.262 457.5808 0.0422731 0.1789629
Moved 569.2764 366.2109 473.5048 0.01437704 0.2199196
Moved 569.3071 359 485 -0.002314796 0.2494856
Moved 569.3378 347.6422 501.9724 -0.02860591 0.2931389
Moved 569.3685 342.6782 508.4023 -0.04009684 0.3096766
Moved 569.3993 333.5 520 -0.06134262 0.3395061
Moved 569.43 331.009 521.982 -0.06710877 0.3446038
Moved 569.4607 326.7227 525.1387 -0.0770309 0.3527228
Moved 569.4914 324.5 527.5 -0.08217593 0.3587962
Moved 569.5221 323.0481 528.9519 -0.08553684 0.3625305
Moved 569.5528 323 530.1031 -0.08564815 0.3654913
Moved 569.5836 321.4149 531 -0.08931731 0.3677982
Moved 569.6143 320 531.9886 -0.09259259 0.3703411
Moved 569.645 317.6012 532 -0.09814546 0.3703703
Moved 569.6758 316.5 533.5 -0.1006944 0.3742283
Moved 569.7064 314.9903 533 -0.1041891 0.3729423
Moved 569.7372 308.3901 519.9504 -0.1194674 0.3393787
Moved 569.7679 301.8504 508.7009 -0.1346055 0.3104445
Moved 569.7986 297.7483 495.2449 -0.1441011 0.2758357
Moved 569.8293 294 479 -0.1527778 0.2340534
Moved 569.86 293 462.6791 -0.1550926 0.1920759
Moved 569.8907 292 445.4715 -0.1574074 0.1478176
Moved 569.9214 291 431.1268 -0.1597222 0.1109228
Moved 569.9522 289.1211 416.7265 -0.1640715 0.07388492
Moved 569.9829 288 407.0397 -0.1666667 0.04897043
Moved 570.0136 285.5967 398.3869 -0.1722298 0.02671524
Moved 570.0444 285 392.5978 -0.1736111 0.01182548
Moved 570.075 284 388.7908 -0.1759259 0.002033877
Moved 570.1058 284 386.7112 -0.1759259 -0.003314862
Moved 570.1365 284 384.2354 -0.1759259 -0.00968262
Moved 570.1672 284 382.8326 -0.1759259 -0.01329077
Moved 570.1979 284 380.5 -0.1759259 -0.0192902
Moved 570.2286 284 379.6865 -0.1759259 -0.02138256
Moved 570.2593 284 378.7261 -0.1759259 -0.02385269
Moved 570.29 284 378 -0.1759259 -0.02572024
Moved 570.3208 284 377.0933 -0.1759259 -0.02805239
Moved 570.3515 284 376.5 -0.1759259 -0.02957819
Moved 570.3822 293.8616 376 -0.1530982 -0.03086435
Moved 570.413 292.8123 376 -0.1555271 -0.03086435
Moved 570.4436 306.5036 386.9332 -0.1238342 -0.002743835
Moved 570.4744 336.1428 407.6373 -0.05522494 0.05050749
Moved 570.5051 374.0125 436.2599 0.03243645 0.1241253
Moved 570.5358 414.9332 465.3383 0.1271601 0.1989153
Moved 570.5665 449.5 488 0.2071759 0.2572016
Moved 570.5973 480.6291 506.7977 0.2792341 0.3055495
Moved 570.628 504.7102 517.2582 0.3349774 0.3324542
Moved 570.6587 534.8691 527.4607 0.4047896 0.3586951
Moved 570.6894 553.1949 531.77 0.4472106 0.3697788
Moved 570.7202 568.765 535.2942 0.4832523 0.378843
Moved 570.7509 581.5 536 0.5127315 0.3806583
Moved 570.7816 590.5436 537 0.5336658 0.3832304
Moved 570.8123 596.7805 537 0.5481031 0.3832304
Moved 570.843 602.3139 537 0.5609118 0.3832304
Moved 570.8737 609.2556 528.489 0.5769804 0.3613398
Moved 570.9044 613.3768 522.2465 0.5865203 0.3452841
Moved 570.9352 617.5909 516.8182 0.5962752 0.3313224
Moved 570.9659 620.9972 511.0084 0.6041601 0.3163796
Moved 570.9966 622.2007 509.7993 0.6069461 0.3132698
Moved 571.0273 623 507.6201 0.6087962 0.3076649
Moved 571.058 623 506.5 0.6087962 0.3047839
Moved 571.0887 624 504.8459 0.6111112 0.3005295
Moved 571.1194 624 502.2792 0.6111112 0.293928
Moved 571.1501 624 500.1151 0.6111112 0.2883619
Moved 571.1809 624 497.743 0.6111112 0.2822607
Moved 571.2116 616.338 496.338 0.5933748 0.2786469
Moved 571.2423 613.8799 493.9399 0.587685 0.2724792
Moved 571.2731 605.1024 490.0512 0.5673666 0.2624772
Moved 571.3038 592 488.5 0.5370371 0.2584876
Moved 571.3345 578.1024 488 0.5048665 0.2572016
Moved 571.3652 569.4637 488 0.4848697 0.2572016
Moved 571.3959 563.4082 488 0.4708524 0.2572016
Moved 571.4266 559.1123 488 0.4609081 0.2572016
Moved 571.4573 556.6512 488 0.4552112 0.2572016
Moved 571.488 555.2468 488 0.4519601 0.2572016
Moved 571.5188 553.9164 488 0.4488805 0.2572016
Stationary 571.5495 553.9164 488 0.4488805 0.2572016
Moved 571.5802 551.307 484.6141 0.4428403 0.2484929
Moved 571.6109 548.8932 471.1461 0.4372529 0.2138531
Moved 571.6417 546.5 454.5 0.4317129 0.171039
Moved 571.6724 545.3053 435.0529 0.4289474 0.1210208
Moved 571.7031 544 412.8802 0.4259259 0.06399233
Moved 571.7338 539.3829 374.4457 0.4152381 -0.03486202
Moved 571.7645 538.1769 360.2993 0.4124465 -0.07124685
Moved 571.7952 535.7722 334.7219 0.4068802 -0.1370322
Moved 571.8259 533.2697 310.2529 0.4010872 -0.1999669
Moved 571.8565 526.9423 284.3558 0.3864405 -0.2665747
Moved 571.8874 520.6547 260.2733 0.3718858 -0.3285154
Moved 571.9181 516.5 246.5 0.3622685 -0.3639403
Moved 571.9488 514 238.9196 0.3564815 -0.3834373
Moved 571.9796 511.9014 234.9014 0.3516235 -0.3937722
Moved 572.0103 510.5021 231.5022 0.3483846 -0.402515
Moved 572.041 508.0997 231 0.3428234 -0.4038066
Moved 572.0717 504.8979 231 0.3354118 -0.4038066
Moved 572.1024 490.6529 246.347 0.3024373 -0.3643338
Moved 572.1331 474.8071 264.0583 0.2657573 -0.31878
Moved 572.1639 458.0048 283.2803 0.2268628 -0.2693409
Moved 572.1946 433.5 304.5 0.1701389 -0.2147634
Moved 572.2253 406.5218 331.288 0.1076893 -0.1458641
Moved 572.2559 383.9888 352.0112 0.05552957 -0.09256378
Moved 572.2867 360.7705 368.9836 0.00178357 -0.04891062
Moved 572.3174 338.7686 387.2025 -0.04914671 -0.002051342
Moved 572.3481 316.4858 403.0483 -0.1007272 0.03870434
Moved 572.3788 299.5 413 -0.1400463 0.06430033
Moved 572.4095 284.4411 420.7479 -0.1749048 0.08422812
Moved 572.4403 271.2662 426.6935 -0.2054022 0.09952026
Moved 572.471 262.491 430.7545 -0.2257153 0.1099652
Moved 572.5018 254.2321 432 -0.2448331 0.1131687
Moved 572.5325 249.4178 433 -0.2559774 0.1157406
Moved 572.5632 247.3052 434 -0.2608676 0.1183127
Moved 572.5939 246 435.8459 -0.2638889 0.1230605
Moved 572.6246 246 438.2094 -0.2638889 0.1291392
Moved 572.6553 259.4896 458.4896 -0.232663 0.1813003
Moved 572.6861 267.0651 467.0759 -0.2151272 0.2033844
Moved 572.7167 282.5398 484.9631 -0.179306 0.2493907
Moved 572.7474 295 501.5 -0.150463 0.2919238
Moved 572.7781 308.9809 518.8353 -0.1180998 0.3365106
Moved 572.8089 318.8452 533.4086 -0.09526586 0.3739933
Moved 572.8396 322.6889 537.6889 -0.08636837 0.3850022
Moved 572.8704 323.8134 540 -0.08376539 0.3909464
Moved 572.9011 325.2199 542.2199 -0.08050938 0.3966561
Moved 572.9318 327.7254 544.7254 -0.07470981 0.4031003
Ended 572.9625 331 546 -0.06712963 0.4063785
Accept 573.0853 0 good
Candidates 573.0853 13 response estimate resolve wonder silver done stone wine since resume solve define some
Began 573.884 421 407 0.1412037 0.04886827
Stationary 573.9147 421 407 0.1412037 0.04886827
Stationary 573.9454 421 407 0.1412037 0.04886827
Stationary 573.9761 421 407 0.1412037 0.04886827
Stationary 574.0068 421 407 0.1412037 0.04886827
Moved 574.0376 408.1369 422.4316 0.111428 0.08855847
Moved 574.0683 396.8022 445.2966 0.08519033 0.1473678
Moved 574.099 382.3655 466.9517 0.05177209 0.203065
Moved 574.1297 368.5 491.5 0.01967589 0.2662036
Moved 574.1605 362.7469 505.7593 0.006358624 0.3028787
Moved 574.1912 358.9781 515.0875 -0.00236546 0.326871
Moved 574.2219 357.5606 519.8787 -0.005646646 0.3391942
Moved 574.2526 357 524.6807 -0.006944438 0.3515449
Moved 574.2833 357 526.0416 -0.006944438 0.3550453
Moved 574.314 357 529.4049 -0.006944438 0.3636957
Moved 574.3448 357 531.8083 -0.006944438 0.3698772
Moved 574.3754 357 534.2171 -0.006944438 0.3760727
Moved 574.4062 385 535.5 0.05787035 0.3793723
Moved 574.4369 416.011 536 0.1296551 0.3806583
Moved 574.4676 446.74 527.8927 0.200787 0.3598062
Moved 574.4984 471.0505 522.8777 0.2570614 0.3469075
Moved 574.5291 498.5804 513.1614 0.3207879 0.3219171
Moved 574.5598 518.6226 505.751 0.3671819 0.3028573
Moved 574.5905 533.339 502.5322 0.4012477 0.2945787
Moved 574.6212 542.6415 500 0.4227813 0.2880658
Moved 574.6519 548.5687 499 0.4365017 0.2854938
Moved 574.6826 552.6544 498 0.4459591 0.2829217
Moved 574.7133 554.8256 497.1744 0.4509852 0.2807982
Moved 574.7441 557.2349 497 0.4565621 0.2803498
Ended 574.7748 560 497 0.462963 0.2803498
Accept 574.8976 0 response
Candidates 574.8976 13 to will too rio ri top trip grip rip rep drop rp trio
Began 575.6656 447 408 0.2013889 0.05144025
Stationary 575.6964 447 408 0.2013889 0.05144025
Stationary 575.7271 447 408 0.2013889 0.05144025
Stationary 575.7577 447 408 0.2013889 0.05144025
Stationary 575.7885 447 408 0.2013889 0.05144025
Stationary 575.819 447 408 0.2013889 0.05144025
Stationary 575.8499 447 408 0.2013889 0.05144025
