taking the train is usually faster
Moved 2721.353 438.8241 470.1759 0.1824632 0.2113577
Moved 2721.384 437 470.7664 0.1782407 0.2128765
Moved 2721.415 434.4529 471 0.1723447 0.2134772
Moved 2721.445 427.735 459.6267 0.156794 0.1842249
Moved 2721.476 420.1187 447.5311 0.1391635 0.1531148
Moved 2721.507 404.2986 418.9479 0.102543 0.07959837
Moved 2721.537 381.891 386.7583 0.05067359 -0.003193671
Moved 2721.568 348.3798 350.9545 -0.02689858 -0.09528163
Moved 2721.599 311.5142 319.4285 -0.1122357 -0.1763671
Moved 2721.63 278.2657 299.1691 -0.1891998 -0.2284746
Moved 2721.66 251.3114 285.4918 -0.251594 -0.263653
Moved 2721.691 235.4366 279.2873 -0.2883412 -0.279611
Moved 2721.722 228.5704 276.7852 -0.3042351 -0.2860463
Moved 2721.753 226 277 -0.3101852 -0.2854939
Stationary 2721.783 226 277 -0.3101852 -0.2854939
Moved 2721.814 250.6638 303.9979 -0.253093 -0.2160549
Moved 2721.845 293.4737 329.6605 -0.153996 -0.1500501
Moved 2721.875 358.5821 354.0943 -0.003282179 -0.08720601
Moved 2721.906 425.9389 367.7162 0.1526363 -0.05217038
Moved 2721.937 466.6258 370.759 0.246819 -0.04434428
Moved 2721.968 505.0667 371 0.3358024 -0.04372435
Moved 2721.999 536.1232 371 0.4076927 -0.04372435
Moved 2722.029 553.668 360.444 0.4483055 -0.07087448
Moved 2722.06 564.2961 354.5279 0.4729077 -0.08609089
Moved 2722.091 572.3758 348.6242 0.4916107 -0.1012753
Moved 2722.121 575.5577 346.4423 0.4989761 -0.106887
Moved 2722.152 577.2234 346 0.5028321 -0.1080248
Moved 2722.183 569.4081 379.1839 0.4847409 -0.02267523
Moved 2722.214 552.9058 426.1016 0.4465411 0.09799781
Moved 2722.244 543.945 456.165 0.4257986 0.1753215
Moved 2722.275 537.615 475.5402 0.4111458 0.2251546
Moved 2722.306 533.8747 489.5011 0.4024877 0.2610624
Moved 2722.336 532.0145 493.9709 0.3981818 0.2725589
Moved 2722.367 532 496.863 0.3981481 0.2799973
Moved 2722.398 532 499.3959 0.3981481 0.2865119
Moved 2722.429 532 501 0.3981481 0.2906378
Moved 2722.459 532 503.067 0.3981481 0.295954
Stationary 2722.49 532 503 0.3981481 0.2957818
Stationary 2722.521 532 503 0.3981481 0.2957818
Stationary 2722.552 532 503 0.3981481 0.2957818
Stationary 2722.582 532 503 0.3981481 0.2957818
Moved 2722.613 532 481.5258 0.3981481 0.2405497
Moved 2722.644 532 449.0295 0.3981481 0.1569689
Moved 2722.675 527.9161 410.4969 0.3886948 0.05786236
Moved 2722.705 522.1595 370.2757 0.3753692 -0.04558728
Moved 2722.736 519.0681 341.6803 0.3682131 -0.1191351
Moved 2722.767 515.2031 312.0314 0.3592665 -0.1953924
Moved 2722.797 514 289.3201 0.3564815 -0.2538063
Moved 2722.828 512.8282 271.7971 0.353769 -0.2988758
Moved 2722.859 512 251.3428 0.3518519 -0.3514847
Moved 2722.89 512 235.1814 0.3518519 -0.393052
Moved 2722.92 511 223.4949 0.349537 -0.4231099
Moved 2722.951 509.6341 212.1703 0.3463751 -0.4522369
Moved 2722.982 508.7638 202.0551 0.3443606 -0.4782535
Moved 2723.012 508 194.6802 0.3425926 -0.4972218
Moved 2723.043 505.2855 190.5709 0.336309 -0.5077909
Moved 2723.074 498.5835 189 0.3207952 -0.5118313
Moved 2723.105 480.215 203.8295 0.2782754 -0.4736897
Moved 2723.135 461.6546 229.2423 0.2353116 -0.4083274
Moved 2723.166 447.4183 254.927 0.2023571 -0.342266
Moved 2723.197 438.0746 282.7763 0.1807282 -0.2706371
Moved 2723.228 431.4921 309.0632 0.165491 -0.2030268
Moved 2723.259 428.6125 331.7129 0.1588251 -0.1447715
Moved 2723.289 429 345.5183 0.1597223 -0.1092637
Moved 2723.32 429 355.5397 0.1597223 -0.08348857
Moved 2723.351 429 361.2861 0.1597223 -0.06870866
Moved 2723.381 429 364.1627 0.1597223 -0.06131003
Moved 2723.412 429 366.5 0.1597223 -0.05529835
Ended 2723.443 429 367 0.1597223 -0.05401234
Candidates 2723.566 13 using taking talking trading reading rating healing learning fishing heading parking discount headline
Began 2724.303 469 228 0.2523148 -0.4115227
Stationary 2724.334 469 228 0.2523148 -0.4115227
Stationary 2724.365 469 228 0.2523148 -0.4115227
Moved 2724.396 450.9427 252.0859 0.2105154 -0.3495732
Moved 2724.426 442.9675 267.065 0.1920544 -0.3110469
Moved 2724.457 430.4689 290.9449 0.1631224 -0.2496273
Moved 2724.488 422.5091 309.9634 0.144697 -0.2007113
Moved 2724.519 417 330 0.1319444 -0.149177
Moved 2724.549 412.8741 347.8815 0.1223937 -0.1031856
Moved 2724.58 410.0115 362.9426 0.1157673 -0.06444805
Moved 2724.611 408.142 379.29 0.1114398 -0.0224024
Moved 2724.641 406.6921 390.2316 0.1080836 0.005739745
Moved 2724.672 406 401.8292 0.1064815 0.03556895
Moved 2724.703 403.873 413.3808 0.101558 0.06527979
Moved 2724.734 404 427.0015 0.1018518 0.1003125
Moved 2724.764 403 436.07 0.09953707 0.1236368
Moved 2724.795 401.6128 445.1616 0.09632587 0.1470204
Moved 2724.826 402 452.5251 0.09722222 0.1659596
Moved 2724.856 402 458.7302 0.09722222 0.1819193
Moved 2724.887 402 461.6888 0.09722222 0.1895287
Ended 2724.918 402 464 0.09722222 0.1954732
Accept 2724.979 1 taking
Began 2725.287 484 286 0.287037 -0.2623458
Stationary 2725.317 484 286 0.287037 -0.2623458
Moved 2725.348 479.1664 299.1431 0.2758482 -0.2285416
Moved 2725.379 466.7928 324.518 0.2472056 -0.1632767
Moved 2725.41 458.7304 348.8986 0.2285427 -0.1005696
Moved 2725.44 450.1566 374.5301 0.2086959 -0.03464483
Moved 2725.471 444.35 392.775 0.1952547 0.01228124
Moved 2725.502 441.5 406.5 0.1886574 0.04758226
Moved 2725.533 438.8087 416.574 0.1824275 0.07349269
Moved 2725.563 435.9389 426.1221 0.1757845 0.09805067
Moved 2725.594 435 433.8658 0.1736111 0.1179677
Moved 2725.625 435 437.4798 0.1736111 0.1272627
Moved 2725.656 435 439 0.1736111 0.1311728
Stationary 2725.686 435 439 0.1736111 0.1311728
Moved 2725.717 453.6358 439 0.2167496 0.1311728
Moved 2725.748 476.6541 415.3459 0.2700325 0.07033414
Moved 2725.779 491.9425 396.6006 0.3054225 0.02212073
Moved 2725.809 503.046 369.5135 0.3311248 -0.04754777
Moved 2725.84 507.9386 348.5522 0.3424506 -0.1014603
Moved 2725.871 510 321.866 0.3472221 -0.1700976
Moved 2725.901 511 297.0751 0.349537 -0.2338603
Moved 2725.932 511 275.3195 0.349537 -0.2898163
Moved 2725.963 511 257.5577 0.349537 -0.3354996
Moved 2725.994 511 244.1968 0.349537 -0.3698642
Moved 2726.024 502.3932 234.3932 0.3296138 -0.3950792
Moved 2726.055 497 227.5 0.3171296 -0.4128087
Moved 2726.086 484.1703 226 0.2874312 -0.4166668
Moved 2726.116 463.7634 234.2704 0.240193 -0.3953951
Moved 2726.147 444.476 248.6034 0.1955462 -0.3585304
Moved 2726.178 428.97 263.03 0.1596527 -0.321425
Moved 2726.209 411.0133 291.9801 0.1180862 -0.2469648
Moved 2726.24 398.0278 317.1389 0.08802732 -0.182256
Moved 2726.27 386.7728 341.606 0.06197403 -0.1193263
Moved 2726.301 375.6768 364.8079 0.036289 -0.05965064
Moved 2726.332 368.0901 386.7297 0.01872708 -0.003267414
Moved 2726.362 361.6729 402.3085 0.003872414 0.03680178
Moved 2726.393 357.0803 411.7592 -0.006758571 0.06110885
Moved 2726.424 354 419.5162 -0.01388888 0.08106016
Moved 2726.455 353 426.9084 -0.01620372 0.1000729
Ended 2726.485 353 428 -0.01620372 0.1028806
Candidates 2726.577 13 the there that river rubber tube drive driver rice these five over under
Began 2727.376 450 292 0.2083333 -0.2469136
Stationary 2727.407 450 292 0.2083333 -0.2469136
Moved 2727.438 427.8611 292 0.157086 -0.2469136
Moved 2727.469 405.5968 303.0262 0.1055481 -0.218554
Moved 2727.499 382.5922 316.1299 0.05229672 -0.1848512
Moved 2727.53 371.7865 326.2136 0.02728353 -0.1589157
Moved 2727.561 365.6315 339.9213 0.01303583 -0.1236593
Moved 2727.592 364 353.0742 0.009259283 -0.08982976
Moved 2727.622 364 367.722 0.009259283 -0.05215546
Moved 2727.653 375.3711 383.1069 0.03558119 -0.01258512
Moved 2727.684 382.8658 393.8658 0.05293022 0.01508705
Moved 2727.715 391.4815 401.4816 0.07287393 0.03467473
Moved 2727.745 402.8374 407.7094 0.09916067 0.0506927
Moved 2727.776 416.8685 412.1474 0.1316399 0.06210747
Moved 2727.807 429.3452 414 0.1605214 0.06687239
Moved 2727.837 439.908 416 0.1849721 0.07201634
Moved 2727.868 447.5164 416 0.2025844 0.07201634
Moved 2727.899 454.4148 416 0.2185528 0.07201634
Moved 2727.93 459.5558 416 0.2304531 0.07201634
Moved 2727.96 464.2976 416 0.2414297 0.07201634
Moved 2727.991 467.0207 416 0.247733 0.07201634
Moved 2728.022 468.4551 416 0.2510536 0.07201634
Stationary 2728.052 468 416 0.25 0.07201634
Moved 2728.083 451.4964 406.895 0.2117973 0.0485981
Moved 2728.114 431.631 407 0.1658126 0.04886827
Moved 2728.145 409.9253 406 0.1155678 0.04629618
Moved 2728.176 390.1552 406 0.06980379 0.04629618
Moved 2728.206 374.9169 406 0.03452997 0.04629618
Moved 2728.237 359.5535 406 -0.001033495 0.04629618
Moved 2728.268 348.5035 406 -0.02661218 0.04629618
Moved 2728.298 340.6043 406 -0.0448975 0.04629618
Moved 2728.329 335.8618 405.4309 -0.05587548 0.04483254
Moved 2728.36 331.8727 399.809 -0.06510953 0.03037295
Moved 2728.391 320.1688 373.4219 -0.09220192 -0.03749502
Moved 2728.421 311.3419 348.3674 -0.1126346 -0.1019357
Moved 2728.452 302.9044 323.4119 -0.1321657 -0.1661218
Moved 2728.483 296.4749 305.162 -0.1470489 -0.2130608
Moved 2728.513 286.485 291.3563 -0.1701735 -0.2485692
Moved 2728.544 276.9754 278.9692 -0.1921866 -0.280429
Moved 2728.575 269.0267 271.6845 -0.2105863 -0.2991654
Moved 2728.605 264.5921 268.5921 -0.2208516 -0.3071192
Moved 2728.636 263.5 269 -0.2233796 -0.30607
Moved 2728.667 264 280.606 -0.2222222 -0.2762192
Moved 2728.698 274.2741 298.2385 -0.1984397 -0.230868
Moved 2728.729 287.6231 321.197 -0.167539 -0.1718184
Moved 2728.759 303.4581 346.6871 -0.1308841 -0.1062576
Moved 2728.79 329.3314 373.3314 -0.07099206 -0.0377279
Moved 2728.821 351.3236 394.6962 -0.02008418 0.01722257
Moved 2728.852 377.0986 413.0657 0.03958017 0.06446936
Moved 2728.882 401.0235 427.2855 0.09496182 0.101043
Moved 2728.913 445.4751 448.4886 0.1978589 0.1555777
Moved 2728.944 460.3508 454.7403 0.2322935 0.1716571
Moved 2728.974 482.4079 462.602 0.2833516 0.1918775
Moved 2729.005 504.0805 468.3512 0.3335197 0.2066645
Moved 2729.036 525.2606 472.5024 0.3825476 0.2173414
Moved 2729.067 542.6308 473 0.4227565 0.2186213
Moved 2729.097 555.9562 474 0.4536023 0.2211934
Moved 2729.128 568.2173 474 0.4819846 0.2211934
Moved 2729.159 582.0081 474 0.5139076 0.2211934
Moved 2729.189 594.3451 461.1929 0.5424654 0.1882533
Moved 2729.22 603.5848 452.4152 0.5638536 0.165677
Moved 2729.251 608.3021 445.3958 0.5747734 0.1476227
Moved 2729.282 611.5161 431.387 0.5822132 0.1115921
Moved 2729.313 612 405.0884 0.5833334 0.04395151
Moved 2729.343 582.3389 342.8794 0.5146733 -0.1160509
Moved 2729.374 560.1631 297.52 0.4633405 -0.2327162
Moved 2729.405 546.282 263.2049 0.4312083 -0.3209751
Moved 2729.435 536.3539 234.0619 0.4082267 -0.3959313
Moved 2729.466 530.9064 208.579 0.3956168 -0.4614738
Moved 2729.497 528.0593 185.4148 0.3890261 -0.5210525
Moved 2729.528 527 170.1451 0.3865741 -0.5603263
Moved 2729.558 527 155.6023 0.3865741 -0.5977307
Moved 2729.589 527 141.718 0.3865741 -0.6334413
Moved 2729.62 527 133.6208 0.3865741 -0.6542674
Moved 2729.651 527 126.015 0.3865741 -0.6738296
Ended 2729.681 534 119 0.4027778 -0.6918724
Accept 2729.773 0 the
Candidates 2729.773 13 station duration retain reason rain train federation sedation season creation drain grain strain
Began 2731.909 526 331 0.3842592 -0.146605
Moved 2731.94 495.2236 331 0.3130175 -0.146605
Moved 2731.971 415.9708 331 0.129562 -0.146605
Moved 2732.001 352.141 337.2118 -0.01819208 -0.1306281
Moved 2732.032 269.3541 356.7057 -0.2098285 -0.0804894
Moved 2732.063 208.632 366.2775 -0.3503889 -0.05587079
Moved 2732.094 174.2924 368.309 -0.4298787 -0.05064575
Moved 2732.124 156.0373 368.8518 -0.472136 -0.04924954
Moved 2732.155 145.5633 369.7184 -0.4963813 -0.04702062
Moved 2732.186 140.407 370.593 -0.5083171 -0.04477112
Moved 2732.217 138.9725 371 -0.5116377 -0.04372435
Ended 2732.247 138 371 -0.513889 -0.04372435
Accept 2732.309 0 station
Delete 2732.309 LeftSwipe
Began 2732.77 463 317 0.2384259 -0.1826131
Moved 2732.801 452.4035 317 0.213897 -0.1826131
Moved 2732.831 429.2841 327.2685 0.1603798 -0.1562025
Moved 2732.862 405.8397 339.9487 0.1061105 -0.1235887
Moved 2732.893 393.4114 349.059 0.0773413 -0.1001568
Moved 2732.923 384.7531 355.8312 0.05729894 -0.08273866
Moved 2732.954 379.4456 360.5544 0.04501293 -0.0705905
Moved 2732.985 376.2076 364.5848 0.03751754 -0.06022418
Moved 2733.016 373 368.6635 0.0300926 -0.04973399
Moved 2733.046 371 373.0582 0.025463 -0.03843072
Moved 2733.077 371 377.4008 0.025463 -0.02726158
Moved 2733.108 371 382.81 0.025463 -0.01334893
Moved 2733.138 371 387.7753 0.025463 -0.0005780915
Moved 2733.169 375.4852 393.6407 0.03584534 0.01450801
Moved 2733.2 381.282 397.141 0.04926403 0.02351074
Moved 2733.231 392.2288 402.1144 0.07460366 0.03630238
Moved 2733.261 410.5037 405 0.1169067 0.04372424
Moved 2733.292 433.6046 406 0.170381 0.04629618
Moved 2733.323 453.8346 406 0.2172097 0.04629618
Moved 2733.354 469.9149 397.7191 0.2544327 0.02499745
Moved 2733.384 484.2078 394.9481 0.287518 0.0178704
Moved 2733.415 498.1721 389.9426 0.3198428 0.004996429
Moved 2733.446 501.5007 389 0.3275478 0.002572016
Moved 2733.477 503.5 387.5 0.3321759 -0.001286047
Moved 2733.507 504 388 0.3333333 -3.924585E-08
Stationary 2733.538 504 388 0.3333333 -3.924585E-08
Moved 2733.569 483.4491 399.9132 0.2857617 0.03064093
Moved 2733.599 466.4396 409.0242 0.2463879 0.05407443
Moved 2733.63 449.6514 414.7829 0.2075264 0.06888597
Moved 2733.661 437.4205 419.8949 0.1792141 0.08203416
Moved 2733.692 426.9779 422.7555 0.1550415 0.08939166
Moved 2733.722 418.1427 424 0.1345897 0.09259254
Moved 2733.753 407.3737 424 0.1096612 0.09259254
Moved 2733.784 396.8874 416.7372 0.08538742 0.07391262
Moved 2733.815 386.3533 409.265 0.06100297 0.05469373
Moved 2733.845 374.317 398.0975 0.03314127 0.02597098
Moved 2733.876 360.1691 383.1691 0.0003914038 -0.01242532
Moved 2733.907 343.9681 363.7961 -0.03711079 -0.06225272
Moved 2733.938 330.8383 346.7574 -0.06750404 -0.1060767
Moved 2733.968 319.1824 330.4781 -0.09448508 -0.1479473
Moved 2733.999 307.0436 313.0654 -0.1225841 -0.192733
Moved 2734.03 297.5652 299.2064 -0.1445251 -0.2283785
Moved 2734.06 292.5614 289.1227 -0.1561079 -0.254314
Moved 2734.091 286.4673 280.701 -0.1702145 -0.2759747
Moved 2734.122 279.7282 271.0923 -0.1858144 -0.3006886
Moved 2734.153 272.9788 262.4682 -0.2014379 -0.3228699
Moved 2734.183 267.6205 255.2411 -0.2138413 -0.3414581
Moved 2734.214 265.5 255 -0.21875 -0.3420782
Moved 2734.245 265 255 -0.2199074 -0.3420782
Moved 2734.276 275.1169 268.7403 -0.1964886 -0.3067379
Moved 2734.306 290.8887 288.0156 -0.1599799 -0.2571615
Moved 2734.337 316.3123 311.2776 -0.1011289 -0.1973314
Moved 2734.368 347.7816 333.1565 -0.02828325 -0.1410584
Moved 2734.398 381.3941 352.6971 0.04952341 -0.09079976
Moved 2734.429 411.945 366.5173 0.120243 -0.05525377
Moved 2734.46 447.1183 377.6518 0.2016628 -0.02661583
Moved 2734.491 489.3489 390.0952 0.2994187 0.005388692
Moved 2734.521 516.2471 394.6941 0.3616831 0.01721724
Moved 2734.552 539.3241 397 0.415102 0.02314815
Moved 2734.583 556.7269 398 0.4553863 0.02572008
Moved 2734.614 573.0715 398 0.4932212 0.02572008
Moved 2734.644 582.2756 398 0.5145268 0.02572008
Moved 2734.675 591.2604 393.5885 0.5353251 0.0143736
Moved 2734.706 597 389.5 0.548611 0.003857946
Moved 2734.737 600.3749 389 0.5564234 0.002572016
Moved 2734.767 602.8754 388 0.5622116 -3.924585E-08
Moved 2734.798 604 387 0.5648147 -0.002572055
Moved 2734.829 604 383.7612 0.5648147 -0.01090226
Moved 2734.859 604 378.6388 0.5648147 -0.02407725
Moved 2734.89 596.7352 355.6973 0.5479981 -0.083083
Moved 2734.921 587.3856 331.0604 0.5263555 -0.1464498
Moved 2734.952 575.8768 301.1921 0.4997149 -0.2232713
Moved 2734.982 570.4261 279.1307 0.4870976 -0.2800137
Moved 2735.013 562.6708 253.8478 0.4691455 -0.3450418
Moved 2735.044 559.9651 237.8253 0.4628822 -0.3862518
Moved 2735.074 558.3123 223.5616 0.4590563 -0.4229383
Moved 2735.105 555.5291 207.7036 0.4526137 -0.4637252
Moved 2735.136 554 197.6443 0.4490741 -0.4895981
Moved 2735.167 552 187.1482 0.4444444 -0.5165941
Moved 2735.198 551 181.5012 0.4421297 -0.5311182
Moved 2735.228 551 175.1736 0.4421297 -0.5473931
Moved 2735.259 551 167.566 0.4421297 -0.5669599
Moved 2735.29 551 162.3032 0.4421297 -0.5804959
Moved 2735.32 551 156.308 0.4421297 -0.5959157
Ended 2735.351 551 156 0.4421297 -0.5967079
Candidates 2735.474 13 retain train duration station stadium reason rain dragon strain season drain stain degradation
Began 2736.15 493 204 0.3078704 -0.473251
Stationary 2736.181 493 204 0.3078704 -0.473251
Moved 2736.212 493 212.9607 0.3078704 -0.4502039
Moved 2736.242 478.0896 240.7759 0.2733556 -0.3786629
Moved 2736.273 463.9126 285.2476 0.2405385 -0.264281
Moved 2736.304 450.4705 331.5884 0.2094225 -0.1450915
Moved 2736.334 442.5155 359.4225 0.1910082 -0.07350176
Moved 2736.365 437.5 382.5 0.1793981 -0.01414617
Moved 2736.396 432.7213 398.9755 0.1683363 0.02822899
Moved 2736.427 430.0004 409.9988 0.1620379 0.05658134
Moved 2736.458 427.1276 418.7449 0.1553879 0.07907628
Moved 2736.488 426 423.3375 0.1527777 0.09088849
Moved 2736.519 424 430.6144 0.1481481 0.1096048
Moved 2736.55 421.824 434.176 0.1431111 0.1187652
Moved 2736.58 419.9554 438.0446 0.1387856 0.1287155
Moved 2736.611 419.4156 440.5844 0.1375362 0.1352477
Moved 2736.642 419 441 0.1365741 0.1363167
Moved 2736.673 418 442 0.1342593 0.1388888
Ended 2736.703 418 442 0.1342593 0.1388888
Accept 2736.765 1 train
Began 2737.164 449 284 0.2060185 -0.2674897
Stationary 2737.195 449 284 0.2060185 -0.2674897
Moved 2737.226 449 298.8682 0.2060185 -0.2292484
Moved 2737.257 473.5518 319.5518 0.2628514 -0.1760499
Moved 2737.287 497.9468 343.3285 0.3193214 -0.1148959
Moved 2737.318 532.2415 368.4943 0.3987072 -0.05016892
Moved 2737.349 546.478 377.0868 0.4316621 -0.02806903
Moved 2737.379 558.4951 386.5961 0.4594793 -0.003611011
Moved 2737.41 571.9594 396.2195 0.4906467 0.0211408
Moved 2737.441 582.8326 403.2217 0.5158163 0.03915049
Moved 2737.472 589.9597 408.9597 0.5323139 0.05390854
Moved 2737.502 594.0425 411 0.541765 0.05915629
Moved 2737.533 596.9125 414.825 0.5484086 0.06899413
Moved 2737.564 597 416.7828 0.548611 0.07402985
Moved 2737.594 597 418 0.548611 0.07716041
Moved 2737.625 597 420.1796 0.548611 0.08276625
Moved 2737.656 575.6788 421 0.4992564 0.08487643
Moved 2737.687 547.7635 407.4242 0.4346379 0.04995931
Moved 2737.718 518.9977 391.8449 0.3680501 0.009889053
Moved 2737.748 468.6321 362.8923 0.2514632 -0.06457756
Moved 2737.779 431.2274 340.966 0.1648784 -0.1209723
Moved 2737.81 395.7455 321.8612 0.08274437 -0.1701101
