he is just like everyone else
he is just like everyone else
FixStart
List

0.6 0.6
432 388.8
Began 626.9641 453 448 0.2152778 0.1543209
Stationary 626.9948 453 448 0.2152778 0.1543209
Stationary 627.0255 453 448 0.2152778 0.1543209
Stationary 627.0563 453 448 0.2152778 0.1543209
Stationary 627.087 453 448 0.2152778 0.1543209
Stationary 627.1177 453 448 0.2152778 0.1543209
Stationary 627.1484 453 448 0.2152778 0.1543209
Moved 627.1791 442.9549 448 0.1920253 0.1543209
Moved 627.2099 440.5527 448 0.1864646 0.1543209
Moved 627.2406 439.7032 448 0.1844982 0.1543209
Moved 627.2713 437.0141 448 0.1782734 0.1543209
Moved 627.302 435.8038 448 0.1754718 0.1543209
Moved 627.3327 434.5 441 0.1724537 0.1363167
Stationary 627.3635 434.5 441 0.1724537 0.1363167
Moved 627.3942 433.8101 441 0.1708566 0.1363167
Moved 627.4249 432.8302 441 0.1685885 0.1363167
Moved 627.4556 431.9697 441 0.1665966 0.1363167
Stationary 627.4863 431.9697 441 0.1665966 0.1363167
Stationary 627.517 432 441 0.1666667 0.1363167
Stationary 627.5478 432 441 0.1666667 0.1363167
Stationary 627.5785 432 441 0.1666667 0.1363167
Moved 627.6092 443.8604 441 0.1941212 0.1363167
Moved 627.6399 465.1259 441 0.2433471 0.1363167
Moved 627.6707 483.9989 441 0.2870345 0.1363167
Moved 627.7014 496.1557 441 0.3151752 0.1363167
Moved 627.7321 508.1491 441 0.3429377 0.1363167
Moved 627.7628 518.6404 441 0.3672232 0.1363167
Moved 627.7935 524.1914 441 0.3800727 0.1363167
Moved 627.8242 529.2722 441 0.3918337 0.1363167
Moved 627.8549 531.5 441 0.3969907 0.1363167
Moved 627.8857 535.8724 441 0.4071119 0.1363167
Moved 627.9164 537.0754 441 0.4098969 0.1363167
Moved 627.9471 538.2416 441 0.4125964 0.1363167
Moved 627.9778 539.3117 441 0.4150734 0.1363167
Stationary 628.0085 539.3117 441 0.4150734 0.1363167
Moved 628.0392 522.2522 441 0.3755838 0.1363167
Moved 628.0699 495.9384 453.4123 0.3146723 0.1682414
Moved 628.1006 467.9057 460.4189 0.2497817 0.1862625
Moved 628.1314 440 468.5 0.1851852 0.2070472
Moved 628.1621 416.8911 475.5272 0.1316924 0.2251214
Moved 628.1929 395.6144 483.5196 0.08244088 0.2456779
Moved 628.2236 378.5463 492.3025 0.04293124 0.2682676
Moved 628.2543 366.1169 500.9065 0.01415948 0.2903973
Moved 628.285 356.5862 510.4138 -0.007902236 0.3148501
Moved 628.3157 348.5 520 -0.02662038 0.3395061
Moved 628.3464 344.5 529 -0.03587961 0.3626543
Moved 628.3771 341.7509 538.2454 -0.0422432 0.3864334
Moved 628.4078 341 544.9526 -0.04398147 0.4036846
Moved 628.4385 341 552.1583 -0.04398147 0.4222177
Moved 628.4693 340 556.2483 -0.04629632 0.4327373
Moved 628.5001 340 560 -0.04629632 0.4423867
Moved 628.5308 340 560.5 -0.04629632 0.4436727
Moved 628.5615 340 563.0665 -0.04629632 0.4502739
Moved 628.5922 340 564.2358 -0.04629632 0.4532812
Moved 628.6229 340 565.3121 -0.04629632 0.4560495
Moved 628.6536 340 566.0933 -0.04629632 0.4580589
Moved 628.6843 340 567.1708 -0.04629632 0.4608302
Stationary 628.715 340 567.1708 -0.04629632 0.4608302
Moved 628.7457 340 568.2086 -0.04629632 0.4634992
Ended 628.7765 340 569 -0.04629632 0.4655349
Candidates 628.9301 13 he new the her last e hr there flat jr be here law
Began 629.8209 417 389 0.1319444 0.002572016
Stationary 629.8516 417 389 0.1319444 0.002572016
Stationary 629.8823 417 389 0.1319444 0.002572016
Stationary 629.913 417 389 0.1319444 0.002572016
Stationary 629.9437 417 389 0.1319444 0.002572016
Stationary 629.9745 417 389 0.1319444 0.002572016
Moved 630.0052 422.9725 401.9863 0.1457696 0.03597283
