is there any indication of this
Moved 222.7496 241.8232 636.1768 -0.2735575 0.6383148
Moved 222.7803 236.8952 638 -0.2849649 0.643004
Moved 222.811 229.2209 639 -0.3027294 0.6455761
Moved 222.8417 222.5 639 -0.318287 0.6455761
Moved 222.8725 215.0304 639 -0.3355779 0.6455761
Moved 222.9032 207.4036 639 -0.3532323 0.6455761
Moved 222.9339 200.7917 631.5139 -0.3685379 0.6263215
Moved 222.9646 195.7339 630.3669 -0.3802456 0.6233717
Expand 222.9646
Moved 222.9954 191.5 627.5 -0.3900463 0.6159979
Moved 223.0261 186.2401 624.6201 -0.4022219 0.6085906
Moved 223.0568 183.7465 622.7465 -0.4079941 0.6037717
Moved 223.0875 180.2037 621 -0.4161951 0.5992797
Moved 223.1182 174.6624 617.3312 -0.4290222 0.5898436
Moved 223.149 169.9145 613.4572 -0.4400128 0.5798796
Moved 223.1797 165.9236 610.9619 -0.4492508 0.5734614
Moved 223.2104 163.0753 608.0753 -0.4558442 0.5660372
Moved 223.2411 160.1997 606.1997 -0.4625007 0.5612132
Moved 223.2719 159 605.3265 -0.4652778 0.5589671
Ended 223.3026 158 605 -0.4675925 0.5581275
Accept 223.3948 3 is
Began 223.9478 320 604 -0.09259259 0.5555555
Stationary 223.9786 320 604 -0.09259259 0.5555555
Moved 224.0092 331.8858 574.9256 -0.06507918 0.4807757
Moved 224.04 351.0722 542.9988 -0.02066612 0.3986593
Moved 224.0706 381.8318 500.0019 0.05053659 0.2880706
Moved 224.1013 406.2751 466.7892 0.1071183 0.2026469
Moved 224.1322 418.0099 449.3167 0.1342823 0.1577075
Moved 224.1629 422.9098 439.2706 0.1456245 0.1318688
Moved 224.1936 425 432.4539 0.150463 0.1143359
Moved 224.2243 418.5076 422.403 0.1354342 0.08848508
Moved 224.255 403.5 415 0.1006944 0.06944436
Moved 224.2858 374.1256 415 0.03269821 0.06944436
Moved 224.3165 343.8012 436.4659 -0.03749718 0.124655
Moved 224.3472 317.5928 458.6063 -0.09816483 0.1816006
Moved 224.3779 301.3881 473.3817 -0.1356757 0.2196029
Moved 224.4086 281.877 494.3102 -0.1808403 0.2734315
Moved 224.4393 269.7082 506.2918 -0.2090089 0.3042484
Moved 224.4701 262.2031 515.7969 -0.2263817 0.3286956
Moved 224.5008 258.0429 520.9572 -0.2360118 0.3419679
Moved 224.5316 257 525.3526 -0.2384259 0.3532731
Moved 224.5622 256 529.2208 -0.2407407 0.3632222
Moved 224.593 254.5 530.5 -0.244213 0.3665122
Moved 224.6237 255 532.6284 -0.2430556 0.3719864
Moved 224.6544 268.5 533 -0.2118056 0.3729423
Moved 224.6852 284.2639 533 -0.175315 0.3729423
Moved 224.7159 294.8476 533 -0.1508157 0.3729423
Moved 224.7466 300.8228 525.1772 -0.1369844 0.352822
Moved 224.7774 303 523.3022 -0.1319445 0.3479995
Moved 224.8081 303 521.7133 -0.1319445 0.3439128
Moved 224.8388 303 518.7873 -0.1319445 0.3363871
Moved 224.8695 289.0431 515.0108 -0.164252 0.3266738
Moved 224.9002 273.6644 512.1329 -0.1998509 0.3192717
Moved 224.9309 259.1037 508.4582 -0.2335562 0.3098203
Moved 224.9617 240.8108 506.7621 -0.275901 0.3054581
Moved 224.9924 232.7641 506 -0.2945276 0.3034978
Ended 225.0231 231 506 -0.2986111 0.3034978
Candidates 225.1767 13 there the where threw others triggered rights tigers tiger rugged true rogers here
Began 226.1599 213 452 -0.3402778 0.164609
Stationary 226.1906 213 452 -0.3402778 0.164609
Stationary 226.2214 213 452 -0.3402778 0.164609
Stationary 226.2521 213 452 -0.3402778 0.164609
Moved 226.2828 242.7258 428.4557 -0.2714681 0.1040526
Moved 226.3136 300.5 389 -0.1377315 0.002572016
Moved 226.3443 372.9318 359.7981 0.02993475 -0.07253584
Moved 226.375 415.9159 338.4095 0.129435 -0.1275476
Moved 226.4057 436.9674 330.5163 0.1781653 -0.1478491
Moved 226.4364 447.1041 324.2986 0.2016299 -0.1638411
Moved 226.4671 452.1498 320.4251 0.2133097 -0.1738037
Moved 226.4979 453 320 0.2152778 -0.1748972
Stationary 226.5286 453 320 0.2152778 -0.1748972
Moved 226.5593 404.804 363.1959 0.1037131 -0.06379657
Moved 226.59 376.4932 394.9528 0.03817866 0.01788261
Moved 226.6208 354.798 422.8625 -0.01204158 0.08966696
Moved 226.6515 339.5952 443.506 -0.04723345 0.1427624
Moved 226.6823 329.1043 458.8262 -0.07151787 0.182166
Moved 226.7129 322.0831 469.9169 -0.08777062 0.2106916
Moved 226.7437 317.2124 480.5752 -0.09904538 0.2381048
Moved 226.7744 314.7315 491.0739 -0.1047882 0.2651077
Moved 226.8051 314 498.287 -0.1064815 0.2836598
Moved 226.8358 314 505.3287 -0.1064815 0.3017714
Ended 226.8666 314 506 -0.1064815 0.3034978
Accept 227.0816 0 there
Candidates 227.0816 13 enter any entry same she rent went sent seemed sale game range sake
Began 227.819 309 530 -0.1180555 0.3652262
Moved 227.8497 309 538.0381 -0.1180555 0.3859005
Moved 227.8805 309 553.7377 -0.1180555 0.4262799
Moved 227.9112 309 568.5816 -0.1180555 0.4644588
Moved 227.9419 301.0166 587.9001 -0.1365356 0.5141464
Moved 227.9726 298.1417 602.4332 -0.1431905 0.5515257
Moved 228.0033 294.2703 613.1892 -0.1521522 0.5791903
Moved 228.0341 290.4862 620.7708 -0.1609116 0.5986901
Moved 228.0648 284.7233 630.5535 -0.1742517 0.6238514
Moved 228.0955 278.9896 635.0052 -0.187524 0.6353013
Moved 228.1262 274.7206 639.2794 -0.1974059 0.6462945
Moved 228.1569 269.2327 642.3837 -0.2101095 0.6542788
Moved 228.1877 265.7421 645.2579 -0.2181897 0.6616716
Moved 228.2184 261.8709 646 -0.2271507 0.6635801
Moved 228.2491 259.5 648.5 -0.2326389 0.6700101
Moved 228.2799 258.9415 648 -0.2339316 0.6687242
Moved 228.3106 256.7874 649 -0.2389181 0.6712963
Moved 228.3413 257 650 -0.2384259 0.6738682
Ended 228.372 257 650 -0.2384259 0.6738682
Expand 228.372
Accept 228.4642 1 any
Began 229.2323 495 581 0.3125 0.496399
Stationary 229.263 495 581 0.3125 0.496399
Moved 229.2938 472.3554 552.0813 0.2600819 0.4220197
Moved 229.3245 455.8038 527.1484 0.2217681 0.3578918
Moved 229.3552 432.1653 490.5186 0.1670493 0.2636794
Moved 229.3859 410.7671 455.7436 0.1175164 0.1742375
Moved 229.4166 389.2328 416.9365 0.06766856 0.07442518
Moved 229.4474 373.886 382.7436 0.03214359 -0.01351965
Moved 229.4781 360.3336 351.8896 0.0007722775 -0.09287672
Moved 229.5088 350.7206 325.402 -0.02148007 -0.1610031
Moved 229.5396 343.5 301 -0.03819446 -0.2237656
Moved 229.5703 340.8605 288.3024 -0.04430448 -0.256424
Moved 229.601 337.9852 276.9408 -0.05096019 -0.2856461
Moved 229.6317 336.1117 266.4467 -0.05529707 -0.3126373
Moved 229.6624 335 261.3398 -0.05787035 -0.3257721
Moved 229.6932 334 256.6902 -0.06018519 -0.3377309
Moved 229.7238 333 252.8206 -0.06249999 -0.3476838
Moved 229.7546 333 250.9431 -0.06249999 -0.3525126
Moved 229.7853 332 249.421 -0.06481484 -0.3564275
Moved 229.816 332 248 -0.06481484 -0.3600824
Moved 229.8467 332 246.5 -0.06481484 -0.3639403
Moved 229.8774 332 246 -0.06481484 -0.3652264
Moved 229.9082 332 245 -0.06481484 -0.3677984
Stationary 229.9389 332 245 -0.06481484 -0.3677984
Moved 229.9697 330.8131 243.8131 -0.06756216 -0.3708512
Stationary 230.0004 331 244 -0.06712963 -0.3703704
Moved 230.0311 329.0667 250.5327 -0.07160475 -0.3535681
Moved 230.0618 323.5911 265.4236 -0.08427982 -0.3152684
Moved 230.0925 316.5 283 -0.1006944 -0.2700618
Moved 230.1233 309.4342 304.5087 -0.1170504 -0.214741
Moved 230.154 300.8067 329.5155 -0.1370216 -0.1504232
Moved 230.1847 294.1936 348.5483 -0.1523297 -0.1014703
Moved 230.2155 288.551 363.864 -0.1653912 -0.06207815
Moved 230.2462 282.2868 381.1396 -0.1798917 -0.01764501
Moved 230.2769 278.7671 389.6987 -0.1880391 0.004369006
Moved 230.3076 276 396.2136 -0.1944444 0.02112538
Moved 230.3383 274 400.6268 -0.199074 0.03247638
Moved 230.3691 273 404.5 -0.2013889 0.04243823
Moved 230.3998 272 407.3718 -0.2037037 0.04982461
Moved 230.4305 272 408.9526 -0.2037037 0.05389048
Moved 230.4612 272 412.8116 -0.2037037 0.06381591
Moved 230.492 277.5363 418.0761 -0.1908881 0.07735617
Moved 230.5227 297.3588 431.0945 -0.1450028 0.1108398
Moved 230.5535 329.6459 450.9875 -0.07026409 0.1620049
Moved 230.5841 366.7942 472.8799 0.01572728 0.2183126
Moved 230.6148 392.9523 490.2516 0.07627855 0.2629929
Moved 230.6456 414.5 505.5 0.1261574 0.3022119
Moved 230.6763 428.9235 515.6926 0.1595452 0.3284275
Moved 230.707 438.2055 525.2055 0.1810312 0.3528947
Moved 230.7378 443.9779 531.9558 0.1943933 0.3702566
Moved 230.7685 446.53 534.53 0.2003009 0.3768774
Moved 230.7992 448 537.4006 0.2037037 0.3842608
Moved 230.8299 448 539.1368 0.2037037 0.3887262
Moved 230.8607 448 540.1459 0.2037037 0.3913218
Stationary 230.8914 448 540.1459 0.2037037 0.3913218
Stationary 230.9221 448 540 0.2037037 0.3909464
Stationary 230.9528 448 540 0.2037037 0.3909464
Moved 230.9836 438.019 540 0.1805994 0.3909464
Moved 231.0143 425.7061 522.8473 0.1520973 0.3468294
Moved 231.0449 398.9402 490.0094 0.0901394 0.2623697
Moved 231.0757 361.8802 437.4084 0.00435243 0.1270791
Moved 231.1064 330.372 385.1879 -0.06858338 -0.007232776
Moved 231.1372 313.9333 355.8667 -0.1066358 -0.08264738
Moved 231.1679 303.3199 333.6398 -0.131204 -0.1398155
Moved 231.1986 297 317 -0.1458333 -0.1826131
Moved 231.2293 293.7237 305.8947 -0.1534174 -0.2111762
Moved 231.2601 290.8534 296.5603 -0.1600615 -0.2351845
Moved 231.2907 287.9837 287.9512 -0.1667043 -0.2573273
Moved 231.3215 285.4345 283.4345 -0.1726054 -0.2689442
Moved 231.3522 283.5609 279.5609 -0.1769423 -0.2789071
Moved 231.3829 280.3765 278 -0.1843136 -0.2829219
Moved 231.4136 264.6566 288.7273 -0.2207024 -0.255331
Moved 231.4444 241.9166 310.7917 -0.2733411 -0.198581
Moved 231.4751 219.3387 337.244 -0.3256049 -0.1305455
Moved 231.5058 201.7368 359.1685 -0.36635 -0.0741552
Moved 231.5366 191.9331 373.1115 -0.3890437 -0.03829359
Moved 231.5673 184.2112 386.5776 -0.4069185 -0.003658616
Moved 231.598 180.2307 397.077 -0.4161326 0.02334618
Moved 231.6287 179 404.9161 -0.4189815 0.04350854
Moved 231.6595 179 410.3569 -0.4189815 0.05750236
Moved 231.6901 179 418.1023 -0.4189815 0.07742355
Moved 231.7209 179 425.7833 -0.4189815 0.09717925
Moved 231.7516 179 434 -0.4189815 0.1183127
Moved 231.7823 200.8331 448.8331 -0.3684419 0.1564636
Moved 231.8131 225.7666 466.2366 -0.3107254 0.2012259
Moved 231.8438 250.4028 479.2238 -0.2536971 0.234629
Moved 231.8745 271.997 487.3988 -0.2037107 0.2556553
Moved 231.9052 294.7771 493.9443 -0.1509788 0.2724904
Moved 231.936 317.42 503.0371 -0.09856492 0.2958772
Moved 231.9667 333.0959 509.4384 -0.06227791 0.3123414
Moved 231.9974 351.8622 517.1983 -0.0188376 0.3323001
Moved 232.028 374.2247 524.8105 0.03292749 0.351879
Moved 232.0589 398.851 533.4441 0.08993287 0.3740845
Moved 232.0896 421.2706 539.116 0.1418301 0.3886727
Moved 232.1203 443.4566 541.9224 0.1931867 0.3958908
Moved 232.151 463.581 543 0.2397708 0.3986624
Moved 232.1817 480.3688 544 0.2786314 0.4012345
Moved 232.2125 489.6362 544 0.3000838 0.4012345
Moved 232.2431 497.25 544 0.3177083 0.4012345
Moved 232.2739 501.9571 544 0.3286045 0.4012345
Moved 232.3047 504.5 544 0.3344907 0.4012345
Moved 232.3354 506 533.6645 0.337963 0.3746513
Moved 232.3661 509.2033 522.1866 0.3453781 0.34513
Moved 232.3968 509 508.6337 0.3449074 0.3102717
Moved 232.4275 509 486.8973 0.3449074 0.2543655
Moved 232.4583 484.9276 427.343 0.2891842 0.1011908
Moved 232.489 453.3044 351.4536 0.2159824 -0.09399814
Moved 232.5197 439.7054 313.3751 0.1845033 -0.1919365
Moved 232.5504 433.4482 296.3445 0.170019 -0.2357395
Moved 232.5812 429.3531 285.0594 0.1605397 -0.2647648
Moved 232.6119 425.491 277.473 0.1515996 -0.2842773
Moved 232.6426 422.9366 271.8732 0.1456866 -0.29868
Moved 232.6734 420.0439 267.0439 0.1389906 -0.3111009
Moved 232.7041 418 263.1703 0.1342593 -0.3210639
Moved 232.7348 416.2968 260.2968 0.1303166 -0.3284547
Moved 232.7655 414.8963 258.8962 0.1270747 -0.332057
Ended 232.7962 415 257.9604 0.1273148 -0.334464
Candidates 232.8884 13 indication information occupation oxidation instruction observation investigation publication incubation induction obstruction organization obligation
Began 233.595 492 533 0.3055556 0.3729423
Stationary 233.6258 492 533 0.3055556 0.3729423
Stationary 233.6563 492 533 0.3055556 0.3729423
Stationary 233.6872 492 533 0.3055556 0.3729423
Moved 233.7179 480.453 533 0.2788263 0.3729423
Moved 233.7486 470.4017 523.5607 0.2555594 0.3486642
Moved 233.7794 455.4113 514.6075 0.2208593 0.3256364
Moved 233.8101 440.183 506.5915 0.1856088 0.3050192
Moved 233.8408 419.9184 494.949 0.1386999 0.2750744
Moved 233.8715 396.8853 482.4427 0.08538276 0.2429081
Moved 233.9023 374.8636 470.1647 0.03440638 0.2113289
Moved 233.933 360.7644 462.3822 0.001769563 0.1913122
Moved 233.9637 341.2004 451.5203 -0.0435175 0.1633751
Moved 233.9944 327.8841 443.942 -0.07434239 0.1438838
Moved 234.0252 317.2789 438.093 -0.0988915 0.1288399
Moved 234.0559 309.5628 433.5209 -0.1167528 0.1170805
Moved 234.0866 300.9512 428.3008 -0.1366871 0.1036542
Moved 234.1173 295.5548 424.7774 -0.1491787 0.09459201
Moved 234.1481 295 424.1768 -0.150463 0.09304733
Ended 234.1787 295 424 -0.150463 0.09259254
Accept 234.3017 0 indication
Candidates 234.3017 13 of if is id it off or our his odd other its out
Began 235.5921 323 551 -0.08564815 0.4192385
Stationary 235.6228 323 551 -0.08564815 0.4192385
Moved 235.6535 336.449 529.8959 -0.05451625 0.3649586
Moved 235.6842 363.6206 484.6323 0.008381109 0.2485397
Moved 235.715 388.5365 442.1058 0.06605675 0.139161
Moved 235.7457 402.2022 417.5956 0.09769022 0.0761204
Moved 235.7764 406.476 409.5239 0.1075834 0.05535981
Moved 235.8071 409.3639 409 0.1142683 0.05401234
Moved 235.8378 433.0298 461.1674 0.1690504 0.1881876
Moved 235.8686 451.0772 503.6929 0.2108268 0.297564
Moved 235.8993 457.6422 522.5686 0.2260235 0.3461125
Moved 235.93 459 530.2421 0.2291666 0.3658489
Moved 235.9608 459 534.038 0.2291666 0.375612
Moved 235.9914 459 535.4637 0.2291666 0.3792791
Moved 236.0222 421.3758 520.5119 0.1420736 0.3408227
Moved 236.0529 385.7234 496.4822 0.05954484 0.279018
Moved 236.0836 356.8745 474.3468 -0.007235011 0.2220853
Moved 236.1144 334.2752 457.3788 -0.05954812 0.1784432
Moved 236.1451 319.3484 446.0787 -0.09410103 0.1493792
Moved 236.1758 307.9569 436.4677 -0.12047 0.1246597
Moved 236.2066 300.2184 430.2184 -0.1383833 0.1085863
Moved 236.2373 292.4656 423.4656 -0.1563296 0.09121796
Moved 236.268 289.2232 421.2232 -0.1638352 0.08545063
Moved 236.2987 287 420 -0.1689815 0.08230445
Stationary 236.3294 287 420 -0.1689815 0.08230445
Ended 236.3602 282 416 -0.1805555 0.07201634
Accept 236.5138 0 of
Candidates 236.5138 13 this third the rid those thus your thought fire food god white relied
Began 237.2819 346 484 -0.03240739 0.2469135
Moved 237.3126 369.4942 478.1574 0.02197733 0.2318863
Moved 237.3434 424.8357 467.7969 0.1500827 0.2052388
Moved 237.3741 492.0959 466 0.3057775 0.2006171
Moved 237.4048 539.5248 466 0.4155666 0.2006171
Moved 237.4355 567.828 472.0884 0.4810833 0.2162767
Moved 237.4663 585.4733 474 0.5219288 0.2211934
Moved 237.4967 596.9512 475.2378 0.548498 0.224377
Moved 237.5277 604.3687 475 0.5656682 0.2237653
Moved 237.5584 611.1216 475 0.5813 0.2237653
Moved 237.5891 614.9319 475 0.5901203 0.2237653
Moved 237.6199 618.4752 475 0.5983222 0.2237653
Moved 237.6506 622.3453 475 0.6072807 0.2237653
Moved 237.6813 625.2227 475 0.6139414 0.2237653
Moved 237.712 627.799 475 0.6199051 0.2237653
Moved 237.7428 630.6014 475 0.626392 0.2237653
Moved 237.7735 633.4764 475 0.6330472 0.2237653
Moved 237.8042 636.3448 475 0.6396869 0.2237653
Moved 237.835 637.9015 475 0.6432905 0.2237653
Moved 237.8656 639.5 475 0.6469907 0.2237653
Moved 237.8964 642.267 475 0.6533958 0.2237653
Ended 237.9271 643 475 0.6550926 0.2237653
Accept 237.9886 0 this
PhraseEnd 237.9886
