the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
List

0.6 0.6
432 388.8
Began 844.0475 432 290 0.1666667 -0.2520577
Stationary 844.0782 432 290 0.1666667 -0.2520577
Stationary 844.1089 432 290 0.1666667 -0.2520577
Stationary 844.1396 432 290 0.1666667 -0.2520577
Stationary 844.1703 432 290 0.1666667 -0.2520577
Moved 844.201 417.2073 304.1891 0.1324242 -0.2155632
Moved 844.2318 412.8345 314.6619 0.1223022 -0.1886269
Moved 844.2625 406.1547 328.6132 0.1068396 -0.1527439
Moved 844.2932 400.2819 343.1542 0.09324521 -0.1153443
Moved 844.324 393.7349 359.6627 0.07809013 -0.07288403
Moved 844.3547 386.3346 376.3307 0.06095975 -0.0300135
Moved 844.3854 380 389 0.04629632 0.002572016
Moved 844.4161 373.8741 402.3148 0.03211588 0.03681795
Moved 844.4469 368.3318 414.3363 0.01928667 0.06773736
Moved 844.4776 365 422.1876 0.01157403 0.08793101
Moved 844.5083 362.9554 428.1337 0.006841322 0.1032246
Moved 844.5391 361.1853 431.8147 0.002743701 0.112692
Moved 844.5698 361 433.2018 0.002314846 0.1162596
Moved 844.6005 359.7608 434.2392 -0.0005536774 0.1189279
Stationary 844.6312 360 434 0 0.1183127
Stationary 844.662 360 434 0 0.1183127
Moved 844.6926 360 424.7453 0 0.09450943
Moved 844.7234 374.3135 407.6238 0.03313323 0.05047264
Moved 844.7542 385.8778 388.2037 0.05990237 0.0005237359
Moved 844.7849 399.988 367.2711 0.09256472 -0.05331526
Moved 844.8156 415.0034 345.9952 0.1273228 -0.1080369
Moved 844.8463 425.5 330.5 0.1516204 -0.147891
Moved 844.877 437.8927 313.8841 0.1803071 -0.1906274
Moved 844.9078 447.9269 301.0731 0.2035345 -0.2235774
Moved 844.9385 456.2004 291.7996 0.2226862 -0.2474292
Moved 844.9692 462.2413 286.7587 0.2366697 -0.2603943
Moved 844.9999 467.8535 283.0732 0.2496608 -0.2698734
Moved 845.0307 471.6884 281.3116 0.258538 -0.2744045
Moved 845.0614 475.4481 279.5519 0.2672409 -0.2789302
Moved 845.0922 478.9175 280 0.2752719 -0.2777778
Moved 845.1229 481.6823 280 0.2816719 -0.2777778
Moved 845.1536 483.2225 280 0.2852372 -0.2777778
Moved 845.1843 484 280 0.287037 -0.2777778
Stationary 845.2151 484 280 0.287037 -0.2777778
Moved 845.2458 471.284 292.6516 0.2576019 -0.2452378
Moved 845.2764 460.1737 300.4958 0.2318835 -0.2250623
Moved 845.3073 445.1909 307.7481 0.1972011 -0.2064092
Moved 845.3377 425.9819 318.3454 0.1527359 -0.1791528
Moved 845.3687 406.3529 332.5393 0.1072983 -0.1426459
Moved 845.3994 392.6915 342.4468 0.07567475 -0.1171636
Moved 845.4301 382.0342 354.2072 0.05100518 -0.0869156
Moved 845.4609 368.6847 369.3941 0.02010355 -0.04785467
Moved 845.4916 360.3271 381.3459 0.0007570783 -0.01711457
Moved 845.5223 352.8182 391.7727 -0.01662453 0.009703342
Moved 845.553 346.9565 400.0435 -0.03019338 0.03097609
Moved 845.5837 343.2215 407.5569 -0.03883908 0.05030075
Moved 845.6145 339.463 412.611 -0.04753932 0.06329975
Moved 845.6452 336.7042 417.2958 -0.05392541 0.0753491
Moved 845.6759 335 421.773 -0.05787035 0.08686461
Moved 845.7067 332.4657 424.5343 -0.06373679 0.09396674
Moved 845.7374 331 427.2997 -0.06712963 0.1010793
Moved 845.7681 329 428 -0.07175927 0.1028806
Ended 845.7988 328 429 -0.07407407 0.1054526
Candidates 845.8911 13 the there where further she they what enter edge refer degree genre re
Began 846.5056 397 248 0.0856481 -0.3600824
Stationary 846.5363 397 248 0.0856481 -0.3600824
Stationary 846.567 397 248 0.0856481 -0.3600824
Stationary 846.5978 397 248 0.0856481 -0.3600824
Moved 846.6284 383.1863 241.4348 0.0536721 -0.3769681
Moved 846.6591 373.8964 237.5977 0.03216763 -0.3868374
Moved 846.6898 363.1372 233.0686 0.007262032 -0.3984862
Moved 846.7206 354.0923 230.7731 -0.01367514 -0.4043902
Moved 846.7513 345.2851 229.3213 -0.03406227 -0.4081243
Moved 846.782 338.1046 228 -0.05068371 -0.4115227
Moved 846.8128 331.5926 227 -0.06575789 -0.4140947
Moved 846.8434 326.5649 227 -0.07739599 -0.4140947
Moved 846.8742 321.2359 227 -0.08973172 -0.4140947
Moved 846.905 318.8528 227 -0.09524802 -0.4140947
Moved 846.9357 317.1008 227 -0.09930377 -0.4140947
Moved 846.9664 315.8405 227 -0.1022212 -0.4140947
Moved 846.9971 316 235.884 -0.1018519 -0.3912448
Moved 847.0279 316 242.5056 -0.1018519 -0.374214
Moved 847.0586 333.8271 262.4745 -0.06058554 -0.3228537
Moved 847.0893 358.08 286.9969 -0.004444569 -0.2597817
Moved 847.1201 382.5088 305.8401 0.0521037 -0.2113165
Moved 847.1508 407.8939 324.7151 0.1108655 -0.1627697
Moved 847.1815 441.9863 349.9178 0.1897831 -0.09794807
Moved 847.2122 468.7918 366.2825 0.251833 -0.05585768
Moved 847.2429 491 383.5 0.3032407 -0.01157415
Moved 847.2737 505.4029 395.1223 0.3365808 0.01831859
Moved 847.3044 513.384 403.384 0.3550556 0.03956791
Moved 847.3351 519.9578 411.4367 0.3702728 0.06027948
Moved 847.3658 523.2298 415.4595 0.3778468 0.07062625
Moved 847.3966 525 417.9778 0.3819444 0.07710339
Moved 847.4273 526 419.2924 0.3842592 0.08048442
Stationary 847.458 526 419 0.3842592 0.07973251
Stationary 847.4888 526 419 0.3842592 0.07973251
Moved 847.5195 507.7224 396.4114 0.3419501 0.02163408
Moved 847.5502 488.8656 365.9833 0.2983001 -0.05662729
Moved 847.5809 471.7354 331.5759 0.2586469 -0.1451237
Moved 847.6117 457.0894 296.527 0.224744 -0.2352701
Moved 847.6424 445.4009 262.2026 0.1976873 -0.3235529
Moved 847.6731 439.1424 237.9968 0.1831999 -0.3858107
Moved 847.7039 435.3784 218.0269 0.1744869 -0.4371738
Moved 847.7346 432.6183 199.7096 0.1680978 -0.4842861
Moved 847.7653 432 185.6343 0.1666667 -0.520488
Moved 847.796 432 172.7655 0.1666667 -0.5535867
Moved 847.8267 432 162.0286 0.1666667 -0.5812023
Moved 847.8575 432 150.6859 0.1666667 -0.6103757
Moved 847.8882 431.4702 140.3508 0.1654402 -0.6369577
Moved 847.9189 431 129.8217 0.1643519 -0.664039
Moved 847.9497 430 122.8724 0.162037 -0.6819125
Moved 847.9803 429 116.3706 0.1597223 -0.6986353
Moved 848.0111 429 111.551 0.1597223 -0.7110313
Moved 848.0418 428 109.0206 0.1574074 -0.7175396
Moved 848.0726 427 106.2678 0.1550926 -0.7246199
Moved 848.1033 425.7598 104.7598 0.1522217 -0.7284986
Moved 848.134 424.0525 104 0.1482697 -0.7304526
Moved 848.1647 416.8677 104 0.1316383 -0.7304526
Moved 848.1954 407.1366 104 0.1091126 -0.7304526
Moved 848.2262 396.3396 114.7963 0.08411944 -0.7026845
Moved 848.257 382.6647 125.6682 0.0524645 -0.6747217
Moved 848.2876 370.2705 138.1619 0.0237742 -0.6425878
Moved 848.3184 360.421 149.9651 0.0009744366 -0.6122298
Moved 848.3491 350.5877 166.8246 -0.02178778 -0.5688668
Moved 848.3798 343.2632 185.2102 -0.03874248 -0.5215788
Moved 848.4105 336.7629 200.7113 -0.05378962 -0.4817097
Moved 848.4412 330.2303 219.194 -0.06891131 -0.4341719
Moved 848.472 324.0181 236.6183 -0.08329138 -0.3893563
Moved 848.5027 318.8089 252.6687 -0.09534969 -0.3480744
Moved 848.5334 314.2922 270.9774 -0.1058051 -0.3009841
Moved 848.5641 309 288.5 -0.1180555 -0.2559158
Moved 848.5949 305.9904 302.0483 -0.1250223 -0.2210694
Moved 848.6256 302.4642 316.3752 -0.1331846 -0.1842201
Moved 848.6564 299.5 332.5 -0.1400463 -0.142747
Moved 848.6868 297.0098 343.9608 -0.1458106 -0.1132697
Moved 848.7178 295 356.7666 -0.150463 -0.08033289
Moved 848.7485 294 367.6175 -0.1527778 -0.05242414
Moved 848.7792 294 380.3955 -0.1527778 -0.01955896
Moved 848.81 293 387.4374 -0.1550926 -0.001446955
Moved 848.8407 292 393.9531 -0.1574074 0.0153113
Moved 848.8714 290 400.2424 -0.162037 0.03148765
Moved 848.9021 287.9944 406.0113 -0.1666797 0.04632526
Moved 848.9329 288 408.4158 -0.1666667 0.05250958
Moved 848.9636 287 411.1785 -0.1689815 0.0596154
Moved 848.9943 285.6409 412.3591 -0.1721275 0.06265189
Moved 849.025 284.7664 413.2336 -0.1741518 0.06490107
Moved 849.0558 283.839 413 -0.1762987 0.06430033
Moved 849.0865 282 413 -0.1805555 0.06430033
Ended 849.1172 282 413 -0.1805555 0.06430033
Accept 849.2094 0 the
Candidates 849.2094 13 five drove driver drive river dive derive founder fiber silver arrive soccer fine
Began 850.377 394 359 0.07870366 -0.07458848
Stationary 850.4077 394 359 0.07870366 -0.07458848
Stationary 850.4384 394 359 0.07870366 -0.07458848
Moved 850.4691 394 345.616 0.07870366 -0.1090123
Moved 850.4998 394 327.9843 0.07870366 -0.1543613
Moved 850.5306 394 298.1093 0.07870366 -0.2312005
Moved 850.5613 403 265.1866 0.09953707 -0.315878
Moved 850.592 406.1046 238.3723 0.1067236 -0.3848449
Moved 850.6227 409.319 210.8096 0.1141645 -0.4557368
Moved 850.6535 413.1537 193.5389 0.123041 -0.5001571
Moved 850.6842 416.6771 179.8073 0.131197 -0.5354752
Moved 850.7149 419.2844 169.8623 0.1372324 -0.5610537
Moved 850.7457 421.0419 164.9581 0.1413008 -0.5736673
Moved 850.7763 422.7993 161.2007 0.1453687 -0.5833316
Moved 850.8071 424.5 158.5 0.1493056 -0.5902779
Moved 850.8378 425.9741 159 0.1527178 -0.5889918
Moved 850.8685 432.9778 159 0.1689302 -0.5889918
Moved 850.8992 453 182 0.2152778 -0.5298353
Moved 850.93 470.7383 215.4019 0.2563387 -0.4439253
Moved 850.9608 481.4217 255.5299 0.2810687 -0.3407153
Moved 850.9915 486.9381 285.6904 0.2938382 -0.263142
Moved 851.0222 494.6949 311.3162 0.3117937 -0.1972322
Moved 851.0529 502.5967 340.4394 0.3300851 -0.1223268
Moved 851.0836 511.2265 369.6795 0.3500613 -0.04712069
Moved 851.1143 518.4845 394.292 0.3668622 0.01618307
Moved 851.1451 525.7737 417.3212 0.3837355 0.07541464
Moved 851.1758 531.7977 437.7922 0.3976799 0.1280662
Moved 851.2065 536.2865 452.7162 0.4080706 0.1664512
Moved 851.2372 538.9103 464.6411 0.4141442 0.1971221
Moved 851.268 542.5 476 0.4224537 0.2263374
Moved 851.2987 545.117 487.4681 0.4285116 0.2558334
Moved 851.3295 547 494.7708 0.4328704 0.2746162
Moved 851.3602 548 501.2924 0.4351853 0.2913897
Moved 851.3909 548 504.0405 0.4351853 0.298458
Moved 851.4216 548 505.8228 0.4351853 0.3030422
Moved 851.4523 538.265 506 0.4126503 0.3034978
Moved 851.4831 526.3036 495.2858 0.384962 0.2759407
Moved 851.5138 501.7726 476.7726 0.3281774 0.2283247
Moved 851.5446 473.4289 445.8718 0.2625669 0.1488472
Moved 851.5753 442.4868 408.5286 0.1909416 0.05279992
Moved 851.606 415.2774 372.9563 0.1279571 -0.03869265
Moved 851.6367 390 339 0.06944448 -0.1260288
Moved 851.6674 369.1462 310.3517 0.02117177 -0.1997126
Moved 851.6982 351.8653 283.798 -0.01883025 -0.2680094
Moved 851.7289 337 260.5 -0.05324075 -0.3279321
Moved 851.7596 323.7141 240.1998 -0.08399511 -0.3801446
