reading week is just about here
reading week is just about here
FixStart
Radial

0.6 0.6
432 388.8
Began 508.5305 417 313 0.1319444 -0.1929013
Stationary 508.5613 417 313 0.1319444 -0.1929013
Stationary 508.592 417 313 0.1319444 -0.1929013
Moved 508.6227 395.392 339.6799 0.08192599 -0.12428
Moved 508.6534 375.408 373.7064 0.03566672 -0.03676356
Moved 508.6842 362.1746 410.4326 0.005033811 0.05769702
Moved 508.7149 351.859 437.7092 -0.0188448 0.1278529
Moved 508.7456 341.5692 458.8616 -0.04266386 0.1822571
Moved 508.7764 333.2886 472.519 -0.06183193 0.2173843
Moved 508.8071 324.6648 483.0027 -0.08179437 0.2443485
Moved 508.8378 319.1439 488.8561 -0.09457424 0.2594034
Moved 508.8686 314.6375 491.1813 -0.1050057 0.2653838
Moved 508.8993 309.029 492 -0.1179884 0.2674896
Moved 508.93 298.3387 492 -0.1427346 0.2674896
Moved 508.9607 287.3182 492 -0.1682449 0.2674896
Moved 508.9914 278.9213 482.6142 -0.1876822 0.2433492
Moved 509.0222 272.3161 479.658 -0.202972 0.2357458
Moved 509.0529 268.9083 475.9083 -0.2108604 0.2261014
Moved 509.0836 266.1573 474.1573 -0.2172284 0.221598
Moved 509.1143 263.8232 471.8232 -0.2226314 0.2155947
Moved 509.1451 263 470.0147 -0.2245371 0.2109432
Moved 509.1758 262 466.2598 -0.2268519 0.2012855
Moved 509.2065 262 462 -0.2268519 0.1903292
Moved 509.2372 262 458.057 -0.2268519 0.1801877
Moved 509.268 262 451.6122 -0.2268519 0.1636115
Moved 509.2987 262 446.114 -0.2268519 0.1494701
Moved 509.3294 262 440.6204 -0.2268519 0.1353403
Moved 509.3601 262 429.0174 -0.2268519 0.1054974
Moved 509.3909 258.6581 414.9484 -0.2345878 0.06931151
Moved 509.4215 252.8199 402.6399 -0.248102 0.03765396
Moved 509.4524 247.7013 389.4026 -0.2599507 0.003607636
Moved 509.4831 244.7033 376.5164 -0.2668906 -0.0295362
Moved 509.5138 245 364.7988 -0.2662037 -0.05967403
Moved 509.5445 252.2116 350.9936 -0.2495102 -0.09518117
Moved 509.5753 263.9156 341.2676 -0.2224177 -0.1201966
Moved 509.606 287.0379 332.9886 -0.1688938 -0.1414901
Moved 509.6367 311.9348 326.4589 -0.111262 -0.1582846
Moved 509.6674 338.2771 325 -0.05028452 -0.1620371
Moved 509.6982 360.2426 325 0.0005615751 -0.1620371
Moved 509.7289 385.4503 330.4185 0.05891284 -0.1481007
Moved 509.7596 416.7718 350.0366 0.1314162 -0.09764267
Moved 509.7903 441.4593 368.2769 0.1885633 -0.05072817
Moved 509.821 459.7664 392.6496 0.2309408 0.0119588
Moved 509.8518 476.2607 415.0143 0.269122 0.06948106
Moved 509.8825 486.442 434.7366 0.2926897 0.1202073
Moved 509.9132 495.3538 447.7075 0.3133189 0.1535687
Moved 509.9439 502.9786 456.9786 0.330969 0.1774141
Moved 509.9747 511.2565 464.171 0.3501309 0.195913
Moved 510.0054 521.3956 469.8489 0.3736008 0.2105165
Moved 510.0361 531.0314 472.2579 0.395906 0.2167126
Moved 510.0668 544.3754 472 0.426795 0.2160493
Moved 510.0976 552.5549 472 0.445729 0.2160493
Moved 510.1283 559.2394 472 0.4612024 0.2160493
Moved 510.159 565.1224 457.6326 0.4748205 0.1790962
Moved 510.1898 565 429.5997 0.474537 0.106995
Moved 510.2205 541.927 392.854 0.4211273 0.01248454
Moved 510.2512 527.2781 358.2119 0.3872179 -0.07661552
Moved 510.2819 512.8403 326.6805 0.3537969 -0.1577148
Moved 510.3127 498.5 292 0.3206019 -0.2469136
Moved 510.3434 485.2442 259.4808 0.2899172 -0.3305535
Moved 510.3741 479.4706 237.8826 0.2765524 -0.3861046
Moved 510.4048 474.1093 216.8827 0.2641419 -0.4401165
Moved 510.4356 471.7872 205.1487 0.2587666 -0.4702966
Moved 510.4663 470.0404 198.0808 0.2547231 -0.4884752
Moved 510.497 470 194.7113 0.2546296 -0.4971417
Moved 510.5277 467.8573 192 0.2496698 -0.5041152
Moved 510.5584 465.1123 191 0.2433156 -0.5066873
Moved 510.5892 452.1314 198.0923 0.2132672 -0.4884458
Moved 510.6199 434.0622 223.4066 0.1714403 -0.4233369
Moved 510.6506 419.57 248.8599 0.1378935 -0.3578707
Moved 510.6814 408.4933 277.0135 0.1122529 -0.2854592
Moved 510.7121 400.8725 296.6309 0.09461224 -0.2350028
Moved 510.7428 396.3902 310.0246 0.08423647 -0.2005541
Moved 510.7736 393.4327 322.8366 0.07739047 -0.1676014
Moved 510.8042 390.6756 332.9733 0.0710083 -0.1415298
