what goes up must come down
Moved 866.8058 267.7918 506 -0.213445 0.3034978
Moved 866.8365 262.5094 508 -0.2256726 0.3086419
Moved 866.8672 258.385 509 -0.23522 0.3112139
Moved 866.8979 257 509 -0.2384259 0.3112139
Moved 866.9286 249.9122 494.0113 -0.254833 0.2726627
Moved 866.9594 239.4454 468.2249 -0.2790616 0.2063396
Moved 866.9901 230.7073 443.3576 -0.2992887 0.1423807
Moved 867.0208 223.7347 424.2042 -0.3154289 0.09311766
Moved 867.0515 219.7883 412.5765 -0.3245642 0.06321114
Moved 867.0823 219 405.9647 -0.3263889 0.04620556
Ended 867.113 219 404.5355 -0.3263889 0.04252936
Candidates 867.2358 13 does guess goes views he shoes cited fires buyers viewed asked died cues
Began 868.0042 239 385 -0.2800926 -0.007716127
Ended 868.0348 239 385 -0.2800926 -0.007716127
Began 868.0655 251 397 -0.2523148 0.02314815
Stationary 868.0963 251 397 -0.2523148 0.02314815
NextCandidatePanel 868.0963
Stationary 868.127 251 397 -0.2523148 0.02314815
Stationary 868.1577 251 397 -0.2523148 0.02314815
Stationary 868.1884 251 397 -0.2523148 0.02314815
Stationary 868.2192 251 397 -0.2523148 0.02314815
Stationary 868.2499 251 397 -0.2523148 0.02314815
Moved 868.2806 239.376 410.6736 -0.2792223 0.05831691
Moved 868.3113 226.8033 427.9946 -0.3083258 0.1028666
Moved 868.342 218.2198 437.7069 -0.3281949 0.1278469
Moved 868.3728 212.4621 446.5379 -0.3415229 0.1505604
Moved 868.4036 209.3655 452.9034 -0.3486909 0.1669324
Moved 868.4342 208 457 -0.3518518 0.1774691
Moved 868.465 205.952 458.048 -0.3565926 0.1801646
Moved 868.4957 206 460.9194 -0.3564815 0.1875497
Moved 868.5264 206 464.6008 -0.3564815 0.1970183
Ended 868.5571 206 467.4428 -0.3564815 0.2043282
Accept 868.6494 6 cited
Began 869.0181 342 366 -0.04166668 -0.05658444
Stationary 869.0488 342 366 -0.04166668 -0.05658444
Moved 869.0795 287.6363 351.9368 -0.1675085 -0.0927553
Moved 869.1103 222.4414 342.2942 -0.3184226 -0.1175561
Moved 869.141 147.5004 336.087 -0.4918973 -0.1335212
Moved 869.1718 82.68936 337 -0.6419227 -0.1311728
Ended 869.2025 39 337 -0.7430556 -0.1311728
Delete 869.2639 LeftSwipe
Began 869.9092 325 389 -0.08101851 0.002572016
Stationary 869.9399 325 389 -0.08101851 0.002572016
Stationary 869.9706 325 389 -0.08101851 0.002572016
Stationary 870.0014 325 389 -0.08101851 0.002572016
Moved 870.0321 329.4147 395.622 -0.0707994 0.01960389
Moved 870.0629 352.759 422.1766 -0.01676162 0.08790278
Moved 870.0936 397.4834 461.9229 0.08676708 0.1901309
Moved 870.1243 446.9696 499.3444 0.2013185 0.2863796
Moved 870.155 491.5284 531.9043 0.3044639 0.3701241
Moved 870.1855 514.5917 548.555 0.3578511 0.41295
Moved 870.2165 523.7846 554.7846 0.379131 0.4289727
Moved 870.2472 525.953 556.953 0.3841504 0.4345498
Moved 870.2779 526 557.8079 0.3842592 0.4367485
Moved 870.3087 509.9034 558 0.3469987 0.4372427
Moved 870.3394 468.0341 546.8244 0.250079 0.4084989
Moved 870.3699 391.7544 535.7505 0.07350545 0.3800166
Moved 870.4008 340.7155 528.1193 -0.04464011 0.3603891
Moved 870.4316 307.9277 524.1927 -0.1205377 0.3502899
Moved 870.4623 286.5 523 -0.1701389 0.3472221
Moved 870.493 270.8038 522 -0.2064728 0.3446501
Moved 870.5238 261.6831 522 -0.2275855 0.3446501
Moved 870.5544 258.0138 520.0138 -0.2360792 0.3395416
Moved 870.5852 256 511.3577 -0.2407407 0.3172778
Moved 870.616 256 476.0887 -0.2407407 0.2265655
Moved 870.6467 252.7407 436.6288 -0.2482855 0.125074
Moved 870.6774 247.8779 410.1453 -0.2595419 0.05695794
Moved 870.7081 243.3701 395.8505 -0.2699766 0.02019144
Moved 870.7389 239.5 385.5 -0.2789352 -0.006430119
Moved 870.7696 237 380.6197 -0.2847222 -0.01898228
Ended 870.8003 236 381 -0.287037 -0.01800419
Candidates 870.9232 13 does goes doors ford fits types fitted fired fires died supported speed fortress
Began 871.63 231 315 -0.2986111 -0.1877573
Moved 871.6607 239.1015 332.9117 -0.2798575 -0.1416881
Moved 871.6913 274.8993 387.3489 -0.1969923 -0.001674581
Moved 871.7221 317.7097 459.2785 -0.09789417 0.1833294
Ended 871.7529 368 533 0.01851857 0.3729423
Accept 871.8757 1 goes
Began 872.0294 351 481 -0.02083332 0.2391974
Stationary 872.0602 351 481 -0.02083332 0.2391974
Stationary 872.0906 351 481 -0.02083332 0.2391974
Moved 872.1216 367.5 491.5 0.01736114 0.2662036
Moved 872.1523 388.8043 497.0516 0.06667664 0.2804825
Moved 872.183 424.3753 508.6478 0.149017 0.3103082
Moved 872.2138 449.6434 517.1608 0.2075079 0.3322037
Moved 872.2445 473.5788 522.2397 0.2629139 0.3452668
Moved 872.2752 495.8563 525.4821 0.3144822 0.3536061
Moved 872.306 510.7461 529.3492 0.3489493 0.3635523
Moved 872.3367 525.0643 531.2128 0.3820932 0.3683457
Moved 872.3674 537.8707 533 0.4117378 0.3729423
Moved 872.3981 546.1816 533.5908 0.4309759 0.3744618
Moved 872.4289 552.9512 534 0.4466462 0.3755144
Moved 872.4596 558.0192 534 0.4583777 0.3755144
Moved 872.4904 562.8724 534 0.469612 0.3755144
Moved 872.5211 566.7614 534 0.4786144 0.3755144
Moved 872.5518 571 534 0.4884259 0.3755144
Ended 872.5825 571 534 0.4884259 0.3755144
Candidates 872.644 13 to top up tip too tp yup yo rip ttp group rp trip
Began 873.4736 360 362 0 -0.06687243
Stationary 873.5043 360 362 0 -0.06687243
Stationary 873.5351 360 362 0 -0.06687243
Moved 873.5658 324.7764 402.4834 -0.08153602 0.0372515
Moved 873.5965 290.4254 455.2728 -0.1610523 0.1730265
Moved 873.6272 270.5116 491.6791 -0.2071491 0.2666644
Ended 873.658 261 518 -0.2291666 0.3343621
Accept 873.7194 2 up
Began 873.9653 407 245 0.1087963 -0.3677984
Moved 873.996 397.0387 268.9072 0.0857376 -0.3063086
Moved 874.0267 390.1276 321.0645 0.06973992 -0.1721592
Moved 874.0574 390 377 0.06944448 -0.02829226
Moved 874.0881 404.0984 426.9426 0.1020795 0.100161
Moved 874.119 410.2865 451.0026 0.1164039 0.1620437
Moved 874.1497 411 460.0262 0.1180555 0.1852524
Moved 874.1804 411 464.7436 0.1180555 0.1973857
Moved 874.2111 389.9209 467 0.06926129 0.2031892
Moved 874.2418 313.7552 421.5032 -0.1070482 0.08617079
Moved 874.2726 243.6734 371.255 -0.2692746 -0.04306848
Moved 874.3033 212.0267 348.3541 -0.3425308 -0.10197
Moved 874.334 196.9414 340 -0.3774504 -0.1234569
Moved 874.3647 194 340 -0.3842593 -0.1234569
Moved 874.3954 207.004 372.672 -0.3541574 -0.03942388
Moved 874.4262 272.0951 462.4443 -0.2034835 0.191472
Moved 874.4569 314.7388 510.7388 -0.1047712 0.3156862
Moved 874.4876 338.5807 535.0969 -0.04958158 0.3783357
Moved 874.5184 349.331 547.2482 -0.02469679 0.409589
Moved 874.5491 355.9084 553.9084 -0.009471179 0.4267192
Ended 874.5798 359 556 -0.002314796 0.4320986
Candidates 874.672 13 chat budget busy chart just that last late bureau mystery cigarette charter bizarre
Began 875.7476 325 383 -0.08101851 -0.01286016
Stationary 875.7782 325 383 -0.08101851 -0.01286016
Moved 875.809 289.3329 383 -0.1635812 -0.01286016
Moved 875.8397 232.2455 376 -0.295728 -0.03086435
Moved 875.8704 169.08 376 -0.4419445 -0.03086435
Ended 875.9012 155 383 -0.474537 -0.01286016
Cancel 875.9626
Began 876.1159 402 227 0.09722222 -0.4140947
Stationary 876.147 402 227 0.09722222 -0.4140947
Moved 876.1777 402 266.3813 0.09722222 -0.3128052
Moved 876.2084 402 318.7798 0.09722222 -0.1780355
Moved 876.2391 411.173 378.4946 0.118456 -0.02444797
Moved 876.2699 424.0442 434.768 0.1482505 0.120288
Moved 876.3006 432.8406 460.9614 0.1686125 0.1876578
Moved 876.3313 433.8693 472.4771 0.1709937 0.2172762
Moved 876.3621 434 477.6979 0.1712963 0.2307043
Moved 876.3928 429.4498 480.5688 0.1607635 0.2380883
Moved 876.4235 397.3383 481 0.08643121 0.2391974
Moved 876.4543 345.8869 456.3225 -0.03266921 0.1757266
Moved 876.485 312.1213 442.8839 -0.1108302 0.1411622
Moved 876.5157 286.3952 431.1976 -0.1703814 0.1111049
Moved 876.5464 257.5 416 -0.2372685 0.07201634
Moved 876.5771 233.8579 403.2862 -0.2919956 0.0393163
Moved 876.6078 214.9677 390.9742 -0.3357228 0.007649606
Moved 876.6386 208.1221 387.1221 -0.3515691 -0.00225801
Moved 876.6693 207 385.6835 -0.3541667 -0.00595807
Moved 876.7001 205.5 386 -0.3576389 -0.005144111
Moved 876.7308 225.2346 418.6975 -0.311957 0.07895446
Moved 876.7615 261.2342 466.2677 -0.2286245 0.2013057
Moved 876.7922 290.6604 500.6604 -0.1605084 0.2897643
Moved 876.823 311.6944 519.3095 -0.1118185 0.3377301
Moved 876.8536 324.0368 530.7776 -0.08324807 0.3672264
Moved 876.8844 331.5597 537.7065 -0.06583397 0.3850474
Moved 876.9152 336.6809 541 -0.05397945 0.3935184
Ended 876.9459 342 543 -0.04166668 0.3986624
Candidates 877.0381 13 busy boat must budget coast buddy biggest burst coat nude just nurse buffer
Began 877.7448 325 296 -0.08101851 -0.2366256
Stationary 877.7756 325 296 -0.08101851 -0.2366256
Moved 877.8063 311.3212 310.4586 -0.1126824 -0.1994378
Moved 877.837 282.8993 354.6193 -0.1784738 -0.08585588
Moved 877.8677 258.1467 398.2011 -0.2357714 0.02623734
Moved 877.8985 237.8317 439.3703 -0.282797 0.1321252
Ended 877.9291 234 453 -0.2916667 0.167181
Accept 877.9906 2 must
Began 878.1443 237 223 -0.2847222 -0.4243828
Stationary 878.175 237 223 -0.2847222 -0.4243828
Moved 878.2057 260.1352 274.2704 -0.2311685 -0.2925145
Moved 878.2365 341.7554 377.7562 -0.04223292 -0.02634739
Moved 878.2672 423.4477 448.7089 0.1468696 0.1561442
Moved 878.2979 441.2518 461.1888 0.1880827 0.1882429
Moved 878.3286 465.7339 475.0936 0.2447544 0.224006
Moved 878.3594 477.2368 477 0.2713814 0.2289094
Moved 878.3901 480.9551 468.4044 0.2799886 0.2068012
Moved 878.4208 455.3528 402.0416 0.2207239 0.03611525
Moved 878.4515 393.4957 292.1931 0.0775363 -0.246417
Moved 878.4823 370.1446 253.1139 0.02348294 -0.3469293
Moved 878.5131 355.7058 239.7794 -0.009940167 -0.3812258
Moved 878.5435 329.5938 248.4602 -0.07038464 -0.3588987
Moved 878.5745 305 280.5 -0.1273148 -0.2764919
Moved 878.6052 293.9254 332.8058 -0.1529504 -0.1419605
Moved 878.6359 287.54 390.3701 -0.1677315 0.006095823
Moved 878.6666 281.8054 445.7511 -0.181006 0.1485367
Moved 878.6973 278.7625 477.8062 -0.1880497 0.2309828
Moved 878.7281 278 499.3926 -0.1898148 0.2865035
Ended 878.7589 278 508.7373 -0.1898148 0.3105383
Candidates 878.851 13 cover convert zone concert since choice come give above vice convey concrete five
Began 879.7728 291 364 -0.1597222 -0.06172839
Stationary 879.8036 291 364 -0.1597222 -0.06172839
Ended 879.8344 291 364 -0.1597222 -0.06172839
NextCandidatePanel 879.8958
Began 880.3567 325 339 -0.08101851 -0.1260288
Stationary 880.3875 325 339 -0.08101851 -0.1260288
Moved 880.4182 306.2169 357.1476 -0.124498 -0.07935292
Moved 880.4489 282.7379 393.4915 -0.1788476 0.01412419
Moved 880.4796 265.1793 446.1034 -0.2194923 0.1494428
Moved 880.5103 263 474.8808 -0.2245371 0.2234587
Ended 880.5411 263 483.1965 -0.2245371 0.2448468
Accept 880.6025 6 come
Began 880.9098 248 384 -0.2592593 -0.01028807
Stationary 880.9405 248 384 -0.2592593 -0.01028807
Stationary 880.9713 248 384 -0.2592593 -0.01028807
Moved 881.002 299.5249 421.1149 -0.1399887 0.08517202
Moved 881.0327 383.6674 465.6299 0.05478561 0.1996655
Moved 881.0634 435.0489 488.0196 0.1737244 0.257252
Moved 881.0942 471.2969 503.0441 0.2576317 0.2958951
Moved 881.1249 491.3816 509.0764 0.3041242 0.3114103
Moved 881.1556 495 511.5759 0.3125 0.3178391
Stationary 881.1863 495 512 0.3125 0.31893
Moved 881.217 465.22 512 0.2435647 0.31893
Moved 881.2478 396.9778 501.2127 0.08559684 0.2911848
Moved 881.2785 324.0268 499 -0.08327131 0.2854938
Moved 881.3093 289.3517 499 -0.1635377 0.2854938
Moved 881.34 267.6702 497.5243 -0.2137263 0.2816982
Moved 881.3707 260.0348 498 -0.2314009 0.2829217
Moved 881.4015 258 497.1412 -0.2361111 0.2807128
Moved 881.4322 272.6023 486.5984 -0.2023094 0.2535967
Moved 881.4629 319.5 449.5 -0.09375001 0.158179
Moved 881.4937 375.2322 390.4276 0.03525972 0.006243623
Moved 881.5244 410.4206 349.5412 0.1167142 -0.09891667
Moved 881.5551 439.1875 311.1736 0.1833044 -0.1975989
Moved 881.5858 455.9729 286.7118 0.2221595 -0.2605149
Moved 881.6166 472.5393 268.1529 0.2605076 -0.3082488
Moved 881.6473 481.3587 260.6413 0.2809229 -0.3275687
Moved 881.678 488.126 256.937 0.2965881 -0.3370964
Ended 881.7087 488.126 256.937 0.2965881 -0.3370964
Candidates 881.7702 13 down form firm sperm storm shown southern forum written sign them gotten return
Began 882.2003 307 376 -0.1226852 -0.03086435
Stationary 882.2311 307 376 -0.1226852 -0.03086435
Moved 882.2618 350.0858 376 -0.02294948 -0.03086435
Moved 882.2925 422.6381 376 0.1449956 -0.03086435
Moved 882.3232 465.2551 382.3571 0.2436461 -0.01451367
Moved 882.354 507.9695 387.7474 0.3425218 -0.0006497151
Moved 882.3847 535.6503 390.2556 0.406598 0.005801479
Ended 882.4155 543.5 392 0.4247685 0.01028803
Accept 882.4769 0 down
Began 882.6306 347 396 -0.0300926 0.02057605
Stationary 882.6613 347 396 -0.0300926 0.02057605
Moved 882.692 410.0807 419.9108 0.1159277 0.08207505
Moved 882.7227 440.3574 431.4936 0.1860126 0.1118662
Moved 882.7535 480.5428 446.2087 0.2790342 0.1497138
Moved 882.7841 513.0111 455.7303 0.3541923 0.1742033
Moved 882.8149 540.816 462.5632 0.4185556 0.1917778
Moved 882.8456 564.1249 467.6944 0.4725113 0.2049752
Moved 882.8763 580.1085 471.2217 0.5095104 0.2140475
Moved 882.907 595.0649 473.5325 0.5441318 0.2199909
Moved 882.9378 598.1843 474 0.5513525 0.2211934
Moved 882.9685 605.0118 475 0.5671571 0.2237653
Moved 882.999 611.7373 475 0.5827252 0.2237653
Moved 883.03 615.2469 476 0.5908493 0.2263374
Moved 883.0607 618.7389 477 0.5989326 0.2289094
Moved 883.0914 621.6045 477 0.6055659 0.2289094
Moved 883.1222 624.478 478 0.6122175 0.2314814
Moved 883.1529 628.687 478 0.6219607 0.2314814
Ended 883.1836 633.2795 478 0.6325915 0.2314814
PhraseEnd 883.2451
