they might find your comment offensive
Moved 2082.87 251.39 540.1867 -0.251412 0.3914266
Moved 2082.901 245.5533 531.83 -0.2649228 0.3699331
Moved 2082.931 240.825 523.825 -0.275868 0.3493441
Moved 2082.962 238 518.0854 -0.2824074 0.3345818
Moved 2082.993 237 514.668 -0.2847222 0.325792
Moved 2083.023 236 513.5 -0.287037 0.3227879
Moved 2083.054 236 513 -0.287037 0.321502
Stationary 2083.085 236 513 -0.287037 0.321502
Stationary 2083.116 236 513 -0.287037 0.321502
Moved 2083.146 251.2173 513 -0.2518118 0.321502
Moved 2083.177 266.625 520.4001 -0.2161458 0.3405351
Moved 2083.208 282.7687 526.5895 -0.1787762 0.3564545
Moved 2083.239 302.3944 535.1972 -0.1333463 0.3785936
Moved 2083.269 319.8717 540.3487 -0.09288952 0.3918432
Moved 2083.3 336.2658 546.0886 -0.05494033 0.4066063
Moved 2083.331 348.7629 551.3815 -0.02601171 0.4202197
Moved 2083.362 363.8448 556.9224 0.008899967 0.4344711
Moved 2083.392 375.3412 560.3353 0.03551205 0.4432492
Moved 2083.423 383.419 564.2095 0.05421063 0.4532135
Moved 2083.454 389.4615 565.7308 0.06819785 0.4571264
Moved 2083.484 395.2026 567 0.08148739 0.4603909
Moved 2083.515 400.4754 568 0.09369303 0.4629629
Moved 2083.546 405.6932 569 0.1057713 0.4655349
Moved 2083.576 408.9053 570 0.1132068 0.4681069
Moved 2083.607 411.7788 570 0.1198584 0.4681069
Moved 2083.638 413.3267 570 0.1234415 0.4681069
Moved 2083.669 414.0578 570 0.1251337 0.4681069
Moved 2083.699 414 571 0.125 0.4706789
Moved 2083.73 414 573.9363 0.125 0.4782312
Moved 2083.761 402.7711 582.4217 0.09900708 0.5000557
Moved 2083.792 388.8146 594.8732 0.06670048 0.5320811
Moved 2083.823 371.8736 611.9387 0.02748529 0.5759738
Moved 2083.853 357.8046 625.1954 -0.005081892 0.6100703
Moved 2083.884 343.5239 635.0856 -0.03813908 0.6355082
Moved 2083.915 330.1036 643.4222 -0.06920452 0.6569501
Moved 2083.945 317.253 649.6988 -0.09895141 0.6730935
Moved 2083.976 307.1622 654.2095 -0.1223098 0.6846949
Moved 2084.007 298.0946 657.7263 -0.1432994 0.6937404
Moved 2084.038 288.1989 660 -0.1662062 0.6995884
Moved 2084.068 281.5245 662 -0.1816562 0.7047324
Moved 2084.099 280 664.3511 -0.1851852 0.7107793
Ended 2084.13 280 664.3511 -0.1851852 0.7107793
Candidates 2084.222 13 visit middle just most must budget mother judy judge mortgage night mortality list
Began 2086.219 379 495 0.04398147 0.2752057
Stationary 2086.25 379 495 0.04398147 0.2752057
Moved 2086.281 379 518.6794 0.04398147 0.3361095
Moved 2086.312 379 548.8251 0.04398147 0.4136446
Moved 2086.342 379 576.2047 0.04398147 0.4840654
Moved 2086.373 392.2605 604.1721 0.07467697 0.555998
Moved 2086.404 398.9707 624.9317 0.09021004 0.6093922
Moved 2086.434 405.491 646.9699 0.1053031 0.6660748
Moved 2086.465 411.739 669.9562 0.1197663 0.7251959
Moved 2086.496 417.4614 684.1535 0.1330125 0.7617115
Moved 2086.527 422.1057 698.4225 0.1437631 0.7984118
Moved 2086.557 428.3083 709.6166 0.1581211 0.8272031
Moved 2086.588 435.9553 725.8658 0.1758225 0.8689964
Moved 2086.619 438.7958 729.7958 0.1823976 0.8791041
Moved 2086.649 442.8718 735.8718 0.1918328 0.8947317
Moved 2086.68 447.5769 743.3653 0.2027242 0.9140053
Moved 2086.711 451.3257 749.3257 0.2114021 0.9293355
Moved 2086.741 455.5305 755.0611 0.2211355 0.9440871
Moved 2086.772 458.0986 760.1973 0.2270802 0.9572974
Moved 2086.803 461.9716 765.9432 0.2360453 0.9720759
Moved 2086.834 466.6716 771.6716 0.2469251 0.9868096
Moved 2086.865 472 778.5 0.2592593 1.004372
Moved 2086.895 477.4794 784.4794 0.271943 1.019751
Moved 2086.926 482.2469 790.2469 0.2829789 1.034585
Moved 2086.957 485.9916 795.9832 0.2916472 1.049339
Moved 2086.988 488.4942 798.4941 0.2974402 1.055798
Moved 2087.018 491.3688 801.3688 0.3040943 1.063191
Moved 2087.049 493.2327 804.2327 0.308409 1.070557
Moved 2087.08 495 807.1055 0.3125 1.077946
Moved 2087.11 497 810.3053 0.3171296 1.086176
Moved 2087.141 499 813.524 0.3217593 1.094455
Moved 2087.172 500 816.3942 0.324074 1.101837
Moved 2087.203 501.5 817.5 0.3275463 1.104681
Moved 2087.233 502.3456 818.3456 0.3295036 1.106856
Moved 2087.264 502 819 0.3287037 1.108539
Stationary 2087.295 502 819 0.3287037 1.108539
Moved 2087.325 502 820 0.3287037 1.111111
Stationary 2087.356 502 820 0.3287037 1.111111
Stationary 2087.387 502 820 0.3287037 1.111111
Stationary 2087.418 502 820 0.3287037 1.111111
Stationary 2087.448 502 820 0.3287037 1.111111
Stationary 2087.479 502 820 0.3287037 1.111111
Stationary 2087.51 502 820 0.3287037 1.111111
Moved 2087.541 502 811.5219 0.3287037 1.089305
Moved 2087.571 495 809.6517 0.3125 1.084495
Moved 2087.602 495 807.5 0.3125 1.078961
Moved 2087.633 494 806 0.3101851 1.075103
Moved 2087.664 494 803.5 0.3101851 1.068673
Moved 2087.694 493 800.5 0.3078704 1.060957
Moved 2087.725 493 799.8195 0.3078704 1.059206
Moved 2087.756 493 798.0829 0.3078704 1.05474
Moved 2087.786 492.2387 795.4774 0.3061081 1.048039
Moved 2087.817 492 791.7285 0.3055556 1.038396
Moved 2087.848 491.4969 775.9635 0.3043911 0.9978484
Moved 2087.878 470.7917 696.1891 0.2564622 0.7926674
Ended 2087.909 470.7917 696.1891 0.2564622 0.7926674
Accept 2087.971 2 just
Began 2088.923 417 532 0.1319444 0.3703703
Moved 2088.954 392.7541 529.3701 0.0758196 0.3636062
Moved 2088.985 271.023 509.358 -0.2059653 0.3121347
Moved 2089.015 213.5 509 -0.3391204 0.3112139
Moved 2089.046 171.2738 509 -0.4368662 0.3112139
Moved 2089.077 136.9657 518.8391 -0.5162831 0.3365201
Moved 2089.108 104.5273 520 -0.591372 0.3395061
Moved 2089.138 84.73822 523.1802 -0.6371801 0.3476857
Moved 2089.169 43.41438 526.2643 -0.7328371 0.3556179
Ended 2089.2 38 526 -0.7453703 0.3549381
Delete 2089.261 LeftSwipe
Backspace 2090.951
Began 2101.553 366 393 0.01388888 0.01285996
Moved 2101.583 366 406.3496 0.01388888 0.04719542
Moved 2101.614 348.0496 442.8018 -0.02766306 0.1409509
Moved 2101.645 339.7094 479.6794 -0.04696896 0.2358008
Moved 2101.676 338 503.8392 -0.05092591 0.2979403
Moved 2101.707 337 523.3549 -0.05324075 0.348135
Moved 2101.737 337 534.435 -0.05324075 0.3766331
Moved 2101.768 337 538.6596 -0.05324075 0.3874989
Moved 2101.799 337 540.5 -0.05324075 0.3922324
Moved 2101.829 348.3529 540 -0.02696087 0.3909464
Moved 2101.86 380.5522 509.1642 0.04757464 0.3116363
Moved 2101.891 406.7479 478.8781 0.1082128 0.2337399
Moved 2101.922 420.8785 455.9626 0.1409224 0.174801
Moved 2101.952 427.5878 443.6487 0.1564534 0.1431294
Moved 2101.983 429 434.7276 0.1597223 0.1201841
Moved 2102.014 430 429.0031 0.162037 0.1054605
Moved 2102.044 419.6117 425.1343 0.13799 0.09550989
Moved 2102.075 376.7296 438.6352 0.03872593 0.1302344
Moved 2102.106 342.1135 459.9244 -0.04140401 0.1849906
Moved 2102.137 315.2201 480.78 -0.1036572 0.2386315
Moved 2102.167 294.1015 498.8985 -0.1525429 0.2852327
Moved 2102.198 279.8014 511.5589 -0.1856449 0.3177955
Moved 2102.229 266.4007 525.5992 -0.216665 0.3539075
Moved 2102.26 256.165 535.835 -0.2403587 0.3802339
Moved 2102.29 250.7122 544.2878 -0.2529811 0.4019748
Moved 2102.321 248.3425 552.6298 -0.2584664 0.4234305
Moved 2102.352 248 560.5812 -0.2592593 0.4438817
Moved 2102.382 248 568.2067 -0.2592593 0.4634945
Moved 2102.413 248 572.5289 -0.2592593 0.4746113
Moved 2102.444 259.3611 576.6805 -0.2329604 0.4852893
Moved 2102.475 279.3972 580.7108 -0.1865806 0.4956553
Moved 2102.505 307.2913 581 -0.122011 0.496399
Moved 2102.536 327.6448 581 -0.07489622 0.496399
Moved 2102.567 345.9579 570.0084 -0.03250474 0.4681285
Moved 2102.598 355.5811 566.1396 -0.01022895 0.458178
Moved 2102.628 362.1892 563.2703 0.005067587 0.4507979
Moved 2102.659 369.9573 561.7607 0.02304932 0.4469152
Ended 2102.69 377 561 0.03935188 0.4449587
Candidates 2102.813 13 they there the these re yet r get try t that he here
Began 2103.735 316 553 -0.1018519 0.4243826
Stationary 2103.765 316 553 -0.1018519 0.4243826
Moved 2103.796 323.655 533.4313 -0.084132 0.3740515
Moved 2103.827 355 485 -0.01157408 0.2494856
Moved 2103.857 384.5598 444.2875 0.0568514 0.1447724
Moved 2103.888 404.6852 415.5036 0.1034381 0.07073967
Moved 2103.919 413.6187 404.3813 0.1241174 0.0421329
Moved 2103.95 417.2402 403 0.1325005 0.03858017
Moved 2103.98 422 471.1123 0.1435185 0.2137661
Moved 2104.011 413.515 525.1519 0.1238773 0.3527569
Moved 2104.042 412.0734 561.1188 0.1205404 0.4452644
Moved 2104.073 412 594.9782 0.1203704 0.5323513
Moved 2104.103 412 617.5995 0.1203704 0.5905336
Moved 2104.134 412 644.2057 0.1203704 0.6589654
Moved 2104.165 419 658.1455 0.1365741 0.6948186
Moved 2104.196 419 666.2805 0.1365741 0.715742
Moved 2104.226 413.8207 669 0.1245849 0.7227365
Moved 2104.257 397.0845 669 0.08584381 0.7227365
Moved 2104.288 373.2657 645.2657 0.03070772 0.6616915
Moved 2104.318 340.2886 599.8906 -0.04562815 0.5449861
Moved 2104.349 316.5184 557.0367 -0.1006519 0.4347652
Moved 2104.38 298 521.5 -0.1435185 0.3433641
Moved 2104.41 290.8727 501.6182 -0.1600168 0.2922279
Moved 2104.441 289 492.1331 -0.1643519 0.267832
Moved 2104.472 289 487.1955 -0.1643519 0.2551324
Moved 2104.503 306.6655 482.5241 -0.1234594 0.2431175
Moved 2104.533 341.2706 477.8108 -0.04335518 0.2309947
Moved 2104.564 378.8737 478 0.04368921 0.2314814
Moved 2104.595 391.7968 478 0.07360369 0.2314814
Moved 2104.626 395 505 0.08101851 0.3009258
Moved 2104.656 372.0512 539.4232 0.02789627 0.3894629
Moved 2104.687 350.0723 564.9277 -0.02298087 0.455061
Moved 2104.718 332.1401 581.8599 -0.06449044 0.4986106
Moved 2104.749 309.8467 603.5091 -0.1160955 0.5542929
Moved 2104.779 290.8705 620.608 -0.1600221 0.5982714
Moved 2104.81 275.0278 633.9722 -0.1966949 0.6326444
Moved 2104.841 264.3849 644.6151 -0.2213311 0.660018
Moved 2104.872 255.6978 657.0696 -0.2414403 0.6920512
Ended 2104.902 255 660.4105 -0.2430556 0.7006441
Accept 2105.056 0 they
Candidates 2105.056 13 might night middle mount niche mine mint move nice minute mighty movie must
Began 2105.824 362 440 0.004629592 0.1337448
Stationary 2105.855 362 440 0.004629592 0.1337448
Stationary 2105.885 362 440 0.004629592 0.1337448
Moved 2105.916 350.1236 440 -0.02286196 0.1337448
Moved 2105.947 341.8997 440 -0.04189873 0.1337448
Moved 2105.978 334.2797 440 -0.05953769 0.1337448
Moved 2106.009 331 440 -0.06712963 0.1337448
Moved 2106.039 330 440 -0.06944443 0.1337448
Moved 2106.07 358.9499 470.0843 -0.002430727 0.2111221
Moved 2106.101 421.7536 514.3578 0.142948 0.3249944
Moved 2106.131 479.5211 547.6229 0.2766692 0.4105526
Moved 2106.162 504.5793 557.7896 0.3346743 0.4367016
Moved 2106.193 522.2003 564.6002 0.3754635 0.4542184
Moved 2106.224 528.6732 566 0.3904473 0.4578188
Moved 2106.254 530 566 0.3935185 0.4578188
Stationary 2106.285 530 566 0.3935185 0.4578188
Moved 2106.316 523.3302 547.3302 0.3780792 0.4097998
Moved 2106.346 509.8822 521.1172 0.3469495 0.3423797
Moved 2106.377 498 496.5 0.3194444 0.2790637
Moved 2106.408 480.8234 462.8429 0.2796838 0.1924971
Moved 2106.439 463.5344 422.8361 0.239663 0.08959891
Moved 2106.469 402.0714 304.0143 0.09738763 -0.2160126
Moved 2106.5 392.0111 284.5167 0.0740999 -0.2661608
Moved 2106.531 387.263 275.8945 0.0631089 -0.2883371
Moved 2106.562 384.7619 271.7619 0.0573193 -0.2989664
Moved 2106.592 381.8908 270 0.05067319 -0.303498
Moved 2106.623 379.3712 270 0.04484067 -0.303498
Moved 2106.654 372.5004 282.999 0.02893607 -0.2700644
Moved 2106.685 360.5872 321.0425 0.001359383 -0.1722159
Moved 2106.715 358.0764 333.58 -0.004452815 -0.1399693
Moved 2106.746 348.7406 374.0378 -0.02606347 -0.03591114
Moved 2106.777 333.9004 418.6155 -0.06041572 0.07874351
Moved 2106.807 316.2069 456.5862 -0.1013729 0.1764047
Moved 2106.838 303.5372 479.7404 -0.1307009 0.2359578
Moved 2106.869 292.1436 496.8206 -0.1570751 0.2798882
Moved 2106.9 283.5024 507.3301 -0.1770777 0.3069189
Moved 2106.93 276.5 515.5 -0.193287 0.327932
Moved 2106.961 273.7937 520.4125 -0.1995515 0.3405671
Moved 2106.992 271 525.0816 -0.2060186 0.352576
Moved 2107.022 269.0472 527.9528 -0.210539 0.3599608
Moved 2107.053 269 530.5027 -0.2106481 0.3665192
Moved 2107.084 269 533.381 -0.2106481 0.3739223
Ended 2107.115 269 533.381 -0.2106481 0.3739223
Accept 2107.238 0 might
Candidates 2107.238 13 find one over done gone home once fine give fiber five time finds
Began 2108.067 322 431 -0.08796295 0.1105966
Moved 2108.098 322 492.739 -0.08796295 0.2693904
Moved 2108.129 332.1584 540.0147 -0.06444816 0.3909843
Moved 2108.159 341.2258 568.6773 -0.04345889 0.4647049
Moved 2108.19 344.8488 583.6221 -0.03507212 0.5031433
Moved 2108.221 347.7936 592.5872 -0.02825558 0.5262015
Moved 2108.252 349.6647 595.6647 -0.02392436 0.5341169
Moved 2108.282 351.1812 597.1812 -0.02041399 0.5380173
Moved 2108.313 366.7111 597 0.01553496 0.5375513
Moved 2108.344 411.4954 579.774 0.1192023 0.4932457
Moved 2108.375 423.7786 574.458 0.1476357 0.479573
Moved 2108.405 448.7737 565.4905 0.2054946 0.4565085
Moved 2108.436 474.276 559.4942 0.2645278 0.4410859
Moved 2108.467 496.8714 554.8755 0.3168319 0.4292066
Moved 2108.498 508.9091 552.2727 0.344697 0.4225121
Moved 2108.528 516.9916 552 0.3634064 0.4218106
Moved 2108.559 521 550.5 0.3726852 0.4179526
Moved 2108.59 521 551 0.3726852 0.4192385
Moved 2108.62 521 549.2246 0.3726852 0.4146723
Moved 2108.651 495.5792 544.7158 0.3138407 0.4030755
Moved 2108.682 462.3336 541.4849 0.2368835 0.3947655
Moved 2108.713 431.7063 541 0.1659867 0.3935184
Moved 2108.743 406.6774 541 0.1080495 0.3935184
Moved 2108.774 380.2663 548.7734 0.04691283 0.4135117
Moved 2108.805 356.8515 551.6436 -0.007288257 0.4208939
Moved 2108.835 338.8732 554.1609 -0.04890462 0.4273686
Moved 2108.866 317.4304 555 -0.09854084 0.4295266
Moved 2108.897 296.2826 557 -0.1474939 0.4346707
Moved 2108.928 281.8802 557 -0.1808329 0.4346707
Moved 2108.958 270.5789 557 -0.2069932 0.4346707
Moved 2108.989 261.3086 557 -0.2284522 0.4346707
Moved 2109.02 254.8055 557 -0.2435057 0.4346707
Moved 2109.051 253 557 -0.2476852 0.4346707
Ended 2109.081 253 559.0628 -0.2476852 0.4399763
Accept 2109.204 0 find
Candidates 2109.204 13 your out tour type it our upper report or for route hype rope
Began 2110.034 381 518 0.04861106 0.3343621
Stationary 2110.065 381 518 0.04861106 0.3343621
Moved 2110.095 358.7231 490.6677 -0.002955745 0.264063
Moved 2110.126 328.2078 451.5097 -0.07359315 0.1633479
Moved 2110.157 303.6408 419.969 -0.130461 0.08222465
Moved 2110.188 280.7967 394.7967 -0.1833409 0.01748112
Moved 2110.218 271.4522 384.4522 -0.2049718 -0.009125054
Moved 2110.249 268.9478 382 -0.2107689 -0.01543218
Stationary 2110.28 269 382 -0.2106481 -0.01543218
Moved 2110.311 290.9887 404.9886 -0.1597485 0.04369496
Moved 2110.341 343.117 457.117 -0.03908107 0.17777
Moved 2110.372 407.5966 512.0773 0.1101773 0.3191287
Moved 2110.403 460.1425 558.4023 0.2318114 0.4382774
Moved 2110.433 493.4798 586.262 0.308981 0.5099331
Moved 2110.464 517.6967 608.6967 0.3650385 0.5676354
Moved 2110.495 534.0328 621.0273 0.4028538 0.59935
Moved 2110.526 541.8755 628.751 0.4210081 0.6192154
Moved 2110.556 544 631 0.4259259 0.6249998
Moved 2110.587 544 632 0.4259259 0.6275719
Stationary 2110.618 544 632 0.4259259 0.6275719
Stationary 2110.648 544 632 0.4259259 0.6275719
Moved 2110.679 518.7141 608.8568 0.3673936 0.5680473
Moved 2110.71 505.1548 592.8472 0.3360065 0.5268703
Moved 2110.741 487.299 558.8815 0.2946737 0.43951
Moved 2110.771 473.2873 520.1471 0.2622392 0.3398844
Moved 2110.802 463.9559 485.8091 0.2406387 0.2515666
Moved 2110.833 459.4612 457.1512 0.2302344 0.1778581
Moved 2110.864 457.5779 422.3568 0.2258747 0.08836608
Moved 2110.894 458 398.524 0.2268519 0.02706783
Moved 2110.925 458 387.353 0.2268519 -0.001664063
Moved 2110.956 457 377.8463 0.2245371 -0.0261156
Moved 2110.987 456.4153 369.8307 0.2231836 -0.04673177
Moved 2111.017 454.5453 364.0905 0.2188548 -0.06149574
Moved 2111.048 452.0224 359.0224 0.2130148 -0.07453086
Moved 2111.079 446.2685 354.1343 0.1996956 -0.0871032
Moved 2111.109 439.526 353 0.1840879 -0.09002065
Moved 2111.14 430 353 0.162037 -0.09002065
Moved 2111.171 409.1888 387.2168 0.1138629 -0.00201449
Moved 2111.202 392.1529 413.7197 0.07442802 0.06615136
Moved 2111.232 376.7873 444.2679 0.03885945 0.144722
Moved 2111.263 357.6317 482.0327 -0.005482287 0.2418536
Moved 2111.294 335.4394 522.8612 -0.05685335 0.3468652
Moved 2111.324 322.4601 545.9448 -0.08689781 0.4062364
Moved 2111.355 310.9749 566.0439 -0.1134841 0.4579318
Moved 2111.386 300.4131 584.139 -0.1379326 0.5044726
Moved 2111.417 288.4293 602.9634 -0.1656729 0.5528893
Moved 2111.448 279.2394 616.0141 -0.1869458 0.5864559
Moved 2111.478 270.4083 626.3195 -0.2073882 0.6129615
Moved 2111.509 263.6063 635.0906 -0.2231337 0.6355211
Moved 2111.54 258.4352 641.5648 -0.2351038 0.6521727
Moved 2111.57 254.5647 645.4353 -0.2440632 0.6621278
Moved 2111.601 253.0321 647.9679 -0.2476109 0.6686416
Moved 2111.632 253 649.389 -0.2476852 0.6722968
Moved 2111.663 251.7238 650.2762 -0.2506393 0.6745785
Moved 2111.693 270 636.5 -0.2083333 0.639146
Moved 2111.724 312.6563 591.1597 -0.1095919 0.5225299
Moved 2111.755 350.4994 541.6932 -0.02199218 0.3953013
Moved 2111.785 373.8419 505.9852 0.03204157 0.3034599
Moved 2111.816 387.4231 483.4384 0.06347944 0.2454691
Moved 2111.847 404.5433 455.9422 0.1031096 0.1747484
Moved 2111.878 413.3609 436.0376 0.1235206 0.1235535
Moved 2111.908 418 416.9832 0.1342593 0.07454507
Moved 2111.939 419 403.925 0.1365741 0.04095925
Moved 2111.97 419 393.4462 0.1365741 0.01400755
Moved 2112 419 387.4808 0.1365741 -0.001335301
Moved 2112.031 413.0302 387 0.1227552 -0.002572055
Moved 2112.062 385.7869 420.3197 0.05969186 0.08312676
Moved 2112.093 357.2225 474.2215 -0.006429404 0.221763
Moved 2112.124 345.7196 503.4144 -0.03305639 0.2968476
Moved 2112.154 338.1171 531.4926 -0.05065486 0.3690651
Moved 2112.185 332.3405 562.9568 -0.06402656 0.4499918
Moved 2112.216 329.3015 589.8897 -0.0710614 0.5192636
Moved 2112.246 327.5 608.5 -0.07523149 0.5671295
Moved 2112.277 328 623.3702 -0.07407407 0.6053761
Moved 2112.308 328 634.7719 -0.07407407 0.6347013
Ended 2112.339 328 642 -0.07407407 0.653292
Accept 2112.461 0 your
Candidates 2112.461 13 comment consent content connect conference concerned connected commerce november contact vincent conserved condemned
Began 2113.721 292 458 -0.1574074 0.180041
Moved 2113.752 298.2952 464.2952 -0.1428351 0.1962325
Moved 2113.783 413.6214 563.1981 0.1241236 0.4506122
Moved 2113.814 443.462 582.8503 0.1931991 0.5011582
Moved 2113.844 471.2798 603.7385 0.2575922 0.5548829
Moved 2113.875 490.8183 617.0546 0.3028201 0.5891322
Moved 2113.906 499.2671 622.267 0.3223775 0.6025386
Moved 2113.937 502.1243 624.0621 0.3289914 0.6071556
Moved 2113.967 504.0318 625 0.333407 0.6095678
Moved 2113.998 504 626.4965 0.3333333 0.6134169
Stationary 2114.029 504 626.4965 0.3333333 0.6134169
Moved 2114.059 494.8221 626 0.3120883 0.6121398
Moved 2114.09 477.3459 617.5527 0.2716341 0.5904132
Moved 2114.121 450.2867 606.7147 0.2089969 0.5625376
Moved 2114.152 417.8654 593.3709 0.1339477 0.5282172
Moved 2114.182 380.8719 574.936 0.04831463 0.4808023
Moved 2114.213 348.4969 559.0892 -0.02662758 0.4400442
Moved 2114.244 313.6212 541.9021 -0.1073582 0.3958386
Moved 2114.274 286.2192 526.4122 -0.1707888 0.3559984
Moved 2114.305 251.3581 504.7733 -0.2514859 0.3003428
Moved 2114.336 213.7886 482.4929 -0.3384523 0.2430371
Moved 2114.367 198.5 472.5 -0.3738426 0.2173353
Moved 2114.397 185.8578 463.1433 -0.403107 0.1932698
Moved 2114.428 177.5096 458.8365 -0.4224315 0.1821927
Moved 2114.459 175.402 457.402 -0.4273101 0.1785029
Moved 2114.49 171.5282 456 -0.4362774 0.174897
Moved 2114.52 170 453.9656 -0.4398148 0.1696644
Moved 2114.551 168.0882 454 -0.4442404 0.169753
Stationary 2114.582 168 454 -0.4444444 0.169753
Moved 2114.613 166.625 454 -0.4476274 0.169753
Moved 2114.643 165.779 454 -0.4495856 0.169753
Moved 2114.674 164.9897 454 -0.4514128 0.169753
Stationary 2114.705 164.9897 454 -0.4514128 0.169753
Stationary 2114.735 165 454 -0.4513889 0.169753
Stationary 2114.766 165 454 -0.4513889 0.169753
Stationary 2114.797 165 454 -0.4513889 0.169753
Stationary 2114.828 165 454 -0.4513889 0.169753
Stationary 2114.858 165 454 -0.4513889 0.169753
Stationary 2114.889 165 454 -0.4513889 0.169753
Moved 2114.92 165 463.5 -0.4513889 0.1941872
Moved 2114.95 173.2719 466.2719 -0.4322409 0.2013165
Moved 2114.981 174.7009 468.4019 -0.428933 0.2067949
Moved 2115.012 178.5744 472.5744 -0.4199667 0.2175267
Moved 2115.043 181.4556 479.3668 -0.4132972 0.234997
Moved 2115.073 185.0227 487.0681 -0.40504 0.2548047
Moved 2115.104 185 498.5546 -0.4050926 0.2843481
Moved 2115.135 185 510.7301 -0.4050926 0.3156638
Moved 2115.166 185 520.85 -0.4050926 0.3416923
Moved 2115.196 185 539.9273 -0.4050926 0.3907594
Moved 2115.227 185 559.1109 -0.4050926 0.4400999
Moved 2115.258 185 577.2222 -0.4050926 0.4866826
Moved 2115.289 190.1606 591.3211 -0.3931468 0.5229451
Moved 2115.319 196.7628 604.0171 -0.3778638 0.5555995
Moved 2115.35 202.241 613.241 -0.365183 0.5793234
Moved 2115.381 204.7454 617.7454 -0.3593857 0.5909088
Moved 2115.411 205 620 -0.3587963 0.5967077
Moved 2115.442 207.41 621 -0.3532176 0.5992797
Moved 2115.473 236.5 595.5 -0.2858796 0.5336933
Moved 2115.504 277.0428 530.3824 -0.1920305 0.3662097
Moved 2115.534 306.1665 475.6671 -0.1246146 0.225481
Moved 2115.565 317.8973 454.8378 -0.09745995 0.1719079
Moved 2115.596 338.9745 414.051 -0.04867017 0.06700359
Moved 2115.626 349.9468 392.1418 -0.02327119 0.01065274
Moved 2115.657 361.398 372.0535 0.003236036 -0.04101466
Moved 2115.688 369.4419 355.3952 0.02185633 -0.08386007
Moved 2115.719 374.3899 344.0253 0.03330986 -0.1131036
Moved 2115.75 377.1285 335.6146 0.03964921 -0.1347364
Moved 2115.78 368.9453 329.9863 0.02070655 -0.1492122
Moved 2115.811 314.8676 357.0883 -0.104473 -0.07950567
Moved 2115.842 259.7215 398.0208 -0.2321262 0.02577346
Moved 2115.872 233.8699 414.1834 -0.2919679 0.06734412
Moved 2115.903 215.1954 427.4598 -0.3351958 0.1014912
Moved 2115.934 199.5823 437.9451 -0.3713373 0.1284596
Moved 2115.965 181.1386 454.8152 -0.4140311 0.1718499
Moved 2115.995 178.222 459.167 -0.4207825 0.1830426
Moved 2116.026 178 472.0493 -0.4212963 0.216176
Moved 2116.057 193.8013 492.5815 -0.3847191 0.2689852
Moved 2116.087 226.6924 520.4615 -0.3085825 0.3406932
Moved 2116.118 282.5 545 -0.1793981 0.4038065
Moved 2116.149 353.3257 565.3314 -0.01544987 0.4560992
Moved 2116.18 407.1549 578.8221 0.1091548 0.4907975
Moved 2116.21 439.4319 584.8257 0.1838701 0.5062389
Moved 2116.241 457.5034 586 0.2257023 0.5092591
Moved 2116.272 465.3423 586 0.2438479 0.5092591
Moved 2116.302 469.0952 586 0.252535 0.5092591
Moved 2116.333 470 576.0822 0.2546296 0.4837505
Moved 2116.364 460.759 556.4391 0.2332384 0.4332281
Moved 2116.395 434.9327 519.238 0.1734553 0.3375461
Moved 2116.426 395.7763 473.9166 0.08281548 0.2209789
