I can still feel your presence
Moved 2124.728 285.0732 294.9269 -0.1734418 -0.2393856
Moved 2124.758 273.0612 308.1735 -0.2012472 -0.2053151
Moved 2124.789 260.0609 322.9269 -0.2313405 -0.1673691
Moved 2124.82 246.7392 337.713 -0.2621779 -0.129339
Moved 2124.851 232.9235 354.5071 -0.2941585 -0.08614442
Moved 2124.881 224.0917 366.8471 -0.3146025 -0.05440558
Moved 2124.912 213 383 -0.3402778 -0.01286016
Moved 2124.943 203.3418 395.8228 -0.3626348 0.02012017
Moved 2124.973 199.0719 402.8561 -0.3725186 0.0382102
Moved 2125.004 195.3063 407.3874 -0.3812354 0.04986461
Moved 2125.035 194 410.0748 -0.3842593 0.05677658
Moved 2125.065 192.136 412.864 -0.3885742 0.06395053
Moved 2125.096 191 414.6313 -0.3912037 0.06849599
Moved 2125.127 189.809 416.191 -0.3939607 0.0725077
Stationary 2125.158 189.809 416.191 -0.3939607 0.0725077
Moved 2125.188 190 417.2179 -0.3935185 0.07514887
Moved 2125.219 190 418.2394 -0.3935185 0.0777761
Moved 2125.25 190 419 -0.3935185 0.07973251
Stationary 2125.281 190 419 -0.3935185 0.07973251
Moved 2125.311 200.9538 419 -0.3681625 0.07973251
Moved 2125.342 217.2551 410.7084 -0.330428 0.05840639
Moved 2125.373 233 403.5 -0.2939815 0.03986618
Moved 2125.403 253.8007 390.971 -0.2458317 0.007641403
Moved 2125.434 278.076 377.9578 -0.1896389 -0.02582887
Moved 2125.465 297.2397 367.0059 -0.1452785 -0.05399719
Moved 2125.496 313.9447 356.4601 -0.1066095 -0.0811211
Moved 2125.526 331.5948 345.2026 -0.06575271 -0.1100757
Moved 2125.557 349.1125 335.6292 -0.02520263 -0.1346987
Moved 2125.588 362.1734 327.696 0.00503103 -0.155103
Moved 2125.618 376.9945 320.6703 0.03933907 -0.173173
Moved 2125.649 390.9772 313.8091 0.07170647 -0.1908202
Moved 2125.68 404.3661 305.9754 0.1026994 -0.2109686
Moved 2125.71 416.3983 297.7013 0.1305516 -0.2322498
Moved 2125.741 423.6845 291.877 0.1474179 -0.24723
Moved 2125.772 432.9621 285.038 0.1688936 -0.2648201
Moved 2125.803 440.1469 279.8531 0.1855252 -0.2781555
Moved 2125.833 445 276.5 0.1967593 -0.2867798
Moved 2125.864 449.5195 271.4805 0.2072211 -0.2996902
Moved 2125.895 452.028 268.972 0.2130277 -0.3061419
Moved 2125.926 453.7936 267.2064 0.2171149 -0.3106831
Moved 2125.956 455.1188 267 0.2201825 -0.311214
Ended 2125.987 456 265 0.2222222 -0.3163581
Accept 2126.018 0 I
Candidates 2126.018 13 can van ban cam csn fan saddam back adam jam jan am been
Began 2126.755 296 426 -0.1481481 0.09773654
Stationary 2126.785 296 426 -0.1481481 0.09773654
Stationary 2126.816 296 426 -0.1481481 0.09773654
Stationary 2126.847 296 426 -0.1481481 0.09773654
Stationary 2126.878 296 426 -0.1481481 0.09773654
Stationary 2126.908 296 426 -0.1481481 0.09773654
Stationary 2126.939 296 426 -0.1481481 0.09773654
Stationary 2126.97 296 426 -0.1481481 0.09773654
Stationary 2127 296 426 -0.1481481 0.09773654
Stationary 2127.031 296 426 -0.1481481 0.09773654
Stationary 2127.062 296 426 -0.1481481 0.09773654
Stationary 2127.093 296 426 -0.1481481 0.09773654
Stationary 2127.123 296 426 -0.1481481 0.09773654
Moved 2127.154 286.4406 426 -0.1702765 0.09773654
Moved 2127.185 278.7294 426 -0.1881263 0.09773654
Moved 2127.216 270.6081 414.6081 -0.2069257 0.06843633
Moved 2127.246 256.588 405.0704 -0.2393797 0.04390528
Moved 2127.277 244.8459 398.5383 -0.2665605 0.02710468
Moved 2127.308 237.0622 393.0415 -0.2845781 0.01296679
Moved 2127.338 231.3212 389.6606 -0.2978676 0.004270969
Moved 2127.369 226.8054 386.8054 -0.3083208 -0.003072519
Moved 2127.4 224.0557 385.0557 -0.3146859 -0.007572959
Moved 2127.43 221.2961 384.2961 -0.3210738 -0.009526421
Moved 2127.461 219.8581 384 -0.3244026 -0.01028807
Stationary 2127.492 219.8581 384 -0.3244026 -0.01028807
Stationary 2127.522 219.8581 384 -0.3244026 -0.01028807
Stationary 2127.553 220 384 -0.3240741 -0.01028807
Moved 2127.584 238.149 391.9433 -0.2820625 0.01014215
Moved 2127.615 278.2032 414.9219 -0.1893445 0.06924342
Moved 2127.646 321.0003 439.1541 -0.09027699 0.131569
Moved 2127.676 342.2254 452.0141 -0.04114484 0.1646452
Moved 2127.707 361.0493 462.5247 0.00242889 0.1916785
Moved 2127.738 374.2995 469.5198 0.03310065 0.2096701
Moved 2127.768 387.0472 475.0118 0.06260921 0.2237957
Moved 2127.799 393.9644 479.6429 0.07862131 0.2357071
Moved 2127.83 402.3597 485.3597 0.09805481 0.2504106
Moved 2127.86 407.8712 489.8712 0.1108129 0.2620142
Moved 2127.891 411.6898 495.3796 0.1196522 0.2761819
Moved 2127.922 414.1454 499.1454 0.1253366 0.2858677
Moved 2127.953 415 503.8877 0.1273148 0.298065
Moved 2127.983 416.6324 507.6324 0.1310937 0.3076966
Moved 2128.014 417 511.3773 0.1319444 0.3173282
Moved 2128.045 418 513.8069 0.1342593 0.3235773
Moved 2128.075 418 515.5526 0.1342593 0.3280672
Moved 2128.106 418 517.1489 0.1342593 0.3321731
Moved 2128.137 418 517.7708 0.1342593 0.3337725
Moved 2128.167 418 518.5 0.1342593 0.335648
Moved 2128.198 420.1827 519 0.1393119 0.3369341
Moved 2128.229 424.8722 520.9361 0.1501671 0.3419137
Moved 2128.26 430.6012 522 0.1634287 0.3446501
Moved 2128.291 441.4597 522 0.1885641 0.3446501
Moved 2128.321 454.4895 522 0.2187256 0.3446501
Moved 2128.352 466.677 522 0.2469375 0.3446501
Moved 2128.383 476.3665 522 0.2693668 0.3446501
Moved 2128.413 484.5114 516.14 0.2882209 0.3295781
Moved 2128.444 489.6029 511.3971 0.3000068 0.3173793
Moved 2128.475 492.3691 508.6309 0.3064101 0.3102645
Moved 2128.505 494 506.3118 0.3101851 0.3042997
Moved 2128.536 495.6118 503.3882 0.3139161 0.2967804
Moved 2128.567 497.381 498.2381 0.3180114 0.2835341
Moved 2128.598 498 494.1437 0.3194444 0.2730034
Moved 2128.628 499 487.2748 0.3217593 0.2553363
Moved 2128.659 500.3386 477.9844 0.3248578 0.2314413
Moved 2128.689 500 463.4625 0.324074 0.1940906
Moved 2128.72 501 451.9011 0.3263889 0.1643545
Moved 2128.751 503.276 430.5158 0.3316575 0.1093513
Moved 2128.782 505.4249 404.8755 0.3366317 0.04340419
Moved 2128.813 505.7996 397.0021 0.337499 0.0231536
Moved 2128.843 508.2494 387.0024 0.34317 -0.002565973
Moved 2128.874 512.0067 376.9734 0.3518673 -0.02836047
Moved 2128.905 514.7749 367.6752 0.3582753 -0.05227564
Moved 2128.935 516 359.5 0.3611111 -0.07330247
Moved 2128.966 518 356.035 0.3657407 -0.08221442
Moved 2128.997 520 352.2609 0.3703704 -0.09192156
Moved 2129.028 521 348.5016 0.3726852 -0.1015904
Moved 2129.058 522 347.025 0.375 -0.1053885
Moved 2129.089 522.7293 345 0.3766882 -0.1105968
Moved 2129.12 523 342.5148 0.3773148 -0.1169887
Moved 2129.15 523 341.6399 0.3773148 -0.119239
Ended 2129.181 523 341 0.3773148 -0.1208849
Accept 2129.212 0 can
Candidates 2129.212 13 still aol full silk fail fashion gain soil dull fill session action tradition
Began 2130.103 366 404 0.01388888 0.04115226
Stationary 2130.133 366 404 0.01388888 0.04115226
Stationary 2130.164 366 404 0.01388888 0.04115226
Stationary 2130.195 366 404 0.01388888 0.04115226
Stationary 2130.225 366 404 0.01388888 0.04115226
Stationary 2130.256 366 404 0.01388888 0.04115226
Stationary 2130.287 366 404 0.01388888 0.04115226
Stationary 2130.317 366 404 0.01388888 0.04115226
Stationary 2130.348 366 404 0.01388888 0.04115226
Stationary 2130.379 366 404 0.01388888 0.04115226
Stationary 2130.41 366 404 0.01388888 0.04115226
Stationary 2130.44 366 404 0.01388888 0.04115226
Stationary 2130.471 366 404 0.01388888 0.04115226
Stationary 2130.502 366 404 0.01388888 0.04115226
Stationary 2130.532 366 404 0.01388888 0.04115226
Stationary 2130.563 366 404 0.01388888 0.04115226
Stationary 2130.594 366 404 0.01388888 0.04115226
Stationary 2130.625 366 404 0.01388888 0.04115226
Stationary 2130.655 366 404 0.01388888 0.04115226
Moved 2130.686 355.462 404 -0.01050462 0.04115226
Moved 2130.717 350.2261 395.0754 -0.02262478 0.01819791
Moved 2130.748 344.6275 393.3137 -0.03558457 0.0136669
Moved 2130.778 339.9391 392 -0.04643723 0.01028803
Moved 2130.809 334.3332 392 -0.05941386 0.01028803
Moved 2130.84 329.8416 392 -0.06981114 0.01028803
Moved 2130.87 324.3449 392 -0.08253485 0.01028803
Moved 2130.901 320.4713 392 -0.09150156 0.01028803
Moved 2130.932 316.5 392 -0.1006944 0.01028803
Moved 2130.962 312.444 392 -0.1100833 0.01028803
Moved 2130.993 308.9787 392 -0.1181049 0.01028803
Moved 2131.024 305.5663 400.4337 -0.1260039 0.03197953
Moved 2131.054 300.8134 403.1866 -0.137006 0.03906022
Moved 2131.085 297.0668 405.9332 -0.1456787 0.04612428
Moved 2131.116 294.5 408.5 -0.1516204 0.05272626
Moved 2131.147 290.8534 411.1466 -0.1600615 0.05953345
Moved 2131.177 288.1968 415.8032 -0.1662111 0.07151007
Moved 2131.208 286.3469 419.6531 -0.1704933 0.08141223
Moved 2131.239 283.9352 425.1945 -0.176076 0.09566484
Moved 2131.27 281.1583 434.3669 -0.182504 0.1192563
Moved 2131.3 279 444.3622 -0.1875 0.1449644
Moved 2131.331 276.6624 455.6881 -0.1929111 0.1740948
Moved 2131.362 275.2726 463.9096 -0.1961282 0.1952407
Moved 2131.392 272.5195 474.4413 -0.2025011 0.2223284
Moved 2131.423 270.7597 482.721 -0.2065749 0.2436239
Moved 2131.454 269.0119 489.9763 -0.2106207 0.2622846
Moved 2131.485 266.5582 496.8837 -0.2163005 0.2800505
Moved 2131.515 263.8097 505.3806 -0.2226627 0.3019048
Moved 2131.546 262.0605 510.879 -0.2267118 0.3160468
Moved 2131.577 260.5 513.5 -0.2303241 0.3227879
Moved 2131.607 259.8873 517.1127 -0.2317424 0.33208
Moved 2131.638 260 518.4886 -0.2314815 0.3356189
Moved 2131.669 259 520.2426 -0.2337963 0.3401299
Moved 2131.699 259 522.0377 -0.2337963 0.344747
Moved 2131.73 257.5393 522 -0.2371774 0.3446501
Moved 2131.761 258 523 -0.2361111 0.3472221
Stationary 2131.792 258 523 -0.2361111 0.3472221
Stationary 2131.823 258 523 -0.2361111 0.3472221
Stationary 2131.853 258 523 -0.2361111 0.3472221
Moved 2131.884 272.8698 523 -0.2016903 0.3472221
Moved 2131.915 283.1012 511.9494 -0.1780065 0.3187998
Moved 2131.945 295.5277 505.7361 -0.1492415 0.3028193
Moved 2131.976 305.7232 501.8192 -0.1256407 0.2927448
Moved 2132.007 319.6073 496.1309 -0.0935017 0.2781144
Moved 2132.037 334 492.5 -0.06018519 0.2687756
Moved 2132.068 350.8444 487.8794 -0.02119362 0.2568914
Moved 2132.099 369.2591 486.1235 0.02143314 0.2523751
Moved 2132.13 384.1427 485.3715 0.05588591 0.250441
Moved 2132.16 395.1193 485 0.08129457 0.2494856
Moved 2132.191 406.4019 485 0.1074117 0.2494856
Moved 2132.222 414.6497 485 0.1265038 0.2494856
Moved 2132.252 421.6444 485 0.1426955 0.2494856
Moved 2132.283 428.3404 485 0.1581954 0.2494856
Moved 2132.314 434.6479 485 0.1727961 0.2494856
Moved 2132.344 441.9321 483.6893 0.1896576 0.2461143
Moved 2132.375 449.2 483 0.2064816 0.2443414
Moved 2132.406 455.5 480.5 0.2210648 0.2379114
Moved 2132.437 466.0594 476.4703 0.2455078 0.2275471
Moved 2132.467 474.0412 472.9863 0.2639843 0.218586
Moved 2132.498 480 468.5 0.2777778 0.2070472
Moved 2132.529 489.5757 460.6162 0.2999438 0.1867701
Moved 2132.56 497.8873 453.1127 0.3191837 0.1674708
Moved 2132.59 504.7155 446.2845 0.3349894 0.1499088
Moved 2132.621 509.2397 441.8802 0.3454623 0.1385807
Moved 2132.652 513.9162 435.1675 0.3562875 0.1213156
Moved 2132.682 518.3416 428.9876 0.3665316 0.1054208
Moved 2132.713 521.4278 423.1445 0.3736754 0.09039203
Moved 2132.744 523.8497 418.3006 0.3792817 0.07793356
Moved 2132.774 525.6111 413.7779 0.383359 0.06630109
Moved 2132.805 527.3774 408.2452 0.3874478 0.05207085
Moved 2132.836 528 403.7242 0.3888889 0.04044293
Moved 2132.867 530 397.189 0.3935185 0.02363409
Moved 2132.897 531 389.8922 0.3958333 0.004866722
Moved 2132.928 533 382.486 0.4004629 -0.01418204
Moved 2132.959 533 381.321 0.4004629 -0.01717862
Moved 2132.99 533 378.6608 0.4004629 -0.02402058
Moved 2133.02 533 376.5 0.4004629 -0.02957819
Moved 2133.051 533 374.5 0.4004629 -0.03472222
Moved 2133.082 533 372.7865 0.4004629 -0.03912953
Ended 2133.112 533 372 0.4004629 -0.04115226
Accept 2133.174 0 still
Candidates 2133.174 13 feel gel fell hell still sell del fail geek grill greek seek steel
Began 2134.433 382 504 0.05092591 0.2983539
Stationary 2134.464 382 504 0.05092591 0.2983539
Stationary 2134.494 382 504 0.05092591 0.2983539
Stationary 2134.525 382 504 0.05092591 0.2983539
Stationary 2134.556 382 504 0.05092591 0.2983539
Stationary 2134.587 382 504 0.05092591 0.2983539
Stationary 2134.617 382 504 0.05092591 0.2983539
Stationary 2134.648 382 504 0.05092591 0.2983539
Stationary 2134.679 382 504 0.05092591 0.2983539
Stationary 2134.709 382 504 0.05092591 0.2983539
Stationary 2134.74 382 504 0.05092591 0.2983539
Stationary 2134.771 382 504 0.05092591 0.2983539
Stationary 2134.802 382 504 0.05092591 0.2983539
Stationary 2134.832 382 504 0.05092591 0.2983539
Stationary 2134.863 382 504 0.05092591 0.2983539
Stationary 2134.894 382 504 0.05092591 0.2983539
Moved 2134.925 382 513 0.05092591 0.321502
Stationary 2134.955 382 513 0.05092591 0.321502
Moved 2134.986 382 514.2147 0.05092591 0.3246262
Moved 2135.017 382 515 0.05092591 0.326646
Moved 2135.047 382 516.8738 0.05092591 0.3314656
Moved 2135.078 394.741 517 0.08041899 0.33179
Moved 2135.109 406.2255 518 0.1070035 0.3343621
Moved 2135.139 421.1025 518.8205 0.141441 0.3364724
Moved 2135.17 433.8858 519 0.171032 0.3369341
Moved 2135.201 446.0264 519 0.1991351 0.3369341
Moved 2135.231 459.8022 519.7604 0.2310236 0.3388899
Moved 2135.262 472.6264 520.5253 0.2607092 0.3408571
Moved 2135.293 485.4822 521 0.290468 0.3420781
Moved 2135.324 495.0802 521 0.3126858 0.3420781
Moved 2135.354 506.1518 521 0.3383144 0.3420781
Moved 2135.385 516.2317 521 0.3616474 0.3420781
Moved 2135.416 524.4333 521 0.3806328 0.3420781
Moved 2135.447 531 521 0.3958333 0.3420781
Moved 2135.477 536.5572 521 0.4086972 0.3420781
Moved 2135.508 540.0535 521 0.4167905 0.3420781
Moved 2135.539 542.3359 521 0.4220738 0.3420781
Moved 2135.569 544.1088 521 0.4261777 0.3420781
Moved 2135.6 545.985 521 0.430521 0.3420781
Moved 2135.631 546 521 0.4305556 0.3420781
Moved 2135.662 547.5 521 0.4340278 0.3420781
Moved 2135.692 547 521 0.4328704 0.3420781
Moved 2135.723 536.8292 521 0.4093269 0.3420781
Moved 2135.754 521.5475 512.5095 0.3739527 0.3202405
Moved 2135.784 499.711 510.079 0.3234052 0.313989
Moved 2135.815 480.2776 510 0.2784203 0.3137859
Moved 2135.846 460.9422 510 0.2336625 0.3137859
Moved 2135.876 450.3241 510 0.2090836 0.3137859
Moved 2135.907 436.4447 514.4719 0.1769552 0.3252876
Moved 2135.938 423.0682 518 0.1459912 0.3343621
Moved 2135.969 411.354 520 0.1188751 0.3395061
Moved 2135.999 403.7682 521.558 0.1013152 0.3435133
Moved 2136.03 393.791 524.3022 0.07821977 0.3505716
Moved 2136.061 380.763 526.0474 0.0480624 0.3550602
Moved 2136.092 369.6077 527 0.02224008 0.3575102
Moved 2136.122 360.2195 527 0.0005080303 0.3575102
Moved 2136.153 354.106 528 -0.01364355 0.3600822
Moved 2136.184 347.5997 528 -0.02870441 0.3600822
Moved 2136.214 342.104 529.448 -0.04142583 0.3638065
Moved 2136.245 336.3172 529 -0.05482123 0.3626543
Moved 2136.276 330.6997 530 -0.06782477 0.3652262
Moved 2136.306 325.1956 530 -0.08056562 0.3652262
Moved 2136.337 319.2674 530 -0.09428845 0.3652262
Moved 2136.368 312.2527 530 -0.1105263 0.3652262
Moved 2136.399 304.9892 530 -0.1273399 0.3652262
Moved 2136.429 298.734 530 -0.1418194 0.3652262
Moved 2136.46 294.8944 530 -0.1507074 0.3652262
Moved 2136.491 289.3851 530 -0.1634603 0.3652262
Moved 2136.521 285.8846 530 -0.1715635 0.3652262
Moved 2136.552 283.5 530 -0.1770833 0.3652262
Moved 2136.583 281.7596 530 -0.1811119 0.3652262
Moved 2136.614 280.5 530 -0.1840278 0.3652262
Moved 2136.644 279.8198 530 -0.1856024 0.3652262
Moved 2136.675 278.6414 530 -0.1883301 0.3652262
Moved 2136.706 277.8482 530 -0.1901663 0.3652262
Ended 2136.737 278 530 -0.1898148 0.3652262
Accept 2136.859 0 feel
Candidates 2136.859 13 your type tour hope it for hour pipe rope route out put our
Began 2137.197 508 464 0.3425926 0.1954732
Stationary 2137.228 508 464 0.3425926 0.1954732
Stationary 2137.259 508 464 0.3425926 0.1954732
Stationary 2137.289 508 464 0.3425926 0.1954732
Stationary 2137.32 508 464 0.3425926 0.1954732
Stationary 2137.351 508 464 0.3425926 0.1954732
Stationary 2137.381 508 464 0.3425926 0.1954732
Stationary 2137.412 508 464 0.3425926 0.1954732
Stationary 2137.443 508 464 0.3425926 0.1954732
Stationary 2137.474 508 464 0.3425926 0.1954732
Stationary 2137.504 508 464 0.3425926 0.1954732
Stationary 2137.535 508 464 0.3425926 0.1954732
Stationary 2137.566 508 464 0.3425926 0.1954732
Stationary 2137.596 508 464 0.3425926 0.1954732
Stationary 2137.627 508 464 0.3425926 0.1954732
Stationary 2137.658 508 464 0.3425926 0.1954732
Stationary 2137.688 508 464 0.3425926 0.1954732
Stationary 2137.719 508 464 0.3425926 0.1954732
Stationary 2137.75 508 464 0.3425926 0.1954732
Moved 2137.781 517.2493 473.2493 0.3640031 0.2192626
Moved 2137.812 520.7756 476.7756 0.3721659 0.2283323
Moved 2137.842 525.0793 481.5397 0.382128 0.2405856
Moved 2137.873 529.6105 485.3052 0.392617 0.2502706
Moved 2137.904 532.7574 488.7574 0.3999014 0.2591497
Moved 2137.934 536.0425 493.0425 0.4075059 0.270171
Moved 2137.965 540.571 497.571 0.4179884 0.2818183
Moved 2137.996 543.782 501.564 0.4254213 0.2920884
Moved 2138.026 547.4885 505.9771 0.4340011 0.3034388
Moved 2138.057 551.2345 509.2345 0.4426725 0.3118171
Moved 2138.088 554.9852 512.9852 0.4513547 0.321464
Moved 2138.118 558.6923 515.3461 0.459936 0.3275363
Moved 2138.149 562.4283 518.2142 0.4685841 0.334913
Moved 2138.18 565.9662 520.9662 0.4767737 0.3419914
Moved 2138.211 569.7192 524 0.4854612 0.3497942
Moved 2138.241 572.1572 526.1572 0.4911047 0.3553426
Moved 2138.272 573.9053 527 0.4951511 0.3575102
Moved 2138.303 575 528 0.4976852 0.3600822
Moved 2138.333 575 529 0.4976852 0.3626543
Stationary 2138.364 575 529 0.4976852 0.3626543
Moved 2138.395 575 530 0.4976852 0.3652262
Moved 2138.426 563.1738 531 0.4703096 0.3677982
Moved 2138.457 546.6699 532 0.4321061 0.3703703
Moved 2138.487 524 532 0.3796296 0.3703703
Moved 2138.518 506.0738 532 0.3381338 0.3703703
Moved 2138.549 483.5155 532 0.2859156 0.3703703
Moved 2138.579 466.5582 532 0.2466624 0.3703703
Moved 2138.61 444.5827 532 0.1957934 0.3703703
Moved 2138.641 427.3547 524.0507 0.1559136 0.3499245
Moved 2138.671 410.5358 522.3071 0.116981 0.34544
Moved 2138.702 398.1781 521 0.08837521 0.3420781
Moved 2138.733 385.3429 519.0858 0.05866418 0.3371547
Moved 2138.764 374.3398 516.335 0.03319412 0.3300795
Moved 2138.794 362.3459 515 0.00543048 0.326646
Moved 2138.825 353.6509 513.1627 -0.01469692 0.3219205
Moved 2138.856 345.7924 513 -0.03288786 0.321502
Moved 2138.886 338.9257 512 -0.04878307 0.31893
Moved 2138.917 335.1793 512 -0.05745525 0.31893
Moved 2138.948 330 512 -0.06944443 0.31893
Moved 2138.979 324.485 511 -0.08221075 0.3163579
Moved 2139.009 320.9829 510 -0.09031728 0.3137859
Moved 2139.04 316.3317 508.6658 -0.101084 0.3103545
Moved 2139.071 311.8102 509 -0.1115505 0.3112139
Moved 2139.101 306.1127 508 -0.1247391 0.3086419
Moved 2139.132 300.6188 508 -0.1374564 0.3086419
Moved 2139.163 295.7807 508 -0.1486557 0.3086419
Moved 2139.194 289.2764 508 -0.1637121 0.3086419
Moved 2139.224 282.7754 508 -0.1787607 0.3086419
Moved 2139.255 278.6328 508 -0.1883499 0.3086419
Moved 2139.286 274.1705 508 -0.1986793 0.3086419
Moved 2139.316 269.8382 508 -0.2087079 0.3086419
Moved 2139.347 265.6644 508 -0.2183695 0.3086419
Moved 2139.378 262.1776 515 -0.2264409 0.326646
Moved 2139.408 258.5 515 -0.2349537 0.326646
Moved 2139.439 254.7254 515 -0.2436913 0.326646
Moved 2139.47 251.9709 516 -0.2500674 0.329218
Moved 2139.501 249.6812 516 -0.2553676 0.329218
Moved 2139.531 247.8114 516 -0.2596957 0.329218
Moved 2139.562 246.0539 516 -0.2637641 0.329218
Moved 2139.593 244.6491 516 -0.2670161 0.329218
Moved 2139.624 244 516 -0.2685185 0.329218
Stationary 2139.654 244 516 -0.2685185 0.329218
Moved 2139.685 242.7608 516 -0.271387 0.329218
Moved 2139.716 241.9939 516 -0.2731623 0.329218
Stationary 2139.746 241.9939 516 -0.2731623 0.329218
Moved 2139.777 241 516 -0.275463 0.329218
Stationary 2139.808 241 516 -0.275463 0.329218
Stationary 2139.839 241 516 -0.275463 0.329218
Moved 2139.869 240 505.5 -0.2777777 0.3022119
Moved 2139.9 237.6921 500.0764 -0.28312 0.2882623
Moved 2139.931 234.941 485.6462 -0.2894883 0.2511475
Moved 2139.961 234 470.3873 -0.2916667 0.2119013
Moved 2139.992 230.7442 451.2095 -0.2992032 0.1625758
Moved 2140.023 228.9938 433.9563 -0.3032552 0.1182003
Moved 2140.053 228 418.2181 -0.3055556 0.07772151
Moved 2140.084 226.8394 406.1968 -0.3082423 0.04680237
Moved 2140.115 226.0812 396.3247 -0.3099973 0.02141117
Moved 2140.146 225.3312 387.9937 -0.3117333 -1.636552E-05
Moved 2140.176 225 382.1528 -0.3125 -0.01503917
Moved 2140.207 225 378.1407 -0.3125 -0.0253584
Moved 2140.238 225 375.3853 -0.3125 -0.03244526
Moved 2140.269 225 373.5 -0.3125 -0.03729432
Moved 2140.299 225 372.6429 -0.3125 -0.03949875
Stationary 2140.33 225 373 -0.3125 -0.03858032
Stationary 2140.361 225 373 -0.3125 -0.03858032
Stationary 2140.391 225 373 -0.3125 -0.03858032
Stationary 2140.422 225 373 -0.3125 -0.03858032
Moved 2140.453 233.787 373 -0.2921598 -0.03858032
Moved 2140.483 236.0029 387.0117 -0.2870302 -0.002542111
Moved 2140.514 239.758 396.0321 -0.2783379 0.02065863
Moved 2140.545 243.3818 406.9546 -0.2699494 0.04875144
Moved 2140.576 245.9407 420.7033 -0.2640263 0.08411337
Moved 2140.606 248.689 436.134 -0.2576644 0.1238012
Moved 2140.637 251.452 451.2601 -0.2512685 0.1627059
Moved 2140.668 253.8442 463.2211 -0.245731 0.1934699
Moved 2140.698 255 477.7909 -0.2430556 0.2309436
Moved 2140.729 256.346 489.384 -0.2399398 0.2607612
Moved 2140.76 256 497.6758 -0.2407407 0.2820878
Moved 2140.791 257 506.6321 -0.2384259 0.3051237
Moved 2140.821 258 513.9221 -0.2361111 0.3238735
Moved 2140.852 258 518.0633 -0.2361111 0.3345248
Moved 2140.883 258 522.7192 -0.2361111 0.3465
Moved 2140.914 258 525.2342 -0.2361111 0.3529685
Moved 2140.944 258 527.5 -0.2361111 0.3587962
Moved 2140.975 258 529.7415 -0.2361111 0.3645612
Moved 2141.006 258 532.2002 -0.2361111 0.3708852
Moved 2141.036 258 533.5 -0.2361111 0.3742283
Moved 2141.067 258 535.3534 -0.2361111 0.3789952
Stationary 2141.098 258 535.3534 -0.2361111 0.3789952
Stationary 2141.128 258 535 -0.2361111 0.3780863
Moved 2141.159 260.2942 535 -0.2308004 0.3780863
Moved 2141.19 271.9724 517.2387 -0.2037676 0.332404
Moved 2141.221 285.2187 500.0938 -0.1731048 0.288307
Moved 2141.251 299.1377 480.259 -0.140885 0.2372916
Moved 2141.282 311.1118 461.0544 -0.1131672 0.1878972
Moved 2141.313 322.1672 444.7492 -0.08757591 0.1459599
Moved 2141.344 330.449 430.8265 -0.06840507 0.1101504
Moved 2141.374 341.9187 413.8516 -0.04185478 0.06649052
