this is a very good idea
Moved 849.3611 288.2448 446.7699 -0.1661001 0.1511571
Moved 849.3918 260.6257 430.1254 -0.2300332 0.108347
Moved 849.4225 239.098 415.4846 -0.2798658 0.07069062
Moved 849.4532 219.8344 402.596 -0.3244574 0.03754113
Moved 849.484 207.9024 394.1219 -0.3520778 0.01574552
Ended 849.5147 196.8051 385.8051 -0.3777661 -0.005645477
Candidates 849.6069 13 this thus third ellis whoa elisa sports toys efforts relief relies delta epa
Began 850.4672 430 351 0.162037 -0.09516476
Stationary 850.4979 430 351 0.162037 -0.09516476
Moved 850.5286 462.9651 351 0.2383452 -0.09516476
Moved 850.5593 531.2461 340.8451 0.396403 -0.1212832
Moved 850.5901 599.7361 335.6765 0.5549448 -0.134577
Ended 850.6207 649.0657 327.8279 0.6691337 -0.1547637
Accept 850.6823 0 this
Began 851.1124 587 487 0.5254629 0.2546296
Stationary 851.1431 587 487 0.5254629 0.2546296
Moved 851.1738 560.3376 487 0.4637444 0.2546296
Moved 851.2045 529.5092 487 0.3923824 0.2546296
Moved 851.2352 496.4251 471.3943 0.3157989 0.2144913
Moved 851.2659 458.8279 454.3763 0.2287683 0.1707209
Moved 851.2967 432.2509 440.6255 0.1672475 0.1353536
Moved 851.3274 402.0288 424.8339 0.09728888 0.09473722
Moved 851.3582 377.6762 407.9463 0.0409171 0.05130214
Moved 851.3889 354 392.5 -0.01388888 0.01157403
Moved 851.4196 336.1626 380.9501 -0.05517915 -0.01813253
Moved 851.4503 315.9642 367.9796 -0.1019346 -0.05149299
Moved 851.4811 297.8263 356.1865 -0.1439205 -0.08182509
Moved 851.5118 280.6729 347.4312 -0.1836276 -0.1043437
Moved 851.5425 263.2764 338.1382 -0.2238972 -0.1282454
Moved 851.5732 248 330.5 -0.2592593 -0.147891
Moved 851.6039 234.3322 323.5993 -0.2908976 -0.1656396
Moved 851.6347 225.211 321 -0.3120115 -0.1723252
Ended 851.6654 225 321 -0.3125 -0.1723252
Candidates 851.7883 13 oz pigs ps pd is odds polls oops los looks kids psa pc
Began 852.71 434 419 0.1712963 0.07973251
Moved 852.7407 425.8853 413.3821 0.1525124 0.0652832
Moved 852.7715 390.0284 390.5581 0.06951024 0.006579371
Moved 852.8022 340.0655 357.9458 -0.04614478 -0.07730005
Moved 852.8329 300.9977 331.3983 -0.1365794 -0.1455805
Moved 852.8636 270.8591 308.5571 -0.2063446 -0.2043284
Moved 852.8943 254.4013 295.5011 -0.2444414 -0.2379088
Ended 852.925 250.6117 291.6117 -0.2532137 -0.2479123
Accept 852.9865 4 is
Began 853.7546 192 391 -0.3888888 0.007715971
Stationary 853.7853 192 391 -0.3888888 0.007715971
Ended 853.816 192 391 -0.3888888 0.007715971
Candidates 853.9696 6 a s d f w q
Began 854.8607 383 373 0.05324075 -0.03858032
Moved 854.8914 438.3951 363.8024 0.1814701 -0.06223663
Moved 854.9221 511.5 345 0.3506944 -0.1105968
Moved 854.9528 548.3423 336.1644 0.4359777 -0.133322
Ended 854.9835 575 333 0.4976852 -0.141461
Accept 855.0757 0 a
Began 855.7824 314 239 -0.1064815 -0.3832304
Stationary 855.8132 314 239 -0.1064815 -0.3832304
Moved 855.8438 314 252.8306 -0.1064815 -0.347658
Moved 855.8746 314 262.7512 -0.1064815 -0.3221419
Moved 855.9053 314 275.6668 -0.1064815 -0.2889229
Moved 855.936 314 289.3903 -0.1064815 -0.2536258
Moved 855.9667 306.842 301.0903 -0.123051 -0.2235333
Moved 855.9974 304.5 310 -0.1284722 -0.2006174
Moved 856.0282 301.7822 318.4357 -0.1347635 -0.1789207
Moved 856.059 299.0215 328.9355 -0.1411539 -0.151915
Moved 856.0896 294.5162 337.9677 -0.1515829 -0.1286841
Moved 856.1204 288.5679 347.7201 -0.165352 -0.1036007
Moved 856.1511 282.1085 357.7831 -0.1803045 -0.07771849
Moved 856.1818 272.8547 369.8604 -0.2017252 -0.04665555
Moved 856.2125 263.6161 381.8452 -0.2231108 -0.01583037
Moved 856.2432 257.4257 391.2905 -0.2374405 0.008463094
Moved 856.274 248.7915 403.417 -0.2574271 0.03965264
Moved 856.3047 243.2777 413.0835 -0.2701906 0.06451508
Moved 856.3354 235.6974 424.5043 -0.2877374 0.0938895
Moved 856.3661 227.4081 435.1225 -0.3069257 0.1211997
Moved 856.3969 220.4479 444.8281 -0.3230373 0.1461627
Moved 856.4276 216.9813 452.0374 -0.3310617 0.164705
Moved 856.4583 216 461 -0.3333333 0.1877571
Moved 856.4891 216 469.7777 -0.3333333 0.2103336
Moved 856.5198 232.7509 479.8132 -0.294558 0.2361449
Moved 856.5505 253.32 493.16 -0.2469444 0.2704732
Moved 856.5812 278.2882 501.3513 -0.1891477 0.2915414
Moved 856.6119 311.7928 504.8994 -0.1115906 0.3006671
Moved 856.6426 341.7252 505 -0.04230271 0.3009258
Moved 856.6734 375.9008 505 0.03680756 0.3009258
Moved 856.7041 400.4629 493.3074 0.09366412 0.2708523
Moved 856.7349 426.0487 490 0.1528905 0.2623456
Ended 856.7656 430 490 0.162037 0.2623456
Candidates 856.827 13 very vary cry ceo battery bath carey carry veto betty day bay charity
Began 857.5029 420 323 0.1388889 -0.1671811
Stationary 857.5337 420 323 0.1388889 -0.1671811
Moved 857.5644 479.2131 323 0.2759563 -0.1671811
Moved 857.5952 566.4847 314.5284 0.4779739 -0.1889702
Moved 857.6259 597.8216 307.6357 0.550513 -0.2066983
Ended 857.6566 610 308 0.5787036 -0.2057614
Accept 857.718 0 very
Began 858.5783 284 323 -0.1759259 -0.1671811
Stationary 858.609 284 323 -0.1759259 -0.1671811
Stationary 858.6398 284 323 -0.1759259 -0.1671811
Moved 858.6705 301.1256 336.7504 -0.1362832 -0.1318148
Moved 858.7012 318.4998 348.4285 -0.09606525 -0.1017787
Moved 858.7319 331.5373 358.4298 -0.06588598 -0.07605509
Moved 858.7626 348.2197 366.6099 -0.02726918 -0.05501578
Moved 858.7933 359.1258 373.6755 -0.002023578 -0.03684299
Moved 858.8241 375.3443 381.1722 0.0355192 -0.01756134
Moved 858.8549 386.2755 386.6378 0.06082286 -0.003503713
Moved 858.8855 395.748 391.1653 0.08274992 0.008141082
Moved 858.9163 402.1613 395.1075 0.09759574 0.01828068
Moved 858.947 409.2689 398.6345 0.1140483 0.02735193
Moved 858.9777 416.726 403.1506 0.1313101 0.03896764
Moved 859.0084 424.9993 406.3331 0.1504613 0.04715299
Moved 859.0392 434.0832 410.5416 0.1714889 0.05797735
Moved 859.0699 447.137 416.0685 0.201706 0.07219256
Moved 859.1006 461.4048 421.562 0.2347334 0.08632189
Moved 859.1313 477.571 426.5237 0.272155 0.09908342
Moved 859.162 500.0149 436.7844 0.3241085 0.1254741
Moved 859.1927 519.4424 450.0303 0.3690797 0.1595429
Moved 859.2235 532.8533 459.912 0.4001235 0.1849588
Moved 859.2542 543.2976 466.9732 0.4243 0.2031202
Moved 859.2849 549.3877 474.3877 0.4383974 0.2221905
Moved 859.3157 550.9617 477.9617 0.4420411 0.231383
Moved 859.3464 551 480.7222 0.4421297 0.2384828
Moved 859.377 539.5197 483.148 0.4155547 0.2447221
Moved 859.4078 521.6942 484 0.374292 0.2469135
Moved 859.4385 492.8824 484 0.3075981 0.2469135
Moved 859.4693 449.9668 466.8021 0.2082565 0.2026803
Moved 859.5 412.2287 455.3276 0.1208998 0.1731677
Moved 859.5307 377.1161 441.7151 0.0396207 0.138156
Moved 859.5615 348.7081 430.2832 -0.02613872 0.108753
Moved 859.5922 327.8228 418.4702 -0.07448436 0.07836969
Moved 859.6229 309.4718 406.0598 -0.1169635 0.04645002
Moved 859.6536 291.6182 393.2987 -0.1582913 0.01362836
Moved 859.6843 274.3765 380.5844 -0.1982025 -0.01907325
Moved 859.7151 260.8069 370.5379 -0.2296137 -0.04491288
Moved 859.7458 245.773 355.773 -0.2644144 -0.08288842
Moved 859.7766 235.9892 345.9856 -0.287062 -0.1080617
Moved 859.8073 229.4552 340.4552 -0.302187 -0.1222861
Ended 859.838 226 337 -0.3101852 -0.1311728
Candidates 859.9301 13 good shops ships food goods flood god chips foods this cops cold cod
Began 860.5754 483 328 0.2847222 -0.1543211
Moved 860.6061 511.075 333.7203 0.3497106 -0.1396083
Moved 860.6368 564.0349 347.7424 0.472303 -0.1035433
Moved 860.6675 615.4634 350 0.5913506 -0.09773669
Ended 860.6982 640 350 0.6481482 -0.09773669
Accept 860.7904 0 good
Began 861.3127 513 507 0.3541666 0.3060699
Stationary 861.3435 513 507 0.3541666 0.3060699
Moved 861.3742 494.988 507 0.3124722 0.3060699
Moved 861.405 474.8686 496.7007 0.2658996 0.27958
Moved 861.4357 450.2566 486.8569 0.2089272 0.2542615
Moved 861.4664 430.1841 478.092 0.1624631 0.2317181
Moved 861.4971 409.8392 468.7882 0.1153685 0.2077885
Moved 861.5278 394.056 460.528 0.0788334 0.1865432
Moved 861.5585 384.291 454.1455 0.05622914 0.1701273
Moved 861.5892 376.9923 448.6615 0.039334 0.1560223
Moved 861.62 370.175 444.5875 0.02355327 0.1455439
Moved 861.6507 362.3918 440.1306 0.005536676 0.1340807
Moved 861.6815 351.6814 433.261 -0.01925603 0.116412
Moved 861.7122 339.2903 426.3161 -0.04793922 0.0985496
Moved 861.7429 322.5894 413.6715 -0.08659869 0.06602743
Moved 861.7736 305.8379 400.3987 -0.1253752 0.03188953
Moved 861.8044 289.5959 390.1575 -0.1629724 0.005549168
Moved 861.8351 274.8321 379.8657 -0.1971479 -0.02092149
Moved 861.8658 263.6466 373.4311 -0.2230403 -0.03747147
Moved 861.8965 255.4048 368.6032 -0.2421185 -0.04988886
Moved 861.9272 250.1033 366.0516 -0.2543905 -0.05645163
Moved 861.958 246.2974 363.2974 -0.2632004 -0.0635355
Moved 861.9886 243.5444 363 -0.2695731 -0.06430049
Moved 862.0194 242.0817 362 -0.2729589 -0.06687243
Moved 862.05 240.5 361 -0.2766204 -0.06944452
Moved 862.0809 238.5815 360 -0.2810612 -0.07201654
Moved 862.1116 236.1167 358.1167 -0.2867669 -0.07686049
Moved 862.1423 233.4065 357 -0.2930405 -0.07973259
Moved 862.173 230.6557 356 -0.2994081 -0.0823046
Moved 862.2037 225.7959 354 -0.3106577 -0.08744855
Moved 862.2345 223.6292 353 -0.3156731 -0.09002065
Moved 862.2653 220.7422 353 -0.322356 -0.09002065
Stationary 862.296 221 353 -0.3217593 -0.09002065
Moved 862.3267 221 360.4701 -0.3217593 -0.07080745
Moved 862.3574 240.4655 381.8318 -0.2767003 -0.01586459
Moved 862.3881 260.5136 404.5136 -0.2302926 0.04247328
Moved 862.4188 278.0979 424.7808 -0.1895883 0.0946008
Moved 862.4496 289.753 440.6295 -0.1626087 0.1353639
Moved 862.4803 298.5905 453.3174 -0.1421517 0.1679974
Moved 862.511 305.2585 462.8877 -0.1267165 0.1926123
Moved 862.5417 310.7847 471.1771 -0.1139243 0.2139327
Moved 862.5724 312.8991 477.6974 -0.1090298 0.230703
Moved 862.6032 314 483.887 -0.1064815 0.2466227
Moved 862.6339 314 492.2023 -0.1064815 0.2680101
Moved 862.6646 314 499.2969 -0.1064815 0.2862575
Moved 862.6953 308.8456 504.1454 -0.1184129 0.2987278
Moved 862.7261 299.0571 507.3143 -0.1410715 0.3068782
Moved 862.7568 285.6775 508 -0.1720428 0.3086419
Moved 862.7875 264.5876 495.882 -0.220862 0.2774743
Moved 862.8182 237.0207 477.9374 -0.2846742 0.2313205
Moved 862.849 212.1648 455.1442 -0.3422112 0.1726958
Moved 862.8796 191.8519 436.1165 -0.3892317 0.1237562
Moved 862.9105 176.0259 417.5302 -0.425866 0.07595215
Ended 862.9412 166 406 -0.4490741 0.04629618
Candidates 863.0333 13 idea posted ideas pages posters posts offers parts passed passes listed users offered
Began 863.8015 461 335 0.2337964 -0.1363169
Moved 863.8322 479.8649 335 0.277465 -0.1363169
Moved 863.8629 546.7921 335 0.432389 -0.1363169
Moved 863.8936 602.2597 335 0.5607863 -0.1363169
Ended 863.9243 629 335 0.6226851 -0.1363169
Accept 864.0779 0 idea
Began 864.3851 668 360 0.7129629 -0.07201654
Stationary 864.416 668 360 0.7129629 -0.07201654
Stationary 864.4467 668 360 0.7129629 -0.07201654
Ended 864.4774 683 370 0.7476853 -0.04629637
PhraseEnd 864.5388
