traveling requires a lot of fuel
Moved 2079.552 242.5 401.5 -0.2719907 0.03472222
Moved 2079.582 243 397.1699 -0.2708333 0.02358503
Moved 2079.613 244 390.1088 -0.2685185 0.005423738
Moved 2079.644 245 377.1546 -0.2662037 -0.02789454
Moved 2079.674 246 362.3497 -0.2638889 -0.06597298
Moved 2079.705 249.5384 344.7696 -0.2556982 -0.1111894
Moved 2079.736 256.2001 326.1998 -0.2402776 -0.158951
Moved 2079.767 263.8438 309.5937 -0.2225839 -0.2016623
Moved 2079.797 271.4737 294.8772 -0.204922 -0.2395134
Moved 2079.828 279.0963 280.8073 -0.187277 -0.2757014
Moved 2079.859 287.1437 265.1407 -0.1686488 -0.3159962
Moved 2079.889 293.1286 250.6141 -0.1547949 -0.3533588
Moved 2079.92 301.8834 236.1943 -0.1345293 -0.3904466
Moved 2079.951 308.5029 225.4971 -0.1192063 -0.4179603
Moved 2079.982 313.7048 218.5903 -0.1071647 -0.4357246
Moved 2080.012 318.543 214.457 -0.09596527 -0.4463554
Moved 2080.043 324.2764 213 -0.0826936 -0.4501029
Moved 2080.074 330.0259 213 -0.06938453 -0.4501029
Moved 2080.104 333.6667 219.6666 -0.06095683 -0.4329563
Moved 2080.135 334 241.0319 -0.06018519 -0.3780045
Moved 2080.166 334 265.7244 -0.06018519 -0.3144948
Moved 2080.197 334 287.118 -0.06018519 -0.2594701
Moved 2080.228 324.6542 312.0747 -0.08181895 -0.1952812
Moved 2080.258 319.8861 339.0126 -0.09285629 -0.1259963
Moved 2080.289 312.7422 361.354 -0.1093929 -0.06853402
Moved 2080.32 303.1442 384.9969 -0.1316107 -0.007724133
Moved 2080.35 291.8343 402.832 -0.1577911 0.03814819
Moved 2080.381 275.7661 426.3509 -0.1949859 0.09863908
Moved 2080.412 259.6761 447.9048 -0.2322311 0.1540762
Moved 2080.443 247.6476 466.5638 -0.2600749 0.2020673
Moved 2080.473 229.1681 493.7311 -0.3028516 0.271942
Moved 2080.504 215.7925 516.415 -0.3338137 0.3302855
Moved 2080.535 209.2889 534.2663 -0.3488682 0.3761992
Moved 2080.565 208 547.1074 -0.3518518 0.4092267
Moved 2080.596 208 553.29 -0.3518518 0.4251286
Moved 2080.627 221.0077 555 -0.3217415 0.4295266
Moved 2080.658 227.3255 555 -0.3071168 0.4295266
Moved 2080.688 233.2774 555 -0.2933393 0.4295266
Moved 2080.719 243.8671 538.1329 -0.2688261 0.3861441
Moved 2080.75 266.7094 513.1197 -0.2159505 0.3218098
Moved 2080.781 289.7666 485.91 -0.1625773 0.2518261
Moved 2080.811 318.8936 455.1064 -0.09515376 0.1725987
Moved 2080.842 342.4035 435.4473 -0.04073257 0.1220352
Moved 2080.873 371.3421 416.7719 0.02625485 0.07400179
Moved 2080.904 395.487 403.0087 0.08214583 0.03860246
Moved 2080.934 421.5959 389.2021 0.142583 0.003091671
Moved 2080.965 441.4211 379.2895 0.1884747 -0.02240365
Moved 2080.996 457.3843 370.8079 0.2254267 -0.04421846
Moved 2081.026 471.7752 362.1349 0.2587388 -0.06652557
Moved 2081.057 481.4856 357.1714 0.2812166 -0.07929162
Moved 2081.088 487.4018 355.2991 0.2949116 -0.08410724
Moved 2081.119 492.5439 354 0.3068145 -0.08744855
Moved 2081.149 497.2827 352.8586 0.3177839 -0.09038415
Moved 2081.18 501.0038 353 0.3263978 -0.09002065
Moved 2081.211 504.6563 353 0.3348526 -0.09002065
Moved 2081.241 507.4131 353 0.3412341 -0.09002065
Moved 2081.272 512.5662 353 0.3531624 -0.09002065
Moved 2081.303 521 353 0.3726852 -0.09002065
Moved 2081.333 523.3156 360.6578 0.3780452 -0.07032473
Moved 2081.365 529.0619 366.5928 0.3913471 -0.05505966
Moved 2081.395 535.8126 384.2502 0.4069736 -0.009644629
Moved 2081.426 537 408.4868 0.4097222 0.05269242
Moved 2081.457 521.04 437.4399 0.3727779 0.1271603
Moved 2081.487 500.1156 460.8844 0.3243415 0.1874598
Moved 2081.518 475.4168 484.5832 0.2671686 0.2484135
Moved 2081.549 457.6429 500.2976 0.2260251 0.2888312
Moved 2081.579 437.2981 517.7444 0.1789308 0.3337048
Moved 2081.61 422.8352 534.9977 0.1454519 0.3780804
Moved 2081.641 410.894 553.2119 0.1178103 0.4249276
Moved 2081.672 401.8944 567.6584 0.09697776 0.4620842
Moved 2081.702 397.854 576.2919 0.08762509 0.4842899
Moved 2081.733 396 581.0097 0.08333336 0.496424
Moved 2081.764 394 583 0.07870366 0.5015431
Moved 2081.794 391.5856 583 0.07311474 0.5015431
Moved 2081.825 388.7045 583 0.06644567 0.5015431
Moved 2081.856 383.6736 583 0.05479991 0.5015431
Moved 2081.887 379.3291 565.6456 0.04474332 0.4569072
Moved 2081.917 377 548.3008 0.03935188 0.4122962
Moved 2081.948 376 529.1339 0.03703703 0.3629986
Moved 2081.979 376 508.9603 0.03703703 0.3111119
Moved 2082.01 381.7753 490.3997 0.05040586 0.2633736
Moved 2082.04 388.4067 465.6698 0.06575624 0.1997679
Moved 2082.071 393.7028 442.1888 0.07801573 0.1393744
Moved 2082.102 399.1316 420.408 0.09058227 0.08335368
Moved 2082.133 403.9059 397.3292 0.1016342 0.02399488
Moved 2082.163 406.8293 377.1946 0.1084013 -0.02779164
Moved 2082.194 409.7028 357.4859 0.1150529 -0.07848284
Moved 2082.225 412.2705 342.6473 0.1209966 -0.1166479
Moved 2082.255 414 329.3149 0.125 -0.150939
Moved 2082.286 417.0089 316.9554 0.1319651 -0.1827278
Moved 2082.317 418 308.0229 0.1342593 -0.2057025
Moved 2082.348 419 300.1641 0.1365741 -0.2259155
Moved 2082.378 421.2794 292.4411 0.1418506 -0.2457791
Moved 2082.409 422 286.6776 0.1435185 -0.2606031
Moved 2082.44 423.6638 281.6725 0.1473698 -0.2734762
Moved 2082.47 424 277 0.1481481 -0.2854939
Moved 2082.501 425 275.5 0.150463 -0.2893519
Moved 2082.532 425 273.5 0.150463 -0.2944959
Moved 2082.563 425 272.7759 0.150463 -0.2963582
Stationary 2082.594 425 273 0.150463 -0.295782
Moved 2082.624 412.7348 276.9641 0.1220712 -0.2855862
Moved 2082.655 402.7545 285.1841 0.09896883 -0.2644442
Moved 2082.686 388.2148 294.8711 0.06531218 -0.2395291
Moved 2082.716 374.7074 305.4694 0.03404498 -0.21227
Moved 2082.747 364.2185 314.0861 0.009765129 -0.1901078
Moved 2082.778 355.9472 324.316 -0.009381523 -0.1637963
Moved 2082.809 344.4607 335.5394 -0.03597071 -0.1349297
Moved 2082.839 333.9526 347.0474 -0.06029497 -0.1053308
Moved 2082.87 326.0329 354.3114 -0.07862761 -0.0866477
Moved 2082.901 319.165 362.2525 -0.09452551 -0.06622299
Moved 2082.931 312.4336 368.5664 -0.1101074 -0.0499836
Moved 2082.962 308.683 376.4755 -0.1187893 -0.02964137
Moved 2082.993 307 381.322 -0.1226852 -0.01717595
Moved 2083.023 305.4679 386.5322 -0.1262318 -0.003775373
Moved 2083.054 305 389.4061 -0.1273148 0.003616309
Moved 2083.085 305 392.2756 -0.1273148 0.01099677
Moved 2083.116 305 393.5 -0.1273148 0.01414597
Moved 2083.146 305 394 -0.1273148 0.01543206
Ended 2083.177 305 395.0629 -0.1273148 0.01816596
Candidates 2083.331 13 traveling developing everything traveler evening teaching travels developed revealing travelers recruiting handling racing
Began 2084.13 312 406 -0.1111111 0.04629618
Moved 2084.16 323.4252 406 -0.08466398 0.04629618
Moved 2084.191 370.1517 418.3868 0.02349943 0.07815517
Moved 2084.222 448.973 447.9902 0.2059559 0.1542957
Moved 2084.253 473.6806 455.0402 0.2631495 0.1724283
Moved 2084.283 490.9373 458.3875 0.3030957 0.1810376
Moved 2084.314 503.0796 459 0.3312027 0.1826131
Ended 2084.345 516 459 0.3611111 0.1826131
Accept 2084.406 0 traveling
Began 2085.267 335 518 -0.05787035 0.3343621
Stationary 2085.297 335 518 -0.05787035 0.3343621
Stationary 2085.328 335 518 -0.05787035 0.3343621
Stationary 2085.359 335 518 -0.05787035 0.3343621
Stationary 2085.389 335 518 -0.05787035 0.3343621
Stationary 2085.42 335 518 -0.05787035 0.3343621
Moved 2085.451 323.1383 506.1382 -0.08532807 0.3038534
Moved 2085.482 321.7059 504.7059 -0.08864368 0.3001695
Moved 2085.512 318.2058 502 -0.09674589 0.2932098
Moved 2085.543 314.6673 499.3336 -0.1049369 0.2863518
Moved 2085.574 309.9103 497 -0.1159484 0.2803498
Moved 2085.604 302.8059 497 -0.1323937 0.2803498
Moved 2085.635 291.2256 496.0451 -0.1591999 0.2778937
Moved 2085.666 281.5256 496 -0.1816536 0.2777777
Moved 2085.697 273.6007 496 -0.1999984 0.2777777
Moved 2085.728 266.3443 496 -0.2167955 0.2777777
Moved 2085.758 258.7179 495 -0.2344493 0.2752057
Moved 2085.789 253.0725 494 -0.2475173 0.2726337
Moved 2085.82 249.3624 494 -0.2561055 0.2726337
Moved 2085.85 245.1939 494 -0.2657549 0.2726337
Moved 2085.881 242.7293 494 -0.2714599 0.2726337
Moved 2085.912 238.7167 494 -0.2807484 0.2726337
Moved 2085.943 234.3162 494 -0.2909346 0.2726337
Moved 2085.973 227.8909 494 -0.3058082 0.2726337
Moved 2086.004 221.12 502 -0.3214815 0.2932098
Moved 2086.035 214.3975 504.3013 -0.3370428 0.2991287
Moved 2086.065 207.6036 505.7988 -0.3527694 0.3029803
Moved 2086.096 200.9996 507.6668 -0.3680566 0.3077849
Moved 2086.127 193.9442 509 -0.3843884 0.3112139
Moved 2086.158 188.8956 510 -0.3960751 0.3137859
Moved 2086.188 184.1134 511.9433 -0.4071449 0.3187841
Moved 2086.219 180.1873 512.8127 -0.4162331 0.3210202
Moved 2086.25 176.3166 513 -0.425193 0.321502
Moved 2086.281 175 514 -0.4282407 0.324074
Stationary 2086.311 175 514 -0.4282407 0.324074
Stationary 2086.342 175 514 -0.4282407 0.324074
Stationary 2086.373 175 514 -0.4282407 0.324074
Stationary 2086.404 175 514 -0.4282407 0.324074
Stationary 2086.434 175 514 -0.4282407 0.324074
Stationary 2086.465 175 514 -0.4282407 0.324074
Stationary 2086.496 175 514 -0.4282407 0.324074
Stationary 2086.526 175 514 -0.4282407 0.324074
Moved 2086.557 175 506.4393 -0.4282407 0.3046278
Stationary 2086.588 175 506.4393 -0.4282407 0.3046278
Moved 2086.619 175 506 -0.4282407 0.3034978
Stationary 2086.649 175 506 -0.4282407 0.3034978
Stationary 2086.68 175 506 -0.4282407 0.3034978
Stationary 2086.711 175 506 -0.4282407 0.3034978
Stationary 2086.741 175 506 -0.4282407 0.3034978
Stationary 2086.772 175 506 -0.4282407 0.3034978
Stationary 2086.803 175 506 -0.4282407 0.3034978
Moved 2086.834 184.3835 506 -0.4065197 0.3034978
Moved 2086.864 191.1723 506 -0.3908047 0.3034978
Moved 2086.895 203.6628 506 -0.3618918 0.3034978
Moved 2086.926 218.701 504.3832 -0.327081 0.2993393
Moved 2086.957 240.297 498.901 -0.2770903 0.2852391
Moved 2086.987 267.1711 491.5175 -0.2148817 0.2662487
Moved 2087.018 294.0487 486.7903 -0.152665 0.2540901
Moved 2087.049 321.0284 483 -0.09021212 0.2443414
Moved 2087.079 350.1113 481 -0.02289052 0.2391974
Moved 2087.11 372.7163 480 0.02943585 0.2366254
Moved 2087.141 394.8257 480 0.08061498 0.2366254
Moved 2087.172 409.7906 480 0.115256 0.2366254
Moved 2087.202 425.143 480 0.1507941 0.2366254
Moved 2087.233 435.9876 483.4783 0.1758973 0.2455717
Moved 2087.264 444.0983 488.0328 0.194672 0.2572858
Moved 2087.294 453.6924 489 0.2168805 0.2597736
Moved 2087.325 457.2167 490 0.2250387 0.2623456
Moved 2087.356 459.8041 491 0.231028 0.2649176
Moved 2087.387 461.1695 492.1695 0.2341886 0.2679256
Moved 2087.417 463.5 492 0.2395834 0.2674896
Moved 2087.448 465 493.9204 0.2430555 0.272429
Moved 2087.479 466.3535 494 0.2461886 0.2726337
Moved 2087.51 467 497.3704 0.2476852 0.2813025
Moved 2087.54 470.2427 499.2427 0.2551914 0.2861179
Moved 2087.571 473.1143 502.1144 0.2618387 0.293504
Moved 2087.602 477.3048 504.3048 0.2715388 0.2991378
Moved 2087.633 483.0442 507.5221 0.2848245 0.3074127
Moved 2087.663 487.3935 509.3935 0.2948923 0.312226
Moved 2087.694 490.2664 510 0.3015426 0.3137859
Moved 2087.725 491 511.7658 0.3032407 0.3183277
Moved 2087.755 491 514.5 0.3032407 0.32536
Moved 2087.786 486.4233 517.017 0.2926466 0.3318338
Moved 2087.817 471.7251 520.0458 0.2586229 0.339624
Moved 2087.848 451.5103 521.9271 0.2118292 0.3444626
Moved 2087.878 429.8247 523.7972 0.1616313 0.3492726
Moved 2087.909 407.9648 525.6725 0.1110297 0.3540959
Moved 2087.94 390.628 526 0.07089803 0.3549381
Moved 2087.97 368.3536 526 0.01933704 0.3549381
Moved 2088.001 348.3915 526 -0.02687156 0.3549381
Moved 2088.032 333 526 -0.06249999 0.3549381
Moved 2088.063 314.2957 526 -0.1057969 0.3549381
Moved 2088.094 294.2131 516.4894 -0.1522845 0.3304769
Moved 2088.124 278.3986 513.8797 -0.1888922 0.3237646
Moved 2088.155 263.6963 509.3392 -0.2229252 0.3120864
Moved 2088.186 249.8733 508 -0.254923 0.3086419
Moved 2088.216 239.4042 505.6011 -0.279157 0.3024718
Moved 2088.247 231.1526 506 -0.2982579 0.3034978
Moved 2088.278 225.4332 506 -0.3114972 0.3034978
Moved 2088.309 219.7027 506 -0.3247623 0.3034978
Moved 2088.339 216.4693 506 -0.3322469 0.3034978
Moved 2088.37 214.5 506 -0.3368055 0.3034978
Moved 2088.401 213.7863 506 -0.3384577 0.3034978
Moved 2088.431 212.6255 506 -0.3411447 0.3034978
Moved 2088.462 213 514 -0.3402778 0.324074
Moved 2088.493 213 516.1872 -0.3402778 0.3296996
Stationary 2088.524 213 516 -0.3402778 0.329218
Stationary 2088.554 213 516 -0.3402778 0.329218
Moved 2088.585 211.7463 516 -0.3431797 0.329218
Moved 2088.616 204.8426 498.6851 -0.3591608 0.2846839
Moved 2088.646 190.7584 470.2685 -0.391763 0.2115958
Moved 2088.677 180.5273 448.0546 -0.4154461 0.1544613
Moved 2088.708 173.4136 425.1805 -0.431913 0.09562892
Moved 2088.739 166.968 404.42 -0.4468333 0.04223242
Moved 2088.77 163.612 391.4481 -0.4546018 0.008868386
Moved 2088.8 162 381.211 -0.4583334 -0.01746142
Moved 2088.831 160.2366 375.71 -0.4624152 -0.03161026
Moved 2088.862 159 366.8757 -0.4652778 -0.05433211
Moved 2088.892 159 364.0039 -0.4652778 -0.06171842
Moved 2088.923 158 360.9686 -0.4675925 -0.06952521
Moved 2088.954 158 358.0938 -0.4675925 -0.07691937
Moved 2088.985 158 356.2177 -0.4675925 -0.08174464
Moved 2089.015 158 354.6736 -0.4675925 -0.08571617
Moved 2089.046 158 353.683 -0.4675925 -0.08826385
Stationary 2089.077 158 354 -0.4675925 -0.08744855
Moved 2089.107 171.5341 361.2546 -0.4362636 -0.06878966
Ended 2089.138 174.5 366 -0.4293981 -0.05658444
Candidates 2089.261 13 required requires series quotes stores sites equipped writes retired words word quoted writers
Began 2089.875 296 467 -0.1481481 0.2031892
Stationary 2089.906 296 467 -0.1481481 0.2031892
Stationary 2089.937 296 467 -0.1481481 0.2031892
Stationary 2089.968 296 467 -0.1481481 0.2031892
Stationary 2089.999 296 467 -0.1481481 0.2031892
Stationary 2090.029 296 467 -0.1481481 0.2031892
Moved 2090.06 309.1998 467 -0.1175931 0.2031892
Moved 2090.091 312.7264 474.7264 -0.1094296 0.2230618
Moved 2090.121 316.5 476.5 -0.1006944 0.2276234
Moved 2090.152 321.748 478.374 -0.08854627 0.2324434
Moved 2090.183 327.4799 479 -0.07527804 0.2340534
Moved 2090.214 333.4858 480 -0.06137545 0.2366254
Moved 2090.244 340.8289 481.6096 -0.04437744 0.2407654
Moved 2090.275 346.9498 484.4749 -0.03020887 0.248135
Moved 2090.306 351.3626 488.7253 -0.01999388 0.259067
Moved 2090.336 358.7235 495.7236 -0.002954751 0.2770667
Moved 2090.367 367.0984 507.8729 0.01643141 0.3083151
Moved 2090.398 375.5875 520.5875 0.03608207 0.341017
Moved 2090.429 381.2369 529.3554 0.04915963 0.3635683
Moved 2090.459 387.059 539.0885 0.06263663 0.388602
Moved 2090.49 390.8991 545.7983 0.07152577 0.4058596
Moved 2090.521 393.7676 550.5352 0.07816572 0.4180432
Moved 2090.552 395 553.326 0.08101851 0.4252211
Moved 2090.582 396 556.2029 0.08333336 0.4326206
Moved 2090.613 396 558 0.08333336 0.4372427
Moved 2090.644 396 560.7179 0.08333336 0.4442332
Ended 2090.674 396 561 0.08333336 0.4449587
Accept 2090.736 1 requires
Began 2091.32 221 461 -0.3217593 0.1877571
Stationary 2091.351 221 461 -0.3217593 0.1877571
Stationary 2091.381 221 461 -0.3217593 0.1877571
Stationary 2091.412 221 461 -0.3217593 0.1877571
Stationary 2091.443 221 461 -0.3217593 0.1877571
Stationary 2091.473 221 461 -0.3217593 0.1877571
Stationary 2091.504 221 461 -0.3217593 0.1877571
Ended 2091.535 221 461 -0.3217593 0.1877571
Candidates 2091.596 8 a w e s q d r f
Began 2092.58 318 486 -0.09722222 0.2520575
Stationary 2092.61 318 486 -0.09722222 0.2520575
Stationary 2092.641 318 486 -0.09722222 0.2520575
Moved 2092.672 336.4915 486 -0.0544177 0.2520575
Moved 2092.702 360.3906 486 0.0009042025 0.2520575
Moved 2092.733 387.2405 486 0.06305684 0.2520575
Moved 2092.764 447.4476 491.5204 0.2024251 0.2662563
Ended 2092.794 476.0268 494.2237 0.2685805 0.273209
Accept 2092.887 0 a
Began 2094.761 584 459 0.5185185 0.1826131
Stationary 2094.792 584 459 0.5185185 0.1826131
Stationary 2094.823 584 459 0.5185185 0.1826131
Stationary 2094.853 584 459 0.5185185 0.1826131
Stationary 2094.884 584 459 0.5185185 0.1826131
Stationary 2094.915 584 459 0.5185185 0.1826131
Stationary 2094.946 584 459 0.5185185 0.1826131
Stationary 2094.976 584 459 0.5185185 0.1826131
Moved 2095.007 584 468.9424 0.5185185 0.2081852
Moved 2095.038 584 474.4401 0.5185185 0.2223253
Moved 2095.068 584 481.5 0.5185185 0.2404835
Moved 2095.099 584 490.5613 0.5185185 0.2637893
Moved 2095.13 584 498.1769 0.5185185 0.2833767
Moved 2095.16 584 504.8629 0.5185185 0.3005731
Moved 2095.191 584 510.0612 0.5185185 0.3139434
Moved 2095.222 570.9722 516.6852 0.4883616 0.3309803
Moved 2095.253 564.5492 522.2254 0.4734935 0.3452299
Moved 2095.283 558.8196 528.1804 0.4602306 0.3605461
Moved 2095.314 552.7801 533.2199 0.4462502 0.3735079
Moved 2095.345 545.5533 538.9644 0.4295216 0.3882829
Moved 2095.375 541.2957 544.7043 0.4196659 0.4030461
Moved 2095.406 538.059 548.882 0.4121737 0.413791
Moved 2095.437 535.2064 552.5872 0.4055704 0.4233209
Moved 2095.468 531.6619 555.6691 0.3973656 0.4312475
Moved 2095.499 528.4553 558.5447 0.3899427 0.4386438
Moved 2095.529 524.8391 560 0.381572 0.4423867
Moved 2095.56 517.1995 562 0.3638878 0.4475308
Moved 2095.591 503.9341 562 0.3331809 0.4475308
Moved 2095.621 489 562 0.2986111 0.4475308
Moved 2095.652 471.885 549.6284 0.2589931 0.4157107
Moved 2095.683 455.6978 542.8791 0.2215225 0.3983516
Moved 2095.714 443.274 538.0685 0.1927639 0.3859785
Moved 2095.744 434.9149 534.6383 0.1734141 0.377156
Moved 2095.775 428.2941 529.2941 0.1580883 0.3634107
Moved 2095.806 422.5393 524.5393 0.1447669 0.3511813
Moved 2095.836 415.7973 519.7973 0.1291604 0.3389847
Moved 2095.867 410.7685 516.3842 0.1175196 0.3302062
Moved 2095.898 403.5236 512.5079 0.1007491 0.3202362
Moved 2095.929 393.5971 507.2986 0.07777114 0.3068378
Moved 2095.959 385.1778 506 0.05828191 0.3034978
Moved 2095.99 374.8103 504 0.034283 0.2983539
Moved 2096.021 364.3112 504 0.009979506 0.2983539
Moved 2096.052 352.8295 504 -0.01659841 0.2983539
Moved 2096.082 342.7054 504 -0.04003371 0.2983539
Moved 2096.113 333.2358 512.3821 -0.06195406 0.3199127
Moved 2096.144 330.3597 512.8201 -0.0686117 0.3210393
Moved 2096.175 327.5 513 -0.07523149 0.321502
Moved 2096.205 324.8053 514 -0.08146922 0.324074
Moved 2096.236 322.5 515.5 -0.08680557 0.327932
Moved 2096.267 321.7516 515 -0.08853794 0.326646
Moved 2096.297 321 516 -0.09027779 0.329218
Ended 2096.328 328 520 -0.07407407 0.3395061
Candidates 2096.451 13 lot poor pot pitt pit ppt put pr pity pt port pipe pope
Began 2097.004 345 484 -0.03472224 0.2469135
Stationary 2097.035 345 484 -0.03472224 0.2469135
Moved 2097.066 367.3056 484 0.01691123 0.2469135
Moved 2097.096 424.8095 488.8241 0.150022 0.2593211
Moved 2097.127 481.6579 502.8178 0.2816155 0.2953132
Moved 2097.158 505.7075 507.0786 0.3372859 0.3062721
Ended 2097.188 525.5 507 0.3831019 0.3060699
Accept 2097.281 0 lot
Began 2097.926 424 571 0.1481481 0.4706789
Stationary 2097.957 424 571 0.1481481 0.4706789
Stationary 2097.988 424 571 0.1481481 0.4706789
Stationary 2098.018 424 571 0.1481481 0.4706789
Stationary 2098.049 424 571 0.1481481 0.4706789
Moved 2098.08 413.5759 571 0.1240182 0.4706789
Moved 2098.11 406.2551 559.2551 0.1070721 0.4404709
Moved 2098.141 399.1039 552.1038 0.0905182 0.4220776
Moved 2098.172 393.0542 547.0361 0.07651438 0.4090435
Moved 2098.202 387.2714 540.2714 0.06312827 0.3916445
Moved 2098.233 381.2673 533.5347 0.04922996 0.3743175
Moved 2098.264 374.4835 526.4835 0.03352652 0.3561817
Moved 2098.295 368.6831 519.7887 0.02009968 0.3389626
Moved 2098.325 363.0627 512.0941 0.007089675 0.319172
Moved 2098.356 359.1616 506.3231 -0.001940827 0.3043289
Moved 2098.387 358 503.6236 -0.004629641 0.2973857
Moved 2098.417 358 501.7617 -0.004629641 0.2925968
Moved 2098.448 358 499 -0.004629641 0.2854938
Moved 2098.479 358 498.2769 -0.004629641 0.2836338
Moved 2098.51 376.4426 498 0.03806154 0.2829217
Moved 2098.541 390.7976 498 0.07129084 0.2829217
Moved 2098.571 405.1848 498 0.1045944 0.2829217
Moved 2098.602 420.5821 507.7974 0.1402363 0.3081209
Moved 2098.633 436.961 513.3203 0.1781504 0.3223258
Moved 2098.663 449.1277 518.0638 0.206314 0.3345263
Moved 2098.694 460.6127 522.8063 0.2328997 0.346724
Moved 2098.725 470.728 525.932 0.2563149 0.3547633
Moved 2098.756 478.606 528.803 0.274551 0.3621476
Moved 2098.786 484.3372 530 0.2878175 0.3652262
Moved 2098.817 489.2431 531 0.2991738 0.3677982
Moved 2098.848 494.0641 531 0.3103336 0.3677982
Moved 2098.878 497.9014 531 0.3192161 0.3677982
Moved 2098.909 501.7774 531 0.3281883 0.3677982
Moved 2098.94 503.5 531 0.3321759 0.3677982
Moved 2098.971 503 531 0.3310186 0.3677982
Moved 2099.001 503 518.818 0.3310186 0.336466
Moved 2099.032 489.6336 509.2672 0.3000778 0.3119012
Moved 2099.063 476.7643 496.7643 0.2702878 0.2797435
Moved 2099.094 441.0369 476.6882 0.1875854 0.2281075
Moved 2099.124 416.1205 460.6844 0.1299086 0.1869453
Moved 2099.155 394.925 447.2031 0.08084496 0.1522714
Moved 2099.186 374.8661 435.1197 0.03441234 0.1211926
Moved 2099.217 360.541 427.0164 0.001252194 0.1003507
Moved 2099.247 346.1787 420.2715 -0.03199379 0.08300271
Moved 2099.278 331.5886 415.1962 -0.06576707 0.06994907
Moved 2099.309 317.9026 409.4513 -0.09744759 0.05517304
Moved 2099.339 305.4406 403.7203 -0.1262949 0.04043277
Moved 2099.37 293.4548 397.6729 -0.1540398 0.02487889
Moved 2099.401 278.9382 390.9629 -0.1876431 0.007620603
Moved 2099.432 268.4653 385.2327 -0.2118858 -0.007117706
Moved 2099.462 261.493 380.2465 -0.2280253 -0.01994223
Moved 2099.493 257.6991 377.6991 -0.2368076 -0.02649417
Moved 2099.524 256 375.8345 -0.2407407 -0.03129001
Moved 2099.554 255 376 -0.2430556 -0.03086435
