traveling requires a lot of fuel
Moved 235.2034 299.1273 349.382 -0.1409089 -0.09932616
Moved 235.2341 295.7142 342.1426 -0.1488097 -0.1179461
Moved 235.2648 292.74 334.22 -0.1556945 -0.138323
Moved 235.2955 289.873 325.6191 -0.162331 -0.1604448
Moved 235.3262 285.9983 313.9932 -0.1713003 -0.1903469
Moved 235.3569 284 305.8596 -0.1759259 -0.2112666
Moved 235.3877 283 299.1241 -0.1782407 -0.2285904
Moved 235.4183 283 295.6871 -0.1782407 -0.2374304
Moved 235.4491 283 291.2136 -0.1782407 -0.2489364
Moved 235.4798 292.1903 285.5398 -0.1569668 -0.2635295
Moved 235.5105 301.9586 278.2249 -0.134355 -0.2823435
Moved 235.5413 315.2815 269.6311 -0.103515 -0.3044468
Moved 235.572 328.8323 261.1341 -0.07214735 -0.3263012
Moved 235.6027 343.3428 248.6572 -0.03855839 -0.358392
Moved 235.6334 353.1221 238.8779 -0.01592115 -0.3835444
Moved 235.6641 362.5 230.5 0.005787015 -0.4050927
Moved 235.6949 371.3636 223.6365 0.02630462 -0.4227457
Moved 235.7256 377.9779 217.0221 0.04161557 -0.439758
Moved 235.7563 382.8634 213.1366 0.05292445 -0.4497516
Moved 235.787 385.282 210.7179 0.05852322 -0.4559726
Moved 235.8177 388.2534 208.7466 0.0654014 -0.4610428
Moved 235.8484 389.5 208 0.06828706 -0.462963
Moved 235.8792 390.2782 206.7218 0.07008851 -0.4662506
Moved 235.9099 391 205.9034 0.07175922 -0.4683554
Moved 235.9406 392 204.5 0.07407407 -0.471965
Moved 235.9713 393.249 205 0.0769652 -0.470679
Stationary 236.002 393 205 0.07638891 -0.470679
Stationary 236.0327 393 205 0.07638891 -0.470679
Stationary 236.0634 393 205 0.07638891 -0.470679
Stationary 236.0942 393 205 0.07638891 -0.470679
Stationary 236.1249 393 205 0.07638891 -0.470679
Stationary 236.1556 393 205 0.07638891 -0.470679
Moved 236.1863 383.9074 221.1852 0.05534132 -0.4290504
Moved 236.217 376.5 243 0.03819446 -0.3729424
Moved 236.2477 368.6529 269.157 0.02002984 -0.3056663
Moved 236.2785 361.028 293.8743 0.002379517 -0.2420929
Moved 236.3092 354.2792 320.7435 -0.01324256 -0.1729848
Moved 236.3399 350.7174 339.978 -0.02148742 -0.1235134
Moved 236.3706 347.7505 365.2451 -0.02835522 -0.05852616
Moved 236.4014 347 386.7699 -0.0300926 -0.003163883
Moved 236.4321 347 404.9434 -0.0300926 0.04357868
Moved 236.4628 347 420.9116 -0.0300926 0.08464903
Moved 236.4935 347 434.71 -0.0300926 0.1201388
Moved 236.5242 355.3019 443.6038 -0.01087527 0.1430137
Moved 236.5549 357.8763 448.8762 -0.004916092 0.1565746
Moved 236.5857 359.7053 451.7053 -0.0006821751 0.1638511
Moved 236.6164 363.1561 454 0.007305742 0.169753
Moved 236.6471 374.2437 457.8975 0.0329714 0.1797773
Moved 236.6778 393.5206 460.9041 0.07759402 0.1875105
Moved 236.7086 421.3997 465.6443 0.1421289 0.1997024
Moved 236.7393 448.3418 469.7047 0.2044949 0.2101457
Moved 236.77 474.5 473.5 0.2650462 0.2199073
Moved 236.8007 496.9123 476.114 0.3169267 0.2266306
Moved 236.8314 516.8438 477 0.3630642 0.2289094
Moved 236.8621 534.9443 478.8492 0.4049636 0.2336655
Moved 236.8929 548.5859 479 0.4365415 0.2340534
Moved 236.9236 563.1593 479 0.4702762 0.2340534
Moved 236.9543 574.2976 479 0.4960592 0.2340534
Moved 236.985 582.8533 479 0.5158642 0.2340534
Moved 237.0157 588.0433 470.9567 0.527878 0.2133658
Moved 237.0464 593.3995 461.4019 0.5402766 0.1887908
Moved 237.0772 598.2695 448.9219 0.5515498 0.1566921
Moved 237.1079 601.8513 430.3386 0.5598409 0.1088954
Moved 237.1386 602 409.2534 0.5601852 0.0546641
Moved 237.1693 602 389.1895 0.5601852 0.003059254
Moved 237.2001 602 368.9909 0.5601852 -0.04889178
Moved 237.2307 593.1522 352.5327 0.5397043 -0.09122251
Moved 237.2615 589.4176 337.2528 0.5310593 -0.1305227
Moved 237.2922 583.6772 319.7088 0.5177712 -0.1756462
Moved 237.3229 578 300 0.5046296 -0.2263375
Moved 237.3536 571.8428 281.45 0.4903769 -0.2740484
Moved 237.3844 564.1443 259.3847 0.4725563 -0.3308008
Moved 237.415 556.5187 242.0375 0.4549044 -0.3754181
Moved 237.4458 550.2443 227.4885 0.4403803 -0.4128382
Moved 237.4765 541.3632 206.5142 0.4198223 -0.4667845
Moved 237.5072 535.908 191.6318 0.4071943 -0.5050622
Moved 237.5379 531.0519 182.1558 0.3959535 -0.5294347
Moved 237.5687 524.451 174.4509 0.3806736 -0.5492518
Moved 237.5994 513.4536 166.8402 0.3552167 -0.5688267
Moved 237.6299 501.9814 163.7454 0.3286607 -0.5767867
Moved 237.6608 487.7788 163 0.2957844 -0.5787038
Moved 237.6915 458.5341 163 0.2280881 -0.5787038
Moved 237.7223 449.3494 166.7108 0.2068272 -0.5691594
Moved 237.753 434.9717 175.8113 0.1735456 -0.5457529
Moved 237.7836 420.5612 185.6259 0.140188 -0.5205097
Moved 237.8144 404.082 197.1344 0.1020416 -0.4909095
Moved 237.8451 391.731 208.269 0.0734513 -0.462271
Moved 237.8759 381 221.5 0.04861106 -0.4282407
Moved 237.9066 374.8575 232.2849 0.03439248 -0.4005017
Moved 237.9373 370.1142 245.7146 0.0234124 -0.3659604
Moved 237.968 366.188 262.0598 0.01432409 -0.3239203
Moved 237.9987 363.76 274.2002 0.008703669 -0.292695
Moved 238.0295 361.7961 289.0197 0.004157523 -0.2545791
Moved 238.0602 362 298.2045 0.004629592 -0.2309556
Moved 238.0909 362 305.8865 0.004629592 -0.2111974
Moved 238.1216 362 312.0261 0.004629592 -0.1954063
Moved 238.1523 362 315.3873 0.004629592 -0.1867612
Ended 238.183 361 315 0.002314846 -0.1877573
Candidates 238.3059 13 receive rating reactions everyone sections reasons testing describe ratings reading fractions received actions
Began 239.4425 487 327 0.2939814 -0.1568931
Stationary 239.4732 487 327 0.2939814 -0.1568931
Moved 239.5039 455.1571 327 0.2202711 -0.1568931
Moved 239.5346 403.259 327 0.1001365 -0.1568931
Moved 239.5653 346.8199 327 -0.03050938 -0.1568931
Moved 239.5961 280.5878 337.0992 -0.1838244 -0.1309177
Moved 239.6268 231.1412 334 -0.2982844 -0.1388889
Moved 239.6575 184.4911 334 -0.4062706 -0.1388889
Ended 239.6882 136 306 -0.5185185 -0.2109054
Cancel 239.7496
Began 240.3026 358 316 -0.004629641 -0.1851853
Stationary 240.3333 358 316 -0.004629641 -0.1851853
Stationary 240.364 358 316 -0.004629641 -0.1851853
Stationary 240.3948 358 316 -0.004629641 -0.1851853
Stationary 240.4255 358 316 -0.004629641 -0.1851853
Moved 240.4562 358 328.228 -0.004629641 -0.1537347
Moved 240.4869 358 339.6569 -0.004629641 -0.1243394
Moved 240.5176 358 348.4086 -0.004629641 -0.1018297
Moved 240.5484 358 358.3737 -0.004629641 -0.07619952
Moved 240.579 349.535 372.3248 -0.02422447 -0.04031703
Moved 240.6098 346.6686 389.3199 -0.03085976 0.003394727
Moved 240.6405 346 397.5987 -0.03240739 0.02468792
Moved 240.6712 344.2161 406.5678 -0.0365368 0.04775663
Moved 240.7019 343.3564 413.2873 -0.03852695 0.06503921
Moved 240.7326 343 416.5 -0.03935183 0.07330243
Moved 240.7634 342 420.0446 -0.04166668 0.08241924
Moved 240.7941 342 422.9152 -0.04166668 0.08980229
Moved 240.8248 342 426.7866 -0.04166668 0.09975971
Moved 240.8555 342 428 -0.04166668 0.1028806
Moved 240.8862 342 430 -0.04166668 0.1080246
Moved 240.917 342 432.0261 -0.04166668 0.1132357
Moved 240.9476 342 433.8978 -0.04166668 0.1180498
Moved 240.9784 342 436.9073 -0.04166668 0.1257905
Moved 241.0091 342 441.6241 -0.04166668 0.1379219
Moved 241.0399 342 447.1662 -0.04166668 0.1521764
Moved 241.0706 342 451.775 -0.04166668 0.1640302
Moved 241.1013 342 454.5647 -0.04166668 0.1712054
Moved 241.132 342 456.5 -0.04166668 0.1761831
Moved 241.1626 342 459.3032 -0.04166668 0.1833929
Moved 241.1935 342 460.8741 -0.04166668 0.1874333
Moved 241.2242 342 462.3706 -0.04166668 0.1912823
Moved 241.2549 342 463.2035 -0.04166668 0.1934246
Stationary 241.2856 342 463 -0.04166668 0.1929011
Moved 241.3163 342 464 -0.04166668 0.1954732
Moved 241.3471 342 464.8859 -0.04166668 0.1977518
Moved 241.3778 342 465.5 -0.04166668 0.1993312
Stationary 241.4085 342 465.5 -0.04166668 0.1993312
Moved 241.4392 342 465 -0.04166668 0.1980452
Stationary 241.4699 342 465 -0.04166668 0.1980452
Stationary 241.5007 342 465 -0.04166668 0.1980452
Moved 241.5313 342 466.1245 -0.04166668 0.2009374
Stationary 241.5621 342 466 -0.04166668 0.2006171
Stationary 241.5928 342 466 -0.04166668 0.2006171
Stationary 241.6235 342 466 -0.04166668 0.2006171
Moved 241.6543 339.4615 466 -0.04754285 0.2006171
Moved 241.6849 336.583 466 -0.05420595 0.2006171
Moved 241.7157 331.442 455.721 -0.06610657 0.1741795
Moved 241.7464 322.4617 449.3078 -0.08689423 0.1576846
Moved 241.7771 313.1273 443.5637 -0.1085017 0.1429105
Moved 241.8078 301.6573 436.8286 -0.1350525 0.1255879
Moved 241.8385 290.1762 431.0881 -0.1616292 0.1108231
Moved 241.8692 282.0069 426.0046 -0.1805396 0.09774832
Moved 241.9 275.2783 422.1392 -0.1961151 0.0878064
Moved 241.9307 269.5591 419.2795 -0.209354 0.08045145
Moved 241.9614 266.8361 416.8361 -0.2156571 0.07416693
Moved 241.9921 262.9087 413.9087 -0.2247484 0.0666375
Moved 242.0229 260.0406 411.0405 -0.2313876 0.05926057
Moved 242.0535 257.1704 406.3408 -0.2380316 0.04717262
Moved 242.0843 252.2695 398.9042 -0.2493762 0.02804579
Moved 242.115 245.2616 385.7694 -0.2655981 -0.005737155
Moved 242.1457 237.6756 371.3512 -0.2831583 -0.04282107
Moved 242.1765 231.5576 357.673 -0.2973202 -0.07800169
Moved 242.2071 225.0278 343.5694 -0.3124357 -0.1142762
Moved 242.2379 220.2659 333.8988 -0.3234586 -0.1391492
Moved 242.2686 217.7656 327.2969 -0.3292462 -0.1561295
Moved 242.2993 216.2042 322.4084 -0.3328606 -0.1687028
Moved 242.33 215.3396 319.3397 -0.3348619 -0.1765955
Moved 242.3608 215 316.5 -0.3356481 -0.1838992
Moved 242.3915 215 315.6255 -0.3356481 -0.1861484
Moved 242.4222 215 314.0737 -0.3356481 -0.1901397
Moved 242.4529 234.4901 306.8629 -0.2905323 -0.2086861
Moved 242.4836 251.9373 295.0314 -0.2501451 -0.2391169
Moved 242.5143 265.6016 286.5187 -0.2185148 -0.2610115
Moved 242.5451 283.1612 276.9033 -0.1778676 -0.2857426
Moved 242.5758 297.4552 268.3269 -0.1447797 -0.3078012
Moved 242.6065 312.5799 255.1835 -0.1097688 -0.3416063
Moved 242.6372 326.5314 243.7749 -0.07747352 -0.3709493
Moved 242.6679 340.9312 232.255 -0.04414061 -0.4005787
Moved 242.6987 351.2052 223.8461 -0.02035841 -0.4222066
Moved 242.7293 360.0284 216.9717 6.566445E-05 -0.4398877
Moved 242.7601 365.8755 211.1245 0.01360059 -0.4549267
Moved 242.7908 372.6053 206.3947 0.02917886 -0.4670919
Moved 242.8215 376.1712 204.8287 0.03743331 -0.4711196
Moved 242.8522 378 204 0.04166663 -0.473251
Moved 242.8829 379 204 0.04398147 -0.473251
Moved 242.9137 361.2079 233.3094 0.002796054 -0.3978667
Moved 242.9444 346.1636 264.9637 -0.03202875 -0.3164513
Moved 242.9751 332.4067 294.9832 -0.06387328 -0.2392409
Moved 243.0058 316.1636 331.2074 -0.1014731 -0.1460716
Moved 243.0365 306.4574 354.0853 -0.1239413 -0.08722925
Moved 243.0672 297.6961 378.0131 -0.144222 -0.02568649
Moved 243.0979 288.9843 400.047 -0.1643881 0.03098504
Moved 243.1287 284.1217 415.5132 -0.1756442 0.0707644
Moved 243.1594 282 428.9977 -0.1805555 0.1054467
Moved 243.1901 282 438.187 -0.1805555 0.1290816
Moved 243.2208 282 443.3337 -0.1805555 0.1423192
Moved 243.2516 282 445.037 -0.1805555 0.1467
Moved 243.2823 286.6547 446 -0.1697807 0.1491768
Moved 243.313 319.5558 446 -0.09362087 0.1491768
Moved 243.3437 364.0208 423.9931 0.009307266 0.09257477
Moved 243.3744 405.3712 405.8934 0.105026 0.04602216
Moved 243.4051 439.993 391.0934 0.185169 0.007956352
Moved 243.4359 480.7888 377.6035 0.2796038 -0.02674016
Moved 243.4666 514.0849 365.1509 0.356678 -0.05876815
Moved 243.4973 541.8995 354.7113 0.4210637 -0.08561914
Moved 243.528 561.1863 346.2712 0.4657092 -0.1073271
Moved 243.5587 578.3807 339.5398 0.5055109 -0.1246404
Moved 243.5894 592.4142 332.7929 0.5379959 -0.1419936
Moved 243.6201 602.2445 326.837 0.5607512 -0.1573124
Moved 243.6509 608.9613 323.0193 0.5762993 -0.1671314
Moved 243.6816 610 322 0.5787036 -0.1697531
Moved 243.7123 602.781 341.4971 0.561993 -0.1196062
Moved 243.7431 582.8685 386.3287 0.5158994 -0.004298599
Moved 243.7738 563.9744 433.4908 0.4721628 0.117003
Moved 243.8045 551.0101 455.9822 0.4421531 0.1748514
Moved 243.8352 539.5 468 0.4155093 0.2057612
Moved 243.8659 524.7046 480.9128 0.3812606 0.2389733
Moved 243.8967 508.7094 486.5162 0.3442347 0.2533853
Moved 243.9274 488.1134 489 0.2965587 0.2597736
Moved 243.9581 465.0358 489 0.2431384 0.2597736
Moved 243.9888 440.8937 472.5958 0.1872538 0.2175816
Moved 244.0195 413.6834 449.2517 0.124267 0.1575404
Moved 244.0502 388.235 412.3917 0.06535877 0.06273568
Moved 244.0809 377.6654 383.9963 0.04089216 -0.01029764
Moved 244.1116 372.2896 353.8956 0.028448 -0.08771723
Moved 244.1423 371 323.0268 0.025463 -0.1671122
Moved 244.1731 371 298.373 0.025463 -0.2305221
Moved 244.2038 379.5649 270.4835 0.0452891 -0.3022545
Moved 244.2345 387.4846 246.2028 0.0636217 -0.3647048
Moved 244.2652 398.4591 222.0818 0.0890258 -0.4267444
Moved 244.2959 413.0139 190.9722 0.1227174 -0.5067589
Moved 244.3266 417.3094 183.4843 0.1326608 -0.5260178
Moved 244.3574 424.9046 169.1589 0.1502422 -0.5628628
Moved 244.3881 432.5 157.5 0.167824 -0.5928498
Moved 244.4188 438.7195 150.2805 0.1822209 -0.6114184
Moved 244.4496 440 147 0.1851852 -0.6198559
Moved 244.4803 441 144.5 0.1875 -0.626286
Moved 244.511 441 145 0.1875 -0.625
Moved 244.5417 420.7559 172.8661 0.1406387 -0.553328
Moved 244.5724 397.7675 206.8488 0.08742481 -0.465924
Moved 244.6032 383.8224 235.3551 0.05514453 -0.3926052
Moved 244.6339 373.7472 259.1321 0.03182213 -0.3314504
Moved 244.6646 363.9428 282.1143 0.009126962 -0.2723397
Moved 244.6953 356.3366 298.3268 -0.008480052 -0.230641
Moved 244.726 347.8403 320.5189 -0.0281474 -0.1735625
Ended 244.7567 347.8403 320.5189 -0.0281474 -0.1735625
Candidates 244.8796 13 developing traveling everything shipping shopping rating taking excellent recruiting talking respond resulting exploring
Began 245.8318 408 296 0.1111111 -0.2366256
Stationary 245.8626 408 296 0.1111111 -0.2366256
Moved 245.8933 408 326.5151 0.1111111 -0.1581402
Moved 245.924 408 348.5 0.1111111 -0.1015947
Moved 245.9547 419.7513 383.7565 0.1383132 -0.01091435
Moved 245.9855 425.4545 406.5907 0.151515 0.0478155
Moved 246.0161 428.1018 424.7126 0.1576431 0.09442545
Moved 246.0469 430.6181 436.0906 0.1634679 0.1236898
Moved 246.0776 432 444.4852 0.1666667 0.1452807
Moved 246.1083 433.3595 449.7189 0.1698135 0.158742
Moved 246.1391 433 452.2294 0.1689814 0.1651991
Moved 246.1698 433 454.5 0.1689814 0.171039
Moved 246.2005 433 455.111 0.1689814 0.1726105
Moved 246.2312 433 456.1341 0.1689814 0.175242
Stationary 246.2619 433 456 0.1689814 0.174897
Stationary 246.2926 433 456 0.1689814 0.174897
Stationary 246.3234 433 456 0.1689814 0.174897
Stationary 246.354 433 456 0.1689814 0.174897
Ended 246.3848 433 456 0.1689814 0.174897
Accept 246.4462 1 traveling
Began 246.8762 442 331 0.1898148 -0.146605
Stationary 246.907 442 331 0.1898148 -0.146605
Moved 246.9377 431.7957 331 0.1661936 -0.146605
Moved 246.9684 412.2111 349.8794 0.120859 -0.0980469
Moved 246.9991 394.8099 361.6188 0.08057852 -0.06785302
Moved 247.0298 376.6675 372.1663 0.03858209 -0.04072472
Moved 247.0606 356.2036 385.0266 -0.008788059 -0.007647801
Moved 247.0913 342.4925 395.3806 -0.04052664 0.01898302
Moved 247.122 334.0555 401.2964 -0.06005685 0.03419844
Moved 247.1527 327.967 405.5165 -0.07415046 0.04505259
Moved 247.1835 324.6198 408.3802 -0.08189867 0.05241817
Moved 247.2142 322.0365 410.9635 -0.08787846 0.0590625
Moved 247.2449 321 412.824 -0.09027779 0.06384775
Moved 247.2756 320 414.6868 -0.09259259 0.06863873
Moved 247.3063 320 416.2752 -0.09259259 0.07272422
Moved 247.337 320 418.0855 -0.09259259 0.07738038
Moved 247.3678 320 419.5 -0.09259259 0.08101848
Moved 247.3984 320 422.5 -0.09259259 0.08873452
Moved 247.4292 320 424.5 -0.09259259 0.09387855
Moved 247.4599 328.3966 426.1995 -0.07315605 0.09824972
Moved 247.4906 329.0662 428.0662 -0.07160594 0.1030509
Moved 247.5213 331 429.9413 -0.06712963 0.1078737
Moved 247.552 332 431.3656 -0.06481484 0.1115369
Moved 247.5828 334.3521 432.3521 -0.05937025 0.1140742
Moved 247.6135 335.0732 433.0732 -0.05770082 0.115929
Stationary 247.6442 335 433 -0.05787035 0.1157406
Moved 247.6749 336 433.6075 -0.05555556 0.1173033
Moved 247.7057 336 434.5 -0.05555556 0.1195987
Moved 247.7364 337.0679 434 -0.0530835 0.1183127
Moved 247.7671 337 435.5 -0.05324075 0.1221707
Moved 247.7978 338.2262 435 -0.05040233 0.1208847
Moved 247.8285 338 436.1072 -0.05092591 0.1237324
Moved 247.8591 339 436.52 -0.04861111 0.1247941
Stationary 247.89 339 437 -0.04861111 0.1260288
Moved 247.9207 339.9205 437 -0.04648039 0.1260288
Moved 247.9514 340 438.3542 -0.04629632 0.1295117
Stationary 247.9821 340 438 -0.04629632 0.1286007
Moved 248.0128 341 439 -0.04398147 0.1311728
Moved 248.0435 342.0139 440.0139 -0.04163444 0.1337806
Moved 248.0743 342.9009 440 -0.03958121 0.1337448
Moved 248.105 344.1896 441.1896 -0.03659814 0.1368046
Stationary 248.1357 344.1896 441.1896 -0.03659814 0.1368046
Stationary 248.1664 344 441 -0.03703703 0.1363167
Stationary 248.1971 344 441 -0.03703703 0.1363167
Moved 248.2279 333.3149 441 -0.06177098 0.1363167
Moved 248.2586 321.2613 430.9573 -0.08967285 0.1104867
Moved 248.2893 301.8492 433 -0.1346083 0.1157406
Moved 248.3199 284.5588 433 -0.1746323 0.1157406
Moved 248.3507 264.8083 433 -0.2203511 0.1157406
Moved 248.3815 245.7735 433 -0.2644131 0.1157406
Moved 248.4122 229.162 443.311 -0.3028657 0.1422608
Moved 248.4429 219.0105 442.9974 -0.3263647 0.141454
Moved 248.4736 210.388 446.8707 -0.3463241 0.1514162
Moved 248.5043 207.2666 449 -0.3535496 0.156893
Moved 248.535 205.5 450 -0.3576389 0.1594649
Moved 248.5658 206 454.1845 -0.3564815 0.1702276
Moved 248.5965 213.7222 459.8958 -0.338606 0.1849172
Moved 248.6272 247.7386 469.3134 -0.2598643 0.2091394
Moved 248.6579 282.6617 473.2817 -0.179024 0.2193457
Moved 248.6886 334.4015 476 -0.05925581 0.2263374
Moved 248.7193 376.2341 476 0.03757894 0.2263374
Moved 248.7499 405.7053 476 0.1057993 0.2263374
Moved 248.7808 428.4029 476 0.1583399 0.2263374
Moved 248.8115 448.5154 476 0.2048966 0.2263374
Moved 248.8422 463.3205 476 0.2391677 0.2263374
Moved 248.8729 477.2018 476 0.2713005 0.2263374
Moved 248.9037 491.0054 476 0.3032533 0.2263374
Moved 248.9344 502 476 0.3287037 0.2263374
Moved 248.9651 512.6292 476 0.3533083 0.2263374
Moved 248.9955 518.7884 476 0.3675658 0.2263374
Moved 249.0265 526.3931 476 0.3851693 0.2263374
Moved 249.0572 533.3386 476 0.4012468 0.2263374
Moved 249.088 539 476 0.4143518 0.2263374
Moved 249.1187 541.0209 476 0.41903 0.2263374
Stationary 249.1494 541 476 0.4189815 0.2263374
Moved 249.1801 541 465.7023 0.4189815 0.1998516
Moved 249.2108 520.4777 454.6242 0.3714761 0.1713585
Moved 249.2415 485.8806 443.2935 0.2913903 0.1422158
Moved 249.2722 454.5575 440 0.2188831 0.1337448
Moved 249.3029 429.7503 439 0.1614589 0.1311728
Moved 249.3337 405.6043 439 0.1055655 0.1311728
Moved 249.3644 390.4762 439 0.07054676 0.1311728
Moved 249.3951 377.3177 446 0.0400872 0.1491768
Moved 249.4259 364.9945 449.8011 0.01156131 0.1589534
Moved 249.4566 349.9313 453.6138 -0.02330725 0.1687596
Moved 249.4873 337.0535 457.4866 -0.05311682 0.1787207
Moved 249.518 327.957 460.3477 -0.07417361 0.1860793
Moved 249.5487 322.2354 461.8823 -0.08741811 0.1900265
Moved 249.5794 315.4955 463.7522 -0.1030196 0.1948358
Moved 249.6102 311.3784 465 -0.1125501 0.1980452
Moved 249.6409 308.5081 466 -0.1191942 0.2006171
Moved 249.6716 306.9994 466 -0.1226867 0.2006171
Moved 249.7023 305.6271 466 -0.1258632 0.2006171
Stationary 249.733 305.6271 466 -0.1258632 0.2006171
Moved 249.7638 306 454.78 -0.125 0.1717593
Moved 249.7944 306 421.6849 -0.125 0.08663817
Moved 249.8252 306 408.6747 -0.125 0.05317562
Moved 249.8559 315.8959 389.7285 -0.1020927 0.004445653
Moved 249.8866 320.8184 367.317 -0.09069811 -0.05319705
Moved 249.9173 323.2916 352.2502 -0.08497307 -0.09194919
Moved 249.948 326.1422 340.431 -0.07837445 -0.1223482
Moved 249.9788 328.7787 330.6639 -0.07227157 -0.1474693
Moved 250.0095 332.1619 321.2572 -0.06444012 -0.1716636
Moved 250.0402 334.4514 313.6459 -0.05914037 -0.19124
Moved 250.0709 336.3218 309.3563 -0.05481055 -0.2022729
Moved 250.1016 337 308.1438 -0.05324075 -0.2053915
Ended 250.1323 337 308 -0.05324075 -0.2057614
Candidates 250.2245 13 required quotes quoted requires writes series features word writers weird words featured equipped
Began 250.8389 221 363 -0.3217593 -0.06430049
Stationary 250.8696 221 363 -0.3217593 -0.06430049
Moved 250.9003 251.1916 363 -0.2518712 -0.06430049
Moved 250.931 294.8894 363 -0.150719 -0.06430049
Moved 250.9617 324.7838 363 -0.08151888 -0.06430049
Moved 250.9925 341.2549 363 -0.04339134 -0.06430049
Moved 251.0232 352.3528 363 -0.01770198 -0.06430049
Moved 251.0539 358.4933 363 -0.003487617 -0.06430049
Moved 251.0847 362.5308 363 0.005858342 -0.06430049
Moved 251.1153 365.3999 363 0.01249979 -0.06430049
Moved 251.1461 368.2645 363 0.01913081 -0.06430049
Moved 251.1768 369.7816 363 0.02264251 -0.06430049
Moved 251.2074 371.3245 363 0.02621402 -0.06430049
Moved 251.2382 372.1732 363 0.02817879 -0.06430049
Moved 251.2689 373.1279 363 0.03038863 -0.06430049
Stationary 251.2997 373.1279 363 0.03038863 -0.06430049
Moved 251.3304 374.1409 363 0.03273368 -0.06430049
Stationary 251.3611 374.1409 363 0.03273368 -0.06430049
Stationary 251.3918 374 363 0.03240744 -0.06430049
Moved 251.4226 374 371.0507 0.03240744 -0.04359406
Moved 251.4533 374 372.3729 0.03240744 -0.04019333
Moved 251.484 374 375.8362 0.03240744 -0.03128538
Moved 251.5147 364.6436 379.6733 0.010749 -0.02141654
Moved 251.5454 361.7964 386.4072 0.004158418 -0.004096835
Moved 251.5762 356.8434 393.1566 -0.007306984 0.01326286
Moved 251.6069 353.2866 398.7134 -0.01554032 0.02755494
Moved 251.6376 350.5098 401.4902 -0.02196809 0.03469687
Moved 251.6683 348.6419 402 -0.02629196 0.03600815
Moved 251.699 347.5 402 -0.02893518 0.03600815
Moved 251.7298 346.669 402 -0.03085877 0.03600815
Moved 251.7605 345 392.1688 -0.03472224 0.01072205
Moved 251.7912 342.5186 379.593 -0.04046619 -0.02162297
Moved 251.8219 338.2708 354.3542 -0.05029897 -0.08653766
Moved 251.8526 332.1726 328.0355 -0.06441534 -0.1542298
Moved 251.8833 329.2067 299.6535 -0.0712808 -0.2272286
