I just cannot figure this out
Moved 2633.748 361.9933 413.5919 0.004614095 0.0658228
Moved 2633.779 376.1687 431.6362 0.03742764 0.112233
Moved 2633.81 389.953 448.9436 0.0693357 0.1567479
Moved 2633.84 399.9422 463.6777 0.09245872 0.1946444
Moved 2633.871 414.6355 485.7258 0.126471 0.2513524
Moved 2633.902 425.5221 502.131 0.1516716 0.2935466
Moved 2633.932 429.0827 506.7769 0.1599136 0.3054961
Moved 2633.963 436.3595 516.8127 0.1767582 0.3313082
Moved 2633.994 445.4232 527.2791 0.197739 0.3582279
Moved 2634.024 456.4767 540.0958 0.2233256 0.3911929
Moved 2634.055 465.1516 550.1516 0.2434064 0.4170564
Moved 2634.086 473.4153 559.4152 0.2625353 0.4408827
Moved 2634.117 478.1701 565.1701 0.273542 0.4556843
Moved 2634.147 482.6894 568.3447 0.2840031 0.4638493
Moved 2634.178 485.0973 571.0973 0.289577 0.4709291
Moved 2634.209 486.4706 572.4706 0.2927558 0.4744613
Moved 2634.24 488.1316 574.1316 0.296601 0.4787334
Ended 2634.27 488 574 0.2962963 0.478395
Candidates 2634.332 13 just user use guest hear jersey tuesday heat heart leader literary literature great
Began 2635.069 418 334 0.1342593 -0.1388889
Stationary 2635.099 418 334 0.1342593 -0.1388889
Stationary 2635.13 418 334 0.1342593 -0.1388889
Stationary 2635.161 418 334 0.1342593 -0.1388889
Stationary 2635.192 418 334 0.1342593 -0.1388889
Stationary 2635.222 418 334 0.1342593 -0.1388889
Stationary 2635.253 418 334 0.1342593 -0.1388889
Moved 2635.284 402.7239 321.7239 0.09889781 -0.1704633
Moved 2635.314 394.4957 313.3718 0.07985105 -0.191945
Moved 2635.345 387.7583 303.5166 0.0642553 -0.2172927
Moved 2635.376 382.2523 294.8785 0.05151004 -0.2395101
Moved 2635.406 378.237 287.7111 0.04221538 -0.2579448
Moved 2635.437 373.4771 278.4314 0.03119707 -0.2818123
Moved 2635.468 368.4631 267.9261 0.01959046 -0.308832
Moved 2635.499 364.9474 258.921 0.01145224 -0.3319933
Moved 2635.529 362.518 250.072 0.005828738 -0.3547531
Moved 2635.56 361 243.3168 0.002314846 -0.3721277
Moved 2635.591 358.0254 236.0507 -0.004570932 -0.3908163
Moved 2635.622 356.5 230 -0.008101861 -0.4063786
Moved 2635.652 356 223.7075 -0.009259283 -0.422563
Moved 2635.683 354.1054 218.2108 -0.01364489 -0.4367006
Moved 2635.714 353 212.7109 -0.01620372 -0.4508463
Moved 2635.744 352 206 -0.01851852 -0.4681071
Moved 2635.775 349.7438 199.4875 -0.02374128 -0.4848572
Moved 2635.806 349.3527 196.7054 -0.02464647 -0.4920128
Moved 2635.836 347.6082 192.6082 -0.02868474 -0.5025511
Moved 2635.867 347.1848 189.1848 -0.02966473 -0.511356
Moved 2635.898 347 186.4426 -0.0300926 -0.5184089
Moved 2635.929 345.5 184.5 -0.03356482 -0.5234053
Moved 2635.959 345 183 -0.03472224 -0.5272635
Stationary 2635.99 345 183 -0.03472224 -0.5272635
Moved 2636.021 343.8912 182 -0.03728881 -0.5298353
Stationary 2636.052 343.8912 182 -0.03728881 -0.5298353
Moved 2636.082 338 198.5 -0.05092591 -0.4873972
Moved 2636.113 326.2906 226.7025 -0.07803093 -0.4148598
Moved 2636.144 318.3159 248.1577 -0.09649107 -0.3596766
Moved 2636.174 308.0956 270.4435 -0.120149 -0.3023572
Moved 2636.205 300.8818 287.2363 -0.1368476 -0.2591659
Moved 2636.236 290.8162 307.5717 -0.1601476 -0.2068631
Moved 2636.266 281.3787 330.3236 -0.1819938 -0.1483447
Moved 2636.297 273.1375 349.7249 -0.2010705 -0.09844422
Moved 2636.328 265.7714 362.4572 -0.2181217 -0.06569662
Moved 2636.359 259.0191 374.4714 -0.2337521 -0.03479593
Moved 2636.389 253.5176 384.7236 -0.2464871 -0.008426988
Moved 2636.42 249.0131 392.9737 -0.256914 0.01279242
Moved 2636.451 246.586 396.8281 -0.2625325 0.02270593
Moved 2636.481 244.8375 400.325 -0.2665798 0.0316999
Moved 2636.512 244 401.9078 -0.2685185 0.03577095
Moved 2636.543 244 404.5 -0.2685185 0.04243823
Moved 2636.573 244 406.0267 -0.2685185 0.04636486
Moved 2636.604 244 406.8015 -0.2685185 0.04835756
Moved 2636.635 244 407.5 -0.2685185 0.05015428
Moved 2636.666 244 408.2383 -0.2685185 0.05205327
Moved 2636.697 244 409.3102 -0.2685185 0.05481021
Moved 2636.727 244 411.2388 -0.2685185 0.05977049
Moved 2636.758 244 412.0771 -0.2685185 0.06192667
Moved 2636.789 251.6349 413 -0.2508453 0.06430033
Moved 2636.819 255.7738 414 -0.2412644 0.06687239
Moved 2636.85 262.2592 415.1296 -0.2262517 0.06977779
Moved 2636.881 273.4748 415 -0.2002898 0.06944436
Moved 2636.911 285.6072 415 -0.1722055 0.06944436
Moved 2636.942 300.5066 406.3246 -0.1377163 0.04713105
Moved 2636.973 315.1265 401.3494 -0.1038739 0.03433482
Moved 2637.003 327.5 394.5 -0.07523149 0.01671807
Moved 2637.034 339.9418 389.0233 -0.04643108 0.002631945
Moved 2637.065 352.7639 381.4944 -0.0167502 -0.01673247
Moved 2637.096 364.5663 374.4602 0.01057029 -0.03482457
Moved 2637.126 374.7852 366.1611 0.03422508 -0.05617008
Moved 2637.157 386.7003 356.9748 0.06180624 -0.07979742
Moved 2637.188 395.3264 349.6736 0.08177419 -0.09857625
Moved 2637.219 402.5973 343.4027 0.09860475 -0.114705
Moved 2637.249 408.9501 338.0499 0.1133104 -0.1284725
Moved 2637.28 414.8192 332.1808 0.1268963 -0.1435678
Moved 2637.311 420.3347 327.6653 0.1396635 -0.1551818
Moved 2637.341 425.8608 322.1392 0.1524556 -0.1693952
Moved 2637.372 430.7093 317.2907 0.1636788 -0.1818655
Moved 2637.403 438.3503 308.533 0.1813664 -0.2043906
Moved 2637.434 444.6356 301.3644 0.1959156 -0.2228281
Moved 2637.464 450 294.5 0.2083333 -0.2404836
Moved 2637.495 457.2395 287.6407 0.2250915 -0.2581256
Moved 2637.526 462.7288 282.2712 0.2377982 -0.2719362
Moved 2637.556 467.2525 277.7476 0.2482696 -0.2835711
Moved 2637.587 472.0887 273.9113 0.2594646 -0.293438
Moved 2637.618 478.1977 267.8024 0.2736057 -0.3091504
Moved 2637.648 481.9501 264.0499 0.2822919 -0.3188019
Moved 2637.679 483.3343 261.3314 0.2854961 -0.3257938
Moved 2637.71 485.7436 257.5129 0.291073 -0.335615
Moved 2637.741 488 252.9946 0.2962963 -0.3472361
Moved 2637.771 489 248.475 0.2986111 -0.3588607
Moved 2637.802 491.0211 243.9579 0.3032894 -0.3704787
Moved 2637.833 492 240.533 0.3055556 -0.3792877
Moved 2637.864 492 237.7791 0.3055556 -0.3863708
Moved 2637.894 493 235.0144 0.3078704 -0.3934814
Moved 2637.925 493 232.5 0.3078704 -0.3999486
Moved 2637.956 493 230.9149 0.3078704 -0.4040255
Moved 2637.986 494 229.5 0.3101851 -0.4076646
Moved 2638.017 494 228.8463 0.3101851 -0.409346
Moved 2638.048 494 227.9778 0.3101851 -0.4115798
Stationary 2638.078 494 227.9778 0.3101851 -0.4115798
Stationary 2638.109 494 228 0.3101851 -0.4115227
Stationary 2638.14 494 228 0.3101851 -0.4115227
Moved 2638.171 494 241.2559 0.3101851 -0.3774283
Moved 2638.201 494 271.8298 0.3101851 -0.2987919
Moved 2638.232 494 297.4838 0.3101851 -0.2328093
Moved 2638.263 497.2932 330.7592 0.3178084 -0.1472244
Moved 2638.293 502.0797 354.3983 0.3288882 -0.08642416
Moved 2638.324 507.5991 379.696 0.3416646 -0.02135814
Moved 2638.355 512.0605 395.3025 0.3519918 0.01878212
Moved 2638.385 516.2332 407.0829 0.3616508 0.04908145
Moved 2638.416 520.4866 417.9732 0.3714967 0.07709153
Moved 2638.447 523.003 426.009 0.3773217 0.09775966
Moved 2638.478 525.7599 433.2798 0.3837036 0.1164603
Moved 2638.508 528.1341 439.4023 0.3891993 0.1322074
Moved 2638.539 530.9426 446.8853 0.3957005 0.1514539
Moved 2638.57 534.7033 453.4066 0.4044058 0.1682268
Moved 2638.601 538.8926 459.8926 0.4141032 0.1849088
Moved 2638.631 542.8096 464.8096 0.4231704 0.1975556
Moved 2638.662 547.9564 470.3043 0.4350842 0.2116879
Moved 2638.693 552.8041 474.4021 0.4463058 0.2222275
Moved 2638.723 557.1517 479.1517 0.4563696 0.2344436
Moved 2638.754 560.5889 482.5889 0.4643262 0.2432842
Moved 2638.785 563.3509 484.3509 0.4707197 0.247816
Moved 2638.815 565.0541 486.0541 0.4746622 0.2521966
Moved 2638.846 566.4854 487.4854 0.4779755 0.2558781
Moved 2638.877 567 488.5 0.4791667 0.2584876
Moved 2638.908 568 489.0171 0.4814814 0.2598176
Stationary 2638.938 568 489 0.4814814 0.2597736
Stationary 2638.969 568 489 0.4814814 0.2597736
Stationary 2639 568 489 0.4814814 0.2597736
Stationary 2639.031 568 489 0.4814814 0.2597736
Stationary 2639.061 568 489 0.4814814 0.2597736
Moved 2639.092 560.0951 489 0.4631831 0.2597736
Moved 2639.123 555.663 489 0.4529237 0.2597736
Moved 2639.153 551.1309 478.9581 0.4424326 0.2339455
Moved 2639.184 544.544 478.772 0.4271852 0.2334669
Moved 2639.215 541.0031 478 0.4189886 0.2314814
Moved 2639.245 532.6984 475.5662 0.3997648 0.2252216
Moved 2639.276 521.444 475 0.373713 0.2237653
Moved 2639.307 510.8511 474 0.3491923 0.2211934
Moved 2639.338 499.0284 473 0.3218249 0.2186213
Moved 2639.368 486.2784 473 0.292311 0.2186213
Moved 2639.399 474.4131 473 0.2648451 0.2186213
Moved 2639.43 464.1017 473 0.2409762 0.2186213
Moved 2639.46 451.8319 473 0.2125738 0.2186213
Moved 2639.491 441.6207 478.5518 0.1889367 0.2329005
Moved 2639.522 433.3822 481 0.1698662 0.2391974
Moved 2639.552 426.0873 482 0.15298 0.2417695
Moved 2639.583 418.5212 483.7394 0.1354657 0.2462433
Moved 2639.614 410.5716 485.4761 0.1170639 0.2507102
Moved 2639.645 404.5408 486.2296 0.1031036 0.2526481
Moved 2639.676 397.035 487 0.08572916 0.2546296
Moved 2639.706 388.7416 487 0.06653149 0.2546296
Moved 2639.737 383.6796 488 0.05481391 0.2572016
Moved 2639.768 379.6048 488 0.04538139 0.2572016
Moved 2639.798 376.6463 489.3537 0.03853301 0.2606834
Moved 2639.829 375 489 0.03472219 0.2597736
Moved 2639.86 373.5346 489 0.03133019 0.2597736
Ended 2639.89 374 489 0.03240744 0.2597736
Accept 2639.982 0 just
Candidates 2639.982 13 value center about vanity harbor shut centre before ballot cannot category cable sit
Began 2642.255 466 415 0.2453704 0.06944436
Stationary 2642.286 466 415 0.2453704 0.06944436
Moved 2642.316 466 429.0623 0.2453704 0.1056129
Moved 2642.347 466 448.4206 0.2453704 0.1554027
Moved 2642.378 466 468.7789 0.2453704 0.2077645
Moved 2642.409 466 488.9594 0.2453704 0.2596692
Moved 2642.439 466 502.8214 0.2453704 0.2953223
Moved 2642.47 457.9767 513.5848 0.2267979 0.3230061
Moved 2642.501 458.0451 527.7743 0.2269563 0.3595017
Moved 2642.531 457.2917 541.5414 0.2252123 0.3949108
Moved 2642.562 456 553.8971 0.2222222 0.42669
Moved 2642.593 455 562.5703 0.2199073 0.4489976
Moved 2642.624 454 569.2999 0.2175926 0.4663061
Moved 2642.654 452.5973 575.8055 0.2143455 0.4830387
Moved 2642.685 453 580.1606 0.2152778 0.4942401
Moved 2642.716 452.3743 585.2515 0.2138293 0.5073339
Moved 2642.747 452 589.7728 0.2129629 0.5189627
Moved 2642.777 452 596.5 0.2129629 0.5362654
Moved 2642.808 452 599 0.2129629 0.5426954
Moved 2642.839 452 604.6631 0.2129629 0.5572611
Moved 2642.869 452 609.1978 0.2129629 0.5689243
Moved 2642.9 452 611.8633 0.2129629 0.57578
Moved 2642.931 450.7997 614.2003 0.2101845 0.5817908
Moved 2642.961 451 617.0234 0.2106482 0.589052
Moved 2642.992 451 618.7845 0.2106482 0.5935814
Moved 2643.023 451 620.535 0.2106482 0.5980837
Moved 2643.053 451 621.5 0.2106482 0.6005658
Moved 2643.084 451 623.5 0.2106482 0.6057097
Moved 2643.115 451 624.0503 0.2106482 0.6071251
Moved 2643.146 451 626.1288 0.2106482 0.6124712
Moved 2643.177 451 627.2856 0.2106482 0.6154463
Moved 2643.207 451 628.0234 0.2106482 0.6173442
Moved 2643.238 451 629.3586 0.2106482 0.6207783
Moved 2643.269 451 630.1844 0.2106482 0.6229023
Moved 2643.299 451 631.0051 0.2106482 0.6250131
Moved 2643.33 451 632.036 0.2106482 0.6276645
Expand 2643.33
Stationary 2643.361 451 632.036 0.2106482 0.6276645
Moved 2643.391 451 633.0613 0.2106482 0.6303016
Stationary 2643.422 451 633.0613 0.2106482 0.6303016
Moved 2643.453 451 634.1432 0.2106482 0.6330844
Stationary 2643.484 451 634.1432 0.2106482 0.6330844
Stationary 2643.514 451 634.1432 0.2106482 0.6330844
Moved 2643.545 451 635.0854 0.2106482 0.6355078
Stationary 2643.576 451 635.0854 0.2106482 0.6355078
Stationary 2643.606 451 635.0854 0.2106482 0.6355078
Moved 2643.637 451 636.0783 0.2106482 0.6380613
Stationary 2643.668 451 636.0783 0.2106482 0.6380613
Moved 2643.698 451 637.0266 0.2106482 0.6405003
Stationary 2643.729 451 637.0266 0.2106482 0.6405003
Stationary 2643.76 451 637.0266 0.2106482 0.6405003
Moved 2643.791 451 638.0067 0.2106482 0.6430211
Stationary 2643.821 451 638.0067 0.2106482 0.6430211
Stationary 2643.852 451 638.0067 0.2106482 0.6430211
Moved 2643.883 449.9016 638 0.2081054 0.643004
Stationary 2643.914 449.9016 638 0.2081054 0.643004
Stationary 2643.944 449.9016 638 0.2081054 0.643004
Stationary 2643.975 449.9016 638 0.2081054 0.643004
Stationary 2644.006 449.9016 638 0.2081054 0.643004
Moved 2644.036 450 639.058 0.2083333 0.6457253
Stationary 2644.067 450 639.058 0.2083333 0.6457253
Stationary 2644.098 450 639.058 0.2083333 0.6457253
Stationary 2644.128 450 639.058 0.2083333 0.6457253
Stationary 2644.159 450 639.058 0.2083333 0.6457253
Moved 2644.19 448.9675 639 0.2059433 0.6455761
Stationary 2644.221 448.9675 639 0.2059433 0.6455761
Stationary 2644.251 448.9675 639 0.2059433 0.6455761
Stationary 2644.282 448.9675 639 0.2059433 0.6455761
Stationary 2644.313 448.9675 639 0.2059433 0.6455761
Stationary 2644.344 448.9675 639 0.2059433 0.6455761
Stationary 2644.374 448.9675 639 0.2059433 0.6455761
Stationary 2644.405 448.9675 639 0.2059433 0.6455761
Stationary 2644.436 448.9675 639 0.2059433 0.6455761
Stationary 2644.466 448.9675 639 0.2059433 0.6455761
Stationary 2644.497 448.9675 639 0.2059433 0.6455761
Stationary 2644.528 448.9675 639 0.2059433 0.6455761
Stationary 2644.558 448.9675 639 0.2059433 0.6455761
Stationary 2644.589 448.9675 639 0.2059433 0.6455761
Stationary 2644.62 448.9675 639 0.2059433 0.6455761
Stationary 2644.651 448.9675 639 0.2059433 0.6455761
Stationary 2644.681 448.9675 639 0.2059433 0.6455761
Stationary 2644.712 448.9675 639 0.2059433 0.6455761
Stationary 2644.743 448.9675 639 0.2059433 0.6455761
Stationary 2644.773 448.9675 639 0.2059433 0.6455761
Stationary 2644.804 448.9675 639 0.2059433 0.6455761
Stationary 2644.835 448.9675 639 0.2059433 0.6455761
Stationary 2644.865 448.9675 639 0.2059433 0.6455761
Stationary 2644.896 448.9675 639 0.2059433 0.6455761
Stationary 2644.927 448.9675 639 0.2059433 0.6455761
Moved 2644.958 447.9944 639 0.2036907 0.6455761
Stationary 2644.988 448 639 0.2037037 0.6455761
Moved 2645.019 444.7233 639 0.1961188 0.6455761
Moved 2645.05 440.6027 627.808 0.1865803 0.6167902
Moved 2645.081 432.6946 617.3892 0.1682744 0.5899926
Moved 2645.111 425.959 608.959 0.1526829 0.56831
Moved 2645.142 419.0319 598.7092 0.1366479 0.5419475
Moved 2645.173 411.7868 585.6447 0.1198769 0.5083452
Moved 2645.203 405.3479 573.6957 0.1049719 0.4776125
Moved 2645.234 401.8418 564.3673 0.09685605 0.4536195
Moved 2645.265 396.0612 553.1224 0.08347501 0.4246974
Moved 2645.295 392.2693 544.077 0.07469733 0.4014326
Moved 2645.326 388.5089 534.0356 0.06599277 0.3756058
Moved 2645.357 386.0562 524.225 0.06031533 0.3503728
Moved 2645.388 384 513.8912 0.0555556 0.3237942
Moved 2645.418 383 504.582 0.05324075 0.2998508
Moved 2645.449 380.7641 498.5281 0.04806498 0.2842801
Moved 2645.48 380.3604 493.7209 0.04713069 0.2719158
Moved 2645.51 380 488.2065 0.04629632 0.2577326
Moved 2645.541 379 484.8289 0.04398147 0.2490455
Moved 2645.572 379 481.2916 0.04398147 0.2399475
Moved 2645.603 379 478.6177 0.04398147 0.2330703
Moved 2645.633 378 475.8534 0.04166663 0.2259603
Moved 2645.664 378 474.0999 0.04166663 0.2214502
Moved 2645.695 378 472.7189 0.04166663 0.2178983
Moved 2645.725 378 470.5 0.04166663 0.2121912
Ended 2645.756 378 470 0.04166663 0.2109053
Accept 2645.818 9 cannot
Began 2646.954 461 425 0.2337964 0.09516452
Stationary 2646.985 461 425 0.2337964 0.09516452
Stationary 2647.015 461 425 0.2337964 0.09516452
Stationary 2647.046 461 425 0.2337964 0.09516452
Moved 2647.077 450.9844 425 0.210612 0.09516452
Moved 2647.107 443.2714 425 0.1927577 0.09516452
Moved 2647.138 437.0432 425 0.1783407 0.09516452
Moved 2647.169 430.5209 425 0.1632427 0.09516452
Moved 2647.199 425.6469 418 0.1519606 0.07716041
Moved 2647.23 420.1313 417 0.1391929 0.0745884
Moved 2647.261 415.3113 416 0.1280355 0.07201634
Moved 2647.292 412.5517 416 0.1216475 0.07201634
Moved 2647.323 407.7838 415 0.1106107 0.06944436
Moved 2647.353 406.4128 415 0.1074369 0.06944436
Moved 2647.384 402.293 414 0.09790044 0.06687239
Moved 2647.415 401.5 414 0.0960648 0.06687239
Moved 2647.445 399.4673 413 0.09135951 0.06430033
Moved 2647.476 397.7256 413 0.08732776 0.06430033
Moved 2647.507 397 413 0.0856481 0.06430033
Stationary 2647.537 397 413 0.0856481 0.06430033
Stationary 2647.568 397 413 0.0856481 0.06430033
Stationary 2647.599 397 413 0.0856481 0.06430033
Stationary 2647.63 397 413 0.0856481 0.06430033
Moved 2647.66 422.8716 436.8716 0.1455362 0.1256986
Moved 2647.691 444.7373 458.7373 0.1961512 0.1819374
Moved 2647.722 463.2753 476.8861 0.2390633 0.2286164
Moved 2647.752 482.6395 496.6395 0.2838878 0.2794226
Moved 2647.783 498.9525 510.1271 0.3216493 0.3141127
Moved 2647.814 526.6918 530.0151 0.3858607 0.365265
Moved 2647.844 532.5146 534.1088 0.3993393 0.3757941
Moved 2647.875 538.0566 537.434 0.4121681 0.3843465
Moved 2647.906 550.0535 547.0535 0.4399386 0.409088
Moved 2647.937 559.8318 554.8318 0.4625737 0.4290942
