a subject one can really enjoy
a subject one can really enjoy
Basic
Radial

0.6 0.6
432 388.8
Began 1884.428 223 325 -0.3171296 -0.1620371
Stationary 1884.459 223 325 -0.3171296 -0.1620371
Stationary 1884.49 223 325 -0.3171296 -0.1620371
Stationary 1884.52 223 325 -0.3171296 -0.1620371
Stationary 1884.551 223 325 -0.3171296 -0.1620371
Ended 1884.582 223 325 -0.3171296 -0.1620371
Candidates 1884.705 7 s a x z d c f
Began 1885.719 366 446 0.01388888 0.1491768
Moved 1885.749 366 456.4871 0.01388888 0.1761498
Moved 1885.78 389.1108 489.1611 0.06738603 0.260188
Moved 1885.811 427.4235 545.7479 0.1560729 0.40573
Moved 1885.841 453.779 581.0823 0.2170809 0.4966109
Moved 1885.872 471.6857 607.6972 0.2585317 0.5650647
Moved 1885.903 477.2026 614.4052 0.2713023 0.5823177
Moved 1885.934 480.5 617.5 0.2789353 0.5902777
Ended 1885.964 480.5 617.5 0.2789353 0.5902777
Accept 1886.026 1 a
Began 1886.978 245 366 -0.2662037 -0.05658444
Stationary 1887.009 245 366 -0.2662037 -0.05658444
Stationary 1887.04 245 366 -0.2662037 -0.05658444
Stationary 1887.07 245 366 -0.2662037 -0.05658444
Stationary 1887.101 245 366 -0.2662037 -0.05658444
Stationary 1887.132 245 366 -0.2662037 -0.05658444
Stationary 1887.162 245 366 -0.2662037 -0.05658444
Stationary 1887.193 245 366 -0.2662037 -0.05658444
Moved 1887.224 245 382.5423 -0.2662037 -0.0140373
Moved 1887.255 263.7389 406.3786 -0.2228266 0.04726999
Moved 1887.285 291 440 -0.1597222 0.1337448
Moved 1887.316 318.8275 467.8276 -0.09530659 0.2053178
Moved 1887.347 345.6359 495.5565 -0.03325015 0.2766368
Moved 1887.377 363.7941 514.7941 0.008782645 0.3261164
Moved 1887.408 381.1886 529.665 0.04904767 0.3643647
Moved 1887.439 401.7875 545.9911 0.09673028 0.4063556
Moved 1887.469 417.6904 561.4086 0.1335426 0.4460098
Moved 1887.5 432.6984 576.5587 0.1682834 0.484976
Moved 1887.531 442.0453 587.3635 0.1899197 0.5127661
Moved 1887.562 447.5587 594.1174 0.2026822 0.5301373
Moved 1887.592 450.4263 597 0.2093202 0.5375513
Moved 1887.623 452.5 599.5 0.2141203 0.5439814
Moved 1887.654 452 600.5 0.2129629 0.5465534
Moved 1887.685 453.1232 600 0.215563 0.5452674
Stationary 1887.715 453 600 0.2152778 0.5452674
Stationary 1887.746 453 600 0.2152778 0.5452674
Stationary 1887.777 453 600 0.2152778 0.5452674
Moved 1887.807 442.4113 574.9597 0.1907668 0.4808632
Moved 1887.838 433 554 0.1689814 0.4269547
Moved 1887.869 413.3592 515.9918 0.1235166 0.329197
Moved 1887.9 394.9644 477.6331 0.08093625 0.2305377
Moved 1887.93 378.9603 439.9008 0.04388958 0.1334895
Moved 1887.961 360.886 393.6579 0.002050797 0.01455217
Moved 1887.992 348.6015 346.9398 -0.02638544 -0.1056076
Moved 1888.022 341.3185 305.9109 -0.04324426 -0.2111346
Moved 1888.053 341 276.4026 -0.04398147 -0.2870302
Moved 1888.084 341 253.9822 -0.04398147 -0.3446961
Moved 1888.115 341 236.8564 -0.04398147 -0.3887437
Moved 1888.145 341 226.5089 -0.04398147 -0.4153578
Moved 1888.176 341 219.9969 -0.04398147 -0.4321067
Moved 1888.207 341 216.1215 -0.04398147 -0.4420746
Moved 1888.238 341 213.2435 -0.04398147 -0.4494765
Moved 1888.268 341 212.5 -0.04398147 -0.451389
Moved 1888.299 341 211.7499 -0.04398147 -0.4533183
Stationary 1888.33 341 212 -0.04398147 -0.4526749
Stationary 1888.36 341 212 -0.04398147 -0.4526749
Moved 1888.391 351 212 -0.02083332 -0.4526749
Moved 1888.422 355.6656 232.6642 -0.0100332 -0.3995262
Moved 1888.453 363.4215 251.2644 0.007920067 -0.3516862
Moved 1888.483 372.1698 276.5942 0.02817075 -0.2865374
Moved 1888.514 377.9692 295.2512 0.0415953 -0.2385515
Moved 1888.545 385.5807 318.6882 0.05921453 -0.1782712
Moved 1888.576 391.4089 339.0447 0.07270584 -0.1259139
Moved 1888.606 396.2782 357.9476 0.08397739 -0.07729526
Moved 1888.637 401.617 377.6596 0.09633571 -0.02659574
Moved 1888.668 404.6904 392.452 0.10345 0.01145057
Moved 1888.698 406.5638 402.1276 0.1077866 0.03633629
Moved 1888.729 407 407.1 0.1087963 0.04912545
Moved 1888.76 408 411.9418 0.1111111 0.06157851
Moved 1888.791 409 414.8151 0.113426 0.0689689
Moved 1888.821 410 417.6883 0.1157407 0.0763587
Moved 1888.852 410 420.2366 0.1157407 0.08291295
Moved 1888.883 411 423.1091 0.1180555 0.09030118
Moved 1888.913 411 425.985 0.1180555 0.09769796
Moved 1888.944 411 428.5 0.1180555 0.1041665
Moved 1888.975 411 432.3846 0.1180555 0.1141578
Moved 1889.006 411 436.4909 0.1180555 0.1247193
Moved 1889.036 403.2164 439.1119 0.1000381 0.1314607
Moved 1889.067 401.3145 441.6855 0.09563536 0.1380799
Moved 1889.098 399.4408 443.5592 0.09129822 0.1428991
Moved 1889.129 396.5707 446.4293 0.08465439 0.1502811
Moved 1889.159 393.6933 448.3067 0.07799377 0.1551097
Moved 1889.19 391.153 449.847 0.07211338 0.1590714
Moved 1889.221 386.5513 451.7244 0.06146133 0.1639
Moved 1889.251 380.8108 453.5946 0.04817317 0.1687103
Moved 1889.282 374.7791 456.0736 0.03421098 0.1750864
Moved 1889.313 363.1098 459.9451 0.007198652 0.1850438
Moved 1889.344 350.6014 462.8497 -0.021756 0.1925145
Moved 1889.374 338.3695 466.7261 -0.05007058 0.2024847
Moved 1889.405 325.3272 470.5576 -0.08026103 0.2123393
Moved 1889.436 312.2247 474.3101 -0.1105909 0.2219909
Moved 1889.466 298.9002 477.02 -0.1414347 0.2289607
Moved 1889.497 286.3469 480.6633 -0.1704933 0.2383314
Moved 1889.528 275.2993 485.8503 -0.1960664 0.2516726
Moved 1889.559 265.1191 488.2936 -0.2196317 0.2579568
Moved 1889.589 256.515 491.1617 -0.2395486 0.2653335
Moved 1889.62 250.5375 493.7313 -0.2533854 0.2719425
Moved 1889.651 244.7981 496.601 -0.2666711 0.2793233
Moved 1889.682 241.5217 498.4783 -0.2742553 0.2841519
Moved 1889.712 238.6456 499 -0.280913 0.2854938
Moved 1889.743 237.1079 500 -0.2844725 0.2880658
Moved 1889.774 234.5 501 -0.2905093 0.2906378
Moved 1889.804 233.8983 502.1017 -0.2919019 0.2934713
Moved 1889.835 232.625 502 -0.2948496 0.2932098
Moved 1889.866 241.1898 473.6917 -0.2750237 0.2204002
Moved 1889.896 257.4586 430.6241 -0.2373643 0.10963
Moved 1889.927 273.5311 386.9171 -0.2001595 -0.002785435
Moved 1889.958 288.88 352.2401 -0.1646297 -0.09197517
Moved 1889.989 303.8932 321.2136 -0.1298768 -0.1717759
Moved 1890.019 315.2112 295.5775 -0.1036777 -0.2377122
Moved 1890.05 325.0471 277.9058 -0.08090953 -0.2831642
Moved 1890.081 334.337 261.7717 -0.05940507 -0.3246614
Moved 1890.112 341.6787 250.9819 -0.04241039 -0.3524128
Moved 1890.142 345.2053 243.3842 -0.03424699 -0.3719543
Moved 1890.173 347.7813 239.4374 -0.028284 -0.3821056
Moved 1890.204 349 237 -0.02546296 -0.3883744
Moved 1890.234 350.5253 235 -0.02193217 -0.3935186
Moved 1890.265 351 234 -0.02083332 -0.3960905
Moved 1890.296 352 233 -0.01851852 -0.3986626
Stationary 1890.327 352 233 -0.01851852 -0.3986626
Moved 1890.357 352 253.8116 -0.01851852 -0.3451347
Moved 1890.388 344.0198 281.6804 -0.03699124 -0.2734559
Moved 1890.419 337.8787 316.91 -0.0512068 -0.1828447
Moved 1890.449 335 342.5762 -0.05787035 -0.1168309
Moved 1890.48 334 367.0557 -0.06018519 -0.05386925
Moved 1890.511 334 391.6063 -0.06018519 0.009275286
Moved 1890.542 334 411.556 -0.06018519 0.0605863
Moved 1890.572 334 433.7932 -0.06018519 0.1177806
Moved 1890.603 339.0827 451.0827 -0.04841969 0.1622496
Moved 1890.634 343.4945 470.9562 -0.03820707 0.2133647
Moved 1890.664 346.3796 490.6573 -0.03152867 0.2640363
Moved 1890.695 347 504.2764 -0.0300926 0.2990648
Moved 1890.726 348 513.6472 -0.0277778 0.3231667
Moved 1890.757 348 523.2442 -0.0277778 0.3478503
Moved 1890.787 348 524.5698 -0.0277778 0.3512597
Moved 1890.818 348 526 -0.0277778 0.3549381
Ended 1890.849 348 526 -0.0277778 0.3549381
Candidates 1890.941 13 subject assignment efficiency efficient agreement sufficient argument deficiency divorce substance different survive suggest
Began 1891.555 486 370 0.2916667 -0.04629637
Moved 1891.586 505.2074 370 0.3361283 -0.04629637
Moved 1891.617 541.1017 370 0.4192168 -0.04629637
Moved 1891.648 586.8979 381.5252 0.5252266 -0.01665343
Moved 1891.678 637.3344 386.0334 0.6419777 -0.005058084
Moved 1891.709 665.3861 388 0.7069122 -3.924585E-08
Ended 1891.74 673 388 0.7245371 -3.924585E-08
Accept 1891.801 0 subject
Began 1892.477 476 543 0.2685185 0.3986624
Stationary 1892.508 476 543 0.2685185 0.3986624
Moved 1892.538 476 528.6971 0.2685185 0.3618751
Moved 1892.569 476 505 0.2685185 0.3009258
Moved 1892.6 467.927 469.1606 0.249831 0.2087463
Moved 1892.631 457.9203 423.6813 0.2266674 0.0917729
Moved 1892.661 448.4081 384.6325 0.2046484 -0.008661324
Moved 1892.692 440.9283 353.713 0.1873339 -0.08818685
Moved 1892.723 432.3165 306.8992 0.1673993 -0.2085927
Moved 1892.754 424.5854 271.5125 0.1495032 -0.2996077
Moved 1892.784 420.8411 245.2848 0.1408359 -0.3670659
Moved 1892.815 419.3922 228.3529 0.1374818 -0.4106151
Moved 1892.846 419 213.5835 0.1365741 -0.4486022
Moved 1892.876 418 203.9336 0.1342593 -0.4734218
Moved 1892.907 418 199.199 0.1342593 -0.4855993
Moved 1892.938 418 196.2629 0.1342593 -0.4931509
Moved 1892.969 418 194.3887 0.1342593 -0.4979716
Moved 1892.999 417 194 0.1319444 -0.4989713
Moved 1893.03 413.923 194 0.1248218 -0.4989713
Moved 1893.061 391.8476 222.7756 0.0737213 -0.4249598
Moved 1893.091 363.3908 260.7399 0.007849038 -0.3273152
Moved 1893.122 339.5 297.5 -0.04745369 -0.2327676
Moved 1893.153 313.5033 336.4321 -0.1076312 -0.1326335
Moved 1893.184 292.6606 368.5333 -0.1558782 -0.05006868
Moved 1893.214 279.2522 395.4956 -0.1869162 0.01927878
Moved 1893.245 270.4709 413.676 -0.2072433 0.06603892
Moved 1893.276 260.8775 438.6192 -0.2294502 0.1301933
Moved 1893.307 251.2533 456.2445 -0.2517284 0.1755259
Moved 1893.337 246.8879 468.3362 -0.2618335 0.2066259
Moved 1893.368 244.3494 475.3011 -0.2677096 0.2245399
Moved 1893.399 243 479.5648 -0.2708333 0.2355062
Ended 1893.429 243 482.5 -0.2708333 0.2430555
Candidates 1893.521 13 once over under ins inner one ounce line lines pine kinase insert love
Began 1895.027 340 379 -0.04629632 -0.02314815
Stationary 1895.057 340 379 -0.04629632 -0.02314815
Stationary 1895.088 340 379 -0.04629632 -0.02314815
Ended 1895.119 340 379 -0.04629632 -0.02314815
NextCandidatePanel 1895.211
Began 1896.01 392 427 0.07407407 0.1003086
Moved 1896.041 412.4269 467.9391 0.1213586 0.2056047
Moved 1896.071 444.2047 533.2502 0.1949182 0.3735858
Moved 1896.102 465.8069 567.7344 0.2449233 0.4622799
Moved 1896.133 489.7612 601.2966 0.3003731 0.5486023
Ended 1896.163 507 617 0.3402778 0.5889916
Accept 1896.225 5 one
Began 1897.454 278 227 -0.1898148 -0.4140947
Stationary 1897.484 278 227 -0.1898148 -0.4140947
Stationary 1897.515 278 227 -0.1898148 -0.4140947
Stationary 1897.546 278 227 -0.1898148 -0.4140947
Stationary 1897.577 278 227 -0.1898148 -0.4140947
Stationary 1897.607 278 227 -0.1898148 -0.4140947
Moved 1897.638 258.5025 250.4976 -0.2349479 -0.3536586
Moved 1897.669 236.5267 271.4733 -0.2858179 -0.2997086
Moved 1897.699 214.6165 290.1859 -0.336536 -0.2515794
Moved 1897.73 190.4791 307.3907 -0.3924096 -0.2073285
Moved 1897.761 166.3833 325.7262 -0.4481868 -0.1601692
Moved 1897.792 149.1426 339.3812 -0.4880958 -0.1250485
Moved 1897.822 134.6046 355.0931 -0.5217487 -0.08463706
Moved 1897.853 126.5561 364.6659 -0.5403795 -0.0600157
Moved 1897.884 122.407 370.3894 -0.5499837 -0.04529482
Moved 1897.915 119.401 375.599 -0.5569422 -0.03189566
Moved 1897.945 116.5189 378.9621 -0.5636136 -0.02324571
Moved 1897.976 114.6395 382.3605 -0.5679642 -0.0145048
Moved 1898.007 115 385.7985 -0.5671296 -0.005662471
Moved 1898.037 145.5811 387 -0.49634 -0.002572055
Moved 1898.068 201.7846 360.3293 -0.3662395 -0.07116961
Moved 1898.099 253 328.5 -0.2476852 -0.1530351
Moved 1898.13 299.3702 295.7455 -0.1403468 -0.2372802
Moved 1898.16 344.3528 271.0295 -0.0362205 -0.3008499
Moved 1898.191 384.9911 246.1161 0.05784978 -0.3649277
Moved 1898.222 416.4449 226.8887 0.1306593 -0.4143811
Moved 1898.252 429.0774 219.8459 0.1599014 -0.432495
Moved 1898.283 450.4453 205.6438 0.2093641 -0.4690232
Moved 1898.314 464.8413 194.119 0.2426882 -0.4986651
Moved 1898.345 475.878 185.1219 0.2682362 -0.5218058
Moved 1898.375 480.6121 181.3879 0.2791946 -0.5314097
Moved 1898.406 486.3628 178.3186 0.2925065 -0.5393041
Moved 1898.437 487.8179 178 0.2958748 -0.5401235
Ended 1898.468 491 177 0.3032407 -0.5426955
Candidates 1898.529 13 can cam van dan fan ban saddam adam csn damn sam san ann
Began 1899.389 360 361 0 -0.06944452
Moved 1899.42 379.471 361 0.04507174 -0.06944452
Moved 1899.451 423.8464 361 0.1477927 -0.06944452
Moved 1899.481 470.8387 361 0.256571 -0.06944452
Moved 1899.512 515.0464 361 0.3589037 -0.06944452
Moved 1899.543 553.3065 361 0.4474686 -0.06944452
Moved 1899.573 587.1137 361 0.5257261 -0.06944452
Ended 1899.604 602 361 0.5601852 -0.06944452
Accept 1899.666 0 can
Began 1900.587 272 520 -0.2037037 0.3395061
Stationary 1900.618 272 520 -0.2037037 0.3395061
Stationary 1900.649 272 520 -0.2037037 0.3395061
Stationary 1900.68 272 520 -0.2037037 0.3395061
Stationary 1900.71 272 520 -0.2037037 0.3395061
Moved 1900.741 261.1871 504.9161 -0.2287336 0.3007102
Moved 1900.772 253.5376 496.5376 -0.2464408 0.2791604
Moved 1900.802 245.946 488.946 -0.2640138 0.2596348
Moved 1900.833 235.3384 482.4461 -0.2885685 0.2429168
Moved 1900.864 216.5764 477.1441 -0.3319992 0.22928
Moved 1900.895 204.2091 475.6418 -0.3606271 0.2254162
Moved 1900.925 188.8359 476 -0.3962131 0.2263374
Moved 1900.956 182.3143 476 -0.4113096 0.2263374
Moved 1900.987 171.372 476 -0.4366388 0.2263374
Moved 1901.017 165.8198 476 -0.4494911 0.2263374
Moved 1901.048 162.0364 476 -0.458249 0.2263374
Moved 1901.079 159.1625 476 -0.4649017 0.2263374
Moved 1901.11 157.5 476 -0.46875 0.2263374
Moved 1901.14 155.7702 476 -0.4727542 0.2263374
Moved 1901.171 154.5 476 -0.4756944 0.2263374
Moved 1901.202 153.7501 476 -0.4774303 0.2263374
Moved 1901.232 152 469.7808 -0.4814814 0.2103415
Moved 1901.263 150.5718 457.8588 -0.4847875 0.179678
Moved 1901.294 151 444.7873 -0.4837963 0.1460578
Moved 1901.325 151 426.8 -0.4837963 0.09979416
Moved 1901.355 151 409.0234 -0.4837963 0.05407254
Moved 1901.386 158 395.6752 -0.4675925 0.01974062
Moved 1901.417 160.4477 383.7617 -0.4619266 -0.01090109
Moved 1901.448 164.9282 370.1795 -0.4515551 -0.04583468
Moved 1901.478 167 358.5441 -0.4467593 -0.07576106
Moved 1901.509 169.6838 351.6324 -0.4405468 -0.0935381
Moved 1901.54 171.5553 345.8893 -0.4362146 -0.1083093
Moved 1901.57 173.0985 342.9015 -0.4326424 -0.1159941
Moved 1901.601 180.8657 337.0671 -0.4146627 -0.1310001
Moved 1901.632 199.2708 333.1729 -0.3720584 -0.1410162
Moved 1901.663 229.5 330.5 -0.3020833 -0.147891
Moved 1901.693 273.2752 331 -0.2007518 -0.146605
Moved 1901.724 313.0966 331 -0.1085727 -0.146605
