learn to walk before you run
learn to walk before you run
FixStart
Radial

0.6 0.6
432 388.8
Began 720.4556 255 306 -0.2430556 -0.2109054
Stationary 720.4863 255 306 -0.2430556 -0.2109054
Moved 720.517 268.0146 306 -0.2129292 -0.2109054
Moved 720.5477 311.6326 306 -0.1119617 -0.2109054
Moved 720.5785 362.5 320 0.005787015 -0.1748972
Moved 720.6092 384.6447 329.5482 0.05704781 -0.150339
Moved 720.6399 389.1405 331 0.06745477 -0.146605
Moved 720.67 378.8756 335.0373 0.04369358 -0.136221
Moved 720.7014 325.5321 355.6901 -0.07978678 -0.08310168
Moved 720.7321 262.8188 379.318 -0.2249566 -0.02233034
Moved 720.7628 221.8537 399.311 -0.3197831 0.02909201
Moved 720.7935 189.372 408.2713 -0.3949721 0.05213808
Moved 720.8243 167.5899 411 -0.4453937 0.05915629
Moved 720.855 144.6529 404.4793 -0.4984888 0.04238497
Moved 720.8857 119.8697 383.6957 -0.5558573 -0.01107071
Moved 720.9164 103.3157 357.5683 -0.5941765 -0.07827091
Moved 720.9472 97 339.6102 -0.6087962 -0.1244594
Moved 720.9779 97 334 -0.6087962 -0.1388889
Moved 721.0086 132.5405 353.8513 -0.5265267 -0.08783105
Moved 721.0394 180.7176 389.2882 -0.4150055 0.003313292
Moved 721.0701 210.7019 407.851 -0.3455976 0.05105693
Moved 721.1008 221.4785 411 -0.3206515 0.05915629
Moved 721.1315 230 411 -0.3009259 0.05915629
Moved 721.1623 247.1365 342.7722 -0.2612581 -0.1163268
Moved 721.1929 259.4896 269.5522 -0.2326631 -0.3046498
Moved 721.2238 277.746 217.6531 -0.1904027 -0.4381351
Moved 721.2545 295.4026 185.538 -0.149531 -0.5207357
Moved 721.2852 317.3809 159.2791 -0.09865543 -0.5882741
Moved 721.3159 328.6369 150.5753 -0.07259969 -0.6106603
Ended 721.3466 332 150 -0.06481484 -0.6121399
Candidates 721.4081 13 learn ken listen jen keen item karen teen hidden green pattern jean glenn
Began 721.9918 181 274 -0.4143519 -0.2932099
Moved 722.0226 199.9164 274 -0.370564 -0.2932099
Moved 722.0533 260.7769 274 -0.2296831 -0.2932099
Moved 722.0841 335.6001 285.2917 -0.05648126 -0.2641675
Ended 722.1147 375.6849 291.758 0.03630777 -0.2475361
Accept 722.1762 0 learn
Began 722.2991 278 216 -0.1898148 -0.4423869
Stationary 722.3299 278 216 -0.1898148 -0.4423869
Moved 722.3606 256.1204 248.1125 -0.2404621 -0.3597928
Moved 722.3914 246.4861 280.1387 -0.2627636 -0.2774212
Moved 722.422 245 299.5216 -0.2662037 -0.227568
Moved 722.4528 266.6493 321.7495 -0.2160897 -0.1703976
Moved 722.4835 291.8644 330.644 -0.1577213 -0.1475205
Moved 722.5142 321 333.5 -0.09027779 -0.140175
Moved 722.5449 357.7567 333 -0.005192707 -0.141461
Moved 722.5756 392.0408 333 0.07416845 -0.141461
Ended 722.6064 412 333 0.1203704 -0.141461
Candidates 722.6985 13 to top too tip rio trip do group grip ri rip yo up
Began 723.1902 195 283 -0.3819444 -0.2700618
Stationary 723.2209 195 283 -0.3819444 -0.2700618
Moved 723.2516 237.0789 273.6191 -0.2845396 -0.2941895
Moved 723.2824 300.1461 272 -0.1385507 -0.2983539
Moved 723.313 360.1943 282.9479 0.0004498164 -0.2701958
Ended 723.3438 396.5 284.5 0.08449078 -0.2662037
Accept 723.4053 0 to
Began 723.5282 315 215 -0.1041667 -0.4449589
Moved 723.5589 287.7034 236.8151 -0.1673532 -0.3888501
Moved 723.5896 252.8113 264.4905 -0.2481219 -0.3176684
Moved 723.6204 222.9754 289.2197 -0.3171865 -0.2540647
Moved 723.6511 203.0319 309.4521 -0.363352 -0.2020264
Moved 723.6818 193.7789 324.2211 -0.384771 -0.1640405
Moved 723.7125 190.5225 328.4775 -0.3923089 -0.153093
Moved 723.7432 188.9589 329 -0.3959285 -0.151749
Moved 723.774 180.3276 318.901 -0.4159082 -0.1777238
Moved 723.8047 161.3477 271.8256 -0.4598434 -0.2988026
Moved 723.8354 159 263.5 -0.4652778 -0.3202162
Moved 723.8661 159 247.0868 -0.4652778 -0.3624311
Moved 723.8969 179.6068 233.7241 -0.4175768 -0.3968001
Moved 723.9276 260.5298 231 -0.230255 -0.4038066
Moved 723.9583 337.041 253.1823 -0.05314594 -0.3467535
Moved 723.989 373.731 259 0.03178478 -0.3317901
Moved 724.0198 393.1975 260 0.07684608 -0.3292181
Moved 724.0505 412.2574 260 0.1209661 -0.3292181
Moved 724.0812 425.9234 260 0.1526005 -0.3292181
Moved 724.1119 436.363 260 0.1767663 -0.3292181
Moved 724.1427 441.6532 250.7137 0.189012 -0.3531026
Moved 724.1734 444.8842 251.1158 0.1964912 -0.3520684
Moved 724.2041 447.712 249.288 0.2030372 -0.3567698
Moved 724.2348 449.5833 247.4166 0.2073687 -0.3615828
Moved 724.2656 451.2258 245.7742 0.2111708 -0.3658072
Moved 724.2963 451 242.9641 0.2106482 -0.3730347
Moved 724.327 451 234.4771 0.2106482 -0.3948636
Moved 724.3577 428.9873 222.9937 0.1596929 -0.424399
Moved 724.3885 410.5 216 0.1168981 -0.4423869
Moved 724.4192 403.6872 212.8436 0.1011277 -0.4505051
Moved 724.45 400.9849 213 0.09487242 -0.4501029
Ended 724.4807 401 213 0.09490739 -0.4501029
Candidates 724.5421 13 walk deal talk real all wall ask wk wal feel realm weapon sell
Began 725.003 230 264 -0.3009259 -0.31893
Moved 725.0337 288.6993 264 -0.1650479 -0.31893
Moved 725.0645 370.859 276.4647 0.02513657 -0.2868705
Moved 725.0952 403.4185 283.2837 0.1005059 -0.2693321
Moved 725.1259 422.295 287.059 0.1442013 -0.2596221
Ended 725.1566 422.295 287.059 0.1442013 -0.2596221
Accept 725.218 0 walk
Began 725.3102 324 300 -0.08333336 -0.2263375
Stationary 725.341 324 300 -0.08333336 -0.2263375
Moved 725.3717 324 279.1286 -0.08333336 -0.2800191
Moved 725.4025 340.7059 212.9412 -0.04466236 -0.4502542
Moved 725.4331 346.4392 175.2061 -0.03139073 -0.5473096
Moved 725.4639 349 151.0431 -0.02546296 -0.609457
Moved 725.4946 349 140.6223 -0.02546296 -0.6362595
Moved 725.5253 334.997 140 -0.0578772 -0.6378601
Moved 725.556 290.5916 202.5791 -0.1606677 -0.4769056
Moved 725.5867 261.9906 272.3126 -0.2268737 -0.2975498
Moved 725.6175 244.8936 313.2129 -0.26645 -0.1923538
Moved 725.6482 223.2286 370.0857 -0.3166005 -0.04607604
Moved 725.679 219.9627 382.1306 -0.3241605 -0.01509639
Moved 725.7097 216.1164 400.5345 -0.333064 0.03223902
Moved 725.7404 216 408.7563 -0.3333333 0.05338559
Moved 725.7711 216 412.2922 -0.3333333 0.06248003
Moved 725.8018 228.9794 404.4287 -0.3032885 0.04225484
Moved 725.8324 252.217 358.4731 -0.2494978 -0.07594371
Moved 725.8633 261.9815 309.0922 -0.2268946 -0.2029522
Moved 725.894 266.4031 282.1783 -0.2166594 -0.2721751
Moved 725.9247 273.8316 275.4456 -0.1994638 -0.2894917
Moved 725.9555 323.6534 300.0688 -0.08413578 -0.2261606
Moved 725.9862 399.1021 361.1021 0.09051412 -0.06918205
Moved 726.0169 427.3196 390.3196 0.1558325 0.005966076
Moved 726.0477 436.8523 403.7045 0.1778988 0.04039226
Moved 726.0784 442.2945 414.1782 0.1904965 0.06733058
Moved 726.1091 443 418.6239 0.1921296 0.07876509
Moved 726.1398 429.2643 422.6765 0.160334 0.08918848
Moved 726.1705 375.608 423 0.03612955 0.09002049
Moved 726.2012 327.511 408.5347 -0.07520606 0.05281542
Moved 726.232 287.0537 402.0134 -0.1688572 0.03604272
Moved 726.2627 263.9651 398.1379 -0.2223031 0.02607475
Moved 726.2935 245.7821 396 -0.2643932 0.02057605
Ended 726.3242 240.5 396 -0.2766204 0.02057605
Candidates 726.4163 13 before credit beside major category make below credits basis value beauty versus credited
Began 726.9387 212 306 -0.3425926 -0.2109054
Moved 726.9694 242.1532 306 -0.2727934 -0.2109054
Moved 727.0001 292.0299 306 -0.1573382 -0.2109054
