a picture is worth many words
a picture is worth many words
FixStart
List

0.6 0.6
432 388.8
Moved 1024.101 480.1577 550.2739 0.2781427 0.4173709
Moved 1024.132 494.7704 532.5364 0.3119686 0.3717499
Moved 1024.162 505.8419 508.5272 0.3375969 0.3099977
Moved 1024.193 510.3565 482.7219 0.3480475 0.2436261
Moved 1024.224 515.2866 439.5181 0.3594598 0.1325052
Moved 1024.255 520.7952 405.0239 0.3722111 0.0437857
Moved 1024.285 524.3179 383.1389 0.3803655 -0.01250279
Moved 1024.316 528.7261 369.6433 0.3905698 -0.04721371
Moved 1024.347 531.1359 360.4565 0.3961479 -0.07084246
Moved 1024.377 532.5 355 0.3993056 -0.08487654
Moved 1024.408 532 353.3304 0.3981481 -0.08917066
Ended 1024.439 532 353 0.3981481 -0.09002065
Candidates 1024.562 13 worth work written within worn with storm growth ruth reporting edition working truth
Began 1025.667 475 419 0.2662037 0.07973251
Stationary 1025.698 475 419 0.2662037 0.07973251
Moved 1025.729 484.5404 399.9192 0.288288 0.03065635
Moved 1025.76 499.3217 369.3566 0.322504 -0.04795129
Moved 1025.79 513.7651 342.6884 0.3559377 -0.1165422
Moved 1025.821 536.5 312.5 0.4085648 -0.1941873
Moved 1025.852 551.2571 291.8668 0.4427247 -0.2472563
Moved 1025.882 559.8322 281.8904 0.4625745 -0.2729158
Moved 1025.913 565 281 0.474537 -0.2752058
Stationary 1025.944 565 281 0.474537 -0.2752058
Moved 1025.975 557.2119 294.351 0.4565091 -0.240867
Moved 1026.005 511.0437 326.212 0.3496381 -0.1589196
Moved 1026.036 455.2333 355.3834 0.2204475 -0.08389053
Moved 1026.067 416.9125 366.7719 0.131742 -0.05459923
Moved 1026.098 367.437 373.3778 0.01721541 -0.0376086
Moved 1026.128 329.3958 384.2813 -0.07084295 -0.009564765
Moved 1026.159 291.9806 402.0097 -0.1574523 0.03603311
Moved 1026.19 270.0807 412.1378 -0.2081464 0.06208267
Moved 1026.22 263.3009 413.8495 -0.2238406 0.06648542
Stationary 1026.251 263 414 -0.2245371 0.06687239
Moved 1026.282 296.6557 400.0042 -0.1466304 0.03087479
Moved 1026.313 348.7594 381.4679 -0.02601991 -0.01680068
Moved 1026.343 405.0315 357.2722 0.1042397 -0.07903236
Moved 1026.374 443.0523 336.5686 0.1922506 -0.1322825
Moved 1026.405 476.136 315.898 0.2688333 -0.1854475
Moved 1026.435 509.863 299.0685 0.3469051 -0.2287334
Moved 1026.466 525.5 290.5 0.3831019 -0.2507717
Moved 1026.497 536.5586 283.3531 0.4087004 -0.2691537
Moved 1026.528 544.6196 277.3804 0.4273601 -0.2845153
Moved 1026.558 549 274 0.4375 -0.2932099
Moved 1026.589 550 274 0.4398148 -0.2932099
Stationary 1026.62 550 274 0.4398148 -0.2932099
Moved 1026.651 532.816 309.3679 0.4000371 -0.2022431
Moved 1026.681 503.2638 381.2085 0.3316292 -0.01746786
Moved 1026.712 495.5362 403.5461 0.3137412 0.0399847
Moved 1026.743 486.1908 442.8399 0.2921084 0.141049
Moved 1026.773 478.9843 486.1494 0.2754266 0.2524417
Moved 1026.804 474.1776 520.5794 0.2642999 0.3409964
Moved 1026.835 471 548.5 0.2569444 0.4128085
Moved 1026.865 466.0969 570.6123 0.2455948 0.4696817
Moved 1026.896 463.62 590.4197 0.2398612 0.5206268
Moved 1026.927 461.2183 600.1268 0.2343017 0.5455934
Moved 1026.958 460 607.384 0.2314815 0.5642592
Moved 1026.988 459 611.6337 0.2291666 0.5751894
Moved 1027.019 458 614.7235 0.2268519 0.5831365
Moved 1027.05 458 616 0.2268519 0.5864196
Ended 1027.08 458 616 0.2268519 0.5864196
Accept 1027.203 1 work
Began 1028.156 486 436 0.2916667 0.1234567
Stationary 1028.186 486 436 0.2916667 0.1234567
Stationary 1028.217 486 436 0.2916667 0.1234567
Moved 1028.248 460.7833 436 0.2332945 0.1234567
Moved 1028.278 429.1497 426.8866 0.1600687 0.1000169
Moved 1028.309 396.0909 422.0788 0.08354376 0.0876511
Moved 1028.34 347.1042 417.27 -0.0298514 0.07528277
Moved 1028.371 298.001 414.7223 -0.1435163 0.06873009
Moved 1028.401 266.8275 415 -0.2156772 0.06944436
Moved 1028.432 228.5168 420.5319 -0.3043593 0.08367236
Moved 1028.463 203.2399 423 -0.3628707 0.09002049
Moved 1028.494 188.9654 423 -0.3959135 0.09002049
Moved 1028.524 180.5779 423 -0.4153288 0.09002049
Moved 1028.555 174.6673 423 -0.4290108 0.09002049
Moved 1028.586 170 423 -0.4398148 0.09002049
Moved 1028.616 169 423 -0.4421296 0.09002049
Moved 1028.647 168 423 -0.4444444 0.09002049
Ended 1028.678 168 423 -0.4444444 0.09002049
Delete 1028.739 LeftSwipe
Began 1029.323 505 369 0.3356481 -0.04886839
Stationary 1029.354 505 369 0.3356481 -0.04886839
Stationary 1029.384 505 369 0.3356481 -0.04886839
Moved 1029.415 489 386 0.2986111 -0.005144111
Moved 1029.446 466.3155 408.6845 0.2461007 0.05320077
Moved 1029.476 443.431 432.569 0.1931272 0.1146322
Moved 1029.507 424.0781 453.1528 0.148329 0.1675739
Moved 1029.538 403.5063 472.4937 0.100709 0.2173191
Moved 1029.568 376.5787 498.1581 0.03837655 0.2833285
Moved 1029.599 356.0071 515.2796 -0.009242793 0.3273652
Moved 1029.63 339.193 526.5764 -0.04816438 0.3564208
Moved 1029.661 324 537 -0.08333336 0.3832304
Moved 1029.691 317.1063 542.2625 -0.0992909 0.3967655
Moved 1029.722 311.9323 545.0339 -0.1112678 0.4038936
Moved 1029.753 309.5572 548.8856 -0.1167658 0.4138004
Moved 1029.784 310 549.848 -0.1157407 0.4162755
Moved 1029.814 310 551.0499 -0.1157407 0.4193669
Moved 1029.845 360.6758 553 0.001564423 0.4243826
Moved 1029.876 414.6183 553 0.1264313 0.4243826
Moved 1029.906 466.1074 553 0.2456189 0.4243826
Moved 1029.937 509.5 553 0.3460647 0.4243826
Moved 1029.968 542.2475 543.7505 0.4218692 0.4005927
Moved 1029.999 569.9083 538.5229 0.4858988 0.3871474
Moved 1030.029 592 536.5 0.5370371 0.3819444
Moved 1030.06 608.8059 533.0323 0.5759396 0.3730255
Moved 1030.091 616.132 533 0.5928982 0.3729423
Moved 1030.121 619.4726 532 0.6006311 0.3703703
Moved 1030.152 620 532 0.6018518 0.3703703
Moved 1030.183 597.6028 532 0.5500065 0.3703703
Moved 1030.214 556.8561 532 0.4556856 0.3703703
Moved 1030.244 506.7418 540.8172 0.3396801 0.3930482
Moved 1030.275 471.9709 541 0.259192 0.3935184
Moved 1030.306 431.4878 524.6207 0.165481 0.3513907
Moved 1030.336 395.8887 508.4443 0.08307566 0.3097847
Moved 1030.367 369.8324 496.4162 0.02276013 0.2788482
Moved 1030.398 353.5 491 -0.0150463 0.2649176
Moved 1030.429 347.1277 489.0425 -0.02979701 0.259883
Moved 1030.459 344.6335 489 -0.03557071 0.2597736
Moved 1030.49 342.5 488 -0.04050925 0.2572016
Moved 1030.521 343 484.2485 -0.03935183 0.2475526
Moved 1030.552 360.3231 462.342 0.0007479389 0.1912088
Moved 1030.582 374.134 431.7321 0.03271748 0.1124795
Moved 1030.613 397.2932 399.9912 0.08632699 0.03084159
Moved 1030.644 425.8791 372.3827 0.1524978 -0.04016805
Moved 1030.674 450.3796 353.6331 0.209212 -0.08839242
Moved 1030.705 478.0157 332.0624 0.2731844 -0.1438723
Moved 1030.736 496.176 318.0854 0.3152221 -0.1798215
Moved 1030.766 516 302 0.3611111 -0.2211935
Moved 1030.797 522.9565 295.0289 0.3772142 -0.2391232
Moved 1030.828 527.7666 291.6167 0.3883486 -0.2478994
Moved 1030.859 529.5 290 0.3923611 -0.2520577
Moved 1030.889 530.5 287.5 0.3946759 -0.2584877
Moved 1030.92 531.066 286.934 0.3959863 -0.2599435
Ended 1030.951 532 286 0.3981481 -0.2623458
Candidates 1031.043 13 written wish worth queen worn grown wooden with town witch switch when grief
Began 1032.21 457 346 0.2245371 -0.1080248
Stationary 1032.241 457 346 0.2245371 -0.1080248
