a subject one can really enjoy
a subject one can really enjoy
Basic
Radial

0.6 0.6
432 388.8
Began 2299.517 85 370 -0.6365741 -0.04629637
Stationary 2299.548 85 370 -0.6365741 -0.04629637
Stationary 2299.579 85 370 -0.6365741 -0.04629637
Stationary 2299.61 85 370 -0.6365741 -0.04629637
Ended 2299.64 85 370 -0.6365741 -0.04629637
Delete 2299.763 LeftSwipe
Began 2300.87 201 348 -0.3680556 -0.1028807
Stationary 2300.9 201 348 -0.3680556 -0.1028807
Stationary 2300.931 201 348 -0.3680556 -0.1028807
Stationary 2300.962 201 348 -0.3680556 -0.1028807
Ended 2300.993 201 348 -0.3680556 -0.1028807
Candidates 2301.023 6 a s d z x f
Began 2301.945 289 386 -0.1643519 -0.005144111
Stationary 2301.976 289 386 -0.1643519 -0.005144111
Moved 2302.007 311.3303 386 -0.1126614 -0.005144111
Moved 2302.038 350.4143 386 -0.02218912 -0.005144111
Moved 2302.068 400.8206 386 0.09449214 -0.005144111
Moved 2302.099 440.4816 386 0.1863 -0.005144111
Moved 2302.13 471.0481 396.1165 0.2570558 0.02087558
Moved 2302.161 489.2545 398 0.2992003 0.02572008
Ended 2302.191 494.5 398 0.3113426 0.02572008
Accept 2302.253 0 a
Began 2303.175 238 421 -0.2824074 0.08487643
Stationary 2303.206 238 421 -0.2824074 0.08487643
Stationary 2303.236 238 421 -0.2824074 0.08487643
Moved 2303.267 238 411.468 -0.2824074 0.06036004
Moved 2303.298 226.3133 401.9399 -0.3094599 0.03585364
Moved 2303.328 222.443 394.3292 -0.3184189 0.01627863
Moved 2303.359 219.5697 389.1395 -0.3250701 0.002930724
Moved 2303.39 219 384.0504 -0.3263889 -0.01015848
Moved 2303.421 219 381.1522 -0.3263889 -0.01761283
Moved 2303.451 219 378.2789 -0.3263889 -0.02500298
Moved 2303.482 219 375.5 -0.3263889 -0.03215028
Moved 2303.513 219 371.8904 -0.3263889 -0.04143428
Moved 2303.544 219 369.0199 -0.3263889 -0.04881721
Moved 2303.574 219 367.5866 -0.3263889 -0.05250365
Moved 2303.605 227.3211 365.6788 -0.307127 -0.05741048
Moved 2303.636 230.2827 366 -0.3002715 -0.05658444
Moved 2303.667 232.0761 366 -0.2961201 -0.05658444
Moved 2303.697 234.5 366 -0.2905093 -0.05658444
Moved 2303.728 236.562 366 -0.2857362 -0.05658444
Moved 2303.759 240.8621 366 -0.2757823 -0.05658444
Moved 2303.79 248.9056 376.415 -0.2571629 -0.02979686
Moved 2303.82 260.3029 378.7212 -0.2307802 -0.02386533
Moved 2303.851 273.0344 382.6782 -0.2013093 -0.01368793
Moved 2303.882 279.0935 384.5468 -0.1872835 -0.008881886
Moved 2303.912 282.4101 385 -0.1796063 -0.007716127
Moved 2303.943 283.5 385 -0.1770833 -0.007716127
Moved 2303.974 284.118 385 -0.1756527 -0.007716127
Moved 2304.005 286.3497 385 -0.1704869 -0.007716127
Moved 2304.035 288.5 385 -0.1655093 -0.007716127
Moved 2304.066 292.1709 385 -0.1570117 -0.007716127
Moved 2304.097 307.7424 386.9264 -0.1209666 -0.002761417
Moved 2304.127 326.7713 399.1224 -0.0769183 0.02860689
Moved 2304.158 345.0957 412.7963 -0.03450076 0.06377648
Moved 2304.189 373.1664 433.8956 0.03047784 0.1180443
Moved 2304.22 408.9346 461.8104 0.1132745 0.1898415
Moved 2304.25 427.4984 474.4271 0.1562462 0.2222919
Moved 2304.281 439.1914 483.6196 0.1833135 0.2459351
Moved 2304.312 458.4487 497.6324 0.2278904 0.2819764
Moved 2304.343 474.8899 510.3499 0.2659489 0.3146859
Moved 2304.373 489.1577 520.3262 0.2989762 0.340345
Moved 2304.404 499.9135 528.2756 0.3238738 0.3607911
Moved 2304.435 507.0274 534.5137 0.3403412 0.3768356
Moved 2304.466 509 538.5 0.3449074 0.3870883
Stationary 2304.496 509 538.5 0.3449074 0.3870883
Moved 2304.527 509 539.3217 0.3449074 0.3892017
Moved 2304.558 496.992 539 0.3171111 0.3883744
Moved 2304.589 486 525 0.2916667 0.3523662
Moved 2304.619 475.8033 513.7377 0.2680632 0.3233994
Moved 2304.65 465.2448 495.4285 0.2436224 0.2763077
Moved 2304.681 452.9637 472.9274 0.2151938 0.2184347
Moved 2304.711 445.131 452.6827 0.1970625 0.166365
Moved 2304.742 434.2566 421.522 0.1718903 0.08621914
Moved 2304.773 427.7668 390.6007 0.1568676 0.006688985
Moved 2304.804 424.0049 366.0438 0.1481594 -0.0564718
Moved 2304.834 421.4758 346.3306 0.1423051 -0.1071745
Moved 2304.865 420 319.8411 0.1388889 -0.1753058
Moved 2304.896 420 310.1275 0.1388889 -0.2002894
Moved 2304.927 420 300.4975 0.1388889 -0.2250579
Moved 2304.957 420 288.432 0.1388889 -0.2560905
Moved 2304.988 420 277.9382 0.1388889 -0.2830808
Moved 2305.019 422.6945 269.2302 0.1451261 -0.305478
Moved 2305.05 428.9294 262.2117 0.1595588 -0.3235297
Moved 2305.08 432.6003 255.5995 0.1680564 -0.3405364
Moved 2305.111 436.6737 248.6527 0.1774853 -0.3584035
Moved 2305.142 439.5 244 0.1840278 -0.3703704
Moved 2305.173 442.0616 242.9384 0.1899575 -0.373101
Moved 2305.203 444.9311 243 0.1965999 -0.3729424
Stationary 2305.234 445 243 0.1967593 -0.3729424
Moved 2305.265 445 271.8713 0.1967593 -0.298685
Moved 2305.295 434.5127 295.7054 0.1724831 -0.2373832
Moved 2305.326 432.8882 317.8948 0.1687226 -0.1803117
Moved 2305.357 433 336.8467 0.1689814 -0.1315673
Moved 2305.388 433 353.6646 0.1689814 -0.08831142
Moved 2305.418 444.1297 372.7385 0.1947446 -0.039253
Moved 2305.449 445.2554 387.2772 0.1973506 -0.001859233
Moved 2305.48 451.4501 399.0836 0.2116902 0.02850701
Moved 2305.511 459.8835 412.7671 0.2312119 0.06370132
Moved 2305.541 465.9962 422.4942 0.2453614 0.08871957
Moved 2305.572 468 429.7425 0.25 0.1073623
Moved 2305.603 468 434.8287 0.25 0.1204442
Moved 2305.634 457.0664 442.3602 0.2246908 0.1398151
Moved 2305.664 441.6867 449.3253 0.1890896 0.1577297
Moved 2305.695 423.5 455 0.1469907 0.172325
Moved 2305.726 399.5521 459.0497 0.09155571 0.1827411
Moved 2305.757 375.6828 461.9241 0.03630271 0.190134
Moved 2305.787 353.4431 465.5877 -0.01517802 0.1995567
Moved 2305.818 335.3565 469.2739 -0.05704507 0.2090378
Moved 2305.849 312.3972 475.4579 -0.1101917 0.2249432
Moved 2305.879 289.3159 483.1954 -0.1636205 0.2448441
Moved 2305.91 269.14 489.9534 -0.2103241 0.2622257
Moved 2305.941 251.9244 498.5378 -0.250175 0.2843049
Moved 2305.972 237.0998 508.5201 -0.2844912 0.3099796
Moved 2306.002 227.2868 515.7132 -0.3072065 0.3284804
Moved 2306.033 221.3772 520.6227 -0.320886 0.3411078
Moved 2306.064 218.3865 524.6135 -0.3278091 0.3513722
Moved 2306.094 217.5187 526.4813 -0.3298179 0.3561762
Moved 2306.125 217 527 -0.3310185 0.3575102
Stationary 2306.156 217 527 -0.3310185 0.3575102
Stationary 2306.187 217 527 -0.3310185 0.3575102
Stationary 2306.218 217 527 -0.3310185 0.3575102
Moved 2306.248 229.5 495 -0.3020833 0.2752057
Moved 2306.279 238.0896 466.7089 -0.2822001 0.2024405
Moved 2306.31 245.8006 434.1967 -0.2643506 0.1188186
Moved 2306.34 253.5485 401.9346 -0.2464154 0.03584002
Moved 2306.371 259.7869 371.0657 -0.2319749 -0.04355544
Moved 2306.402 265.2051 341.9486 -0.2194326 -0.1184449
Moved 2306.433 271.1492 315.3285 -0.2056731 -0.1869124
Moved 2306.463 273.9487 297.2564 -0.1991927 -0.2333941
Moved 2306.494 276.4834 283.0995 -0.1933254 -0.2698059
Moved 2306.525 280.3487 268.2564 -0.1843779 -0.3079825
Moved 2306.555 283.2246 252.8768 -0.1777207 -0.3475392
Moved 2306.586 285.7984 243.8065 -0.1717631 -0.370868
Moved 2306.617 289.029 227.884 -0.1642848 -0.411821
Moved 2306.648 292 218.2913 -0.1574074 -0.4364938
Moved 2306.678 293.3344 213.9968 -0.1543185 -0.4475391
Moved 2306.709 295 209.1158 -0.150463 -0.4600931
Moved 2306.74 296.7566 205.2434 -0.1463968 -0.4700529
Moved 2306.771 298 203.3761 -0.1435185 -0.4748558
Moved 2306.802 298 201.938 -0.1435185 -0.4785546
Moved 2306.832 299 202 -0.1412037 -0.4783951
Moved 2306.863 300.2263 200.7737 -0.138365 -0.4815492
Stationary 2306.894 300 201 -0.1388889 -0.4809672
Moved 2306.924 302.1424 208.9967 -0.1339297 -0.4603995
Moved 2306.955 309.5895 234.7687 -0.1166909 -0.3941135
Moved 2306.986 319.2084 270.8336 -0.09442498 -0.3013539
Moved 2307.017 331.0699 316.2794 -0.0669679 -0.1844666
Moved 2307.047 333.9487 329.269 -0.060304 -0.1510572
Moved 2307.078 338.6894 352.7575 -0.04933019 -0.09064434
Moved 2307.109 343.41 376.8448 -0.03840283 -0.02869123
Moved 2307.139 345.7934 390.9672 -0.03288557 0.007631592
Moved 2307.17 349.5875 405.9375 -0.02410302 0.0461355
Moved 2307.201 352.4625 420.3123 -0.01744802 0.08310769
Moved 2307.232 356.3319 437.3235 -0.00849088 0.1268609
Moved 2307.262 359.7482 449.3705 -0.0005828838 0.1578458
Moved 2307.293 362.7467 460.2402 0.006358226 0.185803
Moved 2307.324 365.6197 469.8591 0.01300861 0.2105429
Moved 2307.355 369.9842 479.9684 0.0231116 0.2365441
Moved 2307.385 374.025 487.025 0.03246516 0.2546937
Moved 2307.416 376.8728 493.7456 0.03905743 0.2719793
Moved 2307.447 379.7515 498.5031 0.04572113 0.2842155
Moved 2307.478 381.7513 504.7513 0.05035033 0.3002864
Moved 2307.508 382 508.6175 0.05092591 0.31023
Moved 2307.539 382 510.0605 0.05092591 0.3139417
Moved 2307.57 382 512.933 0.05092591 0.3213296
Moved 2307.601 382 514.465 0.05092591 0.3252698
Moved 2307.631 382 516 0.05092591 0.329218
Ended 2307.662 385 518.5 0.05787035 0.335648
Candidates 2307.754 13 subject contract assignment comment context contact efficiency argument efficient reflect agreement already company
Began 2308.246 318 390 -0.09722222 0.005143954
Moved 2308.277 344.7018 399.6626 -0.03541261 0.02999631
Moved 2308.307 392.2255 414.4325 0.074596 0.06798473
Moved 2308.338 444.051 433.6093 0.1945626 0.1173076
Moved 2308.369 475.5887 447.3458 0.2675664 0.1526382
Ended 2308.4 488 452 0.2962963 0.164609
Accept 2308.461 0 subject
Began 2309.291 446 575 0.199074 0.480967
Stationary 2309.322 446 575 0.199074 0.480967
Stationary 2309.352 446 575 0.199074 0.480967
Stationary 2309.383 446 575 0.199074 0.480967
Moved 2309.414 446 562.1389 0.199074 0.447888
Moved 2309.445 449.4348 552.0372 0.207025 0.4219064
Moved 2309.475 456.7403 541.8896 0.2239358 0.3958065
Moved 2309.506 459.7719 532.4562 0.2309535 0.3715436
Moved 2309.537 462.749 524.502 0.2378449 0.3510854
Moved 2309.567 464.6188 517.7623 0.2421733 0.3337508
Moved 2309.598 465 513.0182 0.2430555 0.3215488
Moved 2309.629 466 510.9463 0.2453704 0.3162197
Moved 2309.66 466 508.0744 0.2453704 0.3088333
Moved 2309.69 466 506.2068 0.2453704 0.3040297
Moved 2309.721 466 503.7534 0.2453704 0.2977197
Moved 2309.752 466 500.7852 0.2453704 0.2900851
Moved 2309.782 466 497.9225 0.2453704 0.2827225
Moved 2309.813 466 494.0588 0.2453704 0.272785
Moved 2309.844 466 489.1122 0.2453704 0.2600623
Moved 2309.875 467.3232 484.3536 0.2484334 0.2478229
Moved 2309.906 479.5139 476.743 0.2766525 0.2282485
Moved 2309.936 488.7109 472.6445 0.297942 0.2177071
Moved 2309.967 492.8403 472.3866 0.3075007 0.2170436
Moved 2309.998 498.4851 470 0.3205674 0.2109053
Moved 2310.028 501 467.6435 0.3263889 0.2048444
Moved 2310.059 502 466.1271 0.3287037 0.2009441
Moved 2310.09 502 460.7629 0.3287037 0.1871472
Moved 2310.121 490.2844 451.7125 0.3015842 0.1638694
Moved 2310.151 481.5619 442.562 0.2813933 0.1403341
Moved 2310.182 470.789 432.8417 0.256456 0.1153336
Moved 2310.213 458.3018 420.3018 0.2275504 0.08308053
Moved 2310.244 448.6352 409.6353 0.2051741 0.05564615
Moved 2310.274 441.2664 401.2664 0.1881166 0.03412136
Moved 2310.305 434.6044 390.2087 0.1726953 0.005680877
Moved 2310.336 430.9246 381.7739 0.1641773 -0.01601372
Moved 2310.366 427.0571 370.2285 0.1552248 -0.0457087
Moved 2310.397 424.5526 361.6577 0.1494273 -0.06775287
Moved 2310.428 422.6826 347.413 0.1450987 -0.1043904
Moved 2310.459 423 336.2426 0.1458333 -0.1331209
Moved 2310.49 423 325.5988 0.1458333 -0.1604969
Moved 2310.52 423 313.5709 0.1458333 -0.191433
Moved 2310.551 423 302.0723 0.1458333 -0.2210074
Moved 2310.582 423 291.6298 0.1458333 -0.2478658
Moved 2310.612 431 284.4004 0.1643519 -0.2664599
Moved 2310.643 433 275.7852 0.1689814 -0.2886184
Moved 2310.674 435 268.1713 0.1736111 -0.3082016
Moved 2310.705 437.4832 261.0336 0.1793592 -0.3265597
Moved 2310.735 439.0522 253.8434 0.1829912 -0.345053
Moved 2310.766 440 248.1545 0.1851852 -0.3596849
Moved 2310.797 441.7929 244.207 0.1893356 -0.3698379
Moved 2310.828 442 241.7531 0.1898148 -0.3761496
Moved 2310.858 442 241 0.1898148 -0.3780865
Moved 2310.889 434.4633 240 0.1723688 -0.3806585
Moved 2310.92 422.3092 240 0.1442343 -0.3806585
Moved 2310.95 401.9991 254.2228 0.09722015 -0.3440772
Moved 2310.981 382.7763 268.5883 0.05272299 -0.3071288
Moved 2311.012 368.0557 283.1331 0.01864751 -0.2697193
Moved 2311.043 356.6182 298.9697 -0.007828276 -0.2289875
Moved 2311.073 343.5782 319.2382 -0.0380135 -0.1768565
Moved 2311.104 334.5543 336.8914 -0.05890206 -0.1314523
Moved 2311.135 325.9637 353.0727 -0.07878785 -0.08983368
Moved 2311.166 319.3983 367.2034 -0.09398545 -0.05348912
Moved 2311.196 311.7845 385.6925 -0.11161 -0.005934915
Moved 2311.227 305.7859 400.4283 -0.1254957 0.03196571
Moved 2311.258 300.0357 414.4108 -0.1388063 0.06792889
Moved 2311.289 291.7905 429.3142 -0.1578923 0.1062607
Moved 2311.319 285.1545 443.6136 -0.1732534 0.1430392
Moved 2311.35 280.2065 452.3806 -0.1847073 0.1655879
Moved 2311.381 276.7577 458.4847 -0.1926906 0.1812877
Moved 2311.412 272.6112 467.5831 -0.2022888 0.204689
Moved 2311.442 269.9262 475.2953 -0.2085042 0.2245249
Moved 2311.473 268.0569 482.8292 -0.2128312 0.2439022
Moved 2311.504 265.5455 490.8181 -0.2186447 0.2644497
Moved 2311.534 263.6784 497.9648 -0.2229667 0.2828311
Moved 2311.565 260.8025 505.5925 -0.2296239 0.3024498
Moved 2311.596 259.1996 512.4013 -0.2333343 0.3199621
Moved 2311.627 256.3915 518.217 -0.2398345 0.3349201
Moved 2311.657 254.5195 522.4805 -0.2441679 0.3458861
Moved 2311.688 254 526.3522 -0.2453704 0.3558441
Moved 2311.719 253 527.8696 -0.2476852 0.3597469
Moved 2311.75 251.6975 529.3025 -0.2507002 0.3634322
Moved 2311.78 258.8723 532.2495 -0.2340919 0.3710121
Ended 2311.811 268.5 534 -0.2118056 0.3755144
Candidates 2311.934 13 line over under inner time once one pine june love point tune longer
Began 2313.102 349 417 -0.02546296 0.0745884
Stationary 2313.133 349 417 -0.02546296 0.0745884
Stationary 2313.163 349 417 -0.02546296 0.0745884
Ended 2313.194 349 417 -0.02546296 0.0745884
NextCandidatePanel 2313.256
Began 2313.84 334 399 -0.06018519 0.02829214
Moved 2313.87 334 410.458 -0.06018519 0.05776228
Moved 2313.901 334 427.5079 -0.06018519 0.101615
Moved 2313.932 334 438.7582 -0.06018519 0.130551
Moved 2313.962 345.5692 452.1383 -0.03340473 0.1649647
Moved 2313.993 353.9614 461.9614 -0.01397823 0.1902298
Moved 2314.024 362.0459 470.5689 0.004735987 0.2123685
Moved 2314.055 366.053 475.053 0.01401156 0.2239017
Moved 2314.085 367 478.92 0.01620372 0.2338478
Moved 2314.116 367 483.5718 0.01620372 0.2458123
Moved 2314.147 367 489 0.01620372 0.2597736
Moved 2314.178 349.3673 495.4745 -0.02461264 0.276426
Moved 2314.208 332.8027 503.0658 -0.06295677 0.295951
Moved 2314.239 320.4169 510.7916 -0.09162764 0.3158219
