a subject one can really enjoy
a subject one can really enjoy
FixStart
List

0.6 0.6
432 388.8
Began 1151.294 503 337 0.3310186 -0.1311728
Stationary 1151.324 503 337 0.3310186 -0.1311728
Moved 1151.355 483.851 337 0.286692 -0.1311728
Moved 1151.386 452.8089 337 0.2148353 -0.1311728
Moved 1151.417 415.8787 337 0.1293489 -0.1311728
Moved 1151.447 390.9599 337 0.07166643 -0.1311728
Moved 1151.478 372.9164 345.2977 0.02989908 -0.1098312
Moved 1151.509 358.9062 347.8705 -0.002532055 -0.1032136
Moved 1151.54 347.0289 349.7428 -0.03002569 -0.09839815
Moved 1151.57 339.765 351 -0.04684016 -0.09516476
Moved 1151.601 334.0201 352.49 -0.06013871 -0.09133241
Moved 1151.632 330.9732 353.0267 -0.06719157 -0.08995189
Moved 1151.662 328.1019 353.8981 -0.07383829 -0.08771063
Moved 1151.693 325.2286 354 -0.08048932 -0.08744855
Moved 1151.724 323.8836 355.1164 -0.08360271 -0.08457725
Moved 1151.755 321.8524 355 -0.08830473 -0.08487654
Moved 1151.785 320.6266 356.3734 -0.09114221 -0.08134418
Moved 1151.816 319.7746 356 -0.09311427 -0.0823046
Moved 1151.847 319 357.0036 -0.09490739 -0.07972332
Moved 1151.877 317.6266 357 -0.09808668 -0.07973259
Ended 1151.908 318 357 -0.09722222 -0.07973259
Candidates 1152 13 a as sa add da aa ga aaa s gas fda ass faa
Began 1152.707 359 382 -0.002314796 -0.01543218
Stationary 1152.738 359 382 -0.002314796 -0.01543218
Stationary 1152.769 359 382 -0.002314796 -0.01543218
Stationary 1152.799 359 382 -0.002314796 -0.01543218
Stationary 1152.83 359 382 -0.002314796 -0.01543218
Moved 1152.861 375.3842 382 0.03561149 -0.01543218
Moved 1152.891 383.9961 382 0.05554656 -0.01543218
Moved 1152.922 389.7509 382 0.0688678 -0.01543218
Moved 1152.953 392.8957 382 0.07614751 -0.01543218
Moved 1152.984 395.159 382 0.08138667 -0.01543218
Moved 1153.014 396.1941 382 0.08378257 -0.01543218
Stationary 1153.045 396 382 0.08333336 -0.01543218
Stationary 1153.076 396 382 0.08333336 -0.01543218
Moved 1153.107 387.6098 382 0.06391168 -0.01543218
Moved 1153.137 377.6249 382 0.04079839 -0.01543218
Moved 1153.168 363.0851 382 0.007141531 -0.01543218
Moved 1153.199 342.9453 382 -0.03947859 -0.01543218
Moved 1153.229 328.0443 382 -0.07397155 -0.01543218
Moved 1153.26 315.1342 382 -0.1038559 -0.01543218
Moved 1153.291 301.9485 382 -0.1343786 -0.01543218
Moved 1153.322 292.2315 382 -0.1568714 -0.01543218
Moved 1153.352 283.7319 382 -0.1765466 -0.01543218
Moved 1153.383 277.5797 382 -0.1907878 -0.01543218
Moved 1153.414 270.6984 390.0555 -0.2067166 0.005286652
Moved 1153.445 267.9743 392.0256 -0.2130224 0.010354
Moved 1153.475 266 394.8997 -0.2175926 0.01774603
Moved 1153.506 265 399.3995 -0.2199074 0.02931964
Moved 1153.537 265 409.0049 -0.2199074 0.0540249
Moved 1153.568 286.301 426.5178 -0.1705996 0.09906843
Moved 1153.598 311.8077 443.7211 -0.1115563 0.1433156
Moved 1153.629 348.3454 464.6727 -0.02697825 0.1972032
Moved 1153.66 377.0057 477.5021 0.03936509 0.2302009
Moved 1153.69 395.209 487.4727 0.08150219 0.2558452
Moved 1153.721 412.1594 495.6398 0.1207394 0.2768512
Moved 1153.752 427.0095 504.5048 0.1551145 0.2996521
Moved 1153.783 436.8827 509.6276 0.1779691 0.312828
Moved 1153.813 443.9983 512.4991 0.1944404 0.3202138
Moved 1153.844 449 514 0.2060185 0.324074
Moved 1153.875 451.3558 514 0.2114718 0.324074
Moved 1153.906 452.7926 514 0.2147978 0.324074
Moved 1153.936 456.4641 514 0.2232965 0.324074
Moved 1153.967 461.2026 503.1768 0.2342652 0.2962365
Moved 1153.998 466.06 491.6401 0.2455091 0.266564
Moved 1154.028 468 471.4514 0.25 0.2146383
Moved 1154.059 468 455.9179 0.25 0.1746859
Moved 1154.09 468 438.3769 0.25 0.1295701
Moved 1154.121 468 425.9932 0.25 0.09771916
Moved 1154.151 468 419.3167 0.25 0.08054686
Moved 1154.182 468 414.3406 0.25 0.06774835
Moved 1154.213 468 410.4718 0.25 0.0577978
Moved 1154.244 468 407.5995 0.25 0.05041013
Moved 1154.274 468 406.0969 0.25 0.04654555
Moved 1154.305 468 405 0.25 0.04372424
Moved 1154.336 458.7054 405 0.2284846 0.04372424
Moved 1154.366 449 405 0.2060185 0.04372424
Moved 1154.397 434.6046 416.1977 0.1726958 0.07252489
Moved 1154.428 420.2904 423.8258 0.1395611 0.09214448
Moved 1154.459 403.1024 432.4488 0.09977409 0.114323
Moved 1154.489 388.5303 440.9798 0.06604234 0.1362649
Moved 1154.52 372.9403 449.6358 0.02995441 0.1585283
Moved 1154.551 357.5776 455.0845 -0.005607307 0.1725422
Moved 1154.582 342.2144 459.9142 -0.04117042 0.1849645
Moved 1154.612 330.9043 462 -0.06735111 0.1903292
Moved 1154.643 320.4871 463 -0.09146506 0.1929011
Moved 1154.674 309.9118 463 -0.1159448 0.1929011
Moved 1154.704 300.5994 463 -0.1375015 0.1929011
Moved 1154.735 291.6631 454.3316 -0.1581872 0.1706059
Moved 1154.766 283.3644 449.3644 -0.1773973 0.1578301
Moved 1154.797 274.7271 439.3027 -0.1973911 0.1319514
Moved 1154.827 271.1482 422.7411 -0.2056754 0.0893546
Moved 1154.858 271 396.7814 -0.2060186 0.02258595
Moved 1154.889 286.0638 365.5498 -0.1711487 -0.05774235
Moved 1154.92 302 340.5 -0.1342593 -0.1221709
Moved 1154.95 321.5866 318.3156 -0.08891991 -0.1792294
Moved 1154.981 340.816 299.1609 -0.0444073 -0.2284955
Moved 1155.012 357.9011 286.6279 -0.004858573 -0.2607307
Moved 1155.042 371.0783 278.1913 0.0256442 -0.2824298
Moved 1155.073 382.7017 271.5322 0.05255014 -0.2995572
Moved 1155.104 391.2796 271 0.07240652 -0.300926
Moved 1155.135 401.8491 282.8113 0.09687285 -0.2705469
Moved 1155.165 408.0721 299.7522 0.1112779 -0.2269749
Moved 1155.196 413.4088 326.6791 0.1236315 -0.1577185
Moved 1155.227 416.2801 353.5208 0.130278 -0.08868135
Moved 1155.258 416 376.7604 0.1296297 -0.02890857
Moved 1155.288 416 398.8256 0.1296297 0.02784348
Moved 1155.319 416 416.8101 0.1296297 0.07409991
Moved 1155.35 416 433.1932 0.1296297 0.1162375
Moved 1155.38 416 444.7667 0.1296297 0.1460049
Moved 1155.411 416 459.7443 0.1296297 0.1845273
Moved 1155.442 416 466.2346 0.1296297 0.2012205
Moved 1155.473 416 469 0.1296297 0.2083333
Moved 1155.503 416 473.2106 0.1296297 0.2191629
Moved 1155.534 409.161 478.954 0.1137986 0.233935
Moved 1155.565 407.1569 482.8431 0.1091595 0.2439379
Moved 1155.596 404.7286 486.2714 0.1035383 0.2527557
Moved 1155.626 401.7597 489.2404 0.09666591 0.2603917
Moved 1155.657 398.889 491.111 0.09002079 0.2652032
Moved 1155.688 398 491 0.08796295 0.2649176
Stationary 1155.719 398 491 0.08796295 0.2649176
Ended 1155.749 398 491 0.08796295 0.2649176
Accept 1155.872 0 a
Candidates 1155.872 13 different silent student assistant brilliant direct resident argument apparent elegant haircut dutch rich
Began 1157.071 474 323 0.2638889 -0.1671811
Moved 1157.101 462.4827 323 0.2372284 -0.1671811
Moved 1157.132 414.4162 323 0.1259634 -0.1671811
Moved 1157.163 361.394 323 0.003226697 -0.1671811
Moved 1157.193 329.8676 323 -0.06975105 -0.1671811
Moved 1157.224 301.5654 323 -0.1352653 -0.1671811
Moved 1157.255 283.7444 323 -0.1765176 -0.1671811
Moved 1157.286 273.5454 323 -0.2001264 -0.1671811
Moved 1157.316 264.916 323 -0.2201017 -0.1671811
Moved 1157.347 258.2162 323 -0.2356107 -0.1671811
Moved 1157.378 251.4621 323 -0.2512451 -0.1671811
Moved 1157.408 246.3684 323 -0.263036 -0.1671811
Moved 1157.439 240.6294 330 -0.2763208 -0.149177
Moved 1157.47 233.8794 331.0603 -0.2919458 -0.1464499
Moved 1157.501 229.62 331.69 -0.3018054 -0.1448304
Moved 1157.531 225.5485 332 -0.3112304 -0.144033
Moved 1157.562 222.6759 333 -0.3178799 -0.141461
Moved 1157.593 219.8079 333 -0.3245187 -0.141461
Moved 1157.624 218.2375 333.7625 -0.3281539 -0.1394998
Moved 1157.654 217 334 -0.3310185 -0.1388889
Moved 1157.685 215.9313 334 -0.3334924 -0.1388889
Moved 1157.716 215 334 -0.3356481 -0.1388889
Moved 1157.746 213.6807 334 -0.338702 -0.1388889
Moved 1157.777 214 335.1759 -0.3379629 -0.1358645
Moved 1157.808 212.6266 335 -0.3411422 -0.1363169
Stationary 1157.839 213 335 -0.3402778 -0.1363169
Ended 1157.87 213 335 -0.3402778 -0.1363169
Accept 1157.931 0 different
Delete 1157.931 LeftSwipe
Began 1158.146 471 331 0.2569444 -0.146605
Stationary 1158.177 471 331 0.2569444 -0.146605
Moved 1158.208 453.5796 331 0.2166194 -0.146605
Moved 1158.238 429.908 331 0.161824 -0.146605
Moved 1158.269 400.0511 340.3035 0.09271095 -0.1226761
Moved 1158.3 375.1389 343.4136 0.03504376 -0.1146771
Moved 1158.33 355.4526 347.0782 -0.01052628 -0.1052517
Moved 1158.361 342.4979 349 -0.04051407 -0.1003086
Moved 1158.392 331.5879 350 -0.06576871 -0.09773669
Moved 1158.423 324.3185 350 -0.08259594 -0.09773669
Moved 1158.453 319.7894 350 -0.09308015 -0.09773669
Moved 1158.484 317.2172 351 -0.09903421 -0.09516476
Moved 1158.515 314.3457 351.6543 -0.1056812 -0.09348182
Moved 1158.546 313 352 -0.1087963 -0.09259266
Moved 1158.576 311.5 353.5 -0.1122685 -0.08873464
Moved 1158.607 312 354.9246 -0.1111111 -0.08507049
Moved 1158.638 312 358.5969 -0.1111111 -0.07562535
Moved 1158.668 326.0666 368.3888 -0.07854963 -0.05044042
Moved 1158.699 340.8017 379.5345 -0.04444043 -0.02177352
Moved 1158.73 365.4882 398.3255 0.01270423 0.02655728
Moved 1158.761 393.1728 413.5488 0.07678877 0.06571181
Moved 1158.791 429.0098 429.0049 0.1597448 0.1054652
Moved 1158.822 456.7143 439.3506 0.2238756 0.1320747
Moved 1158.853 482.7392 448.6522 0.2841185 0.1559983
Moved 1158.883 507.8643 456.2593 0.3422786 0.1755639
Moved 1158.914 526.2612 460.4204 0.3848638 0.1862664
Moved 1158.945 538.9342 462.4836 0.4141995 0.1915729
Moved 1158.976 543.7174 463 0.4252718 0.1929011
Moved 1159.006 546.2303 463 0.4310886 0.1929011
Moved 1159.037 547 455.7335 0.4328704 0.1742117
Moved 1159.068 529.9416 421.9026 0.3933833 0.08719809
Moved 1159.099 496.0263 365.1387 0.3148756 -0.05879978
Moved 1159.129 470.7468 311.2737 0.2563584 -0.1973414
Moved 1159.16 460.1628 280.7052 0.2318582 -0.2759641
Moved 1159.191 455.1722 254.2054 0.220306 -0.3441218
Moved 1159.221 454 236.4916 0.2175926 -0.3896821
Moved 1159.252 454 220.0359 0.2175926 -0.4320065
Moved 1159.283 454 202.5308 0.2175926 -0.47703
Moved 1159.314 460.6114 193.1665 0.2328967 -0.501115
Moved 1159.344 462 187.3745 0.2361111 -0.5160121
Moved 1159.375 463 184.6429 0.2384259 -0.5230377
Moved 1159.406 464.0721 185 0.2409078 -0.5221194
Moved 1159.437 468.1817 194.8177 0.2504206 -0.496868
Moved 1159.467 477.5438 215.0875 0.2720921 -0.4447338
Moved 1159.498 491.3975 242.3156 0.3041608 -0.3747028
Moved 1159.529 503.3745 266.7489 0.3318853 -0.3118599
Moved 1159.559 513.66 285.1 0.3556944 -0.2646605
Moved 1159.59 522.1522 298.9402 0.3753522 -0.2290633
Moved 1159.621 531.9394 310.9394 0.3980078 -0.1982011
Moved 1159.652 540.5124 321.0248 0.4178528 -0.1722614
Moved 1159.682 545.762 328.762 0.4300047 -0.1523611
Moved 1159.713 546 336.752 0.4305556 -0.1318107
Moved 1159.744 546 344.4022 0.4305556 -0.1121342
Moved 1159.775 531.6805 357.3195 0.3974087 -0.07891093
Moved 1159.805 518.2806 367.3597 0.3663903 -0.05308732
Moved 1159.836 500.8265 383.1388 0.3259872 -0.01250318
Moved 1159.867 486.4414 393.7352 0.2926884 0.01475087
Moved 1159.897 468.5504 404.3356 0.251274 0.04201524
Moved 1159.928 450.4445 413.2778 0.2093622 0.0650148
Moved 1159.959 431.618 421.5923 0.1657825 0.08639987
Moved 1159.99 415.5939 428.2031 0.1286895 0.1034028
Moved 1160.021 401.2209 433.3896 0.09541868 0.1167427
