the back yard of our house
Stationary 1525.1 351 524 -0.02083332 0.3497942
Stationary 1525.131 351 524 -0.02083332 0.3497942
Moved 1525.161 333 513 -0.06249999 0.321502
Moved 1525.192 323.1889 506.1889 -0.08521094 0.3039837
Moved 1525.223 311.9009 500.9505 -0.1113404 0.2905105
Moved 1525.254 303.1435 495.0717 -0.1316124 0.2753901
Moved 1525.284 291.8682 487.3209 -0.1577124 0.255455
Moved 1525.315 283.0839 480.0839 -0.1780465 0.2368413
Moved 1525.346 271.5 471 -0.2048611 0.2134772
Moved 1525.377 259.4857 461.6143 -0.2326721 0.189337
Moved 1525.407 249.3797 452.3796 -0.2560656 0.1655854
Moved 1525.438 236.8077 442.4462 -0.2851674 0.1400364
Moved 1525.469 223.6308 431.7047 -0.3156693 0.112409
Moved 1525.5 204.9328 414.0883 -0.3589518 0.06709954
Moved 1525.53 190.6247 401.6247 -0.3920725 0.03504286
Moved 1525.561 179.9377 391.9377 -0.4168108 0.0101279
Moved 1525.592 169.8545 384.6409 -0.4401516 -0.00863974
Moved 1525.622 162.383 378.3831 -0.4574467 -0.02473494
Moved 1525.653 156.4072 374.7036 -0.4712797 -0.0341986
Moved 1525.684 154.5 372.5 -0.4756944 -0.03986633
Moved 1525.715 153.561 373 -0.477868 -0.03858032
Stationary 1525.745 154 373 -0.4768519 -0.03858032
Moved 1525.776 166.7175 388.7175 -0.4474132 0.001845497
Moved 1525.807 184.5 408.5 -0.40625 0.05272626
Moved 1525.838 207.0953 434.0953 -0.3539461 0.1185577
Moved 1525.868 231.1739 457.2772 -0.2982086 0.1781819
Moved 1525.899 253.1399 474.8549 -0.2473613 0.2233922
Moved 1525.93 271.25 489.1785 -0.2054399 0.2602328
Moved 1525.96 290.5826 504.9875 -0.1606884 0.3008938
Moved 1525.991 304.2113 515.6585 -0.1291404 0.3283397
Moved 1526.022 312.9379 521.6252 -0.1089401 0.3436863
Moved 1526.053 318.5702 524.7851 -0.09590229 0.3518134
Moved 1526.083 322.5434 526.5435 -0.08670504 0.3563359
Moved 1526.114 325.3113 528.3113 -0.08029798 0.3608828
Moved 1526.145 326.0203 528 -0.07865678 0.3600822
Stationary 1526.176 326.0203 528 -0.07865678 0.3600822
Moved 1526.206 327 528 -0.07638887 0.3600822
Moved 1526.237 327 509.0769 -0.07638887 0.3114117
Moved 1526.268 315 490 -0.1041667 0.2623456
Moved 1526.298 302.3633 460.854 -0.1334182 0.1873816
Moved 1526.329 290.6479 437.0366 -0.1605373 0.126123
Moved 1526.36 280.1245 417.249 -0.184897 0.07522892
Moved 1526.391 272.9077 403.7693 -0.2016024 0.04055895
Moved 1526.421 264.5623 390.7498 -0.2209205 0.007072338
Moved 1526.452 258.3159 380.7545 -0.2353799 -0.01863558
Moved 1526.483 253.3781 373.0672 -0.2468099 -0.03840741
Moved 1526.514 250.2781 366.8344 -0.2539858 -0.05443832
Moved 1526.544 246.5339 361.0677 -0.2626531 -0.06927034
Moved 1526.575 246 360 -0.2638889 -0.07201654
Ended 1526.606 246 360 -0.2638889 -0.07201654
Candidates 1526.729 13 yard yards tears rates rated rats treated treats years tests rewards reward readers
Began 1527.19 158 380 -0.4675925 -0.02057613
Moved 1527.22 180.0424 380 -0.4165686 -0.02057613
Moved 1527.251 207.8252 385.3085 -0.3522564 -0.006922733
Moved 1527.282 230.5141 388.1682 -0.2997358 0.0004326463
Moved 1527.313 248.738 389.9626 -0.257551 0.005047723
Moved 1527.343 265.2852 391.7142 -0.2192472 0.00955303
Moved 1527.374 279.2832 393 -0.1868445 0.01285996
Moved 1527.405 292.4365 395 -0.156397 0.01800408
Moved 1527.435 300.9203 396.6401 -0.1367586 0.02222241
Moved 1527.466 306.7879 398.394 -0.1231761 0.02673337
Moved 1527.497 313.2928 399 -0.1081186 0.02829214
Moved 1527.528 315.5424 400 -0.102911 0.03086416
Moved 1527.558 318.2852 400 -0.09656207 0.03086416
Ended 1527.589 319.5 400 -0.09375001 0.03086416
Accept 1527.651 0 yard
Began 1527.866 490 502 0.300926 0.2932098
Stationary 1527.896 490 502 0.300926 0.2932098
Stationary 1527.927 490 502 0.300926 0.2932098
Moved 1527.958 477.9501 492.7126 0.2730326 0.2693224
Moved 1527.988 466 484.5 0.2453704 0.2481995
Moved 1528.019 447.3377 474.2251 0.2021705 0.2217722
Moved 1528.05 427.1771 461.5551 0.1555026 0.1891848
Moved 1528.081 408.0046 449.2883 0.1111217 0.1576345
Moved 1528.111 395.7297 441.417 0.0827077 0.1373893
Moved 1528.142 381.5713 431.1785 0.04993349 0.1110556
Moved 1528.173 368.2291 421.9374 0.01904885 0.0872876
Moved 1528.204 358.6142 414.8071 -0.003207972 0.0689481
Moved 1528.234 349.3026 407.3026 -0.0247626 0.04964644
Moved 1528.265 341.3614 400.3614 -0.04314492 0.03179366
Moved 1528.296 332.7852 393.8568 -0.06299735 0.01506358
Moved 1528.326 323.6998 387.3499 -0.0840282 -0.00167207
Moved 1528.357 316.2453 381.4969 -0.101284 -0.01672611
Moved 1528.388 305.9976 373.9984 -0.1250055 -0.03601239
Moved 1528.419 296.274 367.7644 -0.1475139 -0.05204636
Moved 1528.449 287.5 362 -0.1678241 -0.06687243
Moved 1528.48 280.3062 357.2042 -0.1844764 -0.0792074
Moved 1528.511 273.7087 353.3544 -0.1997483 -0.08910912
Moved 1528.542 270.6099 350.6099 -0.2069216 -0.09616812
Moved 1528.572 270 350 -0.2083333 -0.09773669
Ended 1528.603 270 350 -0.2083333 -0.09773669
Candidates 1528.695 13 of if is off odd odds id pass pigs ps us kids igf
Began 1529.095 185 373 -0.4050926 -0.03858032
Stationary 1529.125 185 373 -0.4050926 -0.03858032
Moved 1529.156 200.7523 373 -0.368629 -0.03858032
Moved 1529.187 223.8767 373 -0.3151003 -0.03858032
Moved 1529.218 245 381.5 -0.2662037 -0.01671818
Moved 1529.248 264.8703 383.2672 -0.2202076 -0.01217289
Moved 1529.279 281.0696 386.0139 -0.1827093 -0.005108319
Moved 1529.31 293.5 387.5 -0.1539352 -0.001286047
Moved 1529.34 302.6523 389.2174 -0.1327493 0.003131152
Moved 1529.371 307.9424 390 -0.1205036 0.005143954
Moved 1529.402 312.7157 391 -0.1094544 0.007715971
Moved 1529.433 316.216 391 -0.1013519 0.007715971
Moved 1529.463 318.7684 391.8842 -0.09544357 0.009990072
Ended 1529.494 320 392.5 -0.09259259 0.01157403
Accept 1529.556 0 of
Began 1530.262 493 463 0.3078704 0.1929011
Stationary 1530.293 493 463 0.3078704 0.1929011
Stationary 1530.324 493 463 0.3078704 0.1929011
Moved 1530.354 483.229 463 0.2852524 0.1929011
Moved 1530.385 472.1302 463 0.2595607 0.1929011
Moved 1530.416 454.7671 463 0.2193682 0.1929011
Moved 1530.447 441.0696 463 0.1876611 0.1929011
Moved 1530.477 427.8822 463 0.1571347 0.1929011
Moved 1530.508 418.1609 463 0.1346316 0.1929011
Moved 1530.539 408.1364 468.0114 0.1114268 0.2057905
Moved 1530.57 399.6155 471.4615 0.09170254 0.2146642
Moved 1530.6 391.3774 472.2075 0.07263292 0.2165831
Moved 1530.631 383.1526 472.6158 0.05359411 0.2176331
Moved 1530.662 373.5489 473 0.03136307 0.2186213
Moved 1530.693 365.6843 474 0.01315802 0.2211934
Moved 1530.723 357.5 474 -0.005787015 0.2211934
Moved 1530.754 346.7393 476 -0.03069605 0.2263374
Moved 1530.785 337.8135 478.0621 -0.05135755 0.2316412
Moved 1530.815 327.7275 478.8181 -0.07470493 0.2335856
Moved 1530.846 320.4278 480.1907 -0.0916023 0.237116
Moved 1530.877 311.9964 481 -0.1111194 0.2391974
Moved 1530.908 304.4915 482.7543 -0.1284919 0.2437095
Moved 1530.938 298.0258 484.4871 -0.1434588 0.2481664
Moved 1530.969 291.3026 485.8991 -0.1590217 0.2517981
Moved 1531 284.0523 487.6492 -0.1758048 0.2562994
Moved 1531.031 277.2107 489 -0.1916419 0.2597736
Moved 1531.061 268.6782 491.1609 -0.2113931 0.2653314
Moved 1531.092 266.4147 491 -0.2166326 0.2649176
Moved 1531.123 263.6665 492 -0.2229942 0.2674896
Moved 1531.153 261.5 492 -0.2280093 0.2674896
Moved 1531.184 261 493 -0.2291666 0.2700616
Ended 1531.215 261 493 -0.2291666 0.2700616
Candidates 1531.399 13 the life our his lee le other higher lifted likes lose poker its
Began 1531.799 168 393 -0.4444444 0.01285996
Stationary 1531.829 168 393 -0.4444444 0.01285996
Stationary 1531.86 168 393 -0.4444444 0.01285996
Moved 1531.891 182.4585 393 -0.4109758 0.01285996
Moved 1531.922 188.6622 393 -0.3966154 0.01285996
Moved 1531.952 196.1171 393 -0.3793585 0.01285996
Moved 1531.983 204.1608 398.5314 -0.3607389 0.02708682
Moved 1532.014 213.1539 404.0769 -0.3399216 0.04135002
Moved 1532.045 222.8355 407.9342 -0.3175104 0.05127102
Moved 1532.075 232.8726 412.4363 -0.2942765 0.06285047
Moved 1532.106 243.8864 416.9432 -0.2687815 0.0744422
Moved 1532.137 253.9094 419.2274 -0.24558 0.08031727
Moved 1532.167 264.5657 420 -0.2209128 0.08230445
Moved 1532.198 275.6327 421 -0.1952948 0.08487643
Moved 1532.229 283.4717 421 -0.1771487 0.08487643
Moved 1532.26 288.3786 421 -0.1657903 0.08487643
Moved 1532.29 293.6825 421 -0.1535126 0.08487643
Moved 1532.321 297.0934 421 -0.1456171 0.08487643
Moved 1532.352 299.8377 412.1623 -0.1392645 0.06214573
Moved 1532.383 301 409.8188 -0.1365741 0.05611823
Moved 1532.413 302.5 408.5 -0.1331019 0.05272626
Moved 1532.444 303 405.5 -0.1319445 0.04501017
Moved 1532.475 304 403.5203 -0.1296296 0.03991837
Moved 1532.505 304 402.0602 -0.1296296 0.03616313
Moved 1532.536 304 399.3128 -0.1296296 0.02909668
Moved 1532.567 294.1167 396.5583 -0.1525076 0.0220121
Moved 1532.598 285.4333 395 -0.172608 0.01800408
Moved 1532.628 270.9188 392.3837 -0.2062066 0.01127494
Moved 1532.659 255.1637 392 -0.2426766 0.01028803
Moved 1532.69 238.4223 392 -0.28143 0.01028803
Moved 1532.72 226.5 392 -0.3090278 0.01028803
Moved 1532.751 209.1384 402.1276 -0.3492168 0.03633629
Moved 1532.782 196.9242 402 -0.3774903 0.03600815
Moved 1532.813 182.8786 405.7803 -0.4100031 0.04573127
Moved 1532.843 173.4746 409.1751 -0.4317717 0.05446269
Moved 1532.874 167.0156 411.9922 -0.4467231 0.06170822
Moved 1532.905 163.4886 413 -0.4548876 0.06430033
Moved 1532.936 161.5 414 -0.4594907 0.06687239
Moved 1532.966 160 415.9277 -0.462963 0.07183035
Moved 1532.997 159 418.3618 -0.4652778 0.07809082
Moved 1533.028 159 426.2959 -0.4652778 0.0984976
Moved 1533.058 159 443.1005 -0.4652778 0.1417194
Moved 1533.089 169.922 459.8441 -0.4399953 0.184784
Moved 1533.12 178.1708 477.3417 -0.4209009 0.2297882
Moved 1533.151 185.4465 497.0419 -0.4040589 0.2804576
Moved 1533.181 189.3571 507.7142 -0.3950067 0.3079067
Moved 1533.212 192.3172 515.9517 -0.3881546 0.3290937
Moved 1533.243 194 523.1444 -0.3842593 0.3475936
Moved 1533.274 195 526.8258 -0.3819444 0.3570621
Moved 1533.304 196 529.1662 -0.3796296 0.3630817
Moved 1533.335 196 531 -0.3796296 0.3677982
Moved 1533.366 196 532 -0.3796296 0.3703703
Moved 1533.396 196 533.0531 -0.3796296 0.3730789
Moved 1533.427 196 534.3591 -0.3796296 0.3764378
Ended 1533.458 197 534 -0.3773148 0.3755144
Accept 1533.642 1 life
Began 1534.288 405 426 0.1041667 0.09773654
Stationary 1534.318 405 426 0.1041667 0.09773654
Stationary 1534.349 405 426 0.1041667 0.09773654
Moved 1534.38 378.7946 426 0.04350612 0.09773654
Moved 1534.411 348.944 426 -0.02559255 0.09773654
Moved 1534.441 315.807 426 -0.1022987 0.09773654
Moved 1534.472 282.7517 426 -0.1788155 0.09773654
Moved 1534.503 250.6885 426 -0.253036 0.09773654
Moved 1534.533 230.407 426 -0.2999839 0.09773654
Moved 1534.564 211.1265 416.1265 -0.3446145 0.07234181
Moved 1534.595 196.1314 416.8263 -0.3793255 0.07414162
Moved 1534.626 185.1853 417 -0.4046637 0.0745884
Moved 1534.656 174.8943 417 -0.4284855 0.0745884
Moved 1534.687 165.6308 416 -0.4499286 0.07201634
Moved 1534.718 158.3511 414.117 -0.4667798 0.06717332
Moved 1534.749 152.3678 412.7893 -0.48063 0.06375846
Moved 1534.779 145.912 412 -0.4955741 0.06172835
Moved 1534.81 140.3847 410.1923 -0.5083687 0.05707897
Moved 1534.841 135.4303 409.4303 -0.5198373 0.05511907
Moved 1534.871 131.9857 409 -0.5278109 0.05401234
Moved 1534.902 129.2371 408.2371 -0.5341733 0.05205012
Moved 1534.933 125.4901 408 -0.542847 0.05144025
Moved 1534.964 120.4873 408 -0.5544276 0.05144025
Moved 1534.994 118.3321 408 -0.5594164 0.05144025
Moved 1535.025 113.1411 408 -0.5714326 0.05144025
Moved 1535.056 108.6087 408 -0.5819243 0.05144025
Moved 1535.087 104.5156 408 -0.5913991 0.05144025
Moved 1535.117 101.5634 408 -0.5982329 0.05144025
Moved 1535.148 97.80135 408 -0.6069413 0.05144025
Moved 1535.179 96.5 408 -0.6099538 0.05144025
Ended 1535.209 96 408 -0.6111112 0.05144025
Delete 1535.271 LeftSwipe
Began 1535.486 520 485 0.3703704 0.2494856
Stationary 1535.517 520 485 0.3703704 0.2494856
Moved 1535.547 500.6519 485 0.3255831 0.2494856
Moved 1535.578 481.3539 485 0.2809117 0.2494856
Moved 1535.609 460.4843 485 0.2326025 0.2494856
Moved 1535.64 443.6955 485 0.1937395 0.2494856
Moved 1535.67 430.9001 485 0.1641207 0.2494856
Moved 1535.701 421.9176 485 0.1433278 0.2494856
Moved 1535.732 410.0757 485 0.1159158 0.2494856
Moved 1535.763 401.0027 485 0.09491364 0.2494856
Moved 1535.793 393.7048 485 0.0780205 0.2494856
Moved 1535.824 387.6148 485 0.0639232 0.2494856
Moved 1535.855 380.1239 485 0.04658312 0.2494856
Moved 1535.885 374.5746 485 0.03373742 0.2494856
Moved 1535.916 369.0504 485 0.02094994 0.2494856
Moved 1535.947 364.1408 485 0.009585322 0.2494856
Moved 1535.978 349.83 485 -0.02354175 0.2494856
Moved 1536.008 344.2792 485 -0.03639082 0.2494856
Moved 1536.039 335.4438 485 -0.05684317 0.2494856
Moved 1536.07 322.9638 489.2507 -0.08573185 0.2604183
Moved 1536.101 311.5775 494.3557 -0.1120892 0.2735484
Moved 1536.131 302.7057 497.1962 -0.1326257 0.2808544
Moved 1536.162 294.9139 499.3621 -0.1506623 0.286425
Moved 1536.193 287.5088 503.2456 -0.1678038 0.2964135
Moved 1536.224 282.009 505.9955 -0.1805346 0.3034862
Moved 1536.254 279.2535 507.7465 -0.1869131 0.3079898
Moved 1536.285 278 509.1828 -0.1898148 0.3116841
Moved 1536.316 277 510.5 -0.1921296 0.3150719
Ended 1536.346 277 510.5 -0.1921296 0.3150719
Candidates 1536.439 13 our or pour it pre life pure poor lite port poker other peer
Began 1536.9 293 367 -0.1550926 -0.05401234
Stationary 1536.93 293 367 -0.1550926 -0.05401234
Stationary 1536.961 293 367 -0.1550926 -0.05401234
Stationary 1536.992 293 367 -0.1550926 -0.05401234
Moved 1537.022 323.8032 372.4022 -0.08378893 -0.04011782
Moved 1537.053 349.2327 382.0776 -0.02492433 -0.01523273
Moved 1537.084 362.5563 386.2225 0.00591735 -0.00457171
Moved 1537.115 373.5728 390.7152 0.0314186 0.006983525
Moved 1537.145 379.6319 393.3159 0.04544417 0.01367259
Moved 1537.176 385.1144 396.0572 0.05813519 0.02072323
Moved 1537.207 387.5 397 0.06365737 0.02314815
Moved 1537.238 389.5 398 0.06828706 0.02572008
Ended 1537.268 389 398 0.06712963 0.02572008
Accept 1537.33 0 our
Began 1537.668 275 330 -0.1967592 -0.149177
Stationary 1537.698 275 330 -0.1967592 -0.149177
Moved 1537.729 289.8986 344.8986 -0.1622719 -0.1108577
Moved 1537.76 320.7211 373.9033 -0.09092336 -0.03625705
Moved 1537.791 355 404 -0.01157408 0.04115226
Moved 1537.821 378.6045 422.0836 0.04306604 0.08766358
Moved 1537.852 396.0075 437.0062 0.08335064 0.1260447
Moved 1537.883 408.6608 448.6608 0.1126407 0.1560204
Moved 1537.914 420.5789 457.5789 0.1402289 0.1789578
Moved 1537.944 428.8683 462.9561 0.1594173 0.1927881
Moved 1537.975 434.4386 468.4387 0.1723116 0.2068894
Moved 1538.006 440.4209 472.2806 0.1861595 0.2167709
Moved 1538.036 445.7934 476.8967 0.1985957 0.2286436
Moved 1538.067 452.2871 482.287 0.2136275 0.2425078
Moved 1538.098 458.7986 487.7986 0.2287004 0.2566835
Moved 1538.129 467.5529 495.5529 0.2489651 0.2766277
Moved 1538.159 476.822 503.822 0.2704213 0.2978961
Moved 1538.19 486.0898 512.0898 0.2918746 0.3191608
Moved 1538.221 491.6953 517.543 0.3048503 0.3331866
Moved 1538.252 495.5544 520.5544 0.3137834 0.3409321
Moved 1538.282 498.3068 523.3068 0.3201546 0.3480113
Moved 1538.313 498 525.0318 0.3194444 0.352448
Moved 1538.344 498 527.3445 0.3194444 0.3583964
Moved 1538.375 477.4056 532.4555 0.2717724 0.3715419
Moved 1538.405 457.1068 535.9822 0.2247841 0.3806126
Moved 1538.436 437.1425 537 0.1785705 0.3832304
Moved 1538.467 418.6846 537 0.135844 0.3832304
Moved 1538.497 399.6438 537 0.091768 0.3832304
Moved 1538.528 385.7198 537 0.05953649 0.3832304
Moved 1538.559 371.999 527.1985 0.02777537 0.3580209
Moved 1538.59 360.7605 526.1901 0.001760423 0.3554271
Moved 1538.62 348.7509 521.8754 -0.02603968 0.3443297
Moved 1538.651 336.4032 516.3613 -0.05462215 0.3301472
Moved 1538.682 319.2761 504.5656 -0.09426837 0.2998086
Moved 1538.713 311.8677 498.9118 -0.1114173 0.285267
Moved 1538.743 295.0882 487.9075 -0.1502589 0.2569637
Moved 1538.774 279.822 474.8517 -0.1855972 0.2233839
Moved 1538.805 263.9348 461.279 -0.2223731 0.1884747
Moved 1538.835 240.5051 441.7186 -0.2766087 0.1381652
Moved 1538.866 219.2487 423.2842 -0.3258132 0.09075145
Moved 1538.897 202.4167 408.4167 -0.3647761 0.05251217
Moved 1538.928 190.4512 396.4512 -0.392474 0.02173663
Moved 1538.958 180.4194 387.4194 -0.4156958 -0.001493501
Moved 1538.989 172.1446 379.1446 -0.4348504 -0.02277633
Moved 1539.02 167.2491 374.6246 -0.4461826 -0.0344019
Moved 1539.051 165.5 372.5 -0.4502315 -0.03986633
Moved 1539.081 165 372 -0.4513889 -0.04115226
Stationary 1539.112 165 372 -0.4513889 -0.04115226
Stationary 1539.143 165 372 -0.4513889 -0.04115226
Stationary 1539.173 165 372 -0.4513889 -0.04115226
Moved 1539.204 182.0184 395.7822 -0.4119945 0.02001598
Moved 1539.235 194.0482 413.0723 -0.3841478 0.06448624
Moved 1539.266 202.457 429.9139 -0.3646829 0.1078033
Moved 1539.296 212.9039 447.5818 -0.3405002 0.1532454
Moved 1539.327 219.9276 461.8552 -0.3242416 0.1899568
Moved 1539.358 227.4487 474.8973 -0.3068318 0.2235013
Moved 1539.389 233.3064 485.766 -0.2932723 0.2514557
Moved 1539.419 238.8111 494.7167 -0.2805298 0.274477
Moved 1539.45 243.6565 501.9696 -0.2693135 0.2931316
Moved 1539.481 247.4052 507.8104 -0.2606361 0.3081542
Moved 1539.511 250.7953 511.7953 -0.2527887 0.3184034
Moved 1539.542 254.5395 517.0789 -0.2441216 0.3319931
Moved 1539.573 257.2856 520.2856 -0.2377648 0.3402407
Moved 1539.604 259.7883 522.7883 -0.2319716 0.3466776
Moved 1539.634 261.2374 524.2374 -0.2286171 0.3504049
