just in time for the party
Stationary 1010.692 428 262 0.1574074 -0.3247548
Stationary 1010.736 428 262 0.1574074 -0.3247548
Stationary 1010.78 428 262 0.1574074 -0.3247548
Moved 1010.829 413.0081 262 0.1227039 -0.3247548
Moved 1010.883 396.8879 262 0.08538862 -0.3247548
Moved 1010.928 387.6488 262 0.06400178 -0.3247548
Moved 1010.975 381.7264 262 0.05029251 -0.3247548
Moved 1011.018 379.7731 262 0.0457711 -0.3247548
Moved 1011.061 378.6271 262 0.0431183 -0.3247548
Moved 1011.104 377.7501 262 0.04108816 -0.3247548
Moved 1011.16 433.707 302.2242 0.170618 -0.201519
Moved 1011.205 473.5254 325.8475 0.2627903 -0.1291438
Moved 1011.251 509.419 345.4653 0.3458773 -0.06904013
Moved 1011.297 535 358.5 0.4050927 -0.02910539
Moved 1011.341 550.6648 368.3318 0.4413537 0.001016692
Moved 1011.385 565.2488 378.6245 0.4751131 0.0325505
Moved 1011.427 569.5748 382.5748 0.4851268 0.04465309
Moved 1011.469 572 385 0.4907407 0.05208334
Moved 1011.511 573.3017 386.3017 0.4937539 0.05607143
Stationary 1011.553 573 386 0.4930556 0.05514706
Moved 1011.623 497.4852 364.3961 0.3182528 -0.01104149
Moved 1011.667 450.1576 359 0.2086982 -0.02757344
Moved 1011.71 430.8153 357 0.1639243 -0.03370098
Moved 1011.754 410.9436 357 0.117925 -0.03370098
Moved 1011.799 395.0494 357 0.08113295 -0.03370098
Moved 1011.845 384.4152 357 0.05651662 -0.03370098
Moved 1011.889 377.7339 364 0.04105061 -0.01225481
Moved 1011.933 374.8638 364 0.03440688 -0.01225481
Ended 1011.977 374 365.2258 0.03240744 -0.008499576
Candidates 1012.07 5 for door foot fit fort
Began 1012.444 448 251 0.2037037 -0.358456
Stationary 1012.492 448 251 0.2037037 -0.358456
Moved 1012.535 448 274.3484 0.2037037 -0.2869228
Moved 1012.58 448 311.8638 0.2037037 -0.1719858
Moved 1012.624 448 332.2109 0.2037037 -0.109648
Moved 1012.67 448 338.854 0.2037037 -0.08929543
Moved 1012.716 448 342 0.2037037 -0.07965678
Ended 1012.76 448 343.5 0.2037037 -0.07506128
Accept 1012.804 for
Began 1013.196 439 263 0.1828703 -0.3216912
Stationary 1013.247 439 263 0.1828703 -0.3216912
Stationary 1013.291 439 263 0.1828703 -0.3216912
Moved 1013.337 439 293.8162 0.1828703 -0.2272787
Moved 1013.388 428.8707 332.905 0.1594229 -0.1075215
Moved 1013.433 426.9224 354.233 0.1549129 -0.0421783
Moved 1013.479 426 373.63 0.1527777 0.01724879
Moved 1013.523 424.2895 377.7105 0.1488182 0.02975024
Moved 1013.568 424 381.5 0.1481481 0.0413603
Moved 1013.613 423.033 383 0.1459097 0.04595589
Stationary 1013.656 423 383 0.1458333 0.04595589
Moved 1013.703 461.3308 336.1369 0.234562 -0.09761979
Moved 1013.749 479 310.5 0.275463 -0.1761642
Moved 1013.807 486.9823 295.0176 0.2939406 -0.2235979
Moved 1013.854 489.2827 287.7173 0.2992655 -0.2459639
Moved 1013.899 489 280.7731 0.2986111 -0.2672392
Moved 1013.945 489 275.5 0.2986111 -0.2833946
Moved 1013.991 478.5078 273 0.2743237 -0.291054
Moved 1014.035 458.2598 284.7402 0.2274531 -0.2550852
Moved 1014.082 435.163 307.0309 0.1739884 -0.1867926
Moved 1014.13 415.8187 327.1813 0.1292099 -0.1250572
Moved 1014.178 395.5612 353.7985 0.08231749 -0.04350943
Moved 1014.224 381.306 375.3881 0.04931937 0.02263509
Moved 1014.297 370.5 388.5 0.02430558 0.06280632
Moved 1014.342 370 391.2437 0.02314816 0.07121231
Ended 1014.387 370 392 0.02314816 0.07352946
Candidates 1014.466 5 the there threw further they
Began 1014.92 417 258 0.1319444 -0.3370098
Stationary 1014.97 417 258 0.1319444 -0.3370098
Moved 1015.016 417 272.2616 0.1319444 -0.2933163
Moved 1015.063 417 320.0706 0.1319444 -0.1468426
Moved 1015.109 417 345.3297 0.1319444 -0.06945554
Moved 1015.154 417 354.0953 0.1319444 -0.04260026
Ended 1015.201 417 357 0.1319444 -0.03370098
Accept 1015.245 the
Began 1015.517 417 312 0.1319444 -0.1715685
Stationary 1015.564 417 312 0.1319444 -0.1715685
Moved 1015.611 468.4697 333.5249 0.2510872 -0.1056222
Moved 1015.658 510.3989 349.114 0.3481456 -0.05786157
Moved 1015.704 543.2433 356.3739 0.4241742 -0.03561917
Moved 1015.75 561.1304 362.2826 0.4655797 -0.01751657
Moved 1015.798 573.3342 367.6671 0.4938292 -0.001019777
Moved 1015.847 579.9698 369.9698 0.5091895 0.006035169
Moved 1015.892 582.5 371 0.5150463 0.009191177
Moved 1015.945 583 373.0832 0.5162038 0.0155736
Moved 1015.99 583 375.1827 0.5162038 0.02200594
Moved 1016.035 535.7757 368.6215 0.4068882 0.001904263
Moved 1016.079 465.5 348.5 0.244213 -0.05974265
Moved 1016.123 388.5873 325.9566 0.06617427 -0.1288093
Moved 1016.186 319 310 -0.09490739 -0.1776961
Moved 1016.232 294.7166 308 -0.1511189 -0.1838235
Moved 1016.277 283.4911 308 -0.1771038 -0.1838235
Moved 1016.322 275.4933 308 -0.1956174 -0.1838235
Moved 1016.368 268.8761 308 -0.210935 -0.1838235
Moved 1016.415 262.9635 308 -0.2246216 -0.1838235
Moved 1016.466 256.2383 306 -0.2401892 -0.189951
Moved 1016.514 253.5 306 -0.2465278 -0.189951
Moved 1016.561 253 306 -0.2476852 -0.189951
Moved 1016.606 290.7478 349.0601 -0.1603059 -0.0580265
Moved 1016.676 333.5691 394.283 -0.06118258 0.08052378
Moved 1016.722 353.0246 418.0328 -0.01614685 0.1532867
Moved 1016.769 363.9299 430.8949 0.009097059 0.1926927
Moved 1016.814 368.2704 437 0.01914452 0.2113971
Moved 1016.858 370.1183 440.1183 0.02342204 0.2209507
Moved 1016.901 371 442.5765 0.025463 0.2284819
Moved 1016.949 378.6422 443.8807 0.04315316 0.2324778
Moved 1016.995 400.1055 444 0.09283681 0.2328433
Moved 1017.041 414.4516 444 0.1260455 0.2328433
Moved 1017.086 419.1002 444 0.136806 0.2328433
Moved 1017.155 423.3878 444 0.146731 0.2328433
Moved 1017.199 425.2248 444 0.1509834 0.2328433
Moved 1017.244 426 444 0.1527777 0.2328433
Moved 1017.291 429.4147 437 0.1606823 0.2113971
Moved 1017.34 442.7667 428.94 0.1915895 0.1867034
Moved 1017.385 470.2943 397.3879 0.2553109 0.09003654
Moved 1017.431 481.6555 377.0335 0.28161 0.02767619
Moved 1017.477 484.9565 367.087 0.2892512 -0.002797164
Ended 1017.521 486 364 0.2916667 -0.01225481
Candidates 1017.6 5 park path larry oath pai
Began 1019.117 427 318 0.1550926 -0.1531863
Ended 1019.174 427 318 0.1550926 -0.1531863
Cancel 1019.221
Began 1019.631 427 294 0.1550926 -0.2267157
Stationary 1019.682 427 294 0.1550926 -0.2267157
Moved 1019.726 462.5238 328.2508 0.2373236 -0.1217806
Moved 1019.772 513.5 364.5 0.3553241 -0.01072304
Moved 1019.818 546.5134 384.8438 0.4317438 0.05160467
Moved 1019.866 573.4568 405.5927 0.4941131 0.1151736
Moved 1019.914 591.5 420 0.5358797 0.1593137
Moved 1019.959 594.426 422.426 0.5426527 0.1667462
Moved 1020.007 597 425 0.548611 0.1746324
Stationary 1020.053 597 425 0.548611 0.1746324
Moved 1020.098 502.8517 382.1407 0.3306752 0.04332319
Moved 1020.145 445.4207 355.5022 0.197733 -0.03828975
Moved 1020.189 427.5641 349.7128 0.1563983 -0.05602678
Moved 1020.234 405.9707 342.7427 0.1064137 -0.07738151
Moved 1020.278 386.749 335.8745 0.061919 -0.09842368
Moved 1020.323 363.5296 327.5127 0.008170406 -0.124042
Moved 1020.37 339.1525 317.3842 -0.04825806 -0.1550731
Moved 1020.414 319.781 308.3124 -0.09309947 -0.1828662
Moved 1020.49 295.1156 296.0578 -0.1501953 -0.2204111
Moved 1020.535 286.2624 293.0875 -0.170689 -0.2295114
Moved 1020.58 279.7826 292 -0.1856886 -0.232843
Moved 1020.622 276.9153 291 -0.1923256 -0.2359069
Moved 1020.665 275.7165 291 -0.1951007 -0.2359069
Moved 1020.711 291.2556 322.6425 -0.1591304 -0.1389629
Moved 1020.756 324.8668 364.1335 -0.08132681 -0.01184576
Moved 1020.801 345.977 391.636 -0.03246059 0.07241436
Moved 1020.847 351.9637 399.9274 -0.01860251 0.09781698
Moved 1020.893 354 403.8979 -0.01388888 0.1099813
Moved 1020.969 356 407.5 -0.009259283 0.1210172
Moved 1021.014 360.0493 409 0.0001142422 0.1256129
Moved 1021.059 373.0623 412.3541 0.03023684 0.1358889
Moved 1021.105 384.919 413 0.05768289 0.1378676
Moved 1021.15 391.2169 413 0.07226129 0.1378676
Moved 1021.194 396.6111 413 0.08474797 0.1378676
Moved 1021.24 406.6805 413 0.1080567 0.1378676
Moved 1021.286 429.0998 413 0.1599532 0.1378676
Moved 1021.331 446.9353 413 0.2012392 0.1378676
Moved 1021.378 473.4679 402.5064 0.2626572 0.1057182
Ended 1021.451 491 399 0.3032407 0.09497554
Candidates 1021.521 5 party pay part goat host
Began 1022.134 432 262 0.1666667 -0.3247548
Stationary 1022.178 432 262 0.1666667 -0.3247548
Moved 1022.224 432 289.0173 0.1666667 -0.2419815
Moved 1022.27 432 310.5945 0.1666667 -0.1758745
Moved 1022.315 432 322.411 0.1666667 -0.1396722
Moved 1022.361 432 326.6646 0.1666667 -0.1266405
Ended 1022.406 432 327 0.1666667 -0.1256128
Accept 1022.49 party
PhraseEnd 1023.166
