a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 1049.26 363.9513 268.6331 0.009146531 -0.3070139
Moved 1049.275 364 289.2095 0.009259283 -0.2540909
Moved 1049.292 364 317.3104 0.009259283 -0.181815
Moved 1049.306 364 343.4857 0.009259283 -0.1144917
Moved 1049.323 376.1046 373.7467 0.03727903 -0.03665971
Moved 1049.339 380.4674 390.7139 0.04737834 0.006980189
Moved 1049.353 384.6366 404.0688 0.05702912 0.04132926
Moved 1049.368 389.7964 423.5867 0.068973 0.09152938
Moved 1049.383 393.9523 436.8568 0.07859319 0.1256603
Moved 1049.399 398.0918 447.9114 0.08817533 0.154093
Moved 1049.415 400.4873 454.462 0.09372064 0.1709412
Moved 1049.431 403.2346 461.5865 0.1000801 0.1892656
Moved 1049.446 404.5086 465.5258 0.1030292 0.1993976
Moved 1049.462 405.5 468.5 0.1053241 0.2070472
Moved 1049.475 405.9208 470.8417 0.1062982 0.2130701
Moved 1049.492 406 473.6307 0.1064815 0.2202435
Moved 1049.508 407 474.6807 0.1087963 0.2229441
Moved 1049.522 407 476.0666 0.1087963 0.2265086
Stationary 1049.537 407 476.0666 0.1087963 0.2265086
Moved 1049.555 407 477.8411 0.1087963 0.2310727
Moved 1049.568 407 479.2252 0.1087963 0.2346325
Stationary 1049.583 407 479.2252 0.1087963 0.2346325
Stationary 1049.598 407 479.2252 0.1087963 0.2346325
Moved 1049.615 408.0717 480 0.1112771 0.2366254
Moved 1049.63 408 481.4594 0.1111111 0.2403789
Stationary 1049.646 408 481 0.1111111 0.2391974
Moved 1049.661 409.1155 481 0.1136933 0.2391974
Moved 1049.681 410.6207 482 0.1171775 0.2417695
Moved 1049.694 413.2418 482 0.1232449 0.2417695
Moved 1049.708 421.2307 482 0.1417377 0.2417695
Moved 1049.723 431.0007 482 0.1643534 0.2417695
Moved 1049.739 439.6187 482 0.1843025 0.2417695
Moved 1049.754 448.1597 482 0.2040735 0.2417695
Moved 1049.769 456.8654 477.9883 0.2242256 0.2314514
Moved 1049.784 464.7244 475 0.2424176 0.2237653
Moved 1049.801 471.7056 473.6589 0.2585777 0.2203159
Moved 1049.815 475.3432 474 0.2669981 0.2211934
Moved 1049.831 480.4673 473 0.2788594 0.2186213
Moved 1049.846 484.618 473 0.2884675 0.2186213
Moved 1049.861 486.5884 473 0.2930287 0.2186213
Moved 1049.877 487.9757 473 0.29624 0.2186213
Moved 1049.892 489.3593 473 0.2994429 0.2186213
Moved 1049.908 490 473 0.300926 0.2186213
Stationary 1049.922 490 473 0.300926 0.2186213
Stationary 1049.937 490 473 0.300926 0.2186213
Stationary 1049.955 490 473 0.300926 0.2186213
Stationary 1049.969 490 473 0.300926 0.2186213
Stationary 1049.983 490 473 0.300926 0.2186213
Moved 1050 475.7607 473 0.2679647 0.2186213
Moved 1050.015 466.3636 473 0.2462121 0.2186213
Moved 1050.03 453.6568 473 0.2167981 0.2186213
Moved 1050.046 443.8631 473 0.1941276 0.2186213
Moved 1050.062 430.9091 473 0.1641415 0.2186213
Moved 1050.078 418.5483 473 0.1355285 0.2186213
Moved 1050.093 406.0202 477.6509 0.1065283 0.2305836
Moved 1050.108 397.8353 481.033 0.08758167 0.2392822
Moved 1050.123 387.9716 482.4326 0.06474902 0.2428822
Moved 1050.138 381.9921 483.8016 0.05090763 0.2464031
Moved 1050.156 376.517 485.7932 0.0382337 0.2515257
Moved 1050.17 369.765 487.247 0.02260407 0.2552648
Moved 1050.186 365.7298 488 0.01326333 0.2572016
Moved 1050.204 361.9327 489.0224 0.004473825 0.2598312
Moved 1050.216 357.7705 489 -0.005160918 0.2597736
Moved 1050.231 354.6001 490.8 -0.01249969 0.2644032
Moved 1050.246 351.6255 491 -0.01938547 0.2649176
Moved 1050.262 347.5 492.5 -0.02893518 0.2687756
Moved 1050.279 345.7573 492.6213 -0.03296921 0.2690878
Moved 1050.295 341.9655 493 -0.04174655 0.2700616
Moved 1050.309 339.21 493 -0.04812494 0.2700616
Moved 1050.324 334.635 494 -0.05871534 0.2726337
Moved 1050.339 329.3204 494 -0.07101759 0.2726337
Moved 1050.354 322.5 494 -0.08680557 0.2726337
Moved 1050.371 315.4424 494 -0.1031427 0.2726337
Moved 1050.385 309.9662 494 -0.1158189 0.2726337
Moved 1050.402 304.446 494 -0.1285971 0.2726337
Moved 1050.417 298.6599 494 -0.1419911 0.2726337
Moved 1050.433 293.3403 494 -0.1543048 0.2726337
Ended 1050.45 289 494 -0.1643519 0.2726337
Candidates 1050.569 12 picture opposite occur issue pursue prudie pair pressure pundit poster pitcher outfit
Began 1051.138 415 323 0.1273148 -0.1671811
Stationary 1051.156 415 323 0.1273148 -0.1671811
Stationary 1051.17 415 323 0.1273148 -0.1671811
Stationary 1051.185 415 323 0.1273148 -0.1671811
Stationary 1051.203 415 323 0.1273148 -0.1671811
Stationary 1051.218 415 323 0.1273148 -0.1671811
