did you have a good time
did you have a good time
Basic
0.6 0.6
432 388.8
Began 2910.568 244 278 -0.2685185 -0.2829219
Stationary 2910.586 244 278 -0.2685185 -0.2829219
Stationary 2910.601 244 278 -0.2685185 -0.2829219
Stationary 2910.618 244 278 -0.2685185 -0.2829219
Stationary 2910.632 244 278 -0.2685185 -0.2829219
Moved 2910.647 244 290.7366 -0.2685185 -0.250163
Moved 2910.663 244 295.3632 -0.2685185 -0.2382635
Moved 2910.678 244 301 -0.2685185 -0.2237656
Moved 2910.694 244 304.6496 -0.2685185 -0.2143787
Moved 2910.71 244 308.2024 -0.2685185 -0.2052408
Moved 2910.726 244 311 -0.2685185 -0.1980453
Moved 2910.739 244 312.973 -0.2685185 -0.1929708
Moved 2910.756 244 314.4078 -0.2685185 -0.1892805
Moved 2910.771 244 315.848 -0.2685185 -0.1855761
Moved 2910.787 234.9698 317.29 -0.2894218 -0.1818673
Moved 2910.802 237 318.2609 -0.2847222 -0.1793701
Moved 2910.818 235.2037 319 -0.2888804 -0.1774692
Moved 2910.833 233.7684 320.2316 -0.2922028 -0.1743014
Moved 2910.848 231.329 321.671 -0.2978494 -0.1705994
Moved 2910.865 229.8902 323.1097 -0.30118 -0.1668989
Moved 2910.88 228.5 323 -0.3043981 -0.1671811
Moved 2910.895 227.007 324.9929 -0.3078541 -0.1620554
Moved 2910.91 225.9217 326.0783 -0.3103665 -0.1592637
Moved 2910.927 225.4572 328.0856 -0.3114416 -0.154101
Moved 2910.941 224.0185 329.9815 -0.3147719 -0.1492246
Moved 2910.956 224 331.4203 -0.3148148 -0.145524
Moved 2910.972 224 333.7188 -0.3148148 -0.1396123
Moved 2910.987 224 337.8934 -0.3148148 -0.1288751
Moved 2911.002 224 340.4646 -0.3148148 -0.1222619
Moved 2911.019 224 343.5926 -0.3148148 -0.1142167
Moved 2911.033 224 350.2571 -0.3148148 -0.09707533
Moved 2911.049 224 354.0812 -0.3148148 -0.08723977
Moved 2911.064 231.9732 358.4171 -0.2963584 -0.07608791
Moved 2911.08 235.2946 366.442 -0.2886699 -0.05544772
Moved 2911.094 243.0601 376.0702 -0.2706942 -0.03068382
Moved 2911.11 253.1705 384.7176 -0.2472905 -0.00844245
Moved 2911.126 264.4531 395.0898 -0.2211734 0.01823512
Moved 2911.141 277.2422 405.1938 -0.1915689 0.04422266
Moved 2911.156 293.0472 416.6707 -0.1549833 0.07374151
Moved 2911.172 319.423 434.9158 -0.09392827 0.120668
Moved 2911.188 346.3969 456.0502 -0.03148863 0.1750262
Moved 2911.203 370.4123 474.085 0.02410263 0.221412
Moved 2911.218 386.1161 487.9045 0.06045401 0.256956
Moved 2911.234 402 499.5 0.09722222 0.2867798
Moved 2911.249 414.3594 509.0796 0.1258321 0.3114186
Moved 2911.265 425.3151 516.9393 0.1511922 0.331634
Moved 2911.279 435.1553 523.5242 0.1739706 0.3485706
Moved 2911.294 442.3339 529.2671 0.1905876 0.3633412
Moved 2911.31 448 532 0.2037037 0.3703703
Moved 2911.326 451.8782 534.9391 0.212681 0.3779297
Moved 2911.348 455.3268 537 0.2206638 0.3832304
Stationary 2911.358 455.3268 537 0.2206638 0.3832304
Moved 2911.372 456.5 538.5 0.2233796 0.3870883
Moved 2911.387 457.1662 539.1662 0.2249218 0.3888018
Stationary 2911.403 457.1662 539.1662 0.2249218 0.3888018
Moved 2911.418 458 540.2067 0.2268519 0.391478
Stationary 2911.434 458 540.2067 0.2268519 0.391478
Stationary 2911.449 458 540 0.2268519 0.3909464
Stationary 2911.465 458 540 0.2268519 0.3909464
Moved 2911.48 446.8303 540 0.200996 0.3909464
Moved 2911.495 437.4915 530.3462 0.1793784 0.3661166
Moved 2911.514 426 525 0.1527777 0.3523662
Moved 2911.527 403.8864 508.7202 0.1015889 0.3104942
Moved 2911.542 386.4007 498.3171 0.06111264 0.2837372
Moved 2911.557 361.6634 478.9531 0.00385046 0.2339329
Moved 2911.573 347.3331 467.2775 -0.02932161 0.203903
Moved 2911.59 330.2152 454.4114 -0.06894618 0.1708112
Moved 2911.604 317.4613 444.1366 -0.09846915 0.1443842
Moved 2911.619 304.4385 434.0077 -0.1286146 0.1183325
Moved 2911.634 291.4728 424.9233 -0.1586278 0.09496724
Moved 2911.651 280.8362 416.0025 -0.1832494 0.07202281
Moved 2911.664 271.9795 407.9795 -0.2037513 0.05138758
Moved 2911.68 266.7848 403.5886 -0.215776 0.040094
Moved 2911.696 261.288 398.288 -0.2285 0.02646077
Moved 2911.712 257.151 394.151 -0.2380764 0.01582044
Moved 2911.727 251.7977 388.7977 -0.2504684 0.002051616
Moved 2911.744 249.018 386.018 -0.2569028 -0.005097801
Moved 2911.759 246.143 382.1429 -0.263558 -0.01506452
Moved 2911.773 244.6316 380.6315 -0.2670566 -0.0189519
Moved 2911.789 243.3896 379.3896 -0.2699315 -0.0221462
Moved 2911.804 243 379 -0.2708333 -0.02314815
Moved 2911.82 243 377.63 -0.2708333 -0.02667188
Ended 2911.834 243 377 -0.2708333 -0.02829226
Candidates 2911.987 12 said asia aids cautious aid various says sits suits cross did caps
Began 2912.666 369 305 0.02083332 -0.2134774
Stationary 2912.683 369 305 0.02083332 -0.2134774
Ended 2912.697 369 305 0.02083332 -0.2134774
NextCandidatePanel 2912.758
Began 2913.24 375 319 0.03472219 -0.1774692
Stationary 2913.252 375 319 0.03472219 -0.1774692
Stationary 2913.267 375 319 0.03472219 -0.1774692
Stationary 2913.283 375 319 0.03472219 -0.1774692
Stationary 2913.3 375 319 0.03472219 -0.1774692
Stationary 2913.316 375 319 0.03472219 -0.1774692
Ended 2913.33 375 319 0.03472219 -0.1774692
NextCandidatePanel 2913.388
Began 2913.866 374 349 0.03240744 -0.1003086
Stationary 2913.886 374 349 0.03240744 -0.1003086
Stationary 2913.899 374 349 0.03240744 -0.1003086
Stationary 2913.916 374 349 0.03240744 -0.1003086
Stationary 2913.931 374 349 0.03240744 -0.1003086
Stationary 2913.946 374 349 0.03240744 -0.1003086
Ended 2913.962 374 349 0.03240744 -0.1003086
NextCandidatePanel 2914.006
Began 2914.606 359 369 -0.002314796 -0.04886839
Stationary 2914.625 359 369 -0.002314796 -0.04886839
Stationary 2914.639 359 369 -0.002314796 -0.04886839
Stationary 2914.66 359 369 -0.002314796 -0.04886839
Stationary 2914.67 359 369 -0.002314796 -0.04886839
Stationary 2914.686 359 369 -0.002314796 -0.04886839
Stationary 2914.701 359 369 -0.002314796 -0.04886839
Ended 2914.718 359 369 -0.002314796 -0.04886839
NextCandidatePanel 2914.777
Began 2914.929 354 357 -0.01388888 -0.07973259
Stationary 2914.949 354 357 -0.01388888 -0.07973259
Stationary 2914.965 354 357 -0.01388888 -0.07973259
Stationary 2914.979 354 357 -0.01388888 -0.07973259
Stationary 2914.994 354 357 -0.01388888 -0.07973259
Ended 2915.01 354 357 -0.01388888 -0.07973259
NextCandidatePanel 2915.07
