this is a very good idea
Moved 1750.219 412.5911 396.5223 0.1217386 0.02191952
Moved 1750.234 413.2539 392.9843 0.123273 0.01281946
Moved 1750.249 415.7167 387.1331 0.1289739 -0.002229714
Moved 1750.264 418.1798 382.7303 0.1346754 -0.01355371
Moved 1750.281 419.4744 378.5767 0.1376723 -0.02423683
Moved 1750.295 420.858 375.2841 0.140875 -0.03270569
Moved 1750.311 422.245 372.51 0.1440857 -0.03984059
Moved 1750.326 423 371.3707 0.1458333 -0.04277084
Moved 1750.341 423.7814 370.2186 0.1476421 -0.04573406
Moved 1750.356 424.5 369.5 0.1493056 -0.04758238
Moved 1750.372 425.2448 370 0.1510296 -0.04629637
Moved 1750.388 432.2844 370 0.1673249 -0.04629637
Moved 1750.402 441.6954 383.6642 0.1891098 -0.01115171
Moved 1750.418 449.775 394.6625 0.2078125 0.01713596
Moved 1750.434 457.0437 407.0787 0.2246383 0.04907058
Moved 1750.449 466.7724 426.5447 0.2471583 0.09913761
Moved 1750.464 470.7202 434.4404 0.2562967 0.1194454
Moved 1750.48 481.0249 454.2123 0.2801503 0.1702992
Moved 1750.497 489.2942 469.3727 0.2992922 0.2092919
Moved 1750.51 495.4171 480.6257 0.3134656 0.2382348
Moved 1750.527 499.9686 488.9371 0.3240013 0.259612
Moved 1750.543 504.1193 497.2386 0.3336096 0.2809635
Moved 1750.557 507.5174 501.2761 0.3414754 0.291348
Moved 1750.573 508.8445 504.5335 0.3445474 0.299726
Moved 1750.589 510.1731 507.3462 0.347623 0.3069603
Moved 1750.604 511.5 508.5 0.3506944 0.3099279
Moved 1750.62 511.9455 510.9456 0.3517257 0.3162179
Moved 1750.634 512 512.3257 0.3518519 0.3197676
Moved 1750.651 512 513.5 0.3518519 0.3227879
Moved 1750.665 512 514.0482 0.3518519 0.3241979
Stationary 1750.681 512 514 0.3518519 0.324074
Moved 1750.697 512 515.4191 0.3518519 0.327724
Stationary 1750.711 512 515.4191 0.3518519 0.327724
Moved 1750.726 497.4889 515 0.3182614 0.326646
Moved 1750.749 468.9611 494.5278 0.2522248 0.2739911
Stationary 1750.76 468.9611 494.5278 0.2522248 0.2739911
Moved 1750.773 450.9008 483.2466 0.2104186 0.2449759
Moved 1750.788 433.0293 472.4049 0.1690492 0.2170907
Moved 1750.804 417.2805 463.6829 0.1325937 0.1946577
Moved 1750.819 396.8073 450.2048 0.08520196 0.1599918
Moved 1750.835 377.9254 438.8145 0.04149407 0.1306957
Moved 1750.85 359.6375 428.8048 -0.0008390347 0.1049506
Moved 1750.866 345.8463 420.5078 -0.03276323 0.08361035
Moved 1750.881 332.952 413.0845 -0.06261106 0.06451763
Moved 1750.896 321.6557 406.1599 -0.08875985 0.04670743
Moved 1750.912 314 402.5 -0.1064815 0.03729416
Moved 1750.927 304.9633 397.4816 -0.1273997 0.02438683
Moved 1750.943 298.0194 394.0097 -0.1434735 0.01545702
Moved 1750.957 291.3969 390.0381 -0.1588035 0.005242069
Moved 1750.973 285.9162 387.4581 -0.1714904 -0.001393895
Moved 1750.989 281.5193 385.8398 -0.1816683 -0.005556193
Moved 1751.003 279 386 -0.1875 -0.005144111
Moved 1751.018 278.0708 384.0707 -0.189651 -0.0101062
Moved 1751.035 277.0038 384 -0.1921208 -0.01028807
Stationary 1751.049 277 384 -0.1921296 -0.01028807
Ended 1751.063 277 384 -0.1921296 -0.01028807
Candidates 1751.265 12 this third thus roots efforts tried tie tours toys tries those true
Began 1751.71 394 341 0.07870366 -0.1208849
Stationary 1751.729 394 341 0.07870366 -0.1208849
Stationary 1751.744 394 341 0.07870366 -0.1208849
Moved 1751.767 394 382.783 0.07870366 -0.01341824
Stationary 1751.778 394 382.783 0.07870366 -0.01341824
Moved 1751.789 394 405.9069 0.07870366 0.04605678
Moved 1751.805 394 430.9089 0.07870366 0.1103624
Moved 1751.821 394 447.2318 0.07870366 0.1523452
Moved 1751.836 394 457.2232 0.07870366 0.1780431
Moved 1751.852 394 470.0319 0.07870366 0.2109872
Moved 1751.867 394 480.1541 0.07870366 0.2370216
Moved 1751.882 394 486.5 0.07870366 0.2533436
Moved 1751.898 394 489.8695 0.07870366 0.2620099
Ended 1751.913 394 492.6223 0.07870366 0.2690901
Accept 1751.972 0 this
Began 1752.264 374 335 0.03240744 -0.1363169
Stationary 1752.284 374 335 0.03240744 -0.1363169
Stationary 1752.299 374 335 0.03240744 -0.1363169
Stationary 1752.313 374 335 0.03240744 -0.1363169
Moved 1752.329 383.5943 350.0767 0.05461643 -0.09753937
Moved 1752.345 394.3962 367.5735 0.07962078 -0.05253741
Moved 1752.36 404.783 385.3423 0.1036644 -0.006835686
Moved 1752.376 417.3211 403.2416 0.1326878 0.03920151
Moved 1752.391 425.7763 418.5526 0.15226 0.07858178
Moved 1752.408 435.4634 437.0163 0.1746839 0.1260706
Moved 1752.422 443.6982 450.8304 0.1937459 0.1616007
Moved 1752.441 448.7163 460.0745 0.2053618 0.1853766
Moved 1752.453 453.1906 467.3176 0.2157188 0.204006
Moved 1752.475 462.6666 480.3333 0.2376542 0.2374825
Stationary 1752.486 462.6666 480.3333 0.2376542 0.2374825
Moved 1752.499 464.8861 483.8292 0.242792 0.2464741
Moved 1752.515 467.6202 486.6202 0.2491208 0.2536526
Moved 1752.53 468.6955 488.391 0.25161 0.2582072
Moved 1752.546 470.08 490.08 0.2548148 0.2625512
Moved 1752.561 471.4635 491.4635 0.2580175 0.2661098
Moved 1752.577 471.8498 492 0.2589115 0.2674896
Moved 1752.593 472 493.2368 0.2592593 0.2706706
Stationary 1752.606 472 493 0.2592593 0.2700616
Stationary 1752.622 472 493 0.2592593 0.2700616
Stationary 1752.637 472 493 0.2592593 0.2700616
Moved 1752.652 461.6694 493 0.235346 0.2700616
Moved 1752.668 444.0816 473.7347 0.1946333 0.2205109
Moved 1752.687 426.4149 461.2103 0.1537381 0.1882979
Moved 1752.698 408.3658 448.7148 0.1119578 0.1561594
Moved 1752.714 390.4527 436.3134 0.07049243 0.1242628
Moved 1752.73 376.1079 427.0694 0.03728688 0.1004871
Moved 1752.745 350.1253 410.6581 -0.02285808 0.05827688
Moved 1752.762 335.9611 400.9741 -0.0556457 0.03336938
Moved 1752.777 320.5902 391.1028 -0.09122645 0.007980448
Moved 1752.793 308.4649 383.9809 -0.1192941 -0.01033728
Moved 1752.808 296.8719 377.4982 -0.14613 -0.02701072
Moved 1752.824 287.2422 370.7444 -0.1684209 -0.04438172
Moved 1752.84 281.5 367.5 -0.181713 -0.05272634
Moved 1752.854 276.2024 363.9018 -0.193976 -0.06198106
Moved 1752.869 271.7527 360.8351 -0.2042761 -0.06986845
Moved 1752.887 269.0836 359.5418 -0.2104547 -0.07319494
Moved 1752.901 267.1685 358 -0.2148878 -0.07716057
Moved 1752.915 265.7924 356.7924 -0.2180731 -0.08026648
Moved 1752.93 264.4176 356 -0.2212556 -0.0823046
Ended 1752.948 264 356 -0.2222222 -0.0823046
Candidates 1753.175 12 is us its his guys gus if ita id hits fits irs
Began 1753.512 371 324 0.025463 -0.164609
Stationary 1753.533 371 324 0.025463 -0.164609
Stationary 1753.549 371 324 0.025463 -0.164609
Moved 1753.562 371 334.6163 0.025463 -0.1373038
Moved 1753.578 371 348.8987 0.025463 -0.1005692
Moved 1753.594 378.7582 371.9497 0.04342178 -0.04128169
Moved 1753.61 384 392.5 0.0555556 0.01157403
Moved 1753.626 387.0585 406.2339 0.06263534 0.04689785
Moved 1753.649 393.7128 438.5641 0.07803897 0.1300516
Stationary 1753.659 393.7128 438.5641 0.07803897 0.1300516
Moved 1753.671 395.7255 447.6276 0.08269797 0.153363
Moved 1753.687 397.1046 454.5228 0.08589019 0.1710976
Moved 1753.703 397 458.4889 0.0856481 0.1812985
Moved 1753.718 397 461.7695 0.0856481 0.1897364
Ended 1753.733 398.269 464.5379 0.08858551 0.1968566
Accept 1753.775 0 is
Began 1754.054 417 404 0.1319444 0.04115226
Stationary 1754.072 417 404 0.1319444 0.04115226
Stationary 1754.091 417 404 0.1319444 0.04115226
Stationary 1754.102 417 404 0.1319444 0.04115226
Moved 1754.118 401.2631 404 0.09551634 0.04115226
Moved 1754.134 388.5 404 0.06597221 0.04115226
Moved 1754.15 376.7518 395.1671 0.03877729 0.01843374
Moved 1754.165 360.3563 392.3927 0.0008247296 0.01129798
Moved 1754.18 352.7863 391.754 -0.01669849 0.009655423
Moved 1754.196 338.2774 389.2847 -0.05028377 0.003304109
Moved 1754.211 326.1779 387.9086 -0.07829183 -0.0002350434
Moved 1754.227 313.8653 385.0812 -0.1067932 -0.0075073
Moved 1754.241 300.3719 385.1524 -0.138028 -0.007324179
Moved 1754.257 290.4261 385 -0.1610506 -0.007716127
Moved 1754.272 280.6603 384 -0.1836568 -0.01028807
Moved 1754.288 272.7025 383.2432 -0.2020774 -0.01223458
Moved 1754.303 263.5887 381.9412 -0.2231743 -0.01558335
Moved 1754.318 256.8269 382 -0.2388265 -0.01543218
Moved 1754.335 248.8858 382 -0.2572087 -0.01543218
Moved 1754.35 243.1988 382 -0.2703732 -0.01543218
Moved 1754.364 236.6665 382 -0.2854943 -0.01543218
Moved 1754.38 233.0737 382 -0.2938108 -0.01543218
Moved 1754.396 230.3068 382 -0.3002156 -0.01543218
Moved 1754.412 228.4223 382 -0.3045779 -0.01543218
Moved 1754.427 226.2287 382 -0.3096558 -0.01543218
Stationary 1754.442 226 382 -0.3101852 -0.01543218
Moved 1754.463 223.5 382 -0.3159722 -0.01543218
Stationary 1754.474 223.5 382 -0.3159722 -0.01543218
Moved 1754.487 222.8609 382 -0.3174516 -0.01543218
Stationary 1754.503 223 382 -0.3171296 -0.01543218
Stationary 1754.518 223 382 -0.3171296 -0.01543218
Ended 1754.534 223 382 -0.3171296 -0.01543218
Candidates 1754.686 12 a as s faa aa gas da ass fda has ga aaa
Began 1755.008 367 314 0.01620372 -0.1903292
Stationary 1755.028 367 314 0.01620372 -0.1903292
Stationary 1755.044 367 314 0.01620372 -0.1903292
Moved 1755.059 367 332.0906 0.01620372 -0.1438
Moved 1755.074 367 348.115 0.01620372 -0.1025849
Moved 1755.09 375.941 369.705 0.03690044 -0.04705507
Moved 1755.105 379.063 389.441 0.0441273 0.0037063
Moved 1755.12 381.8301 403.1505 0.05053262 0.03896729
Moved 1755.137 382.9562 414.7811 0.05313933 0.0688813
Moved 1755.15 384.8617 427.7549 0.05755017 0.1022503
Moved 1755.168 386.2452 437.7165 0.06075283 0.1278715
Moved 1755.181 386 443.1577 0.06018519 0.1418665
Moved 1755.197 386 448.0287 0.06018519 0.1543947
Moved 1755.213 386 452.1795 0.06018519 0.1650707
Moved 1755.228 386 453.7877 0.06018519 0.1692069
Moved 1755.244 386 455.7308 0.06018519 0.1742047
Ended 1755.259 386 457.2147 0.06018519 0.1780214
Accept 1755.3 0 a
Began 1755.811 356 491 -0.009259283 0.2649176
Stationary 1755.829 356 491 -0.009259283 0.2649176
Stationary 1755.845 356 491 -0.009259283 0.2649176
Stationary 1755.859 356 491 -0.009259283 0.2649176
Stationary 1755.883 356 491 -0.009259283 0.2649176
Stationary 1755.893 356 491 -0.009259283 0.2649176
Moved 1755.906 356 473.9756 -0.009259283 0.2211306
Moved 1755.922 347.3106 461.828 -0.02937352 0.1898868
Moved 1755.938 346.5153 452.8187 -0.03121465 0.1667147
Moved 1755.953 344.3048 431.3532 -0.03633136 0.1115051
Moved 1755.968 342.9182 417.1825 -0.03954112 0.07505782
Moved 1755.986 343 407.7333 -0.03935183 0.05075423
Moved 1755.999 343 393.2899 -0.03935183 0.0136056
Moved 1756.014 343 380.7909 -0.03935183 -0.01854194
Moved 1756.03 343 370.5607 -0.03935183 -0.04485425
Moved 1756.046 343 362.6807 -0.03935183 -0.06512183
Moved 1756.061 343 353.5416 -0.03935183 -0.0886275
Moved 1756.076 343 346.7286 -0.03935183 -0.1061507
Moved 1756.092 348.8813 340.4794 -0.02573763 -0.1222238
Moved 1756.107 351.2256 335.0974 -0.02031098 -0.1360666
Moved 1756.122 351.615 331.7701 -0.01940981 -0.1446244
Moved 1756.139 352 327.9971 -0.01851852 -0.1543284
Moved 1756.153 353.3859 325.2283 -0.0153105 -0.16145
Stationary 1756.169 353 324.6248 -0.01620372 -0.1630023
Moved 1756.185 353.8732 323.1268 -0.01418243 -0.1668552
Moved 1756.198 354 321.7381 -0.01388888 -0.1704268
Stationary 1756.214 354 321.7381 -0.01388888 -0.1704268
Moved 1756.23 354 321 -0.01388888 -0.1723252
Stationary 1756.245 354 321 -0.01388888 -0.1723252
Moved 1756.26 354 328.5388 -0.01388888 -0.1529354
Moved 1756.277 346.218 336.188 -0.03190289 -0.1332613
Moved 1756.293 341.4115 346.5695 -0.04302899 -0.1065601
Moved 1756.313 334.4983 360.0034 -0.05903175 -0.07200775
Moved 1756.324 329.1291 373.6129 -0.07146051 -0.03700398
Moved 1756.338 320.9589 388.7419 -0.09037286 0.00190829
Moved 1756.353 316.1426 401.7147 -0.1015217 0.03527441
Moved 1756.368 309.5482 417.0843 -0.1167865 0.07480519
Moved 1756.384 304.1345 426.2646 -0.1293182 0.09841703
Moved 1756.4 300.5388 433.4457 -0.1376416 0.1168869
Moved 1756.415 295.418 441.3033 -0.1494953 0.137097
Moved 1756.431 291.2235 449.553 -0.1592048 0.1583152
Moved 1756.446 285.4994 456.1257 -0.1724551 0.1752204
Moved 1756.461 280.9319 463.1135 -0.1830279 0.193193
Moved 1756.476 275.4218 467.1836 -0.1957828 0.2036615
Moved 1756.491 270.9029 473.8715 -0.2062434 0.2208627
Moved 1756.508 267.367 479.3884 -0.2144283 0.2350523
Moved 1756.523 263.3428 486.0953 -0.2237435 0.2523028
Moved 1756.538 260.2166 490.3779 -0.2309801 0.2633176
Moved 1756.554 257.0536 496.8659 -0.2383018 0.2800049
Moved 1756.569 254.3015 502.3971 -0.2446726 0.2942311
Moved 1756.586 250.5332 509.9337 -0.2533954 0.3136153
Moved 1756.6 248.8935 515.4259 -0.2571909 0.3277414
Moved 1756.615 247.5172 520.9311 -0.2603768 0.3419009
Moved 1756.633 246.6106 523.1682 -0.2624754 0.3476546
Moved 1756.646 246.1004 532.4981 -0.2636565 0.3716514
Moved 1756.661 246 539.4137 -0.2638889 0.3894384
Moved 1756.677 246 546.2948 -0.2638889 0.4071367
Moved 1756.693 246 553.1938 -0.2638889 0.424881
Moved 1756.714 246 560.0734 -0.2638889 0.4425754
Moved 1756.724 246 566.154 -0.2638889 0.4582149
Moved 1756.74 246 571.5157 -0.2638889 0.4720054
Moved 1756.754 246 575.7333 -0.2638889 0.4828529
Moved 1756.771 246 581.5334 -0.2638889 0.497771
Moved 1756.787 254.1578 586.0592 -0.245005 0.5094114
Moved 1756.8 256.8065 590.2097 -0.238874 0.5200865
Moved 1756.816 261.1541 593.3656 -0.22881 0.5282036
Moved 1756.832 265.511 596.3406 -0.2187245 0.5358555
Moved 1756.847 269.5 599 -0.2094908 0.5426954
Moved 1756.861 275.0813 601.2325 -0.1965711 0.5484374
Moved 1756.878 281.9613 602.9922 -0.180645 0.5529635
Moved 1756.893 288.8232 605.7292 -0.1647612 0.5600031
Moved 1756.909 296.7697 605.754 -0.1463664 0.5600667
Moved 1756.924 304.8434 607.1406 -0.1276774 0.563633
Moved 1756.939 311.5 608.5 -0.1122685 0.5671295
Moved 1756.954 318.5627 608 -0.09591977 0.5658435
Moved 1756.969 324.724 608 -0.08165747 0.5658435
Moved 1756.986 331.5692 608 -0.06581202 0.5658435
Moved 1757.001 338.4269 608 -0.04993776 0.5658435
Moved 1757.016 345.3746 608 -0.03385514 0.5658435
Moved 1757.032 350.769 608 -0.02136802 0.5658435
Moved 1757.047 357.3207 608 -0.006202111 0.5658435
Moved 1757.068 361.6426 608 0.00380228 0.5658435
Moved 1757.079 367 597.5 0.01620372 0.5388373
Moved 1757.093 368.3398 600 0.01930515 0.5452674
Moved 1757.109 370.0582 598.9418 0.02328277 0.5425458
Stationary 1757.124 370.0582 598.9418 0.02328277 0.5425458
Moved 1757.14 371.8371 598.163 0.02740065 0.5405425
Moved 1757.155 373.2026 596.7974 0.03056169 0.5370302
Ended 1757.171 374 595 0.03240744 0.5324073
Candidates 1757.338 12 very vary barry cry bay vast bet ve bat betty be carry
Began 1757.798 392 386 0.07407407 -0.005144111
Stationary 1757.817 392 386 0.07407407 -0.005144111
Stationary 1757.834 392 386 0.07407407 -0.005144111
Stationary 1757.848 392 386 0.07407407 -0.005144111
Moved 1757.864 392 404.5729 0.07407407 0.04262563
Moved 1757.88 392 418.9415 0.07407407 0.07958208
Moved 1757.895 392 439.8552 0.07407407 0.1333722
Moved 1757.91 392 446.5 0.07407407 0.1504629
Moved 1757.926 392 466.35 0.07407407 0.2015173
Moved 1757.942 392 479.0627 0.07407407 0.2342147
Moved 1757.957 392 490.061 0.07407407 0.2625024
Moved 1757.972 392 497.5519 0.07407407 0.2817692
Moved 1757.988 392 504.4681 0.07407407 0.2995579
Moved 1758.01 392 513.0457 0.07407407 0.3216196
Stationary 1758.021 392 513.0457 0.07407407 0.3216196
Moved 1758.034 392 514.4801 0.07407407 0.3253088
Moved 1758.049 392 516.7654 0.07407407 0.3311867
Ended 1758.064 392 518.1677 0.07407407 0.3347933
Accept 1758.123 0 very
Began 1759.434 339 392 -0.04861111 0.01028803
Stationary 1759.454 339 392 -0.04861111 0.01028803
Stationary 1759.467 339 392 -0.04861111 0.01028803
Stationary 1759.482 339 392 -0.04861111 0.01028803
Stationary 1759.497 339 392 -0.04861111 0.01028803
Stationary 1759.512 339 392 -0.04861111 0.01028803
Stationary 1759.528 339 392 -0.04861111 0.01028803
Stationary 1759.545 339 392 -0.04861111 0.01028803
Moved 1759.56 365.5092 423.0422 0.01275281 0.09012901
Moved 1759.575 380.3464 439.5811 0.0470981 0.1326673
Moved 1759.591 392.5617 451.5617 0.07537434 0.1634817
Moved 1759.606 403.0417 463.0477 0.09963363 0.1930239
Moved 1759.622 415.4718 476.8575 0.1284069 0.228543
Moved 1759.641 425.3779 488.1462 0.1513377 0.2575775
Moved 1759.659 442.1691 506.1691 0.1902063 0.3039328
Stationary 1759.671 442.1691 506.1691 0.1902063 0.3039328
Moved 1759.682 449.6457 513.0381 0.2075131 0.3216
Moved 1759.699 455.9799 519.975 0.2221758 0.3394417
Moved 1759.715 464.2713 526.8928 0.2413688 0.3572344
Moved 1759.73 469.0764 531.0764 0.2524917 0.3679949
Moved 1759.745 474.6028 536.6028 0.2652844 0.3822089
Moved 1759.76 478.6124 540.075 0.2745657 0.3911392
Moved 1759.776 482.0752 542.3835 0.2825815 0.3970768
Moved 1759.793 484.9409 545.9113 0.289215 0.4061503
Moved 1759.807 487.7005 548.7005 0.295603 0.4133242
Moved 1759.822 490.4818 550.7409 0.3020413 0.4185721
Moved 1759.838 492.1268 553.2536 0.3058491 0.4250349
Moved 1759.853 495 554.5 0.3125 0.4282407
Moved 1759.868 495.8936 556.8937 0.3145685 0.4343973
Moved 1759.883 496 558.2703 0.3148148 0.4379378
Moved 1759.899 497.2854 558 0.3177903 0.4372427
Moved 1759.915 497 559.5 0.3171296 0.4411007
Moved 1759.93 497 560.0717 0.3171296 0.442571
Stationary 1759.945 497 560.0717 0.3171296 0.442571
Stationary 1759.964 497 560.0717 0.3171296 0.442571
Stationary 1759.976 497 560.0717 0.3171296 0.442571
Moved 1759.992 497 561 0.3171296 0.4449587
Stationary 1760.007 497 561 0.3171296 0.4449587
Stationary 1760.022 497 561 0.3171296 0.4449587
Moved 1760.04 484.3806 561 0.2879179 0.4449587
Moved 1760.054 470.1428 544.7272 0.2549601 0.403105
Moved 1760.068 456.2702 533.8162 0.2228477 0.3750415
Moved 1760.085 436.553 516.8525 0.177206 0.3314108
Moved 1760.099 421.6668 504.7335 0.1427473 0.3002403
Moved 1760.114 407.83 495.081 0.1107176 0.275414
Moved 1760.131 398.7775 486.0997 0.08976271 0.2523141
Moved 1760.146 379.8705 471.4964 0.04599651 0.214754
Moved 1760.161 364.9619 459.3325 0.01148601 0.1834683
Moved 1760.175 352.1895 449.9326 -0.01807998 0.1592917
Moved 1760.192 339.3379 441.2252 -0.04782905 0.1368961
Moved 1760.207 328.2643 432.9482 -0.07346237 0.1156074
Moved 1760.222 319.428 427.1425 -0.09391655 0.100675
Moved 1760.238 310.5122 421.8401 -0.114555 0.0870373
Moved 1760.26 287.8177 408.4088 -0.1670888 0.05249176
Stationary 1760.271 287.8177 408.4088 -0.1670888 0.05249176
Moved 1760.284 279.5394 402.4495 -0.1862514 0.03716417
Moved 1760.3 273.8535 398.1401 -0.1994131 0.02608056
Moved 1760.315 266.3424 395.0068 -0.2168001 0.0180215
Moved 1760.331 260.8347 391.9174 -0.2295493 0.01007543
Moved 1760.346 256.7128 389.1418 -0.2390908 0.002936807
Moved 1760.361 253.9602 388.6534 -0.2454626 0.001680429
Moved 1760.378 251.3205 387 -0.2515728 -0.002572055
Moved 1760.394 249.7843 385.7842 -0.255129 -0.005699047
Moved 1760.408 249 385.4055 -0.2569445 -0.006673247
Moved 1760.423 248.0215 385 -0.2592095 -0.007716127
Stationary 1760.442 248 385 -0.2592593 -0.007716127
Stationary 1760.452 248 385 -0.2592593 -0.007716127
Stationary 1760.468 248 385 -0.2592593 -0.007716127
Ended 1760.491 248 385 -0.2592593 -0.007716127
Candidates 1760.652 12 of is good if god his off odd goods id odds gods
Began 1761.5 289 410 -0.1643519 0.05658428
Stationary 1761.526 289 410 -0.1643519 0.05658428
Stationary 1761.535 289 410 -0.1643519 0.05658428
Stationary 1761.548 289 410 -0.1643519 0.05658428
Stationary 1761.564 289 410 -0.1643519 0.05658428
Stationary 1761.579 289 410 -0.1643519 0.05658428
Moved 1761.594 295.7606 410 -0.1487024 0.05658428
Moved 1761.61 308.2155 410 -0.1198715 0.05658428
Moved 1761.625 317.3689 410 -0.09868304 0.05658428
Moved 1761.64 333.7428 405.4058 -0.06078055 0.04476783
Moved 1761.656 346.6334 401.0407 -0.03094122 0.03354092
Moved 1761.672 360.4293 398.3141 0.0009937088 0.02652804
Moved 1761.688 369.0995 396.543 0.02106379 0.02197258
Moved 1761.702 377.6769 394.8872 0.04091869 0.01771393
Moved 1761.718 384.5 393.5 0.05671293 0.01414597
Moved 1761.733 387.9625 392.3458 0.06472806 0.01117746
Moved 1761.749 392.6825 391.0793 0.0756539 0.007920049
Moved 1761.764 396.9138 389.6954 0.08544873 0.00436045
Moved 1761.779 399.3856 388.3072 0.09117036 0.0007900583
Ended 1761.8 402.1604 388 0.09759358 -3.924585E-08
Accept 1761.821 2 good
Began 1762.24 340 340 -0.04629632 -0.1234569
Stationary 1762.258 340 340 -0.04629632 -0.1234569
Stationary 1762.272 340 340 -0.04629632 -0.1234569
Stationary 1762.288 340 340 -0.04629632 -0.1234569
Stationary 1762.303 340 340 -0.04629632 -0.1234569
Moved 1762.318 340 350.0647 -0.04629632 -0.0975703
Moved 1762.336 350.4268 354.9582 -0.02216016 -0.08498415
Moved 1762.349 353.4398 365.0196 -0.01518572 -0.05910598
Moved 1762.365 358.7207 373.5532 -0.002961258 -0.03715751
Moved 1762.381 365.5505 385.7909 0.01284838 -0.005681858
Moved 1762.396 374.1631 398.2446 0.03278484 0.02634927
Moved 1762.411 380.3196 408.5593 0.04703611 0.05287869
Moved 1762.428 388.8052 421.2078 0.06667873 0.08541087
Moved 1762.443 396.06 432.7466 0.08347213 0.1150891
Moved 1762.458 403.1088 442.5524 0.0997889 0.1403095
Moved 1762.48 417.6055 460.2635 0.1333461 0.1858628
Stationary 1762.492 417.6055 460.2635 0.1333461 0.1858628
Moved 1762.504 425.2074 469.2488 0.150943 0.2089733
Moved 1762.519 430.6847 477.5271 0.163622 0.230265
Moved 1762.535 436.2459 482.2459 0.1764951 0.2424019
Moved 1762.551 440.5851 487.7801 0.1865396 0.2566359
Moved 1762.565 443.7438 491.7438 0.1938514 0.2668306
Moved 1762.582 447.023 495.0229 0.201442 0.2752647
Moved 1762.598 449.1667 497.1667 0.2064043 0.2807784
Moved 1762.613 450.4908 499.9817 0.2094696 0.2880186
Moved 1762.629 451.8772 501.8772 0.2126787 0.292894
Moved 1762.644 453.2607 502 0.2158813 0.2932098
Moved 1762.657 453 503.6436 0.2152778 0.2974371
Moved 1762.673 454.0279 505.0279 0.2176572 0.3009976
Stationary 1762.689 454.0279 505.0279 0.2176572 0.3009976
Stationary 1762.704 454.0279 505.0279 0.2176572 0.3009976
Moved 1762.724 454 506.2161 0.2175926 0.3040537
Stationary 1762.736 454 506 0.2175926 0.3034978
Stationary 1762.75 454 506 0.2175926 0.3034978
Stationary 1762.767 454 506 0.2175926 0.3034978
Moved 1762.782 444.1584 496.1584 0.1948111 0.278185
Moved 1762.798 424.3671 478.1426 0.148998 0.2318482
Moved 1762.813 407.1206 461.1206 0.1090754 0.1880673
Moved 1762.828 395.2321 451.5267 0.08155584 0.1633917
Moved 1762.844 381.3748 438.9529 0.04947871 0.1310517
Moved 1762.859 371.3393 429.3392 0.0262483 0.1063251
Moved 1762.875 364.308 423.6464 0.009972156 0.09168291
Moved 1762.891 356.3848 418.1078 -0.008368443 0.07743777
Moved 1762.906 350.5706 413.6779 -0.02182732 0.06604391
Moved 1762.921 343.5253 409.5152 -0.0381358 0.05533736
Moved 1762.937 338.3264 405.9948 -0.05017042 0.04628287
Moved 1762.951 333.2379 403.119 -0.06194934 0.0388862
Moved 1762.974 321.5651 396.626 -0.08896966 0.02218627
Stationary 1762.986 321.5651 396.626 -0.08896966 0.02218627
Moved 1762.998 313.6024 392.8012 -0.1074018 0.01234875
Moved 1763.013 307.7299 390.0919 -0.1209957 0.00538041
